,Conair,Jericho,Have A Heart,Teddy James,Queen Of Cakes,Miss Sassy,Cold Deck,Whiskey Business
513,"[datetime.datetime(2022, 11, 28, 20, 23, 20, 641639), 1.75, 1.95]","[datetime.datetime(2022, 11, 28, 20, 23, 20, 641639), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 20, 23, 20, 641639), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 23, 20, 641639), 2.8, 3.85]","[datetime.datetime(2022, 11, 28, 20, 23, 20, 641639), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 20, 641639), 71.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 20, 641639), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 23, 20, 641639), 8.5, 13.0]"
514,"[datetime.datetime(2022, 11, 28, 20, 23, 21, 822808), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 20, 23, 21, 822808), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 23, 21, 822808), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 23, 21, 822808), 2.8, 3.85]","[datetime.datetime(2022, 11, 28, 20, 23, 21, 822808), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 21, 822808), 71.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 21, 822808), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 23, 21, 822808), 8.5, 13.0]"
515,"[datetime.datetime(2022, 11, 28, 20, 23, 22, 991785), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 20, 23, 22, 991785), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 23, 22, 991785), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 23, 22, 991785), 2.8, 3.85]","[datetime.datetime(2022, 11, 28, 20, 23, 22, 991785), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 22, 991785), 71.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 22, 991785), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 23, 22, 991785), 8.5, 12.5]"
516,"[datetime.datetime(2022, 11, 28, 20, 23, 24, 171024), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 20, 23, 24, 171024), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 23, 24, 171024), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 23, 24, 171024), 2.8, 3.85]","[datetime.datetime(2022, 11, 28, 20, 23, 24, 171024), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 24, 171024), 71.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 24, 171024), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 23, 24, 171024), 8.5, 12.5]"
517,"[datetime.datetime(2022, 11, 28, 20, 23, 25, 322249), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 20, 23, 25, 322249), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 23, 25, 322249), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 23, 25, 322249), 2.8, 3.85]","[datetime.datetime(2022, 11, 28, 20, 23, 25, 322249), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 25, 322249), 71.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 25, 322249), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 23, 25, 322249), 8.5, 12.5]"
518,"[datetime.datetime(2022, 11, 28, 20, 23, 26, 467784), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 20, 23, 26, 467784), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 23, 26, 467784), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 23, 26, 467784), 2.8, 3.85]","[datetime.datetime(2022, 11, 28, 20, 23, 26, 467784), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 26, 467784), 71.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 26, 467784), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 23, 26, 467784), 8.5, 12.5]"
519,"[datetime.datetime(2022, 11, 28, 20, 23, 27, 613420), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 20, 23, 27, 613420), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 20, 23, 27, 613420), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 23, 27, 613420), 2.8, 3.85]","[datetime.datetime(2022, 11, 28, 20, 23, 27, 613420), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 27, 613420), 71.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 27, 613420), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 23, 27, 613420), 8.5, 12.5]"
520,"[datetime.datetime(2022, 11, 28, 20, 23, 28, 765218), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 20, 23, 28, 765218), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 20, 23, 28, 765218), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 23, 28, 765218), 2.8, 3.85]","[datetime.datetime(2022, 11, 28, 20, 23, 28, 765218), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 28, 765218), 71.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 28, 765218), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 23, 28, 765218), 8.5, 12.5]"
521,"[datetime.datetime(2022, 11, 28, 20, 23, 29, 941622), 1.75, 1.95]","[datetime.datetime(2022, 11, 28, 20, 23, 29, 941622), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 20, 23, 29, 941622), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 23, 29, 941622), 2.8, 3.85]","[datetime.datetime(2022, 11, 28, 20, 23, 29, 941622), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 29, 941622), 71.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 29, 941622), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 20, 23, 29, 941622), 8.5, 12.5]"
522,"[datetime.datetime(2022, 11, 28, 20, 23, 31, 130765), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 20, 23, 31, 130765), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 20, 23, 31, 130765), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 23, 31, 130765), 2.8, 3.8]","[datetime.datetime(2022, 11, 28, 20, 23, 31, 130765), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 31, 130765), 71.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 31, 130765), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 31, 130765), 8.5, 13.0]"
523,"[datetime.datetime(2022, 11, 28, 20, 23, 32, 310495), 1.75, 1.95]","[datetime.datetime(2022, 11, 28, 20, 23, 32, 310495), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 20, 23, 32, 310495), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 32, 310495), 2.8, 3.8]","[datetime.datetime(2022, 11, 28, 20, 23, 32, 310495), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 32, 310495), 71.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 32, 310495), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 32, 310495), 8.5, 13.0]"
524,"[datetime.datetime(2022, 11, 28, 20, 23, 33, 447749), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 20, 23, 33, 447749), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 20, 23, 33, 447749), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 33, 447749), 2.9, 3.8]","[datetime.datetime(2022, 11, 28, 20, 23, 33, 447749), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 33, 447749), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 33, 447749), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 23, 33, 447749), 8.5, 12.5]"
525,"[datetime.datetime(2022, 11, 28, 20, 23, 34, 612296), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 20, 23, 34, 612296), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 20, 23, 34, 612296), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 34, 612296), 2.9, 3.8]","[datetime.datetime(2022, 11, 28, 20, 23, 34, 612296), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 34, 612296), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 34, 612296), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 23, 34, 612296), 8.5, 12.5]"
526,"[datetime.datetime(2022, 11, 28, 20, 23, 35, 775648), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 20, 23, 35, 775648), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 20, 23, 35, 775648), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 35, 775648), 2.9, 3.8]","[datetime.datetime(2022, 11, 28, 20, 23, 35, 775648), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 35, 775648), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 35, 775648), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 23, 35, 775648), 8.5, 13.0]"
527,"[datetime.datetime(2022, 11, 28, 20, 23, 36, 943208), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 20, 23, 36, 943208), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 20, 23, 36, 943208), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 36, 943208), 2.9, 3.75]","[datetime.datetime(2022, 11, 28, 20, 23, 36, 943208), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 36, 943208), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 36, 943208), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 23, 36, 943208), 8.5, 13.0]"
528,"[datetime.datetime(2022, 11, 28, 20, 23, 38, 99781), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 20, 23, 38, 99781), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 20, 23, 38, 99781), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 38, 99781), 2.9, 3.75]","[datetime.datetime(2022, 11, 28, 20, 23, 38, 99781), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 38, 99781), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 38, 99781), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 23, 38, 99781), 8.5, 13.0]"
529,"[datetime.datetime(2022, 11, 28, 20, 23, 39, 330591), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 20, 23, 39, 330591), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 20, 23, 39, 330591), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 39, 330591), 2.9, 3.75]","[datetime.datetime(2022, 11, 28, 20, 23, 39, 330591), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 39, 330591), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 39, 330591), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 23, 39, 330591), 8.5, 13.0]"
530,"[datetime.datetime(2022, 11, 28, 20, 23, 40, 555444), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 20, 23, 40, 555444), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 20, 23, 40, 555444), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 40, 555444), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 20, 23, 40, 555444), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 40, 555444), 81.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 23, 40, 555444), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 23, 40, 555444), 9.0, 13.0]"
531,"[datetime.datetime(2022, 11, 28, 20, 23, 41, 720164), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 20, 23, 41, 720164), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 20, 23, 41, 720164), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 41, 720164), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 20, 23, 41, 720164), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 41, 720164), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 41, 720164), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 23, 41, 720164), 9.0, 13.0]"
532,"[datetime.datetime(2022, 11, 28, 20, 23, 42, 883986), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 20, 23, 42, 883986), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 20, 23, 42, 883986), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 42, 883986), 3.0, 3.7]","[datetime.datetime(2022, 11, 28, 20, 23, 42, 883986), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 42, 883986), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 42, 883986), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 23, 42, 883986), 9.0, 13.0]"
533,"[datetime.datetime(2022, 11, 28, 20, 23, 44, 28476), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 20, 23, 44, 28476), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 23, 44, 28476), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 44, 28476), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 20, 23, 44, 28476), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 44, 28476), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 44, 28476), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 20, 23, 44, 28476), 9.0, 13.0]"
534,"[datetime.datetime(2022, 11, 28, 20, 23, 45, 172588), 1.75, 1.98]","[datetime.datetime(2022, 11, 28, 20, 23, 45, 172588), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 23, 45, 172588), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 45, 172588), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 20, 23, 45, 172588), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 45, 172588), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 45, 172588), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 45, 172588), 9.0, 13.0]"
535,"[datetime.datetime(2022, 11, 28, 20, 23, 46, 326849), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 20, 23, 46, 326849), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 23, 46, 326849), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 46, 326849), 3.0, 3.7]","[datetime.datetime(2022, 11, 28, 20, 23, 46, 326849), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 46, 326849), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 46, 326849), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 46, 326849), 9.0, 13.0]"
536,"[datetime.datetime(2022, 11, 28, 20, 23, 47, 459863), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 20, 23, 47, 459863), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 23, 47, 459863), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 47, 459863), 3.0, 3.7]","[datetime.datetime(2022, 11, 28, 20, 23, 47, 459863), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 47, 459863), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 47, 459863), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 23, 47, 459863), 9.0, 13.0]"
537,"[datetime.datetime(2022, 11, 28, 20, 23, 48, 606789), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 20, 23, 48, 606789), 17.0, 23.0]","[datetime.datetime(2022, 11, 28, 20, 23, 48, 606789), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 48, 606789), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 20, 23, 48, 606789), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 48, 606789), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 23, 48, 606789), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 48, 606789), 9.0, 13.0]"
538,"[datetime.datetime(2022, 11, 28, 20, 23, 49, 762535), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 20, 23, 49, 762535), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 23, 49, 762535), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 49, 762535), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 20, 23, 49, 762535), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 49, 762535), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 49, 762535), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 49, 762535), 9.0, 13.0]"
539,"[datetime.datetime(2022, 11, 28, 20, 23, 50, 905311), 1.75, 1.98]","[datetime.datetime(2022, 11, 28, 20, 23, 50, 905311), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 23, 50, 905311), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 50, 905311), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 20, 23, 50, 905311), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 50, 905311), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 50, 905311), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 50, 905311), 9.0, 13.0]"
540,"[datetime.datetime(2022, 11, 28, 20, 23, 52, 64958), 1.75, 2.04]","[datetime.datetime(2022, 11, 28, 20, 23, 52, 64958), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 23, 52, 64958), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 52, 64958), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 20, 23, 52, 64958), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 52, 64958), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 52, 64958), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 52, 64958), 9.0, 13.0]"
541,"[datetime.datetime(2022, 11, 28, 20, 23, 53, 200949), 1.75, 2.0]","[datetime.datetime(2022, 11, 28, 20, 23, 53, 200949), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 23, 53, 200949), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 53, 200949), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 20, 23, 53, 200949), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 53, 200949), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 53, 200949), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 20, 23, 53, 200949), 9.0, 13.0]"
542,"[datetime.datetime(2022, 11, 28, 20, 23, 54, 345886), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 20, 23, 54, 345886), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 23, 54, 345886), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 54, 345886), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 20, 23, 54, 345886), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 54, 345886), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 54, 345886), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 54, 345886), 9.0, 13.0]"
543,"[datetime.datetime(2022, 11, 28, 20, 23, 55, 476457), 1.75, 1.95]","[datetime.datetime(2022, 11, 28, 20, 23, 55, 476457), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 23, 55, 476457), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 55, 476457), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 20, 23, 55, 476457), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 55, 476457), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 55, 476457), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 55, 476457), 9.0, 13.0]"
544,"[datetime.datetime(2022, 11, 28, 20, 23, 56, 621471), 1.75, 1.95]","[datetime.datetime(2022, 11, 28, 20, 23, 56, 621471), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 23, 56, 621471), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 56, 621471), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 20, 23, 56, 621471), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 56, 621471), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 56, 621471), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 56, 621471), 9.0, 13.0]"
545,"[datetime.datetime(2022, 11, 28, 20, 23, 57, 761963), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 20, 23, 57, 761963), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 23, 57, 761963), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 57, 761963), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 20, 23, 57, 761963), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 57, 761963), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 57, 761963), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 57, 761963), 9.0, 13.0]"
546,"[datetime.datetime(2022, 11, 28, 20, 23, 58, 911746), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 20, 23, 58, 911746), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 23, 58, 911746), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 23, 58, 911746), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 20, 23, 58, 911746), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 58, 911746), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 23, 58, 911746), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 23, 58, 911746), 9.0, 13.0]"
547,"[datetime.datetime(2022, 11, 28, 20, 24, 0, 76229), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 20, 24, 0, 76229), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 24, 0, 76229), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 24, 0, 76229), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 20, 24, 0, 76229), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 24, 0, 76229), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 24, 0, 76229), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 24, 0, 76229), 9.0, 13.0]"
548,"[datetime.datetime(2022, 11, 28, 20, 24, 1, 213246), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 20, 24, 1, 213246), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 24, 1, 213246), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 24, 1, 213246), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 20, 24, 1, 213246), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 24, 1, 213246), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 24, 1, 213246), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 24, 1, 213246), 9.0, 13.0]"
549,"[datetime.datetime(2022, 11, 28, 20, 24, 2, 350889), 1.75, 1.98]","[datetime.datetime(2022, 11, 28, 20, 24, 2, 350889), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 24, 2, 350889), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 24, 2, 350889), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 20, 24, 2, 350889), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 24, 2, 350889), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 24, 2, 350889), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 24, 2, 350889), 9.0, 13.0]"
550,"[datetime.datetime(2022, 11, 28, 20, 24, 3, 481905), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 20, 24, 3, 481905), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 24, 3, 481905), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 24, 3, 481905), 3.0, 3.7]","[datetime.datetime(2022, 11, 28, 20, 24, 3, 481905), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 24, 3, 481905), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 24, 3, 481905), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 24, 3, 481905), 9.0, 12.5]"
551,"[datetime.datetime(2022, 11, 28, 20, 24, 4, 623368), 1.75, 2.0]","[datetime.datetime(2022, 11, 28, 20, 24, 4, 623368), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 24, 4, 623368), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 24, 4, 623368), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 20, 24, 4, 623368), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 24, 4, 623368), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 24, 4, 623368), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 24, 4, 623368), 9.0, 12.5]"
552,"[datetime.datetime(2022, 11, 28, 20, 24, 5, 764489), 1.75, 2.0]","[datetime.datetime(2022, 11, 28, 20, 24, 5, 764489), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 24, 5, 764489), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 24, 5, 764489), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 20, 24, 5, 764489), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 24, 5, 764489), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 24, 5, 764489), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 24, 5, 764489), 9.0, 12.5]"
553,"[datetime.datetime(2022, 11, 28, 20, 24, 6, 962065), 1.75, 2.02]","[datetime.datetime(2022, 11, 28, 20, 24, 6, 962065), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 24, 6, 962065), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 24, 6, 962065), 3.0, 3.7]","[datetime.datetime(2022, 11, 28, 20, 24, 6, 962065), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 24, 6, 962065), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 24, 6, 962065), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 20, 24, 6, 962065), 9.0, 12.5]"
