,Stormy Paradise,Hyperdrive,Fast Liar,King Cujo,Little Capers,Lets Win Money,Kingsbrae Bear,Backcreek Bingo
05-01-2023 12:36:00.763504,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 3.6704545454545454)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:01.969637,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 3.6704545454545454)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:03.249968,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 3.6704545454545454)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:04.502570,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:05.713054,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:06.889131,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:08.015553,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:09.143813,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:10.275717,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:11.480631,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:12.597721,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:13.777606,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:14.826562,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:15.856926,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:17.055990,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:18.197842,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:19.308176,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:20.409037,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:21.548707,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:22.680875,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:23.872505,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:24.898891,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:25.919356,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:27.076917,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:28.259884,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:29.378698,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:30.592778,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:31.664248,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:32.628674,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:33.586858,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:34.680262,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:35.810014,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:37.001332,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:38.155454,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:39.507428,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:40.675563,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 199.33333333333334)","(31.0, 180.0, 105.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:41.983372,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 87.5)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:43.041681,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 87.5)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:44.111695,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 87.5)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:45.323186,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 87.5)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 7.763636363636364)"
05-01-2023 12:36:46.516165,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 87.5)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 9.4, 6.883333333333334)"
05-01-2023 12:36:47.706308,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.0, 6.883333333333334)"
05-01-2023 12:36:48.835273,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.0, 6.883333333333334)"
05-01-2023 12:36:49.975178,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.0, 6.883333333333334)"
05-01-2023 12:36:51.112734,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.0, 6.5625)"
05-01-2023 12:36:52.322837,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.0, 6.5625)"
05-01-2023 12:36:53.485422,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.0, 6.5625)"
05-01-2023 12:36:54.650692,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.0, 6.5625)"
05-01-2023 12:36:55.808836,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.0, 6.5625)"
05-01-2023 12:36:57.005721,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.0, 6.5625)"
05-01-2023 12:36:58.109025,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.0, 6.5625)"
05-01-2023 12:36:59.408671,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.216666666666667)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 5.1)","(4.8, 10.0, 6.5625)"
05-01-2023 12:37:00.510262,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 3.6704545454545454)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 5.1)","(4.8, 10.0, 6.5625)"
05-01-2023 12:37:01.615879,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 3.6704545454545454)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 5.1)","(4.8, 10.0, 6.5625)"
05-01-2023 12:37:02.950518,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 3.6704545454545454)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 5.1)","(4.8, 10.0, 6.5625)"
05-01-2023 12:37:04.265676,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 3.6704545454545454)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 5.1)","(4.8, 10.0, 6.5625)"
05-01-2023 12:37:05.521986,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 3.6704545454545454)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 5.1)","(4.8, 10.0, 6.5625)"
05-01-2023 12:37:06.800057,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 3.6704545454545454)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 5.1)","(4.8, 10.0, 6.5625)"
05-01-2023 12:37:08.066979,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 3.6704545454545454)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 5.1)","(4.8, 10.0, 6.5625)"
05-01-2023 12:37:09.196686,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 3.6704545454545454)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 5.1)","(4.8, 10.0, 6.5625)"
05-01-2023 12:37:10.325821,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 3.6704545454545454)","(5.5, 9.0, 6.959183673469388)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 5.1)","(4.8, 10.0, 6.5625)"
05-01-2023 12:37:11.487839,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.059615384615385)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
05-01-2023 12:37:12.726630,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.059615384615385)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
05-01-2023 12:37:14.129875,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.059615384615385)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
05-01-2023 12:37:15.499924,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.059615384615385)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
05-01-2023 12:37:16.710217,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 4.80875)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
05-01-2023 12:37:17.977981,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.2, 5.3403846153846155)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 72.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
05-01-2023 12:37:19.299771,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.0, 5.3403846153846155)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 72.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
05-01-2023 12:37:20.687446,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.0, 5.3403846153846155)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 72.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
05-01-2023 12:37:21.908166,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.0, 5.3403846153846155)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 72.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
05-01-2023 12:37:23.119563,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.0, 5.3403846153846155)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 72.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
05-01-2023 12:37:24.335737,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.0, 4.570833333333333)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 72.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
05-01-2023 12:37:25.595979,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.0, 4.570833333333333)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 72.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
05-01-2023 12:37:26.803568,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.0, 4.570833333333333)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 72.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
05-01-2023 12:37:27.941701,"(3.3, 5.3, 3.3909090909090907)","(3.4, 6.0, 4.570833333333333)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 72.0)","(81.0, 140.0, 132.22222222222223)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
05-01-2023 12:37:29.141141,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.529166666666667)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 129.16666666666669)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
05-01-2023 12:37:30.356377,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.529166666666667)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 129.16666666666669)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
05-01-2023 12:37:31.564432,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.529166666666667)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 129.16666666666669)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
05-01-2023 12:37:32.798238,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.529166666666667)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 129.16666666666669)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
05-01-2023 12:37:34.067096,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.529166666666667)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 129.16666666666669)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
05-01-2023 12:37:35.275004,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.529166666666667)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 132.77777777777777)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
05-01-2023 12:37:36.556796,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.529166666666667)","(5.5, 8.8, 8.144827586206898)","(51.0, 230.0, 209.55555555555554)","(31.0, 180.0, 69.0)","(81.0, 140.0, 132.77777777777777)","(3.9, 7.8, 4.883333333333333)","(4.8, 10.0, 6.1499999999999995)"
