,Homebush Tails,Wills Prodigy,Alpaca Lunch,Opawa Lilly,Homebush Tessa,Impressive Charm,Nick Baxter,Famous Grouse
33,"[datetime.datetime(2022, 11, 28, 11, 59, 2, 807024), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 2, 807024), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 2, 807024), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 2, 807024), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 2, 807024), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 2, 807024), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 2, 807024), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 2, 807024), 1.6, 1.72]"
34,"[datetime.datetime(2022, 11, 28, 11, 59, 3, 932914), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 3, 932914), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 3, 932914), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 3, 932914), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 3, 932914), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 3, 932914), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 3, 932914), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 3, 932914), 1.6, 1.72]"
35,"[datetime.datetime(2022, 11, 28, 11, 59, 5, 69730), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 5, 69730), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 5, 69730), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 5, 69730), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 5, 69730), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 5, 69730), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 5, 69730), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 5, 69730), 1.6, 1.72]"
36,"[datetime.datetime(2022, 11, 28, 11, 59, 6, 198349), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 6, 198349), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 6, 198349), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 6, 198349), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 6, 198349), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 6, 198349), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 6, 198349), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 6, 198349), 1.6, 1.72]"
37,"[datetime.datetime(2022, 11, 28, 11, 59, 7, 329767), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 7, 329767), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 7, 329767), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 7, 329767), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 7, 329767), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 7, 329767), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 7, 329767), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 7, 329767), 1.6, 1.72]"
38,"[datetime.datetime(2022, 11, 28, 11, 59, 8, 457195), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 8, 457195), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 8, 457195), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 8, 457195), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 8, 457195), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 8, 457195), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 8, 457195), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 8, 457195), 1.6, 1.72]"
39,"[datetime.datetime(2022, 11, 28, 11, 59, 9, 587986), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 9, 587986), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 9, 587986), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 9, 587986), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 9, 587986), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 9, 587986), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 9, 587986), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 9, 587986), 1.6, 1.72]"
40,"[datetime.datetime(2022, 11, 28, 11, 59, 10, 719358), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 10, 719358), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 10, 719358), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 10, 719358), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 10, 719358), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 10, 719358), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 10, 719358), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 10, 719358), 1.6, 1.72]"
41,"[datetime.datetime(2022, 11, 28, 11, 59, 11, 852506), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 11, 852506), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 11, 852506), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 11, 852506), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 11, 852506), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 11, 852506), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 11, 852506), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 11, 852506), 1.6, 1.72]"
42,"[datetime.datetime(2022, 11, 28, 11, 59, 12, 982928), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 12, 982928), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 12, 982928), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 12, 982928), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 12, 982928), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 12, 982928), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 12, 982928), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 12, 982928), 1.6, 1.72]"
43,"[datetime.datetime(2022, 11, 28, 11, 59, 14, 123610), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 14, 123610), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 14, 123610), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 14, 123610), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 14, 123610), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 14, 123610), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 14, 123610), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 14, 123610), 1.6, 1.72]"
44,"[datetime.datetime(2022, 11, 28, 11, 59, 15, 261342), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 15, 261342), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 15, 261342), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 15, 261342), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 15, 261342), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 15, 261342), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 15, 261342), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 15, 261342), 1.6, 1.72]"
45,"[datetime.datetime(2022, 11, 28, 11, 59, 16, 392748), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 16, 392748), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 16, 392748), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 16, 392748), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 16, 392748), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 16, 392748), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 16, 392748), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 16, 392748), 1.6, 1.72]"
46,"[datetime.datetime(2022, 11, 28, 11, 59, 17, 524650), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 17, 524650), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 17, 524650), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 17, 524650), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 17, 524650), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 17, 524650), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 17, 524650), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 17, 524650), 1.6, 1.72]"
47,"[datetime.datetime(2022, 11, 28, 11, 59, 18, 658509), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 18, 658509), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 18, 658509), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 18, 658509), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 18, 658509), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 18, 658509), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 18, 658509), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 18, 658509), 1.6, 1.72]"
48,"[datetime.datetime(2022, 11, 28, 11, 59, 19, 791572), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 19, 791572), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 19, 791572), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 19, 791572), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 19, 791572), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 19, 791572), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 19, 791572), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 19, 791572), 1.6, 1.72]"
49,"[datetime.datetime(2022, 11, 28, 11, 59, 20, 918350), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 20, 918350), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 20, 918350), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 20, 918350), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 20, 918350), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 20, 918350), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 20, 918350), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 20, 918350), 1.6, 1.72]"
50,"[datetime.datetime(2022, 11, 28, 11, 59, 22, 53313), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 22, 53313), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 22, 53313), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 22, 53313), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 22, 53313), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 22, 53313), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 22, 53313), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 22, 53313), 1.6, 1.72]"
51,"[datetime.datetime(2022, 11, 28, 11, 59, 23, 177780), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 23, 177780), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 23, 177780), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 23, 177780), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 23, 177780), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 23, 177780), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 23, 177780), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 23, 177780), 1.6, 1.72]"
52,"[datetime.datetime(2022, 11, 28, 11, 59, 24, 307312), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 24, 307312), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 24, 307312), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 24, 307312), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 24, 307312), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 24, 307312), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 24, 307312), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 24, 307312), 1.6, 1.72]"
53,"[datetime.datetime(2022, 11, 28, 11, 59, 25, 434885), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 25, 434885), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 25, 434885), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 25, 434885), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 25, 434885), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 25, 434885), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 25, 434885), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 25, 434885), 1.6, 1.72]"
54,"[datetime.datetime(2022, 11, 28, 11, 59, 26, 562968), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 26, 562968), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 26, 562968), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 26, 562968), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 26, 562968), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 26, 562968), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 26, 562968), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 26, 562968), 1.6, 1.72]"
55,"[datetime.datetime(2022, 11, 28, 11, 59, 27, 694730), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 27, 694730), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 27, 694730), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 27, 694730), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 27, 694730), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 27, 694730), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 27, 694730), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 27, 694730), 1.6, 1.72]"
56,"[datetime.datetime(2022, 11, 28, 11, 59, 28, 819107), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 28, 819107), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 28, 819107), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 28, 819107), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 28, 819107), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 28, 819107), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 28, 819107), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 28, 819107), 1.6, 1.72]"
57,"[datetime.datetime(2022, 11, 28, 11, 59, 29, 958644), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 29, 958644), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 29, 958644), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 29, 958644), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 29, 958644), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 29, 958644), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 29, 958644), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 29, 958644), 1.6, 1.72]"
58,"[datetime.datetime(2022, 11, 28, 11, 59, 31, 84717), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 31, 84717), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 31, 84717), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 31, 84717), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 31, 84717), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 31, 84717), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 31, 84717), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 31, 84717), 1.6, 1.72]"
59,"[datetime.datetime(2022, 11, 28, 11, 59, 32, 215978), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 32, 215978), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 32, 215978), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 32, 215978), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 32, 215978), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 32, 215978), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 32, 215978), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 32, 215978), 1.6, 1.72]"
60,"[datetime.datetime(2022, 11, 28, 11, 59, 33, 340427), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 33, 340427), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 33, 340427), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 33, 340427), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 33, 340427), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 33, 340427), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 33, 340427), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 33, 340427), 1.6, 1.72]"
61,"[datetime.datetime(2022, 11, 28, 11, 59, 34, 472180), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 34, 472180), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 34, 472180), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 34, 472180), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 34, 472180), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 34, 472180), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 34, 472180), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 34, 472180), 1.6, 1.72]"
62,"[datetime.datetime(2022, 11, 28, 11, 59, 35, 599048), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 35, 599048), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 35, 599048), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 35, 599048), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 35, 599048), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 35, 599048), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 35, 599048), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 35, 599048), 1.6, 1.72]"
63,"[datetime.datetime(2022, 11, 28, 11, 59, 36, 732672), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 36, 732672), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 36, 732672), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 36, 732672), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 36, 732672), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 36, 732672), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 36, 732672), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 36, 732672), 1.6, 1.72]"
64,"[datetime.datetime(2022, 11, 28, 11, 59, 37, 856346), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 37, 856346), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 37, 856346), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 37, 856346), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 37, 856346), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 37, 856346), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 37, 856346), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 37, 856346), 1.6, 1.72]"
65,"[datetime.datetime(2022, 11, 28, 11, 59, 38, 987684), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 38, 987684), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 38, 987684), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 38, 987684), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 38, 987684), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 38, 987684), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 38, 987684), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 38, 987684), 1.6, 1.72]"
66,"[datetime.datetime(2022, 11, 28, 11, 59, 40, 151406), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 40, 151406), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 40, 151406), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 40, 151406), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 40, 151406), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 40, 151406), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 40, 151406), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 40, 151406), 1.6, 1.72]"
67,"[datetime.datetime(2022, 11, 28, 11, 59, 41, 277884), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 41, 277884), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 41, 277884), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 41, 277884), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 41, 277884), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 41, 277884), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 41, 277884), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 41, 277884), 1.6, 1.72]"
68,"[datetime.datetime(2022, 11, 28, 11, 59, 42, 409578), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 42, 409578), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 42, 409578), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 42, 409578), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 42, 409578), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 42, 409578), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 42, 409578), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 42, 409578), 1.6, 1.72]"
69,"[datetime.datetime(2022, 11, 28, 11, 59, 43, 535225), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 43, 535225), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 43, 535225), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 43, 535225), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 43, 535225), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 43, 535225), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 43, 535225), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 43, 535225), 1.6, 1.72]"
70,"[datetime.datetime(2022, 11, 28, 11, 59, 44, 664634), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 44, 664634), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 44, 664634), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 44, 664634), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 44, 664634), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 44, 664634), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 44, 664634), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 44, 664634), 1.6, 1.72]"
71,"[datetime.datetime(2022, 11, 28, 11, 59, 45, 792206), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 45, 792206), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 45, 792206), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 45, 792206), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 45, 792206), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 45, 792206), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 45, 792206), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 45, 792206), 1.6, 1.72]"
72,"[datetime.datetime(2022, 11, 28, 11, 59, 46, 924328), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 59, 46, 924328), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 59, 46, 924328), 4.8, 9.8]","[datetime.datetime(2022, 11, 28, 11, 59, 46, 924328), 21.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 59, 46, 924328), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 59, 46, 924328), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 46, 924328), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 11, 59, 46, 924328), 1.6, 1.72]"
