,Pat Me Down,Henning,Nasty Exaggerator,Oso Negro,Optimistic,Big Boss Man,Gs Storm,Caribe Nights,Miss Jennys Halo,Heathers Request
15-12-2022 12:44:42.689030,"(20.0, 38.0, 36.5)","(6.0, 8.2, 7.738461538461538)","(11.0, 17.0, 14.575757575757576)","(5.0, 5.7, 5.54)","(3.5, 4.2, 3.9407407407407407)","(7.5, 12.0, 10.916666666666666)","(5.0, 6.2, 5.95)","(17.0, 29.0, 25.25)","(26.0, 300.0, 190.0)","(17.0, 28.0, 26.285714285714285)"
15-12-2022 12:44:43.943822,"(20.0, 38.0, 37.42857142857143)","(6.0, 8.2, 7.738461538461538)","(11.0, 17.0, 15.166666666666666)","(5.0, 5.7, 5.54)","(3.5, 4.2, 3.908333333333333)","(7.5, 12.0, 11.0)","(5.0, 6.2, 5.95)","(17.0, 29.0, 25.25)","(26.0, 300.0, 190.0)","(17.0, 28.0, 26.285714285714285)"
15-12-2022 12:44:45.122900,"(20.0, 38.0, 37.42857142857143)","(6.0, 8.2, 7.738461538461538)","(11.0, 16.5, 15.166666666666666)","(5.0, 5.7, 5.54)","(3.5, 4.2, 3.908333333333333)","(7.5, 11.5, 11.0)","(5.0, 6.2, 5.95)","(17.0, 29.0, 25.25)","(26.0, 300.0, 190.0)","(17.0, 28.0, 26.285714285714285)"
15-12-2022 12:44:46.327728,"(20.0, 38.0, 37.42857142857143)","(6.0, 8.2, 7.738461538461538)","(11.0, 16.0, 15.0)","(5.0, 5.7, 5.54)","(3.5, 4.2, 3.908333333333333)","(7.5, 11.5, 11.0)","(5.0, 6.2, 5.95)","(17.0, 29.0, 25.25)","(26.0, 300.0, 190.0)","(17.0, 28.0, 26.285714285714285)"
15-12-2022 12:44:47.519454,"(20.0, 38.0, 37.42857142857143)","(6.0, 8.2, 7.738461538461538)","(11.0, 16.5, 15.166666666666666)","(5.0, 5.7, 5.54)","(3.5, 4.2, 3.908333333333333)","(7.5, 11.5, 11.0)","(5.0, 6.2, 5.95)","(17.0, 29.0, 25.25)","(26.0, 300.0, 190.0)","(17.0, 28.0, 26.285714285714285)"
15-12-2022 12:44:48.672476,"(20.0, 38.0, 37.42857142857143)","(6.0, 8.2, 7.738461538461538)","(11.0, 16.5, 15.625)","(5.0, 5.7, 5.54)","(3.5, 4.2, 3.952941176470588)","(7.5, 11.5, 11.0)","(5.0, 6.2, 6.0)","(17.0, 29.0, 25.25)","(26.0, 300.0, 190.0)","(17.0, 28.0, 26.5)"
15-12-2022 12:44:49.855633,"(20.0, 38.0, 37.45454545454545)","(6.0, 8.2, 7.738461538461538)","(11.0, 16.0, 15.625)","(5.0, 5.7, 5.54)","(3.5, 4.1, 3.952941176470588)","(7.5, 11.5, 11.375)","(5.0, 6.2, 5.95)","(17.0, 29.0, 26.0)","(26.0, 300.0, 128.0)","(17.0, 28.0, 23.5)"
15-12-2022 12:44:51.127744,"(20.0, 38.0, 37.2)","(6.0, 8.2, 7.738461538461538)","(11.0, 16.0, 15.76923076923077)","(5.0, 5.7, 5.54)","(3.5, 4.1, 3.952941176470588)","(7.5, 12.0, 11.375)","(5.0, 6.2, 5.95)","(17.0, 32.0, 26.0)","(26.0, 300.0, 128.0)","(17.0, 28.0, 23.5)"
15-12-2022 12:44:52.823003,"(20.0, 38.0, 37.2)","(6.0, 8.2, 7.738461538461538)","(11.0, 16.0, 15.76923076923077)","(5.0, 5.7, 5.54)","(3.5, 4.1, 3.952941176470588)","(7.5, 12.0, 11.375)","(5.0, 6.2, 5.95)","(17.0, 32.0, 26.0)","(26.0, 300.0, 128.0)","(17.0, 28.0, 23.5)"
15-12-2022 12:44:54.147771,"(20.0, 38.0, 36.8)","(6.0, 8.2, 7.738461538461538)","(11.0, 16.0, 15.223684210526315)","(5.0, 5.7, 5.54)","(3.5, 4.1, 3.952941176470588)","(7.5, 12.0, 10.928571428571429)","(5.0, 6.2, 5.95)","(17.0, 32.0, 26.0)","(26.0, 300.0, 128.0)","(17.0, 28.0, 23.5)"
15-12-2022 12:44:55.452429,"(20.0, 38.0, 36.8)","(6.0, 8.2, 7.738461538461538)","(11.0, 17.0, 15.75)","(5.0, 5.7, 5.54)","(3.5, 4.1, 3.952941176470588)","(7.5, 12.0, 11.375)","(5.0, 6.2, 5.95)","(17.0, 32.0, 26.0)","(26.0, 300.0, 128.0)","(17.0, 28.0, 23.5)"
15-12-2022 12:44:56.873943,"(20.0, 38.0, 36.8)","(6.0, 8.2, 7.738461538461538)","(11.0, 16.5, 15.75)","(5.0, 5.7, 5.54)","(3.5, 4.1, 3.952941176470588)","(7.5, 12.0, 10.928571428571429)","(5.0, 6.2, 5.95)","(17.0, 32.0, 26.0)","(26.0, 300.0, 128.0)","(17.0, 28.0, 23.5)"
15-12-2022 12:44:58.214973,"(20.0, 38.0, 36.8)","(6.0, 8.2, 7.738461538461538)","(11.0, 16.5, 15.223684210526315)","(5.0, 5.7, 5.54)","(3.5, 4.1, 3.952941176470588)","(7.5, 12.0, 10.928571428571429)","(5.0, 6.2, 5.95)","(17.0, 32.0, 26.0)","(26.0, 300.0, 128.0)","(17.0, 28.0, 23.5)"
15-12-2022 12:44:59.476825,"(20.0, 38.0, 36.8)","(6.0, 8.2, 7.738461538461538)","(11.0, 17.0, 16.615384615384617)","(5.0, 5.7, 5.6)","(3.5, 4.1, 3.8954545454545455)","(7.5, 12.0, 10.928571428571429)","(5.0, 6.2, 6.006451612903226)","(17.0, 32.0, 26.0)","(26.0, 300.0, 126.66666666666667)","(17.0, 28.0, 23.5)"
15-12-2022 12:45:00.714037,"(20.0, 38.0, 36.8)","(6.0, 8.2, 7.738461538461538)","(11.0, 16.5, 15.75)","(5.0, 5.7, 5.6)","(3.5, 3.95, 3.962068965517241)","(7.5, 12.0, 10.928571428571429)","(5.0, 6.2, 6.0125)","(17.0, 32.0, 28.5)","(26.0, 300.0, 129.33333333333331)","(17.0, 28.0, 23.5)"
15-12-2022 12:45:02.028633,"(20.0, 38.0, 36.8)","(6.0, 8.2, 7.738461538461538)","(11.0, 16.5, 15.75)","(5.0, 5.7, 5.6)","(3.5, 4.1, 3.962068965517241)","(7.5, 12.0, 10.928571428571429)","(5.0, 6.2, 6.0125)","(17.0, 32.0, 28.5)","(26.0, 300.0, 129.33333333333331)","(17.0, 28.0, 23.5)"
15-12-2022 12:45:03.280136,"(20.0, 38.0, 37.2)","(6.0, 8.2, 7.824999999999999)","(11.0, 17.0, 15.223684210526315)","(5.0, 5.7, 5.633333333333334)","(3.5, 4.1, 3.9269230769230767)","(7.5, 12.0, 11.375)","(5.0, 6.2, 5.9)","(17.0, 32.0, 27.5)","(26.0, 300.0, 130.66666666666669)","(17.0, 28.0, 23.5)"
15-12-2022 12:45:04.671865,"(20.0, 38.0, 37.2)","(6.0, 8.2, 7.959999999999999)","(11.0, 16.5, 15.75)","(5.0, 5.7, 5.521621621621621)","(3.5, 4.1, 3.8777777777777778)","(7.5, 12.0, 10.928571428571429)","(5.0, 6.2, 5.842857142857143)","(17.0, 32.0, 26.0)","(26.0, 300.0, 129.33333333333331)","(17.0, 28.0, 23.5)"
15-12-2022 12:45:05.892345,"(20.0, 38.0, 37.2)","(6.0, 8.2, 7.959999999999999)","(11.0, 16.5, 15.75)","(5.0, 5.7, 5.521621621621621)","(3.5, 4.1, 3.8777777777777778)","(7.5, 12.0, 10.928571428571429)","(5.0, 6.2, 5.842857142857143)","(17.0, 32.0, 26.0)","(26.0, 300.0, 129.33333333333331)","(17.0, 28.0, 23.5)"
15-12-2022 12:45:07.210355,"(20.0, 38.0, 37.2)","(6.0, 8.2, 7.959999999999999)","(11.0, 16.5, 15.75)","(5.0, 5.7, 5.521621621621621)","(3.5, 4.1, 3.8777777777777778)","(7.5, 12.0, 10.7)","(5.0, 6.2, 5.842857142857143)","(17.0, 32.0, 24.714285714285715)","(26.0, 300.0, 171.0)","(17.0, 28.0, 23.5)"
15-12-2022 12:45:08.445092,"(20.0, 38.0, 37.2)","(6.0, 8.2, 8.1)","(11.0, 16.5, 15.75)","(5.0, 5.7, 5.521621621621621)","(3.5, 4.1, 3.8777777777777778)","(7.5, 11.5, 11.112903225806452)","(5.0, 6.2, 5.842857142857143)","(17.0, 29.0, 24.714285714285715)","(26.0, 300.0, 129.33333333333331)","(17.0, 28.0, 23.5)"
15-12-2022 12:45:09.867366,"(21.0, 38.0, 37.2)","(6.0, 8.2, 8.1)","(11.0, 17.0, 15.3125)","(5.0, 5.7, 5.521621621621621)","(3.4, 4.1, 3.8777777777777778)","(8.0, 11.5, 11.071428571428571)","(5.0, 6.2, 5.842857142857143)","(17.0, 29.0, 23.857142857142858)","(26.0, 300.0, 129.33333333333331)","(15.0, 28.0, 23.5)"
15-12-2022 12:45:11.018223,"(21.0, 38.0, 37.2)","(6.0, 8.2, 8.1)","(11.0, 17.0, 15.3125)","(5.0, 5.7, 5.521621621621621)","(3.4, 4.1, 3.8777777777777778)","(8.0, 11.5, 10.90909090909091)","(5.0, 6.2, 5.842857142857143)","(17.0, 29.0, 23.857142857142858)","(26.0, 300.0, 129.33333333333331)","(15.0, 28.0, 23.5)"
15-12-2022 12:45:12.303180,"(21.0, 38.0, 37.2)","(6.0, 8.2, 8.1)","(11.0, 17.0, 15.3125)","(5.0, 5.7, 5.521621621621621)","(3.4, 4.1, 3.8)","(8.0, 11.5, 10.777777777777779)","(5.0, 6.2, 5.842857142857143)","(18.0, 29.0, 23.857142857142858)","(26.0, 300.0, 130.66666666666669)","(15.0, 28.0, 23.5)"
15-12-2022 12:45:13.648442,"(21.0, 38.0, 37.25)","(6.0, 8.2, 8.1)","(11.0, 17.0, 15.615384615384615)","(5.0, 5.7, 5.54)","(3.4, 4.1, 3.8777777777777778)","(8.0, 11.5, 10.777777777777779)","(5.0, 6.2, 5.842857142857143)","(18.0, 29.0, 23.857142857142858)","(26.0, 300.0, 226.28571428571428)","(15.0, 28.0, 23.5)"
15-12-2022 12:45:14.988561,"(21.0, 38.0, 37.14285714285714)","(6.0, 8.2, 8.1)","(11.0, 17.0, 15.615384615384615)","(5.0, 5.7, 5.54)","(3.4, 4.1, 3.8777777777777778)","(8.0, 11.5, 10.777777777777779)","(5.0, 6.2, 5.842857142857143)","(18.0, 29.0, 23.857142857142858)","(26.0, 300.0, 226.28571428571428)","(15.0, 28.0, 23.5)"
15-12-2022 12:45:16.209048,"(21.0, 38.0, 37.14285714285714)","(6.0, 8.2, 8.1)","(11.0, 17.0, 15.615384615384615)","(5.0, 5.7, 5.54)","(3.4, 4.1, 3.8777777777777778)","(8.0, 11.5, 10.803571428571429)","(5.0, 6.2, 5.842857142857143)","(18.0, 29.0, 23.857142857142858)","(26.0, 300.0, 132.0)","(15.0, 28.0, 23.5)"
15-12-2022 12:45:17.669556,"(21.0, 38.0, 37.14285714285714)","(6.0, 8.2, 8.1)","(11.0, 17.0, 15.344827586206897)","(5.0, 5.7, 5.54)","(3.4, 4.1, 3.8777777777777778)","(8.0, 11.5, 10.803571428571429)","(5.0, 6.2, 5.842857142857143)","(18.0, 29.0, 23.857142857142858)","(26.0, 300.0, 174.0)","(15.0, 28.0, 23.5)"
15-12-2022 12:45:19.061111,"(21.0, 38.0, 37.14285714285714)","(6.0, 8.2, 8.1)","(11.0, 17.0, 15.344827586206897)","(5.0, 5.7, 5.54)","(3.4, 4.1, 3.8777777777777778)","(8.0, 11.5, 11.5)","(5.0, 6.2, 5.842857142857143)","(18.0, 29.0, 28.0)","(26.0, 300.0, 132.0)","(16.0, 28.0, 23.5)"
15-12-2022 12:45:20.385465,"(21.0, 38.0, 37.14285714285714)","(6.0, 8.2, 8.1)","(11.0, 17.0, 16.11111111111111)","(5.0, 5.7, 5.54)","(3.4, 4.1, 3.8777777777777778)","(8.0, 12.0, 11.423076923076923)","(5.0, 6.2, 5.842857142857143)","(18.0, 32.0, 28.0)","(26.0, 300.0, 198.39999999999998)","(16.0, 28.0, 23.5)"
15-12-2022 12:45:21.823267,"(21.0, 38.0, 37.14285714285714)","(6.0, 8.2, 8.1)","(11.0, 16.5, 15.75)","(5.0, 5.7, 5.54)","(3.4, 4.1, 3.8777777777777778)","(8.0, 12.0, 11.833333333333334)","(5.0, 6.2, 5.842857142857143)","(18.0, 32.0, 28.0)","(26.0, 300.0, 198.39999999999998)","(15.0, 28.0, 23.5)"
15-12-2022 12:45:23.103637,"(21.0, 38.0, 36.0)","(6.0, 8.2, 8.1)","(11.0, 16.5, 15.75)","(5.0, 5.7, 5.54)","(3.4, 4.1, 3.8777777777777778)","(8.0, 12.5, 11.833333333333334)","(5.0, 6.2, 5.842857142857143)","(18.0, 32.0, 25.25)","(26.0, 300.0, 198.39999999999998)","(15.0, 28.0, 23.5)"
15-12-2022 12:45:24.513215,"(21.0, 38.0, 34.333333333333336)","(6.0, 8.2, 8.1)","(11.0, 16.5, 15.75)","(5.0, 5.7, 5.54)","(3.4, 4.1, 3.8777777777777778)","(8.0, 12.5, 11.5)","(5.0, 6.2, 5.842857142857143)","(18.0, 32.0, 25.25)","(26.0, 300.0, 198.39999999999998)","(15.0, 28.0, 23.5)"
15-12-2022 12:45:25.723031,"(21.0, 38.0, 34.333333333333336)","(6.0, 8.2, 8.1)","(11.0, 16.5, 15.75)","(5.0, 5.7, 5.54)","(3.4, 4.1, 3.8777777777777778)","(8.0, 12.5, 11.5)","(5.0, 6.2, 5.842857142857143)","(18.0, 32.0, 25.25)","(26.0, 300.0, 198.39999999999998)","(15.0, 28.0, 23.5)"
15-12-2022 12:45:26.974025,"(21.0, 38.0, 34.333333333333336)","(6.0, 8.2, 8.1)","(11.0, 16.5, 15.75)","(5.0, 5.7, 5.54)","(3.4, 4.1, 3.8777777777777778)","(8.0, 12.5, 11.5)","(5.0, 6.2, 5.842857142857143)","(18.0, 32.0, 25.25)","(26.0, 300.0, 198.39999999999998)","(15.0, 28.0, 23.5)"
15-12-2022 12:45:28.171992,"(21.0, 38.0, 28.666666666666668)","(6.0, 8.2, 8.1)","(13.0, 16.5, 15.153846153846153)","(5.0, 5.7, 5.54)","(3.4, 4.1, 3.8777777777777778)","(8.0, 12.5, 11.5)","(5.0, 6.2, 5.842857142857143)","(18.0, 32.0, 28.0)","(31.0, 300.0, 215.33333333333334)","(15.0, 28.0, 23.5)"
15-12-2022 12:45:29.464491,"(21.0, 38.0, 28.666666666666668)","(6.0, 8.2, 8.1)","(13.0, 17.0, 15.285714285714286)","(5.0, 5.7, 5.54)","(3.4, 4.1, 3.8777777777777778)","(8.0, 12.5, 11.5)","(5.0, 6.2, 5.842857142857143)","(18.0, 32.0, 28.0)","(31.0, 300.0, 215.33333333333334)","(15.0, 28.0, 23.5)"
15-12-2022 12:45:30.977008,"(21.0, 38.0, 28.666666666666668)","(6.0, 8.2, 8.1)","(13.0, 16.5, 15.75)","(5.0, 5.7, 5.54)","(3.4, 4.1, 3.8777777777777778)","(8.0, 12.5, 12.029411764705882)","(5.0, 6.2, 5.842857142857143)","(18.0, 32.0, 28.0)","(31.0, 300.0, 215.33333333333334)","(15.0, 28.0, 23.5)"
15-12-2022 12:45:32.379060,"(21.0, 38.0, 28.666666666666668)","(6.0, 8.2, 8.1)","(13.0, 16.5, 15.75)","(5.0, 5.7, 5.54)","(3.4, 4.1, 3.8777777777777778)","(8.0, 12.5, 12.029411764705882)","(5.0, 6.2, 5.842857142857143)","(18.0, 32.0, 28.0)","(31.0, 300.0, 133.33333333333331)","(15.0, 28.0, 23.5)"
15-12-2022 12:45:33.991326,"(21.0, 38.0, 28.666666666666668)","(6.0, 8.2, 8.1)","(13.0, 16.5, 15.285714285714286)","(5.0, 5.7, 5.54)","(3.4, 4.1, 3.8777777777777778)","(8.0, 12.5, 11.5)","(5.0, 6.2, 5.842857142857143)","(18.0, 32.0, 26.0)","(31.0, 300.0, 133.33333333333331)","(15.0, 28.0, 23.5)"
15-12-2022 12:45:35.526488,"(19.0, 38.0, 28.666666666666668)","(6.0, 8.2, 7.959999999999999)","(13.0, 17.0, 15.285714285714286)","(5.0, 5.7, 5.54)","(3.4, 4.1, 3.8777777777777778)","(8.0, 12.5, 11.5)","(5.0, 6.2, 5.842857142857143)","(18.0, 32.0, 26.0)","(31.0, 300.0, 133.33333333333331)","(15.0, 28.0, 23.5)"
15-12-2022 12:45:37.061975,"(19.0, 38.0, 28.666666666666668)","(6.0, 8.2, 7.959999999999999)","(13.0, 17.0, 15.75)","(5.0, 5.7, 5.54)","(3.4, 4.1, 3.8777777777777778)","(8.0, 12.5, 11.5)","(5.0, 6.2, 5.842857142857143)","(18.0, 32.0, 26.0)","(31.0, 300.0, 133.33333333333331)","(15.0, 28.0, 23.5)"
15-12-2022 12:45:38.851788,"(19.0, 38.0, 28.666666666666668)","(6.0, 8.2, 7.959999999999999)","(13.0, 16.5, 15.75)","(5.0, 5.7, 5.54)","(3.4, 4.1, 3.8777777777777778)","(8.0, 12.5, 12.029411764705882)","(5.0, 6.2, 5.842857142857143)","(18.0, 32.0, 26.0)","(31.0, 300.0, 133.33333333333331)","(15.0, 28.0, 23.5)"
15-12-2022 12:45:40.467006,"(19.0, 38.0, 28.666666666666668)","(6.0, 8.2, 7.959999999999999)","(13.0, 16.5, 15.75)","(5.0, 5.7, 5.521052631578947)","(3.4, 4.1, 3.8777777777777778)","(8.0, 12.5, 11.725806451612904)","(5.0, 6.2, 5.842857142857143)","(18.0, 32.0, 24.5)","(31.0, 300.0, 133.33333333333331)","(15.0, 28.0, 27.18181818181818)"
15-12-2022 12:45:42.002717,"(19.0, 38.0, 36.0)","(6.0, 8.2, 7.959999999999999)","(13.0, 16.5, 15.75)","(5.0, 5.7, 5.521052631578947)","(3.4, 4.1, 3.8777777777777778)","(8.0, 12.5, 11.214285714285714)","(5.0, 6.2, 5.842857142857143)","(18.0, 29.0, 24.5)","(31.0, 300.0, 133.33333333333331)","(15.0, 28.0, 27.18181818181818)"
15-12-2022 12:45:43.401903,"(19.0, 38.0, 37.38461538461539)","(6.0, 8.2, 7.959999999999999)","(13.0, 16.5, 15.75)","(5.0, 5.7, 5.538095238095238)","(3.4, 4.1, 3.8777777777777778)","(8.0, 12.5, 11.214285714285714)","(5.0, 6.2, 5.842857142857143)","(18.0, 29.0, 24.5)","(31.0, 300.0, 133.33333333333331)","(15.0, 28.0, 27.18181818181818)"
15-12-2022 12:45:44.731047,"(19.0, 38.0, 37.38461538461539)","(6.0, 8.2, 7.959999999999999)","(13.0, 16.5, 15.285714285714286)","(5.0, 5.7, 5.538095238095238)","(3.4, 4.1, 3.8)","(8.0, 12.5, 11.214285714285714)","(5.0, 6.2, 5.842857142857143)","(18.0, 29.0, 24.5)","(31.0, 300.0, 133.33333333333331)","(15.0, 28.0, 27.18181818181818)"
15-12-2022 12:45:45.970461,"(19.0, 38.0, 35.0)","(6.0, 8.2, 7.959999999999999)","(13.0, 17.0, 15.285714285714286)","(5.0, 5.7, 5.538095238095238)","(3.4, 4.1, 3.8)","(8.0, 12.5, 11.214285714285714)","(5.0, 6.2, 5.842857142857143)","(18.0, 29.0, 24.5)","(31.0, 300.0, 133.33333333333331)","(15.0, 28.0, 27.18181818181818)"
15-12-2022 12:45:47.248073,"(19.0, 38.0, 35.0)","(6.0, 8.2, 7.959999999999999)","(13.0, 16.5, 15.75)","(5.0, 5.7, 5.538095238095238)","(3.4, 4.1, 3.8777777777777778)","(8.0, 12.5, 11.456521739130435)","(5.0, 6.2, 5.842857142857143)","(18.0, 29.0, 24.5)","(31.0, 300.0, 133.33333333333331)","(15.0, 28.0, 27.18181818181818)"
15-12-2022 12:45:48.602662,"(19.0, 38.0, 35.0)","(6.0, 8.2, 7.959999999999999)","(13.0, 16.5, 15.285714285714286)","(5.0, 5.7, 5.538095238095238)","(3.4, 4.1, 3.8454545454545452)","(8.0, 12.5, 11.214285714285714)","(5.0, 6.2, 5.842857142857143)","(18.0, 29.0, 24.5)","(31.0, 300.0, 133.33333333333331)","(15.0, 28.0, 27.18181818181818)"
15-12-2022 12:45:49.831664,"(21.0, 38.0, 35.0)","(6.0, 8.2, 7.959999999999999)","(13.0, 17.0, 15.285714285714286)","(5.0, 5.7, 5.538095238095238)","(3.4, 4.1, 3.8454545454545452)","(8.0, 12.5, 11.214285714285714)","(5.0, 6.2, 5.842857142857143)","(18.0, 29.0, 24.5)","(31.0, 300.0, 133.33333333333331)","(18.0, 28.0, 27.18181818181818)"
15-12-2022 12:45:51.124844,"(21.0, 38.0, 35.6)","(6.0, 8.2, 7.959999999999999)","(13.0, 17.0, 15.5)","(5.0, 5.7, 5.538095238095238)","(3.4, 4.1, 3.7864864864864867)","(8.0, 12.5, 11.456521739130435)","(5.0, 6.2, 5.842857142857143)","(18.0, 29.0, 24.5)","(31.0, 300.0, 133.33333333333331)","(18.0, 28.0, 27.18181818181818)"
15-12-2022 12:45:52.455899,"(21.0, 38.0, 35.6)","(6.0, 8.2, 7.959999999999999)","(13.0, 16.5, 15.75)","(5.0, 5.7, 5.538095238095238)","(3.4, 4.1, 3.7864864864864867)","(8.0, 12.5, 11.5)","(5.0, 6.2, 5.842857142857143)","(18.0, 29.0, 24.5)","(31.0, 300.0, 133.33333333333331)","(18.0, 28.0, 27.18181818181818)"
15-12-2022 12:45:53.717040,"(21.0, 38.0, 34.0)","(6.0, 8.2, 7.959999999999999)","(13.0, 16.5, 15.75)","(5.0, 5.7, 5.538095238095238)","(3.4, 4.1, 3.7864864864864867)","(8.0, 12.0, 11.5)","(5.0, 6.2, 5.842857142857143)","(18.0, 29.0, 24.5)","(31.0, 300.0, 133.33333333333331)","(18.0, 28.0, 27.18181818181818)"
15-12-2022 12:45:55.365723,"(21.0, 38.0, 36.0)","(6.0, 8.2, 7.959999999999999)","(13.0, 16.5, 15.285714285714286)","(5.0, 5.7, 5.538095238095238)","(3.4, 4.1, 3.7864864864864867)","(8.0, 12.0, 11.5)","(5.0, 6.2, 5.842857142857143)","(18.0, 29.0, 24.5)","(31.0, 300.0, 133.33333333333331)","(18.0, 28.0, 27.18181818181818)"
15-12-2022 12:45:56.699372,"(21.0, 38.0, 36.0)","(6.0, 8.2, 7.959999999999999)","(13.0, 17.0, 15.75)","(5.0, 5.7, 5.538095238095238)","(3.4, 4.1, 3.7864864864864867)","(8.0, 12.0, 11.5)","(5.0, 6.2, 5.842857142857143)","(18.0, 29.0, 24.5)","(31.0, 300.0, 133.33333333333331)","(18.0, 28.0, 27.18181818181818)"
15-12-2022 12:45:58.120250,"(21.0, 38.0, 36.0)","(6.0, 8.2, 7.959999999999999)","(13.0, 16.5, 15.75)","(5.0, 5.7, 5.542105263157895)","(3.4, 4.1, 3.7864864864864867)","(8.0, 12.0, 11.5)","(5.0, 6.2, 5.842857142857143)","(18.0, 29.0, 25.25)","(31.0, 300.0, 133.33333333333331)","(18.0, 28.0, 23.5)"
15-12-2022 12:45:59.605397,"(21.0, 38.0, 28.666666666666668)","(6.0, 8.2, 7.959999999999999)","(13.0, 16.5, 15.571428571428571)","(5.0, 5.9, 5.542105263157895)","(3.4, 4.1, 3.7864864864864867)","(8.0, 12.0, 11.5)","(5.0, 6.2, 5.842857142857143)","(18.0, 32.0, 25.25)","(31.0, 300.0, 133.33333333333331)","(18.0, 28.0, 23.5)"
15-12-2022 12:46:01.040361,"(21.0, 38.0, 28.666666666666668)","(6.0, 8.2, 7.959999999999999)","(13.0, 17.0, 15.75)","(5.0, 5.9, 5.542105263157895)","(3.4, 4.1, 3.7864864864864867)","(8.0, 12.0, 11.5)","(5.0, 6.2, 5.842857142857143)","(18.0, 32.0, 28.0)","(31.0, 300.0, 133.33333333333331)","(18.0, 28.0, 23.5)"
15-12-2022 12:46:02.440163,"(21.0, 38.0, 28.666666666666668)","(6.0, 8.2, 7.959999999999999)","(13.0, 16.5, 15.75)","(5.0, 5.9, 5.665517241379311)","(3.4, 4.1, 3.7864864864864867)","(8.0, 12.5, 11.5)","(5.0, 6.2, 5.842857142857143)","(18.0, 32.0, 29.5)","(31.0, 300.0, 133.33333333333331)","(18.0, 28.0, 23.5)"
15-12-2022 12:46:03.809176,"(21.0, 38.0, 28.666666666666668)","(6.0, 8.2, 7.959999999999999)","(13.0, 16.5, 15.75)","(5.0, 5.9, 5.665517241379311)","(3.4, 4.1, 3.8411764705882354)","(8.0, 12.5, 11.966666666666667)","(5.0, 6.2, 5.859090909090909)","(18.0, 32.0, 27.5)","(31.0, 300.0, 133.33333333333331)","(18.0, 28.0, 23.5)"
15-12-2022 12:46:05.224471,"(21.0, 38.0, 28.666666666666668)","(6.0, 8.2, 7.959999999999999)","(12.0, 16.5, 15.75)","(4.8, 5.9, 5.665517241379311)","(3.4, 4.0, 3.7864864864864867)","(8.5, 12.5, 11.5)","(5.0, 6.2, 5.859090909090909)","(17.0, 32.0, 28.0)","(31.0, 300.0, 136.66666666666669)","(18.0, 28.0, 23.5)"
15-12-2022 12:46:06.529524,"(19.0, 38.0, 28.666666666666668)","(6.0, 8.2, 7.959999999999999)","(12.0, 16.5, 15.75)","(4.8, 5.9, 5.665517241379311)","(3.4, 4.1, 3.7864864864864867)","(8.5, 12.5, 11.2)","(5.0, 6.2, 5.859090909090909)","(17.0, 32.0, 25.0)","(31.0, 300.0, 133.33333333333331)","(17.0, 28.0, 23.5)"
15-12-2022 12:46:07.864891,"(19.0, 38.0, 28.666666666666668)","(6.0, 8.2, 7.959999999999999)","(12.0, 16.5, 15.0)","(4.8, 5.9, 5.665517241379311)","(3.4, 4.1, 3.7864864864864867)","(8.5, 12.0, 11.52)","(5.0, 6.2, 5.859090909090909)","(17.0, 29.0, 25.0)","(31.0, 300.0, 133.33333333333331)","(17.0, 28.0, 23.5)"
15-12-2022 12:46:09.311031,"(19.0, 38.0, 28.666666666666668)","(6.0, 8.2, 7.959999999999999)","(12.0, 17.0, 14.6)","(4.8, 5.9, 5.665517241379311)","(3.4, 4.1, 3.7864864864864867)","(8.5, 12.0, 11.52)","(5.0, 6.2, 5.859090909090909)","(17.0, 29.0, 25.0)","(31.0, 300.0, 136.66666666666669)","(17.0, 28.0, 23.5)"
15-12-2022 12:46:10.876741,"(19.0, 38.0, 28.0)","(6.0, 8.2, 7.8)","(12.0, 17.0, 14.75)","(4.8, 5.9, 5.648148148148148)","(3.4, 4.1, 3.7864864864864867)","(8.5, 12.0, 11.478260869565217)","(5.0, 6.2, 5.825)","(17.0, 29.0, 23.857142857142858)","(31.0, 300.0, 215.33333333333334)","(15.0, 28.0, 23.65)"
15-12-2022 12:46:12.365335,"(19.0, 32.0, 28.0)","(6.0, 8.2, 7.8)","(12.0, 15.0, 15.5)","(4.8, 5.9, 5.648148148148148)","(3.4, 4.1, 3.7864864864864867)","(8.5, 12.0, 11.478260869565217)","(5.0, 6.2, 5.825)","(17.0, 29.0, 25.4)","(31.0, 300.0, 215.33333333333334)","(15.0, 28.0, 24.5)"
15-12-2022 12:46:13.804513,"(19.0, 32.0, 28.0)","(6.0, 8.2, 7.8)","(12.0, 16.5, 15.5)","(4.8, 5.9, 5.648148148148148)","(3.4, 4.1, 3.7864864864864867)","(8.5, 12.0, 11.478260869565217)","(5.0, 6.2, 5.825)","(17.0, 29.0, 25.4)","(31.0, 300.0, 215.33333333333334)","(15.0, 28.0, 22.214285714285715)"
15-12-2022 12:46:15.257707,"(19.0, 32.0, 30.833333333333336)","(6.0, 8.2, 7.8)","(12.0, 16.5, 15.5)","(4.8, 5.9, 5.648148148148148)","(3.4, 4.1, 3.7864864864864867)","(8.5, 12.0, 11.303571428571429)","(5.0, 6.2, 5.825)","(17.0, 29.0, 25.4)","(31.0, 300.0, 215.33333333333334)","(15.0, 28.0, 22.214285714285715)"
