,Clover Returns,Make It Easy,Bugatti Angel,Dashing Thunder,Olafs Adventure,Marions Regret,Chantelle Smells,Clover Dime
12-01-2023 13:58:31.290328,"(4.0, 5.1, 5.016666666666667)","(4.0, 10.0, 9.4)","(3.7, 4.3, 4.199999999999999)","(6.5, 11.0, 10.55)","(6.5, 7.2, 6.88)","(7.5, 8.2, 7.571428571428571)","(51.0, 140.0, 105.71428571428572)","(11.0, 34.0, 33.125)"
12-01-2023 13:58:32.828987,"(4.0, 5.1, 4.985714285714286)","(4.0, 10.0, 9.55)","(3.7, 4.7, 4.3)","(6.5, 11.5, 10.185714285714285)","(6.5, 7.2, 6.88)","(7.5, 8.2, 7.571428571428571)","(51.0, 140.0, 118.18181818181819)","(11.0, 34.0, 33.3)"
12-01-2023 13:58:34.104161,"(4.0, 5.1, 5.027272727272727)","(4.0, 10.0, 9.55)","(3.7, 4.7, 4.4)","(6.5, 11.5, 10.185714285714285)","(6.5, 7.2, 6.247619047619048)","(7.5, 8.2, 7.571428571428571)","(51.0, 140.0, 118.18181818181819)","(11.0, 34.0, 33.3)"
12-01-2023 13:58:35.376293,"(4.0, 5.2, 5.118181818181818)","(4.0, 10.0, 9.55)","(3.7, 4.7, 4.3)","(6.5, 11.5, 10.185714285714285)","(6.5, 7.2, 6.88)","(7.5, 8.2, 7.571428571428571)","(51.0, 140.0, 98.33333333333334)","(11.0, 34.0, 33.125)"
12-01-2023 13:58:36.630911,"(4.0, 5.1, 5.081395348837209)","(4.0, 10.0, 9.4)","(3.7, 4.7, 4.3)","(6.5, 11.5, 10.185714285714285)","(6.5, 7.2, 6.88)","(7.5, 8.2, 7.571428571428571)","(51.0, 140.0, 98.33333333333334)","(11.0, 34.0, 33.125)"
12-01-2023 13:58:37.764070,"(4.0, 5.2, 5.12)","(4.0, 10.0, 9.4)","(3.7, 4.5, 4.155555555555555)","(6.5, 11.5, 11.15925925925926)","(6.5, 7.2, 6.247619047619048)","(7.5, 8.2, 7.571428571428571)","(51.0, 140.0, 98.33333333333334)","(11.0, 34.0, 33.125)"
12-01-2023 13:58:38.919583,"(4.0, 5.2, 5.161904761904762)","(4.0, 10.0, 9.58)","(3.7, 4.6, 4.155555555555555)","(6.5, 11.5, 11.15925925925926)","(6.5, 7.2, 6.247619047619048)","(7.5, 8.2, 7.571428571428571)","(51.0, 140.0, 98.33333333333334)","(11.0, 34.0, 33.125)"
12-01-2023 13:58:40.061756,"(4.0, 5.2, 5.182608695652174)","(4.0, 10.0, 9.4)","(3.7, 4.6, 4.141666666666667)","(6.5, 11.5, 11.15925925925926)","(6.5, 7.2, 6.247619047619048)","(7.5, 8.2, 7.571428571428571)","(51.0, 140.0, 98.33333333333334)","(11.0, 34.0, 33.125)"
12-01-2023 13:58:41.154149,"(4.0, 5.2, 5.182608695652174)","(4.0, 10.0, 9.4)","(3.7, 4.6, 4.141666666666667)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.72)","(7.5, 8.2, 7.571428571428571)","(51.0, 140.0, 115.0)","(11.0, 34.0, 33.125)"
12-01-2023 13:58:42.253176,"(4.0, 5.0, 4.985714285714286)","(4.0, 10.0, 9.775)","(3.7, 4.5, 4.3)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.72)","(7.5, 8.2, 7.571428571428571)","(51.0, 140.0, 115.0)","(11.0, 34.0, 33.125)"
12-01-2023 13:58:43.370719,"(4.0, 5.0, 4.985714285714286)","(4.0, 10.0, 9.775)","(3.7, 4.5, 4.128571428571428)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.72)","(7.5, 8.2, 7.571428571428571)","(51.0, 140.0, 115.0)","(11.0, 34.0, 33.125)"
12-01-2023 13:58:44.408356,"(4.0, 5.0, 4.985714285714286)","(4.0, 10.0, 9.775)","(3.7, 4.5, 4.109523809523809)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.72)","(7.5, 8.2, 7.571428571428571)","(51.0, 140.0, 115.0)","(11.0, 34.0, 33.125)"
12-01-2023 13:58:45.496119,"(4.0, 5.0, 4.985714285714286)","(4.0, 10.0, 9.775)","(3.7, 4.5, 4.109523809523809)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.72)","(7.5, 8.2, 7.5600000000000005)","(51.0, 140.0, 115.0)","(11.0, 34.0, 32.44444444444444)"
12-01-2023 13:58:46.507353,"(4.0, 5.0, 4.95)","(4.0, 10.0, 9.733333333333334)","(3.7, 4.3, 4.133333333333333)","(6.5, 11.0, 10.925)","(6.5, 7.2, 6.72)","(7.5, 8.2, 7.5600000000000005)","(51.0, 140.0, 115.0)","(11.0, 34.0, 32.44444444444444)"
12-01-2023 13:58:47.692752,"(4.0, 4.9, 4.866666666666667)","(4.0, 10.0, 9.911111111111111)","(3.7, 4.2, 4.15)","(6.5, 11.0, 10.925)","(6.5, 7.2, 6.245454545454546)","(7.5, 8.2, 7.5600000000000005)","(51.0, 140.0, 115.0)","(11.0, 34.0, 33.125)"
12-01-2023 13:58:49.063609,"(4.0, 5.3, 4.876470588235295)","(4.0, 10.0, 9.6)","(3.7, 4.2, 3.975)","(6.5, 11.5, 11.024137931034483)","(6.5, 7.2, 6.88)","(7.5, 8.2, 7.571428571428571)","(51.0, 140.0, 113.75)","(11.0, 34.0, 33.125)"
12-01-2023 13:58:50.210289,"(4.0, 5.3, 4.9)","(4.0, 10.0, 9.6)","(3.7, 4.2, 4.1000000000000005)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.88)","(7.5, 8.2, 7.571428571428571)","(51.0, 140.0, 113.75)","(11.0, 34.0, 33.0)"
12-01-2023 13:58:51.518999,"(4.0, 5.3, 4.9)","(4.0, 10.0, 9.16)","(3.7, 4.2, 4.16875)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.88)","(7.5, 8.2, 7.571428571428571)","(51.0, 140.0, 113.75)","(11.0, 34.0, 33.4)"
12-01-2023 13:58:52.610209,"(4.0, 5.3, 4.9)","(4.0, 10.0, 9.410526315789474)","(3.7, 4.1, 3.8866666666666667)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.91764705882353)","(7.5, 8.2, 7.571428571428571)","(51.0, 140.0, 107.5)","(11.0, 34.0, 33.4)"
12-01-2023 13:58:54.179093,"(4.0, 5.3, 4.766666666666667)","(4.0, 10.0, 9.2)","(3.7, 4.0, 3.9625)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.276923076923077)","(7.5, 8.2, 7.666666666666667)","(51.0, 140.0, 107.5)","(11.0, 34.0, 33.4)"
12-01-2023 13:58:55.452782,"(4.0, 5.3, 4.952173913043478)","(4.0, 10.0, 9.2)","(3.7, 4.0, 3.8312500000000003)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 7.015384615384615)","(7.5, 8.2, 7.666666666666667)","(51.0, 140.0, 107.5)","(11.0, 34.0, 33.57142857142857)"
12-01-2023 13:58:57.112316,"(4.0, 5.3, 5.033333333333333)","(4.0, 10.0, 9.2)","(3.7, 4.0, 3.8312500000000003)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 7.015384615384615)","(7.5, 8.2, 7.666666666666667)","(51.0, 140.0, 107.5)","(11.0, 34.0, 33.57142857142857)"
12-01-2023 13:58:58.400209,"(4.0, 5.3, 5.033333333333333)","(4.0, 10.0, 9.2)","(3.7, 4.0, 3.8615384615384616)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.771428571428571)","(7.5, 8.2, 7.666666666666667)","(51.0, 140.0, 107.5)","(11.0, 34.0, 33.57142857142857)"
12-01-2023 13:58:59.618510,"(4.0, 5.3, 5.05)","(4.0, 10.0, 9.2)","(3.7, 4.0, 3.85)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.7)","(7.5, 8.2, 7.666666666666667)","(51.0, 140.0, 107.5)","(11.0, 34.0, 33.57142857142857)"
12-01-2023 13:59:00.601087,"(4.0, 5.3, 5.003703703703704)","(4.0, 10.0, 9.822222222222223)","(3.7, 3.9, 3.8)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.6375)","(7.5, 8.2, 7.6)","(51.0, 140.0, 107.5)","(11.0, 34.0, 33.57142857142857)"
12-01-2023 13:59:01.777394,"(4.0, 5.3, 4.966666666666667)","(4.0, 11.0, 10.236363636363636)","(3.7, 3.9, 3.8)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.84)","(7.5, 8.2, 7.6)","(51.0, 140.0, 107.5)","(11.0, 34.0, 33.57142857142857)"
12-01-2023 13:59:02.934321,"(4.0, 5.3, 4.966666666666667)","(4.0, 11.0, 10.236363636363636)","(3.7, 3.9, 3.8)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.780645161290323)","(7.5, 8.2, 7.6)","(51.0, 140.0, 114.0)","(11.0, 34.0, 33.57142857142857)"
12-01-2023 13:59:04.195092,"(4.0, 5.3, 4.966666666666667)","(4.0, 11.0, 10.236363636363636)","(3.7, 3.9, 3.8)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.780645161290323)","(7.5, 8.2, 7.6)","(51.0, 140.0, 114.0)","(11.0, 34.0, 33.57142857142857)"
12-01-2023 13:59:05.357881,"(4.0, 5.3, 4.966666666666667)","(4.0, 11.0, 10.236363636363636)","(3.7, 3.9, 3.8555555555555556)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.892307692307693)","(7.5, 8.2, 7.6)","(51.0, 140.0, 114.0)","(11.0, 34.0, 33.5)"
12-01-2023 13:59:06.546139,"(4.0, 5.3, 4.966666666666667)","(4.0, 11.0, 10.236363636363636)","(3.7, 3.9, 3.8555555555555556)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.892307692307693)","(7.5, 8.2, 7.6)","(51.0, 140.0, 114.0)","(11.0, 34.0, 33.5)"
12-01-2023 13:59:07.711117,"(4.0, 5.3, 4.952173913043478)","(4.0, 11.0, 10.040000000000001)","(3.7, 3.9, 3.75)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.892307692307693)","(7.5, 8.2, 7.6)","(51.0, 140.0, 122.85714285714286)","(11.0, 34.0, 33.5)"
12-01-2023 13:59:08.806392,"(4.0, 5.3, 5.033333333333333)","(4.0, 10.5, 10.39)","(3.7, 3.9, 3.775)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.892307692307693)","(7.5, 8.2, 7.571428571428571)","(51.0, 140.0, 122.85714285714286)","(11.0, 34.0, 33.5)"
12-01-2023 13:59:09.962754,"(4.0, 5.3, 5.033333333333333)","(4.0, 10.5, 10.316666666666666)","(3.7, 3.9, 3.775)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.9818181818181815)","(7.5, 8.2, 7.571428571428571)","(51.0, 140.0, 101.42857142857143)","(11.0, 34.0, 33.5)"
12-01-2023 13:59:11.120506,"(4.0, 5.3, 5.033333333333333)","(4.0, 10.5, 10.283333333333333)","(3.7, 3.9, 3.888177339901478)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.9818181818181815)","(7.5, 8.2, 7.571428571428571)","(51.0, 140.0, 101.42857142857143)","(11.0, 34.0, 33.5)"
12-01-2023 13:59:12.311308,"(4.0, 5.3, 5.033333333333333)","(4.0, 11.0, 10.672727272727272)","(3.7, 3.9, 3.884313725490196)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.9818181818181815)","(7.5, 8.2, 7.571428571428571)","(51.0, 130.0, 99.23076923076923)","(11.0, 34.0, 33.5)"
12-01-2023 13:59:13.618650,"(4.0, 5.3, 5.033333333333333)","(4.0, 11.0, 9.933333333333334)","(3.7, 3.8, 3.7791139240506326)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.9818181818181815)","(7.5, 8.2, 7.571428571428571)","(51.0, 120.0, 90.0)","(11.0, 34.0, 33.5)"
12-01-2023 13:59:14.766489,"(4.0, 5.3, 5.033333333333333)","(4.0, 11.0, 10.28888888888889)","(3.7, 3.8, 3.780891719745223)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 7.085714285714285)","(7.5, 8.2, 7.571428571428571)","(51.0, 120.0, 96.0)","(11.0, 34.0, 33.5)"
12-01-2023 13:59:16.244837,"(4.0, 5.3, 5.014285714285714)","(4.0, 11.0, 10.28888888888889)","(3.7, 3.8, 3.780891719745223)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 7.085714285714285)","(7.5, 8.2, 7.666666666666667)","(51.0, 120.0, 101.05263157894737)","(11.0, 34.0, 33.5)"
12-01-2023 13:59:17.736969,"(4.0, 5.3, 5.014285714285714)","(4.0, 11.0, 10.28888888888889)","(3.7, 3.8, 3.780891719745223)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 6.9818181818181815)","(7.5, 8.2, 7.666666666666667)","(51.0, 120.0, 101.05263157894737)","(11.0, 34.0, 33.5)"
12-01-2023 13:59:19.193234,"(4.0, 5.3, 5.014285714285714)","(4.0, 11.0, 10.28888888888889)","(3.7, 3.8, 3.693421052631579)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 7.085714285714285)","(7.5, 8.2, 7.666666666666667)","(51.0, 120.0, 101.05263157894737)","(11.0, 34.0, 33.5)"
12-01-2023 13:59:20.471823,"(4.0, 5.3, 5.014285714285714)","(4.0, 11.0, 10.28888888888889)","(3.7, 3.7, 3.693421052631579)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 7.085714285714285)","(7.5, 8.2, 7.666666666666667)","(51.0, 120.0, 101.05263157894737)","(11.0, 34.0, 33.5)"
12-01-2023 13:59:22.118259,"(4.0, 5.3, 4.952173913043478)","(4.0, 11.0, 10.28888888888889)","(3.7, 3.7, 3.693421052631579)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 7.085714285714285)","(7.5, 8.2, 7.666666666666667)","(51.0, 120.0, 98.18181818181819)","(11.0, 34.0, 33.5)"
12-01-2023 13:59:23.841521,"(4.0, 5.3, 4.833333333333333)","(4.0, 11.0, 10.28888888888889)","(3.7, 3.7, 3.693421052631579)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 7.0181818181818185)","(7.5, 8.2, 7.666666666666667)","(51.0, 120.0, 90.0)","(11.0, 34.0, 33.5)"
12-01-2023 13:59:25.262024,"(4.0, 5.3, 4.833333333333333)","(4.0, 11.0, 10.28888888888889)","(3.7, 3.7, 3.693421052631579)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 7.125)","(7.5, 8.2, 7.666666666666667)","(51.0, 120.0, 96.0)","(11.0, 34.0, 33.5)"
12-01-2023 13:59:26.446708,"(4.0, 5.3, 4.833333333333333)","(4.0, 11.0, 10.28888888888889)","(3.7, 3.7, 3.693421052631579)","(6.5, 11.5, 11.089285714285714)","(6.5, 7.2, 7.11764705882353)","(7.5, 8.2, 7.6)","(51.0, 120.0, 98.82352941176471)","(11.0, 34.0, 33.5)"
12-01-2023 13:59:27.622453,"(4.0, 5.3, 4.833333333333333)","(4.0, 11.0, 10.507692307692308)","(3.8, 3.75, 3.7980263157894734)","(6.5, 11.5, 10.333333333333334)","(6.5, 7.4, 7.111111111111112)","(7.5, 8.2, 7.6461538461538465)","(51.0, 120.0, 100.0)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:28.785876,"(4.0, 5.3, 4.720689655172413)","(4.0, 11.0, 10.507692307692308)","(3.8, 3.8, 3.7980263157894734)","(6.5, 11.5, 10.625)","(6.5, 7.4, 7.111111111111112)","(7.5, 8.2, 7.6461538461538465)","(51.0, 120.0, 100.0)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:30.018122,"(4.0, 5.3, 4.720689655172413)","(4.0, 11.0, 10.507692307692308)","(3.8, 3.8, 3.7885350318471334)","(6.5, 11.5, 9.81111111111111)","(6.5, 7.4, 7.111111111111112)","(7.5, 8.2, 7.613333333333333)","(51.0, 120.0, 100.0)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:31.229120,"(4.0, 5.3, 4.803448275862069)","(4.0, 11.0, 10.507692307692308)","(3.8, 3.8, 3.7885350318471334)","(6.5, 11.5, 9.916666666666666)","(6.5, 7.4, 6.947826086956522)","(7.5, 8.2, 7.613333333333333)","(51.0, 120.0, 100.0)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:32.399354,"(4.0, 5.3, 4.803448275862069)","(4.0, 11.0, 10.663157894736843)","(3.8, 3.8, 3.62)","(6.5, 11.5, 9.916666666666666)","(6.5, 7.4, 6.947826086956522)","(7.5, 8.2, 7.613333333333333)","(51.0, 120.0, 100.0)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:33.598272,"(4.0, 5.2, 4.8)","(4.0, 11.0, 10.663157894736843)","(3.8, 3.65, 3.5666666666666664)","(6.5, 11.5, 10.636363636363637)","(6.5, 7.4, 6.947826086956522)","(7.5, 8.2, 7.613333333333333)","(51.0, 120.0, 100.0)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:34.868157,"(4.0, 5.1, 4.833333333333333)","(4.0, 11.0, 10.663157894736843)","(3.8, 3.65, 3.5666666666666664)","(6.5, 11.5, 11.193548387096774)","(6.5, 7.2, 6.952941176470588)","(7.5, 8.2, 7.613333333333333)","(51.0, 120.0, 102.85714285714286)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:36.078965,"(4.0, 5.1, 4.776923076923077)","(4.0, 11.0, 10.663157894736843)","(3.8, 3.65, 3.6460526315789474)","(6.5, 11.5, 11.148148148148149)","(6.5, 7.2, 7.009090909090909)","(7.5, 8.2, 7.7555555555555555)","(51.0, 120.0, 100.0)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:37.254759,"(4.0, 5.1, 4.758823529411765)","(4.0, 11.0, 10.663157894736843)","(3.8, 3.65, 3.6446428571428573)","(6.5, 11.5, 11.148148148148149)","(6.5, 7.2, 7.009090909090909)","(7.5, 8.2, 7.568421052631579)","(51.0, 120.0, 100.0)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:38.497074,"(4.0, 5.1, 4.685714285714286)","(4.0, 11.0, 10.663157894736843)","(3.8, 3.65, 3.6446428571428573)","(6.5, 11.5, 11.148148148148149)","(6.5, 7.2, 7.111111111111112)","(7.5, 8.2, 7.685714285714285)","(51.0, 120.0, 100.0)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:39.783004,"(4.0, 5.1, 4.721739130434782)","(4.0, 11.0, 10.663157894736843)","(3.8, 3.65, 3.783216783216783)","(6.5, 11.5, 10.083333333333334)","(6.5, 7.2, 7.111111111111112)","(7.5, 8.2, 7.685714285714285)","(51.0, 120.0, 100.0)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:40.982646,"(4.0, 5.0, 4.732142857142857)","(4.0, 11.0, 10.663157894736843)","(3.8, 3.8, 3.783216783216783)","(6.5, 11.5, 10.083333333333334)","(6.5, 7.4, 7.166666666666667)","(7.5, 8.2, 7.836363636363636)","(51.0, 120.0, 100.0)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:42.059036,"(4.0, 5.0, 4.709677419354839)","(4.0, 11.0, 10.6)","(3.8, 3.8, 3.7773972602739723)","(6.5, 11.5, 10.083333333333334)","(6.5, 7.4, 7.166666666666667)","(7.5, 8.2, 8.024)","(51.0, 120.0, 100.0)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:43.254236,"(4.0, 5.0, 4.75)","(4.0, 11.0, 10.28888888888889)","(3.8, 3.8, 3.7773972602739723)","(6.5, 11.5, 10.846153846153847)","(6.5, 7.4, 7.166666666666667)","(7.5, 8.2, 8.046153846153846)","(51.0, 120.0, 100.0)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:44.440594,"(4.0, 5.0, 4.75)","(4.0, 11.0, 10.2)","(3.8, 3.8, 3.7773972602739723)","(6.5, 11.5, 10.846153846153847)","(6.5, 7.4, 7.166666666666667)","(7.5, 8.2, 8.046153846153846)","(51.0, 120.0, 100.0)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:45.593307,"(4.0, 5.0, 4.704545454545454)","(4.0, 11.0, 10.3)","(3.8, 3.75, 3.7327586206896552)","(6.5, 11.5, 11.196428571428571)","(6.5, 7.4, 6.929411764705883)","(7.5, 8.2, 8.046153846153846)","(51.0, 120.0, 106.36363636363636)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:46.890397,"(4.0, 5.0, 4.704545454545454)","(4.0, 11.0, 10.3)","(3.8, 3.75, 3.7393617021276597)","(6.5, 11.5, 11.075)","(6.5, 7.4, 7.266666666666667)","(7.5, 8.2, 8.046153846153846)","(51.0, 120.0, 106.36363636363636)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:48.143077,"(4.0, 5.0, 4.64)","(4.0, 11.0, 10.626666666666667)","(3.8, 3.7, 3.6853333333333333)","(6.5, 11.5, 11.221818181818183)","(6.5, 7.4, 7.266666666666667)","(7.5, 8.2, 8.046153846153846)","(51.0, 120.0, 106.36363636363636)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:49.439695,"(4.0, 5.0, 4.64)","(4.0, 11.0, 10.626666666666667)","(3.8, 3.7, 3.6853333333333333)","(6.5, 11.5, 11.221818181818183)","(6.5, 7.4, 7.266666666666667)","(7.5, 8.2, 8.046153846153846)","(51.0, 120.0, 106.36363636363636)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:50.767630,"(4.0, 5.0, 4.64)","(4.0, 11.0, 10.626666666666667)","(3.8, 3.7, 3.6853333333333333)","(6.5, 11.5, 11.248148148148148)","(6.5, 7.4, 7.0)","(7.5, 8.2, 7.870588235294117)","(51.0, 120.0, 106.36363636363636)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:51.851737,"(4.0, 5.0, 4.632432432432432)","(4.0, 11.0, 10.49090909090909)","(3.8, 3.7, 3.6865771812080537)","(6.5, 11.5, 11.248148148148148)","(6.5, 7.4, 7.133333333333334)","(7.5, 8.2, 7.870588235294117)","(51.0, 120.0, 109.28571428571428)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:52.920425,"(4.0, 5.0, 4.668292682926829)","(4.0, 11.0, 10.49090909090909)","(3.8, 3.7, 3.6865771812080537)","(6.5, 11.5, 11.248148148148148)","(6.5, 7.4, 7.133333333333334)","(7.5, 8.2, 7.76)","(51.0, 120.0, 109.28571428571428)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:54.164589,"(4.0, 4.7, 4.677777777777778)","(4.0, 11.0, 10.626666666666667)","(3.8, 3.7, 3.6136363636363638)","(6.5, 11.5, 11.326086956521738)","(6.5, 7.4, 6.963636363636364)","(7.5, 8.2, 7.7272727272727275)","(51.0, 120.0, 109.28571428571428)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:55.447677,"(4.0, 4.7, 4.626315789473685)","(4.0, 11.0, 10.4)","(3.8, 3.7, 3.6136363636363638)","(6.5, 11.5, 11.38888888888889)","(6.5, 7.4, 6.963636363636364)","(7.5, 8.2, 7.676923076923077)","(51.0, 120.0, 109.28571428571428)","(11.0, 34.0, 31.333333333333332)"
12-01-2023 13:59:56.671966,"(4.0, 4.7, 4.557142857142857)","(4.0, 11.0, 10.791304347826086)","(3.8, 3.7, 3.6136363636363638)","(6.5, 11.5, 11.38888888888889)","(6.5, 7.4, 7.030769230769231)","(7.5, 8.2, 8.045454545454545)","(51.0, 120.0, 109.28571428571428)","(11.0, 34.0, 32.0)"
12-01-2023 13:59:57.952548,"(4.0, 4.5, 4.363157894736842)","(4.0, 11.0, 10.822222222222223)","(3.8, 3.7, 3.725)","(6.5, 11.5, 11.38888888888889)","(6.5, 7.4, 7.030769230769231)","(7.5, 8.2, 8.05)","(51.0, 120.0, 109.28571428571428)","(11.0, 34.0, 32.0)"
12-01-2023 13:59:59.214694,"(4.0, 4.4, 4.328205128205129)","(4.0, 11.0, 10.822222222222223)","(3.8, 3.75, 3.74375)","(6.5, 11.5, 11.38888888888889)","(6.5, 7.4, 7.030769230769231)","(7.5, 8.2, 8.05)","(51.0, 120.0, 109.28571428571428)","(11.0, 34.0, 32.0)"
12-01-2023 14:00:00.518841,"(4.0, 4.4, 4.328205128205129)","(4.0, 11.0, 10.822222222222223)","(3.8, 3.75, 3.74375)","(6.5, 11.5, 11.38888888888889)","(6.5, 7.4, 7.030769230769231)","(7.5, 8.2, 8.05)","(51.0, 120.0, 109.28571428571428)","(11.0, 34.0, 32.0)"
12-01-2023 14:00:01.784024,"(4.0, 4.4, 4.34)","(4.0, 11.0, 10.822222222222223)","(3.8, 3.75, 3.6970588235294115)","(6.5, 11.5, 11.378787878787879)","(6.5, 7.4, 7.030769230769231)","(7.5, 8.2, 8.05)","(51.0, 120.0, 109.28571428571428)","(11.0, 34.0, 31.5)"
12-01-2023 14:00:03.021481,"(4.0, 4.4, 4.34)","(4.0, 11.0, 10.822222222222223)","(3.8, 3.75, 3.7125)","(6.5, 11.5, 11.378787878787879)","(6.5, 7.4, 7.030769230769231)","(7.5, 8.2, 8.023529411764706)","(51.0, 120.0, 109.28571428571428)","(11.0, 36.0, 31.5)"
12-01-2023 14:00:04.165566,"(4.0, 4.4, 4.34)","(4.0, 11.0, 10.822222222222223)","(3.8, 3.75, 3.7125)","(6.5, 11.5, 11.378787878787879)","(6.5, 7.4, 6.84)","(7.5, 8.2, 8.023529411764706)","(51.0, 120.0, 109.28571428571428)","(11.0, 36.0, 31.5)"
12-01-2023 14:00:05.417350,"(4.0, 4.4, 4.34)","(4.0, 11.0, 10.822222222222223)","(3.8, 3.75, 3.7125)","(6.5, 11.5, 11.378787878787879)","(6.5, 7.2, 6.975)","(7.5, 8.2, 8.03076923076923)","(51.0, 120.0, 109.28571428571428)","(11.0, 36.0, 31.5)"
12-01-2023 14:00:06.647070,"(4.0, 4.4, 4.368)","(4.2, 11.0, 10.6)","(3.7, 3.75, 3.7026315789473685)","(7.0, 11.5, 11.38888888888889)","(6.5, 7.2, 6.975)","(7.5, 8.2, 8.03076923076923)","(61.0, 120.0, 109.28571428571428)","(11.0, 36.0, 31.5)"
12-01-2023 14:00:07.939293,"(4.0, 4.4, 4.368)","(4.2, 11.0, 10.733333333333333)","(3.7, 3.75, 3.684615384615385)","(7.0, 11.5, 11.923076923076923)","(6.5, 7.2, 6.91578947368421)","(7.5, 8.2, 8.023529411764706)","(61.0, 120.0, 109.28571428571428)","(11.0, 36.0, 31.5)"
12-01-2023 14:00:09.252566,"(4.0, 4.5, 4.364516129032258)","(4.2, 11.0, 10.733333333333333)","(3.7, 3.7, 3.684615384615385)","(7.0, 12.0, 11.923076923076923)","(6.5, 7.2, 6.91578947368421)","(7.5, 8.2, 8.023529411764706)","(61.0, 120.0, 109.28571428571428)","(11.0, 36.0, 31.5)"
12-01-2023 14:00:10.672657,"(4.0, 4.5, 4.283870967741936)","(4.2, 11.0, 10.80952380952381)","(3.7, 3.7, 3.6166666666666667)","(7.0, 12.0, 13.0)","(6.5, 7.2, 7.484848484848485)","(7.5, 8.2, 7.79090909090909)","(61.0, 120.0, 106.36363636363636)","(11.0, 36.0, 31.5)"
12-01-2023 14:00:12.156791,"(4.0, 4.4, 4.283870967741936)","(4.2, 11.0, 10.80952380952381)","(3.7, 3.65, 3.597452229299363)","(7.0, 13.5, 12.9)","(6.5, 7.6, 7.507692307692308)","(7.5, 8.2, 7.79090909090909)","(61.0, 120.0, 106.36363636363636)","(11.0, 36.0, 31.5)"
