,Chilly Bin,Limerance,Mt View Ivy,Clever Trevor,Mt View Ginger,Aston Delight,Balmoral,Audacious Flame
40,"[datetime.datetime(2022, 11, 28, 17, 2, 24, 302632), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 24, 302632), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 24, 302632), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 24, 302632), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 24, 302632), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 24, 302632), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 24, 302632), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 24, 302632), 10.0, 24.0]"
41,"[datetime.datetime(2022, 11, 28, 17, 2, 25, 443966), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 25, 443966), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 25, 443966), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 25, 443966), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 25, 443966), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 25, 443966), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 25, 443966), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 25, 443966), 10.0, 24.0]"
42,"[datetime.datetime(2022, 11, 28, 17, 2, 26, 603081), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 26, 603081), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 26, 603081), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 26, 603081), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 26, 603081), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 26, 603081), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 26, 603081), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 26, 603081), 10.0, 24.0]"
43,"[datetime.datetime(2022, 11, 28, 17, 2, 27, 739314), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 27, 739314), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 27, 739314), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 27, 739314), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 27, 739314), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 27, 739314), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 27, 739314), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 27, 739314), 10.0, 24.0]"
44,"[datetime.datetime(2022, 11, 28, 17, 2, 28, 894472), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 28, 894472), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 28, 894472), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 28, 894472), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 28, 894472), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 28, 894472), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 28, 894472), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 28, 894472), 10.0, 24.0]"
45,"[datetime.datetime(2022, 11, 28, 17, 2, 30, 49212), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 30, 49212), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 30, 49212), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 30, 49212), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 30, 49212), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 30, 49212), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 30, 49212), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 30, 49212), 10.0, 24.0]"
46,"[datetime.datetime(2022, 11, 28, 17, 2, 31, 191804), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 31, 191804), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 31, 191804), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 31, 191804), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 31, 191804), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 31, 191804), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 31, 191804), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 31, 191804), 10.0, 24.0]"
47,"[datetime.datetime(2022, 11, 28, 17, 2, 32, 337423), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 32, 337423), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 32, 337423), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 32, 337423), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 32, 337423), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 32, 337423), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 32, 337423), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 32, 337423), 10.0, 24.0]"
48,"[datetime.datetime(2022, 11, 28, 17, 2, 33, 477690), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 33, 477690), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 33, 477690), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 33, 477690), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 33, 477690), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 33, 477690), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 33, 477690), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 33, 477690), 10.0, 24.0]"
49,"[datetime.datetime(2022, 11, 28, 17, 2, 34, 631172), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 34, 631172), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 34, 631172), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 34, 631172), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 34, 631172), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 34, 631172), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 34, 631172), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 34, 631172), 10.0, 24.0]"
50,"[datetime.datetime(2022, 11, 28, 17, 2, 35, 764165), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 35, 764165), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 35, 764165), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 35, 764165), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 35, 764165), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 35, 764165), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 35, 764165), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 35, 764165), 10.0, 24.0]"
51,"[datetime.datetime(2022, 11, 28, 17, 2, 36, 901314), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 36, 901314), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 36, 901314), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 36, 901314), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 36, 901314), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 36, 901314), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 36, 901314), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 36, 901314), 10.0, 24.0]"
52,"[datetime.datetime(2022, 11, 28, 17, 2, 38, 41623), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 38, 41623), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 38, 41623), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 38, 41623), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 38, 41623), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 38, 41623), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 38, 41623), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 38, 41623), 10.0, 24.0]"
53,"[datetime.datetime(2022, 11, 28, 17, 2, 39, 197145), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 39, 197145), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 39, 197145), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 39, 197145), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 39, 197145), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 39, 197145), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 39, 197145), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 39, 197145), 10.0, 24.0]"
54,"[datetime.datetime(2022, 11, 28, 17, 2, 40, 337571), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 40, 337571), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 40, 337571), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 40, 337571), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 40, 337571), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 40, 337571), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 40, 337571), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 40, 337571), 10.0, 24.0]"
55,"[datetime.datetime(2022, 11, 28, 17, 2, 41, 498762), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 41, 498762), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 41, 498762), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 41, 498762), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 41, 498762), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 41, 498762), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 41, 498762), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 41, 498762), 10.0, 24.0]"
56,"[datetime.datetime(2022, 11, 28, 17, 2, 42, 633338), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 42, 633338), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 42, 633338), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 42, 633338), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 42, 633338), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 42, 633338), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 42, 633338), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 42, 633338), 10.0, 24.0]"
57,"[datetime.datetime(2022, 11, 28, 17, 2, 43, 763537), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 43, 763537), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 43, 763537), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 43, 763537), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 43, 763537), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 43, 763537), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 43, 763537), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 43, 763537), 10.0, 24.0]"
58,"[datetime.datetime(2022, 11, 28, 17, 2, 44, 900852), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 44, 900852), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 44, 900852), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 44, 900852), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 44, 900852), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 44, 900852), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 44, 900852), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 44, 900852), 10.0, 24.0]"
59,"[datetime.datetime(2022, 11, 28, 17, 2, 46, 27960), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 46, 27960), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 46, 27960), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 46, 27960), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 46, 27960), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 46, 27960), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 46, 27960), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 46, 27960), 10.0, 24.0]"
60,"[datetime.datetime(2022, 11, 28, 17, 2, 47, 228465), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 47, 228465), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 47, 228465), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 47, 228465), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 47, 228465), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 47, 228465), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 47, 228465), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 47, 228465), 10.0, 24.0]"
61,"[datetime.datetime(2022, 11, 28, 17, 2, 48, 391081), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 48, 391081), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 48, 391081), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 48, 391081), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 48, 391081), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 48, 391081), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 48, 391081), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 48, 391081), 10.0, 24.0]"
62,"[datetime.datetime(2022, 11, 28, 17, 2, 49, 594308), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 49, 594308), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 49, 594308), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 49, 594308), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 49, 594308), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 49, 594308), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 49, 594308), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 49, 594308), 10.0, 24.0]"
63,"[datetime.datetime(2022, 11, 28, 17, 2, 50, 779155), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 50, 779155), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 50, 779155), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 50, 779155), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 50, 779155), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 50, 779155), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 50, 779155), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 50, 779155), 10.0, 24.0]"
64,"[datetime.datetime(2022, 11, 28, 17, 2, 51, 930769), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 51, 930769), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 51, 930769), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 51, 930769), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 51, 930769), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 51, 930769), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 51, 930769), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 51, 930769), 10.0, 24.0]"
65,"[datetime.datetime(2022, 11, 28, 17, 2, 53, 101994), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 53, 101994), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 53, 101994), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 53, 101994), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 53, 101994), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 53, 101994), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 53, 101994), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 53, 101994), 10.0, 24.0]"
66,"[datetime.datetime(2022, 11, 28, 17, 2, 54, 253159), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 54, 253159), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 54, 253159), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 54, 253159), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 54, 253159), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 54, 253159), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 54, 253159), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 54, 253159), 10.0, 24.0]"
67,"[datetime.datetime(2022, 11, 28, 17, 2, 55, 451975), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 55, 451975), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 55, 451975), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 55, 451975), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 55, 451975), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 55, 451975), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 55, 451975), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 55, 451975), 10.0, 24.0]"
68,"[datetime.datetime(2022, 11, 28, 17, 2, 56, 603174), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 56, 603174), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 56, 603174), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 56, 603174), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 56, 603174), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 56, 603174), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 56, 603174), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 56, 603174), 10.0, 24.0]"
69,"[datetime.datetime(2022, 11, 28, 17, 2, 57, 762200), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 57, 762200), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 57, 762200), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 57, 762200), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 57, 762200), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 57, 762200), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 57, 762200), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 57, 762200), 10.0, 24.0]"
70,"[datetime.datetime(2022, 11, 28, 17, 2, 58, 897185), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 2, 58, 897185), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 2, 58, 897185), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 2, 58, 897185), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 2, 58, 897185), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 2, 58, 897185), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 2, 58, 897185), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 2, 58, 897185), 10.0, 24.0]"
71,"[datetime.datetime(2022, 11, 28, 17, 3, 0, 95000), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 3, 0, 95000), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 0, 95000), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 3, 0, 95000), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 3, 0, 95000), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 3, 0, 95000), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 3, 0, 95000), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 3, 0, 95000), 10.0, 24.0]"
72,"[datetime.datetime(2022, 11, 28, 17, 3, 1, 245636), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 3, 1, 245636), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 1, 245636), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 3, 1, 245636), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 3, 1, 245636), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 3, 1, 245636), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 3, 1, 245636), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 3, 1, 245636), 10.0, 24.0]"
73,"[datetime.datetime(2022, 11, 28, 17, 3, 2, 409013), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 3, 2, 409013), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 2, 409013), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 3, 2, 409013), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 3, 2, 409013), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 3, 2, 409013), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 3, 2, 409013), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 3, 2, 409013), 10.0, 24.0]"
74,"[datetime.datetime(2022, 11, 28, 17, 3, 3, 618660), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 3, 3, 618660), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 3, 618660), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 3, 3, 618660), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 3, 3, 618660), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 3, 3, 618660), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 3, 3, 618660), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 3, 3, 618660), 10.0, 24.0]"
75,"[datetime.datetime(2022, 11, 28, 17, 3, 4, 856725), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 856725), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 856725), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 856725), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 856725), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 856725), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 856725), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 3, 4, 856725), 10.0, 24.0]"
76,"[datetime.datetime(2022, 11, 28, 17, 3, 6, 23959), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 3, 6, 23959), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 6, 23959), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 3, 6, 23959), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 3, 6, 23959), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 3, 6, 23959), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 3, 6, 23959), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 3, 6, 23959), 10.0, 24.0]"
77,"[datetime.datetime(2022, 11, 28, 17, 3, 7, 162042), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 162042), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 162042), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 162042), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 162042), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 162042), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 162042), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 3, 7, 162042), 10.0, 24.0]"
78,"[datetime.datetime(2022, 11, 28, 17, 3, 8, 317939), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 317939), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 317939), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 317939), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 317939), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 317939), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 317939), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 3, 8, 317939), 10.0, 24.0]"
79,"[datetime.datetime(2022, 11, 28, 17, 3, 9, 469610), 2.8, 5.7]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 469610), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 469610), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 469610), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 469610), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 469610), 2.1, 3.55]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 469610), 3.8, 8.6]","[datetime.datetime(2022, 11, 28, 17, 3, 9, 469610), 10.0, 24.0]"
