,Applejack Fly,Whiskey Deluxe,Baronga Breeze,Miss Captivator,Miss Sassy,Rolling Start,Daniher Hayze
11-01-2023 16:23:31.778036,"(2.8, 4.1, 3.55)","(3.3, 4.1, 3.65)","(7.0, 19.5, 15.958333333333334)","(31.0, 230.0, 113.6)","(21.0, 50.0, 44.6)","(8.0, 13.0, 9.047058823529412)","(3.3, 5.6, 5.1)"
11-01-2023 16:23:32.821161,"(2.8, 4.1, 3.55)","(3.3, 4.1, 3.65)","(7.0, 18.5, 17.5625)","(31.0, 230.0, 113.6)","(21.0, 50.0, 44.6)","(8.0, 13.0, 9.047058823529412)","(3.3, 5.6, 5.1)"
11-01-2023 16:23:33.769828,"(2.8, 4.1, 3.55)","(3.3, 4.1, 3.65)","(7.0, 18.5, 15.772727272727273)","(31.0, 230.0, 113.6)","(21.0, 50.0, 44.6)","(8.0, 13.0, 9.047058823529412)","(3.3, 5.6, 5.1)"
11-01-2023 16:23:34.632077,"(2.8, 4.1, 3.55)","(3.3, 4.1, 3.65)","(7.0, 18.5, 15.772727272727273)","(31.0, 230.0, 113.6)","(21.0, 50.0, 44.6)","(8.0, 13.0, 9.047058823529412)","(3.3, 5.6, 5.1)"
11-01-2023 16:23:35.596943,"(2.8, 4.1, 3.55)","(3.3, 4.1, 3.65)","(7.0, 18.5, 15.772727272727273)","(31.0, 230.0, 113.6)","(21.0, 50.0, 44.6)","(8.0, 13.0, 9.047058823529412)","(3.3, 5.6, 5.1)"
11-01-2023 16:23:36.601902,"(2.8, 4.1, 3.55)","(3.3, 4.1, 3.65)","(7.0, 18.5, 15.772727272727273)","(31.0, 230.0, 113.6)","(21.0, 50.0, 41.0)","(8.0, 13.0, 9.047058823529412)","(3.3, 5.6, 5.1)"
11-01-2023 16:23:37.660736,"(2.8, 4.1, 3.55)","(3.3, 4.1, 3.6227272727272726)","(7.0, 18.5, 15.772727272727273)","(31.0, 230.0, 109.6)","(21.0, 50.0, 41.0)","(8.0, 13.0, 9.047058823529412)","(3.3, 5.6, 5.1)"
11-01-2023 16:23:38.710139,"(2.8, 4.1, 3.55)","(3.3, 4.1, 3.6227272727272726)","(7.0, 18.5, 15.772727272727273)","(31.0, 220.0, 82.4)","(21.0, 50.0, 41.0)","(8.0, 13.0, 9.033333333333333)","(3.3, 5.6, 5.1)"
11-01-2023 16:23:39.725147,"(2.8, 4.1, 3.55)","(3.3, 4.1, 3.6227272727272726)","(7.0, 18.5, 15.772727272727273)","(31.0, 210.0, 82.4)","(21.0, 50.0, 41.0)","(8.0, 13.0, 10.65)","(3.3, 5.6, 5.1)"
11-01-2023 16:23:40.702161,"(2.8, 4.1, 3.55)","(3.3, 4.0, 3.5357142857142856)","(7.0, 18.5, 15.772727272727273)","(31.0, 210.0, 82.4)","(21.0, 50.0, 41.0)","(8.0, 12.5, 10.75)","(3.2, 5.6, 5.266666666666667)"
11-01-2023 16:23:41.580647,"(2.8, 4.1, 3.9999999999999996)","(3.3, 3.95, 3.3875)","(7.0, 18.5, 15.772727272727273)","(31.0, 210.0, 82.4)","(21.0, 50.0, 41.0)","(8.0, 12.5, 10.75)","(3.2, 5.8, 5.444444444444445)"
11-01-2023 16:23:42.550775,"(2.8, 3.95, 3.8021739130434784)","(3.3, 3.95, 3.7229729729729732)","(7.0, 18.5, 13.95)","(31.0, 210.0, 82.4)","(21.0, 50.0, 41.0)","(8.0, 12.5, 9.5)","(3.2, 5.8, 5.239999999999999)"
11-01-2023 16:23:43.642742,"(2.8, 3.95, 3.825)","(3.3, 3.95, 3.3499999999999996)","(7.0, 18.5, 14.88888888888889)","(31.0, 210.0, 113.0)","(21.0, 50.0, 41.0)","(8.0, 13.0, 9.5)","(3.2, 5.8, 5.239999999999999)"
11-01-2023 16:23:44.665082,"(2.8, 3.9, 3.2350000000000003)","(3.3, 3.95, 3.3499999999999996)","(7.0, 18.5, 14.88888888888889)","(31.0, 190.0, 68.42105263157895)","(21.0, 50.0, 41.0)","(8.0, 13.0, 9.733333333333334)","(3.2, 5.8, 5.533333333333333)"
11-01-2023 16:23:45.683755,"(2.8, 3.75, 3.475)","(3.3, 4.7, 3.4749999999999996)","(7.0, 18.5, 14.676470588235293)","(31.0, 190.0, 68.42105263157895)","(21.0, 50.0, 41.0)","(8.0, 13.0, 9.733333333333334)","(3.2, 5.8, 5.622222222222223)"
11-01-2023 16:23:46.610570,"(2.8, 3.7, 3.2161290322580647)","(3.3, 4.7, 4.30625)","(7.0, 18.5, 14.676470588235293)","(31.0, 170.0, 58.33333333333333)","(21.0, 50.0, 41.0)","(8.0, 12.5, 11.266666666666667)","(3.2, 5.7, 5.622222222222223)"
11-01-2023 16:23:47.520103,"(2.8, 3.6, 3.230769230769231)","(3.3, 4.6, 3.52)","(7.0, 18.5, 14.676470588235293)","(31.0, 170.0, 58.33333333333333)","(21.0, 50.0, 40.66666666666667)","(8.0, 12.5, 11.525)","(3.2, 5.7, 5.525)"
11-01-2023 16:23:48.496404,"(2.8, 3.5, 3.2214285714285715)","(3.3, 4.6, 4.129545454545454)","(7.0, 18.5, 15.791666666666666)","(31.0, 170.0, 58.33333333333333)","(21.0, 50.0, 40.66666666666667)","(8.0, 12.5, 11.2)","(3.2, 5.7, 5.6)"
11-01-2023 16:23:49.513513,"(2.8, 3.3, 3.2)","(3.3, 4.6, 4.05)","(7.0, 18.5, 16.192307692307693)","(31.0, 170.0, 58.33333333333333)","(21.0, 50.0, 26.0)","(8.0, 12.5, 11.2)","(3.2, 5.7, 5.6)"
11-01-2023 16:23:50.567659,"(2.8, 3.3, 3.065625)","(3.3, 4.6, 3.6666666666666665)","(7.0, 18.5, 16.192307692307693)","(31.0, 170.0, 58.54545454545455)","(21.0, 28.0, 42.6)","(8.0, 12.5, 10.85)","(3.2, 5.7, 5.6)"
11-01-2023 16:23:51.515858,"(2.8, 3.2, 3.16)","(3.3, 4.5, 4.0)","(7.0, 18.5, 13.916666666666666)","(31.0, 160.0, 58.54545454545455)","(21.0, 48.0, 42.6)","(8.0, 12.5, 12.225)","(3.2, 5.7, 5.6)"
11-01-2023 16:23:52.490632,"(2.8, 3.2, 3.161111111111111)","(3.3, 4.4, 3.8000000000000003)","(7.0, 18.5, 13.916666666666666)","(31.0, 150.0, 56.72727272727273)","(21.0, 48.0, 39.33333333333333)","(8.0, 12.5, 12.225)","(3.2, 5.7, 5.6)"
11-01-2023 16:23:53.382553,"(2.8, 3.2, 3.1588235294117646)","(3.3, 4.4, 4.3375)","(7.0, 18.5, 13.916666666666666)","(31.0, 130.0, 50.46153846153846)","(21.0, 48.0, 39.33333333333333)","(8.0, 12.5, 12.225)","(3.2, 5.7, 5.6)"
11-01-2023 16:23:54.319364,"(2.8, 3.2, 3.1222222222222222)","(3.3, 4.5, 4.358823529411765)","(7.0, 18.5, 13.916666666666666)","(31.0, 130.0, 49.42857142857143)","(21.0, 48.0, 39.33333333333333)","(8.0, 12.5, 12.225)","(3.2, 5.7, 5.566666666666666)"
11-01-2023 16:23:55.366514,"(2.8, 3.2, 3.083333333333333)","(3.3, 4.6, 4.0)","(7.0, 18.5, 15.928571428571429)","(31.0, 120.0, 80.4)","(21.0, 48.0, 39.33333333333333)","(8.0, 12.5, 12.225)","(3.2, 5.8, 5.32)"
11-01-2023 16:23:56.420635,"(2.8, 3.15, 3.071428571428571)","(3.3, 4.6, 4.4557692307692305)","(7.0, 18.5, 16.142857142857142)","(31.0, 110.0, 80.4)","(21.0, 48.0, 39.33333333333333)","(8.0, 12.5, 12.225)","(3.2, 5.8, 5.32)"
11-01-2023 16:23:57.487953,"(2.8, 3.1, 3.058333333333333)","(3.3, 4.6, 4.1)","(7.0, 18.5, 16.142857142857142)","(31.0, 110.0, 80.4)","(21.0, 48.0, 39.33333333333333)","(8.0, 12.5, 12.225)","(3.2, 5.8, 5.32)"
11-01-2023 16:23:58.478056,"(2.8, 3.1, 3.058333333333333)","(3.3, 4.6, 4.058333333333334)","(7.0, 18.5, 16.142857142857142)","(31.0, 110.0, 80.4)","(21.0, 48.0, 39.33333333333333)","(8.0, 12.5, 12.225)","(3.2, 5.8, 5.32)"
11-01-2023 16:23:59.440518,"(2.8, 3.1, 3.058333333333333)","(3.3, 4.5, 3.8499999999999996)","(7.0, 18.5, 16.142857142857142)","(31.0, 110.0, 80.4)","(21.0, 48.0, 39.33333333333333)","(8.0, 12.5, 12.225)","(3.2, 5.8, 5.32)"
11-01-2023 16:24:00.331814,"(2.8, 3.1, 3.058333333333333)","(3.3, 4.3, 4.271052631578947)","(7.0, 18.5, 16.384615384615383)","(31.0, 110.0, 80.4)","(21.0, 48.0, 39.33333333333333)","(8.0, 12.5, 12.028571428571428)","(3.2, 5.8, 5.32)"
11-01-2023 16:24:01.268624,"(2.8, 3.1, 3.058333333333333)","(3.3, 4.3, 4.273809523809524)","(7.0, 18.5, 16.384615384615383)","(31.0, 110.0, 80.4)","(21.0, 48.0, 39.33333333333333)","(8.0, 12.5, 12.028571428571428)","(3.2, 5.8, 5.32)"
11-01-2023 16:24:02.267429,"(2.8, 3.1, 3.058333333333333)","(3.3, 4.3, 4.273809523809524)","(7.0, 18.5, 16.384615384615383)","(31.0, 110.0, 80.4)","(21.0, 48.0, 39.33333333333333)","(8.0, 12.5, 12.028571428571428)","(3.2, 5.8, 5.32)"
11-01-2023 16:24:03.214273,"(2.8, 3.05, 3.0149999999999997)","(3.3, 4.3, 4.129310344827586)","(7.0, 18.5, 16.25)","(31.0, 110.0, 80.4)","(21.0, 48.0, 39.33333333333333)","(8.0, 12.5, 12.028571428571428)","(3.2, 5.8, 5.65)"
11-01-2023 16:24:04.184234,"(2.8, 3.05, 3.005)","(3.3, 4.3, 4.129310344827586)","(7.0, 18.5, 17.15)","(31.0, 110.0, 80.4)","(21.0, 48.0, 39.33333333333333)","(8.0, 12.5, 12.028571428571428)","(3.2, 5.8, 5.65)"
11-01-2023 16:24:05.085454,"(2.8, 3.2, 2.976)","(3.3, 4.3, 4.129310344827586)","(7.0, 18.5, 17.9375)","(31.0, 110.0, 80.4)","(21.0, 48.0, 39.33333333333333)","(8.0, 12.5, 12.028571428571428)","(3.2, 5.8, 5.65)"
11-01-2023 16:24:06.090296,"(2.8, 3.1, 2.96875)","(3.3, 4.3, 4.129310344827586)","(7.0, 18.5, 17.9375)","(31.0, 110.0, 80.4)","(21.0, 48.0, 39.33333333333333)","(8.0, 12.5, 12.028571428571428)","(3.2, 5.8, 5.65)"
11-01-2023 16:24:07.118420,"(2.8, 3.2, 2.976)","(3.3, 4.3, 4.129310344827586)","(7.0, 18.5, 17.9375)","(31.0, 110.0, 68.0)","(21.0, 48.0, 39.33333333333333)","(8.0, 12.5, 12.028571428571428)","(3.2, 5.8, 5.65)"
11-01-2023 16:24:08.190907,"(2.8, 3.15, 2.987142857142857)","(3.3, 4.3, 4.129310344827586)","(7.0, 18.5, 17.9375)","(31.0, 100.0, 74.4)","(21.0, 48.0, 41.4)","(8.0, 12.5, 12.218181818181819)","(3.2, 5.8, 5.800000000000001)"
11-01-2023 16:24:09.241990,"(2.8, 3.2, 2.9)","(3.3, 4.2, 4.178571428571429)","(7.0, 18.5, 17.9375)","(31.0, 90.0, 79.6)","(21.0, 46.0, 43.7)","(8.0, 12.5, 12.19)","(3.2, 6.2, 5.616666666666667)"
11-01-2023 16:24:10.257623,"(2.8, 3.15, 2.9325)","(3.3, 4.2, 4.165384615384616)","(7.0, 18.5, 17.833333333333332)","(31.0, 85.0, 71.6)","(21.0, 46.0, 44.904761904761905)","(8.0, 12.5, 12.406060606060606)","(3.2, 6.2, 5.775)"
11-01-2023 16:24:11.213430,"(2.8, 3.1, 2.888235294117647)","(3.3, 4.2, 4.007142857142857)","(7.0, 18.5, 17.833333333333332)","(31.0, 80.0, 71.6)","(21.0, 46.0, 44.904761904761905)","(8.0, 12.5, 12.406060606060606)","(3.2, 6.0, 5.6)"
11-01-2023 16:24:12.183231,"(2.8, 3.1, 2.888235294117647)","(3.3, 4.1, 4.0562499999999995)","(7.0, 18.5, 17.928571428571427)","(31.0, 80.0, 71.6)","(21.0, 46.0, 44.904761904761905)","(8.0, 12.5, 12.406060606060606)","(3.2, 6.0, 5.6)"
11-01-2023 16:24:13.176334,"(2.8, 3.1, 2.888235294117647)","(3.3, 4.1, 3.8941176470588235)","(7.0, 18.5, 17.928571428571427)","(31.0, 75.0, 70.88888888888889)","(21.0, 46.0, 44.904761904761905)","(8.0, 12.5, 12.406060606060606)","(3.2, 6.0, 5.6)"
11-01-2023 16:24:14.217523,"(2.8, 2.96, 2.8885714285714283)","(3.3, 4.1, 3.886111111111111)","(7.0, 18.5, 17.928571428571427)","(31.0, 70.0, 66.44444444444444)","(21.0, 46.0, 44.904761904761905)","(8.0, 12.5, 12.406060606060606)","(3.2, 6.0, 5.9)"
11-01-2023 16:24:15.274609,"(2.8, 2.96, 2.8885714285714283)","(3.3, 4.1, 3.886111111111111)","(7.0, 18.5, 17.928571428571427)","(31.0, 70.0, 66.44444444444444)","(21.0, 46.0, 44.904761904761905)","(8.0, 12.5, 12.406060606060606)","(3.2, 6.0, 5.75)"
11-01-2023 16:24:16.264467,"(2.8, 2.96, 2.8885714285714283)","(3.3, 4.1, 3.886111111111111)","(7.0, 18.5, 17.928571428571427)","(31.0, 70.0, 66.44444444444444)","(21.0, 46.0, 44.904761904761905)","(8.0, 12.5, 12.406060606060606)","(3.2, 6.0, 5.75)"
11-01-2023 16:24:17.217173,"(2.8, 2.96, 2.8885714285714283)","(3.3, 4.1, 3.886111111111111)","(7.0, 19.0, 18.083333333333332)","(31.0, 70.0, 52.93333333333334)","(21.0, 46.0, 44.904761904761905)","(8.0, 12.5, 12.406060606060606)","(3.2, 6.0, 5.64)"
11-01-2023 16:24:18.271551,"(2.8, 2.96, 2.8885714285714283)","(3.3, 4.1, 3.886111111111111)","(7.0, 19.0, 15.15)","(31.0, 70.0, 46.72727272727273)","(21.0, 46.0, 44.904761904761905)","(8.0, 12.5, 12.353846153846154)","(3.2, 6.2, 5.8)"
11-01-2023 16:24:19.288001,"(2.8, 2.96, 2.8885714285714283)","(3.3, 4.1, 3.886111111111111)","(7.0, 19.0, 14.657894736842106)","(31.0, 70.0, 44.4)","(21.0, 46.0, 43.125)","(8.0, 13.0, 12.157446808510638)","(3.2, 6.2, 5.826666666666667)"
11-01-2023 16:24:20.334304,"(2.8, 2.98, 2.894285714285714)","(3.3, 4.1, 3.8613636363636363)","(7.0, 19.0, 14.657894736842106)","(31.0, 70.0, 44.4)","(21.0, 44.0, 37.63636363636364)","(8.0, 13.0, 11.8)","(3.2, 6.2, 5.8)"
11-01-2023 16:24:21.404199,"(2.8, 2.98, 2.894285714285714)","(3.3, 4.1, 3.82)","(7.0, 19.0, 16.47222222222222)","(31.0, 70.0, 44.4)","(21.0, 44.0, 41.20833333333333)","(8.0, 12.0, 11.717391304347826)","(3.2, 6.2, 5.8307692307692305)"
11-01-2023 16:24:22.483569,"(2.8, 2.98, 2.894285714285714)","(3.3, 4.0, 3.8923076923076922)","(7.0, 19.0, 16.47222222222222)","(31.0, 70.0, 44.4)","(21.0, 42.0, 39.29166666666667)","(8.0, 12.0, 11.490196078431373)","(3.2, 6.2, 5.933333333333334)"
11-01-2023 16:24:23.523455,"(2.8, 2.98, 2.894285714285714)","(3.3, 3.95, 3.727777777777778)","(7.0, 19.0, 16.605263157894736)","(31.0, 70.0, 44.4)","(21.0, 40.0, 36.03333333333333)","(8.0, 12.0, 11.490196078431373)","(3.2, 6.2, 5.8)"
11-01-2023 16:24:24.464344,"(2.8, 2.98, 2.894285714285714)","(3.3, 3.95, 3.6714285714285713)","(7.0, 19.0, 16.4)","(31.0, 70.0, 49.78947368421053)","(21.0, 40.0, 37.42307692307692)","(8.0, 12.0, 11.566666666666666)","(3.2, 6.2, 5.825)"
11-01-2023 16:24:25.433052,"(2.8, 2.98, 2.92)","(3.3, 3.95, 3.7065217391304346)","(7.0, 19.0, 16.428571428571427)","(31.0, 70.0, 44.4)","(21.0, 38.0, 37.42307692307692)","(8.0, 12.0, 11.558490566037737)","(3.2, 6.2, 6.0125)"
11-01-2023 16:24:26.458479,"(2.8, 2.98, 2.8966666666666665)","(3.3, 3.95, 3.6233333333333335)","(7.0, 19.0, 16.428571428571427)","(31.0, 70.0, 49.78947368421053)","(21.0, 36.0, 35.38095238095238)","(8.0, 12.0, 11.532)","(3.2, 6.2, 5.771428571428571)"
11-01-2023 16:24:27.489006,"(2.8, 2.96, 2.893333333333333)","(3.3, 3.95, 3.6233333333333335)","(7.0, 19.0, 16.428571428571427)","(31.0, 70.0, 49.78947368421053)","(21.0, 36.0, 30.0)","(8.0, 12.0, 10.55)","(3.2, 6.2, 5.825)"
11-01-2023 16:24:28.517997,"(2.8, 2.96, 2.893333333333333)","(3.3, 3.95, 3.74)","(7.0, 19.0, 16.428571428571427)","(31.0, 70.0, 44.4)","(21.0, 36.0, 30.0)","(8.0, 11.5, 11.938095238095238)","(3.2, 6.2, 6.288888888888889)"
11-01-2023 16:24:29.583133,"(2.8, 2.96, 2.888888888888889)","(3.3, 3.95, 3.716666666666667)","(7.0, 19.0, 16.333333333333332)","(31.0, 70.0, 44.4)","(21.0, 36.0, 30.0)","(8.0, 12.0, 11.2)","(3.2, 6.6, 6.075)"
11-01-2023 16:24:30.537588,"(2.8, 2.96, 2.888888888888889)","(3.3, 3.95, 3.7192307692307693)","(7.0, 19.0, 16.333333333333332)","(31.0, 70.0, 44.4)","(21.0, 36.0, 30.0)","(8.0, 12.0, 11.830769230769231)","(3.2, 6.6, 6.075)"
11-01-2023 16:24:31.532833,"(2.8, 2.96, 2.888888888888889)","(3.3, 3.9, 3.8)","(7.0, 19.0, 15.88888888888889)","(31.0, 60.0, 48.0)","(21.0, 36.0, 30.0)","(8.0, 12.0, 12.6)","(3.2, 6.6, 6.075)"
11-01-2023 16:24:32.514925,"(2.8, 2.96, 2.888888888888889)","(3.3, 3.9, 3.7333333333333334)","(7.0, 19.0, 15.88888888888889)","(31.0, 60.0, 42.22222222222222)","(21.0, 36.0, 30.0)","(8.0, 13.0, 11.214285714285714)","(3.2, 6.6, 6.066666666666666)"
11-01-2023 16:24:33.517270,"(2.8, 2.96, 2.888888888888889)","(3.3, 3.9, 3.7285714285714286)","(7.0, 19.0, 15.88888888888889)","(31.0, 50.0, 41.09090909090909)","(21.0, 36.0, 35.55172413793103)","(8.0, 13.0, 11.181818181818182)","(3.2, 6.6, 6.066666666666666)"
11-01-2023 16:24:34.531496,"(2.8, 2.96, 2.9)","(3.3, 3.9, 3.725)","(7.0, 19.0, 15.88888888888889)","(31.0, 50.0, 39.733333333333334)","(21.0, 36.0, 35.51851851851852)","(8.0, 13.0, 12.341176470588236)","(3.2, 6.6, 6.075)"
11-01-2023 16:24:35.543826,"(2.8, 2.96, 2.9)","(3.3, 3.9, 3.786363636363636)","(7.0, 19.0, 15.88888888888889)","(31.0, 50.0, 39.733333333333334)","(21.0, 36.0, 35.51851851851852)","(8.0, 13.0, 11.09090909090909)","(3.2, 6.6, 6.0)"
11-01-2023 16:24:36.552660,"(2.8, 2.96, 2.9)","(3.3, 3.9, 3.786363636363636)","(7.0, 19.0, 16.666666666666668)","(31.0, 50.0, 39.5)","(21.0, 36.0, 35.51851851851852)","(8.0, 13.0, 11.09090909090909)","(3.2, 6.6, 6.184615384615385)"
11-01-2023 16:24:37.467122,"(2.8, 2.96, 2.9)","(3.3, 3.9, 3.786363636363636)","(7.0, 19.0, 16.375)","(31.0, 50.0, 39.5)","(21.0, 36.0, 33.592592592592595)","(8.0, 13.0, 12.382352941176471)","(3.2, 6.6, 6.184615384615385)"
11-01-2023 16:24:38.449930,"(2.8, 2.96, 2.9)","(3.3, 3.9, 3.786363636363636)","(7.0, 19.0, 16.454545454545453)","(31.0, 48.0, 41.0)","(21.0, 34.0, 33.60526315789474)","(8.0, 13.0, 10.8125)","(3.2, 6.6, 6.184615384615385)"
11-01-2023 16:24:39.515661,"(2.8, 2.96, 2.88)","(3.3, 3.9, 3.786363636363636)","(7.0, 19.0, 16.454545454545453)","(31.0, 46.0, 41.714285714285715)","(21.0, 36.0, 33.60526315789474)","(8.0, 13.0, 10.8125)","(3.2, 6.6, 6.184615384615385)"
11-01-2023 16:24:40.535352,"(2.8, 2.94, 2.913333333333333)","(3.3, 3.9, 3.786363636363636)","(7.0, 19.0, 16.454545454545453)","(31.0, 46.0, 38.857142857142854)","(21.0, 36.0, 33.4)","(8.0, 13.0, 10.8125)","(3.2, 6.6, 6.163636363636363)"
11-01-2023 16:24:41.555443,"(2.8, 2.92, 2.8670588235294114)","(3.3, 3.9, 3.786363636363636)","(7.0, 19.0, 16.666666666666668)","(31.0, 46.0, 38.857142857142854)","(21.0, 36.0, 25.5)","(8.0, 13.0, 10.8125)","(3.2, 6.6, 6.133333333333334)"
11-01-2023 16:24:42.582681,"(2.8, 2.88, 2.862222222222222)","(3.3, 3.9, 3.786363636363636)","(7.0, 19.0, 17.0)","(31.0, 46.0, 38.857142857142854)","(21.0, 36.0, 31.1875)","(8.0, 13.0, 10.8125)","(3.2, 6.4, 5.688888888888888)"
11-01-2023 16:24:43.570334,"(2.8, 2.96, 2.8615384615384616)","(3.3, 3.9, 3.786363636363636)","(7.0, 19.0, 17.0)","(31.0, 46.0, 38.857142857142854)","(21.0, 36.0, 29.5)","(8.0, 13.0, 10.8125)","(3.2, 6.4, 5.75)"
11-01-2023 16:24:44.530629,"(2.8, 2.96, 2.863076923076923)","(3.3, 3.9, 3.786363636363636)","(7.0, 19.0, 17.0)","(31.0, 46.0, 38.857142857142854)","(21.0, 34.0, 27.571428571428573)","(8.0, 13.0, 11.125)","(3.2, 6.2, 5.8)"
11-01-2023 16:24:45.603804,"(2.8, 2.96, 2.861818181818182)","(3.3, 3.9, 3.786363636363636)","(7.0, 19.0, 17.0)","(31.0, 46.0, 38.857142857142854)","(21.0, 34.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.0, 5.699999999999999)"
11-01-2023 16:24:46.604345,"(2.8, 2.98, 2.8925)","(3.3, 3.9, 3.786363636363636)","(7.0, 19.0, 17.0)","(31.0, 46.0, 38.857142857142854)","(21.0, 30.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.2, 5.699999999999999)"
11-01-2023 16:24:47.680247,"(2.8, 2.98, 2.88)","(3.3, 3.9, 3.786363636363636)","(7.0, 19.0, 17.46875)","(31.0, 46.0, 38.857142857142854)","(21.0, 30.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.2, 5.699999999999999)"
11-01-2023 16:24:48.697826,"(2.8, 2.98, 2.88)","(3.3, 3.9, 3.65)","(7.0, 19.0, 17.46875)","(31.0, 46.0, 38.857142857142854)","(21.0, 30.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.2, 5.75)"
11-01-2023 16:24:49.692236,"(2.8, 2.96, 2.8899999999999997)","(3.3, 3.9, 3.775)","(7.0, 19.0, 17.46875)","(31.0, 46.0, 38.857142857142854)","(21.0, 30.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.2, 5.685714285714285)"
11-01-2023 16:24:50.661771,"(2.8, 2.96, 2.9366666666666665)","(3.3, 3.9, 3.775)","(7.0, 19.0, 17.46875)","(31.0, 46.0, 38.857142857142854)","(21.0, 30.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.2, 5.9818181818181815)"
11-01-2023 16:24:51.663051,"(2.6, 2.94, 2.88)","(3.3, 3.9, 3.775)","(7.0, 19.0, 17.46875)","(41.0, 46.0, 38.857142857142854)","(21.0, 30.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.2, 6.05)"
11-01-2023 16:24:52.702215,"(2.6, 2.94, 2.84)","(3.3, 3.9, 3.775)","(7.0, 19.0, 17.46875)","(41.0, 46.0, 38.857142857142854)","(21.0, 30.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.2, 5.9750000000000005)"
11-01-2023 16:24:53.701159,"(2.6, 2.94, 2.87)","(3.3, 3.9, 3.775)","(7.0, 19.0, 17.46875)","(41.0, 46.0, 38.857142857142854)","(21.0, 30.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.2, 5.9750000000000005)"
11-01-2023 16:24:54.761095,"(2.6, 2.94, 2.8466666666666667)","(3.3, 3.9, 3.775)","(7.0, 19.0, 17.46875)","(41.0, 46.0, 38.857142857142854)","(21.0, 30.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.2, 5.9750000000000005)"
11-01-2023 16:24:55.775725,"(2.6, 2.94, 2.8466666666666667)","(3.3, 3.9, 3.775)","(7.0, 19.0, 17.46875)","(41.0, 46.0, 38.857142857142854)","(21.0, 30.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.2, 5.9750000000000005)"
11-01-2023 16:24:56.784830,"(2.6, 2.94, 2.833333333333333)","(3.3, 3.9, 3.775)","(7.0, 19.0, 17.46875)","(41.0, 46.0, 38.857142857142854)","(21.0, 30.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.2, 5.9750000000000005)"
11-01-2023 16:24:57.845522,"(2.6, 2.94, 2.84375)","(3.3, 3.9, 3.775)","(7.0, 19.0, 17.46875)","(41.0, 46.0, 38.857142857142854)","(21.0, 30.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.2, 5.75)"
11-01-2023 16:24:58.952733,"(2.6, 2.94, 2.853846153846154)","(3.3, 3.9, 3.775)","(7.0, 19.0, 17.46875)","(41.0, 46.0, 38.857142857142854)","(21.0, 30.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.2, 5.75)"
11-01-2023 16:25:00.001958,"(2.6, 2.94, 2.8309090909090906)","(3.3, 3.9, 3.775)","(7.0, 19.0, 17.46875)","(41.0, 46.0, 38.857142857142854)","(21.0, 30.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.2, 5.75)"
11-01-2023 16:25:01.137446,"(2.6, 2.94, 2.8127272727272725)","(3.3, 3.9, 3.775)","(7.0, 19.0, 17.46875)","(41.0, 46.0, 38.857142857142854)","(21.0, 30.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.2, 5.685714285714285)"
11-01-2023 16:25:02.204787,"(2.6, 2.94, 2.832307692307692)","(3.3, 3.9, 3.775)","(7.0, 19.0, 17.46875)","(41.0, 46.0, 38.857142857142854)","(21.0, 30.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.2, 5.72)"
11-01-2023 16:25:03.242515,"(2.6, 2.94, 2.8127272727272725)","(3.3, 3.9, 3.775)","(7.0, 19.0, 17.46875)","(41.0, 46.0, 38.857142857142854)","(21.0, 30.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.2, 6.0)"
11-01-2023 16:25:04.537496,"(2.6, 2.9, 2.8416666666666663)","(3.3, 3.9, 3.775)","(7.0, 19.0, 17.46875)","(41.0, 46.0, 38.30769230769231)","(21.0, 30.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.2, 5.95)"
11-01-2023 16:25:05.752453,"(2.6, 2.9, 2.8416666666666663)","(3.3, 3.9, 3.775)","(7.0, 19.0, 17.46875)","(41.0, 46.0, 38.30769230769231)","(21.0, 30.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.2, 6.116666666666667)"
11-01-2023 16:25:06.868529,"(2.6, 2.9, 2.8416666666666663)","(3.3, 3.9, 3.775)","(7.0, 19.0, 17.46875)","(41.0, 46.0, 38.30769230769231)","(21.0, 30.0, 29.545454545454547)","(8.0, 13.0, 11.125)","(3.2, 6.2, 6.116666666666667)"
