,Windsors Star,Des Castle,Dont Get Caughtup,Im The Money Man,Tobi Wan Kenobi,Kaylees Spitfire,Ziggy Stardust,Denizetti,Grumpys Buddy,Little Roo Roo
15-12-2022 11:18:23.801869,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 384.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 325.8125)","(41.0, 850.0, 438.0)","(3.6, 5.4, 4.833333333333333)","(13.0, 28.0, 23.875)","(13.0, 26.0, 18.25)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:25.233013,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 384.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 325.8125)","(41.0, 850.0, 438.0)","(3.6, 5.3, 4.833333333333333)","(13.0, 28.0, 23.875)","(13.0, 26.0, 18.25)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:26.665415,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 384.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 325.8125)","(41.0, 850.0, 438.0)","(3.6, 5.3, 4.833333333333333)","(13.0, 28.0, 23.875)","(13.0, 26.0, 18.25)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:28.198440,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 384.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 325.8125)","(41.0, 850.0, 438.0)","(3.6, 5.3, 4.833333333333333)","(13.0, 28.0, 24.8)","(13.0, 26.0, 18.25)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:29.681911,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 384.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 325.8125)","(41.0, 850.0, 438.0)","(3.6, 5.3, 4.833333333333333)","(13.0, 28.0, 13.571428571428571)","(13.0, 26.0, 18.25)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:31.580740,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 375.25)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 252.33333333333334)","(41.0, 850.0, 575.3333333333334)","(3.6, 5.3, 4.833333333333333)","(13.0, 17.5, 12.833333333333334)","(13.0, 26.0, 18.25)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:33.199442,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 375.25)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 252.33333333333334)","(41.0, 850.0, 575.3333333333334)","(3.6, 5.3, 4.8)","(13.0, 17.5, 12.833333333333334)","(13.0, 26.0, 18.25)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:34.757389,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 375.25)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 850.0, 575.3333333333334)","(3.6, 5.2, 4.833333333333333)","(13.0, 17.5, 12.833333333333334)","(13.0, 26.0, 18.25)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:36.243835,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 375.25)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 850.0, 575.3333333333334)","(3.6, 5.3, 4.833333333333333)","(13.0, 17.5, 12.833333333333334)","(13.0, 26.0, 18.25)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:37.785651,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 594.0)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 850.0, 575.3333333333334)","(3.6, 5.3, 4.833333333333333)","(13.0, 17.5, 12.833333333333334)","(13.0, 26.0, 19.6)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:39.307025,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 594.0)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 850.0, 575.3333333333334)","(3.6, 5.3, 4.6421052631578945)","(13.0, 17.5, 12.833333333333334)","(13.0, 26.0, 19.6)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:40.691786,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 594.0)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 850.0, 575.3333333333334)","(3.6, 5.4, 4.6421052631578945)","(13.0, 17.5, 12.833333333333334)","(13.0, 26.0, 19.6)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:41.952856,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 594.0)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 850.0, 575.3333333333334)","(3.6, 5.4, 4.833333333333333)","(13.0, 17.5, 12.833333333333334)","(13.0, 26.0, 19.6)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:43.192652,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 594.0)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 850.0, 575.3333333333334)","(3.6, 5.3, 4.833333333333333)","(13.0, 17.5, 12.833333333333334)","(13.0, 26.0, 19.6)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:44.536713,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 594.0)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 850.0, 575.3333333333334)","(3.6, 5.3, 4.833333333333333)","(13.0, 17.5, 12.833333333333334)","(13.0, 26.0, 19.0)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:45.888143,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 594.0)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 850.0, 555.3333333333334)","(3.6, 5.3, 4.574999999999999)","(13.0, 17.5, 12.833333333333334)","(13.0, 25.0, 19.0)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:47.346804,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 594.0)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.574999999999999)","(13.0, 17.5, 12.833333333333334)","(13.0, 25.0, 20.857142857142858)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:48.706838,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 594.0)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.5)","(13.0, 17.5, 12.833333333333334)","(13.0, 25.0, 20.857142857142858)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:49.991967,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 594.0)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.5)","(13.0, 17.5, 12.833333333333334)","(13.0, 25.0, 20.857142857142858)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:51.236645,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 594.0)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.5)","(13.0, 17.5, 12.833333333333334)","(13.0, 25.0, 20.857142857142858)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:52.492775,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 602.0)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 830.0, 562.0)","(3.6, 4.6, 4.5)","(13.0, 17.5, 12.833333333333334)","(13.0, 25.0, 20.857142857142858)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:53.844077,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 667.7777777777778)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 830.0, 562.0)","(3.6, 4.6, 4.5)","(13.0, 17.5, 12.833333333333334)","(13.0, 25.0, 20.857142857142858)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:55.210483,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 667.7777777777778)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 830.0, 562.0)","(3.6, 4.6, 4.5)","(13.0, 17.5, 12.833333333333334)","(13.0, 25.0, 20.857142857142858)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:56.615072,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 667.7777777777778)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 830.0, 562.0)","(3.6, 4.6, 4.475)","(13.0, 17.5, 12.833333333333334)","(13.0, 25.0, 20.857142857142858)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:57.842130,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 667.7777777777778)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 830.0, 255.71428571428572)","(3.6, 4.6, 4.475)","(13.0, 17.5, 14.785714285714285)","(13.0, 25.0, 20.857142857142858)","(17.0, 150.0, 104.0)"
15-12-2022 11:18:59.060694,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 667.7777777777778)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 830.0, 255.71428571428572)","(3.6, 4.6, 4.475)","(13.0, 16.5, 14.785714285714285)","(13.0, 25.0, 21.375)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:00.353102,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 667.7777777777778)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 830.0, 255.71428571428572)","(3.6, 4.6, 4.475)","(13.0, 16.5, 14.785714285714285)","(13.0, 25.0, 21.375)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:01.677108,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 21.25)","(41.0, 750.0, 657.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 281.75)","(41.0, 830.0, 255.71428571428572)","(3.6, 4.6, 4.475)","(13.0, 16.5, 14.166666666666666)","(13.0, 25.0, 21.375)","(17.0, 150.0, 81.0)"
15-12-2022 11:19:02.912356,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 21.25)","(41.0, 750.0, 503.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 830.0, 327.5)","(3.6, 4.6, 4.475)","(13.0, 16.0, 14.428571428571429)","(13.0, 25.0, 21.375)","(17.0, 150.0, 81.0)"
15-12-2022 11:19:04.112284,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 503.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 830.0, 327.5)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 25.0, 21.375)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:05.325354,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 503.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 830.0, 327.5)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 25.0, 21.375)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:06.641327,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 503.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 830.0, 255.71428571428572)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 25.0, 18.0)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:07.889835,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 503.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 830.0, 255.71428571428572)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 25.0, 15.0)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:09.100000,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 503.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 830.0, 255.71428571428572)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 27.0, 15.0)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:10.327269,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 503.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 830.0, 255.71428571428572)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 27.0, 15.0)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:11.563243,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 503.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 830.0, 255.71428571428572)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 27.0, 18.5)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:12.830064,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 503.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 830.0, 255.71428571428572)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 26.0, 18.5)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:14.045665,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 503.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 830.0, 255.71428571428572)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 26.0, 18.5)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:15.261785,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 503.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 830.0, 255.71428571428572)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 26.0, 18.5)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:16.473693,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 503.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 830.0, 255.71428571428572)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 26.0, 18.5)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:17.661667,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 503.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 830.0, 255.71428571428572)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 26.0, 18.5)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:18.963654,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 503.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 830.0, 255.71428571428572)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 26.0, 18.0)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:20.202269,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 503.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 830.0, 255.71428571428572)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 25.0, 18.0)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:21.449924,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 503.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 830.0, 255.71428571428572)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 25.0, 18.0)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:22.633128,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 503.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 830.0, 255.71428571428572)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 25.0, 18.0)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:23.787652,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 503.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 830.0, 255.71428571428572)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 25.0, 18.0)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:25.072846,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 503.5)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 830.0, 255.71428571428572)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 25.0, 18.0)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:26.370066,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 750.0, 496.8333333333333)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 830.0, 555.3333333333334)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 25.0, 18.0)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:27.553015,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 496.8333333333333)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 25.0, 18.0)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:28.713296,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 496.8333333333333)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.475)","(13.0, 16.0, 12.666666666666666)","(13.0, 25.0, 18.0)","(17.0, 150.0, 104.0)"
15-12-2022 11:19:29.880178,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 496.8333333333333)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.475)","(13.0, 16.0, 14.071428571428571)","(13.0, 25.0, 18.0)","(17.0, 150.0, 19.333333333333332)"
15-12-2022 11:19:31.061596,"(16.0, 150.0, 103.66666666666667)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 496.8333333333333)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.475)","(13.0, 15.5, 14.071428571428571)","(13.0, 25.0, 18.0)","(17.0, 34.0, 19.333333333333332)"
15-12-2022 11:19:32.320651,"(16.0, 150.0, 122.2)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 496.8333333333333)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.475)","(13.0, 15.5, 14.071428571428571)","(13.0, 25.0, 18.0)","(17.0, 34.0, 17.5)"
15-12-2022 11:19:33.552877,"(16.0, 150.0, 134.55555555555554)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 496.8333333333333)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 193.75)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.475)","(13.0, 15.5, 14.166666666666666)","(13.0, 25.0, 18.0)","(17.0, 34.0, 16.4)"
15-12-2022 11:19:34.772135,"(16.0, 150.0, 134.55555555555554)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 496.8333333333333)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 299.7)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.475)","(13.0, 15.5, 14.166666666666666)","(13.0, 25.0, 18.0)","(17.0, 34.0, 16.4)"
15-12-2022 11:19:35.991050,"(16.0, 150.0, 134.55555555555554)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 618.4166666666666)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 299.7)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.475)","(13.0, 15.5, 13.9)","(13.0, 25.0, 18.0)","(17.0, 34.0, 16.4)"
15-12-2022 11:19:37.177218,"(16.0, 150.0, 134.55555555555554)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 618.4166666666666)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 299.7)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.475)","(13.0, 15.5, 13.9)","(13.0, 25.0, 18.0)","(17.0, 34.0, 16.4)"
15-12-2022 11:19:38.395864,"(16.0, 150.0, 134.55555555555554)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 618.4166666666666)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 299.7)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.475)","(13.0, 15.5, 13.9)","(13.0, 25.0, 18.0)","(17.0, 34.0, 16.4)"
15-12-2022 11:19:39.604721,"(16.0, 150.0, 134.55555555555554)","(12.0, 30.0, 18.666666666666668)","(41.0, 740.0, 594.2)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 282.25)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.475)","(13.0, 15.5, 14.5)","(13.0, 25.0, 18.25)","(17.0, 34.0, 16.4)"
15-12-2022 11:19:40.879892,"(16.0, 150.0, 122.3)","(12.0, 30.0, 15.75)","(41.0, 740.0, 594.2)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 282.25)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.475)","(13.0, 15.5, 14.333333333333334)","(13.0, 25.0, 21.142857142857142)","(17.0, 34.0, 16.4)"
15-12-2022 11:19:42.103270,"(16.0, 150.0, 122.3)","(12.0, 24.0, 15.75)","(41.0, 740.0, 594.2)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 282.25)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.475)","(13.0, 15.5, 14.333333333333334)","(13.0, 25.0, 21.142857142857142)","(17.0, 34.0, 16.4)"
15-12-2022 11:19:43.240681,"(16.0, 150.0, 122.3)","(12.0, 24.0, 15.75)","(41.0, 740.0, 594.2)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 282.25)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.475)","(13.0, 15.5, 14.333333333333334)","(13.0, 25.0, 18.25)","(17.0, 34.0, 16.4)"
15-12-2022 11:19:44.451126,"(16.0, 150.0, 122.3)","(12.0, 24.0, 15.75)","(41.0, 740.0, 594.2)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 282.25)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.475)","(13.0, 15.5, 14.333333333333334)","(13.0, 25.0, 18.25)","(17.0, 34.0, 16.4)"
15-12-2022 11:19:45.676177,"(16.0, 150.0, 122.3)","(12.0, 24.0, 15.75)","(41.0, 740.0, 594.2)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 282.25)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.475)","(13.0, 15.5, 14.333333333333334)","(13.0, 25.0, 18.25)","(17.0, 34.0, 16.4)"
15-12-2022 11:19:47.001952,"(16.0, 150.0, 122.3)","(12.0, 24.0, 15.75)","(41.0, 740.0, 594.2)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 282.25)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 4.475)","(13.0, 15.5, 14.333333333333334)","(13.0, 25.0, 18.25)","(17.0, 34.0, 16.4)"
15-12-2022 11:19:48.253014,"(16.0, 150.0, 122.3)","(12.0, 24.0, 15.75)","(41.0, 740.0, 594.2)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 282.25)","(41.0, 820.0, 555.3333333333334)","(3.6, 4.6, 5.115384615384615)","(13.0, 15.5, 13.5)","(13.0, 25.0, 18.25)","(17.0, 34.0, 16.4)"
15-12-2022 11:19:49.425809,"(16.0, 150.0, 115.375)","(12.0, 24.0, 15.75)","(41.0, 740.0, 557.75)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 282.25)","(41.0, 820.0, 555.3333333333334)","(3.6, 5.3, 5.115384615384615)","(13.0, 15.5, 13.5)","(13.0, 25.0, 18.25)","(17.0, 34.0, 16.4)"
15-12-2022 11:19:50.573165,"(16.0, 150.0, 115.375)","(12.0, 24.0, 15.75)","(41.0, 740.0, 557.75)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 282.25)","(41.0, 820.0, 555.3333333333334)","(3.6, 5.3, 5.115384615384615)","(13.0, 15.5, 13.5)","(13.0, 25.0, 21.625)","(17.0, 34.0, 16.4)"
15-12-2022 11:19:51.734315,"(16.0, 150.0, 115.375)","(12.0, 24.0, 15.75)","(41.0, 740.0, 557.75)","(1.75, 2.18, 2.1416666666666666)","(31.0, 370.0, 282.25)","(41.0, 820.0, 555.3333333333334)","(3.6, 5.3, 5.115384615384615)","(13.0, 15.5, 13.5)","(13.0, 25.0, 21.625)","(17.0, 34.0, 16.4)"
