,Dixie Kade,Invictus Stella,Castle Sween,Clan Mcmillan,Celtic Bouy,Urana Vieri,Mt View Dodger
07-01-2023 10:34:11.157237,"(3.7, 5.4, 3.6266666666666665)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:12.257163,"(3.7, 5.4, 3.6266666666666665)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:13.269892,"(3.7, 5.4, 3.6266666666666665)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:14.479776,"(3.7, 5.4, 3.6266666666666665)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:15.618973,"(3.7, 5.4, 3.6266666666666665)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:16.735733,"(3.7, 5.4, 3.6266666666666665)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:17.934295,"(3.7, 5.4, 3.6266666666666665)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:19.052226,"(3.7, 5.4, 3.6266666666666665)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:20.169893,"(3.7, 5.4, 3.6266666666666665)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:21.317313,"(3.7, 5.4, 3.6266666666666665)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:22.299432,"(3.7, 5.4, 3.6266666666666665)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:23.357757,"(3.7, 5.4, 3.6266666666666665)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:24.476361,"(3.7, 5.4, 3.6266666666666665)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:25.528969,"(3.7, 5.4, 3.6266666666666665)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:26.710247,"(3.7, 5.4, 3.6266666666666665)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:27.869634,"(3.7, 5.4, 3.6266666666666665)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:28.846785,"(3.7, 5.4, 3.6266666666666665)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:30.013222,"(3.7, 5.4, 3.6266666666666665)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:31.090789,"(3.7, 5.4, 3.6266666666666665)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:32.216129,"(3.7, 5.3, 3.7)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:33.214841,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:34.262320,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:35.301722,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:36.393105,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:37.478664,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:38.543360,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:39.621003,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:40.742449,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:41.877679,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:42.932386,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:43.874701,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:44.939566,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:46.032454,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:47.140789,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:48.331806,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:49.438225,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:50.507333,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:51.570369,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:52.641483,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:53.641496,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:54.669606,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:55.669038,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:56.822110,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:58.047462,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:34:59.214615,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:00.344928,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:01.521278,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:02.595394,"(3.7, 5.2, 3.742857142857143)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:03.678076,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:04.837316,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:05.891419,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:06.867542,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:07.919017,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:08.991709,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:10.109114,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:11.280623,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:12.369112,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:13.430992,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:14.564943,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:15.589745,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:16.740667,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:17.696839,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1623529411764704)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:18.727197,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:19.863222,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:20.977541,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:22.102585,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:23.219795,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:24.216839,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:25.308031,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.135)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:26.438835,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:27.364957,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:28.444084,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:29.466307,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:30.556459,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:31.718391,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:32.883982,"(3.7, 5.0, 3.7142857142857144)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 2.1576470588235295)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:33.942201,"(3.7, 6.2, 3.8375)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:35.003071,"(3.7, 6.0, 4.055555555555555)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:35.974490,"(3.7, 6.0, 4.0)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:37.061029,"(3.7, 6.0, 4.0)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:38.110597,"(3.7, 6.0, 4.0)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:39.089867,"(3.7, 6.0, 4.0)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:40.310697,"(3.7, 6.0, 4.0)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:41.472524,"(3.7, 6.0, 4.0)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:42.600183,"(3.7, 6.0, 4.0)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:43.772657,"(3.7, 6.0, 4.0)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:44.960589,"(3.7, 6.0, 4.0)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:45.913465,"(3.7, 6.0, 4.0)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:46.930625,"(3.7, 6.0, 4.461538461538462)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:48.053784,"(3.7, 6.0, 4.461538461538462)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:49.161917,"(3.7, 6.0, 4.333333333333333)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
07-01-2023 10:35:50.383914,"(3.7, 6.0, 4.333333333333333)","(8.0, 16.5, 11.366666666666667)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 9.2)","(1.7, 2.52, 1.8444444444444446)","(41.0, 290.0, 82.18181818181819)","(31.0, 200.0, 92.5)"
