,Daves Deal,Romeo,Know Ratio,Homebush Cricket,Tatis,Six Pack Nugget,Homebush Lennon,Rowdys Monster
12-01-2023 17:21:41.442634,"(2.9, 3.9, 3.8266666666666667)","(5.5, 5.7, 5.433333333333334)","(11.0, 14.0, 13.847826086956522)","(13.0, 19.0, 18.25)","(4.8, 5.6, 5.634042553191489)","(14.0, 17.5, 18.1875)","(41.0, 180.0, 171.25)","(4.0, 6.0, 6.228571428571429)"
12-01-2023 17:21:42.513949,"(2.9, 3.85, 3.461764705882353)","(5.5, 5.9, 5.5888888888888895)","(11.0, 14.5, 14.083333333333334)","(13.0, 19.0, 17.772727272727273)","(4.8, 5.8, 5.696774193548387)","(14.0, 19.5, 17.857142857142858)","(41.0, 200.0, 171.25)","(4.0, 6.4, 6.18125)"
12-01-2023 17:21:43.598106,"(2.9, 3.75, 3.3794117647058823)","(5.5, 5.3, 5.221875)","(11.0, 14.5, 14.083333333333334)","(13.0, 18.5, 17.571428571428573)","(4.8, 5.9, 5.754054054054054)","(14.0, 19.0, 17.857142857142858)","(41.0, 200.0, 171.25)","(4.0, 6.4, 6.1454545454545455)"
12-01-2023 17:21:44.573589,"(2.9, 3.7, 3.45)","(5.5, 5.8, 5.390909090909091)","(11.0, 14.5, 14.083333333333334)","(13.0, 18.0, 17.571428571428573)","(4.8, 5.9, 5.66551724137931)","(14.0, 19.0, 17.857142857142858)","(41.0, 200.0, 177.0)","(4.0, 6.4, 5.984615384615385)"
12-01-2023 17:21:45.636151,"(2.9, 3.65, 3.557142857142857)","(5.5, 5.8, 5.621875)","(11.0, 14.5, 14.083333333333334)","(13.0, 18.0, 17.15625)","(4.8, 5.9, 5.667857142857143)","(14.0, 19.0, 17.8)","(41.0, 200.0, 142.5)","(4.0, 6.4, 6.0)"
12-01-2023 17:21:46.810255,"(2.9, 3.5, 3.3857142857142857)","(5.5, 5.8, 5.673333333333333)","(11.0, 14.5, 14.083333333333334)","(13.0, 18.0, 17.454545454545453)","(4.8, 5.9, 5.667857142857143)","(14.0, 19.0, 17.8)","(41.0, 200.0, 113.63636363636363)","(4.0, 6.2, 6.0)"
12-01-2023 17:21:48.015697,"(2.9, 3.5, 3.4636363636363634)","(5.5, 5.6, 5.490909090909091)","(11.0, 14.5, 14.166666666666666)","(13.0, 18.0, 17.11764705882353)","(4.8, 5.9, 5.66551724137931)","(14.0, 19.0, 17.8)","(41.0, 190.0, 113.63636363636363)","(4.0, 6.2, 6.042857142857144)"
12-01-2023 17:21:49.181796,"(2.9, 3.5, 3.46)","(5.5, 5.6, 5.490909090909091)","(11.0, 14.5, 14.605263157894736)","(13.0, 18.0, 16.977272727272727)","(4.8, 5.9, 5.693103448275862)","(14.0, 19.0, 17.75)","(41.0, 190.0, 113.63636363636363)","(4.0, 6.4, 6.015384615384615)"
12-01-2023 17:21:50.220531,"(2.9, 3.5, 3.4642857142857144)","(5.5, 5.6, 5.490909090909091)","(11.0, 15.0, 14.605263157894736)","(13.0, 18.0, 16.977272727272727)","(4.8, 5.9, 5.693103448275862)","(14.0, 19.0, 18.11111111111111)","(41.0, 190.0, 113.63636363636363)","(4.0, 6.4, 5.9625)"
12-01-2023 17:21:51.314627,"(2.9, 3.5, 3.4391304347826086)","(5.5, 5.5, 5.4437500000000005)","(11.0, 16.0, 15.166666666666666)","(13.0, 18.0, 17.428571428571427)","(4.8, 5.9, 5.693103448275862)","(14.0, 19.0, 18.157894736842106)","(41.0, 190.0, 113.63636363636363)","(4.0, 6.0, 5.946428571428571)"
12-01-2023 17:21:52.525853,"(2.9, 3.5, 3.4391304347826086)","(5.5, 5.5, 5.4350000000000005)","(11.0, 16.0, 15.6875)","(13.0, 18.0, 17.428571428571427)","(4.8, 5.9, 5.693103448275862)","(14.0, 19.0, 18.157894736842106)","(41.0, 190.0, 113.63636363636363)","(4.0, 6.0, 5.946428571428571)"
12-01-2023 17:21:53.726867,"(2.9, 3.5, 3.4176470588235293)","(5.5, 5.5, 5.44)","(11.0, 16.0, 15.478260869565217)","(13.0, 18.0, 17.428571428571427)","(4.8, 5.9, 5.694285714285714)","(14.0, 19.0, 19.959183673469386)","(41.0, 190.0, 113.63636363636363)","(4.0, 6.0, 5.86)"
12-01-2023 17:21:54.780650,"(2.9, 3.5, 3.416326530612245)","(5.5, 5.5, 5.44)","(11.0, 16.0, 15.478260869565217)","(13.0, 18.0, 17.428571428571427)","(4.8, 5.9, 5.682894736842105)","(14.0, 20.0, 21.333333333333332)","(41.0, 190.0, 113.63636363636363)","(4.0, 6.0, 5.9)"
12-01-2023 17:21:55.892563,"(2.9, 3.4, 3.396583850931677)","(5.5, 5.5, 5.352173913043478)","(11.0, 16.0, 15.482758620689655)","(13.0, 18.0, 17.74137931034483)","(4.8, 5.9, 5.686301369863013)","(14.0, 23.0, 20.822222222222223)","(41.0, 190.0, 135.0)","(4.0, 6.0, 5.838461538461538)"
12-01-2023 17:21:57.089772,"(2.9, 3.45, 3.372727272727273)","(5.5, 5.6, 5.3225)","(11.0, 16.0, 15.25)","(13.0, 18.0, 17.661290322580644)","(4.8, 5.9, 5.683333333333334)","(14.0, 21.0, 20.4)","(41.0, 190.0, 128.88888888888889)","(4.0, 6.0, 5.835)"
12-01-2023 17:21:58.225110,"(2.9, 3.35, 3.325)","(5.5, 5.6, 5.409090909090909)","(11.0, 16.0, 15.44)","(13.0, 18.0, 17.661290322580644)","(4.8, 5.9, 5.684507042253521)","(14.0, 21.0, 20.333333333333332)","(41.0, 190.0, 125.29411764705883)","(4.0, 6.0, 5.842105263157895)"
12-01-2023 17:21:59.383583,"(2.9, 3.5, 3.2636363636363637)","(5.5, 5.6, 5.42)","(11.0, 16.0, 15.517241379310345)","(13.0, 18.0, 17.661290322580644)","(4.8, 5.9, 5.684507042253521)","(14.0, 21.0, 19.95)","(41.0, 190.0, 167.14285714285714)","(4.0, 6.0, 6.0)"
12-01-2023 17:22:00.604941,"(2.9, 3.35, 3.3045454545454547)","(5.5, 5.6, 5.38076923076923)","(11.0, 16.0, 15.535714285714286)","(13.0, 18.0, 17.785714285714285)","(4.8, 5.9, 5.669230769230769)","(14.0, 21.0, 20.24074074074074)","(41.0, 180.0, 125.29411764705883)","(4.0, 6.2, 5.878048780487805)"
12-01-2023 17:22:01.745652,"(2.9, 3.35, 3.26875)","(5.5, 5.6, 5.533333333333333)","(11.0, 16.0, 15.535714285714286)","(13.0, 18.0, 17.543478260869566)","(4.8, 5.9, 5.8090909090909095)","(14.0, 22.0, 20.5)","(41.0, 190.0, 125.29411764705883)","(4.2, 6.2, 6.18)"
12-01-2023 17:22:02.882189,"(2.9, 3.25, 3.2410112359550562)","(5.5, 5.6, 5.525)","(11.0, 16.0, 15.80952380952381)","(13.0, 18.0, 17.44736842105263)","(4.8, 5.9, 5.8090909090909095)","(14.0, 22.0, 20.125)","(41.0, 190.0, 144.16666666666669)","(4.2, 6.2, 5.903846153846154)"
12-01-2023 17:22:03.992099,"(2.9, 3.25, 3.2423809523809526)","(5.5, 5.6, 5.583783783783783)","(11.0, 16.0, 15.80952380952381)","(13.0, 18.0, 17.44736842105263)","(4.8, 5.9, 5.822222222222223)","(14.0, 22.0, 20.28125)","(41.0, 190.0, 125.29411764705883)","(4.2, 6.0, 5.813084112149532)"
12-01-2023 17:22:05.165439,"(2.9, 3.25, 3.2433884297520663)","(5.5, 5.6, 5.551063829787234)","(11.0, 16.0, 15.80952380952381)","(13.0, 18.0, 18.0)","(4.8, 5.9, 5.7457142857142856)","(14.0, 22.0, 20.347826086956523)","(41.0, 190.0, 140.0)","(4.2, 6.0, 5.819909502262443)"
12-01-2023 17:22:06.291328,"(2.9, 3.35, 3.2295180722891565)","(5.5, 5.6, 5.232786885245901)","(11.0, 17.0, 16.892857142857142)","(13.0, 20.0, 18.55)","(4.8, 5.9, 5.695454545454545)","(14.0, 22.0, 22.75)","(41.0, 190.0, 140.0)","(4.2, 6.0, 5.81214953271028)"
12-01-2023 17:22:07.434521,"(2.9, 3.3, 3.2399999999999998)","(5.5, 5.5, 5.425)","(11.0, 17.0, 16.892857142857142)","(13.0, 19.0, 18.735294117647058)","(4.8, 5.9, 5.773831775700935)","(14.0, 23.0, 22.75)","(41.0, 190.0, 140.0)","(4.2, 6.0, 5.817224880382775)"
12-01-2023 17:22:08.502131,"(2.9, 3.35, 3.210377358490566)","(5.5, 5.5, 5.397938144329897)","(11.0, 17.0, 16.892857142857142)","(13.0, 19.0, 18.25)","(4.8, 5.9, 6.17972972972973)","(14.0, 23.0, 22.75)","(41.0, 190.0, 131.1764705882353)","(4.2, 6.0, 5.816346153846154)"
12-01-2023 17:22:09.612907,"(2.9, 3.3, 3.276315789473684)","(5.5, 5.4, 5.374025974025974)","(11.0, 17.0, 16.386363636363637)","(13.0, 19.0, 18.25)","(4.8, 6.2, 6.168831168831169)","(14.0, 23.0, 22.75)","(41.0, 190.0, 131.1764705882353)","(4.2, 6.0, 5.816346153846154)"
12-01-2023 17:22:10.699544,"(2.9, 3.3, 3.276315789473684)","(5.5, 5.4, 5.374025974025974)","(11.0, 17.0, 16.386363636363637)","(13.0, 19.0, 18.25)","(4.8, 6.2, 5.986666666666666)","(14.0, 23.0, 22.75)","(41.0, 190.0, 140.0)","(4.2, 6.0, 5.816113744075829)"
12-01-2023 17:22:11.839873,"(2.9, 3.3, 3.207142857142857)","(5.0, 5.5, 5.395145631067961)","(11.0, 17.0, 16.386363636363637)","(13.0, 19.0, 18.25)","(4.8, 6.2, 6.085714285714285)","(14.0, 23.0, 22.75)","(41.0, 190.0, 156.66666666666669)","(4.2, 6.0, 5.816113744075829)"
12-01-2023 17:22:12.919457,"(2.9, 3.3, 3.1928571428571426)","(5.0, 5.5, 5.395145631067961)","(11.0, 17.0, 16.386363636363637)","(13.0, 19.0, 18.25)","(4.8, 6.2, 5.824)","(14.0, 23.0, 22.75)","(41.0, 190.0, 152.96296296296296)","(4.2, 6.0, 5.822018348623853)"
12-01-2023 17:22:14.057879,"(2.9, 3.3, 3.1928571428571426)","(5.0, 5.5, 5.3914285714285715)","(11.0, 15.5, 16.035714285714285)","(13.0, 19.0, 18.25)","(4.8, 6.0, 5.954981549815498)","(14.0, 23.0, 22.75)","(41.0, 190.0, 157.24137931034483)","(4.2, 6.0, 5.822018348623853)"
12-01-2023 17:22:15.231731,"(2.9, 3.3, 3.1928571428571426)","(4.6, 5.5, 5.376315789473685)","(11.0, 17.0, 16.25)","(13.0, 19.0, 18.125)","(4.8, 6.0, 6.38974358974359)","(15.0, 23.0, 22.75)","(41.0, 190.0, 164.4230769230769)","(4.4, 6.0, 5.816113744075829)"
12-01-2023 17:22:16.372888,"(2.9, 3.25, 3.203333333333333)","(4.6, 5.5, 5.376315789473685)","(11.0, 17.0, 16.25)","(13.0, 19.0, 18.125)","(4.8, 6.4, 6.352212389380531)","(15.0, 23.0, 22.75)","(41.0, 190.0, 155.0)","(4.4, 6.0, 5.822018348623853)"
12-01-2023 17:22:17.435646,"(2.9, 3.25, 3.23)","(4.6, 5.5, 5.397058823529412)","(11.0, 17.0, 16.25)","(13.0, 19.0, 18.25)","(4.8, 6.4, 6.176)","(15.0, 23.0, 22.75)","(41.0, 190.0, 155.0)","(4.4, 6.0, 5.816113744075829)"
12-01-2023 17:22:18.492894,"(2.9, 3.25, 3.23)","(4.6, 5.5, 5.407216494845361)","(11.0, 17.0, 16.294117647058822)","(13.0, 19.0, 18.842105263157894)","(4.8, 6.4, 5.822929936305733)","(15.0, 23.0, 22.75)","(41.0, 190.0, 155.0)","(4.4, 6.0, 5.826)"
12-01-2023 17:22:19.539862,"(2.9, 3.3, 3.2014285714285715)","(4.6, 5.5, 5.407216494845361)","(11.0, 17.0, 16.294117647058822)","(13.0, 19.0, 18.842105263157894)","(4.8, 5.9, 5.890000000000001)","(15.0, 23.0, 22.75)","(41.0, 190.0, 167.0689655172414)","(4.4, 6.0, 5.826)"
12-01-2023 17:22:20.656157,"(2.9, 3.3, 3.2048780487804875)","(4.6, 5.5, 5.407216494845361)","(11.0, 17.0, 16.294117647058822)","(13.0, 19.0, 18.842105263157894)","(4.8, 5.9, 6.1456)","(15.0, 23.0, 22.761904761904763)","(41.0, 190.0, 167.0689655172414)","(4.4, 6.0, 5.81734693877551)"
12-01-2023 17:22:21.734212,"(2.9, 3.3, 3.233898305084746)","(4.6, 5.5, 5.413829787234042)","(11.0, 17.0, 16.935897435897434)","(13.0, 19.0, 18.842105263157894)","(4.8, 6.2, 5.730952380952381)","(15.0, 23.0, 22.64)","(41.0, 190.0, 167.0689655172414)","(4.4, 6.0, 5.826)"
12-01-2023 17:22:22.790540,"(2.9, 3.3, 3.233898305084746)","(4.6, 5.5, 5.413829787234042)","(11.0, 17.5, 16.935897435897434)","(13.0, 19.0, 18.842105263157894)","(4.8, 5.8, 5.704)","(15.0, 23.0, 22.076923076923077)","(41.0, 190.0, 163.75)","(4.4, 6.0, 5.826)"
12-01-2023 17:22:23.803550,"(2.9, 3.3, 3.233898305084746)","(4.6, 5.5, 5.341176470588235)","(11.0, 17.5, 16.990196078431374)","(13.0, 19.0, 18.842105263157894)","(4.8, 5.8, 5.704)","(15.0, 23.0, 22.076923076923077)","(41.0, 190.0, 162.6086956521739)","(4.4, 6.0, 5.826)"
12-01-2023 17:22:24.864834,"(2.9, 3.3, 3.26)","(4.6, 5.5, 5.3578947368421055)","(11.0, 17.5, 16.990196078431374)","(13.0, 19.0, 18.8)","(4.8, 5.8, 5.758139534883721)","(15.0, 23.0, 22.076923076923077)","(41.0, 190.0, 170.9090909090909)","(4.4, 6.0, 5.826)"
12-01-2023 17:22:25.986489,"(2.9, 3.3, 3.248571428571428)","(4.6, 5.5, 5.315384615384615)","(11.0, 17.5, 16.990196078431374)","(13.0, 19.0, 18.8)","(4.8, 5.8, 5.960655737704918)","(15.0, 23.0, 22.076923076923077)","(41.0, 190.0, 85.6)","(4.4, 6.0, 5.826)"
12-01-2023 17:22:27.113767,"(2.9, 3.3, 3.252)","(4.6, 5.5, 5.315384615384615)","(11.0, 17.5, 16.990196078431374)","(13.0, 19.0, 18.8)","(4.8, 6.2, 5.931578947368421)","(15.0, 23.0, 22.1)","(41.0, 100.0, 88.63636363636364)","(4.4, 6.0, 5.733333333333333)"
12-01-2023 17:22:28.224942,"(2.9, 3.3, 3.252)","(4.6, 5.5, 5.258208955223881)","(11.0, 17.5, 16.5)","(13.0, 19.0, 18.785714285714285)","(4.8, 6.2, 5.862820512820512)","(15.0, 23.0, 22.1)","(41.0, 95.0, 87.66666666666667)","(4.4, 6.0, 5.752112676056338)"
12-01-2023 17:22:29.386651,"(2.9, 3.3, 3.28)","(4.6, 5.5, 5.333846153846154)","(11.0, 17.5, 16.625)","(13.0, 19.0, 19.416666666666668)","(4.8, 6.0, 5.865333333333333)","(15.0, 23.0, 22.076923076923077)","(41.0, 95.0, 87.66666666666667)","(4.4, 6.0, 5.846666666666667)"
12-01-2023 17:22:30.545100,"(2.8, 3.4, 3.387272727272727)","(4.6, 5.5, 5.255172413793104)","(13.0, 17.0, 15.875)","(13.0, 19.5, 17.642857142857142)","(4.8, 6.0, 5.971929824561403)","(17.0, 23.0, 23.142857142857142)","(51.0, 95.0, 88.63636363636364)","(4.4, 5.9, 5.7956521739130435)"
12-01-2023 17:22:31.690028,"(2.7, 3.45, 3.4489208633093527)","(4.6, 5.4, 5.255172413793104)","(13.0, 16.5, 15.789473684210526)","(13.0, 19.0, 17.8)","(4.8, 6.0, 5.93956043956044)","(17.0, 24.0, 21.333333333333332)","(51.0, 95.0, 82.5)","(4.4, 5.9, 5.8100000000000005)"
12-01-2023 17:22:32.883745,"(2.7, 3.5, 3.4785714285714286)","(4.6, 5.5, 5.342253521126761)","(13.0, 16.0, 15.9375)","(13.0, 19.0, 17.933333333333334)","(4.8, 6.2, 6.032)","(17.0, 24.0, 16.0)","(51.0, 95.0, 89.82758620689656)","(4.4, 5.9, 5.873913043478261)"
12-01-2023 17:22:34.076337,"(2.7, 3.5, 3.4916666666666667)","(4.6, 5.5, 5.353571428571429)","(13.0, 16.0, 15.944444444444445)","(13.0, 19.0, 18.015384615384615)","(4.8, 6.2, 6.165573770491804)","(17.0, 17.0, 16.41176470588235)","(51.0, 95.0, 89.69696969696969)","(4.4, 5.9, 5.857142857142858)"
12-01-2023 17:22:35.185891,"(2.7, 3.5, 3.491616766467066)","(4.6, 5.5, 5.404651162790698)","(13.0, 16.0, 15.944444444444445)","(13.0, 19.0, 18.015384615384615)","(4.8, 6.2, 5.950793650793651)","(17.0, 17.0, 16.41176470588235)","(51.0, 95.0, 80.0)","(4.4, 5.9, 5.72212389380531)"
12-01-2023 17:22:36.227906,"(2.7, 3.5, 3.4357142857142855)","(4.6, 5.5, 5.413333333333334)","(13.0, 16.5, 16.108695652173914)","(13.0, 19.0, 17.8)","(4.8, 6.0, 5.950793650793651)","(17.0, 17.0, 18.967153284671532)","(51.0, 95.0, 83.75)","(4.4, 6.0, 5.72212389380531)"
12-01-2023 17:22:37.260036,"(2.7, 3.5, 3.433333333333333)","(4.6, 5.5, 5.413333333333334)","(13.0, 16.5, 15.98076923076923)","(13.0, 19.0, 17.771084337349397)","(4.8, 6.0, 5.950793650793651)","(17.0, 19.0, 18.840425531914892)","(51.0, 95.0, 83.75)","(4.4, 6.0, 5.72212389380531)"
12-01-2023 17:22:38.361189,"(2.7, 3.5, 3.4558823529411766)","(4.6, 5.6, 5.406349206349207)","(13.0, 16.5, 16.108695652173914)","(13.0, 19.0, 17.75609756097561)","(4.8, 6.0, 5.950793650793651)","(17.0, 19.0, 18.385714285714286)","(51.0, 95.0, 86.66666666666667)","(4.4, 6.0, 5.72212389380531)"
12-01-2023 17:22:39.452530,"(2.7, 3.45, 3.361111111111111)","(4.6, 5.7, 5.424)","(13.0, 16.5, 15.970588235294118)","(13.0, 19.0, 17.76923076923077)","(4.8, 6.0, 5.950793650793651)","(17.0, 18.5, 18.304195804195803)","(51.0, 95.0, 86.66666666666667)","(4.4, 6.0, 5.72212389380531)"
12-01-2023 17:22:40.462714,"(2.8, 3.45, 3.3703125000000003)","(4.6, 5.7, 5.576190476190477)","(13.0, 16.5, 15.970588235294118)","(13.0, 19.0, 17.684931506849313)","(4.8, 6.0, 5.950793650793651)","(15.0, 18.5, 18.304195804195803)","(51.0, 95.0, 91.875)","(4.4, 6.0, 5.875342465753425)"
12-01-2023 17:22:41.525680,"(2.8, 3.45, 3.3724137931034486)","(4.6, 5.7, 5.591379310344828)","(13.0, 16.0, 15.75)","(13.0, 19.0, 18.085714285714285)","(4.8, 6.0, 5.950793650793651)","(15.0, 18.5, 18.304195804195803)","(51.0, 95.0, 91.875)","(4.4, 5.9, 5.8100000000000005)"
12-01-2023 17:22:42.598254,"(2.8, 3.45, 3.3724137931034486)","(4.6, 5.7, 5.591379310344828)","(13.0, 16.0, 15.692307692307692)","(13.0, 19.0, 17.75609756097561)","(4.8, 6.0, 5.950793650793651)","(15.0, 18.5, 17.439393939393938)","(51.0, 95.0, 91.875)","(4.4, 5.9, 5.853246753246753)"
12-01-2023 17:22:43.715323,"(2.8, 3.45, 3.3724137931034486)","(4.6, 5.7, 5.591379310344828)","(13.0, 16.0, 15.692307692307692)","(13.0, 19.0, 17.62162162162162)","(4.8, 6.0, 5.950793650793651)","(15.0, 18.5, 17.52777777777778)","(51.0, 95.0, 94.28571428571428)","(4.4, 5.9, 5.853246753246753)"
12-01-2023 17:22:44.771079,"(2.8, 3.45, 3.3762295081967215)","(4.6, 5.7, 5.591379310344828)","(13.0, 16.0, 15.692307692307692)","(13.0, 19.0, 18.085714285714285)","(4.8, 6.0, 5.94223602484472)","(15.0, 18.5, 17.52777777777778)","(51.0, 95.0, 94.2)","(4.4, 5.9, 5.6912280701754385)"
12-01-2023 17:22:45.770042,"(2.8, 3.45, 3.381372549019608)","(4.6, 5.7, 5.583333333333334)","(13.0, 17.5, 15.441176470588236)","(13.0, 19.0, 18.085714285714285)","(4.8, 6.0, 5002.45)","(15.0, 18.5, 9998.5)","(51.0, 95.0, 9998.5)","(4.4, 6.0, 9998.5)"
12-01-2023 17:22:46.844006,"(2.8, 99998, 9998.5)","(4.6, 99998, 9998.5)","(13.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(15.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(4.4, 99998, 9998.5)"
12-01-2023 17:22:47.906840,"(2.8, 99998, 9998.5)","(4.6, 99998, 9998.5)","(13.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(15.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(4.4, 99998, 9998.5)"
12-01-2023 17:22:49.040195,"(2.8, 99998, 9998.5)","(4.6, 99998, 9998.5)","(13.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(15.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(4.4, 99998, 9998.5)"
12-01-2023 17:22:50.154306,"(2.8, 99998, 9998.5)","(4.6, 99998, 9998.5)","(13.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(15.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(4.4, 99998, 9998.5)"
12-01-2023 17:22:51.259805,"(2.8, 99998, 9998.5)","(4.6, 99998, 9998.5)","(13.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(15.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(4.4, 99998, 9998.5)"
12-01-2023 17:22:52.347165,"(2.8, 99998, 9998.5)","(4.6, 99998, 9998.5)","(13.0, 99998, 9998.5)","(13.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(15.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(4.4, 99998, 9998.5)"
