,Prince Of Belair,Hooked On Xena,Yosemite Sam,Rowdy Roddy,Night Shift,Bimini Twist,Spring Lilli,Bailey
07-01-2023 20:05:44.758512,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 6.0, 5.515384615384615)","(4.6, 5.4, 5.08)","(11.0, 15.0, 14.004115226337449)","(3.3, 4.1, 4.046969696969697)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.880952380952381)"
07-01-2023 20:05:45.828901,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 6.0, 5.515384615384615)","(4.6, 5.4, 5.08)","(11.0, 15.0, 12.570281124497992)","(3.3, 4.1, 4.046969696969697)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.925)"
07-01-2023 20:05:46.993768,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 6.0, 5.9125)","(4.6, 5.4, 5.08)","(11.0, 15.0, 12.560483870967742)","(3.3, 4.1, 4.007894736842105)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.925)"
07-01-2023 20:05:48.214572,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 6.0, 5.87)","(4.6, 5.4, 5.08)","(11.0, 15.0, 12.555762081784387)","(3.3, 4.1, 4.046969696969697)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.925)"
07-01-2023 20:05:49.464537,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.9, 5.87)","(4.6, 5.4, 5.08)","(11.0, 15.0, 12.555762081784387)","(3.3, 4.1, 4.007894736842105)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.925)"
07-01-2023 20:05:50.654953,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.9, 5.87)","(4.6, 5.4, 5.091428571428572)","(11.0, 15.0, 12.555762081784387)","(3.3, 4.1, 4.01025641025641)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.925)"
07-01-2023 20:05:51.751083,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.9, 5.880000000000001)","(4.6, 5.4, 5.088888888888889)","(11.0, 15.0, 12.555762081784387)","(3.3, 4.1, 4.048529411764705)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.925)"
07-01-2023 20:05:52.901602,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.9, 5.880000000000001)","(4.6, 5.4, 5.088888888888889)","(11.0, 15.0, 12.555762081784387)","(3.3, 4.1, 4.01025641025641)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.925)"
07-01-2023 20:05:54.067597,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.9, 5.880000000000001)","(4.6, 5.4, 5.088888888888889)","(11.0, 15.0, 12.555762081784387)","(3.3, 4.1, 4.01025641025641)","(61.0, 110.0, 95.45454545454545)","(5.0, 8.0, 7.925)"
07-01-2023 20:05:55.181930,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.9, 5.880000000000001)","(4.6, 5.4, 5.088888888888889)","(11.0, 15.0, 12.555762081784387)","(3.3, 4.1, 4.048529411764705)","(61.0, 110.0, 95.45454545454545)","(5.0, 8.0, 7.925)"
07-01-2023 20:05:56.336969,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 6.0, 5.875862068965517)","(4.6, 5.4, 5.088888888888889)","(11.0, 15.0, 12.555762081784387)","(3.3, 4.1, 4.01025641025641)","(61.0, 110.0, 95.45454545454545)","(5.0, 8.0, 7.925)"
07-01-2023 20:05:57.537412,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 6.0, 5.875862068965517)","(4.6, 5.4, 5.088888888888889)","(11.0, 15.0, 12.555762081784387)","(3.3, 4.1, 4.01025641025641)","(61.0, 110.0, 95.45454545454545)","(5.0, 8.0, 7.925)"
07-01-2023 20:05:58.812255,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 6.0, 5.907692307692308)","(4.6, 5.4, 5.114285714285714)","(11.0, 15.0, 13.043478260869565)","(3.3, 4.1, 4.048529411764705)","(61.0, 110.0, 95.45454545454545)","(5.0, 8.0, 7.925)"
07-01-2023 20:06:00.019181,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 6.0, 5.907692307692308)","(4.6, 5.3, 5.114285714285714)","(11.0, 15.0, 13.043478260869565)","(3.3, 4.1, 4.048529411764705)","(61.0, 110.0, 95.45454545454545)","(5.0, 8.0, 7.925)"
07-01-2023 20:06:01.183157,"(9.0, 99999, 99990)","(10.0, 12.5, 10.859375)","(4.4, 6.0, 5.907692307692308)","(4.6, 5.3, 5.077419354838709)","(11.0, 15.0, 13.060344827586206)","(3.3, 4.1, 4.01025641025641)","(61.0, 110.0, 95.45454545454545)","(5.0, 8.0, 7.925)"
07-01-2023 20:06:02.284270,"(9.0, 99999, 99990)","(10.0, 12.5, 10.859375)","(4.4, 6.0, 5.907692307692308)","(4.6, 5.3, 5.0525)","(11.0, 15.0, 13.7)","(3.3, 4.1, 4.048529411764705)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.925)"
07-01-2023 20:06:03.458200,"(9.0, 99999, 99990)","(10.0, 12.5, 10.859375)","(4.4, 6.0, 5.907692307692308)","(4.6, 5.3, 5.09375)","(11.0, 14.5, 13.552631578947368)","(3.3, 4.1, 4.01025641025641)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.925)"
07-01-2023 20:06:04.668061,"(9.0, 99999, 99990)","(10.0, 12.5, 10.859375)","(4.4, 6.0, 5.907692307692308)","(4.6, 5.3, 5.09375)","(11.0, 14.5, 13.857142857142858)","(3.3, 4.1, 4.01025641025641)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.925)"
07-01-2023 20:06:05.846251,"(9.0, 99999, 99990)","(10.0, 12.5, 10.859375)","(4.4, 6.0, 5.907692307692308)","(4.6, 5.3, 5.09375)","(11.0, 14.0, 13.40625)","(3.3, 4.1, 4.088333333333333)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.925)"
07-01-2023 20:06:07.039560,"(9.0, 99999, 99990)","(10.0, 12.5, 10.859375)","(4.4, 6.0, 5.907692307692308)","(4.6, 5.3, 5.09375)","(11.0, 13.5, 12.95)","(3.3, 4.1, 4.078125)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.925)"
07-01-2023 20:06:08.424399,"(9.0, 99999, 99990)","(10.0, 12.5, 10.859375)","(4.4, 6.0, 5.907692307692308)","(4.6, 5.3, 5.09375)","(11.0, 13.0, 13.1875)","(3.3, 4.1, 4.088709677419354)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.925)"
07-01-2023 20:06:09.802427,"(10.0, 99999, 99990)","(9.0, 12.5, 10.859375)","(4.4, 6.0, 5.921052631578947)","(4.4, 5.3, 5.09375)","(11.0, 13.5, 13.071428571428571)","(3.3, 4.1, 4.033783783783783)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.862068965517242)"
07-01-2023 20:06:11.140495,"(10.0, 99999, 99990)","(9.0, 12.5, 10.859375)","(4.4, 6.0, 5.921052631578947)","(4.4, 5.3, 5.09375)","(11.0, 13.5, 12.882352941176471)","(3.3, 4.1, 4.078125)","(61.0, 110.0, 94.0)","(5.0, 8.4, 8.01)"
07-01-2023 20:06:12.762555,"(10.0, 99999, 99990)","(9.0, 12.5, 10.859375)","(4.4, 6.0, 5.921052631578947)","(4.4, 5.3, 5.09375)","(11.0, 13.0, 12.583333333333334)","(3.3, 4.1, 4.088709677419354)","(61.0, 110.0, 94.0)","(5.0, 8.4, 7.4714285714285715)"
07-01-2023 20:06:14.329446,"(10.0, 99999, 99990)","(9.0, 12.5, 10.859375)","(4.4, 6.0, 5.921052631578947)","(4.4, 5.3, 5.09375)","(11.0, 13.0, 12.583333333333334)","(3.3, 4.1, 4.088709677419354)","(61.0, 110.0, 94.0)","(5.0, 8.2, 8.08148148148148)"
07-01-2023 20:06:15.661217,"(10.0, 99999, 99990)","(9.0, 12.5, 10.859375)","(4.4, 6.0, 5.921052631578947)","(4.4, 5.3, 5.09375)","(11.0, 13.0, 12.583333333333334)","(3.3, 4.1, 4.088709677419354)","(61.0, 110.0, 94.0)","(5.0, 8.2, 8.04)"
07-01-2023 20:06:16.936692,"(10.0, 99999, 99990)","(9.0, 12.5, 10.859375)","(4.4, 6.0, 5.921052631578947)","(4.4, 5.3, 5.09375)","(11.0, 13.0, 12.090909090909092)","(3.3, 4.2, 3.8857142857142857)","(61.0, 110.0, 94.0)","(5.0, 8.2, 7.966666666666667)"
07-01-2023 20:06:18.146226,"(10.0, 99999, 99990)","(9.0, 12.5, 10.859375)","(4.4, 6.0, 5.921052631578947)","(4.4, 5.3, 5.09375)","(11.0, 13.0, 12.090909090909092)","(3.3, 4.2, 3.8857142857142857)","(61.0, 110.0, 94.0)","(5.0, 8.4, 8.094117647058823)"
07-01-2023 20:06:19.382542,"(10.0, 99999, 99990)","(9.0, 12.5, 10.859375)","(4.4, 6.0, 5.921052631578947)","(4.4, 5.3, 5.09375)","(11.0, 13.0, 12.090909090909092)","(3.3, 4.2, 4.016666666666667)","(61.0, 110.0, 94.0)","(5.0, 8.4, 8.1)"
07-01-2023 20:06:20.638375,"(10.0, 99999, 99990)","(9.0, 12.5, 10.859375)","(4.4, 6.0, 5.921052631578947)","(4.4, 5.3, 5.09375)","(11.0, 13.0, 12.0)","(3.3, 4.2, 4.070588235294117)","(61.0, 110.0, 94.0)","(5.0, 8.4, 7.906666666666666)"
07-01-2023 20:06:21.841641,"(10.0, 99999, 99990)","(9.0, 12.5, 10.859375)","(4.4, 6.0, 5.871428571428572)","(4.4, 5.3, 5.086538461538462)","(11.0, 13.0, 12.0)","(3.3, 4.2, 4.070588235294117)","(61.0, 110.0, 94.0)","(5.0, 8.6, 8.184)"
07-01-2023 20:06:23.053889,"(10.0, 99999, 99990)","(9.0, 12.5, 10.884615384615385)","(4.4, 6.0, 5.871428571428572)","(4.4, 5.3, 5.09375)","(11.0, 13.0, 12.0)","(3.3, 4.2, 4.070588235294117)","(61.0, 110.0, 94.0)","(5.0, 8.6, 8.141176470588235)"
07-01-2023 20:06:24.302793,"(10.0, 99999, 99990)","(9.0, 12.5, 10.884615384615385)","(4.4, 6.0, 5.871428571428572)","(4.4, 5.3, 5.09375)","(11.0, 13.0, 10.573717948717949)","(3.3, 4.2, 4.070588235294117)","(61.0, 110.0, 94.0)","(5.0, 8.6, 8.299999999999999)"
07-01-2023 20:06:25.586116,"(10.0, 99999, 99990)","(9.0, 12.5, 11.155737704918034)","(4.4, 6.0, 5.921052631578947)","(4.4, 5.3, 5.0394736842105265)","(11.0, 11.0, 10.56875)","(3.3, 4.2, 4.070588235294117)","(61.0, 110.0, 94.0)","(5.0, 8.6, 8.26)"
07-01-2023 20:06:26.913556,"(10.0, 99999, 99990)","(9.0, 12.5, 11.155737704918034)","(4.4, 6.0, 5.921052631578947)","(4.4, 5.3, 5.035714285714286)","(11.0, 11.0, 10.595419847328245)","(3.3, 4.2, 4.070588235294117)","(61.0, 110.0, 95.45454545454545)","(5.0, 8.8, 8.53)"
07-01-2023 20:06:28.196125,"(10.0, 99999, 99990)","(9.0, 12.5, 11.155737704918034)","(4.4, 6.0, 5.921052631578947)","(4.4, 5.3, 4.9228571428571435)","(11.0, 11.0, 10.547008547008547)","(3.3, 4.2, 4.070588235294117)","(61.0, 110.0, 95.45454545454545)","(5.0, 8.8, 8.657142857142858)"
07-01-2023 20:06:29.460326,"(10.0, 99999, 99990)","(9.0, 12.5, 11.40909090909091)","(4.4, 6.0, 5.885714285714286)","(4.4, 5.3, 4.814285714285714)","(11.0, 11.0, 10.067307692307692)","(3.3, 4.2, 4.070588235294117)","(61.0, 110.0, 95.45454545454545)","(5.0, 8.8, 8.68421052631579)"
07-01-2023 20:06:30.723880,"(10.0, 99999, 99990)","(9.0, 12.5, 11.40909090909091)","(4.4, 6.4, 6.078571428571429)","(4.4, 5.3, 5.121875)","(10.0, 11.0, 10.067961165048544)","(3.3, 4.2, 4.070588235294117)","(61.0, 110.0, 95.45454545454545)","(5.5, 9.0, 8.68421052631579)"
07-01-2023 20:06:31.844710,"(10.0, 99999, 99990)","(9.0, 12.5, 11.40909090909091)","(4.4, 6.4, 6.078571428571429)","(4.2, 5.2, 5.121875)","(10.0, 11.0, 10.067961165048544)","(3.3, 4.2, 4.0777777777777775)","(61.0, 110.0, 95.45454545454545)","(5.5, 9.0, 8.571428571428571)"
07-01-2023 20:06:33.033878,"(10.0, 99999, 99990)","(9.0, 12.5, 11.40909090909091)","(4.4, 6.4, 6.088888888888889)","(4.2, 5.2, 5.157627118644068)","(10.0, 11.0, 10.067961165048544)","(3.3, 4.2, 4.0777777777777775)","(61.0, 110.0, 95.45454545454545)","(5.5, 9.0, 8.571428571428571)"
07-01-2023 20:06:34.213813,"(10.0, 99999, 99990)","(9.0, 12.5, 11.40909090909091)","(4.4, 6.4, 6.023076923076923)","(4.2, 5.2, 5.057142857142857)","(10.0, 11.0, 10.067961165048544)","(3.3, 4.2, 4.0777777777777775)","(61.0, 110.0, 95.45454545454545)","(5.5, 9.0, 8.571428571428571)"
07-01-2023 20:06:35.420035,"(10.0, 99999, 99990)","(9.0, 12.5, 11.40909090909091)","(4.4, 6.4, 6.023076923076923)","(4.2, 5.2, 5.057142857142857)","(10.0, 11.0, 10.067961165048544)","(3.3, 4.2, 4.0777777777777775)","(61.0, 110.0, 95.45454545454545)","(5.5, 9.0, 8.571428571428571)"
07-01-2023 20:06:36.780292,"(10.0, 99999, 99990)","(9.0, 12.5, 11.40909090909091)","(4.4, 6.4, 6.210810810810811)","(4.2, 5.2, 4.811764705882353)","(10.0, 11.0, 10.067307692307692)","(3.3, 4.2, 3.8619718309859152)","(61.0, 110.0, 95.45454545454545)","(5.5, 9.0, 8.68421052631579)"
07-01-2023 20:06:37.990199,"(10.0, 99999, 99990)","(9.0, 12.5, 11.40909090909091)","(4.4, 6.4, 6.2558823529411764)","(4.2, 5.2, 4.812903225806451)","(10.0, 11.0, 10.067961165048544)","(3.3, 4.0, 3.8619718309859152)","(61.0, 110.0, 82.0)","(5.5, 9.0, 8.68421052631579)"
07-01-2023 20:06:39.212794,"(10.0, 99999, 99990)","(9.0, 12.5, 11.40909090909091)","(4.4, 6.4, 6.2558823529411764)","(4.2, 5.2, 4.812903225806451)","(10.0, 11.0, 10.067961165048544)","(3.3, 4.0, 3.8619718309859152)","(61.0, 110.0, 94.0)","(5.5, 9.0, 8.571428571428571)"
07-01-2023 20:06:40.320306,"(10.0, 99999, 99990)","(9.0, 12.5, 11.40909090909091)","(4.4, 6.4, 6.288636363636364)","(4.2, 5.2, 4.812903225806451)","(10.0, 11.0, 10.067961165048544)","(3.3, 4.0, 3.8619718309859152)","(61.0, 110.0, 92.5)","(5.5, 9.0, 8.68421052631579)"
07-01-2023 20:06:41.494022,"(10.0, 99999, 99990)","(9.0, 12.5, 11.40909090909091)","(4.4, 6.4, 6.288636363636364)","(4.2, 5.2, 4.8125)","(10.0, 11.0, 10.067961165048544)","(3.3, 4.0, 3.86)","(61.0, 110.0, 98.33333333333333)","(5.5, 9.0, 8.68421052631579)"
07-01-2023 20:06:42.694988,"(10.0, 99999, 99990)","(9.0, 12.5, 11.40909090909091)","(4.4, 6.4, 6.288636363636364)","(4.2, 5.2, 5.0924528301886784)","(10.0, 11.0, 10.067961165048544)","(3.3, 4.0, 3.86)","(61.0, 110.0, 98.33333333333333)","(5.5, 9.0, 8.571428571428571)"
07-01-2023 20:06:43.826251,"(10.0, 99999, 99990)","(9.0, 12.5, 11.40909090909091)","(4.4, 6.4, 6.288636363636364)","(4.2, 5.1, 5.0924528301886784)","(10.0, 11.0, 10.067961165048544)","(3.3, 4.0, 3.86)","(61.0, 110.0, 98.33333333333333)","(5.5, 9.0, 8.76)"
07-01-2023 20:06:44.963520,"(10.0, 99999, 99990)","(9.0, 12.5, 11.40909090909091)","(4.4, 6.4, 6.288636363636364)","(4.2, 5.1, 5.0924528301886784)","(10.0, 11.0, 10.136363636363637)","(3.3, 4.0, 3.856)","(61.0, 110.0, 103.0)","(5.5, 9.0, 8.8)"
07-01-2023 20:06:46.144342,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.4, 6.4, 6.264516129032258)","(4.2, 5.1, 4.97012987012987)","(10.0, 11.0, 10.136363636363637)","(3.3, 4.0, 3.856)","(61.0, 110.0, 103.0)","(5.5, 9.0, 8.82)"
07-01-2023 20:06:47.308658,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.4, 6.4, 5.933333333333334)","(4.2, 5.1, 4.97012987012987)","(10.0, 11.0, 10.15)","(3.3, 4.0, 3.856)","(51.0, 110.0, 103.0)","(5.5, 9.0, 8.82)"
07-01-2023 20:06:48.484444,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.4, 6.4, 6.011111111111111)","(4.2, 5.1, 4.97012987012987)","(10.0, 11.0, 10.15)","(3.3, 4.0, 3.856)","(51.0, 110.0, 103.0)","(5.5, 9.0, 8.82)"
07-01-2023 20:06:49.620255,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.4, 6.4, 6.240909090909091)","(4.2, 5.1, 4.97012987012987)","(10.0, 11.0, 10.15)","(3.3, 4.0, 3.8552631578947367)","(51.0, 110.0, 103.0)","(5.5, 9.0, 8.75)"
07-01-2023 20:06:50.690976,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.4, 6.4, 6.247826086956522)","(4.2, 5.1, 4.939080459770115)","(10.0, 11.0, 10.15)","(3.3, 4.0, 3.8552631578947367)","(51.0, 110.0, 103.0)","(5.5, 9.0, 8.75)"
07-01-2023 20:06:51.863379,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.4, 6.4, 6.05)","(4.2, 5.1, 4.9409090909090905)","(10.0, 11.0, 10.15)","(3.3, 4.0, 3.8552631578947367)","(51.0, 110.0, 103.0)","(5.5, 9.0, 8.75)"
07-01-2023 20:06:53.038496,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.4, 6.4, 6.2444444444444445)","(4.2, 5.1, 4.9409090909090905)","(10.0, 11.0, 10.15)","(3.3, 4.0, 3.8552631578947367)","(51.0, 110.0, 103.0)","(5.5, 9.0, 8.75)"
07-01-2023 20:06:54.282141,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.4, 6.4, 6.315151515151515)","(4.2, 5.1, 4.9409090909090905)","(10.0, 11.0, 10.15)","(3.3, 4.0, 3.8552631578947367)","(51.0, 110.0, 103.0)","(5.5, 9.0, 8.75)"
07-01-2023 20:06:55.420135,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.4, 6.4, 6.334883720930232)","(4.2, 5.1, 4.9409090909090905)","(10.0, 11.0, 10.15)","(3.3, 4.0, 3.8552631578947367)","(51.0, 110.0, 103.0)","(5.5, 9.0, 8.75)"
07-01-2023 20:06:56.640433,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.6, 6.4, 6.5)","(4.2, 5.1, 4.9944444444444445)","(10.0, 11.0, 10.15)","(3.3, 4.0, 3.942857142857143)","(51.0, 110.0, 103.0)","(5.5, 9.0, 8.75)"
07-01-2023 20:06:57.925965,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.6, 6.8, 6.485714285714286)","(4.2, 5.0, 4.9484375)","(10.0, 11.0, 10.15)","(3.3, 3.95, 3.942857142857143)","(51.0, 110.0, 103.0)","(5.5, 9.0, 8.736)"
07-01-2023 20:06:59.156747,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.6, 7.0, 6.764285714285714)","(4.2, 5.0, 4.945)","(10.0, 11.0, 10.128205128205128)","(3.3, 3.95, 3.895238095238095)","(51.0, 110.0, 103.0)","(5.5, 9.0, 8.736)"
07-01-2023 20:07:00.336779,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.6, 7.0, 6.65945945945946)","(4.2, 5.0, 4.91)","(10.0, 11.0, 10.15)","(3.3, 3.9, 3.895238095238095)","(51.0, 110.0, 103.0)","(5.5, 9.0, 8.736)"
07-01-2023 20:07:01.460719,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.6, 7.0, 6.65945945945946)","(4.2, 5.0, 4.9125)","(10.0, 11.0, 10.15)","(3.3, 3.9, 3.7045454545454546)","(51.0, 110.0, 103.0)","(5.5, 9.0, 8.736)"
07-01-2023 20:07:02.480879,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.6, 7.0, 6.65945945945946)","(4.2, 5.0, 4.9125)","(10.0, 11.0, 10.15)","(3.3, 3.8, 3.6333333333333333)","(51.0, 110.0, 103.0)","(5.5, 9.0, 8.894117647058824)"
07-01-2023 20:07:03.559839,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.6, 7.0, 6.648)","(4.2, 5.0, 4.891860465116279)","(10.0, 11.0, 10.180722891566266)","(3.3, 3.75, 3.61875)","(51.0, 110.0, 103.0)","(5.5, 9.0, 8.894117647058824)"
07-01-2023 20:07:04.683199,"(10.0, 99999, 99990)","(9.0, 12.5, 11.36111111111111)","(4.6, 7.0, 6.648)","(4.2, 5.0, 4.891860465116279)","(10.0, 11.0, 10.180722891566266)","(3.3, 3.75, 3.61875)","(51.0, 110.0, 103.0)","(5.5, 9.0, 8.894117647058824)"
07-01-2023 20:07:05.790056,"(10.0, 99999, 99990)","(9.0, 12.5, 11.36111111111111)","(4.6, 7.0, 6.748571428571428)","(4.2, 5.0, 4.893103448275862)","(10.0, 11.0, 10.180722891566266)","(3.3, 3.75, 3.61875)","(51.0, 110.0, 103.0)","(5.5, 9.0, 8.894117647058824)"
07-01-2023 20:07:06.969388,"(10.0, 99999, 99990)","(9.0, 12.5, 11.36111111111111)","(4.6, 7.0, 6.748571428571428)","(4.2, 5.0, 4.893103448275862)","(10.0, 11.0, 10.180722891566266)","(3.3, 3.75, 3.65)","(51.0, 110.0, 103.0)","(5.5, 9.0, 8.894117647058824)"
07-01-2023 20:07:08.259282,"(10.0, 99999, 99990)","(9.0, 12.5, 11.36111111111111)","(4.6, 7.0, 6.748571428571428)","(4.2, 5.0, 4.925333333333334)","(10.0, 11.0, 10.180722891566266)","(3.3, 3.75, 3.6500000000000004)","(51.0, 110.0, 103.0)","(5.5, 9.0, 8.894117647058824)"
07-01-2023 20:07:09.445832,"(10.0, 99999, 99990)","(9.0, 12.5, 11.36111111111111)","(4.8, 7.0, 6.748571428571428)","(4.2, 5.0, 4.905263157894737)","(10.0, 11.0, 10.180722891566266)","(3.2, 3.7, 3.6083333333333334)","(51.0, 110.0, 103.0)","(5.5, 9.0, 8.633333333333335)"
07-01-2023 20:07:10.920032,"(10.0, 99999, 99990)","(9.0, 12.5, 11.36111111111111)","(4.8, 7.0, 6.804444444444444)","(4.2, 5.0, 5.146)","(10.0, 11.0, 10.180722891566266)","(3.2, 3.75, 3.6500000000000004)","(51.0, 110.0, 103.0)","(5.5, 8.8, 8.618181818181819)"
07-01-2023 20:07:12.505771,"(10.0, 99999, 99990)","(9.0, 12.5, 11.36111111111111)","(4.8, 7.0, 6.883076923076923)","(4.2, 5.2, 5.114285714285715)","(10.0, 11.0, 10.180722891566266)","(3.2, 3.7, 3.6500000000000004)","(51.0, 110.0, 103.0)","(5.5, 8.8, 8.600000000000001)"
07-01-2023 20:07:13.884069,"(10.0, 99999, 99990)","(9.0, 12.5, 11.36111111111111)","(4.8, 7.0, 6.883076923076923)","(4.2, 5.2, 5.114285714285715)","(10.0, 11.0, 10.180722891566266)","(3.2, 3.7, 3.615)","(51.0, 110.0, 103.0)","(5.5, 8.8, 8.552380952380952)"
07-01-2023 20:07:15.241316,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.8, 7.0, 6.883076923076923)","(4.2, 5.2, 5.123809523809524)","(10.0, 11.0, 10.180722891566266)","(3.2, 3.75, 3.615)","(51.0, 110.0, 103.0)","(5.5, 8.8, 8.552380952380952)"
07-01-2023 20:07:16.524648,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.8, 7.0, 6.8920634920634924)","(4.2, 5.2, 5.123809523809524)","(10.0, 11.0, 10.180722891566266)","(3.2, 3.75, 3.615)","(51.0, 110.0, 103.0)","(5.5, 8.8, 8.600000000000001)"
07-01-2023 20:07:17.676500,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.8, 7.0, 6.8920634920634924)","(4.2, 5.2, 5.123809523809524)","(10.0, 11.0, 10.180722891566266)","(3.2, 3.75, 3.5735294117647056)","(51.0, 110.0, 103.0)","(5.5, 8.8, 8.600000000000001)"
07-01-2023 20:07:18.866942,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.8, 7.0, 6.8920634920634924)","(4.2, 5.2, 5.105882352941176)","(10.0, 11.0, 10.180722891566266)","(3.2, 3.6, 3.6136363636363638)","(51.0, 110.0, 103.0)","(5.5, 8.8, 8.566666666666666)"
07-01-2023 20:07:20.037066,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.8, 7.0, 6.8133333333333335)","(4.2, 5.2, 5.105882352941176)","(10.0, 11.0, 10.15)","(3.2, 3.75, 3.638888888888889)","(51.0, 110.0, 103.0)","(5.5, 8.8, 8.573913043478262)"
07-01-2023 20:07:21.214030,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.8, 7.0, 6.888)","(4.2, 5.2, 5.105882352941176)","(10.0, 11.0, 10.15)","(3.2, 3.75, 3.6911764705882355)","(51.0, 110.0, 103.0)","(5.5, 8.8, 8.573913043478262)"
07-01-2023 20:07:22.352383,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.8, 7.0, 6.9222222222222225)","(4.2, 5.2, 5.105882352941176)","(10.0, 11.0, 10.15)","(3.2, 3.7, 3.6911764705882355)","(51.0, 110.0, 95.0)","(5.5, 8.8, 8.573913043478262)"
07-01-2023 20:07:23.513535,"(10.0, 99999, 99990)","(9.0, 12.5, 11.345070422535212)","(4.8, 7.0, 6.928571428571429)","(4.2, 5.2, 5.105882352941176)","(10.0, 11.0, 10.15)","(3.2, 3.7, 3.666666666666667)","(51.0, 100.0, 95.0)","(5.5, 8.8, 8.600000000000001)"
07-01-2023 20:07:24.748729,"(10.0, 99999, 99990)","(9.0, 12.5, 11.526315789473685)","(4.8, 7.0, 6.829787234042553)","(4.2, 5.2, 5.096774193548387)","(10.0, 11.0, 10.235955056179776)","(3.2, 3.7, 3.666666666666667)","(51.0, 100.0, 95.0)","(5.5, 8.8, 8.600000000000001)"
07-01-2023 20:07:25.987465,"(10.0, 99999, 99990)","(9.0, 12.5, 11.526315789473685)","(4.8, 7.0, 6.825)","(4.2, 5.2, 5.096774193548387)","(10.0, 11.0, 10.235955056179776)","(3.2, 3.7, 3.666666666666667)","(51.0, 100.0, 95.0)","(5.5, 8.8, 8.592727272727274)"
07-01-2023 20:07:27.169757,"(10.0, 99999, 99990)","(9.0, 12.5, 11.526315789473685)","(4.8, 7.0, 6.84)","(4.2, 5.2, 5.096774193548387)","(10.0, 11.0, 10.218390804597702)","(3.2, 3.7, 3.666666666666667)","(51.0, 100.0, 95.0)","(5.5, 8.8, 8.377142857142857)"
