,Cincinnati,Island Caesar,Tyabb Wonder,Ittakesluv,Im Eugene,Machavelli,Double Happiness,Deuce Coupe Nz,The Huntress
11-01-2023 17:53:10.234926,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 32.0, 20.75)","(21.0, 30.0, 24.25)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9875)"
11-01-2023 17:53:11.851133,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 32.0, 20.75)","(21.0, 30.0, 24.25)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9875)"
11-01-2023 17:53:13.249717,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 32.0, 20.75)","(21.0, 30.0, 24.25)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9875)"
11-01-2023 17:53:14.584385,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 32.0, 20.75)","(21.0, 30.0, 24.25)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9875)"
11-01-2023 17:53:16.146200,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 32.0, 20.75)","(21.0, 30.0, 24.25)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9875)"
11-01-2023 17:53:17.509095,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 32.0, 20.75)","(21.0, 30.0, 24.25)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9875)"
11-01-2023 17:53:18.746708,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 32.0, 20.75)","(21.0, 30.0, 24.25)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9875)"
11-01-2023 17:53:19.851675,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 32.0, 20.75)","(21.0, 30.0, 24.25)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9875)"
11-01-2023 17:53:21.086018,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 32.0, 20.75)","(21.0, 30.0, 24.25)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9875)"
11-01-2023 17:53:22.407244,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 32.0, 20.75)","(21.0, 30.0, 24.25)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9875)"
11-01-2023 17:53:23.701376,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 32.0, 20.75)","(21.0, 30.0, 24.25)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9875)"
11-01-2023 17:53:25.030320,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 32.0, 20.75)","(21.0, 30.0, 24.25)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9875)"
11-01-2023 17:53:26.406020,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 32.0, 20.75)","(21.0, 30.0, 24.25)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9875)"
11-01-2023 17:53:27.734062,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 32.0, 20.416666666666668)","(21.0, 30.0, 24.25)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9875)"
11-01-2023 17:53:29.065792,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 20.416666666666668)","(21.0, 30.0, 24.25)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9875)"
11-01-2023 17:53:30.353349,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 20.416666666666668)","(21.0, 30.0, 24.25)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9875)"
11-01-2023 17:53:31.739100,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 20.416666666666668)","(21.0, 30.0, 24.25)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9875)"
11-01-2023 17:53:33.137671,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 20.416666666666668)","(21.0, 30.0, 24.25)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9875)"
11-01-2023 17:53:34.674321,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 20.416666666666668)","(21.0, 30.0, 24.25)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.06, 1.9875)"
11-01-2023 17:53:35.990137,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 20.416666666666668)","(21.0, 30.0, 24.25)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.06, 1.8348837209302327)"
11-01-2023 17:53:37.334932,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 20.416666666666668)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 23.666666666666668)","(21.0, 42.0, 27.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8348837209302327)"
11-01-2023 17:53:38.659824,"(41.0, 100.0, 96.43243243243244)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 19.77777777777778)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 28.8)","(21.0, 42.0, 34.666666666666664)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8348837209302327)"
11-01-2023 17:53:39.975731,"(41.0, 100.0, 96.78048780487805)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 19.77777777777778)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 28.8)","(21.0, 42.0, 35.714285714285715)","(5.0, 99999, 99990)","(1.65, 2.08, 2.049)"
11-01-2023 17:53:41.316664,"(41.0, 100.0, 96.78048780487805)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 19.77777777777778)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 35.714285714285715)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8348837209302327)"
11-01-2023 17:53:42.648387,"(41.0, 100.0, 96.78048780487805)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 19.77777777777778)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 35.714285714285715)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8348837209302327)"
11-01-2023 17:53:43.981279,"(41.0, 100.0, 96.78048780487805)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 19.77777777777778)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 35.714285714285715)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8348837209302327)"
11-01-2023 17:53:45.337516,"(41.0, 100.0, 96.78048780487805)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 19.77777777777778)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 35.714285714285715)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8348837209302327)"
11-01-2023 17:53:46.732570,"(41.0, 100.0, 96.78048780487805)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 19.77777777777778)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 35.714285714285715)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8348837209302327)"
11-01-2023 17:53:48.289413,"(41.0, 100.0, 96.78048780487805)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 19.77777777777778)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 35.714285714285715)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8348837209302327)"
11-01-2023 17:53:49.629172,"(41.0, 100.0, 96.78048780487805)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 19.77777777777778)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 35.714285714285715)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8348837209302327)"
11-01-2023 17:53:50.956860,"(41.0, 100.0, 96.78048780487805)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 19.77777777777778)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 35.714285714285715)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:53:52.245565,"(41.0, 100.0, 96.78048780487805)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 19.77777777777778)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 35.714285714285715)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:53:53.791113,"(41.0, 100.0, 96.78048780487805)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 19.77777777777778)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 35.714285714285715)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:53:55.267487,"(41.0, 100.0, 96.78048780487805)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 19.77777777777778)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 35.714285714285715)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:53:56.748272,"(41.0, 100.0, 96.78048780487805)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 19.77777777777778)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 35.714285714285715)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:53:58.146408,"(41.0, 100.0, 96.78048780487805)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 19.77777777777778)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 35.714285714285715)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:53:59.400546,"(41.0, 100.0, 96.78048780487805)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 19.77777777777778)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 35.714285714285715)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:00.848149,"(41.0, 100.0, 96.78048780487805)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 19.77777777777778)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 35.714285714285715)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:02.092567,"(41.0, 100.0, 96.78048780487805)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 30.0, 22.4)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 28.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:03.768853,"(41.0, 100.0, 96.33333333333333)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 38.0, 22.875)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 28.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:05.272709,"(41.0, 100.0, 96.33333333333333)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 36.0, 22.875)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 28.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:06.616208,"(41.0, 100.0, 96.33333333333333)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 36.0, 22.875)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 28.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:08.109337,"(41.0, 100.0, 96.33333333333333)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 36.0, 21.6)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 28.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:09.570785,"(41.0, 100.0, 96.33333333333333)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 34.0, 21.6)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 28.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:10.995302,"(41.0, 100.0, 78.0)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 34.0, 21.6)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 28.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:12.540940,"(41.0, 100.0, 96.33333333333333)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 34.0, 21.6)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 28.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:14.131630,"(41.0, 100.0, 98.11428571428571)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 34.0, 21.6)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 36.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:15.516736,"(41.0, 100.0, 87.6)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 34.0, 21.6)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 36.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:16.996033,"(41.0, 100.0, 87.6)","(41.0, 90.0, 74.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 34.0, 19.666666666666668)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 38.769230769230774)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:18.407948,"(41.0, 100.0, 85.5)","(41.0, 90.0, 74.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 29.0, 21.666666666666668)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 38.769230769230774)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:19.749968,"(41.0, 100.0, 85.5)","(41.0, 90.0, 74.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 28.0, 21.666666666666668)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 36.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:21.206595,"(41.0, 100.0, 87.6)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 28.0, 21.666666666666668)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 36.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:22.611674,"(41.0, 100.0, 91.42857142857143)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 28.0, 21.666666666666668)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 36.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:23.963551,"(41.0, 100.0, 91.42857142857143)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(12.0, 28.0, 21.666666666666668)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 36.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:25.367621,"(41.0, 100.0, 85.0)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(11.0, 28.0, 21.666666666666668)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 36.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:26.912707,"(41.0, 100.0, 90.66666666666667)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(11.0, 28.0, 21.666666666666668)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 36.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:28.390604,"(41.0, 100.0, 90.66666666666667)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(11.0, 28.0, 21.666666666666668)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 36.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:29.800140,"(41.0, 100.0, 86.5)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(11.0, 28.0, 21.666666666666668)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 36.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:31.308295,"(41.0, 100.0, 89.2)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(11.0, 28.0, 21.666666666666668)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 36.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:32.677297,"(41.0, 100.0, 89.2)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(11.0, 28.0, 21.666666666666668)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 36.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:33.998585,"(41.0, 100.0, 89.2)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(11.0, 28.0, 21.666666666666668)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 36.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:35.630283,"(41.0, 100.0, 89.2)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(11.0, 28.0, 21.666666666666668)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 36.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:37.187686,"(41.0, 100.0, 89.2)","(41.0, 90.0, 58.0)","(4.2, 5.9, 5.050000000000001)","(11.0, 28.0, 21.666666666666668)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 36.0)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:38.694417,"(41.0, 100.0, 94.6)","(41.0, 90.0, 74.0)","(4.2, 5.9, 5.050000000000001)","(11.0, 28.0, 20.176470588235293)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 34.4)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:40.032342,"(41.0, 100.0, 94.6)","(41.0, 90.0, 74.0)","(4.2, 5.9, 5.050000000000001)","(11.0, 27.0, 20.176470588235293)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 35.666666666666664)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:41.571483,"(41.0, 100.0, 91.33333333333333)","(41.0, 90.0, 74.0)","(4.2, 5.9, 5.050000000000001)","(11.0, 27.0, 20.176470588235293)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 35.666666666666664)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:43.538303,"(41.0, 100.0, 91.33333333333333)","(41.0, 90.0, 74.0)","(4.2, 5.9, 5.050000000000001)","(11.0, 27.0, 20.176470588235293)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 30.0)","(21.0, 42.0, 35.666666666666664)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:45.165335,"(41.0, 100.0, 91.33333333333333)","(41.0, 90.0, 76.28571428571428)","(4.2, 5.9, 5.4750000000000005)","(11.0, 27.0, 20.176470588235293)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 36.57142857142857)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:47.211917,"(41.0, 100.0, 91.33333333333333)","(41.0, 90.0, 76.28571428571428)","(4.2, 5.9, 5.4750000000000005)","(11.0, 27.0, 20.176470588235293)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 36.57142857142857)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:48.936969,"(41.0, 100.0, 91.33333333333333)","(41.0, 90.0, 76.28571428571428)","(4.2, 5.9, 5.4750000000000005)","(11.0, 27.0, 20.176470588235293)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 36.57142857142857)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:51.435449,"(41.0, 100.0, 91.33333333333333)","(41.0, 90.0, 76.28571428571428)","(4.2, 5.9, 5.4750000000000005)","(11.0, 27.0, 20.176470588235293)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 36.57142857142857)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:53.078849,"(41.0, 100.0, 91.33333333333333)","(41.0, 90.0, 76.28571428571428)","(4.2, 5.9, 5.4750000000000005)","(11.0, 27.0, 20.176470588235293)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 36.57142857142857)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:54.616023,"(41.0, 100.0, 91.33333333333333)","(41.0, 90.0, 76.28571428571428)","(4.2, 5.9, 5.4750000000000005)","(11.0, 27.0, 20.176470588235293)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 36.57142857142857)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:56.281140,"(41.0, 100.0, 91.33333333333333)","(41.0, 90.0, 76.28571428571428)","(4.2, 5.9, 5.4750000000000005)","(11.0, 27.0, 20.176470588235293)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 36.57142857142857)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:57.938667,"(41.0, 100.0, 91.33333333333333)","(41.0, 90.0, 76.28571428571428)","(4.2, 5.9, 5.4750000000000005)","(11.0, 27.0, 20.176470588235293)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 29.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
11-01-2023 17:54:59.607199,"(41.0, 100.0, 91.33333333333333)","(41.0, 90.0, 76.28571428571428)","(4.2, 5.9, 5.4750000000000005)","(11.0, 27.0, 20.176470588235293)","(21.0, 30.0, 26.714285714285715)","(20.0, 36.0, 24.333333333333332)","(21.0, 42.0, 29.333333333333332)","(5.0, 99999, 99990)","(1.65, 2.08, 1.8227027027027027)"
