,Quatum,Super Fast,Favs Flyer,Winds Of War,Dynamic Artist,Victory For Us,Whits End,Line Of Kings,Sirianni,Nanna Knuckey,Explosive Girl,Right Bower,Tiny Tiara
07-01-2023 16:56:55.018904,"(1.75, 1.95, 1.9441113490364026)","(4.8, 5.3, 5.285135135135135)","(71.0, 130.0, 129.23076923076923)","(18.0, 27.0, 26.86111111111111)","(21.0, 29.0, 27.82608695652174)","(15.0, 19.5, 19.234177215189874)","(61.0, 130.0, 118.33333333333334)","(31.0, 46.0, 43.55555555555556)","(11.0, 14.5, 14.371428571428572)","(71.0, 100.0, 99.03846153846153)","(31.0, 44.0, 41.285714285714285)","(41.0, 80.0, 79.4)","(41.0, 55.0, 53.92857142857143)"
07-01-2023 16:56:56.273573,"(1.75, 1.94, 1.9357988165680473)","(4.8, 5.4, 5.332054794520548)","(71.0, 130.0, 129.3548387096774)","(18.0, 27.0, 26.86111111111111)","(21.0, 28.0, 27.82608695652174)","(15.0, 19.5, 19.234177215189874)","(61.0, 130.0, 118.33333333333334)","(31.0, 44.0, 43.55555555555556)","(11.0, 14.5, 14.371428571428572)","(71.0, 100.0, 99.03846153846153)","(31.0, 44.0, 41.285714285714285)","(41.0, 80.0, 79.4)","(41.0, 55.0, 53.92857142857143)"
07-01-2023 16:56:57.535821,"(1.75, 1.95, 1.9393491124260354)","(4.8, 5.4, 5.373134328358209)","(71.0, 130.0, 129.375)","(18.0, 27.0, 26.857142857142858)","(21.0, 28.0, 27.83076923076923)","(15.0, 19.5, 19.083333333333332)","(61.0, 130.0, 123.84615384615384)","(31.0, 44.0, 42.54545454545455)","(11.0, 14.5, 13.895061728395062)","(71.0, 100.0, 99.33333333333333)","(31.0, 44.0, 41.793103448275865)","(41.0, 80.0, 78.82352941176471)","(41.0, 55.0, 54.285714285714285)"
07-01-2023 16:56:58.852403,"(1.75, 1.95, 1.9492682926829268)","(4.8, 5.4, 5.210714285714286)","(71.0, 140.0, 136.0)","(18.0, 27.0, 26.95)","(21.0, 28.0, 27.83132530120482)","(15.0, 19.5, 19.083333333333332)","(61.0, 130.0, 123.84615384615384)","(31.0, 48.0, 42.54545454545455)","(11.0, 14.0, 13.895061728395062)","(71.0, 100.0, 99.33333333333333)","(31.0, 44.0, 44.95238095238095)","(41.0, 85.0, 76.875)","(41.0, 55.0, 57.58064516129032)"
07-01-2023 16:57:00.139401,"(1.75, 1.9, 1.8821428571428571)","(4.8, 5.5, 5.497175141242938)","(71.0, 150.0, 138.75)","(18.0, 28.0, 27.096774193548388)","(21.0, 29.0, 28.344827586206897)","(15.0, 21.0, 20.4)","(61.0, 140.0, 126.0)","(31.0, 48.0, 45.29032258064516)","(11.0, 15.0, 14.538461538461538)","(71.0, 120.0, 107.0)","(31.0, 48.0, 46.875)","(41.0, 90.0, 79.8)","(41.0, 60.0, 57.03703703703704)"
07-01-2023 16:57:01.529537,"(1.75, 1.86, 1.8579166666666667)","(4.8, 5.6, 5.544802867383512)","(71.0, 140.0, 131.11111111111111)","(18.0, 27.0, 26.75)","(21.0, 29.0, 28.56756756756757)","(15.0, 22.0, 20.236559139784948)","(61.0, 140.0, 125.92592592592592)","(31.0, 48.0, 47.25)","(11.0, 15.0, 14.538461538461538)","(71.0, 110.0, 107.5)","(31.0, 48.0, 45.68)","(41.0, 90.0, 81.5)","(41.0, 60.0, 57.30337078651685)"
07-01-2023 16:57:02.904100,"(1.75, 1.89, 1.8887999999999998)","(4.8, 5.6, 5.527388535031847)","(71.0, 140.0, 132.66666666666666)","(18.0, 27.0, 26.818181818181817)","(21.0, 29.0, 27.835051546391753)","(15.0, 22.0, 20.155555555555555)","(61.0, 140.0, 124.61538461538461)","(31.0, 48.0, 43.73913043478261)","(11.0, 15.0, 14.69047619047619)","(71.0, 110.0, 105.0)","(31.0, 46.0, 45.25925925925926)","(41.0, 90.0, 80.5)","(41.0, 60.0, 54.2)"
07-01-2023 16:57:04.205462,"(1.75, 1.89, 1.885551330798479)","(4.8, 5.6, 5.501298701298701)","(81.0, 140.0, 132.58064516129033)","(18.0, 27.0, 26.833333333333332)","(21.0, 28.0, 27.817204301075268)","(15.0, 21.0, 20.115384615384617)","(71.0, 130.0, 124.28571428571429)","(31.0, 44.0, 46.93333333333333)","(12.0, 15.0, 14.157894736842104)","(71.0, 110.0, 108.05555555555556)","(31.0, 46.0, 45.25925925925926)","(41.0, 85.0, 80.5)","(41.0, 55.0, 54.15492957746479)"
07-01-2023 16:57:05.629501,"(1.75, 1.9, 1.8812799999999998)","(4.8, 5.6, 5.501298701298701)","(81.0, 140.0, 132.58064516129033)","(18.0, 27.0, 26.2)","(21.0, 28.0, 27.956043956043956)","(15.0, 21.0, 19.4)","(71.0, 130.0, 125.78947368421052)","(31.0, 48.0, 47.27272727272727)","(12.0, 15.0, 14.295918367346939)","(71.0, 110.0, 109.72222222222223)","(31.0, 46.0, 45.6)","(41.0, 85.0, 82.3529411764706)","(41.0, 55.0, 54.583333333333336)"
07-01-2023 16:57:06.909751,"(1.75, 1.9, 1.8958802816901408)","(4.8, 5.6, 5.5359375)","(81.0, 140.0, 132.12121212121212)","(18.0, 29.0, 27.133333333333333)","(21.0, 28.0, 27.956043956043956)","(15.0, 19.5, 19.34722222222222)","(71.0, 130.0, 125.21739130434783)","(31.0, 48.0, 47.27272727272727)","(12.0, 14.5, 14.294117647058824)","(71.0, 110.0, 109.72222222222223)","(31.0, 46.0, 48.285714285714285)","(41.0, 85.0, 81.11111111111111)","(41.0, 55.0, 54.583333333333336)"
07-01-2023 16:57:08.323599,"(1.75, 1.91, 1.9027338129496403)","(4.8, 5.6, 5.593269230769231)","(81.0, 140.0, 133.33333333333334)","(18.0, 29.0, 27.341463414634145)","(21.0, 28.0, 27.978021978021978)","(15.0, 19.5, 18.979310344827585)","(71.0, 130.0, 126.875)","(31.0, 48.0, 47.82608695652174)","(12.0, 14.5, 14.4)","(71.0, 110.0, 109.78260869565217)","(31.0, 50.0, 49.21739130434783)","(41.0, 85.0, 83.27586206896552)","(41.0, 55.0, 54.714285714285715)"
07-01-2023 16:57:09.806944,"(1.75, 1.89, 1.883198653198653)","(4.8, 5.6, 5.596031746031746)","(81.0, 140.0, 132.97297297297297)","(18.0, 29.0, 27.38095238095238)","(21.0, 28.0, 27.978021978021978)","(15.0, 19.0, 18.7)","(71.0, 130.0, 126.875)","(31.0, 48.0, 47.785714285714285)","(12.0, 14.5, 14.366071428571429)","(71.0, 110.0, 109.78260869565217)","(31.0, 50.0, 49.28)","(41.0, 85.0, 82.36842105263158)","(41.0, 55.0, 54.72222222222222)"
07-01-2023 16:57:11.237944,"(1.75, 1.89, 1.8414422057264053)","(4.8, 5.6, 5.637142857142857)","(81.0, 140.0, 135.3125)","(18.0, 29.0, 27.352941176470587)","(21.0, 28.0, 28.689655172413794)","(15.0, 19.5, 18.6625)","(71.0, 130.0, 125.64102564102564)","(31.0, 48.0, 48.77777777777778)","(12.0, 14.5, 14.453703703703704)","(71.0, 110.0, 118.75)","(31.0, 50.0, 48.28)","(51.0, 85.0, 82.89473684210526)","(41.0, 55.0, 54.92753623188406)"
07-01-2023 16:57:12.709468,"(1.75, 1.85, 1.858169014084507)","(4.8, 5.7, 5.6471698113207545)","(81.0, 140.0, 135.625)","(18.0, 29.0, 28.0)","(21.0, 29.0, 28.555555555555557)","(15.0, 19.0, 18.825)","(71.0, 130.0, 125.34883720930233)","(31.0, 50.0, 48.92307692307692)","(12.0, 14.5, 15.166666666666666)","(71.0, 120.0, 115.0)","(31.0, 55.0, 51.75675675675676)","(51.0, 85.0, 82.85714285714286)","(41.0, 55.0, 56.142857142857146)"
07-01-2023 16:57:14.210450,"(1.75, 1.86, 1.8535191637630664)","(4.8, 5.7, 5.561728395061729)","(81.0, 140.0, 135.625)","(19.0, 29.0, 28.42105263157895)","(21.0, 29.0, 28.636363636363637)","(15.0, 19.0, 18.825)","(71.0, 130.0, 112.72727272727273)","(31.0, 50.0, 49.142857142857146)","(11.0, 15.5, 14.976190476190476)","(71.0, 120.0, 115.0)","(31.0, 55.0, 52.16216216216216)","(51.0, 85.0, 82.85714285714286)","(31.0, 60.0, 56.357142857142854)"
07-01-2023 16:57:15.497867,"(1.75, 1.86, 1.8556140350877195)","(4.8, 5.7, 5.586842105263157)","(81.0, 140.0, 135.625)","(19.0, 29.0, 28.5)","(21.0, 29.0, 28.724137931034484)","(15.0, 19.0, 18.847826086956523)","(71.0, 120.0, 113.6)","(31.0, 50.0, 49.0)","(11.0, 15.0, 14.961538461538462)","(71.0, 120.0, 112.27272727272727)","(31.0, 55.0, 51.71875)","(51.0, 85.0, 83.0)","(31.0, 60.0, 56.357142857142854)"
07-01-2023 16:57:16.821761,"(1.75, 1.86, 1.8556140350877195)","(4.8, 5.6, 5.586842105263157)","(81.0, 140.0, 135.625)","(19.0, 29.0, 28.5)","(21.0, 29.0, 28.724137931034484)","(15.0, 19.0, 18.847826086956523)","(71.0, 120.0, 113.6)","(31.0, 50.0, 49.0)","(12.0, 15.0, 14.75)","(71.0, 120.0, 113.75)","(31.0, 55.0, 51.71875)","(51.0, 85.0, 80.83333333333333)","(41.0, 60.0, 56.357142857142854)"
07-01-2023 16:57:18.174378,"(1.7, 1.85, 1.8469230769230771)","(4.6, 5.7, 5.626086956521739)","(81.0, 140.0, 135.27777777777777)","(19.0, 29.0, 28.352941176470587)","(21.0, 29.0, 28.925925925925927)","(15.0, 19.0, 19.055555555555557)","(71.0, 120.0, 114.13793103448276)","(31.0, 50.0, 49.333333333333336)","(12.0, 15.5, 14.98)","(71.0, 120.0, 109.03225806451613)","(41.0, 55.0, 52.23684210526316)","(51.0, 85.0, 81.42857142857143)","(41.0, 60.0, 56.6)"
07-01-2023 16:57:19.481468,"(1.7, 1.85, 1.8433333333333335)","(4.6, 5.7, 5.6706896551724135)","(81.0, 140.0, 135.27777777777777)","(19.0, 29.0, 28.352941176470587)","(21.0, 29.0, 29.393939393939394)","(15.0, 19.5, 19.08974358974359)","(71.0, 120.0, 114.13793103448276)","(31.0, 50.0, 49.333333333333336)","(12.0, 15.5, 14.993506493506494)","(71.0, 110.0, 108.88888888888889)","(41.0, 55.0, 52.23684210526316)","(51.0, 85.0, 81.42857142857143)","(41.0, 60.0, 55.7)"
07-01-2023 16:57:20.972644,"(1.7, 1.86, 1.8438596491228072)","(4.8, 5.7, 5.610714285714286)","(81.0, 140.0, 135.78947368421052)","(19.0, 29.0, 28.541666666666668)","(21.0, 30.0, 29.555555555555557)","(15.0, 19.5, 19.20967741935484)","(71.0, 120.0, 114.6875)","(31.0, 50.0, 49.333333333333336)","(12.0, 15.5, 15.148936170212766)","(71.0, 110.0, 109.03225806451613)","(41.0, 55.0, 50.5)","(51.0, 85.0, 82.72727272727273)","(41.0, 60.0, 56.160714285714285)"
07-01-2023 16:57:22.369342,"(1.7, 1.86, 1.8660869565217393)","(4.8, 5.7, 5.587912087912088)","(81.0, 140.0, 136.1904761904762)","(19.0, 29.0, 28.24137931034483)","(21.0, 30.0, 29.591836734693878)","(15.0, 19.5, 19.185714285714287)","(71.0, 120.0, 114.84848484848484)","(31.0, 50.0, 49.333333333333336)","(12.0, 15.5, 15.10204081632653)","(71.0, 110.0, 109.0)","(41.0, 55.0, 49.733333333333334)","(51.0, 85.0, 82.91666666666667)","(41.0, 60.0, 56.293103448275865)"
07-01-2023 16:57:23.700847,"(1.75, 1.87, 1.8660869565217393)","(4.6, 5.6, 5.587912087912088)","(81.0, 140.0, 136.04651162790697)","(19.0, 29.0, 28.24137931034483)","(21.0, 30.0, 29.439393939393938)","(15.0, 19.5, 19.185714285714287)","(71.0, 120.0, 114.13793103448276)","(31.0, 50.0, 49.333333333333336)","(12.0, 15.5, 15.089473684210526)","(71.0, 110.0, 109.0)","(41.0, 50.0, 51.47826086956522)","(51.0, 85.0, 82.72727272727273)","(41.0, 60.0, 56.09090909090909)"
07-01-2023 16:57:25.596486,"(1.75, 1.87, 1.8345454545454547)","(4.6, 5.6, 5.646153846153846)","(81.0, 140.0, 136.25)","(19.0, 29.0, 28.5)","(21.0, 30.0, 29.507246376811594)","(15.0, 19.5, 19.2972972972973)","(71.0, 120.0, 114.48275862068965)","(31.0, 55.0, 48.7304347826087)","(12.0, 15.5, 15.117021276595745)","(71.0, 110.0, 108.51851851851852)","(41.0, 55.0, 50.88235294117647)","(51.0, 80.0, 75.77380952380952)","(41.0, 60.0, 56.583333333333336)"
07-01-2023 16:57:27.168012,"(1.7, 1.86, 1.8371111111111111)","(4.8, 5.7, 5.663414634146341)","(81.0, 140.0, 136.25)","(19.0, 29.0, 28.46153846153846)","(21.0, 30.0, 29.507246376811594)","(15.0, 19.5, 19.2)","(71.0, 120.0, 114.66666666666667)","(31.0, 55.0, 49.064)","(12.0, 15.5, 15.117021276595745)","(71.0, 110.0, 108.51851851851852)","(41.0, 55.0, 50.97872340425532)","(51.0, 80.0, 75.73863636363636)","(41.0, 60.0, 56.583333333333336)"
07-01-2023 16:57:29.098402,"(1.7, 1.85, 1.8415068493150686)","(4.8, 5.7, 5.664497041420118)","(81.0, 140.0, 136.42857142857142)","(19.0, 29.0, 29.653846153846153)","(21.0, 30.0, 29.55263157894737)","(15.0, 19.5, 19.19090909090909)","(71.0, 120.0, 115.0)","(31.0, 55.0, 49.292307692307695)","(12.0, 15.5, 15.191176470588236)","(71.0, 110.0, 107.3529411764706)","(41.0, 55.0, 51.294117647058826)","(51.0, 80.0, 75.73863636363636)","(41.0, 60.0, 56.52542372881356)"
07-01-2023 16:57:30.530598,"(1.7, 1.85, 1.8078571428571428)","(4.8, 5.7, 5.724038461538462)","(81.0, 140.0, 137.17948717948718)","(19.0, 30.0, 29.210526315789473)","(21.0, 30.0, 29.714285714285715)","(16.0, 19.5, 19.395833333333332)","(71.0, 120.0, 115.92592592592592)","(31.0, 55.0, 49.36440677966102)","(12.0, 15.5, 15.482456140350877)","(71.0, 110.0, 108.66666666666667)","(31.0, 55.0, 50.76923076923077)","(51.0, 80.0, 75.8125)","(41.0, 60.0, 56.98275862068966)"
07-01-2023 16:57:31.985673,"(1.7, 1.84, 1.8078571428571428)","(4.8, 5.9, 5.724038461538462)","(81.0, 140.0, 138.23529411764707)","(19.0, 30.0, 29.28301886792453)","(21.0, 30.0, 29.8)","(16.0, 19.5, 19.46875)","(71.0, 120.0, 116.20689655172414)","(31.0, 55.0, 49.82113821138211)","(12.0, 15.5, 15.34375)","(71.0, 110.0, 108.94736842105263)","(31.0, 55.0, 48.333333333333336)","(51.0, 80.0, 76.05882352941177)","(41.0, 60.0, 57.666666666666664)"
07-01-2023 16:57:33.586149,"(1.7, 1.82, 1.7897986577181209)","(4.8, 5.9, 5.883168316831683)","(81.0, 140.0, 139.11764705882354)","(20.0, 30.0, 29.4)","(21.0, 30.0, 29.967741935483872)","(16.0, 19.5, 19.655172413793103)","(71.0, 120.0, 116.92307692307692)","(31.0, 55.0, 50.81730769230769)","(12.0, 15.5, 15.681818181818182)","(71.0, 110.0, 112.36363636363636)","(31.0, 50.0, 48.93333333333333)","(51.0, 80.0, 76.27777777777777)","(41.0, 60.0, 57.92307692307692)"
07-01-2023 16:57:35.156283,"(1.7, 1.79, 1.7897986577181209)","(4.8, 5.9, 5.8276315789473685)","(81.0, 140.0, 139.21052631578948)","(20.0, 30.0, 29.423076923076923)","(21.0, 30.0, 30.6)","(15.0, 20.0, 19.763157894736842)","(71.0, 120.0, 118.14814814814815)","(31.0, 55.0, 50.77669902912621)","(12.0, 16.0, 15.705128205128204)","(71.0, 120.0, 110.58823529411765)","(31.0, 50.0, 49.27272727272727)","(51.0, 80.0, 76.1046511627907)","(41.0, 60.0, 54.03669724770642)"
07-01-2023 16:57:36.819040,"(1.7, 1.81, 1.763311403508772)","(4.8, 5.9, 5.881746031746032)","(81.0, 140.0, 145.9090909090909)","(20.0, 30.0, 29.771428571428572)","(21.0, 32.0, 31.0)","(15.0, 20.0, 20.08219178082192)","(71.0, 120.0, 120.73170731707317)","(31.0, 55.0, 50.625)","(12.0, 16.0, 15.927272727272728)","(71.0, 120.0, 117.0)","(31.0, 50.0, 51.81818181818182)","(51.0, 80.0, 76.36363636363636)","(41.0, 55.0, 54.257425742574256)"
07-01-2023 16:57:38.214867,"(1.7, 1.77, 1.763311403508772)","(4.8, 5.9, 5.7629629629629635)","(81.0, 150.0, 141.0)","(20.0, 30.0, 29.9)","(21.0, 32.0, 31.25)","(15.0, 21.0, 20.215686274509803)","(71.0, 130.0, 120.61224489795919)","(31.0, 55.0, 51.0377358490566)","(12.0, 16.0, 15.879310344827585)","(71.0, 130.0, 123.15789473684211)","(31.0, 55.0, 53.0)","(51.0, 80.0, 76.48351648351648)","(41.0, 55.0, 57.083333333333336)"
07-01-2023 16:57:39.525549,"(1.7, 1.8, 1.7881538461538462)","(4.8, 5.9, 5.7629629629629635)","(81.0, 150.0, 141.0)","(20.0, 30.0, 29.903225806451612)","(21.0, 32.0, 31.263157894736842)","(15.0, 21.0, 20.25925925925926)","(71.0, 130.0, 120.41666666666667)","(31.0, 55.0, 51.074766355140184)","(12.0, 16.5, 15.816455696202532)","(71.0, 130.0, 124.34782608695652)","(31.0, 55.0, 53.333333333333336)","(51.0, 80.0, 76.48351648351648)","(41.0, 60.0, 57.19298245614035)"
07-01-2023 16:57:40.862915,"(1.7, 1.8, 1.7894054054054054)","(4.8, 5.7, 5.674404761904762)","(81.0, 150.0, 145.71428571428572)","(20.0, 30.0, 29.90625)","(21.0, 32.0, 31.3)","(15.0, 21.0, 20.285714285714285)","(71.0, 130.0, 120.41666666666667)","(31.0, 55.0, 50.670103092783506)","(12.0, 16.5, 15.73943661971831)","(71.0, 130.0, 124.0909090909091)","(31.0, 55.0, 52.142857142857146)","(51.0, 80.0, 76.52173913043478)","(41.0, 60.0, 57.19298245614035)"
07-01-2023 16:57:42.433140,"(1.7, 1.8, 1.786204379562044)","(4.8, 5.7, 5.674251497005988)","(81.0, 150.0, 145.71428571428572)","(20.0, 30.0, 29.90625)","(21.0, 32.0, 31.3)","(15.0, 21.0, 20.34426229508197)","(71.0, 130.0, 121.48148148148148)","(31.0, 55.0, 50.483870967741936)","(12.0, 16.5, 15.669230769230769)","(71.0, 130.0, 121.875)","(31.0, 55.0, 52.142857142857146)","(51.0, 80.0, 76.52173913043478)","(41.0, 60.0, 57.19298245614035)"
07-01-2023 16:57:43.847974,"(1.7, 1.79, 1.786204379562044)","(4.8, 5.7, 5.674251497005988)","(81.0, 150.0, 145.71428571428572)","(20.0, 30.0, 29.91176470588235)","(21.0, 32.0, 31.3)","(15.0, 21.0, 20.265822784810126)","(71.0, 130.0, 122.4)","(31.0, 55.0, 50.47872340425532)","(12.0, 16.5, 15.72)","(71.0, 130.0, 121.875)","(31.0, 55.0, 51.25)","(51.0, 80.0, 76.52173913043478)","(41.0, 60.0, 55.76923076923077)"
07-01-2023 16:57:45.186823,"(1.7, 1.8, 1.7850632911392406)","(4.8, 5.7, 5.692)","(81.0, 150.0, 145.71428571428572)","(20.0, 30.0, 29.850746268656717)","(21.0, 32.0, 31.4)","(15.0, 21.0, 20.35576923076923)","(71.0, 130.0, 123.21428571428571)","(31.0, 55.0, 50.75471698113208)","(12.0, 16.5, 15.969696969696969)","(71.0, 130.0, 122.77777777777777)","(31.0, 55.0, 52.5)","(51.0, 80.0, 76.66666666666667)","(41.0, 60.0, 57.10526315789474)"
07-01-2023 16:57:46.467216,"(1.7, 1.8, 1.7920655737704918)","(4.8, 5.7, 5.689444444444445)","(81.0, 150.0, 146.25)","(20.0, 32.0, 29.834586466165412)","(21.0, 32.0, 31.34375)","(15.0, 21.0, 20.34313725490196)","(71.0, 130.0, 123.21428571428571)","(31.0, 55.0, 50.75471698113208)","(12.0, 16.5, 15.89655172413793)","(81.0, 130.0, 122.77777777777777)","(41.0, 55.0, 48.689655172413794)","(51.0, 80.0, 76.63157894736842)","(41.0, 60.0, 57.25)"
07-01-2023 16:57:47.840828,"(1.7, 1.8, 1.7938223938223938)","(4.8, 5.7, 5.68972972972973)","(81.0, 150.0, 146.47058823529412)","(20.0, 32.0, 29.834586466165412)","(21.0, 32.0, 31.4)","(15.0, 21.0, 20.73015873015873)","(71.0, 130.0, 123.21428571428571)","(31.0, 55.0, 50.67307692307692)","(12.0, 16.5, 15.961538461538462)","(81.0, 130.0, 122.77777777777777)","(41.0, 50.0, 48.38461538461539)","(51.0, 80.0, 76.63157894736842)","(41.0, 60.0, 57.25)"
07-01-2023 16:57:49.142276,"(1.7, 1.79, 1.7713250883392226)","(4.8, 5.7, 5.717535545023697)","(81.0, 150.0, 149.16666666666666)","(20.0, 32.0, 30.442477876106196)","(21.0, 32.0, 32.285714285714285)","(15.0, 21.0, 21.164948453608247)","(71.0, 130.0, 124.19354838709677)","(31.0, 55.0, 51.10619469026549)","(12.0, 16.5, 16.24)","(81.0, 130.0, 125.0)","(31.0, 50.0, 49.0)","(51.0, 80.0, 77.3076923076923)","(41.0, 60.0, 58.8)"
07-01-2023 16:57:50.457532,"(1.7, 1.77, 1.7626032190342897)","(4.8, 5.8, 5.719257540603248)","(81.0, 150.0, 149.7058823529412)","(20.0, 32.0, 30.495726495726498)","(21.0, 34.0, 32.36734693877551)","(15.0, 22.0, 21.276785714285715)","(71.0, 130.0, 124.84848484848484)","(31.0, 55.0, 51.30252100840336)","(12.0, 16.5, 16.31159420289855)","(81.0, 130.0, 126.0)","(31.0, 50.0, 49.1578947368421)","(51.0, 80.0, 77.42105263157895)","(41.0, 60.0, 57.44186046511628)"
07-01-2023 16:57:51.781707,"(1.65, 1.77, 1.7639116963594113)","(4.8, 5.8, 5.719257540603248)","(81.0, 170.0, 142.4)","(21.0, 32.0, 30.6)","(21.0, 34.0, 32.507462686567166)","(16.0, 22.0, 21.4)","(81.0, 130.0, 125.52631578947368)","(31.0, 55.0, 51.58914728682171)","(12.0, 16.5, 16.308823529411764)","(81.0, 130.0, 126.4)","(31.0, 50.0, 50.869565217391305)","(51.0, 80.0, 77.59803921568627)","(41.0, 65.0, 60.25974025974026)"
07-01-2023 16:57:53.128597,"(1.65, 1.77, 1.764387483355526)","(4.8, 5.8, 5.733840304182509)","(81.0, 170.0, 160.8)","(21.0, 32.0, 30.6)","(21.0, 34.0, 32.507462686567166)","(16.0, 22.0, 21.4)","(81.0, 130.0, 125.52631578947368)","(31.0, 55.0, 51.58914728682171)","(12.0, 16.5, 16.308823529411764)","(81.0, 130.0, 126.4)","(31.0, 55.0, 52.857142857142854)","(51.0, 80.0, 77.62135922330097)","(41.0, 65.0, 60.26315789473684)"
07-01-2023 16:57:54.467468,"(1.65, 1.77, 1.7630954428202923)","(4.8, 5.8, 5.73579335793358)","(81.0, 170.0, 160.8)","(21.0, 32.0, 30.60122699386503)","(21.0, 34.0, 32.701298701298704)","(16.0, 22.0, 21.454545454545453)","(81.0, 130.0, 125.64102564102564)","(31.0, 55.0, 51.666666666666664)","(12.0, 16.5, 16.31159420289855)","(81.0, 120.0, 117.5)","(31.0, 55.0, 53.6)","(51.0, 80.0, 77.62135922330097)","(41.0, 65.0, 60.26315789473684)"
07-01-2023 16:57:55.772782,"(1.65, 1.77, 1.763276955602537)","(4.8, 5.8, 5.735036496350365)","(81.0, 170.0, 160.83333333333334)","(21.0, 32.0, 30.48)","(21.0, 34.0, 32.701298701298704)","(16.0, 22.0, 21.454545454545453)","(81.0, 130.0, 126.11111111111111)","(31.0, 55.0, 51.96551724137931)","(12.0, 16.5, 16.304597701149426)","(81.0, 130.0, 121.05263157894737)","(31.0, 55.0, 51.705882352941174)","(51.0, 80.0, 77.73148148148148)","(41.0, 65.0, 60.33783783783784)"
07-01-2023 16:57:57.041860,"(1.65, 1.77, 1.7633333333333334)","(4.8, 5.8, 5.741543513957307)","(81.0, 170.0, 149.64285714285714)","(21.0, 32.0, 30.59259259259259)","(21.0, 34.0, 32.883720930232556)","(16.0, 22.0, 21.516778523489933)","(81.0, 130.0, 126.11111111111111)","(31.0, 55.0, 51.96551724137931)","(12.0, 16.5, 16.304597701149426)","(81.0, 130.0, 121.33333333333333)","(31.0, 55.0, 50.333333333333336)","(51.0, 80.0, 77.85087719298245)","(41.0, 65.0, 58.611111111111114)"
07-01-2023 16:57:58.373068,"(1.65, 1.77, 1.7633333333333334)","(4.8, 5.7, 5.676842105263158)","(81.0, 170.0, 145.55555555555554)","(21.0, 32.0, 30.615384615384617)","(21.0, 34.0, 32.91358024691358)","(16.0, 22.0, 21.523809523809526)","(81.0, 130.0, 126.11111111111111)","(31.0, 55.0, 51.96551724137931)","(12.0, 16.5, 16.317204301075268)","(81.0, 130.0, 121.33333333333333)","(31.0, 55.0, 50.333333333333336)","(51.0, 80.0, 77.85087719298245)","(41.0, 65.0, 58.78378378378378)"
07-01-2023 16:57:59.750188,"(1.65, 1.77, 1.76)","(4.8, 5.7, 5.681034482758621)","(81.0, 170.0, 141.25)","(21.0, 32.0, 30.706586826347305)","(21.0, 34.0, 33.032967032967036)","(16.0, 22.0, 21.567901234567902)","(81.0, 130.0, 126.3157894736842)","(31.0, 55.0, 52.06666666666666)","(12.0, 16.5, 16.357798165137616)","(81.0, 130.0, 122.77777777777777)","(31.0, 55.0, 52.45454545454545)","(51.0, 80.0, 77.94117647058823)","(41.0, 65.0, 60.608108108108105)"
07-01-2023 16:58:01.106793,"(1.65, 1.76, 1.7582662538699692)","(4.8, 5.7, 5.695918367346939)","(81.0, 170.0, 160.43478260869566)","(21.0, 32.0, 30.52980132450331)","(21.0, 34.0, 33.0)","(16.0, 22.0, 21.608938547486034)","(81.0, 130.0, 126.66666666666667)","(31.0, 55.0, 52.103658536585364)","(12.0, 16.5, 16.453333333333333)","(81.0, 130.0, 123.80952380952381)","(31.0, 55.0, 52.142857142857146)","(51.0, 80.0, 78.02631578947368)","(41.0, 65.0, 60.833333333333336)"
07-01-2023 16:58:02.522685,"(1.65, 1.78, 1.7779802955665025)","(4.8, 5.7, 5.643947368421053)","(81.0, 170.0, 154.82758620689657)","(21.0, 32.0, 30.53061224489796)","(21.0, 34.0, 32.94505494505494)","(16.0, 22.0, 21.593220338983052)","(81.0, 130.0, 126.66666666666667)","(31.0, 55.0, 53.288288288288285)","(12.0, 16.5, 16.45205479452055)","(71.0, 130.0, 124.8)","(31.0, 55.0, 52.142857142857146)","(51.0, 80.0, 78.09322033898304)","(41.0, 65.0, 60.833333333333336)"
07-01-2023 16:58:03.816157,"(1.65, 1.78, 1.7771223021582734)","(4.8, 5.7, 5.644533333333333)","(81.0, 170.0, 155.5737704918033)","(21.0, 32.0, 30.57894736842105)","(21.0, 34.0, 32.98850574712644)","(16.0, 22.0, 21.5609756097561)","(81.0, 130.0, 126.66666666666667)","(31.0, 55.0, 53.22429906542056)","(12.0, 16.5, 16.444444444444443)","(71.0, 130.0, 124.8)","(31.0, 55.0, 52.142857142857146)","(51.0, 80.0, 76.875)","(41.0, 65.0, 60.833333333333336)"
07-01-2023 16:58:05.159144,"(1.65, 1.79, 1.7876875)","(4.8, 5.7, 5.644533333333333)","(81.0, 170.0, 155.5737704918033)","(21.0, 32.0, 29.382022471910112)","(21.0, 34.0, 32.98850574712644)","(16.0, 22.0, 21.5609756097561)","(81.0, 130.0, 126.66666666666667)","(31.0, 55.0, 53.22429906542056)","(12.0, 16.5, 16.444444444444443)","(81.0, 130.0, 124.8)","(31.0, 55.0, 52.142857142857146)","(51.0, 80.0, 76.875)","(41.0, 65.0, 60.833333333333336)"
