,Ill Be Gone,Rudibatootie,Drake Passage,Regal Duke,Tactfull,Fournaise,Belluna,Jahbath,White Heath,Parisian Veil,Socialite Miss,Bostock Raider
07-01-2023 15:33:34.037697,"(61.0, 120.0, 116.52173913043478)","(31.0, 60.0, 55.0)","(9.0, 13.0, 12.697368421052632)","(12.0, 15.0, 14.6)","(2.6, 2.86, 2.8348275862068966)","(31.0, 36.0, 34.22222222222222)","(8.5, 10.0, 9.946666666666667)","(19.0, 24.0, 23.82051282051282)","(91.0, 360.0, 273.3333333333333)","(10.0, 11.5, 11.331658291457286)","(8.0, 9.4, 9.304)","(9.0, 9.8, 9.780000000000001)"
07-01-2023 15:33:35.533255,"(61.0, 120.0, 116.52173913043478)","(31.0, 60.0, 56.111111111111114)","(9.0, 13.0, 12.866197183098592)","(12.0, 15.0, 14.75)","(2.6, 2.84, 2.804292237442922)","(31.0, 36.0, 33.81818181818182)","(8.5, 10.0, 10.067901234567902)","(19.0, 24.0, 23.82051282051282)","(91.0, 360.0, 280.0)","(10.0, 11.5, 11.277559055118111)","(8.0, 9.4, 9.385714285714286)","(9.0, 9.8, 9.780000000000001)"
07-01-2023 15:33:36.909036,"(61.0, 120.0, 116.52173913043478)","(31.0, 60.0, 55.833333333333336)","(9.0, 13.0, 13.18235294117647)","(12.0, 15.0, 14.880952380952381)","(2.6, 2.82, 2.804292237442922)","(31.0, 34.0, 33.81818181818182)","(8.5, 10.5, 9.853164556962026)","(19.0, 24.0, 23.82051282051282)","(91.0, 360.0, 280.0)","(10.0, 11.5, 11.295546558704453)","(8.0, 9.4, 9.385714285714286)","(9.0, 9.8, 9.780000000000001)"
07-01-2023 15:33:38.354529,"(61.0, 120.0, 111.11111111111111)","(31.0, 60.0, 55.833333333333336)","(10.0, 13.5, 13.290476190476191)","(12.0, 15.0, 15.0)","(2.6, 2.82, 2.782746987951807)","(31.0, 34.0, 33.81818181818182)","(8.5, 10.5, 9.92608695652174)","(19.0, 24.0, 23.82051282051282)","(91.0, 360.0, 290.0)","(10.0, 11.5, 10.917721518987342)","(8.0, 9.4, 9.481481481481481)","(9.0, 9.8, 9.790476190476191)"
07-01-2023 15:33:39.724359,"(61.0, 120.0, 111.11111111111111)","(31.0, 60.0, 56.0)","(10.0, 13.5, 13.359375)","(12.0, 15.5, 15.055555555555555)","(2.6, 2.8, 2.768455284552845)","(31.0, 34.0, 33.81818181818182)","(8.5, 10.0, 9.956756756756757)","(19.0, 24.0, 23.84090909090909)","(91.0, 360.0, 290.0)","(10.0, 11.0, 10.910769230769231)","(8.0, 9.6, 9.422916666666667)","(9.0, 9.8, 10.088709677419354)"
07-01-2023 15:33:41.099251,"(61.0, 120.0, 111.11111111111111)","(31.0, 60.0, 58.333333333333336)","(10.0, 13.5, 13.283950617283951)","(12.0, 15.5, 15.055555555555555)","(2.6, 2.78, 2.7262500000000003)","(31.0, 34.0, 34.808510638297875)","(8.5, 10.0, 10.074324324324325)","(19.0, 24.0, 23.84090909090909)","(91.0, 360.0, 290.0)","(10.0, 11.0, 11.13768115942029)","(8.0, 9.6, 9.314285714285713)","(9.0, 10.5, 10.088709677419354)"
07-01-2023 15:33:42.514985,"(61.0, 120.0, 110.0)","(31.0, 60.0, 59.285714285714285)","(10.0, 13.5, 13.283950617283951)","(12.0, 15.5, 14.63888888888889)","(2.6, 2.74, 2.7227642276422768)","(31.0, 36.0, 34.470588235294116)","(8.5, 10.5, 10.074324324324325)","(19.0, 24.0, 24.413793103448278)","(91.0, 360.0, 290.0)","(10.0, 11.5, 11.121287128712872)","(8.0, 9.6, 9.314285714285713)","(9.0, 10.5, 10.125)"
07-01-2023 15:33:44.313206,"(61.0, 120.0, 111.11111111111111)","(31.0, 65.0, 60.0)","(10.0, 13.0, 12.735955056179776)","(12.0, 15.5, 15.069444444444445)","(2.5, 2.74, 2.7227642276422768)","(31.0, 36.0, 35.142857142857146)","(8.5, 10.5, 10.129411764705882)","(19.0, 25.0, 24.413793103448278)","(91.0, 130.0, 126.66666666666667)","(10.0, 11.5, 11.184647302904564)","(8.0, 9.6, 9.245283018867925)","(9.0, 10.5, 10.177215189873417)"
07-01-2023 15:33:45.862705,"(61.0, 120.0, 116.66666666666667)","(31.0, 65.0, 60.0)","(10.0, 13.0, 12.641975308641975)","(12.0, 15.5, 15.236842105263158)","(2.5, 2.74, 2.6966666666666668)","(31.0, 38.0, 34.94117647058823)","(8.5, 10.5, 10.275510204081632)","(19.0, 25.0, 24.53846153846154)","(91.0, 130.0, 128.0)","(10.0, 11.5, 11.201612903225806)","(8.0, 9.6, 9.3625)","(9.0, 10.5, 10.567164179104477)"
07-01-2023 15:33:47.398505,"(61.0, 120.0, 105.0)","(41.0, 65.0, 60.416666666666664)","(10.0, 13.0, 12.633333333333333)","(12.0, 15.5, 15.640625)","(2.6, 2.7, 2.656)","(31.0, 38.0, 35.26315789473684)","(8.5, 10.5, 10.487179487179487)","(19.0, 25.0, 25.08)","(71.0, 130.0, 214.0)","(10.0, 11.5, 11.209803921568627)","(8.0, 9.4, 9.556756756756757)","(9.0, 11.0, 10.594405594405595)"
07-01-2023 15:33:48.871936,"(61.0, 120.0, 115.0)","(41.0, 65.0, 55.2)","(10.0, 13.0, 12.666666666666666)","(12.0, 16.0, 16.04385964912281)","(2.6, 2.66, 2.6747747747747748)","(31.0, 38.0, 38.333333333333336)","(8.5, 10.5, 10.977272727272727)","(19.0, 26.0, 25.714285714285715)","(71.0, 340.0, 256.0)","(10.0, 11.5, 10.707207207207206)","(8.0, 9.6, 9.819718309859155)","(9.0, 11.0, 9.644444444444444)"
07-01-2023 15:33:50.414240,"(61.0, 120.0, 115.0)","(41.0, 60.0, 50.73684210526316)","(10.0, 13.0, 12.680981595092025)","(12.0, 16.5, 16.07758620689655)","(2.5, 2.68, 2.6494444444444447)","(31.0, 40.0, 37.333333333333336)","(8.5, 11.0, 10.990825688073395)","(19.0, 26.0, 25.8)","(81.0, 340.0, 260.0)","(10.0, 11.0, 10.85387323943662)","(8.0, 10.0, 9.839130434782609)","(8.5, 10.0, 9.781132075471698)"
07-01-2023 15:33:51.895632,"(61.0, 120.0, 116.66666666666667)","(41.0, 60.0, 50.73684210526316)","(10.0, 13.0, 13.305970149253731)","(12.0, 16.5, 16.06923076923077)","(2.5, 2.66, 2.6553153153153155)","(31.0, 40.0, 37.333333333333336)","(8.5, 11.0, 10.990825688073395)","(19.0, 26.0, 25.705882352941178)","(81.0, 320.0, 245.0)","(10.0, 11.0, 10.85387323943662)","(8.0, 9.8, 9.714285714285715)","(8.5, 10.0, 9.781132075471698)"
07-01-2023 15:33:53.219955,"(61.0, 120.0, 116.66666666666667)","(41.0, 60.0, 52.25)","(10.0, 13.5, 14.024691358024691)","(12.0, 16.5, 16.06923076923077)","(2.5, 2.66, 2.6605970149253735)","(31.0, 40.0, 36.888888888888886)","(8.5, 11.0, 10.89080459770115)","(19.0, 26.0, 24.89189189189189)","(81.0, 320.0, 280.0)","(10.0, 11.0, 10.870716510903426)","(8.0, 9.8, 9.709090909090909)","(8.5, 10.0, 9.718181818181819)"
07-01-2023 15:33:54.485326,"(61.0, 120.0, 116.66666666666667)","(41.0, 55.0, 47.0)","(10.0, 14.5, 14.005376344086022)","(12.0, 16.5, 16.06923076923077)","(2.5, 2.68, 2.6718367346938776)","(31.0, 40.0, 36.888888888888886)","(8.5, 11.0, 10.89080459770115)","(18.0, 25.0, 24.89189189189189)","(81.0, 300.0, 233.33333333333334)","(10.0, 11.0, 10.981781376518219)","(8.0, 9.8, 9.688888888888888)","(8.5, 9.8, 9.576744186046511)"
07-01-2023 15:33:55.786021,"(61.0, 120.0, 116.66666666666667)","(41.0, 50.0, 46.57142857142857)","(10.0, 14.5, 14.005555555555556)","(12.0, 16.5, 15.869565217391305)","(2.5, 2.68, 2.6845714285714286)","(31.0, 40.0, 36.888888888888886)","(8.5, 11.0, 10.89080459770115)","(18.0, 25.0, 24.88888888888889)","(81.0, 300.0, 245.0)","(10.0, 11.0, 10.981781376518219)","(8.0, 9.8, 9.688888888888888)","(8.5, 9.6, 9.576744186046511)"
07-01-2023 15:33:57.131638,"(61.0, 120.0, 116.66666666666667)","(41.0, 50.0, 46.57142857142857)","(10.0, 14.5, 14.005376344086022)","(12.0, 16.0, 15.869565217391305)","(2.5, 2.7, 2.7271111111111113)","(31.0, 40.0, 36.5)","(8.5, 11.0, 10.89080459770115)","(18.0, 25.0, 24.87878787878788)","(81.0, 290.0, 262.5)","(10.0, 11.0, 10.906143344709898)","(8.0, 9.8, 9.688888888888888)","(8.5, 9.6, 9.293333333333333)"
07-01-2023 15:33:58.487409,"(61.0, 120.0, 116.66666666666667)","(41.0, 50.0, 47.0)","(10.0, 14.5, 14.004901960784315)","(12.0, 16.0, 15.820754716981131)","(2.5, 2.74, 2.7366233766233767)","(31.0, 40.0, 36.53333333333333)","(8.5, 11.0, 10.89080459770115)","(18.0, 25.0, 24.87878787878788)","(81.0, 280.0, 231.0)","(10.0, 11.0, 10.943396226415095)","(8.0, 9.8, 9.63921568627451)","(8.5, 9.4, 9.296774193548387)"
07-01-2023 15:33:59.847672,"(61.0, 120.0, 116.66666666666667)","(31.0, 50.0, 47.0)","(10.0, 14.5, 13.552238805970148)","(12.0, 16.5, 15.820754716981131)","(2.5, 2.74, 2.7450602409638556)","(31.0, 40.0, 36.53333333333333)","(8.5, 11.0, 10.89080459770115)","(18.0, 25.0, 24.88888888888889)","(81.0, 270.0, 210.0)","(10.0, 11.0, 10.99079754601227)","(8.0, 9.8, 9.571052631578947)","(8.5, 9.4, 9.146938775510204)"
07-01-2023 15:34:01.212047,"(61.0, 120.0, 116.66666666666667)","(31.0, 50.0, 46.57142857142857)","(10.0, 14.0, 13.538461538461538)","(12.0, 16.5, 15.846938775510203)","(2.5, 2.76, 2.7350458715596333)","(31.0, 40.0, 36.53333333333333)","(8.5, 11.0, 10.89080459770115)","(18.0, 25.0, 24.9)","(81.0, 260.0, 210.0)","(10.0, 11.5, 10.994929006085192)","(8.0, 9.6, 9.58840579710145)","(8.5, 9.2, 9.116363636363637)"
07-01-2023 15:34:02.837126,"(61.0, 120.0, 116.66666666666667)","(31.0, 50.0, 48.2)","(10.0, 14.0, 13.634146341463415)","(12.0, 16.5, 15.846938775510203)","(2.5, 2.74, 2.753150684931507)","(31.0, 40.0, 36.53333333333333)","(8.5, 11.0, 10.793478260869565)","(18.0, 25.0, 24.986301369863014)","(81.0, 260.0, 227.5)","(10.0, 11.5, 10.994929006085192)","(8.0, 9.6, 9.5625)","(8.5, 9.4, 9.073684210526315)"
07-01-2023 15:34:04.718617,"(61.0, 120.0, 118.33333333333334)","(31.0, 50.0, 48.83870967741935)","(10.0, 14.0, 13.584269662921349)","(12.0, 16.5, 15.820754716981131)","(2.5, 2.76, 2.758620689655172)","(31.0, 40.0, 36.53333333333333)","(8.5, 11.0, 10.640845070422536)","(18.0, 26.0, 24.986301369863014)","(81.0, 240.0, 198.33333333333334)","(10.0, 11.5, 10.99079754601227)","(8.0, 9.6, 9.5625)","(8.5, 9.4, 9.081159420289856)"
07-01-2023 15:34:06.173709,"(61.0, 120.0, 118.33333333333334)","(31.0, 50.0, 48.285714285714285)","(10.0, 14.0, 13.601036269430052)","(12.0, 16.5, 15.846938775510203)","(2.5, 2.76, 2.768688524590164)","(31.0, 40.0, 36.8)","(8.5, 11.0, 10.451612903225806)","(18.0, 26.0, 24.986301369863014)","(81.0, 240.0, 186.66666666666669)","(10.0, 11.5, 11.03015873015873)","(8.0, 9.6, 9.5625)","(8.5, 9.4, 9.243478260869566)"
07-01-2023 15:34:07.704492,"(61.0, 120.0, 118.33333333333334)","(31.0, 50.0, 48.0)","(10.0, 14.0, 13.596858638743456)","(12.0, 16.5, 15.846938775510203)","(2.5, 2.78, 2.770612244897959)","(31.0, 38.0, 37.333333333333336)","(8.5, 10.5, 10.242424242424242)","(18.0, 26.0, 24.986301369863014)","(81.0, 220.0, 183.63636363636363)","(10.0, 11.5, 11.03074433656958)","(8.0, 9.6, 9.5625)","(8.5, 9.4, 9.229850746268657)"
07-01-2023 15:34:09.450979,"(61.0, 120.0, 118.33333333333334)","(31.0, 50.0, 48.0)","(10.0, 14.0, 13.588235294117647)","(12.0, 16.5, 15.820754716981131)","(2.45, 2.78, 2.7655319148936166)","(31.0, 38.0, 37.333333333333336)","(8.5, 10.5, 10.242424242424242)","(19.0, 26.0, 24.986301369863014)","(81.0, 220.0, 170.0)","(10.0, 11.5, 11.033762057877814)","(8.0, 9.6, 9.5625)","(8.5, 9.4, 9.236363636363636)"
07-01-2023 15:34:11.061341,"(61.0, 120.0, 118.33333333333334)","(31.0, 50.0, 48.0)","(10.0, 14.0, 13.628019323671497)","(12.0, 16.5, 15.846938775510203)","(2.45, 2.78, 2.769230769230769)","(31.0, 38.0, 37.333333333333336)","(8.5, 10.5, 10.236725663716815)","(19.0, 26.0, 24.876712328767123)","(81.0, 200.0, 165.0)","(10.0, 11.5, 11.033762057877814)","(8.0, 10.0, 9.654166666666667)","(8.5, 9.4, 9.234782608695651)"
07-01-2023 15:34:12.530977,"(61.0, 120.0, 118.33333333333334)","(31.0, 50.0, 48.0)","(10.0, 14.0, 13.628019323671497)","(12.0, 16.5, 15.846938775510203)","(2.45, 2.78, 2.782083333333333)","(31.0, 38.0, 37.333333333333336)","(8.5, 10.5, 10.236725663716815)","(19.0, 26.0, 24.92753623188406)","(81.0, 190.0, 161.42857142857144)","(10.0, 11.5, 10.880597014925373)","(8.0, 10.0, 9.645217391304348)","(8.5, 9.4, 9.238095238095237)"
07-01-2023 15:34:13.870028,"(61.0, 110.0, 108.33333333333333)","(31.0, 50.0, 48.0)","(10.0, 14.0, 13.609137055837563)","(12.0, 16.5, 15.846938775510203)","(2.45, 2.8, 2.782083333333333)","(31.0, 38.0, 37.333333333333336)","(8.5, 10.5, 10.236725663716815)","(19.0, 26.0, 24.92753623188406)","(81.0, 190.0, 161.42857142857144)","(10.0, 11.0, 10.880597014925373)","(8.0, 10.0, 9.645217391304348)","(8.5, 9.4, 9.238095238095237)"
07-01-2023 15:34:15.260481,"(61.0, 110.0, 108.33333333333333)","(31.0, 48.0, 46.5)","(10.0, 14.0, 13.609137055837563)","(12.0, 16.5, 15.846938775510203)","(2.45, 2.8, 2.7998245614035087)","(31.0, 38.0, 37.0)","(8.5, 10.5, 10.236725663716815)","(19.0, 26.0, 24.92753623188406)","(81.0, 180.0, 160.0)","(10.0, 11.0, 10.869565217391305)","(8.0, 9.8, 9.742857142857144)","(8.5, 9.4, 9.52)"
07-01-2023 15:34:16.624264,"(61.0, 110.0, 107.14285714285714)","(31.0, 48.0, 46.6)","(10.0, 14.0, 13.603092783505154)","(12.0, 16.5, 15.753731343283581)","(2.45, 2.82, 2.8050583657587547)","(31.0, 38.0, 35.77777777777778)","(8.5, 10.5, 10.228310502283104)","(19.0, 26.0, 24.876712328767123)","(81.0, 180.0, 156.0)","(10.0, 11.0, 10.861538461538462)","(8.0, 9.8, 9.742857142857144)","(8.5, 9.6, 9.501298701298701)"
07-01-2023 15:34:18.066388,"(61.0, 110.0, 107.14285714285714)","(31.0, 48.0, 46.6)","(10.0, 14.0, 13.603092783505154)","(12.0, 16.5, 15.73943661971831)","(2.45, 2.82, 2.8058823529411763)","(31.0, 38.0, 35.77777777777778)","(8.5, 10.5, 10.201612903225806)","(19.0, 26.0, 24.902439024390244)","(81.0, 180.0, 146.66666666666666)","(10.0, 11.0, 10.860681114551083)","(8.0, 9.8, 9.742857142857144)","(8.5, 9.6, 9.471428571428572)"
07-01-2023 15:34:19.539039,"(61.0, 110.0, 107.14285714285714)","(31.0, 48.0, 46.6)","(10.0, 14.0, 13.603092783505154)","(12.0, 16.5, 15.753731343283581)","(2.45, 2.82, 2.7846153846153845)","(31.0, 38.0, 35.77777777777778)","(8.5, 10.5, 10.201612903225806)","(19.0, 25.0, 24.692307692307693)","(81.0, 170.0, 155.0)","(10.0, 11.0, 10.805479452054794)","(8.0, 9.8, 9.742857142857144)","(8.5, 9.8, 9.471428571428572)"
07-01-2023 15:34:20.999042,"(61.0, 110.0, 106.52173913043478)","(31.0, 48.0, 46.6)","(10.0, 14.0, 13.665217391304347)","(12.0, 16.5, 15.753731343283581)","(2.45, 2.8, 2.7745945945945945)","(31.0, 38.0, 35.53846153846154)","(8.5, 10.5, 10.095628415300546)","(19.0, 25.0, 24.692307692307693)","(81.0, 170.0, 151.42857142857142)","(10.0, 11.0, 10.888083735909824)","(8.0, 9.8, 9.6625)","(8.5, 9.8, 9.620338983050848)"
07-01-2023 15:34:22.437693,"(61.0, 110.0, 106.52173913043478)","(31.0, 48.0, 46.6)","(10.0, 14.0, 13.665217391304347)","(12.0, 16.5, 15.753731343283581)","(2.5, 2.78, 2.76)","(31.0, 36.0, 35.53846153846154)","(8.5, 10.5, 10.03012048192771)","(19.0, 25.0, 24.647058823529413)","(81.0, 160.0, 205.0)","(10.0, 11.5, 11.11187214611872)","(8.0, 9.8, 9.6625)","(8.5, 9.8, 9.632727272727273)"
07-01-2023 15:34:23.888751,"(61.0, 110.0, 106.52173913043478)","(31.0, 48.0, 46.6)","(10.0, 14.0, 13.66504854368932)","(12.0, 16.5, 15.753731343283581)","(2.5, 2.76, 2.775573770491803)","(31.0, 36.0, 32.61971830985915)","(8.5, 10.5, 9.865909090909092)","(19.0, 25.0, 24.647058823529413)","(81.0, 270.0, 176.9230769230769)","(10.0, 11.5, 11.117713004484305)","(8.0, 9.8, 9.658064516129032)","(8.5, 9.8, 9.632727272727273)"
07-01-2023 15:34:25.466305,"(61.0, 110.0, 107.14285714285714)","(31.0, 48.0, 46.6)","(10.0, 14.0, 13.680555555555555)","(12.0, 16.5, 15.753731343283581)","(2.45, 2.78, 2.803660714285714)","(31.0, 34.0, 32.61971830985915)","(8.5, 10.0, 9.692436974789915)","(19.0, 25.0, 24.647058823529413)","(81.0, 260.0, 193.33333333333334)","(10.0, 11.5, 11.121315192743765)","(8.0, 9.8, 9.573170731707316)","(8.5, 9.8, 9.645833333333334)"
07-01-2023 15:34:27.066891,"(61.0, 110.0, 107.14285714285714)","(31.0, 48.0, 46.6)","(10.0, 14.0, 13.680555555555555)","(12.0, 16.5, 16.01923076923077)","(2.45, 2.82, 2.8114516129032254)","(31.0, 34.0, 32.602739726027394)","(8.5, 9.8, 9.6099173553719)","(19.0, 25.0, 24.692307692307693)","(81.0, 260.0, 206.66666666666669)","(10.0, 11.5, 11.121315192743765)","(8.0, 9.6, 9.488524590163934)","(8.5, 9.8, 9.629850746268657)"
07-01-2023 15:34:28.647786,"(71.0, 110.0, 106.81818181818181)","(31.0, 48.0, 46.13333333333333)","(11.0, 14.0, 13.674528301886792)","(12.0, 16.5, 15.75)","(2.45, 2.82, 2.8107017543859647)","(31.0, 34.0, 32.52173913043478)","(8.5, 9.8, 9.6099173553719)","(19.0, 25.0, 24.692307692307693)","(81.0, 240.0, 184.44444444444446)","(10.0, 11.5, 11.121315192743765)","(8.0, 9.6, 9.449462365591398)","(8.5, 9.8, 9.625974025974026)"
07-01-2023 15:34:30.220336,"(71.0, 110.0, 106.81818181818181)","(31.0, 48.0, 46.13333333333333)","(11.0, 14.0, 13.667832167832168)","(12.0, 16.5, 15.857142857142858)","(2.45, 2.82, 2.811596638655462)","(31.0, 34.0, 31.808695652173913)","(8.5, 9.8, 9.609302325581394)","(19.0, 25.0, 24.794117647058822)","(81.0, 240.0, 209.0909090909091)","(10.0, 11.5, 11.119101123595506)","(8.0, 9.6, 9.449462365591398)","(8.5, 9.8, 9.64235294117647)"
07-01-2023 15:34:31.724945,"(71.0, 110.0, 108.10810810810811)","(31.0, 48.0, 46.13333333333333)","(11.0, 14.0, 13.672661870503598)","(12.0, 16.5, 15.857142857142858)","(2.45, 2.82, 2.817647058823529)","(31.0, 34.0, 31.70940170940171)","(8.5, 9.8, 9.681222707423581)","(19.0, 25.0, 24.794117647058822)","(81.0, 220.0, 207.14285714285714)","(10.0, 11.5, 10.88758389261745)","(8.0, 9.6, 9.449462365591398)","(8.5, 9.8, 9.64235294117647)"
07-01-2023 15:34:33.321146,"(71.0, 110.0, 106.95652173913044)","(31.0, 48.0, 46.13333333333333)","(11.0, 14.0, 14.205882352941176)","(12.0, 16.5, 15.884615384615385)","(2.45, 2.82, 2.83631067961165)","(31.0, 34.0, 32.325)","(8.5, 9.8, 9.533333333333333)","(19.0, 25.0, 23.72)","(81.0, 220.0, 193.33333333333331)","(10.0, 11.0, 10.884615384615385)","(8.0, 9.6, 9.366233766233766)","(8.5, 9.8, 9.677064220183487)"
07-01-2023 15:34:34.808022,"(71.0, 150.0, 126.78571428571429)","(31.0, 48.0, 46.608695652173914)","(11.0, 14.5, 14.154639175257731)","(12.0, 16.5, 15.857142857142858)","(2.45, 2.86, 2.847272727272727)","(31.0, 34.0, 32.3421052631579)","(8.5, 9.6, 9.474666666666666)","(19.0, 24.0, 23.72)","(81.0, 210.0, 200.0)","(10.0, 11.0, 10.925531914893616)","(8.0, 9.4, 9.233333333333333)","(8.5, 9.8, 9.677064220183487)"
07-01-2023 15:34:36.298249,"(71.0, 150.0, 126.78571428571429)","(31.0, 48.0, 46.608695652173914)","(11.0, 14.5, 14.154639175257731)","(12.0, 16.5, 15.857142857142858)","(2.45, 2.86, 2.858630136986301)","(31.0, 34.0, 32.2972972972973)","(8.5, 9.6, 9.461818181818183)","(19.0, 24.0, 23.774193548387096)","(91.0, 210.0, 180.0)","(10.0, 11.0, 10.996138996138995)","(8.0, 9.4, 9.294736842105262)","(8.5, 10.0, 9.777464788732393)"
07-01-2023 15:34:37.778943,"(71.0, 150.0, 126.78571428571429)","(31.0, 48.0, 46.18181818181818)","(11.0, 14.5, 14.13586956521739)","(12.0, 16.5, 15.87037037037037)","(2.45, 2.86, 2.904552845528455)","(26.0, 34.0, 32.266666666666666)","(8.5, 9.6, 9.44888888888889)","(19.0, 24.0, 23.666666666666668)","(91.0, 200.0, 185.45454545454544)","(10.0, 11.0, 10.875338753387535)","(8.0, 9.4, 9.125490196078431)","(8.5, 10.0, 9.824137931034482)"
07-01-2023 15:34:39.215172,"(71.0, 140.0, 135.29411764705884)","(31.0, 48.0, 46.18181818181818)","(11.0, 14.5, 14.147058823529411)","(12.0, 16.0, 15.87037037037037)","(2.45, 2.92, 2.8921052631578945)","(26.0, 34.0, 32.28169014084507)","(8.5, 9.6, 9.46766917293233)","(19.0, 24.0, 23.727272727272727)","(91.0, 200.0, 167.5)","(10.0, 11.0, 10.821345707656613)","(8.0, 9.2, 9.133333333333333)","(8.5, 10.0, 9.838095238095239)"
07-01-2023 15:34:40.628082,"(71.0, 140.0, 128.57142857142856)","(31.0, 48.0, 46.18181818181818)","(11.0, 14.5, 14.147058823529411)","(12.0, 16.0, 15.87037037037037)","(2.45, 2.9, 2.8921052631578945)","(26.0, 34.0, 32.28169014084507)","(8.5, 9.6, 9.46766917293233)","(19.0, 24.0, 23.727272727272727)","(91.0, 190.0, 204.0)","(10.0, 11.0, 10.813186813186814)","(8.0, 9.2, 9.291891891891892)","(8.5, 10.0, 10.032142857142857)"
07-01-2023 15:34:41.992976,"(71.0, 130.0, 121.6)","(31.0, 48.0, 46.705882352941174)","(11.0, 12.0, 11.736082474226803)","(12.0, 16.5, 16.080357142857142)","(2.45, 2.94, 2.930204081632653)","(26.0, 34.0, 32.44444444444444)","(8.5, 9.6, 9.494505494505495)","(19.0, 25.0, 24.23076923076923)","(91.0, 270.0, 220.0)","(10.0, 11.0, 10.812362030905078)","(8.0, 9.4, 9.28235294117647)","(8.5, 10.5, 10.073529411764707)"
07-01-2023 15:34:43.399540,"(71.0, 130.0, 122.5)","(31.0, 48.0, 46.6)","(11.0, 12.0, 11.734375)","(12.0, 16.5, 15.864705882352942)","(2.45, 2.94, 2.926760563380282)","(31.0, 34.0, 32.421052631578945)","(8.5, 9.6, 9.494505494505495)","(19.0, 25.0, 24.23076923076923)","(91.0, 250.0, 200.0)","(10.0, 11.0, 10.788557213930348)","(8.0, 9.4, 9.26206896551724)","(8.5, 10.5, 10.098814229249012)"
07-01-2023 15:34:44.806383,"(71.0, 130.0, 120.45454545454545)","(31.0, 48.0, 47.333333333333336)","(11.0, 12.0, 11.734375)","(12.0, 16.5, 15.962686567164178)","(2.45, 2.94, 2.921897233201581)","(31.0, 34.0, 32.421052631578945)","(8.5, 9.6, 9.494505494505495)","(19.0, 25.0, 24.25)","(91.0, 250.0, 195.0)","(10.0, 11.0, 10.788557213930348)","(8.0, 9.4, 9.258064516129032)","(8.5, 10.5, 10.084790874524716)"
07-01-2023 15:34:46.223682,"(71.0, 130.0, 109.6774193548387)","(31.0, 48.0, 47.857142857142854)","(11.0, 12.0, 12.130952380952381)","(12.0, 16.5, 15.962686567164178)","(2.45, 2.94, 2.9213793103448276)","(31.0, 34.0, 32.37837837837838)","(8.5, 9.6, 9.473684210526315)","(19.0, 25.0, 24.18421052631579)","(81.0, 230.0, 181.0)","(10.0, 11.0, 10.799757281553399)","(8.0, 9.4, 9.171974522292993)","(8.5, 10.5, 10.05)"
07-01-2023 15:34:47.665488,"(71.0, 120.0, 109.6774193548387)","(31.0, 48.0, 47.5)","(11.0, 12.5, 11.71900826446281)","(12.0, 16.5, 15.962686567164178)","(2.45, 2.94, 2.905894736842105)","(31.0, 34.0, 32.309859154929576)","(8.5, 9.6, 9.369811320754717)","(19.0, 25.0, 24.18421052631579)","(81.0, 230.0, 194.28571428571428)","(10.0, 11.0, 10.799757281553399)","(8.0, 9.2, 9.248)","(8.5, 10.5, 10.097368421052632)"
07-01-2023 15:34:49.121426,"(71.0, 120.0, 109.41176470588235)","(31.0, 48.0, 47.666666666666664)","(11.0, 12.0, 11.738461538461538)","(12.0, 16.5, 16.0609756097561)","(2.45, 2.92, 2.9071341463414635)","(31.0, 34.0, 32.4)","(8.5, 9.4, 9.389637305699482)","(19.0, 25.0, 24.261904761904763)","(81.0, 220.0, 181.8181818181818)","(10.0, 11.0, 10.801682692307692)","(8.0, 9.4, 9.248)","(8.5, 10.5, 10.197826086956521)"
07-01-2023 15:34:50.534149,"(71.0, 110.0, 109.41176470588235)","(31.0, 48.0, 47.666666666666664)","(11.0, 12.0, 11.771428571428572)","(12.0, 16.5, 16.026315789473685)","(2.45, 2.92, 2.9063430420711973)","(31.0, 34.0, 32.333333333333336)","(8.5, 9.4, 9.658)","(19.0, 25.0, 24.261904761904763)","(91.0, 220.0, 188.57142857142858)","(10.0, 11.0, 10.801682692307692)","(8.0, 9.4, 9.290909090909091)","(8.5, 10.5, 10.247272727272728)"
07-01-2023 15:34:52.002707,"(71.0, 110.0, 109.41176470588235)","(31.0, 48.0, 46.666666666666664)","(11.0, 12.0, 12.07103825136612)","(12.0, 16.5, 13.094961240310077)","(2.45, 2.92, 2.935748031496063)","(31.0, 34.0, 32.51282051282051)","(8.5, 9.8, 9.95217391304348)","(19.0, 25.0, 24.51923076923077)","(91.0, 210.0, 195.0)","(10.0, 11.0, 10.900269541778975)","(8.0, 9.4, 9.355294117647059)","(8.5, 10.5, 10.325227963525835)"
07-01-2023 15:34:53.576682,"(71.0, 100.0, 96.96428571428571)","(31.0, 48.0, 47.333333333333336)","(11.0, 12.5, 12.084848484848484)","(12.0, 13.5, 13.083333333333334)","(2.45, 2.94, 2.939157894736842)","(31.0, 34.0, 32.51219512195122)","(8.5, 10.0, 10.069832402234637)","(19.0, 25.0, 24.56140350877193)","(91.0, 210.0, 192.94117647058823)","(10.0, 11.0, 10.913212435233161)","(8.0, 9.6, 9.316455696202532)","(9.0, 10.5, 10.327327327327327)"
