,Goldstar Austin,Goofy Adobe,Grande Vue Ace,Calculated Risk,Opawa Barrel,Replica Rebel,Goldstar Tanner,Got Faith
16-12-2022 10:24:42.704716,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:24:43.731230,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:24:44.697362,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:24:45.674995,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:24:46.618248,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:24:47.575638,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:24:48.542842,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:24:49.513683,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:24:50.491224,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:24:51.514200,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:24:52.540618,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:24:53.584698,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:24:54.608517,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:24:55.613778,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:24:56.654958,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:24:57.692438,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:24:58.715562,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:24:59.691140,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:00.706152,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:01.656368,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:02.641867,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:03.607674,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:04.609380,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:05.622366,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:06.668525,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:07.656784,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:08.629507,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:09.598153,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:10.550953,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:11.506747,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:12.526846,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:13.569895,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:14.621000,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:15.688525,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:16.786965,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:17.860421,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:18.918791,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:19.999031,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:21.051939,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:22.144554,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:23.251887,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:24.266281,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:25.240980,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:26.225089,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:27.194629,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:28.202103,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:29.255421,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:30.283058,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:31.305776,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:32.329608,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:33.325953,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:34.345255,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:35.341760,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:36.398767,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:37.465269,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:38.525783,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:39.626466,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:40.821261,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:41.938199,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:43.023509,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:44.131783,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:45.282138,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:46.338388,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:47.415619,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:48.436153,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:49.494119,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:50.570412,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:51.628731,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:52.714672,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:53.829738,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:54.914275,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:55.985410,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:57.192008,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:58.301352,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:25:59.397850,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:26:00.550549,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:26:01.732035,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:26:02.909628,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:26:04.111809,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:26:05.336215,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:26:06.502548,"(3.7, 5.8, 4.588461538461538)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.259259259259259)","(4.4, 12.0, 8.742857142857144)","(31.0, 340.0, 187.0)","(11.0, 30.0, 27.755555555555556)","(41.0, 390.0, 137.14285714285714)"
