,Semiyon,Dusty Country,Burnt Me,Rifle Man,Mean Sam,Slay Queen,Zambora Chief,Hit List
11-01-2023 22:04:11.526382,"(7.5, 10.0, 9.571428571428571)","(5.5, 6.0, 5.545454545454546)","(2.2, 3.1, 3.052)","(8.5, 13.0, 11.666666666666666)","(31.0, 48.0, 39.111111111111114)","(4.0, 7.2, 6.539130434782609)","(26.0, 36.0, 32.5)","(11.0, 13.5, 11.32258064516129)"
11-01-2023 22:04:12.564315,"(7.5, 10.0, 9.571428571428571)","(5.5, 6.0, 5.545454545454546)","(2.2, 3.1, 3.052)","(8.5, 13.0, 11.81578947368421)","(31.0, 48.0, 39.111111111111114)","(4.0, 7.2, 6.539130434782609)","(26.0, 36.0, 32.5)","(11.0, 13.5, 11.32258064516129)"
11-01-2023 22:04:13.646358,"(7.5, 10.0, 9.733333333333333)","(5.5, 6.0, 5.545454545454546)","(2.2, 3.1, 3.052)","(8.5, 13.0, 11.81578947368421)","(31.0, 48.0, 39.111111111111114)","(4.0, 7.2, 6.539130434782609)","(26.0, 36.0, 32.5)","(11.0, 13.5, 11.32258064516129)"
11-01-2023 22:04:14.718818,"(7.5, 10.0, 9.200000000000001)","(5.5, 6.0, 5.545454545454546)","(2.2, 3.1, 3.052)","(8.5, 13.0, 12.285714285714286)","(31.0, 48.0, 39.111111111111114)","(4.0, 7.2, 6.539130434782609)","(26.0, 36.0, 32.5)","(11.0, 13.5, 11.32258064516129)"
11-01-2023 22:04:15.808328,"(7.5, 10.0, 9.125)","(5.5, 6.0, 5.545454545454546)","(2.2, 3.1, 3.052)","(8.5, 13.0, 11.81578947368421)","(31.0, 48.0, 39.111111111111114)","(4.0, 7.2, 6.539130434782609)","(26.0, 36.0, 32.5)","(11.0, 13.5, 11.32258064516129)"
11-01-2023 22:04:16.891808,"(7.5, 9.8, 8.633333333333333)","(5.5, 6.0, 5.545454545454546)","(2.2, 3.1, 3.052)","(8.5, 13.0, 12.565217391304348)","(31.0, 48.0, 39.111111111111114)","(4.0, 7.2, 6.539130434782609)","(26.0, 36.0, 32.5)","(11.0, 13.5, 11.32258064516129)"
11-01-2023 22:04:17.997367,"(7.5, 9.8, 8.633333333333333)","(5.5, 6.0, 5.545454545454546)","(2.2, 3.1, 3.052)","(8.5, 13.0, 12.021739130434783)","(31.0, 48.0, 39.111111111111114)","(4.0, 7.2, 6.539130434782609)","(26.0, 36.0, 32.5)","(11.0, 13.5, 11.32258064516129)"
11-01-2023 22:04:19.103020,"(7.5, 9.8, 9.742857142857144)","(5.5, 6.0, 5.545454545454546)","(2.2, 3.1, 3.052)","(8.5, 13.0, 12.444444444444445)","(31.0, 48.0, 39.111111111111114)","(4.0, 7.2, 6.539130434782609)","(26.0, 36.0, 32.5)","(11.0, 13.5, 11.32258064516129)"
11-01-2023 22:04:20.173658,"(7.5, 9.8, 9.133333333333335)","(5.5, 6.0, 5.545454545454546)","(2.2, 3.1, 3.052)","(8.5, 13.0, 12.444444444444445)","(31.0, 48.0, 39.111111111111114)","(4.0, 7.2, 6.539130434782609)","(26.0, 36.0, 32.5)","(11.0, 13.5, 11.32258064516129)"
11-01-2023 22:04:21.277404,"(7.5, 9.8, 9.133333333333335)","(5.5, 6.0, 5.545454545454546)","(2.2, 3.1, 3.052)","(8.5, 13.0, 12.021739130434783)","(31.0, 48.0, 39.111111111111114)","(4.0, 7.2, 6.539130434782609)","(26.0, 36.0, 32.5)","(11.0, 13.5, 11.32258064516129)"
11-01-2023 22:04:22.321565,"(7.5, 9.8, 9.133333333333335)","(5.5, 6.0, 5.545454545454546)","(2.2, 3.1, 3.052)","(8.5, 13.0, 12.444444444444445)","(31.0, 48.0, 39.111111111111114)","(4.0, 7.2, 6.539130434782609)","(26.0, 36.0, 32.5)","(11.0, 13.5, 11.32258064516129)"
11-01-2023 22:04:23.379199,"(7.5, 9.8, 9.685714285714285)","(5.5, 6.0, 5.761904761904762)","(2.2, 3.1, 3.0136)","(8.5, 13.0, 12.318181818181818)","(31.0, 48.0, 39.111111111111114)","(4.0, 7.2, 6.539130434782609)","(26.0, 36.0, 32.5)","(11.0, 13.5, 11.32258064516129)"
11-01-2023 22:04:24.453455,"(7.5, 9.8, 9.685714285714285)","(5.5, 6.0, 5.947368421052632)","(2.2, 3.1, 3.0136)","(8.5, 13.0, 12.642857142857142)","(31.0, 48.0, 46.46153846153846)","(4.0, 7.2, 6.496969696969697)","(26.0, 36.0, 32.5)","(11.0, 13.5, 11.32258064516129)"
11-01-2023 22:04:25.482180,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.0, 5.854166666666667)","(2.2, 3.1, 3.0136)","(8.5, 13.0, 12.642857142857142)","(31.0, 48.0, 46.46153846153846)","(4.0, 7.2, 6.496969696969697)","(26.0, 36.0, 31.153846153846153)","(11.0, 13.5, 11.686274509803921)"
11-01-2023 22:04:26.528257,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.0, 5.947368421052632)","(2.2, 3.1, 3.0136)","(8.5, 13.0, 12.642857142857142)","(31.0, 48.0, 46.46153846153846)","(4.0, 7.2, 6.496969696969697)","(26.0, 36.0, 31.153846153846153)","(11.0, 13.5, 11.686274509803921)"
11-01-2023 22:04:27.600735,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.0, 5.854166666666667)","(2.2, 3.1, 3.0136)","(8.5, 13.0, 12.642857142857142)","(31.0, 48.0, 46.46153846153846)","(4.0, 7.2, 6.4941176470588236)","(26.0, 36.0, 31.153846153846153)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:28.641251,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.0, 5.854166666666667)","(2.2, 3.1, 3.0136)","(8.5, 13.0, 12.318181818181818)","(31.0, 48.0, 44.875)","(4.0, 7.2, 6.4941176470588236)","(26.0, 36.0, 31.153846153846153)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:29.708578,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.0, 5.947368421052632)","(2.2, 3.1, 3.0136)","(8.5, 13.0, 12.642857142857142)","(31.0, 48.0, 46.46153846153846)","(4.0, 7.2, 6.4941176470588236)","(26.0, 36.0, 31.153846153846153)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:30.779559,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.0, 5.947368421052632)","(2.2, 3.1, 3.0136)","(8.5, 13.0, 12.318181818181818)","(31.0, 48.0, 44.875)","(4.0, 7.2, 6.618181818181818)","(26.0, 36.0, 31.153846153846153)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:31.835691,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.0, 5.947368421052632)","(2.2, 3.1, 3.0136)","(8.5, 13.0, 12.642857142857142)","(31.0, 48.0, 46.46153846153846)","(4.0, 7.0, 6.541176470588235)","(26.0, 36.0, 31.153846153846153)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:32.892804,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.0, 5.854166666666667)","(2.2, 3.1, 3.0136)","(8.5, 13.0, 12.318181818181818)","(31.0, 48.0, 44.875)","(4.0, 7.0, 6.488888888888889)","(26.0, 36.0, 31.153846153846153)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:33.913619,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.0, 5.947368421052632)","(2.2, 3.1, 3.0136)","(8.5, 13.0, 12.318181818181818)","(31.0, 48.0, 46.46153846153846)","(4.0, 7.0, 6.488888888888889)","(26.0, 36.0, 31.153846153846153)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:34.975189,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.0, 5.854166666666667)","(2.2, 3.1, 3.0136)","(8.5, 13.0, 12.642857142857142)","(31.0, 48.0, 46.46153846153846)","(4.0, 7.0, 6.488888888888889)","(26.0, 36.0, 31.153846153846153)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:36.018791,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.0, 5.854166666666667)","(2.2, 3.1, 3.0136)","(8.5, 13.0, 12.318181818181818)","(31.0, 48.0, 44.875)","(4.0, 7.0, 6.488888888888889)","(26.0, 36.0, 31.153846153846153)","(11.0, 13.5, 11.74468085106383)"
11-01-2023 22:04:37.203141,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.0, 5.9222222222222225)","(2.2, 3.1, 3.0152941176470587)","(8.5, 13.0, 12.642857142857142)","(31.0, 48.0, 46.46153846153846)","(4.0, 7.0, 6.488888888888889)","(26.0, 36.0, 31.153846153846153)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:38.232021,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.0, 5.9222222222222225)","(2.2, 3.1, 3.0152941176470587)","(8.5, 13.0, 12.318181818181818)","(31.0, 48.0, 44.875)","(4.0, 7.0, 6.488888888888889)","(26.0, 36.0, 31.153846153846153)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:39.236603,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.0, 5.975)","(2.2, 3.1, 3.0152941176470587)","(8.5, 13.0, 12.318181818181818)","(31.0, 48.0, 44.875)","(4.0, 7.0, 6.488888888888889)","(26.0, 36.0, 31.153846153846153)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:40.313309,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.0, 5.9222222222222225)","(2.2, 3.1, 3.0152941176470587)","(8.5, 13.0, 12.642857142857142)","(31.0, 48.0, 46.46153846153846)","(4.0, 7.0, 6.488888888888889)","(26.0, 36.0, 31.153846153846153)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:41.322332,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.0, 5.911111111111111)","(2.2, 3.05, 3.0444117647058824)","(8.5, 12.5, 11.954545454545455)","(31.0, 48.0, 44.875)","(4.0, 7.0, 6.488888888888889)","(26.0, 36.0, 29.861538461538462)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:42.358786,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.2, 5.8769230769230765)","(2.2, 2.94, 2.9285714285714284)","(8.5, 12.5, 12.067567567567568)","(31.0, 48.0, 46.46153846153846)","(4.0, 7.0, 6.492307692307692)","(26.0, 36.0, 29.875)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:43.401830,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.2, 5.8769230769230765)","(2.2, 2.94, 2.9285714285714284)","(8.5, 12.5, 12.067567567567568)","(31.0, 48.0, 44.875)","(4.0, 7.0, 6.492307692307692)","(26.0, 36.0, 29.875)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:44.404225,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.2, 5.8769230769230765)","(2.2, 2.94, 2.9285714285714284)","(8.5, 12.5, 12.257575757575758)","(31.0, 48.0, 46.46153846153846)","(4.0, 7.0, 6.492307692307692)","(26.0, 36.0, 29.875)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:45.544541,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.2, 5.756521739130434)","(2.2, 2.94, 2.9285714285714284)","(8.5, 12.5, 12.257575757575758)","(31.0, 48.0, 44.875)","(4.0, 7.0, 6.492307692307692)","(26.0, 36.0, 29.875)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:46.659033,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.2, 5.756521739130434)","(2.2, 2.94, 2.9285714285714284)","(8.5, 12.5, 12.257575757575758)","(31.0, 48.0, 44.875)","(4.0, 7.0, 6.492307692307692)","(26.0, 36.0, 29.875)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:47.742811,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.2, 5.835714285714285)","(2.2, 2.94, 2.9285714285714284)","(8.5, 12.5, 11.954545454545455)","(31.0, 48.0, 46.46153846153846)","(4.0, 7.0, 6.492307692307692)","(26.0, 36.0, 29.875)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:48.923014,"(7.5, 9.8, 9.736363636363636)","(5.5, 6.2, 5.931578947368421)","(2.2, 2.94, 2.92)","(8.5, 12.5, 12.214285714285714)","(31.0, 48.0, 44.875)","(4.0, 7.0, 6.488888888888889)","(26.0, 36.0, 29.875)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:50.259944,"(7.5, 9.8, 9.736363636363636)","(5.0, 6.2, 5.931578947368421)","(2.25, 2.94, 2.916470588235294)","(9.0, 12.5, 11.954545454545455)","(31.0, 48.0, 46.46153846153846)","(4.4, 7.0, 6.492307692307692)","(26.0, 36.0, 29.875)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:51.325108,"(7.5, 9.8, 9.736363636363636)","(5.0, 6.2, 5.931578947368421)","(2.25, 2.94, 2.916470588235294)","(9.0, 12.5, 11.954545454545455)","(31.0, 48.0, 46.46153846153846)","(4.4, 7.0, 6.492307692307692)","(26.0, 36.0, 29.875)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:52.354317,"(7.5, 9.8, 9.736363636363636)","(5.0, 6.2, 5.931578947368421)","(2.25, 2.94, 2.916470588235294)","(9.0, 12.5, 11.954545454545455)","(31.0, 48.0, 44.875)","(4.4, 7.0, 6.492307692307692)","(26.0, 36.0, 29.466666666666665)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:53.430005,"(7.5, 9.8, 9.736363636363636)","(5.0, 6.2, 5.890909090909091)","(2.25, 2.98, 2.9752)","(9.0, 12.5, 12.214285714285714)","(31.0, 48.0, 44.875)","(4.4, 7.0, 6.492307692307692)","(26.0, 36.0, 29.466666666666665)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:54.470570,"(7.5, 9.8, 9.73)","(5.0, 6.2, 5.885185185185185)","(2.25, 2.98, 2.9752)","(9.0, 12.5, 11.954545454545455)","(31.0, 48.0, 46.46153846153846)","(4.4, 7.0, 6.492307692307692)","(26.0, 36.0, 29.466666666666665)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:55.464874,"(7.5, 9.8, 9.73)","(5.0, 6.2, 5.963157894736843)","(2.25, 2.98, 2.974)","(9.0, 12.5, 12.214285714285714)","(31.0, 48.0, 44.875)","(4.4, 7.0, 6.492307692307692)","(26.0, 36.0, 29.466666666666665)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:56.449190,"(7.5, 9.8, 9.73)","(5.0, 6.2, 6.044827586206897)","(2.25, 2.98, 2.974)","(9.0, 12.5, 12.214285714285714)","(31.0, 48.0, 44.875)","(4.4, 7.0, 6.492307692307692)","(26.0, 36.0, 29.466666666666665)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:57.427152,"(7.5, 9.8, 9.73)","(5.0, 6.2, 6.07037037037037)","(2.25, 2.86, 2.84125)","(9.0, 12.5, 11.954545454545455)","(31.0, 48.0, 46.46153846153846)","(4.4, 7.0, 6.492307692307692)","(26.0, 36.0, 29.466666666666665)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:58.342669,"(7.5, 9.8, 9.73)","(5.0, 6.2, 6.07037037037037)","(2.25, 2.86, 2.7849999999999997)","(9.0, 12.5, 12.26923076923077)","(31.0, 48.0, 44.875)","(4.4, 7.0, 6.492307692307692)","(26.0, 36.0, 29.466666666666665)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:04:59.322932,"(7.5, 9.8, 9.73)","(5.0, 6.2, 6.044827586206897)","(2.25, 2.86, 2.7849999999999997)","(9.0, 12.5, 12.055555555555555)","(31.0, 48.0, 46.46153846153846)","(4.4, 7.0, 6.492307692307692)","(26.0, 36.0, 29.466666666666665)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:05:00.288300,"(7.5, 9.8, 9.73)","(5.0, 6.2, 6.033333333333333)","(2.25, 2.86, 2.7849999999999997)","(9.0, 12.5, 12.26923076923077)","(31.0, 48.0, 46.46153846153846)","(4.4, 7.0, 6.492307692307692)","(26.0, 36.0, 29.466666666666665)","(11.0, 13.5, 11.673076923076923)"
11-01-2023 22:05:01.266071,"(7.5, 9.8, 9.73)","(5.0, 6.2, 6.033333333333333)","(2.25, 2.86, 2.7849999999999997)","(9.0, 12.5, 12.055555555555555)","(31.0, 48.0, 46.46153846153846)","(4.4, 7.0, 6.514285714285714)","(26.0, 36.0, 29.466666666666665)","(11.0, 13.5, 11.729166666666666)"
11-01-2023 22:05:02.241944,"(7.5, 9.8, 9.73)","(5.0, 6.2, 6.033333333333333)","(2.25, 2.86, 2.7849999999999997)","(9.0, 12.5, 12.055555555555555)","(31.0, 48.0, 46.46153846153846)","(4.4, 7.0, 6.514285714285714)","(26.0, 36.0, 29.466666666666665)","(11.0, 13.5, 11.729166666666666)"
11-01-2023 22:05:03.239655,"(7.5, 9.8, 9.73)","(5.0, 6.2, 6.161904761904762)","(2.25, 2.86, 2.7849999999999997)","(9.0, 12.5, 12.152173913043478)","(31.0, 48.0, 46.46153846153846)","(4.4, 7.0, 6.492307692307692)","(26.0, 36.0, 29.466666666666665)","(11.0, 13.5, 11.729166666666666)"
11-01-2023 22:05:04.230247,"(7.5, 9.8, 9.73)","(5.0, 6.2, 6.174193548387097)","(2.25, 2.86, 2.79125)","(9.0, 12.5, 12.392857142857142)","(31.0, 48.0, 44.875)","(4.4, 7.0, 6.488888888888889)","(26.0, 36.0, 29.459016393442624)","(11.0, 13.5, 11.729166666666666)"
11-01-2023 22:05:05.283162,"(7.5, 9.8, 9.73)","(5.0, 6.4, 6.33939393939394)","(2.25, 2.86, 2.79030303030303)","(9.0, 12.5, 12.257575757575758)","(31.0, 48.0, 46.46153846153846)","(4.4, 7.0, 6.488888888888889)","(26.0, 36.0, 29.459016393442624)","(11.0, 13.5, 11.729166666666666)"
11-01-2023 22:05:06.264738,"(7.5, 9.8, 9.73)","(5.0, 6.4, 6.33939393939394)","(2.25, 2.86, 2.79030303030303)","(9.0, 12.5, 12.257575757575758)","(31.0, 48.0, 44.875)","(4.4, 7.0, 6.488888888888889)","(26.0, 36.0, 29.459016393442624)","(11.0, 13.5, 11.729166666666666)"
11-01-2023 22:05:07.311911,"(7.5, 9.8, 9.73)","(5.0, 6.4, 6.33939393939394)","(2.25, 2.86, 2.79030303030303)","(9.0, 12.5, 12.392857142857142)","(31.0, 48.0, 44.875)","(4.4, 7.0, 6.5777777777777775)","(26.0, 36.0, 29.459016393442624)","(11.0, 13.5, 11.729166666666666)"
11-01-2023 22:05:08.280808,"(7.5, 9.8, 9.73)","(5.0, 6.4, 6.302702702702703)","(2.25, 2.86, 2.79030303030303)","(9.0, 12.5, 12.392857142857142)","(31.0, 48.0, 44.875)","(4.4, 6.8, 6.5600000000000005)","(26.0, 36.0, 29.459016393442624)","(11.0, 13.5, 11.729166666666666)"
11-01-2023 22:05:09.412150,"(7.5, 9.8, 9.73)","(5.0, 6.4, 6.302702702702703)","(2.25, 2.86, 2.79030303030303)","(9.0, 12.5, 12.392857142857142)","(31.0, 48.0, 44.875)","(4.4, 6.8, 6.506666666666667)","(26.0, 36.0, 29.459016393442624)","(11.0, 13.5, 11.729166666666666)"
11-01-2023 22:05:10.502263,"(7.5, 9.8, 9.73)","(5.0, 6.4, 6.302702702702703)","(2.25, 2.86, 2.79030303030303)","(9.0, 12.5, 12.257575757575758)","(31.0, 48.0, 46.46153846153846)","(4.4, 6.8, 6.506666666666667)","(26.0, 36.0, 29.459016393442624)","(11.0, 13.5, 11.729166666666666)"
11-01-2023 22:05:11.528365,"(7.5, 9.8, 9.73)","(5.0, 6.4, 6.302702702702703)","(2.25, 2.86, 2.79030303030303)","(9.0, 12.5, 12.257575757575758)","(31.0, 48.0, 44.875)","(4.4, 6.8, 6.464)","(26.0, 36.0, 29.459016393442624)","(11.0, 13.5, 11.729166666666666)"
11-01-2023 22:05:12.557661,"(7.5, 9.8, 9.73)","(5.0, 6.4, 6.302702702702703)","(2.25, 2.86, 2.79030303030303)","(9.0, 12.5, 12.257575757575758)","(31.0, 48.0, 46.46153846153846)","(4.4, 6.8, 6.464)","(26.0, 36.0, 29.459016393442624)","(11.0, 13.5, 11.729166666666666)"
11-01-2023 22:05:13.573925,"(7.5, 11.5, 11.106896551724137)","(5.0, 6.4, 6.323404255319149)","(2.25, 2.86, 2.770857142857143)","(9.0, 12.5, 12.257575757575758)","(31.0, 48.0, 47.130434782608695)","(4.4, 6.8, 6.464)","(26.0, 36.0, 29.459016393442624)","(11.0, 13.5, 11.729166666666666)"
11-01-2023 22:05:14.585850,"(7.5, 11.5, 10.72051282051282)","(5.0, 6.4, 6.323404255319149)","(2.25, 2.84, 2.763529411764706)","(9.0, 12.5, 12.313953488372093)","(31.0, 48.0, 47.130434782608695)","(4.4, 6.8, 6.445714285714286)","(26.0, 36.0, 29.4)","(11.0, 13.5, 11.729166666666666)"
11-01-2023 22:05:15.594897,"(7.5, 11.5, 10.813888888888888)","(5.0, 6.4, 6.323404255319149)","(2.25, 2.76, 2.7425806451612904)","(9.0, 12.5, 12.313953488372093)","(31.0, 48.0, 46.07692307692308)","(4.4, 6.8, 6.445714285714286)","(26.0, 36.0, 29.4)","(11.0, 13.5, 11.882352941176471)"
11-01-2023 22:05:16.613118,"(7.5, 11.5, 10.813888888888888)","(5.0, 6.4, 6.323404255319149)","(2.25, 2.76, 2.6442857142857146)","(9.0, 13.5, 13.055555555555555)","(31.0, 48.0, 46.46153846153846)","(4.4, 6.8, 6.445714285714286)","(26.0, 36.0, 31.5)","(11.0, 13.5, 11.882352941176471)"
11-01-2023 22:05:17.615829,"(7.5, 11.5, 10.813888888888888)","(5.0, 6.4, 6.323404255319149)","(2.25, 2.74, 2.68)","(9.0, 14.0, 12.444444444444445)","(31.0, 48.0, 46.46153846153846)","(4.4, 6.8, 6.445714285714286)","(26.0, 34.0, 31.5)","(11.0, 13.5, 11.882352941176471)"
11-01-2023 22:05:18.614687,"(7.5, 11.5, 10.813888888888888)","(5.0, 6.4, 6.323404255319149)","(2.25, 2.74, 2.6350000000000002)","(9.0, 14.5, 13.25)","(31.0, 48.0, 44.875)","(4.4, 6.8, 6.445714285714286)","(26.0, 34.0, 29.869565217391305)","(11.0, 13.5, 11.905797101449275)"
11-01-2023 22:05:19.613337,"(7.5, 11.5, 10.813888888888888)","(5.0, 6.4, 6.323404255319149)","(2.25, 2.72, 2.615)","(9.0, 14.5, 13.346153846153847)","(31.0, 48.0, 44.875)","(4.4, 6.8, 6.445714285714286)","(26.0, 34.0, 29.869565217391305)","(11.0, 13.5, 11.905797101449275)"
11-01-2023 22:05:20.579729,"(7.5, 11.5, 9.921428571428573)","(5.0, 6.4, 6.323404255319149)","(2.25, 2.66, 2.6031578947368423)","(9.0, 14.5, 13.346153846153847)","(31.0, 48.0, 44.875)","(4.4, 6.8, 6.445714285714286)","(26.0, 34.0, 29.625)","(11.0, 13.5, 11.932835820895523)"
11-01-2023 22:05:21.599954,"(7.5, 11.5, 10.225000000000001)","(5.0, 6.4, 6.323404255319149)","(2.25, 2.66, 2.628)","(9.0, 14.5, 13.029411764705882)","(31.0, 48.0, 46.46153846153846)","(4.4, 6.8, 6.445714285714286)","(26.0, 34.0, 26.275862068965516)","(11.0, 13.5, 11.932835820895523)"
11-01-2023 22:05:22.567325,"(7.5, 11.5, 10.48)","(5.0, 6.4, 6.323404255319149)","(2.25, 2.66, 2.628)","(9.0, 14.5, 13.029411764705882)","(31.0, 48.0, 46.46153846153846)","(4.4, 6.8, 6.445714285714286)","(26.0, 34.0, 26.75)","(11.0, 13.5, 11.932835820895523)"
11-01-2023 22:05:23.549344,"(7.5, 11.5, 10.82)","(5.0, 6.4, 6.330769230769231)","(2.25, 2.66, 2.628)","(9.0, 14.5, 13.029411764705882)","(31.0, 48.0, 46.46153846153846)","(4.4, 6.8, 6.445714285714286)","(26.0, 34.0, 25.310344827586206)","(11.0, 13.5, 13.101449275362318)"
11-01-2023 22:05:24.540855,"(7.5, 11.5, 10.82)","(5.0, 6.4, 6.365957446808511)","(2.25, 2.68, 2.6670967741935487)","(9.0, 14.5, 13.363636363636363)","(31.0, 48.0, 46.46153846153846)","(4.4, 6.8, 6.445714285714286)","(26.0, 34.0, 27.764705882352942)","(11.0, 13.5, 11.928571428571429)"
11-01-2023 22:05:25.495797,"(7.5, 11.5, 10.82)","(5.0, 6.4, 6.365957446808511)","(2.25, 2.68, 2.6670967741935487)","(9.0, 14.5, 13.363636363636363)","(31.0, 48.0, 46.46153846153846)","(4.4, 6.8, 6.445714285714286)","(26.0, 32.0, 28.4)","(11.0, 13.5, 12.088235294117647)"
11-01-2023 22:05:26.478402,"(7.5, 11.5, 10.796551724137931)","(5.0, 6.4, 6.365957446808511)","(2.25, 2.68, 2.6670967741935487)","(9.0, 14.5, 13.363636363636363)","(31.0, 48.0, 46.46153846153846)","(4.4, 6.8, 6.445714285714286)","(26.0, 32.0, 26.838709677419356)","(11.0, 13.5, 12.088235294117647)"
11-01-2023 22:05:27.467248,"(7.5, 11.5, 10.976923076923077)","(5.0, 6.4, 6.365957446808511)","(2.25, 2.68, 2.6670967741935487)","(9.0, 14.5, 13.363636363636363)","(31.0, 48.0, 46.46153846153846)","(4.4, 6.8, 6.445714285714286)","(26.0, 32.0, 26.146341463414636)","(11.0, 13.5, 12.088235294117647)"
11-01-2023 22:05:28.473884,"(7.5, 11.5, 10.976923076923077)","(5.0, 6.4, 6.365957446808511)","(2.25, 2.68, 2.6670967741935487)","(9.0, 14.5, 13.363636363636363)","(31.0, 48.0, 46.46153846153846)","(4.4, 6.8, 6.445714285714286)","(26.0, 32.0, 25.684210526315788)","(11.0, 13.5, 12.125)"
11-01-2023 22:05:29.471275,"(7.5, 11.5, 10.976923076923077)","(5.0, 6.6, 6.573333333333333)","(2.25, 2.58, 2.5637037037037036)","(9.0, 14.5, 13.363636363636363)","(31.0, 48.0, 44.875)","(4.4, 6.8, 6.445714285714286)","(26.0, 32.0, 25.684210526315788)","(11.0, 13.5, 12.125)"
11-01-2023 22:05:30.493393,"(7.5, 11.5, 10.023357664233577)","(5.0, 6.8, 6.542857142857143)","(2.25, 2.58, 2.5557142857142856)","(9.0, 14.5, 13.363636363636363)","(31.0, 48.0, 46.46153846153846)","(4.4, 6.8, 6.445714285714286)","(26.0, 32.0, 25.684210526315788)","(11.0, 13.5, 12.125)"
11-01-2023 22:05:31.453423,"(7.5, 11.5, 10.023357664233577)","(5.0, 7.0, 6.9)","(2.25, 2.58, 2.5620408163265305)","(9.0, 14.5, 13.363636363636363)","(31.0, 48.0, 45.85714285714286)","(4.4, 6.8, 6.445714285714286)","(26.0, 32.0, 25.684210526315788)","(11.0, 13.5, 12.125)"
11-01-2023 22:05:32.455597,"(7.5, 11.5, 10.023357664233577)","(5.0, 6.8, 6.6)","(2.25, 2.58, 2.5620408163265305)","(9.0, 14.5, 13.363636363636363)","(31.0, 48.0, 51.44444444444444)","(4.4, 6.8, 6.445714285714286)","(26.0, 32.0, 25.684210526315788)","(11.0, 13.5, 12.125)"
11-01-2023 22:05:33.430224,"(7.5, 11.5, 10.023357664233577)","(5.0, 6.8, 6.38)","(2.25, 2.58, 2.5620408163265305)","(9.0, 14.5, 13.363636363636363)","(31.0, 60.0, 51.357142857142854)","(4.4, 6.8, 6.445714285714286)","(26.0, 32.0, 25.684210526315788)","(11.0, 13.5, 13.0)"
