,Thats Not My Gait,Fling It Rainbow,Tripod Nz,Dels Destiny Nz,Megeve,Homonym Nz,Peakz Luck Nz,Whatwillbeewillbee Nz,Little Yankee
07-12-2022 20:29:44.049529,"(2.4, 2.98, 2.86)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:29:45.387626,"(2.4, 2.98, 2.86)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:29:46.680337,"(2.4, 3.0, 2.8725)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:29:47.973179,"(2.4, 3.0, 2.9314285714285715)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:29:49.217822,"(2.4, 3.0, 2.8714285714285714)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:29:50.439149,"(2.4, 3.0, 2.9181818181818184)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:29:51.710703,"(2.4, 3.0, 2.9181818181818184)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:29:52.953984,"(2.4, 3.0, 2.9181818181818184)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:29:54.194211,"(2.4, 3.0, 2.9181818181818184)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:29:55.483600,"(2.4, 3.0, 2.85)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:29:56.621068,"(2.4, 3.0, 2.85)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:29:57.812012,"(2.4, 3.0, 2.85)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:29:59.013294,"(2.4, 3.0, 2.85)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:00.175670,"(2.4, 3.0, 2.85)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:01.485912,"(2.4, 3.0, 2.85)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:02.746305,"(2.4, 3.0, 2.85)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:04.028540,"(2.4, 2.98, 2.91)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:05.323069,"(2.4, 2.98, 2.91)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:06.601460,"(2.4, 2.98, 2.91)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:07.900380,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.75)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:09.186578,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.75)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:10.467558,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.75)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.0)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:11.767894,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.333333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:13.072327,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.333333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:14.279249,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.333333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:15.468734,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.333333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:16.700680,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.333333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.6)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:17.895548,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.142857142857142)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:19.186931,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.142857142857142)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:20.318242,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.142857142857142)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:21.511513,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.42857142857143)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:22.809986,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.42857142857143)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.6)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:24.107514,"(2.4, 2.98, 2.91)","(16.0, 30.0, 28.5)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:25.463090,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.333333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:26.703982,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.333333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:28.015559,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.333333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:29.346879,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.333333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:30.629096,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.714285714285715)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:31.972420,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.142857142857142)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.0)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:33.283518,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.42857142857143)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:34.515452,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.42857142857143)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:35.754050,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.42857142857143)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:37.068402,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.142857142857142)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:38.394123,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.42857142857143)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:39.722733,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.42857142857143)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:41.018282,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.42857142857143)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.6)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:42.319390,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.142857142857142)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:43.619819,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.42857142857143)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:44.920104,"(2.4, 2.98, 2.91)","(16.0, 30.0, 27.42857142857143)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.833333333333334)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:46.201577,"(2.4, 2.98, 2.932)","(16.0, 30.0, 27.42857142857143)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:47.815319,"(2.4, 2.98, 2.953333333333333)","(16.0, 30.0, 27.142857142857142)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:49.204733,"(2.4, 2.98, 2.953333333333333)","(16.0, 30.0, 27.42857142857143)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:50.567690,"(2.4, 2.98, 2.9555555555555557)","(16.0, 30.0, 27.42857142857143)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.6)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:52.016272,"(2.4, 2.98, 2.9555555555555557)","(16.0, 30.0, 27.142857142857142)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:53.478452,"(2.4, 2.98, 2.94)","(16.0, 30.0, 27.142857142857142)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.0)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:54.801712,"(2.4, 2.98, 2.94)","(16.0, 30.0, 27.142857142857142)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:56.068437,"(2.4, 2.98, 2.9066666666666667)","(16.0, 30.0, 27.42857142857143)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.0)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:57.444253,"(2.4, 2.98, 2.722857142857143)","(16.0, 30.0, 27.333333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 16.6)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:30:58.795025,"(2.4, 2.98, 2.737142857142857)","(16.0, 30.0, 27.333333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:00.123170,"(2.4, 2.98, 2.7085714285714286)","(16.0, 30.0, 27.333333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:01.491757,"(2.4, 2.98, 2.9175)","(16.0, 30.0, 27.142857142857142)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:02.865996,"(2.4, 2.98, 2.7688888888888887)","(16.0, 30.0, 27.142857142857142)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:04.188430,"(2.4, 2.98, 2.833846153846154)","(16.0, 30.0, 27.142857142857142)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:05.539289,"(2.4, 2.98, 2.81)","(16.0, 30.0, 28.5)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.6)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:06.867474,"(2.4, 2.98, 2.8585714285714285)","(16.0, 30.0, 28.363636363636363)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:08.141535,"(2.4, 2.98, 2.81)","(16.0, 30.0, 28.363636363636363)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:09.466850,"(2.4, 2.98, 2.81)","(16.0, 30.0, 27.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:10.722694,"(2.4, 2.98, 2.81)","(16.0, 30.0, 27.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:11.988103,"(2.4, 2.98, 2.81)","(16.0, 30.0, 27.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:13.275254,"(2.4, 2.98, 2.8133333333333335)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:14.570415,"(2.4, 2.98, 2.8133333333333335)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.6)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:15.864853,"(2.4, 2.98, 2.8133333333333335)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:17.510965,"(2.4, 2.98, 2.8133333333333335)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:19.038523,"(2.4, 2.98, 2.8133333333333335)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:20.519342,"(2.4, 2.98, 2.8925)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.0)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:22.007126,"(2.4, 2.98, 2.85)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:23.485091,"(2.4, 2.98, 2.85)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.0)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:24.892441,"(2.4, 2.98, 2.85)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:26.247953,"(2.4, 2.98, 2.9355555555555557)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:27.579884,"(2.4, 2.98, 2.9050000000000002)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:28.861022,"(2.4, 2.98, 2.9050000000000002)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:30.175774,"(2.4, 2.98, 2.8577777777777778)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.833333333333334)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:31.482377,"(2.4, 2.98, 2.8577777777777778)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:32.838751,"(2.4, 2.98, 2.8577777777777778)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.6)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:34.189788,"(2.4, 2.98, 2.8577777777777778)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:35.574828,"(2.4, 2.98, 2.8577777777777778)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
07-12-2022 20:31:36.928765,"(2.4, 2.98, 2.9066666666666667)","(16.0, 30.0, 24.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 16.11111111111111)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 34.0, 28.0)"
