,Golden Hands,Black Baccara,Tuesdays Gone,Nomad Road,Striking Stare,Deadly Choice,Scandalise,Atomic Len
11-01-2023 21:29:15.437093,"(4.0, 12.0, 11.725)","(51.0, 100.0, 87.5)","(10.0, 14.5, 14.125)","(8.5, 17.5, 17.0)","(17.0, 34.0, 30.547619047619047)","(15.0, 25.0, 24.0)","(61.0, 420.0, 285.0)","(1.5, 1.7, 1.5411764705882354)"
11-01-2023 21:29:16.494852,"(4.0, 12.0, 11.725)","(51.0, 100.0, 87.5)","(10.0, 14.5, 14.071428571428571)","(8.5, 17.5, 17.0)","(17.0, 34.0, 30.547619047619047)","(15.0, 25.0, 24.0)","(61.0, 420.0, 285.0)","(1.5, 1.7, 1.5292307692307692)"
11-01-2023 21:29:17.568915,"(4.0, 12.0, 11.725)","(51.0, 100.0, 87.5)","(10.0, 14.5, 14.071428571428571)","(8.5, 17.5, 17.0)","(17.0, 34.0, 30.547619047619047)","(15.0, 25.0, 24.0)","(61.0, 420.0, 285.0)","(1.5, 1.7, 1.532)"
11-01-2023 21:29:18.626750,"(4.0, 12.0, 11.266666666666667)","(51.0, 100.0, 87.5)","(10.0, 14.5, 14.071428571428571)","(8.5, 17.5, 17.0)","(17.0, 34.0, 30.547619047619047)","(15.0, 25.0, 24.0)","(61.0, 420.0, 285.0)","(1.5, 1.7, 1.5305882352941176)"
11-01-2023 21:29:19.691589,"(4.0, 12.0, 11.633333333333333)","(51.0, 100.0, 87.5)","(10.0, 14.5, 14.071428571428571)","(8.5, 17.5, 17.0)","(17.0, 34.0, 30.547619047619047)","(15.0, 25.0, 24.0)","(61.0, 420.0, 285.0)","(1.5, 1.7, 1.5455)"
11-01-2023 21:29:20.737031,"(4.0, 12.0, 11.633333333333333)","(51.0, 100.0, 87.5)","(10.0, 14.5, 13.3)","(8.5, 17.5, 15.4375)","(17.0, 34.0, 27.636363636363637)","(15.0, 25.0, 22.736842105263158)","(61.0, 420.0, 285.0)","(1.5, 1.69, 1.5145)"
11-01-2023 21:29:21.803772,"(4.0, 12.0, 11.633333333333333)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.785714285714285)","(8.5, 17.5, 16.125)","(17.0, 34.0, 28.166666666666668)","(15.0, 24.0, 22.095238095238095)","(61.0, 420.0, 285.0)","(1.5, 1.69, 1.50475)"
11-01-2023 21:29:22.871673,"(4.0, 12.0, 11.633333333333333)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.785714285714285)","(8.5, 17.5, 17.041666666666668)","(17.0, 34.0, 31.083333333333336)","(15.0, 24.0, 22.095238095238095)","(61.0, 420.0, 285.0)","(1.5, 1.69, 1.50475)"
11-01-2023 21:29:24.048558,"(4.0, 12.0, 11.633333333333333)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.041666666666668)","(17.0, 34.0, 31.083333333333336)","(15.0, 24.0, 22.095238095238095)","(61.0, 420.0, 285.0)","(1.5, 1.69, 1.5036538461538462)"
11-01-2023 21:29:25.165323,"(4.0, 12.0, 11.633333333333333)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.041666666666668)","(17.0, 34.0, 31.083333333333336)","(15.0, 24.0, 22.095238095238095)","(61.0, 420.0, 285.0)","(1.5, 1.69, 1.5082608695652173)"
11-01-2023 21:29:26.183619,"(4.0, 12.0, 11.25)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.041666666666668)","(17.0, 34.0, 31.083333333333336)","(15.0, 24.0, 22.095238095238095)","(61.0, 420.0, 285.0)","(1.5, 1.69, 1.5082608695652173)"
11-01-2023 21:29:27.247117,"(4.0, 12.0, 11.633333333333333)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.041666666666668)","(17.0, 34.0, 31.083333333333336)","(15.0, 24.0, 22.095238095238095)","(61.0, 420.0, 285.0)","(1.5, 1.69, 1.5018627450980393)"
11-01-2023 21:29:28.241939,"(4.0, 12.0, 11.633333333333333)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.041666666666668)","(17.0, 34.0, 31.083333333333336)","(15.0, 24.0, 22.095238095238095)","(61.0, 420.0, 285.0)","(1.5, 1.69, 1.5018627450980393)"
11-01-2023 21:29:29.248208,"(4.0, 12.0, 11.633333333333333)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.041666666666668)","(17.0, 34.0, 31.083333333333336)","(15.0, 24.0, 22.095238095238095)","(61.0, 420.0, 285.0)","(1.5, 1.69, 1.5018627450980393)"
11-01-2023 21:29:30.281392,"(4.0, 12.0, 11.633333333333333)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.041666666666668)","(17.0, 34.0, 31.083333333333336)","(15.0, 24.0, 22.095238095238095)","(61.0, 420.0, 285.0)","(1.5, 1.69, 1.5018627450980393)"
11-01-2023 21:29:31.406356,"(4.0, 12.0, 11.633333333333333)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.041666666666668)","(17.0, 34.0, 31.083333333333336)","(15.0, 24.0, 22.095238095238095)","(61.0, 420.0, 285.0)","(1.5, 1.69, 1.5018627450980393)"
11-01-2023 21:29:32.516287,"(4.0, 12.0, 11.633333333333333)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 16.967741935483872)","(17.0, 34.0, 30.5)","(15.0, 24.0, 22.095238095238095)","(61.0, 420.0, 285.0)","(1.5, 1.69, 1.5026027397260273)"
11-01-2023 21:29:33.645988,"(4.0, 12.0, 11.566666666666666)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 16.967741935483872)","(17.0, 34.0, 30.5)","(15.0, 24.0, 22.095238095238095)","(61.0, 420.0, 285.0)","(1.5, 1.69, 1.5051898734177216)"
11-01-2023 21:29:34.749660,"(4.0, 12.0, 11.711111111111112)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 16.967741935483872)","(17.0, 34.0, 30.5)","(15.0, 24.0, 22.095238095238095)","(61.0, 420.0, 285.0)","(1.5, 1.69, 1.5051898734177216)"
11-01-2023 21:29:35.826568,"(4.0, 12.0, 11.711111111111112)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 16.967741935483872)","(17.0, 34.0, 30.5)","(15.0, 24.0, 22.095238095238095)","(61.0, 420.0, 285.0)","(1.5, 1.69, 1.5051898734177216)"
11-01-2023 21:29:36.922668,"(4.0, 12.0, 11.711111111111112)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 16.967741935483872)","(17.0, 34.0, 30.5)","(15.0, 24.0, 22.095238095238095)","(61.0, 420.0, 285.0)","(1.5, 1.69, 1.5051898734177216)"
11-01-2023 21:29:37.936373,"(4.0, 12.0, 11.711111111111112)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 16.967741935483872)","(17.0, 34.0, 30.5)","(15.0, 24.0, 22.095238095238095)","(61.0, 420.0, 285.0)","(1.5, 1.69, 1.5051898734177216)"
11-01-2023 21:29:38.938945,"(4.0, 12.0, 11.711111111111112)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 16.967741935483872)","(17.0, 34.0, 30.5)","(15.0, 24.0, 22.095238095238095)","(61.0, 420.0, 285.0)","(1.5, 1.69, 1.5051898734177216)"
11-01-2023 21:29:39.976641,"(4.0, 12.0, 11.711111111111112)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 16.967741935483872)","(17.0, 34.0, 30.5)","(15.0, 24.0, 22.18181818181818)","(61.0, 420.0, 285.0)","(1.5, 1.69, 1.519189189189189)"
11-01-2023 21:29:41.067279,"(4.0, 12.0, 11.75)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 16.967741935483872)","(17.0, 34.0, 30.5)","(15.0, 24.0, 22.18181818181818)","(61.0, 420.0, 285.0)","(1.5, 1.67, 1.519189189189189)"
11-01-2023 21:29:42.118094,"(4.0, 12.0, 11.75)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 16.967741935483872)","(17.0, 34.0, 30.5)","(15.0, 24.0, 22.18181818181818)","(61.0, 420.0, 285.0)","(1.5, 1.67, 1.5175675675675675)"
11-01-2023 21:29:43.126702,"(4.0, 12.0, 11.75)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 15.0, 14.7)","(17.0, 34.0, 28.090909090909093)","(15.0, 24.0, 22.18181818181818)","(61.0, 420.0, 217.5)","(1.5, 1.66, 1.5175675675675675)"
11-01-2023 21:29:44.262988,"(4.0, 12.0, 11.75)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 15.0, 14.7)","(17.0, 34.0, 28.090909090909093)","(15.0, 24.0, 22.18181818181818)","(61.0, 410.0, 280.0)","(1.5, 1.66, 1.5638461538461539)"
11-01-2023 21:29:45.378061,"(4.0, 12.0, 11.75)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 15.0, 14.7)","(17.0, 34.0, 28.090909090909093)","(15.0, 24.0, 22.18181818181818)","(61.0, 410.0, 280.0)","(1.5, 1.65, 1.5638461538461539)"
11-01-2023 21:29:46.475825,"(4.0, 12.0, 11.75)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 15.0, 14.7)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 22.18181818181818)","(61.0, 410.0, 202.0)","(1.5, 1.65, 1.5638461538461539)"
11-01-2023 21:29:47.574084,"(4.0, 12.0, 11.35)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 15.0, 14.7)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 22.18181818181818)","(61.0, 410.0, 202.0)","(1.5, 1.65, 1.5638461538461539)"
11-01-2023 21:29:48.691681,"(4.0, 12.0, 11.633333333333333)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 15.0, 14.7)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 22.18181818181818)","(61.0, 410.0, 270.0)","(1.5, 1.65, 1.5638461538461539)"
11-01-2023 21:29:49.832745,"(4.0, 12.0, 11.633333333333333)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 15.0, 14.7)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 22.18181818181818)","(61.0, 390.0, 210.0)","(1.5, 1.65, 1.5638461538461539)"
11-01-2023 21:29:50.856153,"(4.0, 12.0, 11.633333333333333)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 15.0, 14.7)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 22.18181818181818)","(61.0, 390.0, 171.8181818181818)","(1.5, 1.65, 1.5638461538461539)"
11-01-2023 21:29:51.926365,"(4.0, 12.0, 11.633333333333333)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 18.0, 17.4)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 22.18181818181818)","(61.0, 390.0, 171.8181818181818)","(1.5, 1.65, 1.5638461538461539)"
11-01-2023 21:29:52.986842,"(4.0, 12.0, 11.633333333333333)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 16.0)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 22.18181818181818)","(61.0, 390.0, 260.0)","(1.5, 1.65, 1.5638461538461539)"
11-01-2023 21:29:54.089778,"(4.0, 12.0, 11.633333333333333)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 16.0)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 22.18181818181818)","(61.0, 370.0, 177.5)","(1.5, 1.65, 1.52)"
11-01-2023 21:29:55.468809,"(4.0, 12.0, 11.75)","(51.0, 100.0, 91.25)","(10.0, 14.5, 12.0)","(8.5, 17.5, 16.0)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 22.18181818181818)","(61.0, 370.0, 177.5)","(1.5, 1.64, 1.52)"
11-01-2023 21:29:56.646322,"(4.0, 12.0, 11.75)","(51.0, 100.0, 91.25)","(10.0, 14.5, 12.0)","(8.5, 17.5, 16.0)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 22.18181818181818)","(61.0, 370.0, 177.5)","(1.5, 1.64, 1.5425)"
11-01-2023 21:29:57.831580,"(4.0, 12.0, 11.75)","(51.0, 100.0, 91.25)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.05)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 22.18181818181818)","(61.0, 370.0, 250.0)","(1.5, 1.63, 1.5425)"
11-01-2023 21:29:59.031089,"(4.0, 12.0, 11.8125)","(51.0, 100.0, 91.25)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.05)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 22.18181818181818)","(61.0, 350.0, 169.0)","(1.5, 1.63, 1.5425)"
11-01-2023 21:30:00.186132,"(4.0, 12.0, 11.777777777777779)","(51.0, 100.0, 91.25)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.05)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 22.18181818181818)","(61.0, 340.0, 240.0)","(1.5, 1.63, 1.5425)"
11-01-2023 21:30:01.416107,"(4.0, 11.5, 10.75)","(51.0, 100.0, 91.25)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.05)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 22.18181818181818)","(61.0, 330.0, 240.0)","(1.5, 1.63, 1.5425)"
11-01-2023 21:30:02.537927,"(4.0, 11.5, 10.75)","(51.0, 100.0, 91.25)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.05)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 22.18181818181818)","(61.0, 330.0, 186.0)","(1.5, 1.63, 1.5425)"
11-01-2023 21:30:03.671859,"(4.0, 11.5, 10.75)","(51.0, 100.0, 91.25)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.05)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 22.18181818181818)","(61.0, 330.0, 192.5)","(1.5, 1.63, 1.5425)"
11-01-2023 21:30:04.769778,"(4.0, 11.5, 10.75)","(51.0, 100.0, 88.33333333333333)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.05)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 22.18181818181818)","(61.0, 320.0, 206.66666666666666)","(1.5, 1.63, 1.5425)"
11-01-2023 21:30:05.909847,"(4.0, 11.5, 10.75)","(51.0, 100.0, 91.25)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.05)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 22.18181818181818)","(61.0, 320.0, 206.66666666666666)","(1.5, 1.63, 1.5425)"
11-01-2023 21:30:07.194890,"(4.0, 11.5, 10.75)","(51.0, 100.0, 91.25)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.05)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 320.0, 206.66666666666666)","(1.5, 1.63, 1.5425)"
11-01-2023 21:30:08.397479,"(4.0, 11.5, 10.75)","(51.0, 100.0, 87.5)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.05)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 320.0, 230.0)","(1.5, 1.63, 1.5425)"
11-01-2023 21:30:09.492029,"(4.0, 11.5, 10.75)","(51.0, 95.0, 86.66666666666667)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.05)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 256.6666666666667)","(1.5, 1.63, 1.5425)"
11-01-2023 21:30:10.623522,"(4.0, 11.5, 10.75)","(51.0, 95.0, 86.66666666666667)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.05)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 256.6666666666667)","(1.5, 1.63, 1.5425)"
11-01-2023 21:30:11.740312,"(4.0, 11.5, 10.75)","(51.0, 95.0, 86.66666666666667)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.05)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 256.6666666666667)","(1.5, 1.63, 1.518421052631579)"
11-01-2023 21:30:12.790240,"(4.0, 11.5, 10.75)","(51.0, 95.0, 86.66666666666667)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.05)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 235.0)","(1.5, 1.58, 1.518421052631579)"
11-01-2023 21:30:13.816281,"(4.0, 11.5, 10.75)","(51.0, 95.0, 86.66666666666667)","(10.0, 14.5, 12.0)","(8.5, 17.5, 14.5)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 235.0)","(1.5, 1.58, 1.518421052631579)"
11-01-2023 21:30:14.900641,"(4.0, 11.5, 10.75)","(51.0, 95.0, 86.66666666666667)","(10.0, 14.5, 12.0)","(8.5, 17.5, 14.5)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 235.0)","(1.5, 1.58, 1.554)"
11-01-2023 21:30:15.963172,"(4.0, 11.5, 10.75)","(51.0, 95.0, 86.66666666666667)","(10.0, 14.5, 12.0)","(8.5, 17.5, 14.5)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 260.0)","(1.5, 1.58, 1.554)"
11-01-2023 21:30:17.024403,"(4.0, 11.5, 10.75)","(51.0, 95.0, 86.66666666666667)","(10.0, 14.5, 12.0)","(8.5, 17.5, 14.5)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 260.0)","(1.5, 1.58, 1.554)"
11-01-2023 21:30:18.116698,"(4.0, 11.5, 10.75)","(51.0, 95.0, 86.66666666666667)","(10.0, 14.5, 12.0)","(8.5, 17.5, 14.5)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 267.5)","(1.5, 1.58, 1.554)"
11-01-2023 21:30:19.204855,"(4.0, 11.5, 10.75)","(51.0, 95.0, 86.66666666666667)","(10.0, 14.5, 12.0)","(8.5, 17.5, 14.5)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 240.0)","(1.5, 1.58, 1.554)"
11-01-2023 21:30:20.631318,"(4.0, 11.5, 10.75)","(51.0, 95.0, 86.66666666666667)","(10.0, 14.5, 12.0)","(8.5, 17.5, 14.5)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 220.0)","(1.5, 1.58, 1.554)"
11-01-2023 21:30:21.774640,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 14.5, 12.0)","(8.5, 17.5, 14.5)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 320.0, 240.0)","(1.5, 1.58, 1.554)"
11-01-2023 21:30:22.929292,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 14.5, 12.0)","(8.5, 17.5, 14.5)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 240.0)","(1.5, 1.58, 1.554)"
11-01-2023 21:30:24.104100,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 14.5, 12.0)","(8.5, 17.5, 14.5)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 240.0)","(1.5, 1.58, 1.554)"
11-01-2023 21:30:25.128267,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 14.5, 12.0)","(8.5, 17.5, 14.5)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 240.0)","(1.5, 1.58, 1.554)"
11-01-2023 21:30:26.286491,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 14.5, 12.0)","(8.5, 17.5, 14.5)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 240.0)","(1.5, 1.58, 1.554)"
11-01-2023 21:30:27.376298,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 14.5, 12.0)","(8.5, 17.5, 14.5)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 240.0)","(1.5, 1.58, 1.554)"
11-01-2023 21:30:28.453823,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 14.5, 12.0)","(8.5, 17.5, 14.5)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 240.0)","(1.5, 1.58, 1.554)"
11-01-2023 21:30:29.688406,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 14.5, 12.0)","(8.5, 17.5, 14.5)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 240.0)","(1.5, 1.58, 1.554)"
11-01-2023 21:30:30.817261,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 14.5, 12.0)","(8.5, 17.5, 14.5)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 240.0)","(1.5, 1.58, 1.554)"
11-01-2023 21:30:31.973793,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 14.5, 12.0)","(8.5, 17.5, 14.5)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 235.0)","(1.5, 1.58, 1.554)"
11-01-2023 21:30:33.073699,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 14.5, 12.0)","(8.5, 17.5, 16.333333333333332)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 235.0)","(1.5, 1.58, 1.5150000000000001)"
11-01-2023 21:30:34.202774,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 14.5, 12.0)","(8.5, 17.5, 16.333333333333332)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 235.0)","(1.5, 1.58, 1.5150000000000001)"
11-01-2023 21:30:35.591660,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 14.5, 12.0)","(8.5, 17.5, 16.333333333333332)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 235.0)","(1.5, 1.58, 1.5150000000000001)"
11-01-2023 21:30:36.770585,"(4.0, 11.5, 10.75)","(51.0, 100.0, 85.0)","(10.0, 14.5, 12.0)","(8.5, 17.5, 16.333333333333332)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 235.0)","(1.5, 1.58, 1.5166666666666666)"
11-01-2023 21:30:37.976396,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 14.5, 12.0)","(8.5, 17.5, 16.333333333333332)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 235.0)","(1.5, 1.57, 1.5166666666666666)"
11-01-2023 21:30:39.329571,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.125)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 235.0)","(1.5, 1.57, 1.5166666666666666)"
11-01-2023 21:30:40.561868,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 14.5, 12.0)","(8.5, 17.5, 17.125)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 240.0)","(1.5, 1.57, 1.5166666666666666)"
11-01-2023 21:30:41.942032,"(4.0, 11.5, 10.75)","(51.0, 95.0, 86.66666666666667)","(10.0, 14.5, 11.986486486486486)","(8.5, 17.5, 17.125)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 240.0)","(1.5, 1.57, 1.54)"
11-01-2023 21:30:43.211191,"(4.0, 11.5, 10.75)","(51.0, 95.0, 80.0)","(10.0, 14.5, 11.986486486486486)","(8.5, 17.5, 17.125)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 245.0)","(1.5, 1.57, 1.51875)"
11-01-2023 21:30:44.345198,"(4.0, 11.5, 10.75)","(51.0, 110.0, 80.0)","(10.0, 14.5, 11.986486486486486)","(8.5, 17.5, 17.125)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 245.0)","(1.5, 1.58, 1.51875)"
11-01-2023 21:30:45.507315,"(4.0, 11.5, 10.75)","(51.0, 110.0, 80.0)","(10.0, 14.5, 11.986486486486486)","(8.5, 17.5, 17.125)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 245.0)","(1.5, 1.58, 1.51875)"
11-01-2023 21:30:46.630356,"(4.0, 11.5, 10.75)","(51.0, 110.0, 80.0)","(10.0, 14.0, 12.863636363636363)","(8.5, 17.5, 17.125)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 245.0)","(1.5, 1.58, 1.51875)"
11-01-2023 21:30:47.929550,"(4.0, 11.5, 10.75)","(51.0, 110.0, 80.0)","(10.0, 14.0, 12.863636363636363)","(8.5, 17.5, 17.125)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 245.0)","(1.5, 1.58, 1.51875)"
11-01-2023 21:30:49.220149,"(4.0, 11.5, 10.75)","(51.0, 110.0, 80.0)","(10.0, 14.0, 11.96875)","(8.5, 17.5, 17.125)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 250.0)","(1.5, 1.58, 1.51875)"
11-01-2023 21:30:50.545161,"(4.0, 11.5, 10.75)","(51.0, 110.0, 80.0)","(10.0, 14.0, 11.96875)","(8.5, 17.5, 17.125)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 250.0)","(1.5, 1.58, 1.51875)"
11-01-2023 21:30:51.893081,"(4.0, 11.5, 10.75)","(51.0, 110.0, 80.0)","(10.0, 14.0, 11.96875)","(8.5, 17.5, 17.125)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 250.0)","(1.5, 1.58, 1.51875)"
11-01-2023 21:30:53.005312,"(4.0, 11.5, 10.75)","(51.0, 110.0, 80.0)","(10.0, 14.0, 11.96875)","(8.5, 17.5, 17.225806451612904)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 310.0, 233.33333333333334)","(1.5, 1.58, 1.51875)"
11-01-2023 21:30:54.110163,"(4.0, 11.5, 10.75)","(51.0, 110.0, 75.71428571428571)","(10.0, 14.0, 11.96875)","(8.5, 18.0, 17.428571428571427)","(17.0, 34.0, 30.904761904761905)","(15.0, 24.0, 17.75)","(61.0, 320.0, 250.0)","(1.5, 1.58, 1.5347368421052632)"
