,Giant Payday,Cleopatras Strike,Bigfoot City,Zumurudee,Bobs All In,Cashanova,My Boy Lollipop,Vintage Kitten,River Rose,Macedonian Ruler,Were Just Sayin
10-01-2023 08:54:49.574897,"(13.0, 16.0, 15.25)","(2.45, 2.84, 2.8377777777777777)","(3.3, 5.0, 4.888372093023256)","(18.0, 32.0, 29.083333333333336)","(9.0, 19.0, 18.25)","(7.5, 9.0, 8.672727272727274)","(51.0, 85.0, 67.14285714285714)","(31.0, 38.0, 35.0)","(10.0, 14.5, 13.166666666666666)","(14.0, 23.0, 20.23076923076923)","(26.0, 65.0, 62.5)"
10-01-2023 08:54:50.923318,"(13.0, 16.0, 15.5)","(2.45, 2.84, 2.8377777777777777)","(3.3, 5.0, 4.890196078431372)","(18.0, 32.0, 29.8125)","(9.0, 18.0, 17.636363636363637)","(7.5, 9.0, 8.672727272727274)","(51.0, 85.0, 67.14285714285714)","(31.0, 38.0, 35.0)","(10.0, 14.5, 13.166666666666666)","(14.0, 23.0, 20.23076923076923)","(26.0, 65.0, 62.5)"
10-01-2023 08:54:52.303594,"(13.0, 16.0, 15.5)","(2.45, 2.84, 2.837647058823529)","(3.3, 5.0, 4.8808510638297875)","(18.0, 32.0, 29.727272727272727)","(9.0, 18.0, 17.636363636363637)","(7.5, 9.0, 8.672727272727274)","(51.0, 85.0, 80.0)","(31.0, 38.0, 35.0)","(10.0, 14.5, 13.3)","(14.0, 23.0, 20.77777777777778)","(26.0, 65.0, 62.5)"
10-01-2023 08:54:53.705673,"(13.0, 16.0, 15.25)","(2.45, 2.84, 2.837647058823529)","(3.3, 5.0, 4.8808510638297875)","(18.0, 32.0, 28.428571428571427)","(9.0, 18.0, 17.636363636363637)","(7.5, 9.0, 8.672727272727274)","(51.0, 85.0, 76.66666666666667)","(31.0, 38.0, 35.0)","(10.0, 14.5, 13.3)","(14.0, 23.0, 20.77777777777778)","(26.0, 65.0, 60.0)"
10-01-2023 08:54:55.071053,"(13.0, 16.0, 15.25)","(2.45, 2.84, 2.837647058823529)","(3.3, 5.0, 4.8808510638297875)","(18.0, 32.0, 28.428571428571427)","(9.0, 18.0, 17.636363636363637)","(7.5, 9.0, 8.672727272727274)","(51.0, 85.0, 76.66666666666667)","(31.0, 38.0, 35.0)","(10.0, 14.5, 13.3)","(14.0, 23.0, 20.77777777777778)","(26.0, 65.0, 60.0)"
10-01-2023 08:54:56.429733,"(13.0, 16.0, 15.25)","(2.45, 2.84, 2.837647058823529)","(3.3, 5.0, 4.8808510638297875)","(18.0, 32.0, 28.428571428571427)","(9.0, 18.0, 17.636363636363637)","(7.5, 9.0, 8.672727272727274)","(51.0, 85.0, 76.66666666666667)","(31.0, 38.0, 35.0)","(10.0, 14.5, 13.3)","(14.0, 23.0, 20.77777777777778)","(26.0, 65.0, 60.0)"
10-01-2023 08:54:57.767510,"(13.0, 16.0, 15.25)","(2.45, 2.84, 2.837647058823529)","(3.3, 5.0, 4.888372093023256)","(18.0, 32.0, 29.77777777777778)","(9.0, 18.0, 17.636363636363637)","(7.5, 9.0, 8.672727272727274)","(51.0, 85.0, 71.66666666666667)","(31.0, 38.0, 35.0)","(10.0, 14.5, 13.75)","(14.0, 23.0, 20.77777777777778)","(26.0, 65.0, 60.0)"
10-01-2023 08:54:59.316070,"(13.0, 16.0, 15.25)","(2.45, 2.84, 2.8505882352941176)","(3.3, 5.0, 4.92962962962963)","(18.0, 32.0, 29.5)","(9.0, 18.0, 17.451612903225808)","(7.5, 9.0, 8.6)","(51.0, 85.0, 72.5)","(31.0, 36.0, 31.1)","(10.0, 14.5, 13.323529411764707)","(14.0, 23.0, 20.77777777777778)","(26.0, 65.0, 60.0)"
10-01-2023 08:55:00.795684,"(13.0, 16.0, 15.25)","(2.45, 2.86, 2.8633333333333333)","(3.3, 5.1, 4.933333333333334)","(18.0, 32.0, 29.5)","(9.0, 18.0, 17.5)","(7.5, 9.0, 8.6)","(51.0, 85.0, 72.5)","(31.0, 36.0, 31.1)","(10.0, 14.5, 13.547619047619047)","(14.0, 23.0, 20.5)","(26.0, 65.0, 70.83333333333333)"
10-01-2023 08:55:02.252386,"(13.0, 16.0, 15.25)","(2.45, 2.88, 2.8657142857142857)","(3.3, 5.0, 4.914285714285715)","(18.0, 32.0, 28.666666666666668)","(9.0, 18.0, 17.5)","(7.5, 9.0, 8.538461538461538)","(51.0, 85.0, 72.5)","(31.0, 36.0, 72.35714285714286)","(10.0, 14.5, 13.54)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 68.8)"
10-01-2023 08:55:03.828590,"(13.0, 16.0, 15.25)","(2.45, 2.88, 2.8657142857142857)","(3.3, 5.0, 4.914285714285715)","(18.0, 32.0, 28.666666666666668)","(9.0, 18.0, 17.5)","(7.5, 9.0, 8.538461538461538)","(51.0, 85.0, 72.5)","(31.0, 75.0, 60.833333333333336)","(10.0, 14.5, 13.642857142857142)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 78.57142857142857)"
10-01-2023 08:55:05.496552,"(13.0, 16.0, 15.25)","(2.45, 2.88, 2.8657142857142857)","(3.3, 5.0, 4.914285714285715)","(18.0, 32.0, 28.666666666666668)","(9.0, 18.0, 17.32)","(7.5, 9.0, 8.538461538461538)","(51.0, 85.0, 72.5)","(31.0, 65.0, 60.833333333333336)","(10.0, 14.5, 12.285714285714286)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 86.36363636363637)"
10-01-2023 08:55:06.823106,"(13.0, 16.0, 15.25)","(2.45, 2.88, 2.8657142857142857)","(3.3, 5.0, 4.914285714285715)","(18.0, 32.0, 28.666666666666668)","(9.0, 18.0, 17.32)","(7.5, 9.0, 8.538461538461538)","(51.0, 85.0, 76.66666666666667)","(31.0, 65.0, 54.285714285714285)","(10.0, 14.0, 12.285714285714286)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 86.36363636363637)"
10-01-2023 08:55:08.249779,"(13.0, 16.0, 15.25)","(2.45, 2.88, 2.8657142857142857)","(3.3, 5.0, 4.914285714285715)","(18.0, 32.0, 28.25)","(9.0, 18.0, 17.32)","(7.5, 9.0, 8.538461538461538)","(51.0, 85.0, 77.85714285714286)","(31.0, 60.0, 54.285714285714285)","(10.0, 14.0, 12.285714285714286)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 86.36363636363637)"
10-01-2023 08:55:09.655532,"(13.0, 16.0, 15.25)","(2.45, 2.88, 2.8657142857142857)","(3.3, 5.0, 4.914285714285715)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.32)","(7.5, 9.0, 8.538461538461538)","(51.0, 85.0, 77.85714285714286)","(31.0, 60.0, 54.285714285714285)","(10.0, 14.0, 12.285714285714286)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 86.36363636363637)"
10-01-2023 08:55:11.037891,"(13.0, 16.0, 15.25)","(2.45, 2.88, 2.8657142857142857)","(3.3, 5.0, 4.914285714285715)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.32)","(7.5, 9.0, 8.538461538461538)","(51.0, 85.0, 77.85714285714286)","(31.0, 60.0, 54.285714285714285)","(10.0, 14.0, 12.285714285714286)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 86.36363636363637)"
10-01-2023 08:55:12.405085,"(13.0, 16.0, 15.25)","(2.45, 2.88, 2.8657142857142857)","(3.3, 5.0, 4.914285714285715)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.32)","(7.5, 9.0, 8.538461538461538)","(51.0, 85.0, 77.85714285714286)","(31.0, 60.0, 54.285714285714285)","(10.0, 14.0, 12.4)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 86.36363636363637)"
10-01-2023 08:55:13.738396,"(13.0, 16.0, 15.25)","(2.45, 2.88, 2.8657142857142857)","(3.3, 5.0, 4.914285714285715)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.32)","(7.5, 9.0, 8.538461538461538)","(51.0, 85.0, 77.85714285714286)","(31.0, 60.0, 54.285714285714285)","(10.0, 14.0, 12.4)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 86.36363636363637)"
10-01-2023 08:55:15.177151,"(13.0, 16.0, 15.5)","(2.45, 2.88, 2.8657142857142857)","(3.3, 5.0, 4.914285714285715)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.32)","(7.5, 9.0, 8.538461538461538)","(51.0, 85.0, 77.85714285714286)","(31.0, 60.0, 54.285714285714285)","(10.0, 14.0, 12.4)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 86.36363636363637)"
10-01-2023 08:55:16.575050,"(13.0, 16.0, 15.5)","(2.45, 2.88, 2.8657142857142857)","(3.3, 5.0, 4.914285714285715)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.32)","(7.5, 9.0, 8.538461538461538)","(51.0, 85.0, 75.0)","(31.0, 60.0, 54.85714285714286)","(10.0, 14.0, 12.4)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 70.0)"
10-01-2023 08:55:17.937437,"(13.0, 16.0, 15.5)","(2.45, 2.88, 2.8657142857142857)","(3.3, 5.0, 4.851612903225806)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.32)","(7.5, 9.0, 8.538461538461538)","(51.0, 85.0, 75.0)","(31.0, 60.0, 54.85714285714286)","(10.0, 14.0, 12.75)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 86.15384615384616)"
10-01-2023 08:55:19.259041,"(13.0, 16.0, 15.5)","(2.45, 2.88, 2.8704761904761904)","(3.3, 5.0, 4.857142857142857)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.32)","(7.5, 9.0, 8.773913043478261)","(51.0, 85.0, 75.0)","(31.0, 60.0, 54.85714285714286)","(10.0, 13.5, 12.375)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 87.14285714285714)"
10-01-2023 08:55:20.603598,"(13.0, 16.0, 15.5)","(2.45, 2.88, 2.8704761904761904)","(3.3, 5.0, 4.875)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.32)","(7.5, 8.8, 8.773913043478261)","(51.0, 85.0, 75.0)","(31.0, 60.0, 54.85714285714286)","(10.0, 13.5, 13.125)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 87.14285714285714)"
10-01-2023 08:55:21.928732,"(13.0, 16.0, 15.5)","(2.45, 2.88, 2.8704761904761904)","(3.3, 5.0, 4.857142857142857)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.32)","(7.5, 8.8, 8.773913043478261)","(51.0, 85.0, 77.0)","(31.0, 60.0, 54.85714285714286)","(10.0, 13.5, 13.125)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 87.14285714285714)"
10-01-2023 08:55:23.248074,"(13.0, 16.0, 15.5)","(2.45, 2.88, 2.8666666666666667)","(3.3, 5.0, 4.857142857142857)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.266666666666666)","(7.5, 8.8, 8.773913043478261)","(51.0, 85.0, 77.0)","(31.0, 60.0, 54.85714285714286)","(10.0, 13.5, 13.125)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 87.14285714285714)"
10-01-2023 08:55:24.572524,"(13.0, 16.0, 15.5)","(2.45, 2.88, 2.8668852459016394)","(3.3, 5.0, 4.857142857142857)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.266666666666666)","(7.5, 8.8, 8.773913043478261)","(51.0, 85.0, 77.0)","(31.0, 60.0, 54.85714285714286)","(10.0, 13.5, 12.75)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 87.14285714285714)"
10-01-2023 08:55:25.900210,"(13.0, 16.0, 15.5)","(2.45, 2.88, 2.8603278688524587)","(3.3, 5.0, 4.857142857142857)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.266666666666666)","(7.5, 8.8, 8.773913043478261)","(51.0, 85.0, 77.0)","(31.0, 60.0, 52.0)","(10.0, 13.0, 12.5)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 87.14285714285714)"
10-01-2023 08:55:27.201266,"(13.0, 16.0, 15.647058823529411)","(2.45, 2.88, 2.856)","(3.3, 5.0, 4.857142857142857)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.24137931034483)","(7.5, 8.8, 8.773913043478261)","(51.0, 85.0, 77.0)","(31.0, 60.0, 53.6)","(10.0, 13.0, 12.5)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 87.14285714285714)"
10-01-2023 08:55:28.532054,"(13.0, 16.0, 15.647058823529411)","(2.45, 2.88, 2.856)","(3.3, 5.0, 4.857142857142857)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.24137931034483)","(7.5, 8.8, 8.773913043478261)","(51.0, 85.0, 77.0)","(31.0, 60.0, 53.6)","(10.0, 13.0, 12.5)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 87.14285714285714)"
10-01-2023 08:55:29.883750,"(13.0, 16.0, 15.647058823529411)","(2.45, 2.88, 2.856)","(3.3, 5.0, 4.857142857142857)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.24137931034483)","(7.5, 8.8, 8.773913043478261)","(51.0, 85.0, 77.0)","(31.0, 60.0, 53.6)","(10.0, 13.0, 12.5)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 87.14285714285714)"
10-01-2023 08:55:31.089189,"(13.0, 16.0, 15.647058823529411)","(2.45, 2.88, 2.856)","(3.3, 5.0, 4.857142857142857)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.24137931034483)","(7.5, 8.8, 8.600000000000001)","(51.0, 85.0, 80.0)","(31.0, 60.0, 53.6)","(10.0, 13.0, 12.5)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 87.14285714285714)"
10-01-2023 08:55:32.406557,"(13.0, 16.0, 15.647058823529411)","(2.45, 2.88, 2.86)","(3.3, 5.0, 4.857142857142857)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.24137931034483)","(7.5, 8.8, 8.533333333333333)","(51.0, 85.0, 75.0)","(31.0, 60.0, 53.6)","(10.0, 13.0, 12.6)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 70.0)"
10-01-2023 08:55:33.758381,"(13.0, 16.0, 15.647058823529411)","(2.45, 2.88, 2.86)","(3.3, 5.0, 4.857142857142857)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.24137931034483)","(7.5, 8.8, 8.533333333333333)","(51.0, 85.0, 75.0)","(31.0, 60.0, 82.25)","(10.0, 13.0, 12.6)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 70.0)"
10-01-2023 08:55:35.171211,"(13.0, 14.5, 13.214285714285714)","(2.45, 2.88, 2.86)","(3.3, 5.0, 4.875)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.28)","(7.5, 8.8, 8.600000000000001)","(51.0, 85.0, 80.83333333333334)","(31.0, 95.0, 78.66666666666666)","(10.0, 13.0, 12.6)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 79.0)"
10-01-2023 08:55:36.756459,"(13.0, 14.5, 13.272727272727273)","(2.45, 2.88, 2.86)","(3.3, 5.0, 4.875)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.28)","(7.5, 8.8, 8.533333333333333)","(51.0, 85.0, 80.83333333333334)","(31.0, 95.0, 86.5)","(10.0, 13.0, 12.6)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 82.85714285714286)"
10-01-2023 08:55:38.293796,"(13.0, 14.5, 13.272727272727273)","(2.45, 2.88, 2.86)","(3.3, 5.0, 4.875)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.28)","(7.5, 8.8, 8.533333333333333)","(51.0, 85.0, 74.28571428571429)","(31.0, 100.0, 78.4)","(10.0, 13.0, 12.6)","(14.0, 23.0, 20.77777777777778)","(26.0, 100.0, 79.0)"
10-01-2023 08:55:39.562706,"(13.0, 14.5, 13.272727272727273)","(2.45, 2.88, 2.86)","(3.3, 5.0, 4.915384615384616)","(18.0, 32.0, 29.083333333333336)","(9.0, 18.0, 17.28)","(7.5, 8.8, 8.444444444444445)","(51.0, 80.0, 74.28571428571429)","(31.0, 100.0, 86.5)","(10.0, 13.0, 12.6)","(14.0, 23.0, 23.0)","(26.0, 100.0, 79.0)"
10-01-2023 08:55:40.855101,"(13.0, 14.5, 13.214285714285714)","(2.45, 2.88, 2.862)","(3.3, 5.0, 4.915384615384616)","(18.0, 32.0, 29.375)","(9.0, 18.0, 17.28)","(7.5, 8.8, 8.444444444444445)","(51.0, 80.0, 75.0)","(31.0, 100.0, 75.4)","(10.0, 13.0, 12.6)","(14.0, 24.0, 23.375)","(26.0, 100.0, 79.0)"
10-01-2023 08:55:42.181698,"(13.0, 14.5, 13.214285714285714)","(2.45, 2.88, 2.862)","(3.3, 5.0, 4.915384615384616)","(18.0, 30.0, 29.375)","(9.0, 18.0, 17.25)","(7.5, 8.8, 8.444444444444445)","(51.0, 80.0, 71.1764705882353)","(31.0, 95.0, 75.4)","(10.0, 13.0, 12.6)","(14.0, 24.0, 23.375)","(26.0, 100.0, 79.0)"
10-01-2023 08:55:43.403542,"(13.0, 14.5, 13.214285714285714)","(2.45, 2.88, 2.862)","(3.3, 5.0, 4.8625)","(18.0, 30.0, 29.375)","(9.0, 18.0, 17.25)","(7.5, 8.8, 8.444444444444445)","(51.0, 80.0, 67.5)","(31.0, 95.0, 75.4)","(10.0, 13.0, 12.777777777777779)","(14.0, 24.0, 23.375)","(26.0, 100.0, 79.0)"
10-01-2023 08:55:44.670463,"(13.0, 14.5, 13.214285714285714)","(2.45, 2.88, 2.862)","(3.3, 5.0, 4.8625)","(18.0, 30.0, 29.375)","(9.0, 18.0, 17.25)","(7.5, 8.8, 8.444444444444445)","(51.0, 75.0, 64.28571428571429)","(31.0, 95.0, 75.4)","(10.0, 13.0, 12.9)","(14.0, 24.0, 23.2)","(26.0, 100.0, 79.0)"
10-01-2023 08:55:45.925718,"(13.0, 14.5, 13.214285714285714)","(2.45, 2.88, 2.869333333333333)","(3.3, 5.0, 4.8625)","(18.0, 30.0, 29.375)","(9.0, 18.0, 17.25)","(7.5, 8.8, 8.444444444444445)","(51.0, 75.0, 64.28571428571429)","(31.0, 95.0, 75.4)","(10.0, 13.5, 13.071428571428571)","(14.0, 24.0, 23.5)","(26.0, 100.0, 82.85714285714286)"
10-01-2023 08:55:47.229816,"(13.0, 14.5, 13.214285714285714)","(2.45, 2.86, 2.844)","(3.3, 5.0, 4.8625)","(18.0, 30.0, 29.375)","(9.0, 18.0, 17.25)","(7.5, 8.8, 8.654545454545454)","(51.0, 75.0, 64.28571428571429)","(31.0, 95.0, 68.0)","(10.0, 13.5, 13.071428571428571)","(14.0, 24.0, 23.5)","(26.0, 100.0, 79.0)"
10-01-2023 08:55:48.537562,"(13.0, 14.5, 13.166666666666666)","(2.45, 2.86, 2.841333333333333)","(3.3, 5.0, 4.8625)","(18.0, 30.0, 29.375)","(9.0, 18.0, 17.25)","(7.5, 8.8, 8.586666666666668)","(51.0, 75.0, 64.28571428571429)","(31.0, 95.0, 72.5)","(10.0, 13.5, 13.071428571428571)","(14.0, 24.0, 23.5)","(26.0, 100.0, 79.0)"
10-01-2023 08:55:49.795936,"(13.0, 14.5, 13.166666666666666)","(2.45, 2.86, 2.841333333333333)","(3.3, 5.0, 4.8625)","(18.0, 30.0, 29.0)","(9.0, 18.0, 17.25)","(7.5, 8.8, 8.586666666666668)","(51.0, 75.0, 64.28571428571429)","(31.0, 95.0, 71.0)","(10.0, 13.5, 13.071428571428571)","(14.0, 24.0, 23.5)","(26.0, 100.0, 82.85714285714286)"
10-01-2023 08:55:51.113917,"(13.0, 14.5, 13.166666666666666)","(2.45, 2.86, 2.841333333333333)","(3.3, 5.0, 4.8625)","(18.0, 30.0, 29.0)","(9.0, 18.0, 17.25)","(7.5, 8.8, 8.586666666666668)","(51.0, 75.0, 67.6923076923077)","(31.0, 95.0, 66.8)","(10.0, 13.5, 13.071428571428571)","(14.0, 24.0, 23.5)","(26.0, 100.0, 82.85714285714286)"
10-01-2023 08:55:52.398895,"(13.0, 14.5, 13.166666666666666)","(2.45, 2.86, 2.841333333333333)","(3.3, 5.0, 4.8625)","(18.0, 30.0, 29.0)","(9.0, 18.0, 17.25)","(7.5, 8.8, 8.586666666666668)","(51.0, 70.0, 64.23076923076923)","(31.0, 95.0, 80.9)","(10.0, 13.5, 13.071428571428571)","(14.0, 24.0, 23.5)","(26.0, 100.0, 79.0)"
10-01-2023 08:55:53.681918,"(13.0, 14.5, 13.166666666666666)","(2.45, 2.86, 2.841333333333333)","(3.3, 5.0, 4.8625)","(18.0, 30.0, 29.0)","(9.0, 18.0, 17.25)","(7.5, 8.8, 8.336842105263159)","(51.0, 70.0, 64.23076923076923)","(31.0, 95.0, 80.9)","(10.0, 13.5, 13.071428571428571)","(14.0, 24.0, 23.5)","(26.0, 100.0, 79.0)"
10-01-2023 08:55:54.956199,"(13.0, 14.5, 13.166666666666666)","(2.45, 2.86, 2.841333333333333)","(3.3, 5.0, 4.8625)","(18.0, 30.0, 29.0)","(9.0, 18.0, 17.25)","(7.5, 8.8, 8.36)","(51.0, 70.0, 64.23076923076923)","(31.0, 95.0, 80.9)","(10.0, 13.5, 13.071428571428571)","(14.0, 24.0, 23.5)","(26.0, 100.0, 79.0)"
10-01-2023 08:55:56.179198,"(13.0, 14.5, 13.166666666666666)","(2.45, 2.86, 2.8404347826086953)","(3.3, 5.0, 4.910204081632653)","(18.0, 30.0, 29.0)","(9.0, 18.0, 17.25)","(7.5, 8.8, 8.36)","(51.0, 70.0, 64.23076923076923)","(31.0, 95.0, 84.55555555555556)","(10.0, 13.5, 13.071428571428571)","(14.0, 24.0, 23.5)","(26.0, 100.0, 79.0)"
10-01-2023 08:55:57.363953,"(13.0, 14.5, 13.166666666666666)","(2.45, 2.86, 2.8404347826086953)","(3.3, 5.0, 4.910204081632653)","(18.0, 30.0, 29.0)","(9.0, 18.0, 17.25)","(7.5, 8.8, 8.36)","(51.0, 70.0, 63.0)","(31.0, 95.0, 84.55555555555556)","(10.0, 13.5, 13.071428571428571)","(14.0, 24.0, 23.5)","(26.0, 100.0, 79.0)"
10-01-2023 08:55:58.596136,"(13.0, 14.5, 13.166666666666666)","(2.45, 2.86, 2.8404347826086953)","(3.3, 5.0, 4.910204081632653)","(18.0, 30.0, 29.0)","(9.0, 18.0, 17.217391304347824)","(7.5, 8.8, 8.25)","(51.0, 65.0, 63.0)","(31.0, 95.0, 81.57142857142857)","(10.0, 13.5, 13.18421052631579)","(14.0, 24.0, 23.428571428571427)","(26.0, 100.0, 82.85714285714286)"
10-01-2023 08:55:59.839798,"(13.0, 14.5, 13.166666666666666)","(2.45, 2.86, 2.842641509433962)","(3.3, 5.0, 4.951219512195122)","(18.0, 30.0, 29.0)","(9.0, 18.0, 17.217391304347824)","(7.5, 8.8, 8.25)","(51.0, 65.0, 63.0)","(31.0, 95.0, 81.57142857142857)","(10.0, 13.5, 13.18421052631579)","(14.0, 24.0, 23.25)","(26.0, 100.0, 82.85714285714286)"
10-01-2023 08:56:01.011730,"(13.0, 14.5, 13.166666666666666)","(2.45, 2.86, 2.842641509433962)","(3.3, 5.0, 4.991304347826087)","(18.0, 30.0, 29.0)","(9.0, 18.0, 17.217391304347824)","(7.5, 8.8, 8.25)","(51.0, 65.0, 61.666666666666664)","(31.0, 95.0, 81.57142857142857)","(10.0, 13.5, 13.18421052631579)","(14.0, 24.0, 23.5)","(26.0, 100.0, 82.85714285714286)"
10-01-2023 08:56:02.201156,"(13.0, 14.5, 13.166666666666666)","(2.45, 2.86, 2.842641509433962)","(3.3, 5.0, 4.991304347826087)","(18.0, 30.0, 29.0)","(9.0, 18.0, 17.217391304347824)","(7.5, 8.8, 8.25)","(51.0, 65.0, 61.666666666666664)","(31.0, 95.0, 64.5)","(10.0, 13.5, 13.384615384615385)","(14.0, 24.0, 23.5)","(26.0, 100.0, 82.85714285714286)"
10-01-2023 08:56:03.386585,"(13.0, 14.5, 13.214285714285714)","(2.45, 2.86, 2.8404255319148937)","(3.3, 5.0, 4.991304347826087)","(18.0, 30.0, 29.5)","(9.0, 18.0, 17.217391304347824)","(7.5, 8.8, 8.213333333333333)","(51.0, 65.0, 58.333333333333336)","(31.0, 70.0, 64.5)","(10.0, 14.0, 13.384615384615385)","(14.0, 24.0, 23.5)","(26.0, 100.0, 82.85714285714286)"
10-01-2023 08:56:04.606122,"(13.0, 14.5, 13.15)","(2.45, 2.86, 2.8404255319148937)","(3.3, 5.0, 4.991304347826087)","(18.0, 30.0, 29.5)","(9.0, 18.0, 17.217391304347824)","(7.5, 8.8, 8.2)","(51.0, 60.0, 68.33333333333333)","(31.0, 70.0, 54.0)","(10.0, 14.0, 13.2)","(14.0, 24.0, 23.1875)","(26.0, 100.0, 60.0)"
10-01-2023 08:56:05.824178,"(13.0, 14.5, 13.15)","(2.45, 2.86, 2.842641509433962)","(3.3, 5.0, 4.991304347826087)","(18.0, 30.0, 29.5)","(9.0, 18.0, 17.217391304347824)","(7.5, 8.6, 8.107692307692307)","(51.0, 85.0, 68.33333333333333)","(31.0, 70.0, 64.0)","(10.0, 14.0, 13.363636363636363)","(14.0, 24.0, 20.75)","(26.0, 100.0, 72.5)"
10-01-2023 08:56:07.040291,"(13.0, 14.5, 13.15)","(2.45, 2.86, 2.842641509433962)","(3.3, 5.2, 5.071428571428571)","(18.0, 30.0, 29.5)","(9.0, 18.0, 17.217391304347824)","(7.5, 8.6, 8.107692307692307)","(51.0, 85.0, 70.71428571428572)","(31.0, 70.0, 67.27272727272727)","(10.0, 15.0, 13.625)","(14.0, 23.0, 21.11764705882353)","(26.0, 95.0, 88.875)"
10-01-2023 08:56:08.221194,"(13.0, 14.0, 13.153846153846153)","(2.45, 2.78, 2.756923076923077)","(3.3, 5.2, 5.08)","(18.0, 30.0, 29.5)","(9.0, 18.0, 17.217391304347824)","(7.5, 8.6, 8.107692307692307)","(51.0, 85.0, 72.5)","(31.0, 70.0, 53.5)","(10.0, 14.5, 13.714285714285714)","(14.0, 23.0, 20.666666666666668)","(26.0, 95.0, 88.875)"
10-01-2023 08:56:09.407469,"(13.0, 14.0, 13.153846153846153)","(2.45, 2.76, 2.7504347826086954)","(3.3, 5.2, 5.076923076923077)","(18.0, 30.0, 29.5)","(9.0, 18.0, 17.217391304347824)","(7.5, 8.6, 8.333333333333332)","(51.0, 85.0, 70.71428571428572)","(31.0, 65.0, 48.57142857142857)","(10.0, 15.0, 13.714285714285714)","(14.0, 23.0, 20.666666666666668)","(26.0, 95.0, 88.875)"
10-01-2023 08:56:10.580496,"(13.0, 14.0, 13.153846153846153)","(2.45, 2.76, 2.7504347826086954)","(3.3, 5.2, 5.076923076923077)","(18.0, 30.0, 29.5)","(9.0, 18.0, 17.217391304347824)","(7.5, 8.6, 8.333333333333332)","(51.0, 85.0, 72.0)","(31.0, 65.0, 48.57142857142857)","(10.0, 15.0, 13.25)","(14.0, 23.0, 20.666666666666668)","(26.0, 95.0, 88.875)"
10-01-2023 08:56:11.871539,"(13.0, 14.0, 13.153846153846153)","(2.45, 2.76, 2.749230769230769)","(3.3, 5.2, 5.076923076923077)","(18.0, 30.0, 29.5)","(9.0, 18.0, 17.25)","(7.5, 8.6, 8.454545454545453)","(51.0, 80.0, 67.5)","(31.0, 65.0, 50.625)","(10.0, 14.0, 13.125)","(14.0, 23.0, 20.333333333333332)","(26.0, 95.0, 88.875)"
