,Kooringa Magic,Bonbon Fire,Magic Charm,Blazing Bonus,Jimary Decoder,Miss Dudette,Spritely Olive,Chantelle Smells
15-12-2022 12:00:50.640536,"(3.3, 4.7, 4.326666666666666)","(2.9, 3.45, 3.3447368421052635)","(21.0, 48.0, 45.6)","(26.0, 100.0, 81.33333333333334)","(4.6, 5.1, 4.91875)","(3.7, 5.1, 4.525)","(41.0, 280.0, 194.58333333333331)","(31.0, 220.0, 132.0)"
15-12-2022 12:00:51.699477,"(3.3, 4.7, 4.326666666666666)","(2.9, 3.45, 3.3447368421052635)","(21.0, 48.0, 45.6)","(26.0, 100.0, 79.2)","(4.6, 5.0, 4.879166666666667)","(3.7, 5.1, 4.525)","(41.0, 280.0, 194.58333333333331)","(31.0, 220.0, 151.25)"
15-12-2022 12:00:52.830322,"(3.3, 4.7, 4.326666666666666)","(2.9, 3.45, 3.3447368421052635)","(21.0, 48.0, 45.6)","(26.0, 100.0, 79.2)","(4.6, 4.9, 4.879166666666667)","(3.7, 5.1, 4.135294117647059)","(41.0, 280.0, 194.58333333333331)","(31.0, 220.0, 151.25)"
15-12-2022 12:00:53.955144,"(3.3, 4.7, 4.326666666666666)","(2.9, 3.45, 3.3447368421052635)","(21.0, 48.0, 45.6)","(26.0, 100.0, 79.2)","(4.6, 4.9, 4.879166666666667)","(3.7, 5.0, 4.135294117647059)","(41.0, 280.0, 194.58333333333331)","(31.0, 220.0, 151.25)"
15-12-2022 12:00:55.219489,"(3.3, 4.7, 4.326666666666666)","(2.9, 3.45, 3.3447368421052635)","(21.0, 48.0, 45.6)","(26.0, 100.0, 79.2)","(4.6, 4.9, 4.879166666666667)","(3.7, 5.0, 4.261111111111111)","(41.0, 280.0, 180.0)","(31.0, 220.0, 160.3846153846154)"
15-12-2022 12:00:56.311316,"(3.3, 4.7, 4.32)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(26.0, 100.0, 84.0)","(4.6, 4.9, 4.8578947368421055)","(3.7, 5.0, 4.261111111111111)","(41.0, 280.0, 180.0)","(31.0, 220.0, 160.3846153846154)"
15-12-2022 12:00:57.383843,"(3.3, 4.7, 4.32)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(26.0, 100.0, 70.28571428571428)","(4.6, 4.9, 4.8578947368421055)","(3.7, 5.0, 4.261111111111111)","(41.0, 280.0, 180.0)","(31.0, 220.0, 160.3846153846154)"
15-12-2022 12:00:58.647234,"(3.3, 4.7, 4.32)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(26.0, 100.0, 70.28571428571428)","(4.6, 4.9, 4.8578947368421055)","(3.7, 5.0, 4.261111111111111)","(41.0, 280.0, 180.0)","(31.0, 220.0, 160.3846153846154)"
15-12-2022 12:00:59.694679,"(3.3, 4.7, 4.32)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(26.0, 100.0, 70.28571428571428)","(4.6, 4.9, 4.8578947368421055)","(3.7, 5.0, 4.261111111111111)","(41.0, 280.0, 180.0)","(31.0, 220.0, 160.3846153846154)"
15-12-2022 12:01:00.672412,"(3.3, 4.7, 4.32)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(26.0, 100.0, 70.28571428571428)","(4.6, 4.9, 4.8578947368421055)","(3.7, 5.0, 4.261111111111111)","(41.0, 280.0, 180.0)","(31.0, 220.0, 160.3846153846154)"
15-12-2022 12:01:01.716312,"(3.3, 4.6, 4.327272727272727)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(26.0, 100.0, 70.28571428571428)","(4.6, 5.0, 4.9375)","(3.7, 5.0, 4.261111111111111)","(41.0, 280.0, 180.0)","(31.0, 220.0, 160.3846153846154)"
15-12-2022 12:01:02.803646,"(3.3, 4.6, 4.327272727272727)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(26.0, 100.0, 85.14285714285714)","(4.6, 5.0, 4.9375)","(3.7, 5.0, 4.261111111111111)","(41.0, 280.0, 180.0)","(31.0, 220.0, 160.3846153846154)"
15-12-2022 12:01:03.862009,"(3.3, 4.6, 4.31875)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(26.0, 100.0, 85.14285714285714)","(4.6, 5.0, 4.9375)","(3.7, 5.0, 4.261111111111111)","(41.0, 280.0, 180.0)","(31.0, 220.0, 160.3846153846154)"
15-12-2022 12:01:05.003565,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(26.0, 100.0, 89.05263157894737)","(4.6, 5.0, 4.9375)","(3.7, 5.0, 4.3765625)","(41.0, 280.0, 180.0)","(31.0, 220.0, 160.3846153846154)"
15-12-2022 12:01:06.115015,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(26.0, 100.0, 89.05263157894737)","(4.6, 5.0, 4.9375)","(3.7, 5.0, 4.460810810810811)","(41.0, 280.0, 158.125)","(31.0, 220.0, 160.3846153846154)"
15-12-2022 12:01:07.274302,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(31.0, 100.0, 89.05263157894737)","(4.6, 5.0, 4.9375)","(3.6, 5.0, 4.460810810810811)","(41.0, 280.0, 205.0)","(31.0, 220.0, 160.3846153846154)"
15-12-2022 12:01:08.442437,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(31.0, 100.0, 89.05263157894737)","(4.6, 5.0, 4.9375)","(3.6, 5.0, 4.405)","(41.0, 280.0, 200.83333333333334)","(31.0, 220.0, 176.94444444444446)"
15-12-2022 12:01:09.673116,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(31.0, 100.0, 89.05263157894737)","(4.6, 5.0, 4.9375)","(3.6, 4.9, 4.405)","(41.0, 280.0, 180.0)","(31.0, 220.0, 132.5)"
15-12-2022 12:01:11.088771,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(31.0, 100.0, 89.05263157894737)","(4.6, 5.0, 4.9375)","(3.6, 4.9, 4.405)","(41.0, 280.0, 210.76923076923077)","(31.0, 220.0, 170.0)"
15-12-2022 12:01:12.486192,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(31.0, 100.0, 89.05263157894737)","(4.6, 5.0, 4.9375)","(3.6, 4.9, 4.405)","(41.0, 280.0, 210.76923076923077)","(31.0, 220.0, 170.0)"
15-12-2022 12:01:13.774197,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(31.0, 100.0, 89.05263157894737)","(4.6, 5.0, 4.928571428571429)","(3.6, 4.9, 4.405)","(41.0, 280.0, 210.76923076923077)","(31.0, 220.0, 170.0)"
15-12-2022 12:01:15.120535,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(31.0, 100.0, 89.05263157894737)","(4.6, 5.0, 4.928571428571429)","(3.6, 4.9, 4.405)","(41.0, 280.0, 210.76923076923077)","(31.0, 220.0, 170.0)"
15-12-2022 12:01:16.616312,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(31.0, 100.0, 89.05263157894737)","(4.6, 5.0, 4.928571428571429)","(3.6, 4.9, 4.5040000000000004)","(41.0, 280.0, 210.76923076923077)","(31.0, 220.0, 170.0)"
15-12-2022 12:01:18.057016,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(31.0, 100.0, 89.05263157894737)","(4.6, 5.0, 4.928571428571429)","(3.6, 4.9, 4.57)","(41.0, 280.0, 230.0)","(31.0, 220.0, 170.0)"
15-12-2022 12:01:19.441518,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(31.0, 100.0, 89.05263157894737)","(4.6, 5.0, 4.928571428571429)","(3.6, 4.9, 4.57)","(51.0, 280.0, 230.0)","(41.0, 220.0, 170.0)"
15-12-2022 12:01:20.853401,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 46.10526315789474)","(31.0, 100.0, 89.05263157894737)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.57)","(51.0, 280.0, 240.8695652173913)","(41.0, 220.0, 183.1578947368421)"
15-12-2022 12:01:22.098248,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 48.0, 47.708333333333336)","(31.0, 100.0, 93.88235294117646)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.57)","(51.0, 280.0, 262.0)","(41.0, 220.0, 206.66666666666669)"
15-12-2022 12:01:23.140971,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 55.0, 47.708333333333336)","(31.0, 100.0, 93.88235294117646)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.57)","(51.0, 280.0, 248.0)","(41.0, 220.0, 191.11111111111111)"
15-12-2022 12:01:24.219716,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 55.0, 47.708333333333336)","(31.0, 100.0, 81.57142857142857)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.57)","(51.0, 280.0, 248.0)","(41.0, 220.0, 194.0)"
15-12-2022 12:01:25.368045,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 55.0, 48.51851851851852)","(31.0, 95.0, 68.73529411764706)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.57)","(51.0, 280.0, 248.0)","(41.0, 220.0, 194.0)"
15-12-2022 12:01:26.537968,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3447368421052635)","(21.0, 55.0, 47.391304347826086)","(31.0, 95.0, 68.73529411764706)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.57)","(51.0, 280.0, 258.66666666666663)","(41.0, 220.0, 194.0)"
15-12-2022 12:01:27.672790,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 55.0, 48.75)","(31.0, 95.0, 68.73529411764706)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.57)","(51.0, 280.0, 258.66666666666663)","(41.0, 220.0, 194.0)"
15-12-2022 12:01:28.805988,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 55.0, 48.75)","(31.0, 95.0, 68.73529411764706)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.57)","(51.0, 280.0, 258.66666666666663)","(41.0, 220.0, 202.66666666666666)"
15-12-2022 12:01:29.876654,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 55.0, 46.95)","(31.0, 95.0, 71.5)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.57)","(51.0, 280.0, 258.66666666666663)","(41.0, 220.0, 202.66666666666666)"
15-12-2022 12:01:31.001683,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 55.0, 46.35294117647059)","(31.0, 95.0, 71.5)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.57)","(51.0, 280.0, 260.0)","(41.0, 220.0, 196.36363636363637)"
15-12-2022 12:01:32.189626,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 65.0, 43.78048780487805)","(31.0, 95.0, 67.975)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.57)","(51.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:01:33.342656,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3666666666666667)","(21.0, 65.0, 44.17948717948718)","(31.0, 95.0, 69.26190476190476)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.57)","(51.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:01:34.498807,"(3.3, 4.6, 4.31875)","(2.9, 3.45, 3.35625)","(21.0, 65.0, 38.806451612903224)","(31.0, 95.0, 69.26190476190476)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.57)","(51.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:01:35.695293,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3785714285714286)","(21.0, 65.0, 38.806451612903224)","(31.0, 95.0, 69.26190476190476)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.57)","(51.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:01:36.931658,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3136363636363635)","(21.0, 65.0, 41.8)","(31.0, 95.0, 69.26190476190476)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:01:38.277976,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3136363636363635)","(21.0, 65.0, 44.7)","(31.0, 95.0, 67.5)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:01:39.468621,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3136363636363635)","(21.0, 65.0, 46.955555555555556)","(31.0, 85.0, 67.5)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:01:40.652171,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3136363636363635)","(21.0, 65.0, 45.61538461538461)","(31.0, 85.0, 71.42857142857143)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:01:41.849659,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3136363636363635)","(21.0, 65.0, 45.61538461538461)","(31.0, 80.0, 66.66666666666667)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:01:43.015217,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3136363636363635)","(21.0, 65.0, 45.61538461538461)","(31.0, 80.0, 66.66666666666667)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:01:44.169503,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3136363636363635)","(21.0, 65.0, 45.61538461538461)","(31.0, 80.0, 67.3076923076923)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:01:45.312979,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3136363636363635)","(21.0, 65.0, 47.81818181818182)","(31.0, 80.0, 67.3076923076923)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 181.0)"
15-12-2022 12:01:46.392632,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3136363636363635)","(21.0, 65.0, 47.81818181818182)","(31.0, 80.0, 67.3076923076923)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 181.0)"
15-12-2022 12:01:47.435464,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3136363636363635)","(21.0, 65.0, 47.81818181818182)","(31.0, 80.0, 69.35483870967742)","(4.6, 5.0, 4.98)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 181.0)"
15-12-2022 12:01:48.463211,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3136363636363635)","(21.0, 65.0, 47.81818181818182)","(31.0, 80.0, 69.35483870967742)","(4.6, 5.1, 5.069999999999999)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 181.0)"
15-12-2022 12:01:49.471419,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3136363636363635)","(21.0, 60.0, 55.875)","(31.0, 80.0, 67.77777777777777)","(4.6, 5.1, 5.078571428571428)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 181.0)"
15-12-2022 12:01:50.475653,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3136363636363635)","(21.0, 55.0, 52.57142857142857)","(31.0, 80.0, 67.77777777777777)","(4.6, 5.1, 5.078571428571428)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 181.0)"
15-12-2022 12:01:51.526656,"(3.3, 4.6, 4.323076923076923)","(2.9, 3.45, 3.3136363636363635)","(21.0, 55.0, 50.24)","(31.0, 80.0, 67.77777777777777)","(4.6, 5.1, 5.078571428571428)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 181.0)"
15-12-2022 12:01:52.564865,"(3.3, 4.6, 4.323076923076923)","(2.9, 3.45, 3.3136363636363635)","(21.0, 55.0, 50.24)","(31.0, 80.0, 67.77777777777777)","(4.6, 5.1, 5.078571428571428)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 181.0)"
15-12-2022 12:01:53.723070,"(3.3, 4.6, 4.323076923076923)","(2.9, 3.45, 3.3136363636363635)","(21.0, 55.0, 50.24)","(31.0, 80.0, 67.77777777777777)","(4.6, 5.1, 5.078571428571428)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 258.66666666666663)","(41.0, 220.0, 178.94736842105263)"
15-12-2022 12:01:54.795146,"(3.3, 4.6, 4.323076923076923)","(2.9, 3.45, 3.3136363636363635)","(21.0, 55.0, 50.24)","(31.0, 80.0, 67.77777777777777)","(4.6, 5.1, 5.078571428571428)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 181.0)"
15-12-2022 12:01:55.820947,"(3.3, 4.6, 4.323076923076923)","(2.9, 3.45, 3.3136363636363635)","(21.0, 55.0, 50.24)","(31.0, 80.0, 67.77777777777777)","(4.6, 5.1, 5.078571428571428)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 181.0)"
15-12-2022 12:01:56.854954,"(3.3, 4.6, 4.323076923076923)","(2.9, 3.45, 3.3136363636363635)","(21.0, 55.0, 50.24)","(31.0, 80.0, 67.77777777777777)","(4.6, 5.1, 5.069999999999999)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:01:57.871473,"(3.3, 4.6, 4.323076923076923)","(2.9, 3.45, 3.3136363636363635)","(21.0, 55.0, 50.24)","(31.0, 80.0, 67.77777777777777)","(4.6, 5.1, 5.069999999999999)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:01:58.909437,"(3.3, 4.6, 4.323076923076923)","(2.9, 3.45, 3.3136363636363635)","(21.0, 55.0, 50.24)","(31.0, 80.0, 67.77777777777777)","(4.6, 5.1, 5.069999999999999)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:01:59.987033,"(3.3, 4.6, 4.323076923076923)","(2.9, 3.45, 3.3136363636363635)","(21.0, 55.0, 50.24)","(31.0, 80.0, 67.77777777777777)","(4.6, 5.1, 5.069999999999999)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:02:01.125743,"(3.3, 4.6, 4.323076923076923)","(2.9, 3.45, 3.3136363636363635)","(21.0, 55.0, 50.24)","(31.0, 80.0, 67.77777777777777)","(4.6, 5.1, 5.069999999999999)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:02:02.340853,"(3.3, 4.6, 4.323076923076923)","(2.9, 3.45, 3.3249999999999997)","(21.0, 55.0, 50.24)","(31.0, 80.0, 67.77777777777777)","(4.6, 5.1, 5.069999999999999)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:02:03.520077,"(3.3, 4.6, 4.323076923076923)","(2.9, 3.45, 3.3249999999999997)","(21.0, 55.0, 50.24)","(31.0, 80.0, 67.77777777777777)","(4.6, 5.1, 5.069999999999999)","(3.6, 4.9, 4.5040000000000004)","(51.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:02:04.692074,"(3.3, 4.6, 4.323076923076923)","(2.9, 3.45, 3.37)","(21.0, 55.0, 47.5)","(31.0, 80.0, 64.72222222222223)","(4.6, 5.1, 5.069999999999999)","(3.6, 4.9, 4.533333333333333)","(51.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:02:05.865583,"(3.3, 4.6, 4.31875)","(2.9, 3.45, 3.342857142857143)","(21.0, 55.0, 48.793103448275865)","(31.0, 80.0, 68.04347826086956)","(4.6, 5.1, 5.069999999999999)","(3.6, 4.9, 4.533333333333333)","(61.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:02:07.026333,"(3.3, 4.6, 4.31875)","(2.9, 3.45, 3.3710526315789475)","(21.0, 55.0, 48.793103448275865)","(31.0, 80.0, 68.04347826086956)","(4.6, 5.1, 5.069999999999999)","(3.6, 4.9, 4.533333333333333)","(61.0, 280.0, 260.0)","(41.0, 220.0, 203.75)"
15-12-2022 12:02:08.183535,"(3.3, 4.6, 4.31875)","(2.9, 3.45, 3.3710526315789475)","(21.0, 55.0, 48.793103448275865)","(31.0, 80.0, 68.04347826086956)","(4.6, 5.1, 4.9799999999999995)","(3.6, 4.9, 4.45)","(61.0, 280.0, 246.66666666666669)","(41.0, 220.0, 207.61904761904762)"
15-12-2022 12:02:09.404699,"(3.3, 4.6, 4.369230769230769)","(2.9, 3.45, 3.375)","(21.0, 55.0, 51.911764705882355)","(31.0, 80.0, 68.04347826086956)","(4.6, 5.1, 4.933333333333334)","(3.6, 4.9, 4.45)","(61.0, 280.0, 252.72727272727275)","(41.0, 220.0, 207.61904761904762)"
15-12-2022 12:02:10.591203,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.375)","(21.0, 55.0, 51.911764705882355)","(31.0, 80.0, 70.17857142857143)","(4.6, 5.1, 4.683333333333333)","(3.6, 4.9, 4.45)","(61.0, 280.0, 230.0)","(41.0, 220.0, 200.76923076923077)"
15-12-2022 12:02:11.821570,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3875)","(26.0, 55.0, 51.37931034482759)","(31.0, 80.0, 70.17857142857143)","(4.4, 5.1, 5.040298507462686)","(3.6, 4.9, 4.45)","(61.0, 280.0, 230.0)","(41.0, 220.0, 198.1818181818182)"
15-12-2022 12:02:12.952538,"(3.3, 4.6, 4.314285714285714)","(2.9, 3.45, 3.3875)","(26.0, 55.0, 51.37931034482759)","(31.0, 80.0, 70.17857142857143)","(4.4, 5.1, 5.093103448275862)","(3.6, 4.9, 4.45)","(61.0, 280.0, 252.72727272727275)","(41.0, 220.0, 198.0)"
15-12-2022 12:02:14.176967,"(3.3, 4.5, 4.3133333333333335)","(2.9, 3.45, 3.3875)","(26.0, 55.0, 51.37931034482759)","(31.0, 80.0, 70.17857142857143)","(4.4, 5.1, 5.093103448275862)","(3.6, 4.9, 4.45)","(61.0, 280.0, 252.72727272727275)","(41.0, 220.0, 183.33333333333331)"
15-12-2022 12:02:15.345013,"(3.3, 4.5, 4.3133333333333335)","(2.9, 3.45, 3.3875)","(26.0, 55.0, 51.37931034482759)","(31.0, 80.0, 70.17857142857143)","(4.4, 5.1, 5.093103448275862)","(3.6, 4.9, 4.45)","(61.0, 280.0, 230.0)","(41.0, 220.0, 200.0)"
15-12-2022 12:02:16.509817,"(3.3, 4.5, 4.3133333333333335)","(2.9, 3.45, 3.3875)","(26.0, 55.0, 51.37931034482759)","(31.0, 80.0, 70.17857142857143)","(4.4, 5.1, 5.093103448275862)","(3.6, 4.9, 4.45)","(61.0, 280.0, 230.0)","(41.0, 220.0, 183.33333333333331)"
15-12-2022 12:02:17.694531,"(3.3, 4.5, 4.3133333333333335)","(2.9, 3.45, 3.375)","(26.0, 55.0, 51.37931034482759)","(31.0, 80.0, 70.17857142857143)","(4.4, 5.1, 5.093103448275862)","(3.6, 4.9, 4.45)","(61.0, 280.0, 258.57142857142856)","(41.0, 220.0, 200.0)"
15-12-2022 12:02:18.917323,"(3.3, 4.5, 4.31)","(2.9, 3.45, 3.375)","(26.0, 55.0, 51.37931034482759)","(31.0, 80.0, 70.17857142857143)","(4.4, 5.1, 5.091111111111111)","(3.6, 4.9, 4.45)","(61.0, 280.0, 260.0)","(41.0, 220.0, 206.25)"
15-12-2022 12:02:20.131834,"(3.3, 4.5, 4.31)","(2.9, 3.45, 3.375)","(26.0, 55.0, 49.22222222222222)","(31.0, 80.0, 70.17857142857143)","(4.4, 5.1, 5.08235294117647)","(3.6, 4.9, 4.42)","(61.0, 280.0, 261.33333333333337)","(41.0, 220.0, 209.52380952380952)"
15-12-2022 12:02:21.306654,"(3.3, 4.5, 4.31)","(2.9, 3.45, 3.375)","(26.0, 55.0, 49.22222222222222)","(31.0, 80.0, 70.17857142857143)","(4.4, 5.1, 5.072727272727272)","(3.6, 4.9, 4.488571428571428)","(61.0, 280.0, 261.33333333333337)","(51.0, 220.0, 209.52380952380952)"
15-12-2022 12:02:22.501371,"(3.3, 4.5, 4.3076923076923075)","(2.9, 3.45, 3.3964285714285714)","(26.0, 55.0, 49.96774193548387)","(31.0, 80.0, 70.17857142857143)","(4.4, 5.1, 5.072727272727272)","(3.6, 4.9, 4.488571428571428)","(61.0, 280.0, 261.33333333333337)","(51.0, 220.0, 186.66666666666669)"
15-12-2022 12:02:23.694779,"(3.3, 4.5, 4.3076923076923075)","(2.9, 3.45, 3.3964285714285714)","(26.0, 55.0, 49.0)","(31.0, 80.0, 70.17857142857143)","(4.4, 5.1, 5.072727272727272)","(3.6, 4.9, 4.488571428571428)","(61.0, 280.0, 261.33333333333337)","(51.0, 220.0, 191.42857142857144)"
15-12-2022 12:02:24.845559,"(3.3, 4.5, 4.3076923076923075)","(2.9, 3.45, 3.3964285714285714)","(26.0, 55.0, 48.4)","(31.0, 80.0, 70.17857142857143)","(4.4, 5.1, 5.072727272727272)","(3.6, 4.9, 4.488571428571428)","(61.0, 280.0, 261.33333333333337)","(51.0, 220.0, 191.42857142857144)"
