,Urana Blazer,Cudal Coyote,Mumble Bug,Ballina,All Stoked Up,Skylas Elite,Blue Mojito,Fabulous Carter
04-01-2023 15:18:53.524292,"(7.5, 12.5, 8.3875)","(8.5, 16.0, 11.2)","(6.5, 16.0, 14.733333333333334)","(3.5, 6.6, 4.735185185185185)","(14.0, 17.0, 16.766666666666666)","(51.0, 370.0, 103.33333333333334)","(4.0, 6.4, 5.640000000000001)","(3.4, 5.8, 3.769230769230769)"
04-01-2023 15:18:54.643321,"(7.5, 12.5, 8.3875)","(8.5, 16.0, 11.2)","(6.5, 16.0, 14.733333333333334)","(3.5, 6.6, 4.735185185185185)","(14.0, 17.0, 16.766666666666666)","(51.0, 370.0, 103.33333333333334)","(4.0, 6.4, 5.640000000000001)","(3.4, 5.8, 3.769230769230769)"
04-01-2023 15:18:55.798516,"(7.5, 12.5, 8.3875)","(8.5, 16.0, 11.2)","(6.5, 16.0, 14.942857142857143)","(3.5, 6.6, 4.735185185185185)","(14.0, 17.0, 16.766666666666666)","(51.0, 370.0, 103.33333333333334)","(4.0, 6.4, 5.640000000000001)","(3.4, 5.8, 3.769230769230769)"
04-01-2023 15:18:56.966635,"(7.5, 12.5, 8.3875)","(8.5, 16.0, 14.254545454545454)","(6.5, 16.0, 12.3)","(3.5, 6.6, 4.735185185185185)","(14.0, 17.0, 16.766666666666666)","(51.0, 370.0, 103.33333333333334)","(4.0, 6.4, 5.314285714285714)","(3.4, 5.8, 3.769230769230769)"
04-01-2023 15:18:58.101752,"(7.5, 12.5, 8.135714285714286)","(8.5, 16.0, 13.0)","(6.5, 16.0, 12.4)","(3.5, 6.6, 4.735185185185185)","(14.0, 17.0, 16.766666666666666)","(51.0, 370.0, 103.33333333333334)","(4.0, 6.4, 5.277272727272727)","(3.4, 5.8, 3.769230769230769)"
04-01-2023 15:18:59.227201,"(7.5, 12.5, 8.113333333333333)","(8.5, 16.0, 14.363636363636363)","(6.5, 16.0, 12.4)","(3.5, 6.6, 4.735185185185185)","(14.0, 17.0, 16.766666666666666)","(51.0, 370.0, 103.33333333333334)","(4.0, 6.4, 5.066666666666666)","(3.4, 5.8, 3.769230769230769)"
04-01-2023 15:19:00.332855,"(7.5, 12.5, 8.113333333333333)","(8.5, 16.0, 14.363636363636363)","(6.5, 16.0, 10.600000000000001)","(3.5, 6.6, 4.735185185185185)","(14.0, 17.0, 16.766666666666666)","(51.0, 370.0, 103.33333333333334)","(4.0, 6.2, 4.985714285714286)","(3.4, 5.8, 3.769230769230769)"
04-01-2023 15:19:01.397102,"(7.5, 12.5, 8.113333333333333)","(8.5, 16.5, 14.727272727272727)","(6.5, 16.0, 10.600000000000001)","(3.5, 6.6, 4.735185185185185)","(14.0, 17.0, 16.766666666666666)","(51.0, 370.0, 103.33333333333334)","(4.0, 6.2, 4.985714285714286)","(3.4, 5.8, 3.769230769230769)"
04-01-2023 15:19:02.502321,"(7.5, 12.5, 8.113333333333333)","(8.5, 16.5, 14.727272727272727)","(6.5, 16.0, 10.600000000000001)","(3.5, 6.6, 4.735185185185185)","(14.0, 17.0, 16.61111111111111)","(51.0, 370.0, 220.0)","(4.0, 6.2, 4.985714285714286)","(3.4, 5.8, 3.769230769230769)"
04-01-2023 15:19:03.542332,"(7.5, 12.5, 8.113333333333333)","(8.5, 16.5, 14.727272727272727)","(6.5, 16.0, 10.600000000000001)","(3.5, 6.6, 4.735185185185185)","(14.0, 17.0, 16.61111111111111)","(51.0, 370.0, 220.0)","(4.0, 6.2, 4.985714285714286)","(3.4, 5.8, 3.769230769230769)"
04-01-2023 15:19:04.636628,"(7.5, 12.5, 8.113333333333333)","(8.5, 16.5, 14.727272727272727)","(6.5, 16.0, 10.600000000000001)","(3.5, 6.6, 4.735185185185185)","(14.0, 17.0, 16.61111111111111)","(51.0, 370.0, 220.0)","(4.0, 6.2, 4.985714285714286)","(3.4, 5.8, 3.769230769230769)"
04-01-2023 15:19:05.735663,"(7.5, 12.5, 8.113333333333333)","(8.5, 16.5, 14.727272727272727)","(6.5, 16.0, 10.600000000000001)","(3.5, 6.6, 4.735185185185185)","(14.0, 17.0, 16.61111111111111)","(51.0, 370.0, 220.0)","(4.0, 6.2, 4.985714285714286)","(3.4, 5.8, 3.769230769230769)"
04-01-2023 15:19:06.820789,"(7.5, 12.5, 9.18421052631579)","(8.5, 16.5, 13.076923076923077)","(6.5, 16.0, 9.916666666666668)","(3.5, 6.6, 5.102941176470589)","(14.0, 17.0, 16.61111111111111)","(51.0, 370.0, 220.0)","(4.0, 6.2, 5.311111111111111)","(3.4, 5.8, 3.81)"
04-01-2023 15:19:07.913854,"(7.5, 12.5, 9.76086956521739)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.916666666666668)","(3.5, 6.4, 5.102941176470589)","(14.0, 17.0, 16.555555555555557)","(51.0, 370.0, 220.0)","(4.0, 6.2, 5.31764705882353)","(3.4, 5.7, 3.81)"
04-01-2023 15:19:08.985857,"(7.5, 12.5, 8.486666666666666)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.916666666666668)","(3.5, 6.4, 5.102941176470589)","(14.0, 17.0, 16.555555555555557)","(51.0, 370.0, 220.0)","(4.0, 6.2, 5.31764705882353)","(3.4, 5.7, 3.81)"
04-01-2023 15:19:10.108396,"(7.5, 12.5, 8.486666666666666)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.916666666666668)","(3.5, 6.4, 5.008823529411765)","(14.0, 17.0, 16.555555555555557)","(51.0, 370.0, 220.0)","(4.0, 6.2, 6.0125)","(3.4, 5.7, 3.7818181818181817)"
04-01-2023 15:19:11.204224,"(7.5, 12.5, 8.486666666666666)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.916666666666668)","(3.5, 6.2, 5.008823529411765)","(14.0, 17.0, 16.555555555555557)","(51.0, 370.0, 220.0)","(4.0, 6.2, 6.0125)","(3.4, 5.6, 3.7818181818181817)"
04-01-2023 15:19:12.312150,"(7.5, 12.5, 8.486666666666666)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.916666666666668)","(3.5, 6.2, 5.008823529411765)","(14.0, 17.0, 16.555555555555557)","(51.0, 370.0, 220.0)","(4.0, 6.2, 6.0125)","(3.4, 5.6, 3.7818181818181817)"
04-01-2023 15:19:13.367507,"(7.5, 12.5, 8.486666666666666)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.916666666666668)","(3.5, 6.2, 5.008823529411765)","(14.0, 17.0, 16.555555555555557)","(51.0, 370.0, 220.0)","(4.0, 6.2, 5.966666666666667)","(3.4, 5.6, 3.79)"
04-01-2023 15:19:14.704736,"(7.5, 12.5, 10.004347826086956)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.916666666666668)","(3.5, 6.2, 4.9399999999999995)","(14.0, 17.0, 16.555555555555557)","(51.0, 370.0, 220.0)","(4.0, 6.2, 5.875)","(3.4, 5.5, 3.79)"
04-01-2023 15:19:15.928814,"(7.5, 12.5, 8.86)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.916666666666668)","(3.5, 6.2, 5.01875)","(14.0, 17.0, 16.555555555555557)","(51.0, 370.0, 220.0)","(4.0, 6.2, 6.0375)","(3.4, 5.5, 4.529411764705882)"
04-01-2023 15:19:17.071877,"(7.5, 12.5, 8.86)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.916666666666668)","(3.5, 6.2, 5.01875)","(14.0, 17.0, 16.555555555555557)","(51.0, 370.0, 220.0)","(4.0, 6.2, 6.0375)","(3.4, 5.4, 4.529411764705882)"
04-01-2023 15:19:18.254137,"(7.5, 12.5, 8.86)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.916666666666668)","(3.5, 6.2, 5.01875)","(14.0, 17.0, 16.555555555555557)","(51.0, 370.0, 220.0)","(4.0, 6.2, 6.0375)","(3.4, 5.4, 4.529411764705882)"
04-01-2023 15:19:19.447730,"(7.5, 12.5, 8.86)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.916666666666668)","(3.5, 6.2, 5.01875)","(14.0, 17.0, 16.555555555555557)","(51.0, 370.0, 104.44444444444444)","(4.0, 6.2, 6.0375)","(3.4, 5.4, 4.529411764705882)"
04-01-2023 15:19:20.732846,"(7.5, 12.5, 8.86)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.916666666666668)","(3.5, 6.2, 5.2)","(14.0, 17.0, 16.555555555555557)","(51.0, 380.0, 220.0)","(4.0, 6.2, 6.050000000000001)","(3.4, 5.4, 4.425)"
04-01-2023 15:19:21.945398,"(7.5, 12.5, 10.145454545454546)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.916666666666668)","(3.5, 6.2, 5.252631578947368)","(14.0, 17.0, 16.555555555555557)","(51.0, 370.0, 220.0)","(4.0, 6.2, 6.050000000000001)","(3.4, 5.3, 4.175)"
04-01-2023 15:19:23.105008,"(7.5, 12.5, 10.145454545454546)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.916666666666668)","(3.5, 6.2, 5.252631578947368)","(14.0, 17.0, 16.555555555555557)","(51.0, 370.0, 220.0)","(4.0, 6.2, 6.050000000000001)","(3.4, 5.3, 4.175)"
04-01-2023 15:19:24.291810,"(7.5, 12.5, 10.145454545454546)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.916666666666668)","(3.5, 6.2, 5.252631578947368)","(14.0, 17.0, 16.555555555555557)","(51.0, 370.0, 220.0)","(4.0, 6.2, 6.050000000000001)","(3.4, 5.3, 4.184615384615385)"
04-01-2023 15:19:25.418147,"(7.5, 12.5, 10.145454545454546)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.916666666666668)","(3.5, 6.2, 5.252631578947368)","(14.0, 17.0, 16.555555555555557)","(51.0, 370.0, 220.0)","(4.0, 6.2, 6.050000000000001)","(3.4, 5.2, 4.184615384615385)"
04-01-2023 15:19:26.550824,"(7.5, 12.5, 10.145454545454546)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 12.15)","(3.5, 6.2, 5.252631578947368)","(14.0, 17.0, 16.555555555555557)","(51.0, 370.0, 220.0)","(4.0, 6.2, 6.050000000000001)","(3.4, 5.2, 4.184615384615385)"
04-01-2023 15:19:27.580663,"(7.5, 12.5, 10.145454545454546)","(8.5, 15.0, 13.076923076923077)","(6.5, 16.0, 12.4)","(3.5, 6.2, 5.252631578947368)","(14.0, 17.0, 16.555555555555557)","(51.0, 370.0, 220.0)","(4.0, 6.2, 6.016666666666667)","(3.4, 5.2, 4.103571428571429)"
04-01-2023 15:19:28.628537,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.916666666666668)","(3.5, 6.2, 5.3)","(14.0, 17.0, 16.555555555555557)","(51.0, 370.0, 220.0)","(4.0, 6.2, 6.016666666666667)","(3.4, 5.1, 4.066666666666666)"
04-01-2023 15:19:29.746232,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.916666666666668)","(3.5, 6.2, 5.3)","(14.0, 17.0, 16.555555555555557)","(51.0, 370.0, 105.55555555555556)","(4.0, 6.2, 6.016666666666667)","(3.4, 5.1, 4.066666666666666)"
04-01-2023 15:19:30.869583,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.916666666666668)","(3.5, 6.2, 5.3)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.2, 6.016666666666667)","(3.4, 5.1, 4.066666666666666)"
04-01-2023 15:19:32.037092,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.246666666666668)","(3.5, 6.2, 5.3)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.2, 6.016666666666667)","(3.4, 5.1, 4.107692307692307)"
04-01-2023 15:19:33.277194,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 9.21875)","(3.5, 6.2, 5.3)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.2, 6.016666666666667)","(3.4, 5.0, 4.107692307692307)"
04-01-2023 15:19:34.554817,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.5, 12.615384615384617)","(3.5, 6.2, 5.300000000000001)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.2, 6.0)","(3.4, 5.0, 4.0321428571428575)"
04-01-2023 15:19:35.821750,"(7.5, 12.5, 10.145454545454546)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.300000000000001)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.2, 6.0)","(3.4, 4.9, 4.12)"
04-01-2023 15:19:37.146783,"(7.5, 12.5, 10.145454545454546)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.300000000000001)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.2, 6.0)","(3.4, 4.9, 4.12)"
04-01-2023 15:19:38.520104,"(7.5, 12.5, 10.145454545454546)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.300000000000001)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.2, 6.0)","(3.4, 4.8, 3.825)"
04-01-2023 15:19:39.724562,"(7.5, 12.5, 10.145454545454546)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.347368421052632)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.2, 6.0)","(3.4, 4.8, 3.825)"
04-01-2023 15:19:40.887443,"(7.5, 12.5, 10.145454545454546)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.347368421052632)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.2, 5.3)","(3.4, 4.8, 3.9)"
04-01-2023 15:19:41.984307,"(7.5, 12.5, 10.145454545454546)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.4714285714285715)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.2, 5.555555555555555)","(3.4, 4.3, 4.02)"
04-01-2023 15:19:43.063191,"(7.5, 12.5, 10.272727272727273)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.25)","(3.5, 6.2, 5.394736842105264)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.357142857142857)","(3.4, 4.3, 4.113333333333333)"
04-01-2023 15:19:44.188452,"(7.5, 12.5, 10.272727272727273)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.394736842105264)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.357142857142857)","(3.4, 4.3, 4.113333333333333)"
04-01-2023 15:19:45.284276,"(7.5, 12.5, 10.272727272727273)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.394736842105264)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 4.113333333333333)"
04-01-2023 15:19:46.379393,"(7.5, 12.5, 10.272727272727273)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.394736842105264)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 4.113333333333333)"
04-01-2023 15:19:47.510293,"(7.5, 12.5, 10.272727272727273)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.394736842105264)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 4.1923076923076925)"
04-01-2023 15:19:48.702682,"(7.5, 12.5, 10.272727272727273)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:19:49.854719,"(7.5, 12.5, 10.068421052631578)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:19:50.960967,"(7.5, 12.5, 10.068421052631578)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:19:52.098930,"(7.5, 12.5, 10.068421052631578)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:19:53.099131,"(7.5, 12.5, 10.068421052631578)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:19:54.126711,"(7.5, 12.5, 10.068421052631578)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:19:55.138782,"(7.5, 12.5, 10.068421052631578)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 110.0)","(4.0, 6.0, 5.083333333333334)","(3.4, 4.3, 3.78)"
04-01-2023 15:19:56.219576,"(7.5, 12.5, 9.622222222222224)","(8.5, 16.0, 12.823529411764707)","(6.5, 15.5, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:19:57.250319,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:19:58.372830,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:19:59.496515,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:00.600343,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:01.717916,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:02.815218,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.107142857142858)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:03.951221,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:05.035134,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:06.063367,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 110.0)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:07.126560,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:08.133135,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:09.149423,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 10.866666666666667)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:10.180052,"(7.5, 12.5, 9.921052631578947)","(8.5, 16.0, 12.823529411764707)","(6.5, 15.5, 12.15)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:11.196127,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:12.232081,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:13.332479,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:14.378426,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:15.446166,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:16.446540,"(7.5, 12.5, 9.921052631578947)","(8.5, 15.0, 13.076923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.083333333333334)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:17.460747,"(7.5, 12.5, 9.921052631578947)","(8.5, 16.0, 12.823529411764707)","(6.5, 15.5, 11.033333333333333)","(3.5, 6.2, 5.107142857142858)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:18.510862,"(7.5, 12.5, 9.921052631578947)","(8.5, 14.5, 12.76923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:19.507544,"(7.5, 12.5, 9.921052631578947)","(8.5, 14.5, 12.76923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:20.490515,"(7.5, 12.5, 9.921052631578947)","(8.5, 14.5, 12.76923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:21.503765,"(7.5, 12.5, 9.921052631578947)","(8.5, 14.5, 12.76923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:22.549961,"(7.5, 12.5, 9.921052631578947)","(8.5, 14.5, 12.76923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.5)","(3.4, 4.3, 3.78)"
04-01-2023 15:20:23.684069,"(7.5, 12.5, 9.921052631578947)","(8.5, 14.5, 12.76923076923077)","(6.5, 15.0, 11.9)","(3.5, 6.2, 5.171428571428571)","(14.0, 17.0, 16.555555555555557)","(51.0, 390.0, 105.55555555555556)","(4.0, 6.0, 5.083333333333334)","(3.4, 4.3, 3.78)"
