,This Skilled Cat,Buzz N Joe,Temoin Chaud,Onthetake,Nics Hero,Dunvegan,Gwennybegg,Invertational,Arachidi
05-01-2023 15:43:59.699877,"(8.0, 16.0, 15.125)","(4.6, 6.4, 5.89)","(14.0, 30.0, 28.666666666666668)","(41.0, 75.0, 69.0)","(14.0, 24.0, 22.666666666666668)","(15.0, 26.0, 23.0)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268285229202037)","(4.4, 5.9, 5.7)"
05-01-2023 15:44:00.916376,"(8.0, 16.0, 15.125)","(4.6, 6.4, 5.89)","(14.0, 30.0, 29.791666666666668)","(41.0, 75.0, 65.0)","(14.0, 24.0, 22.0)","(15.0, 26.0, 24.375)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268285229202037)","(4.4, 5.9, 5.7)"
05-01-2023 15:44:02.107767,"(8.0, 16.0, 15.125)","(4.6, 6.4, 5.833333333333333)","(14.0, 30.0, 29.791666666666668)","(41.0, 75.0, 65.0)","(14.0, 23.0, 22.0)","(15.0, 26.0, 24.375)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268285229202037)","(4.4, 5.9, 5.7)"
05-01-2023 15:44:03.280812,"(8.0, 16.0, 14.0)","(4.6, 6.4, 5.833333333333333)","(14.0, 30.0, 29.4)","(41.0, 75.0, 66.25)","(14.0, 23.0, 22.0)","(15.0, 26.0, 23.0)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268285229202037)","(4.4, 5.9, 5.7)"
05-01-2023 15:44:04.446089,"(8.0, 16.0, 14.0)","(4.6, 6.4, 5.833333333333333)","(14.0, 30.0, 29.4)","(41.0, 85.0, 66.25)","(14.0, 23.0, 22.0)","(15.0, 26.0, 22.666666666666668)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268133333333333)","(4.4, 5.9, 5.6692307692307695)"
05-01-2023 15:44:05.594703,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.128)","(14.0, 30.0, 29.4)","(41.0, 85.0, 66.25)","(14.0, 23.0, 22.0)","(15.0, 24.0, 22.666666666666668)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268133333333333)","(4.4, 5.9, 5.6692307692307695)"
05-01-2023 15:44:06.737654,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.188235294117647)","(14.0, 30.0, 27.428571428571427)","(41.0, 85.0, 66.25)","(14.0, 23.0, 22.22222222222222)","(15.0, 24.0, 22.666666666666668)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268133333333333)","(4.4, 5.9, 5.6692307692307695)"
05-01-2023 15:44:07.874507,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.188235294117647)","(14.0, 30.0, 27.428571428571427)","(41.0, 85.0, 66.25)","(14.0, 23.0, 22.22222222222222)","(15.0, 24.0, 22.666666666666668)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268133333333333)","(4.4, 5.9, 5.6692307692307695)"
05-01-2023 15:44:08.974901,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.188235294117647)","(14.0, 30.0, 27.428571428571427)","(41.0, 85.0, 66.25)","(14.0, 23.0, 22.22222222222222)","(15.0, 24.0, 22.666666666666668)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268133333333333)","(4.4, 5.9, 5.6692307692307695)"
05-01-2023 15:44:10.097873,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.188235294117647)","(14.0, 30.0, 27.428571428571427)","(41.0, 85.0, 66.25)","(14.0, 23.0, 22.22222222222222)","(15.0, 24.0, 22.666666666666668)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268133333333333)","(4.4, 5.9, 5.6692307692307695)"
05-01-2023 15:44:11.216925,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.188235294117647)","(14.0, 30.0, 27.428571428571427)","(41.0, 85.0, 66.25)","(14.0, 23.0, 22.22222222222222)","(15.0, 24.0, 22.666666666666668)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268133333333333)","(4.4, 5.9, 5.6692307692307695)"
05-01-2023 15:44:12.306253,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.228571428571429)","(14.0, 30.0, 27.428571428571427)","(41.0, 85.0, 66.25)","(14.0, 23.0, 22.22222222222222)","(15.0, 24.0, 22.666666666666668)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268133333333333)","(4.4, 5.9, 5.6692307692307695)"
05-01-2023 15:44:13.417306,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.228571428571429)","(14.0, 30.0, 27.428571428571427)","(41.0, 85.0, 66.25)","(14.0, 23.0, 22.22222222222222)","(15.0, 24.0, 22.666666666666668)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268133333333333)","(4.4, 5.9, 5.6692307692307695)"
05-01-2023 15:44:14.517980,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.228571428571429)","(14.0, 30.0, 27.428571428571427)","(41.0, 85.0, 66.25)","(14.0, 23.0, 22.22222222222222)","(15.0, 24.0, 22.666666666666668)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268133333333333)","(4.4, 5.9, 5.6692307692307695)"
05-01-2023 15:44:15.614425,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.228571428571429)","(14.0, 30.0, 27.428571428571427)","(41.0, 85.0, 66.25)","(14.0, 23.0, 22.22222222222222)","(15.0, 24.0, 22.666666666666668)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268133333333333)","(4.4, 5.9, 5.6692307692307695)"
05-01-2023 15:44:16.699688,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.228571428571429)","(14.0, 30.0, 27.428571428571427)","(41.0, 85.0, 66.25)","(14.0, 23.0, 22.22222222222222)","(15.0, 24.0, 22.666666666666668)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268133333333333)","(4.4, 5.9, 5.6692307692307695)"
05-01-2023 15:44:17.826999,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.228571428571429)","(14.0, 30.0, 27.428571428571427)","(41.0, 85.0, 66.25)","(14.0, 23.0, 22.22222222222222)","(15.0, 24.0, 22.666666666666668)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268133333333333)","(4.4, 5.9, 5.6692307692307695)"
05-01-2023 15:44:18.954472,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.228571428571429)","(14.0, 30.0, 27.428571428571427)","(41.0, 85.0, 66.25)","(14.0, 23.0, 22.22222222222222)","(15.0, 24.0, 22.666666666666668)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268133333333333)","(4.4, 5.9, 5.6692307692307695)"
05-01-2023 15:44:20.088453,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.228571428571429)","(14.0, 30.0, 27.428571428571427)","(41.0, 85.0, 66.25)","(14.0, 23.0, 22.22222222222222)","(15.0, 24.0, 22.666666666666668)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268133333333333)","(4.4, 5.9, 5.6692307692307695)"
05-01-2023 15:44:21.239054,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.228571428571429)","(14.0, 30.0, 27.428571428571427)","(41.0, 85.0, 66.25)","(14.0, 23.0, 22.22222222222222)","(15.0, 24.0, 22.666666666666668)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268133333333333)","(4.4, 5.9, 5.6692307692307695)"
05-01-2023 15:44:22.388835,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.228571428571429)","(14.0, 30.0, 27.428571428571427)","(41.0, 85.0, 66.25)","(14.0, 23.0, 22.22222222222222)","(15.0, 24.0, 22.666666666666668)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268133333333333)","(4.4, 5.9, 5.6692307692307695)"
05-01-2023 15:44:23.515237,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.228571428571429)","(14.0, 30.0, 27.428571428571427)","(41.0, 85.0, 66.25)","(14.0, 23.0, 22.22222222222222)","(15.0, 24.0, 23.0)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268133333333333)","(4.4, 5.9, 5.6692307692307695)"
05-01-2023 15:44:24.643553,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.228571428571429)","(14.0, 30.0, 27.428571428571427)","(41.0, 85.0, 66.25)","(14.0, 23.0, 22.22222222222222)","(15.0, 24.0, 23.0)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268133333333333)","(4.4, 5.9, 5.6692307692307695)"
05-01-2023 15:44:25.870581,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.228571428571429)","(14.0, 30.0, 27.428571428571427)","(41.0, 85.0, 66.25)","(14.0, 23.0, 22.22222222222222)","(15.0, 24.0, 23.0)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.28, 2.268133333333333)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:27.124445,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.228571428571429)","(14.0, 30.0, 27.428571428571427)","(41.0, 85.0, 66.25)","(14.0, 25.0, 21.25)","(15.0, 24.0, 23.0)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.287333333333333)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:28.344437,"(8.0, 16.0, 14.5)","(4.6, 6.4, 6.24)","(14.0, 30.0, 27.75)","(41.0, 85.0, 75.0)","(14.0, 25.0, 21.25)","(15.0, 24.0, 23.0)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.287333333333333)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:29.534390,"(8.0, 16.0, 14.5)","(4.6, 6.4, 6.24)","(14.0, 30.0, 27.75)","(41.0, 85.0, 75.0)","(14.0, 25.0, 21.25)","(15.0, 24.0, 23.0)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.287333333333333)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:30.725140,"(8.0, 16.0, 14.5)","(4.6, 6.4, 6.24)","(14.0, 30.0, 27.75)","(41.0, 85.0, 73.75)","(14.0, 25.0, 23.0)","(15.0, 24.0, 23.357142857142858)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.287333333333333)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:31.855203,"(8.0, 16.0, 14.5)","(4.6, 6.4, 6.24)","(14.0, 30.0, 27.75)","(41.0, 80.0, 73.75)","(14.0, 24.0, 23.0)","(15.0, 24.0, 23.357142857142858)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.287333333333333)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:32.986584,"(8.0, 16.0, 15.125)","(4.6, 6.4, 6.24)","(14.0, 30.0, 27.75)","(41.0, 80.0, 73.75)","(14.0, 24.0, 23.0)","(15.0, 24.0, 23.357142857142858)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.287333333333333)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:34.168622,"(8.0, 16.0, 15.125)","(4.6, 6.4, 6.24)","(14.0, 30.0, 27.75)","(41.0, 80.0, 73.75)","(14.0, 24.0, 23.0)","(15.0, 24.0, 23.357142857142858)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.287333333333333)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:35.342701,"(8.0, 16.0, 15.125)","(4.6, 6.4, 6.24)","(14.0, 30.0, 27.75)","(41.0, 80.0, 73.75)","(14.0, 24.0, 23.0)","(15.0, 24.0, 23.357142857142858)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2841379310344827)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:36.527943,"(8.0, 16.0, 15.125)","(4.6, 6.4, 6.24)","(14.0, 30.0, 27.75)","(41.0, 80.0, 73.75)","(14.0, 24.0, 23.0)","(15.0, 24.0, 23.357142857142858)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2841379310344827)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:37.698476,"(8.0, 16.0, 15.125)","(4.6, 6.4, 6.24)","(14.0, 30.0, 28.956521739130434)","(41.0, 80.0, 73.75)","(14.0, 24.0, 23.0)","(15.0, 24.0, 23.357142857142858)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2841379310344827)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:38.864052,"(8.0, 16.0, 15.125)","(4.6, 6.4, 6.24)","(14.0, 30.0, 28.956521739130434)","(41.0, 80.0, 73.75)","(14.0, 24.0, 23.0)","(15.0, 24.0, 23.6)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2841379310344827)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:40.043416,"(8.0, 16.0, 15.0)","(4.6, 6.4, 6.24)","(14.0, 30.0, 28.956521739130434)","(41.0, 80.0, 70.0)","(14.0, 24.0, 23.0)","(15.0, 24.0, 23.6)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2841379310344827)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:41.254509,"(8.0, 16.0, 15.0)","(4.6, 6.4, 6.24)","(14.0, 30.0, 28.956521739130434)","(41.0, 75.0, 70.0)","(14.0, 24.0, 23.0)","(15.0, 24.0, 23.6)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2841379310344827)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:42.490423,"(8.0, 16.0, 15.0)","(4.6, 6.4, 6.24)","(14.0, 30.0, 28.956521739130434)","(41.0, 75.0, 70.0)","(14.0, 24.0, 23.0)","(15.0, 24.0, 23.6)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2841379310344827)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:43.711860,"(8.0, 16.0, 15.0)","(4.6, 6.4, 6.24)","(14.0, 30.0, 28.956521739130434)","(41.0, 75.0, 70.0)","(14.0, 24.0, 23.0)","(15.0, 24.0, 23.6)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2841379310344827)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:44.864027,"(8.0, 16.0, 15.0)","(4.6, 6.4, 6.24)","(14.0, 30.0, 28.956521739130434)","(41.0, 75.0, 70.0)","(14.0, 24.0, 23.0)","(15.0, 24.0, 23.6)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2841379310344827)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:46.009968,"(8.0, 16.0, 15.0)","(4.6, 6.4, 6.24)","(14.0, 30.0, 28.956521739130434)","(41.0, 75.0, 70.0)","(14.0, 24.0, 23.0)","(15.0, 24.0, 23.6)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2841379310344827)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:47.178890,"(8.0, 16.0, 15.0)","(4.6, 6.4, 6.24)","(14.0, 30.0, 28.956521739130434)","(41.0, 75.0, 70.0)","(14.0, 24.0, 23.0)","(15.0, 24.0, 23.6)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2841379310344827)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:48.344593,"(8.0, 16.0, 15.0)","(4.6, 6.4, 6.24)","(14.0, 30.0, 28.956521739130434)","(41.0, 75.0, 70.0)","(14.0, 24.0, 23.0)","(15.0, 24.0, 22.666666666666668)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2841379310344827)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:49.531932,"(8.0, 16.0, 15.0)","(4.6, 6.4, 5.933333333333334)","(14.0, 30.0, 28.956521739130434)","(41.0, 75.0, 70.0)","(14.0, 24.0, 22.22222222222222)","(15.0, 26.0, 22.333333333333332)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2841379310344827)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:50.656777,"(8.0, 16.0, 15.0)","(4.6, 6.4, 5.933333333333334)","(14.0, 30.0, 28.956521739130434)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(15.0, 29.0, 23.333333333333332)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2841379310344827)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:51.741465,"(8.0, 16.0, 15.454545454545453)","(4.6, 6.4, 5.933333333333334)","(14.0, 30.0, 28.956521739130434)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(15.0, 28.0, 23.333333333333332)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2841379310344827)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:52.817807,"(8.0, 16.0, 15.454545454545453)","(4.6, 6.4, 5.933333333333334)","(14.0, 30.0, 28.956521739130434)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(15.0, 28.0, 23.333333333333332)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2841379310344827)","(4.4, 5.8, 5.735714285714286)"
05-01-2023 15:44:53.859598,"(8.0, 16.0, 15.454545454545453)","(4.6, 6.4, 5.933333333333334)","(14.0, 30.0, 28.956521739130434)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(15.0, 28.0, 23.333333333333332)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2841379310344827)","(4.4, 5.8, 5.6466666666666665)"
05-01-2023 15:44:55.106130,"(8.0, 16.0, 15.454545454545453)","(4.6, 6.4, 5.933333333333334)","(14.0, 30.0, 28.956521739130434)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(15.0, 28.0, 24.0)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2860810810810808)","(4.4, 5.7, 5.6466666666666665)"
05-01-2023 15:44:56.279824,"(8.0, 16.0, 15.454545454545453)","(4.6, 6.4, 5.933333333333334)","(14.0, 30.0, 28.956521739130434)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(15.0, 27.0, 25.285714285714285)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2860810810810808)","(4.4, 5.7, 5.6466666666666665)"
05-01-2023 15:44:57.440155,"(8.0, 16.0, 15.454545454545453)","(4.6, 6.4, 5.933333333333334)","(14.0, 30.0, 28.956521739130434)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(15.0, 26.0, 25.142857142857142)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2860810810810808)","(4.4, 5.7, 5.6466666666666665)"
05-01-2023 15:44:58.585877,"(8.0, 16.0, 15.454545454545453)","(4.6, 6.4, 5.933333333333334)","(14.0, 30.0, 28.956521739130434)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(15.0, 26.0, 25.142857142857142)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2860810810810808)","(4.4, 5.7, 5.6466666666666665)"
05-01-2023 15:44:59.765292,"(8.0, 16.0, 15.454545454545453)","(4.6, 6.4, 5.933333333333334)","(14.0, 30.0, 28.956521739130434)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(15.0, 26.0, 25.142857142857142)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2860810810810808)","(4.4, 5.7, 5.6466666666666665)"
05-01-2023 15:45:00.985109,"(8.0, 16.0, 15.454545454545453)","(4.6, 6.4, 5.933333333333334)","(14.0, 30.0, 28.956521739130434)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(15.0, 26.0, 25.142857142857142)","(61.0, 170.0, 136.66666666666666)","(2.15, 2.38, 2.2860810810810808)","(4.4, 5.7, 5.6466666666666665)"
05-01-2023 15:45:02.149455,"(8.0, 16.0, 15.454545454545453)","(4.6, 6.4, 5.933333333333334)","(14.0, 30.0, 28.956521739130434)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(15.0, 26.0, 25.142857142857142)","(61.0, 170.0, 145.0)","(2.15, 2.38, 2.2860810810810808)","(4.4, 5.7, 5.6466666666666665)"
05-01-2023 15:45:03.425475,"(8.0, 16.0, 15.454545454545453)","(4.6, 6.4, 5.933333333333334)","(14.0, 30.0, 28.956521739130434)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(15.0, 26.0, 25.142857142857142)","(61.0, 160.0, 145.0)","(2.15, 2.38, 2.2860810810810808)","(4.4, 5.7, 5.6466666666666665)"
05-01-2023 15:45:04.705092,"(8.0, 16.0, 15.454545454545453)","(4.6, 6.4, 5.877419354838709)","(14.0, 30.0, 28.72)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(15.0, 26.0, 25.25)","(61.0, 160.0, 145.0)","(2.15, 2.38, 2.2860810810810808)","(4.4, 5.7, 5.661904761904762)"
05-01-2023 15:45:05.902807,"(8.0, 16.0, 15.454545454545453)","(4.6, 6.4, 5.877419354838709)","(14.0, 30.0, 28.72)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(15.0, 26.0, 25.4)","(61.0, 160.0, 145.0)","(2.15, 2.38, 2.2860810810810808)","(4.4, 5.7, 5.661904761904762)"
05-01-2023 15:45:07.100524,"(8.0, 16.0, 15.454545454545453)","(4.6, 6.4, 5.877419354838709)","(14.0, 30.0, 28.72)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(15.0, 26.0, 25.4)","(61.0, 160.0, 145.0)","(2.15, 2.38, 2.2860810810810808)","(4.4, 5.7, 5.661904761904762)"
05-01-2023 15:45:08.305712,"(8.0, 16.0, 15.454545454545453)","(4.6, 6.4, 5.877419354838709)","(14.0, 30.0, 28.72)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(15.0, 26.0, 25.4)","(61.0, 160.0, 145.0)","(2.15, 2.38, 2.2860810810810808)","(4.4, 5.7, 5.582926829268293)"
05-01-2023 15:45:09.436262,"(8.0, 16.0, 15.454545454545453)","(4.6, 6.4, 5.877419354838709)","(14.0, 30.0, 28.72)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(15.0, 26.0, 25.4)","(61.0, 160.0, 145.0)","(2.15, 2.38, 2.2860810810810808)","(4.4, 5.7, 5.582926829268293)"
05-01-2023 15:45:10.702374,"(8.0, 16.0, 15.454545454545453)","(4.6, 6.4, 5.877419354838709)","(14.0, 30.0, 28.72)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(15.0, 26.0, 25.4)","(61.0, 160.0, 145.0)","(2.15, 2.3, 2.2797321428571427)","(4.4, 5.6, 5.591891891891892)"
05-01-2023 15:45:11.808744,"(8.0, 16.0, 15.454545454545453)","(4.6, 6.4, 5.877419354838709)","(14.0, 30.0, 29.058823529411764)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(15.0, 26.0, 25.4)","(61.0, 160.0, 145.0)","(2.15, 2.28, 2.2797321428571427)","(4.4, 5.7, 5.591891891891892)"
05-01-2023 15:45:12.996026,"(8.0, 16.0, 15.454545454545453)","(4.6, 6.4, 5.877419354838709)","(14.0, 30.0, 29.058823529411764)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(15.0, 26.0, 25.4)","(61.0, 160.0, 145.0)","(2.15, 2.28, 2.2797321428571427)","(4.4, 5.7, 5.591891891891892)"
05-01-2023 15:45:14.174906,"(8.5, 16.0, 15.454545454545453)","(4.6, 6.4, 5.877419354838709)","(15.0, 30.0, 26.307692307692307)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(16.0, 26.0, 25.166666666666668)","(71.0, 160.0, 145.0)","(2.15, 2.28, 2.2792173913043476)","(4.6, 5.7, 5.570967741935484)"
05-01-2023 15:45:15.316325,"(8.5, 16.0, 15.454545454545453)","(4.6, 6.4, 5.877419354838709)","(15.0, 30.0, 25.875)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(16.0, 26.0, 25.2)","(71.0, 160.0, 145.0)","(2.15, 2.28, 2.279227467811159)","(4.6, 5.7, 5.570967741935484)"
05-01-2023 15:45:16.398477,"(8.5, 16.0, 15.454545454545453)","(4.6, 6.4, 5.964516129032258)","(15.0, 30.0, 25.875)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(16.0, 26.0, 25.2)","(71.0, 160.0, 145.0)","(2.15, 2.28, 2.279227467811159)","(4.6, 5.7, 5.570967741935484)"
05-01-2023 15:45:17.473024,"(8.5, 16.0, 14.333333333333334)","(4.6, 6.4, 5.964516129032258)","(15.0, 30.0, 25.875)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(16.0, 26.0, 25.2)","(71.0, 160.0, 145.0)","(2.15, 2.28, 2.279227467811159)","(4.6, 5.7, 5.570967741935484)"
05-01-2023 15:45:18.509024,"(8.5, 16.0, 14.75)","(4.6, 6.2, 5.948)","(15.0, 30.0, 25.875)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(16.0, 26.0, 25.2)","(71.0, 160.0, 145.0)","(2.15, 2.28, 2.279227467811159)","(4.6, 5.7, 5.570967741935484)"
05-01-2023 15:45:19.602684,"(8.5, 16.0, 14.75)","(4.6, 6.2, 5.948)","(15.0, 30.0, 25.875)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(16.0, 26.0, 25.2)","(71.0, 160.0, 145.0)","(2.15, 2.28, 2.279227467811159)","(4.6, 5.7, 5.570967741935484)"
05-01-2023 15:45:20.676812,"(8.5, 16.0, 14.75)","(4.6, 6.2, 5.933333333333334)","(15.0, 30.0, 25.875)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(16.0, 26.0, 25.2)","(71.0, 160.0, 145.0)","(2.15, 2.28, 2.279227467811159)","(4.6, 5.7, 5.570967741935484)"
05-01-2023 15:45:21.772667,"(8.5, 16.0, 14.75)","(4.6, 6.2, 5.933333333333334)","(15.0, 30.0, 25.875)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.22222222222222)","(16.0, 26.0, 25.2)","(71.0, 160.0, 145.0)","(2.15, 2.28, 2.279227467811159)","(4.6, 5.7, 5.570967741935484)"
05-01-2023 15:45:22.985003,"(8.5, 16.0, 14.75)","(4.6, 6.2, 5.933333333333334)","(15.0, 30.0, 25.875)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.142857142857142)","(16.0, 26.0, 25.333333333333332)","(71.0, 160.0, 145.0)","(2.15, 2.28, 2.279227467811159)","(4.6, 5.7, 5.570967741935484)"
05-01-2023 15:45:24.044393,"(8.5, 16.0, 14.75)","(4.6, 6.2, 5.933333333333334)","(15.0, 30.0, 25.875)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.142857142857142)","(16.0, 26.0, 25.333333333333332)","(71.0, 160.0, 145.0)","(2.1, 2.28, 2.279227467811159)","(4.6, 5.7, 5.570967741935484)"
05-01-2023 15:45:25.163313,"(8.5, 16.0, 14.75)","(4.6, 6.2, 5.933333333333334)","(15.0, 30.0, 25.875)","(41.0, 75.0, 70.0)","(14.0, 23.0, 22.4)","(16.0, 26.0, 25.333333333333332)","(71.0, 160.0, 145.0)","(2.1, 2.28, 2.279227467811159)","(4.6, 5.7, 5.570967741935484)"
