,Another Chino,Cartanera,Dustys Got Talent,Kerman Rock,Blue Card,Shes Our Witness,Allegiance,Truevinsky,Comealilbitcloser,Idle Star,Masaru,Belafonte Boy,Paigeys Turn
07-12-2022 18:32:12.120883,"(7.5, 8.0, 7.96)","(2.05, 2.3, 2.292682926829268)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.0)","(21.0, 28.0, 27.2)","(13.0, 18.0, 17.55)","(21.0, 38.0, 36.5)","(20.0, 55.0, 38.0)","(7.0, 8.2, 7.966666666666666)","(31.0, 40.0, 38.36363636363636)","(31.0, 48.0, 43.0)","(71.0, 100.0, 93.33333333333333)","(16.0, 21.0, 19.6)"
07-12-2022 18:32:14.458393,"(7.5, 8.0, 7.96)","(2.05, 2.3, 2.292682926829268)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.0)","(21.0, 28.0, 27.2)","(13.0, 18.0, 17.55)","(21.0, 38.0, 36.5)","(20.0, 50.0, 38.0)","(7.0, 8.2, 7.966666666666666)","(31.0, 40.0, 38.36363636363636)","(31.0, 48.0, 43.0)","(71.0, 100.0, 90.0)","(16.0, 21.0, 19.6)"
07-12-2022 18:32:16.770369,"(7.5, 8.0, 8.071428571428571)","(2.05, 2.3, 2.243497053045187)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.0)","(21.0, 28.0, 27.2)","(13.0, 18.0, 17.653846153846153)","(21.0, 38.0, 36.5)","(20.0, 50.0, 38.0)","(7.0, 8.2, 8.052631578947368)","(31.0, 40.0, 38.5)","(31.0, 48.0, 43.0)","(71.0, 100.0, 90.0)","(16.0, 21.0, 20.3)"
07-12-2022 18:32:18.785376,"(7.5, 8.2, 8.071428571428571)","(2.05, 2.26, 2.2400236686390533)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.2)","(21.0, 28.0, 27.2)","(13.0, 18.0, 17.653846153846153)","(21.0, 38.0, 36.5)","(20.0, 50.0, 43.333333333333336)","(7.0, 8.2, 7.966666666666666)","(31.0, 40.0, 38.5)","(31.0, 48.0, 41.333333333333336)","(71.0, 100.0, 90.0)","(16.0, 21.0, 20.3)"
07-12-2022 18:32:20.708527,"(7.5, 8.2, 8.166666666666666)","(2.05, 2.26, 2.20136170212766)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.55555555555556)","(21.0, 28.0, 27.2)","(13.0, 18.0, 16.905405405405407)","(21.0, 38.0, 37.0)","(20.0, 48.0, 44.5)","(7.0, 8.2, 7.825974025974026)","(31.0, 40.0, 42.857142857142854)","(31.0, 48.0, 46.4)","(71.0, 100.0, 92.5)","(16.0, 21.0, 20.695652173913043)"
07-12-2022 18:32:22.624390,"(7.5, 8.2, 8.166666666666666)","(2.05, 2.22, 2.25)","(26.0, 40.0, 38.8)","(31.0, 40.0, 35.55555555555556)","(21.0, 28.0, 27.2)","(13.0, 18.0, 16.905405405405407)","(21.0, 38.0, 37.0)","(20.0, 46.0, 44.5)","(7.0, 8.2, 7.828571428571428)","(31.0, 50.0, 53.266666666666666)","(31.0, 50.0, 46.4)","(71.0, 100.0, 92.5)","(16.0, 21.0, 20.695652173913043)"
07-12-2022 18:32:24.564005,"(7.5, 8.2, 8.166666666666666)","(2.05, 2.26, 2.266285714285714)","(26.0, 40.0, 38.8)","(31.0, 40.0, 35.55555555555556)","(21.0, 28.0, 27.2)","(13.0, 18.0, 16.84090909090909)","(21.0, 38.0, 37.0)","(20.0, 46.0, 44.5)","(7.0, 8.0, 7.626829268292683)","(31.0, 55.0, 53.7)","(31.0, 50.0, 46.84210526315789)","(71.0, 100.0, 92.5)","(16.0, 21.0, 20.65)"
07-12-2022 18:32:26.510492,"(7.5, 8.2, 8.166666666666666)","(2.05, 2.28, 2.266285714285714)","(26.0, 40.0, 38.8)","(31.0, 40.0, 35.55555555555556)","(21.0, 28.0, 27.2)","(13.0, 18.0, 16.84090909090909)","(21.0, 38.0, 37.0)","(20.0, 46.0, 44.5)","(7.0, 7.8, 7.615584415584415)","(31.0, 55.0, 53.266666666666666)","(31.0, 50.0, 46.84210526315789)","(71.0, 100.0, 92.5)","(16.0, 21.0, 20.65)"
07-12-2022 18:32:28.342901,"(7.5, 8.2, 8.166666666666666)","(2.05, 2.28, 2.266285714285714)","(26.0, 40.0, 38.8)","(31.0, 40.0, 35.55555555555556)","(21.0, 28.0, 27.2)","(13.0, 18.0, 17.181818181818183)","(21.0, 38.0, 37.0)","(20.0, 46.0, 44.5)","(7.0, 7.8, 7.614999999999999)","(31.0, 55.0, 53.266666666666666)","(31.0, 50.0, 47.0)","(71.0, 100.0, 98.0)","(16.0, 21.0, 20.65)"
07-12-2022 18:32:30.182944,"(7.5, 8.2, 8.166666666666666)","(2.05, 2.28, 2.266285714285714)","(26.0, 40.0, 38.8)","(31.0, 40.0, 35.55555555555556)","(21.0, 28.0, 27.2)","(13.0, 18.0, 17.035714285714285)","(21.0, 38.0, 37.0)","(20.0, 46.0, 42.4)","(7.0, 7.8, 7.609032258064516)","(31.0, 55.0, 53.266666666666666)","(31.0, 50.0, 47.0)","(71.0, 100.0, 97.5)","(16.0, 21.0, 20.65)"
07-12-2022 18:32:32.133918,"(7.5, 8.2, 8.166666666666666)","(2.05, 2.28, 2.266285714285714)","(26.0, 40.0, 38.8)","(31.0, 40.0, 35.55555555555556)","(21.0, 28.0, 27.2)","(13.0, 18.0, 17.035714285714285)","(21.0, 38.0, 37.0)","(20.0, 46.0, 42.4)","(7.0, 7.8, 7.609032258064516)","(31.0, 55.0, 53.266666666666666)","(31.0, 50.0, 47.0)","(71.0, 100.0, 97.5)","(16.0, 21.0, 20.65)"
07-12-2022 18:32:33.954240,"(7.5, 8.2, 8.166666666666666)","(2.05, 2.28, 2.28)","(26.0, 40.0, 38.8)","(31.0, 40.0, 35.55555555555556)","(21.0, 28.0, 27.2)","(13.0, 18.0, 16.833333333333332)","(21.0, 38.0, 37.0)","(20.0, 46.0, 42.4)","(7.0, 7.8, 7.543589743589743)","(31.0, 55.0, 53.266666666666666)","(31.0, 50.0, 47.6)","(71.0, 100.0, 97.5)","(16.0, 21.0, 20.65)"
07-12-2022 18:32:35.819310,"(7.5, 8.2, 8.166666666666666)","(2.05, 2.3, 2.298461538461538)","(26.0, 40.0, 38.8)","(31.0, 40.0, 35.55555555555556)","(21.0, 28.0, 27.2)","(13.0, 18.0, 16.630434782608695)","(21.0, 38.0, 36.5)","(21.0, 46.0, 42.4)","(6.5, 7.6, 7.08421052631579)","(31.0, 55.0, 49.0)","(31.0, 50.0, 47.6)","(71.0, 100.0, 97.5)","(16.0, 21.0, 20.192307692307693)"
07-12-2022 18:32:37.782338,"(7.5, 8.2, 8.08235294117647)","(2.05, 2.36, 2.3675675675675674)","(26.0, 40.0, 39.2)","(31.0, 40.0, 35.55555555555556)","(21.0, 28.0, 27.2)","(13.0, 18.0, 16.630434782608695)","(21.0, 38.0, 36.5)","(21.0, 46.0, 42.4)","(6.5, 7.2, 7.0625)","(31.0, 55.0, 53.714285714285715)","(31.0, 55.0, 46.42857142857143)","(71.0, 100.0, 95.83333333333333)","(16.0, 21.0, 20.192307692307693)"
07-12-2022 18:32:39.938675,"(7.5, 8.2, 7.95)","(2.05, 2.38, 2.3660606060606058)","(26.0, 40.0, 39.2)","(31.0, 40.0, 35.55555555555556)","(21.0, 28.0, 27.2)","(13.0, 18.0, 16.6875)","(21.0, 38.0, 36.5)","(21.0, 46.0, 42.4)","(6.5, 7.2, 7.145098039215687)","(31.0, 55.0, 53.714285714285715)","(31.0, 55.0, 46.42857142857143)","(71.0, 100.0, 95.83333333333333)","(16.0, 21.0, 20.192307692307693)"
07-12-2022 18:32:41.950032,"(7.5, 8.0, 7.95)","(2.05, 2.38, 2.3660606060606058)","(26.0, 40.0, 39.2)","(31.0, 40.0, 35.55555555555556)","(21.0, 28.0, 27.2)","(13.0, 18.0, 16.6875)","(21.0, 38.0, 36.5)","(21.0, 46.0, 42.4)","(6.5, 7.2, 7.145098039215687)","(31.0, 55.0, 53.714285714285715)","(31.0, 55.0, 46.42857142857143)","(71.0, 100.0, 95.83333333333333)","(16.0, 21.0, 20.3)"
07-12-2022 18:32:43.729709,"(7.5, 8.0, 7.975757575757576)","(2.05, 2.38, 2.3689999999999998)","(26.0, 40.0, 39.2)","(31.0, 40.0, 36.12903225806451)","(21.0, 28.0, 27.2)","(13.0, 18.0, 17.0)","(21.0, 38.0, 36.5)","(21.0, 46.0, 42.4)","(6.5, 7.2, 7.103448275862069)","(31.0, 55.0, 53.714285714285715)","(31.0, 55.0, 46.42857142857143)","(71.0, 100.0, 95.83333333333333)","(16.0, 21.0, 20.3)"
07-12-2022 18:32:45.321654,"(7.5, 8.0, 8.141176470588235)","(2.05, 2.38, 2.4157894736842103)","(26.0, 40.0, 38.90909090909091)","(31.0, 40.0, 35.38461538461539)","(21.0, 28.0, 27.2)","(13.0, 17.5, 17.0)","(21.0, 38.0, 36.5)","(21.0, 46.0, 38.8)","(6.5, 7.2, 7.066666666666666)","(31.0, 55.0, 58.0)","(31.0, 55.0, 51.285714285714285)","(71.0, 100.0, 95.83333333333333)","(16.0, 21.0, 20.3)"
07-12-2022 18:32:46.961584,"(7.5, 8.2, 8.141176470588235)","(2.05, 2.42, 2.4157894736842103)","(26.0, 40.0, 38.90909090909091)","(31.0, 40.0, 35.38461538461539)","(21.0, 28.0, 27.2)","(13.0, 17.5, 17.0)","(21.0, 38.0, 36.5)","(21.0, 46.0, 38.8)","(6.5, 7.2, 7.066666666666666)","(31.0, 60.0, 58.0)","(31.0, 55.0, 51.53333333333333)","(71.0, 100.0, 95.83333333333333)","(16.0, 21.0, 20.3)"
07-12-2022 18:32:48.546328,"(7.5, 8.2, 8.141176470588235)","(2.05, 2.42, 2.4157894736842103)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.38461538461539)","(21.0, 28.0, 27.2)","(13.0, 17.5, 17.0)","(21.0, 38.0, 36.5)","(21.0, 46.0, 38.8)","(6.5, 7.2, 7.066666666666666)","(31.0, 60.0, 57.33333333333333)","(31.0, 55.0, 51.53333333333333)","(71.0, 100.0, 95.83333333333333)","(16.0, 21.0, 20.3)"
07-12-2022 18:32:50.173281,"(7.5, 8.2, 8.141176470588235)","(2.05, 2.42, 2.4157894736842103)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.38461538461539)","(21.0, 28.0, 27.2)","(13.0, 17.5, 17.0)","(21.0, 38.0, 36.5)","(21.0, 46.0, 38.8)","(6.5, 7.2, 7.066666666666666)","(31.0, 60.0, 56.30769230769231)","(31.0, 55.0, 51.75)","(71.0, 100.0, 95.83333333333333)","(16.0, 21.0, 20.3)"
07-12-2022 18:32:51.803910,"(7.5, 8.2, 8.141176470588235)","(2.05, 2.42, 2.4136363636363636)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.38461538461539)","(21.0, 28.0, 27.2)","(13.0, 17.5, 17.0)","(21.0, 38.0, 36.5)","(21.0, 46.0, 39.0)","(6.5, 7.2, 6.948571428571428)","(31.0, 60.0, 56.30769230769231)","(31.0, 55.0, 51.75)","(71.0, 100.0, 95.83333333333333)","(16.0, 21.0, 20.3)"
07-12-2022 18:32:53.435820,"(7.5, 8.2, 8.141176470588235)","(2.05, 2.42, 2.4157894736842103)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.38461538461539)","(21.0, 28.0, 27.2)","(13.0, 17.5, 17.0)","(21.0, 38.0, 36.5)","(21.0, 44.0, 38.0)","(6.5, 7.2, 6.757692307692308)","(31.0, 60.0, 56.30769230769231)","(31.0, 55.0, 51.75)","(71.0, 100.0, 95.83333333333333)","(16.0, 21.0, 20.3)"
07-12-2022 18:32:55.094162,"(7.5, 8.2, 8.141176470588235)","(2.05, 2.42, 2.4169811320754717)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.38461538461539)","(21.0, 28.0, 27.2)","(13.0, 17.5, 17.0)","(21.0, 38.0, 36.5)","(21.0, 44.0, 38.0)","(6.5, 6.8, 6.945454545454545)","(31.0, 60.0, 56.30769230769231)","(31.0, 55.0, 51.75)","(71.0, 100.0, 97.5)","(16.0, 21.0, 20.3)"
07-12-2022 18:32:56.676926,"(7.5, 8.2, 7.973333333333334)","(2.05, 2.48, 2.4676923076923076)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.38461538461539)","(21.0, 28.0, 27.2)","(13.0, 17.5, 17.0)","(21.0, 38.0, 36.5)","(21.0, 44.0, 38.0)","(6.5, 7.2, 6.781818181818181)","(31.0, 60.0, 56.30769230769231)","(31.0, 55.0, 51.75)","(71.0, 110.0, 97.5)","(16.0, 21.0, 20.3)"
07-12-2022 18:32:58.214278,"(7.5, 8.0, 7.973333333333334)","(2.05, 2.48, 2.5141666666666667)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.38461538461539)","(21.0, 28.0, 27.2)","(13.0, 17.5, 17.0)","(21.0, 38.0, 36.5)","(21.0, 44.0, 38.0)","(6.5, 7.0, 6.684210526315789)","(31.0, 60.0, 56.18181818181818)","(31.0, 55.0, 51.75)","(71.0, 110.0, 97.5)","(16.0, 21.0, 19.95)"
07-12-2022 18:32:59.803233,"(7.5, 8.0, 7.973333333333334)","(2.05, 2.52, 2.5141666666666667)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.38461538461539)","(21.0, 28.0, 27.2)","(13.0, 17.5, 17.0)","(21.0, 38.0, 36.5)","(21.0, 44.0, 38.0)","(6.5, 7.0, 6.684210526315789)","(31.0, 60.0, 56.18181818181818)","(31.0, 55.0, 51.75)","(71.0, 110.0, 97.5)","(16.0, 21.0, 19.95)"
07-12-2022 18:33:01.361334,"(7.5, 8.0, 7.902439024390244)","(2.05, 2.52, 2.5092857142857143)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.38461538461539)","(21.0, 28.0, 27.2)","(13.0, 17.5, 17.0)","(21.0, 38.0, 36.5)","(21.0, 44.0, 38.0)","(6.5, 7.0, 6.684210526315789)","(31.0, 60.0, 53.0)","(31.0, 55.0, 51.75)","(71.0, 110.0, 97.5)","(16.0, 21.0, 19.704545454545453)"
07-12-2022 18:33:02.914194,"(7.5, 8.0, 7.891891891891892)","(2.05, 2.52, 2.5092857142857143)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.38461538461539)","(21.0, 28.0, 27.2)","(13.0, 17.5, 17.0)","(21.0, 38.0, 36.5)","(21.0, 44.0, 38.0)","(6.5, 7.0, 6.684210526315789)","(31.0, 60.0, 53.0)","(31.0, 55.0, 51.75)","(71.0, 110.0, 97.5)","(16.0, 21.0, 19.704545454545453)"
07-12-2022 18:33:04.387909,"(7.5, 8.0, 7.903030303030303)","(2.05, 2.52, 2.4651162790697674)","(26.0, 40.0, 38.0)","(31.0, 40.0, 35.38461538461539)","(21.0, 28.0, 27.2)","(13.0, 17.5, 17.0)","(21.0, 38.0, 36.5)","(21.0, 44.0, 42.96551724137931)","(6.5, 7.0, 6.690566037735849)","(31.0, 60.0, 47.714285714285715)","(31.0, 55.0, 45.0)","(71.0, 110.0, 95.55555555555556)","(16.0, 21.0, 19.704545454545453)"
07-12-2022 18:33:05.914367,"(7.5, 8.0, 7.977304964539007)","(2.05, 2.48, 2.4337254901960783)","(26.0, 40.0, 37.42857142857143)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.2)","(13.0, 17.5, 17.0)","(21.0, 38.0, 36.5)","(21.0, 44.0, 42.92857142857143)","(6.5, 6.8, 6.590123456790123)","(31.0, 50.0, 48.0)","(31.0, 46.0, 51.94117647058823)","(71.0, 100.0, 95.55555555555556)","(16.0, 21.0, 19.75)"
07-12-2022 18:33:07.490748,"(7.5, 8.0, 7.976470588235294)","(2.05, 2.44, 2.4337254901960783)","(26.0, 40.0, 37.42857142857143)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.9375)","(13.0, 17.5, 17.0)","(21.0, 38.0, 36.5)","(21.0, 44.0, 42.92857142857143)","(6.5, 6.6, 6.590123456790123)","(31.0, 50.0, 48.0)","(31.0, 55.0, 51.94117647058823)","(71.0, 100.0, 95.55555555555556)","(16.0, 21.0, 19.75)"
07-12-2022 18:33:08.957515,"(7.5, 8.0, 7.976470588235294)","(2.05, 2.44, 2.4345762711864407)","(26.0, 40.0, 37.42857142857143)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.9375)","(13.0, 17.5, 17.0)","(21.0, 38.0, 36.5)","(21.0, 44.0, 42.92857142857143)","(6.5, 6.6, 6.569230769230769)","(31.0, 50.0, 48.0)","(31.0, 55.0, 51.94117647058823)","(71.0, 100.0, 94.28571428571429)","(16.0, 21.0, 19.75)"
07-12-2022 18:33:10.422856,"(7.5, 8.0, 7.976470588235294)","(2.05, 2.44, 2.4345762711864407)","(26.0, 40.0, 37.42857142857143)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.9375)","(13.0, 17.5, 17.0)","(21.0, 38.0, 36.5)","(21.0, 44.0, 42.92857142857143)","(6.5, 6.6, 6.576271186440678)","(31.0, 50.0, 48.0)","(31.0, 55.0, 51.94117647058823)","(71.0, 95.0, 94.375)","(16.0, 21.0, 19.75)"
07-12-2022 18:33:11.923317,"(7.5, 8.2, 8.184496124031007)","(2.05, 2.44, 2.4355555555555557)","(26.0, 40.0, 37.42857142857143)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.9375)","(13.0, 17.5, 17.0)","(21.0, 38.0, 36.5)","(21.0, 44.0, 42.92857142857143)","(6.5, 6.8, 6.9)","(31.0, 50.0, 48.0)","(31.0, 55.0, 51.94117647058823)","(71.0, 95.0, 94.375)","(16.0, 21.0, 19.75)"
07-12-2022 18:33:13.443933,"(7.5, 8.2, 8.184496124031007)","(2.05, 2.44, 2.4355555555555557)","(26.0, 40.0, 37.42857142857143)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.9375)","(13.0, 17.5, 17.0)","(21.0, 38.0, 36.5)","(21.0, 44.0, 42.92857142857143)","(6.5, 7.0, 6.815384615384615)","(31.0, 50.0, 48.0)","(31.0, 55.0, 51.94117647058823)","(71.0, 95.0, 94.375)","(16.0, 21.0, 19.75)"
07-12-2022 18:33:14.952589,"(7.5, 8.2, 8.185401459854013)","(2.05, 2.44, 2.4355555555555557)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.9375)","(13.0, 17.5, 17.0)","(21.0, 38.0, 36.5)","(21.0, 44.0, 42.92857142857143)","(6.5, 7.0, 6.727272727272727)","(31.0, 50.0, 48.0)","(31.0, 55.0, 51.94117647058823)","(71.0, 95.0, 94.375)","(16.0, 21.0, 19.75)"
07-12-2022 18:33:16.372731,"(7.5, 8.2, 8.185401459854013)","(2.05, 2.44, 2.4355555555555557)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.9375)","(13.0, 17.5, 17.0)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 42.92857142857143)","(6.5, 7.0, 6.727272727272727)","(31.0, 50.0, 48.0)","(31.0, 55.0, 51.94117647058823)","(71.0, 95.0, 94.375)","(16.0, 21.0, 19.75)"
07-12-2022 18:33:17.816600,"(7.5, 8.2, 8.117647058823529)","(2.05, 2.44, 2.42)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.9375)","(13.0, 17.5, 17.0)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 42.92857142857143)","(6.5, 7.0, 6.727272727272727)","(31.0, 50.0, 48.0)","(31.0, 55.0, 51.94117647058823)","(71.0, 95.0, 94.16666666666667)","(16.0, 21.0, 19.714285714285715)"
07-12-2022 18:33:19.285930,"(7.5, 8.4, 8.211764705882354)","(2.05, 2.44, 2.42)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.94736842105263)","(13.0, 17.5, 17.0)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 41.0)","(6.5, 7.0, 6.690625)","(31.0, 50.0, 48.0)","(31.0, 55.0, 51.94117647058823)","(71.0, 95.0, 94.16666666666667)","(16.0, 21.0, 19.714285714285715)"
07-12-2022 18:33:20.835854,"(7.5, 8.4, 8.338461538461539)","(2.05, 2.42, 2.4187499999999997)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.94736842105263)","(13.0, 17.5, 17.0)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 41.0)","(6.5, 7.0, 6.690625)","(31.0, 50.0, 48.0)","(31.0, 55.0, 51.94117647058823)","(71.0, 95.0, 94.16666666666667)","(16.0, 21.0, 19.714285714285715)"
07-12-2022 18:33:22.309611,"(7.5, 8.4, 8.338461538461539)","(2.05, 2.42, 2.4187499999999997)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.94736842105263)","(13.0, 17.5, 17.0)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 41.333333333333336)","(6.5, 7.0, 6.763636363636364)","(31.0, 50.0, 48.0)","(31.0, 55.0, 51.94117647058823)","(71.0, 95.0, 94.375)","(16.0, 21.0, 19.714285714285715)"
07-12-2022 18:33:23.926939,"(7.5, 8.4, 8.195092024539877)","(2.05, 2.42, 2.4187499999999997)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.818181818181817)","(13.0, 17.5, 17.0)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 41.333333333333336)","(6.5, 7.0, 6.612903225806451)","(31.0, 50.0, 48.0)","(31.0, 55.0, 51.94117647058823)","(71.0, 95.0, 94.375)","(16.0, 21.0, 19.714285714285715)"
07-12-2022 18:33:25.471134,"(7.5, 8.2, 8.195092024539877)","(2.05, 2.42, 2.4187499999999997)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.818181818181817)","(13.0, 17.5, 16.833333333333332)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 41.333333333333336)","(6.5, 6.8, 6.612903225806451)","(31.0, 50.0, 48.0)","(31.0, 55.0, 49.42857142857143)","(71.0, 95.0, 100.9090909090909)","(16.0, 21.0, 19.714285714285715)"
07-12-2022 18:33:27.097041,"(7.5, 8.2, 8.195092024539877)","(2.05, 2.42, 2.4187499999999997)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.818181818181817)","(13.0, 17.5, 16.833333333333332)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 41.333333333333336)","(6.5, 6.8, 6.612903225806451)","(31.0, 50.0, 48.0)","(31.0, 50.0, 49.42857142857143)","(71.0, 110.0, 106.73913043478261)","(16.0, 21.0, 19.714285714285715)"
07-12-2022 18:33:28.707036,"(7.5, 8.2, 8.180681818181817)","(2.05, 2.42, 2.4187499999999997)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.94736842105263)","(13.0, 17.5, 16.833333333333332)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 41.333333333333336)","(6.5, 6.8, 6.612903225806451)","(31.0, 50.0, 48.0)","(31.0, 50.0, 49.4)","(71.0, 110.0, 106.73913043478261)","(16.0, 21.0, 19.714285714285715)"
07-12-2022 18:33:30.350147,"(7.5, 8.2, 8.180681818181817)","(2.05, 2.42, 2.4187499999999997)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 29.0, 27.923076923076923)","(13.0, 17.5, 16.833333333333332)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 41.333333333333336)","(6.5, 6.8, 6.612903225806451)","(31.0, 50.0, 48.0)","(31.0, 50.0, 49.45454545454545)","(71.0, 110.0, 106.73913043478261)","(16.0, 21.0, 19.714285714285715)"
07-12-2022 18:33:31.964883,"(7.5, 8.2, 8.180681818181817)","(2.05, 2.42, 2.4187499999999997)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 29.0, 27.642857142857142)","(13.0, 17.5, 16.833333333333332)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 41.333333333333336)","(6.5, 6.8, 6.612903225806451)","(31.0, 50.0, 48.0)","(31.0, 50.0, 49.45454545454545)","(71.0, 110.0, 106.73913043478261)","(16.0, 21.0, 19.714285714285715)"
07-12-2022 18:33:33.521476,"(7.5, 8.2, 8.180681818181817)","(2.05, 2.42, 2.4187499999999997)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.94736842105263)","(13.0, 17.5, 16.833333333333332)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 41.333333333333336)","(6.5, 6.8, 6.610526315789473)","(31.0, 50.0, 48.0)","(31.0, 50.0, 49.25)","(71.0, 110.0, 106.73913043478261)","(16.0, 21.0, 19.714285714285715)"
07-12-2022 18:33:35.180537,"(7.5, 8.2, 8.180681818181817)","(2.1, 2.42, 2.4187499999999997)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 29.0, 27.94736842105263)","(13.0, 17.5, 16.833333333333332)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 41.333333333333336)","(6.5, 6.8, 6.610526315789473)","(31.0, 50.0, 48.0)","(31.0, 50.0, 49.25)","(71.0, 110.0, 106.73913043478261)","(16.0, 21.0, 19.714285714285715)"
07-12-2022 18:33:36.760444,"(7.5, 8.2, 8.180681818181817)","(2.1, 2.42, 2.4187499999999997)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 29.0, 27.923076923076923)","(13.0, 17.5, 16.833333333333332)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 41.333333333333336)","(6.5, 6.8, 6.610526315789473)","(31.0, 50.0, 48.0)","(31.0, 50.0, 49.0)","(71.0, 110.0, 106.73913043478261)","(16.0, 21.0, 19.714285714285715)"
07-12-2022 18:33:38.345134,"(7.5, 8.2, 8.180681818181817)","(2.1, 2.42, 2.4187499999999997)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 29.0, 27.923076923076923)","(13.0, 17.5, 16.681818181818183)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 41.333333333333336)","(6.5, 6.8, 6.610526315789473)","(31.0, 50.0, 48.0)","(31.0, 50.0, 49.0)","(71.0, 110.0, 106.73913043478261)","(16.0, 21.0, 19.84285714285714)"
07-12-2022 18:33:39.980000,"(7.5, 8.2, 8.180681818181817)","(2.1, 2.42, 2.399375)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 29.0, 27.923076923076923)","(13.0, 17.5, 16.681818181818183)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 41.333333333333336)","(6.5, 6.8, 6.610526315789473)","(31.0, 50.0, 48.0)","(31.0, 50.0, 49.0)","(71.0, 110.0, 106.73913043478261)","(16.0, 21.0, 19.84285714285714)"
07-12-2022 18:33:41.664415,"(7.5, 8.2, 8.180681818181817)","(2.1, 2.4, 2.399375)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 29.0, 27.923076923076923)","(13.0, 17.5, 16.681818181818183)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 41.333333333333336)","(6.5, 6.8, 6.610526315789473)","(31.0, 50.0, 48.0)","(31.0, 50.0, 49.0)","(71.0, 110.0, 106.73913043478261)","(16.0, 21.0, 19.84285714285714)"
