,Pollinate,Rubys Gem,Velocity Viola,Way Too Much,Downstairs Dave,Scott Ryder
07-12-2022 20:19:31.738595,"(2.45, 2.7, 2.6818750000000002)","(6.0, 10.0, 9.40625)","(2.9, 3.5, 3.4942307692307693)","(13.0, 99999, 99990)","(6.0, 8.6, 8.433333333333334)","(12.0, 19.0, 17.615384615384617)"
07-12-2022 20:19:32.779002,"(2.45, 2.7, 2.6818750000000002)","(6.0, 10.0, 9.345454545454546)","(2.9, 3.5, 3.4942307692307693)","(13.0, 99999, 99990)","(6.0, 8.6, 8.306666666666667)","(12.0, 18.0, 17.333333333333332)"
07-12-2022 20:19:33.727957,"(2.45, 2.7, 2.6818750000000002)","(6.0, 10.0, 9.345454545454546)","(2.9, 3.5, 3.4942307692307693)","(13.0, 99999, 99990)","(6.0, 8.6, 8.306666666666667)","(12.0, 18.0, 17.333333333333332)"
07-12-2022 20:19:34.848148,"(2.45, 2.7, 2.665294117647059)","(6.0, 10.0, 9.775)","(2.9, 3.5, 3.4942307692307693)","(13.0, 99999, 99990)","(6.0, 8.6, 8.306666666666667)","(12.0, 18.0, 17.333333333333332)"
07-12-2022 20:19:35.930107,"(2.45, 2.7, 2.665294117647059)","(6.0, 10.5, 9.447826086956523)","(2.9, 3.5, 3.4942307692307693)","(13.0, 99999, 99990)","(6.0, 8.6, 8.306666666666667)","(12.0, 18.0, 17.928571428571427)"
07-12-2022 20:19:37.028972,"(2.45, 2.7, 2.6647058823529415)","(6.0, 10.5, 9.603703703703705)","(2.9, 3.5, 3.4942307692307693)","(13.0, 99999, 99990)","(6.0, 8.6, 8.306666666666667)","(12.0, 19.0, 17.833333333333332)"
07-12-2022 20:19:38.025442,"(2.45, 2.7, 2.6647058823529415)","(6.0, 10.5, 9.720833333333333)","(2.9, 3.5, 3.4942307692307693)","(13.0, 99999, 99990)","(6.0, 8.6, 8.306666666666667)","(12.0, 18.5, 17.25)"
07-12-2022 20:19:39.206899,"(2.45, 2.7, 2.6647058823529415)","(6.0, 10.5, 9.664285714285715)","(2.9, 3.5, 3.4942307692307693)","(13.0, 99999, 99990)","(6.0, 8.6, 8.306666666666667)","(12.0, 18.5, 17.25)"
07-12-2022 20:19:40.415901,"(2.45, 2.7, 2.6652173913043478)","(6.5, 10.5, 9.65)","(3.1, 3.5, 3.4939999999999998)","(14.0, 99999, 99990)","(6.0, 8.6, 8.306666666666667)","(13.0, 18.5, 16.785714285714285)"
07-12-2022 20:19:41.431244,"(2.45, 2.7, 2.6652173913043478)","(6.5, 10.5, 9.65)","(3.1, 3.5, 3.4939999999999998)","(14.0, 99999, 99990)","(6.0, 8.6, 8.306666666666667)","(13.0, 18.5, 17.7)"
07-12-2022 20:19:42.467086,"(2.45, 2.7, 2.6647058823529415)","(6.5, 10.5, 10.084444444444445)","(3.1, 3.5, 3.4939999999999998)","(14.0, 99999, 99990)","(6.0, 8.6, 8.306666666666667)","(13.0, 18.5, 17.6)"
07-12-2022 20:19:43.381921,"(2.45, 2.7, 2.665294117647059)","(6.5, 10.5, 10.084444444444445)","(3.1, 3.5, 3.4939999999999998)","(14.0, 99999, 99990)","(6.0, 8.6, 8.306666666666667)","(13.0, 18.5, 16.8)"
07-12-2022 20:19:44.275180,"(2.45, 2.7, 2.6652173913043478)","(6.5, 10.5, 9.664285714285715)","(3.1, 3.5, 3.4939999999999998)","(14.0, 99999, 99990)","(6.0, 8.6, 8.306666666666667)","(13.0, 18.0, 16.8)"
07-12-2022 20:19:45.270500,"(2.45, 2.7, 2.665294117647059)","(6.5, 10.5, 10.174468085106383)","(3.1, 3.5, 3.4939999999999998)","(14.0, 99999, 99990)","(6.0, 8.6, 8.306666666666667)","(13.0, 18.0, 17.333333333333332)"
07-12-2022 20:19:46.246972,"(2.45, 2.7, 2.6459016393442623)","(6.5, 10.5, 9.83888888888889)","(3.1, 3.5, 3.4939999999999998)","(14.0, 99999, 99990)","(6.0, 8.6, 8.306666666666667)","(13.0, 17.5, 17.666666666666668)"
07-12-2022 20:19:47.323825,"(2.45, 2.7, 2.6454545454545455)","(6.5, 10.5, 9.853846153846154)","(3.1, 3.5, 3.4939999999999998)","(14.0, 99999, 99990)","(6.0, 8.6, 8.306666666666667)","(13.0, 19.0, 17.833333333333332)"
07-12-2022 20:19:48.311802,"(2.45, 2.7, 2.6454545454545455)","(6.5, 10.5, 9.853846153846154)","(3.1, 3.5, 3.4939999999999998)","(14.0, 99999, 99990)","(6.0, 8.6, 8.306666666666667)","(13.0, 19.0, 18.333333333333332)"
07-12-2022 20:19:49.196117,"(2.45, 2.7, 2.645538461538462)","(6.5, 10.5, 9.853846153846154)","(3.1, 3.5, 3.4939999999999998)","(14.0, 99999, 99990)","(6.0, 8.6, 8.306666666666667)","(13.0, 19.0, 18.166666666666668)"
07-12-2022 20:19:50.190232,"(2.45, 2.7, 2.645538461538462)","(6.5, 10.5, 10.085185185185185)","(3.1, 3.5, 3.4939999999999998)","(14.0, 99999, 99990)","(6.0, 8.6, 8.306666666666667)","(13.0, 19.0, 18.2)"
07-12-2022 20:19:51.271843,"(2.45, 2.68, 2.6742857142857144)","(6.5, 10.5, 10.261702127659575)","(3.1, 3.6, 3.5393939393939395)","(14.0, 99999, 99990)","(6.0, 8.6, 8.370000000000001)","(13.0, 19.0, 18.310344827586206)"
07-12-2022 20:19:52.336009,"(2.45, 2.68, 2.6492307692307695)","(6.5, 10.5, 10.282222222222222)","(3.1, 3.6, 3.593820224719101)","(14.0, 99999, 99990)","(6.0, 8.4, 8.370000000000001)","(13.0, 19.0, 18.25)"
07-12-2022 20:19:53.387084,"(2.45, 2.68, 2.6764705882352944)","(6.5, 10.5, 10.3125)","(3.1, 3.6, 3.5955128205128206)","(14.0, 99999, 99990)","(6.0, 8.4, 8.342857142857143)","(13.0, 19.0, 17.2)"
07-12-2022 20:19:54.395094,"(2.45, 2.64, 2.626666666666667)","(6.5, 10.5, 10.3125)","(3.1, 3.6, 3.595138888888889)","(14.0, 99999, 99990)","(6.0, 8.4, 8.342857142857143)","(13.0, 19.0, 17.2)"
07-12-2022 20:19:55.311924,"(2.45, 2.64, 2.626666666666667)","(6.5, 10.5, 10.390196078431373)","(3.1, 3.6, 3.595138888888889)","(14.0, 99999, 99990)","(6.0, 8.4, 8.275)","(13.0, 19.0, 17.2)"
07-12-2022 20:19:56.216376,"(2.45, 2.64, 2.6228571428571428)","(6.5, 10.5, 10.378846153846155)","(3.1, 3.6, 3.595138888888889)","(14.0, 99999, 99990)","(6.0, 8.4, 8.275)","(13.0, 19.0, 17.2)"
07-12-2022 20:19:57.225008,"(2.45, 2.64, 2.6258823529411766)","(6.5, 10.5, 10.378846153846155)","(3.1, 3.6, 3.5954545454545457)","(14.0, 99999, 99990)","(6.0, 8.4, 8.275)","(13.0, 19.0, 18.134615384615383)"
07-12-2022 20:19:58.246071,"(2.45, 2.64, 2.618181818181818)","(6.5, 11.0, 10.3375)","(3.1, 3.6, 3.5954545454545457)","(14.0, 99999, 99990)","(6.0, 8.4, 8.275)","(13.0, 19.0, 18.134615384615383)"
07-12-2022 20:19:59.312917,"(2.45, 2.64, 2.625)","(6.5, 11.0, 10.321212121212122)","(3.1, 3.6, 3.5923076923076924)","(14.0, 99999, 99990)","(6.0, 8.4, 8.295652173913044)","(13.0, 19.0, 18.2)"
07-12-2022 20:20:00.328881,"(2.45, 2.66, 2.6323076923076925)","(6.5, 11.0, 10.296153846153846)","(3.1, 3.6, 3.59125)","(14.0, 99999, 99990)","(6.0, 8.4, 8.295652173913044)","(13.0, 19.0, 18.2)"
07-12-2022 20:20:01.249271,"(2.45, 2.66, 2.6323076923076925)","(6.5, 11.0, 10.558823529411764)","(3.1, 3.6, 3.59125)","(14.0, 99999, 99990)","(6.0, 8.4, 8.295652173913044)","(13.0, 19.0, 17.916666666666668)"
07-12-2022 20:20:02.173784,"(2.4, 2.64, 2.625531914893617)","(7.0, 10.5, 10.227272727272727)","(3.1, 3.6, 3.5855555555555556)","(14.0, 99999, 99990)","(6.0, 8.4, 8.162790697674419)","(13.0, 19.0, 18.071428571428573)"
07-12-2022 20:20:03.134443,"(2.4, 2.64, 2.6233962264150943)","(7.0, 10.5, 10.147058823529411)","(3.1, 3.6, 3.5957142857142856)","(14.0, 99999, 99990)","(6.0, 8.4, 8.162790697674419)","(13.0, 19.0, 18.071428571428573)"
07-12-2022 20:20:04.176663,"(2.4, 2.66, 2.636986301369863)","(7.0, 10.5, 10.13888888888889)","(3.1, 3.55, 3.56)","(14.0, 99999, 99990)","(6.0, 8.6, 8.33529411764706)","(13.0, 19.0, 18.02777777777778)"
07-12-2022 20:20:05.212928,"(2.4, 2.64, 2.6382222222222222)","(7.0, 10.5, 10.13888888888889)","(3.1, 3.6, 3.593103448275862)","(14.0, 99999, 99990)","(6.0, 8.6, 8.26153846153846)","(13.0, 19.0, 18.071428571428573)"
07-12-2022 20:20:06.204829,"(2.4, 2.6, 2.5989473684210527)","(7.0, 10.5, 10.25925925925926)","(3.1, 3.6, 3.593103448275862)","(14.0, 99999, 99990)","(6.0, 8.6, 8.24705882352941)","(13.0, 19.0, 18.071428571428573)"
07-12-2022 20:20:07.119930,"(2.4, 2.64, 2.5846153846153848)","(7.0, 10.5, 10.361702127659575)","(3.1, 3.6, 3.593103448275862)","(14.0, 99999, 99990)","(6.0, 8.6, 8.423529411764706)","(13.0, 19.0, 18.071428571428573)"
07-12-2022 20:20:07.985155,"(2.4, 2.64, 2.6)","(7.0, 10.5, 10.39655172413793)","(3.1, 3.6, 3.5794117647058825)","(14.0, 99999, 99990)","(6.0, 8.6, 8.34074074074074)","(13.0, 19.0, 18.071428571428573)"
07-12-2022 20:20:08.893669,"(2.4, 2.64, 2.6032)","(7.0, 10.5, 10.39655172413793)","(3.1, 3.6, 3.5613636363636365)","(14.0, 99999, 99990)","(6.0, 8.6, 8.292682926829269)","(13.0, 19.0, 18.02777777777778)"
07-12-2022 20:20:09.921755,"(2.4, 2.64, 2.61972972972973)","(7.0, 10.5, 10.39655172413793)","(3.1, 3.6, 3.5586956521739133)","(14.0, 99999, 99990)","(6.0, 8.6, 8.284444444444444)","(13.0, 19.0, 18.02777777777778)"
07-12-2022 20:20:10.924596,"(2.4, 2.64, 2.619705882352941)","(7.0, 10.5, 10.39655172413793)","(3.1, 3.6, 3.5675)","(14.0, 99999, 99990)","(6.0, 8.6, 8.284444444444444)","(13.0, 19.0, 18.02777777777778)"
07-12-2022 20:20:11.816932,"(2.4, 2.66, 2.6058064516129034)","(7.0, 10.5, 10.39655172413793)","(3.1, 3.6, 3.5675)","(14.0, 99999, 99990)","(6.0, 8.6, 8.284444444444444)","(13.0, 19.0, 18.464285714285715)"
07-12-2022 20:20:12.727509,"(2.4, 2.66, 2.625714285714286)","(7.0, 10.5, 10.39655172413793)","(3.1, 3.6, 3.5586956521739133)","(14.0, 99999, 99990)","(6.0, 8.6, 8.299999999999999)","(13.0, 17.5, 16.441176470588236)"
07-12-2022 20:20:13.651390,"(2.4, 2.66, 2.6247058823529414)","(7.0, 9.8, 9.498360655737706)","(3.1, 3.6, 3.5775)","(14.0, 99999, 99990)","(6.0, 8.6, 8.299999999999999)","(13.0, 17.5, 17.0)"
07-12-2022 20:20:14.591818,"(2.4, 2.68, 2.6482857142857146)","(7.0, 9.6, 9.321739130434782)","(3.1, 3.65, 3.625)","(14.0, 99999, 99990)","(6.0, 8.6, 8.299999999999999)","(13.0, 17.5, 17.264705882352942)"
07-12-2022 20:20:15.580706,"(2.4, 2.7, 2.6592307692307693)","(7.0, 9.4, 8.984615384615385)","(3.1, 3.65, 3.625)","(14.0, 99999, 99990)","(6.0, 8.6, 8.299999999999999)","(13.0, 17.5, 17.264705882352942)"
07-12-2022 20:20:16.538989,"(2.4, 2.7, 2.672345679012346)","(7.0, 9.2, 9.1)","(3.1, 3.65, 3.625)","(14.0, 99999, 99990)","(6.0, 8.6, 8.320481927710842)","(13.0, 17.5, 17.264705882352942)"
07-12-2022 20:20:17.545775,"(2.4, 2.7, 2.6817543859649122)","(7.0, 9.0, 8.826315789473684)","(3.1, 3.65, 3.634375)","(14.0, 99999, 99990)","(6.0, 8.6, 8.320481927710842)","(13.0, 17.5, 17.15)"
07-12-2022 20:20:18.505638,"(2.4, 2.7, 2.6658666666666666)","(7.0, 9.0, 8.74)","(3.1, 3.65, 3.634375)","(14.0, 99999, 99990)","(6.0, 8.6, 7.7875)","(13.0, 17.5, 16.75862068965517)"
07-12-2022 20:20:19.535151,"(2.4, 2.7, 2.6746835443037975)","(7.0, 9.0, 8.714285714285714)","(3.1, 3.7, 3.6870967741935488)","(14.0, 99999, 99990)","(6.0, 7.8, 7.5)","(13.0, 17.5, 16.87142857142857)"
07-12-2022 20:20:20.451956,"(2.4, 2.72, 2.7163636363636368)","(6.5, 9.0, 8.9)","(3.1, 3.75, 3.683333333333333)","(14.0, 99999, 99990)","(6.0, 7.6, 7.5)","(13.0, 17.5, 16.87142857142857)"
07-12-2022 20:20:21.385169,"(2.4, 2.66, 2.654074074074074)","(6.5, 9.0, 8.933333333333334)","(3.1, 3.75, 3.7357142857142858)","(14.0, 99999, 99990)","(6.0, 7.8, 7.6090909090909085)","(13.0, 17.5, 17.12280701754386)"
07-12-2022 20:20:22.366402,"(2.4, 2.7, 2.68)","(6.5, 9.0, 8.944444444444445)","(3.1, 3.8, 3.7954545454545454)","(14.0, 99999, 99990)","(6.0, 7.8, 7.674626865671642)","(13.0, 17.5, 17.12280701754386)"
07-12-2022 20:20:23.330937,"(2.4, 2.7, 2.6784615384615384)","(6.5, 9.2, 9.047619047619047)","(3.1, 3.8, 3.7904761904761903)","(14.0, 99999, 99990)","(6.0, 7.8, 7.649180327868852)","(13.0, 17.5, 17.12280701754386)"
07-12-2022 20:20:24.302360,"(2.4, 2.68, 2.6656410256410257)","(6.5, 9.2, 9.129411764705882)","(3.1, 3.85, 3.777777777777778)","(14.0, 99999, 99990)","(6.0, 7.8, 7.649180327868852)","(13.0, 17.5, 17.12280701754386)"
07-12-2022 20:20:25.228238,"(2.4, 2.68, 2.6656410256410257)","(6.5, 9.2, 9.054545454545455)","(3.1, 3.9, 3.851923076923077)","(14.0, 99999, 99990)","(6.0, 7.8, 7.633846153846154)","(13.0, 17.5, 17.12280701754386)"
07-12-2022 20:20:26.133655,"(2.4, 2.68, 2.6685714285714286)","(6.5, 9.2, 9.129411764705882)","(3.1, 3.9, 3.8775)","(14.0, 99999, 99990)","(6.0, 7.8, 7.633846153846154)","(13.0, 17.5, 17.12280701754386)"
07-12-2022 20:20:27.003048,"(2.45, 2.68, 2.6775)","(6.5, 9.2, 9.015384615384615)","(3.1, 3.9, 3.8805555555555555)","(14.0, 99999, 99990)","(6.0, 7.8, 7.633846153846154)","(13.0, 17.5, 17.12280701754386)"
07-12-2022 20:20:27.920185,"(2.45, 2.64, 2.620769230769231)","(6.5, 9.2, 8.818181818181818)","(3.1, 3.95, 3.924193548387097)","(14.0, 99999, 99990)","(6.0, 7.8, 7.633846153846154)","(13.0, 17.5, 17.12280701754386)"
07-12-2022 20:20:28.920566,"(2.45, 2.64, 2.6212903225806454)","(6.5, 9.2, 8.872727272727273)","(3.1, 3.95, 3.9192307692307695)","(14.0, 99999, 99990)","(6.0, 7.8, 7.633846153846154)","(13.0, 17.5, 17.12280701754386)"
07-12-2022 20:20:29.918788,"(2.35, 2.64, 2.6212903225806454)","(6.5, 9.2, 8.857142857142858)","(3.1, 3.95, 3.9192307692307695)","(13.0, 99999, 99990)","(6.0, 7.8, 7.616949152542373)","(13.0, 17.5, 17.12280701754386)"
07-12-2022 20:20:30.898520,"(2.35, 2.64, 2.621551724137931)","(6.5, 9.2, 8.84)","(3.1, 4.0, 3.9516129032258065)","(13.0, 99999, 99990)","(6.0, 7.8, 7.616949152542373)","(13.0, 17.5, 17.145454545454545)"
07-12-2022 20:20:31.869596,"(2.35, 2.64, 2.6205263157894736)","(6.5, 9.2, 8.84)","(3.1, 4.0, 3.933333333333333)","(13.0, 99999, 99990)","(6.0, 7.8, 7.616949152542373)","(13.0, 17.5, 17.145454545454545)"
07-12-2022 20:20:32.779625,"(2.35, 2.62, 2.6104761904761906)","(6.5, 9.2, 8.833333333333334)","(3.1, 4.0, 3.9869565217391303)","(13.0, 99999, 99990)","(6.0, 7.8, 7.616949152542373)","(13.0, 17.5, 17.056818181818183)"
07-12-2022 20:20:33.724443,"(2.35, 2.6, 2.5972093023255813)","(6.5, 9.2, 8.928571428571429)","(3.1, 4.0, 3.966666666666667)","(13.0, 99999, 99990)","(6.0, 7.8, 7.622950819672131)","(13.0, 17.5, 17.132075471698112)"
07-12-2022 20:20:34.714175,"(2.35, 2.62, 2.5992207792207793)","(6.5, 9.2, 8.916129032258064)","(3.1, 4.0, 3.974074074074074)","(13.0, 99999, 99990)","(6.0, 7.8, 7.622950819672131)","(13.0, 17.5, 17.132075471698112)"
07-12-2022 20:20:35.764664,"(2.35, 2.62, 2.5933333333333333)","(6.5, 9.2, 8.916129032258064)","(3.1, 4.0, 3.9823529411764707)","(13.0, 99999, 99990)","(6.0, 7.8, 7.63125)","(13.0, 17.5, 17.11764705882353)"
07-12-2022 20:20:36.777522,"(2.35, 2.58, 2.5751724137931036)","(6.5, 9.2, 8.916129032258064)","(3.2, 4.0, 3.9823529411764707)","(13.0, 99999, 99990)","(6.0, 7.8, 7.63125)","(13.0, 17.5, 17.145454545454545)"
07-12-2022 20:20:37.797583,"(2.35, 2.6, 2.5917241379310347)","(6.5, 9.2, 8.916129032258064)","(3.2, 4.2, 4.015340909090909)","(13.0, 99999, 99990)","(6.0, 7.8, 7.63125)","(13.0, 17.5, 17.13888888888889)"
07-12-2022 20:20:38.762392,"(2.35, 2.6, 2.58)","(6.5, 9.2, 8.833333333333334)","(3.2, 4.2, 4.030555555555556)","(13.0, 99999, 99990)","(6.0, 7.8, 7.63125)","(13.0, 17.5, 17.056818181818183)"
07-12-2022 20:20:39.695695,"(2.35, 2.58, 2.574666666666667)","(6.5, 9.2, 8.833333333333334)","(3.2, 4.2, 4.04375)","(13.0, 99999, 99990)","(6.0, 7.8, 7.63125)","(13.0, 17.5, 17.102040816326532)"
07-12-2022 20:20:40.659264,"(2.35, 2.58, 2.5766666666666667)","(6.5, 9.2, 8.833333333333334)","(3.2, 4.2, 4.0512195121951216)","(13.0, 99999, 99990)","(6.0, 7.8, 7.63125)","(13.0, 17.5, 17.056818181818183)"
07-12-2022 20:20:41.610042,"(2.35, 2.58, 2.5597530864197533)","(6.5, 9.2, 8.833333333333334)","(3.2, 4.1, 4.070967741935483)","(13.0, 99999, 99990)","(6.0, 7.8, 7.611428571428571)","(13.0, 17.5, 17.14)"
07-12-2022 20:20:42.610333,"(2.35, 2.58, 2.5530909090909093)","(6.5, 9.2, 8.8875)","(3.2, 4.1, 4.095454545454545)","(13.0, 99999, 99990)","(6.0, 7.8, 7.59047619047619)","(13.0, 17.5, 17.14)"
07-12-2022 20:20:43.518706,"(2.35, 2.58, 2.561081081081081)","(6.5, 9.2, 8.8875)","(3.2, 4.2, 4.070588235294117)","(13.0, 99999, 99990)","(6.0, 7.8, 7.59047619047619)","(13.0, 17.5, 17.14)"
07-12-2022 20:20:44.399762,"(2.35, 2.56, 2.550909090909091)","(6.5, 9.2, 8.920930232558138)","(3.2, 4.2, 4.087272727272727)","(13.0, 99999, 99990)","(6.0, 7.8, 7.603389830508474)","(13.0, 17.5, 17.075)"
07-12-2022 20:20:45.311033,"(2.35, 2.56, 2.535135135135135)","(6.5, 9.2, 8.8875)","(3.2, 4.2, 4.1)","(13.0, 99999, 99990)","(6.0, 7.8, 7.583606557377049)","(13.0, 17.5, 17.136363636363637)"
07-12-2022 20:20:46.261281,"(2.35, 2.56, 2.539047619047619)","(6.5, 9.2, 8.899999999999999)","(3.2, 4.2, 4.09047619047619)","(13.0, 99999, 99990)","(6.0, 7.8, 7.596923076923077)","(13.0, 17.5, 17.136363636363637)"
07-12-2022 20:20:47.289899,"(2.35, 2.6, 2.5914792899408283)","(6.5, 9.2, 8.899999999999999)","(3.2, 4.0, 3.9670454545454548)","(13.0, 99999, 99990)","(6.0, 7.8, 7.636842105263158)","(13.0, 17.5, 17.166666666666668)"
07-12-2022 20:20:48.301892,"(2.35, 2.6, 2.596595744680851)","(6.5, 9.2, 8.927272727272726)","(3.2, 4.0, 3.9528985507246377)","(13.0, 99999, 99990)","(6.0, 7.8, 7.632432432432433)","(13.0, 17.5, 18.0)"
07-12-2022 20:20:49.241079,"(2.35, 2.6, 2.591111111111111)","(6.5, 9.2, 8.866666666666667)","(3.2, 4.0, 3.957792207792208)","(13.0, 99999, 99990)","(6.0, 7.8, 7.632432432432433)","(13.0, 18.5, 17.833333333333332)"
07-12-2022 20:20:50.151567,"(2.35, 2.62, 2.589677419354839)","(6.5, 9.2, 8.825000000000001)","(3.2, 4.0, 3.9343434343434343)","(13.0, 99999, 99990)","(6.0, 7.8, 7.645714285714286)","(13.0, 18.0, 17.923076923076923)"
07-12-2022 20:20:51.029061,"(2.35, 2.62, 2.5886666666666667)","(6.5, 9.2, 8.846153846153845)","(3.2, 4.0, 3.9296703296703295)","(13.0, 99999, 99990)","(6.0, 7.8, 7.638805970149254)","(13.0, 18.0, 17.90909090909091)"
07-12-2022 20:20:52.025573,"(2.35, 2.64, 2.6013953488372095)","(6.5, 9.2, 8.85)","(3.2, 4.0, 3.933333333333333)","(13.0, 99999, 99990)","(6.0, 7.8, 7.626666666666667)","(13.0, 18.0, 17.88888888888889)"
07-12-2022 20:20:53.002217,"(2.35, 2.64, 2.603956043956044)","(6.5, 9.2, 8.890322580645162)","(3.2, 4.0, 3.9307692307692306)","(13.0, 99999, 99990)","(6.0, 7.8, 7.664516129032258)","(13.0, 18.0, 17.8)"
07-12-2022 20:20:53.944592,"(2.35, 2.64, 2.624109589041096)","(6.5, 9.2, 8.858620689655172)","(3.2, 4.0, 3.926966292134831)","(13.0, 99999, 99990)","(6.0, 7.8, 7.664516129032258)","(13.0, 18.0, 17.8)"
07-12-2022 20:20:55.017939,"(2.35, 2.66, 2.6395744680851063)","(6.5, 9.0, 8.866666666666667)","(3.2, 3.95, 3.9375)","(13.0, 99999, 99990)","(6.0, 7.8, 7.662295081967213)","(13.0, 18.0, 17.444444444444443)"
07-12-2022 20:20:55.986201,"(2.3, 2.66, 2.62625)","(6.5, 8.4, 8.311111111111112)","(3.3, 4.0, 3.9191489361702128)","(13.0, 99999, 99990)","(6.0, 7.8, 7.628571428571429)","(13.0, 18.0, 17.666666666666668)"
07-12-2022 20:20:56.933951,"(2.3, 2.66, 2.643076923076923)","(6.5, 8.8, 8.46896551724138)","(3.3, 4.0, 3.9233766233766234)","(13.0, 99999, 99990)","(6.0, 7.8, 7.628571428571429)","(13.0, 18.0, 17.3)"
07-12-2022 20:20:57.940330,"(2.3, 2.68, 2.655555555555556)","(6.5, 8.8, 8.488888888888889)","(3.3, 4.0, 3.9233766233766234)","(13.0, 99999, 99990)","(6.0, 7.8, 7.664)","(13.0, 18.0, 17.375)"
07-12-2022 20:20:58.902023,"(2.3, 2.68, 2.6528125)","(6.5, 8.8, 8.488888888888889)","(3.3, 4.0, 3.922222222222222)","(13.0, 99999, 99990)","(6.0, 7.8, 7.676190476190476)","(13.0, 17.5, 17.09090909090909)"
07-12-2022 20:20:59.876085,"(2.3, 2.68, 2.657777777777778)","(6.5, 8.6, 8.257142857142856)","(3.3, 4.0, 3.917525773195876)","(13.0, 99999, 99990)","(6.0, 7.8, 7.711111111111111)","(13.0, 18.0, 17.25)"
07-12-2022 20:21:00.881701,"(2.3, 2.68, 2.657777777777778)","(6.5, 8.6, 8.471428571428572)","(3.3, 4.0, 3.9183673469387754)","(13.0, 99999, 99990)","(6.0, 7.8, 7.711111111111111)","(13.0, 17.5, 17.071428571428573)"
07-12-2022 20:21:01.901641,"(2.3, 2.68, 2.6752000000000002)","(6.5, 8.6, 8.434482758620689)","(3.3, 4.0, 3.916304347826087)","(13.0, 99999, 99990)","(6.0, 7.8, 7.74)","(13.0, 18.0, 17.484126984126984)"
07-12-2022 20:21:02.849953,"(2.3, 2.68, 2.679322033898305)","(6.5, 8.4, 8.376470588235295)","(3.3, 4.0, 3.9323232323232324)","(13.0, 99999, 99990)","(6.0, 7.8, 7.76)","(13.0, 17.5, 17.486301369863014)"
07-12-2022 20:21:03.877991,"(2.3, 2.7, 2.690649350649351)","(6.5, 8.4, 8.376470588235295)","(3.3, 4.0, 3.9323232323232324)","(13.0, 99999, 99990)","(6.0, 7.8, 7.751351351351351)","(13.0, 17.5, 17.489247311827956)"
07-12-2022 20:21:04.882485,"(2.3, 2.7, 2.6912000000000003)","(6.5, 8.4, 8.31578947368421)","(3.3, 4.0, 3.9323232323232324)","(13.0, 99999, 99990)","(6.0, 7.8, 7.751351351351351)","(13.0, 17.5, 17.48936170212766)"
07-12-2022 20:21:05.947556,"(2.3, 2.7, 2.6883870967741936)","(6.5, 8.4, 8.06829268292683)","(3.3, 4.0, 3.954109589041096)","(13.0, 99999, 99990)","(6.0, 7.8, 7.745454545454545)","(13.0, 17.5, 17.80373831775701)"
07-12-2022 20:21:07.045461,"(2.3, 2.7, 2.662900763358779)","(6.5, 8.4, 8.06829268292683)","(3.3, 4.0, 3.9534722222222225)","(13.0, 99999, 99990)","(6.0, 7.8, 7.837037037037037)","(13.0, 18.0, 17.43)"
07-12-2022 20:21:08.106995,"(2.3, 2.7, 2.6835164835164838)","(6.5, 8.4, 8.059574468085106)","(3.3, 4.0, 3.956944444444445)","(13.0, 99999, 99990)","(6.0, 8.0, 7.904761904761905)","(13.0, 17.5, 17.39)"
07-12-2022 20:21:09.160763,"(2.3, 2.72, 2.7)","(6.5, 7.8, 7.614736842105263)","(3.3, 4.0, 3.956944444444445)","(13.0, 99999, 99990)","(6.0, 8.0, 7.904761904761905)","(13.0, 17.5, 17.387755102040817)"
07-12-2022 20:21:10.243696,"(2.3, 2.68, 2.6733333333333333)","(6.5, 7.8, 7.616)","(3.3, 4.1, 3.9754716981132074)","(13.0, 99999, 99990)","(6.0, 8.0, 7.9399999999999995)","(13.0, 17.5, 17.375)"
07-12-2022 20:21:11.298621,"(2.3, 2.72, 2.70574358974359)","(7.0, 7.8, 7.602702702702702)","(3.4, 4.1, 4.043835616438356)","(14.0, 99999, 99990)","(6.0, 8.0, 7.88235294117647)","(13.0, 17.5, 17.377777777777776)"
07-12-2022 20:21:12.393307,"(2.3, 2.7, 2.690943396226415)","(7.0, 7.8, 7.6103896103896105)","(3.4, 4.1, 4.015492957746479)","(14.0, 99999, 99990)","(6.0, 8.0, 7.916666666666667)","(13.0, 17.5, 17.377777777777776)"
07-12-2022 20:21:13.495479,"(2.3, 2.68, 2.6796)","(7.0, 7.8, 7.64)","(3.4, 4.1, 4.017307692307693)","(14.0, 99999, 99990)","(6.0, 8.0, 7.7176470588235295)","(13.0, 17.5, 17.377777777777776)"
07-12-2022 20:21:14.581162,"(2.3, 2.7, 2.691724137931035)","(6.5, 7.8, 7.672727272727273)","(3.4, 4.1, 4.165625)","(14.0, 99999, 99990)","(6.0, 8.0, 7.866666666666666)","(13.0, 17.5, 17.375)"
07-12-2022 20:21:15.654068,"(2.3, 2.66, 2.620459770114943)","(6.5, 7.8, 7.608333333333333)","(3.4, 4.2, 4.18625)","(14.0, 99999, 99990)","(6.0, 8.0, 7.822222222222222)","(13.0, 17.5, 17.377777777777776)"
07-12-2022 20:21:16.605454,"(2.3, 2.66, 2.620372093023256)","(6.5, 7.8, 7.608333333333333)","(3.4, 4.2, 4.18641975308642)","(14.0, 99999, 99990)","(6.0, 8.0, 7.822222222222222)","(13.0, 17.5, 17.377777777777776)"
