,Whiskey Diva,Nalani Bale,Mirabella Bale,Jacket Potato,Whitley Bale,Wobbly Boots,Spaghetti Legs,Xoie Bale
12-01-2023 18:13:33.332318,"(7.5, 10.0, 9.6)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.9)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.133333333333335)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:34.604017,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.9)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.133333333333335)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:35.876911,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.4, 8.876923076923076)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.133333333333335)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:37.129732,"(7.5, 10.0, 9.6)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.2, 8.927272727272726)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.133333333333335)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:38.453613,"(7.5, 10.0, 9.6)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.2, 8.876923076923076)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.3)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:39.633883,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.2, 8.876923076923076)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.3)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.1, 2.02)"
12-01-2023 18:13:40.890398,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.2, 8.848275862068965)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.3)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.1, 2.0269565217391303)"
12-01-2023 18:13:42.181659,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.2, 8.848275862068965)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.133333333333335)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.1, 2.006666666666667)"
12-01-2023 18:13:43.491316,"(7.5, 10.0, 9.6)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.2, 8.848275862068965)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.133333333333335)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.1, 2.00375)"
12-01-2023 18:13:44.698416,"(7.5, 10.0, 9.6)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.2, 8.848275862068965)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.3)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.1, 2.0223529411764707)"
12-01-2023 18:13:45.890058,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.2, 8.863999999999999)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.3)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.1, 2.05)"
12-01-2023 18:13:47.169328,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.2, 8.835714285714285)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.133333333333335)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.06, 2.052)"
12-01-2023 18:13:48.429284,"(7.5, 10.0, 9.6)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.2, 8.835714285714285)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.3)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.06, 2.0910344827586207)"
12-01-2023 18:13:49.710666,"(7.5, 10.0, 9.6)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.2, 8.863999999999999)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.3)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.12, 2.04)"
12-01-2023 18:13:50.925372,"(7.5, 10.0, 9.6)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.2, 8.863999999999999)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.133333333333335)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.12, 2.0751020408163265)"
12-01-2023 18:13:52.108438,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.2, 8.835714285714285)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.133333333333335)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 33.5)","(1.6, 2.12, 2.0952380952380953)"
12-01-2023 18:13:53.340784,"(7.5, 10.0, 9.64)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.2, 8.835714285714285)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.3)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.72727272727273)","(1.6, 2.12, 2.1062857142857143)"
12-01-2023 18:13:54.578830,"(7.5, 10.0, 9.56)","(61.0, 80.0, 96.66666666666667)","(7.5, 9.2, 8.835714285714285)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.133333333333335)","(14.0, 24.0, 22.70967741935484)","(31.0, 42.0, 34.22222222222222)","(1.6, 2.12, 2.1044444444444443)"
12-01-2023 18:13:55.787031,"(7.5, 10.0, 9.56)","(61.0, 110.0, 96.66666666666667)","(7.5, 9.2, 8.835714285714285)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 8.054237288135594)","(14.0, 24.0, 22.70967741935484)","(31.0, 42.0, 34.30769230769231)","(1.6, 2.12, 2.1044444444444443)"
12-01-2023 18:13:57.014946,"(7.5, 10.0, 9.742857142857144)","(61.0, 110.0, 93.33333333333334)","(7.5, 9.2, 8.799999999999999)","(8.0, 10.5, 9.587234042553192)","(6.5, 8.8, 8.399999999999999)","(14.0, 24.0, 22.88888888888889)","(31.0, 42.0, 36.5)","(1.6, 2.12, 2.0911764705882354)"
12-01-2023 18:13:58.202375,"(7.5, 10.0, 9.52)","(61.0, 110.0, 68.33333333333333)","(7.5, 9.2, 8.82)","(8.0, 10.5, 9.587234042553192)","(6.5, 8.6, 8.27)","(14.0, 24.0, 22.88888888888889)","(31.0, 38.0, 32.41379310344828)","(1.6, 2.1, 2.0965853658536586)"
12-01-2023 18:13:59.432829,"(7.5, 10.0, 9.52)","(61.0, 85.0, 76.66666666666667)","(7.5, 9.2, 8.82)","(8.0, 10.5, 9.587234042553192)","(6.5, 8.6, 8.16)","(14.0, 24.0, 22.88888888888889)","(31.0, 38.0, 32.41379310344828)","(1.6, 2.12, 2.0965853658536586)"
12-01-2023 18:14:00.702904,"(7.5, 10.0, 9.541176470588235)","(61.0, 80.0, 89.16666666666666)","(7.5, 9.2, 8.82)","(8.0, 10.5, 9.587234042553192)","(6.5, 8.6, 8.24)","(14.0, 24.0, 22.88888888888889)","(31.0, 38.0, 33.09090909090909)","(1.6, 2.12, 2.0514285714285716)"
12-01-2023 18:14:01.917867,"(7.5, 10.0, 9.541176470588235)","(61.0, 95.0, 85.0)","(7.5, 9.2, 8.82)","(8.0, 10.5, 9.587234042553192)","(6.5, 8.6, 8.2)","(14.0, 24.0, 22.88888888888889)","(31.0, 38.0, 33.09090909090909)","(1.6, 2.12, 2.063880597014925)"
12-01-2023 18:14:03.124304,"(7.5, 10.0, 9.541176470588235)","(61.0, 95.0, 80.58823529411765)","(7.5, 9.2, 8.86470588235294)","(8.0, 10.5, 9.587234042553192)","(6.5, 8.6, 8.31764705882353)","(14.0, 24.0, 22.88888888888889)","(31.0, 38.0, 32.41379310344828)","(1.6, 2.14, 2.063880597014925)"
12-01-2023 18:14:04.283953,"(7.5, 10.0, 9.84)","(61.0, 95.0, 85.0)","(7.5, 9.2, 8.843243243243244)","(8.0, 10.5, 9.642)","(6.5, 8.6, 8.347368421052632)","(14.0, 24.0, 22.864864864864863)","(31.0, 38.0, 33.09090909090909)","(1.6, 2.14, 2.063880597014925)"
12-01-2023 18:14:05.464907,"(7.5, 10.5, 9.84)","(61.0, 95.0, 85.0)","(7.5, 9.2, 8.843243243243244)","(8.0, 10.5, 9.642)","(6.5, 8.6, 8.48)","(14.0, 24.0, 22.864864864864863)","(31.0, 38.0, 33.09090909090909)","(1.6, 2.14, 2.0605128205128205)"
12-01-2023 18:14:06.689216,"(7.5, 10.5, 9.693333333333333)","(61.0, 95.0, 85.0)","(7.5, 9.2, 8.86470588235294)","(8.0, 10.5, 9.642)","(6.5, 8.6, 8.48)","(14.0, 24.0, 22.864864864864863)","(31.0, 38.0, 32.41379310344828)","(1.6, 2.14, 2.0605128205128205)"
12-01-2023 18:14:07.867610,"(7.5, 10.5, 9.693333333333333)","(61.0, 90.0, 85.0)","(7.5, 9.2, 8.910344827586206)","(8.0, 10.5, 9.642)","(6.5, 8.6, 8.257142857142856)","(14.0, 24.0, 22.864864864864863)","(31.0, 38.0, 32.41379310344828)","(1.6, 2.14, 2.0605128205128205)"
12-01-2023 18:14:09.036412,"(7.5, 10.5, 10.185714285714285)","(61.0, 100.0, 81.05263157894737)","(7.5, 9.2, 8.822222222222223)","(8.0, 10.5, 9.668888888888889)","(6.5, 8.6, 8.209999999999999)","(14.0, 24.0, 22.864864864864863)","(31.0, 38.0, 33.09090909090909)","(1.6, 2.14, 2.0605128205128205)"
12-01-2023 18:14:10.229910,"(7.5, 10.5, 10.194444444444445)","(51.0, 100.0, 89.16666666666666)","(7.5, 9.0, 8.822222222222223)","(8.0, 10.5, 9.642)","(6.5, 8.6, 8.1125)","(13.0, 24.0, 22.864864864864863)","(26.0, 38.0, 32.41379310344828)","(1.6, 2.14, 2.0605128205128205)"
12-01-2023 18:14:11.427859,"(7.5, 10.5, 10.353333333333333)","(51.0, 95.0, 78.42105263157895)","(7.5, 9.0, 8.822222222222223)","(8.0, 10.5, 9.642)","(6.5, 8.6, 8.042857142857143)","(13.0, 24.0, 22.864864864864863)","(26.0, 38.0, 32.41379310344828)","(1.6, 2.14, 2.0605128205128205)"
12-01-2023 18:14:12.547320,"(7.5, 10.5, 10.353333333333333)","(51.0, 100.0, 77.5)","(7.5, 9.0, 8.822222222222223)","(8.0, 10.5, 9.642)","(6.5, 8.6, 7.872727272727272)","(13.0, 24.0, 22.864864864864863)","(26.0, 38.0, 33.09090909090909)","(1.6, 2.14, 2.0605128205128205)"
12-01-2023 18:14:13.739039,"(7.5, 10.5, 10.194444444444445)","(51.0, 95.0, 79.0909090909091)","(7.5, 9.0, 8.8)","(8.0, 10.5, 9.642)","(6.5, 8.6, 7.872727272727272)","(13.0, 24.0, 22.864864864864863)","(26.0, 38.0, 33.09090909090909)","(1.6, 2.14, 2.058666666666667)"
12-01-2023 18:14:14.901188,"(7.5, 10.5, 10.072222222222223)","(51.0, 95.0, 79.0909090909091)","(7.5, 9.0, 8.766666666666666)","(8.0, 10.5, 9.642)","(6.5, 8.6, 7.857142857142857)","(13.0, 24.0, 22.864864864864863)","(26.0, 38.0, 32.41379310344828)","(1.6, 2.14, 2.0591780821917807)"
12-01-2023 18:14:16.153296,"(7.5, 11.0, 10.104000000000001)","(51.0, 95.0, 78.92857142857143)","(7.5, 9.0, 8.766666666666666)","(8.0, 10.5, 9.854545454545455)","(6.5, 8.6, 8.31111111111111)","(13.0, 24.0, 22.864864864864863)","(26.0, 38.0, 33.09090909090909)","(1.6, 2.14, 2.0672727272727274)"
12-01-2023 18:14:17.403732,"(7.5, 11.0, 10.133333333333333)","(51.0, 95.0, 82.5)","(7.5, 9.0, 8.766666666666666)","(8.0, 10.0, 9.846153846153847)","(6.5, 8.6, 8.373913043478261)","(13.0, 24.0, 22.864864864864863)","(26.0, 38.0, 33.09090909090909)","(1.6, 2.14, 2.0976)"
12-01-2023 18:14:18.541328,"(7.5, 11.0, 10.133333333333333)","(51.0, 95.0, 82.5)","(7.5, 9.0, 8.781818181818181)","(8.0, 10.0, 9.577777777777778)","(6.5, 8.6, 8.270588235294117)","(13.0, 24.0, 22.88888888888889)","(26.0, 38.0, 32.41379310344828)","(1.6, 2.1, 2.0976)"
12-01-2023 18:14:19.640425,"(7.5, 11.0, 10.008333333333333)","(51.0, 95.0, 82.5)","(7.5, 9.0, 8.711111111111112)","(8.0, 10.0, 9.56)","(6.5, 8.6, 8.129411764705882)","(13.0, 24.0, 22.88888888888889)","(26.0, 38.0, 32.41379310344828)","(1.6, 2.1, 2.1070967741935487)"
12-01-2023 18:14:20.842452,"(7.5, 11.0, 10.084615384615384)","(51.0, 95.0, 82.5)","(7.5, 8.8, 8.79047619047619)","(8.0, 10.0, 9.56)","(6.5, 8.6, 8.485714285714286)","(13.0, 24.0, 22.88888888888889)","(26.0, 38.0, 34.1)","(1.6, 2.12, 2.071707317073171)"
12-01-2023 18:14:22.085882,"(7.5, 11.0, 10.084615384615384)","(61.0, 95.0, 77.6923076923077)","(7.5, 9.0, 8.79047619047619)","(8.0, 10.0, 9.577777777777778)","(6.5, 8.6, 8.8)","(14.0, 24.0, 22.88888888888889)","(26.0, 38.0, 36.142857142857146)","(1.65, 2.14, 2.0662626262626262)"
12-01-2023 18:14:23.269285,"(7.5, 11.0, 10.3)","(61.0, 95.0, 77.6923076923077)","(7.5, 9.0, 8.79047619047619)","(8.0, 10.0, 9.52972972972973)","(6.5, 9.0, 8.545454545454545)","(14.0, 24.0, 22.8)","(26.0, 38.0, 36.142857142857146)","(1.65, 2.14, 2.062222222222222)"
12-01-2023 18:14:24.406032,"(7.5, 11.0, 10.338888888888889)","(61.0, 95.0, 77.6923076923077)","(7.5, 9.0, 8.870588235294118)","(8.0, 10.0, 9.628571428571428)","(6.5, 8.6, 8.5)","(14.0, 24.0, 22.8)","(26.0, 38.0, 36.142857142857146)","(1.65, 2.14, 2.062222222222222)"
12-01-2023 18:14:25.561987,"(7.5, 11.0, 10.43125)","(61.0, 95.0, 77.6923076923077)","(7.5, 9.0, 8.870588235294118)","(8.0, 10.0, 9.628571428571428)","(6.5, 8.6, 8.457142857142857)","(14.0, 24.0, 22.8)","(26.0, 38.0, 36.142857142857146)","(1.65, 2.14, 2.055740740740741)"
12-01-2023 18:14:26.744563,"(7.5, 11.0, 10.43125)","(61.0, 95.0, 77.6923076923077)","(7.5, 9.0, 8.870588235294118)","(8.0, 10.0, 9.628571428571428)","(6.5, 8.6, 8.442105263157895)","(14.0, 24.0, 22.8)","(26.0, 38.0, 36.142857142857146)","(1.65, 2.14, 2.055740740740741)"
12-01-2023 18:14:27.901324,"(7.5, 11.0, 10.43125)","(61.0, 95.0, 77.6923076923077)","(7.5, 9.0, 8.870588235294118)","(8.0, 10.0, 9.605263157894736)","(6.5, 8.6, 8.266666666666666)","(14.0, 24.0, 22.8)","(26.0, 38.0, 35.05263157894737)","(1.65, 2.14, 2.0598198198198197)"
12-01-2023 18:14:29.022961,"(7.5, 11.0, 10.22)","(61.0, 95.0, 77.6923076923077)","(7.5, 9.0, 8.870588235294118)","(8.0, 10.0, 9.605263157894736)","(6.5, 8.6, 8.377777777777778)","(14.0, 24.0, 22.8)","(26.0, 38.0, 35.05263157894737)","(1.65, 2.14, 2.058181818181818)"
12-01-2023 18:14:30.181951,"(7.5, 11.0, 10.215384615384616)","(61.0, 95.0, 77.6923076923077)","(7.5, 9.0, 8.870588235294118)","(8.0, 10.0, 9.636363636363637)","(6.5, 8.4, 8.377777777777778)","(14.0, 24.0, 22.8)","(26.0, 38.0, 35.05263157894737)","(1.65, 2.14, 2.058918918918919)"
12-01-2023 18:14:31.433526,"(7.5, 11.0, 10.215384615384616)","(61.0, 95.0, 77.6923076923077)","(7.5, 9.0, 9.12)","(8.0, 10.0, 9.636363636363637)","(6.5, 8.4, 8.371428571428572)","(14.0, 24.0, 22.8)","(26.0, 38.0, 35.21739130434783)","(1.65, 2.14, 2.0585840707964604)"
12-01-2023 18:14:32.759551,"(7.5, 11.0, 10.072727272727274)","(61.0, 95.0, 77.6923076923077)","(7.5, 9.2, 9.451851851851853)","(8.0, 10.0, 9.636363636363637)","(6.5, 8.4, 8.35)","(14.0, 24.0, 22.8)","(26.0, 38.0, 35.333333333333336)","(1.65, 2.14, 2.0925000000000002)"
12-01-2023 18:14:34.134041,"(7.5, 11.0, 9.926315789473685)","(61.0, 95.0, 77.6923076923077)","(7.5, 9.6, 9.386666666666667)","(8.0, 10.0, 9.52)","(6.5, 8.4, 8.2)","(14.0, 24.0, 22.8)","(26.0, 38.0, 35.333333333333336)","(1.65, 2.12, 2.086666666666667)"
12-01-2023 18:14:35.616007,"(7.5, 11.0, 9.926315789473685)","(61.0, 95.0, 77.6923076923077)","(7.5, 9.6, 9.36774193548387)","(8.0, 10.0, 9.52)","(6.5, 8.4, 8.0)","(14.0, 24.0, 22.8)","(26.0, 38.0, 35.05263157894737)","(1.65, 2.12, 2.086666666666667)"
12-01-2023 18:14:36.867088,"(7.5, 11.0, 9.926315789473685)","(61.0, 95.0, 80.0)","(7.5, 9.6, 9.238709677419354)","(8.0, 10.0, 9.52)","(6.5, 8.2, 8.0)","(14.0, 24.0, 22.88888888888889)","(26.0, 38.0, 35.333333333333336)","(1.65, 2.12, 2.086666666666667)"
12-01-2023 18:14:38.103499,"(7.5, 11.0, 9.926315789473685)","(61.0, 90.0, 80.0)","(7.5, 9.6, 9.238709677419354)","(8.0, 10.0, 9.52)","(6.5, 8.2, 8.0)","(14.0, 24.0, 22.88888888888889)","(26.0, 38.0, 35.333333333333336)","(1.65, 2.12, 2.086666666666667)"
12-01-2023 18:14:39.287752,"(7.5, 11.0, 9.926315789473685)","(61.0, 90.0, 78.23529411764706)","(7.5, 9.6, 9.345454545454546)","(8.0, 10.0, 9.55)","(6.5, 8.2, 8.0)","(14.0, 24.0, 22.88888888888889)","(26.0, 38.0, 35.333333333333336)","(1.65, 2.12, 2.0894117647058823)"
12-01-2023 18:14:40.532487,"(7.5, 11.0, 9.926315789473685)","(61.0, 90.0, 76.5625)","(7.5, 9.6, 9.384615384615383)","(8.0, 10.0, 9.55)","(6.5, 8.2, 8.0)","(14.0, 24.0, 22.88888888888889)","(26.0, 38.0, 35.333333333333336)","(1.65, 2.12, 2.0894117647058823)"
12-01-2023 18:14:41.789197,"(7.5, 11.0, 9.926315789473685)","(61.0, 85.0, 73.75)","(7.5, 9.6, 9.384615384615383)","(8.0, 10.0, 9.55)","(6.5, 8.2, 8.0)","(14.0, 24.0, 22.88888888888889)","(26.0, 38.0, 36.526315789473685)","(1.65, 2.12, 2.086666666666667)"
12-01-2023 18:14:42.950372,"(7.5, 11.5, 11.4375)","(61.0, 85.0, 73.0)","(7.5, 9.6, 9.36470588235294)","(8.0, 10.0, 9.666666666666666)","(6.5, 8.2, 8.0)","(14.0, 24.0, 22.8)","(26.0, 38.0, 36.55555555555556)","(1.65, 2.1, 2.046153846153846)"
12-01-2023 18:14:44.058880,"(7.5, 11.5, 10.706666666666667)","(61.0, 85.0, 69.61538461538461)","(7.5, 9.6, 9.36470588235294)","(8.0, 10.0, 9.845454545454546)","(6.5, 8.2, 8.0)","(14.0, 24.0, 22.8)","(26.0, 38.0, 36.55555555555556)","(1.65, 2.12, 2.0494117647058823)"
12-01-2023 18:14:45.294232,"(7.5, 11.5, 10.492592592592594)","(61.0, 80.0, 68.75)","(7.5, 9.6, 9.36470588235294)","(8.0, 10.0, 9.845454545454546)","(6.5, 8.2, 8.0)","(14.0, 24.0, 22.7027027027027)","(26.0, 38.0, 36.55555555555556)","(1.65, 2.12, 2.043076923076923)"
12-01-2023 18:14:46.557444,"(7.5, 11.5, 10.492592592592594)","(61.0, 80.0, 68.0)","(7.5, 9.6, 9.36470588235294)","(8.0, 10.0, 9.845454545454546)","(6.5, 8.2, 8.0)","(14.0, 24.0, 22.76923076923077)","(26.0, 38.0, 36.55555555555556)","(1.65, 2.12, 2.042823529411765)"
12-01-2023 18:14:47.787547,"(7.5, 11.5, 10.214285714285714)","(61.0, 80.0, 68.0)","(7.5, 9.6, 9.514893617021276)","(8.0, 10.0, 9.845454545454546)","(6.5, 8.2, 7.866666666666666)","(14.0, 24.0, 22.8)","(26.0, 38.0, 36.55555555555556)","(1.65, 2.12, 2.046086956521739)"
12-01-2023 18:14:48.994354,"(7.5, 11.5, 10.571428571428571)","(61.0, 80.0, 68.0)","(7.5, 9.6, 9.514893617021276)","(8.0, 10.0, 9.845454545454546)","(6.5, 8.0, 7.866666666666666)","(14.0, 24.0, 22.8)","(26.0, 38.0, 36.55555555555556)","(1.65, 2.12, 2.046086956521739)"
12-01-2023 18:14:50.175078,"(7.5, 11.5, 10.54)","(61.0, 80.0, 68.75)","(7.5, 9.6, 9.514893617021276)","(8.0, 10.0, 9.89090909090909)","(6.5, 8.0, 7.9)","(14.0, 24.0, 22.8)","(26.0, 38.0, 36.55555555555556)","(1.65, 2.12, 2.0428571428571427)"
12-01-2023 18:14:51.622179,"(7.5, 11.5, 10.357142857142858)","(61.0, 80.0, 68.0)","(7.5, 9.6, 9.504347826086956)","(8.0, 10.0, 10.353846153846154)","(6.5, 8.0, 8.0)","(14.0, 24.0, 22.8)","(26.0, 38.0, 36.55555555555556)","(1.65, 2.12, 2.072244897959184)"
12-01-2023 18:14:52.961942,"(7.5, 11.5, 10.357142857142858)","(61.0, 80.0, 68.0)","(7.5, 9.6, 10.3875)","(8.0, 11.0, 10.11111111111111)","(6.5, 8.2, 7.88)","(14.0, 24.0, 22.88888888888889)","(26.0, 38.0, 36.76190476190476)","(1.65, 2.1, 2.026470588235294)"
12-01-2023 18:14:54.219637,"(7.5, 11.5, 10.65625)","(61.0, 80.0, 68.0)","(7.5, 10.5, 10.3875)","(8.0, 11.0, 10.11111111111111)","(6.5, 8.2, 7.85)","(14.0, 24.0, 22.761904761904763)","(26.0, 38.0, 36.76190476190476)","(1.65, 2.04, 2.025294117647059)"
12-01-2023 18:14:55.453446,"(7.5, 11.5, 10.535714285714286)","(61.0, 80.0, 68.0)","(7.5, 10.5, 10.1)","(8.0, 11.0, 9.944444444444445)","(6.5, 8.2, 7.8)","(14.0, 24.0, 22.761904761904763)","(26.0, 38.0, 36.375)","(1.65, 2.04, 2.013333333333333)"
12-01-2023 18:14:56.740735,"(7.5, 11.5, 10.535714285714286)","(61.0, 80.0, 68.75)","(7.5, 10.5, 9.856)","(8.0, 10.0, 10.4)","(6.5, 8.0, 7.8)","(14.0, 24.0, 22.761904761904763)","(26.0, 38.0, 36.375)","(1.65, 2.04, 2.013181818181818)"
12-01-2023 18:14:58.105372,"(7.5, 11.5, 10.722222222222221)","(61.0, 80.0, 68.0)","(7.5, 10.5, 10.054545454545455)","(8.0, 11.0, 10.36)","(6.5, 8.0, 7.9)","(14.0, 24.0, 22.761904761904763)","(26.0, 38.0, 36.375)","(1.65, 2.04, 2.01679012345679)"
12-01-2023 18:14:59.366192,"(7.5, 11.5, 10.65625)","(61.0, 80.0, 68.75)","(7.5, 10.5, 10.054545454545455)","(8.0, 11.0, 9.92)","(6.5, 8.0, 8.366666666666667)","(14.0, 24.0, 22.761904761904763)","(26.0, 38.0, 36.375)","(1.65, 2.04, 2.01679012345679)"
12-01-2023 18:15:00.650028,"(7.5, 11.5, 10.65625)","(61.0, 80.0, 68.75)","(7.5, 10.5, 10.090243902439024)","(8.0, 11.0, 9.92)","(6.5, 8.6, 8.378947368421052)","(14.0, 24.0, 22.75)","(26.0, 38.0, 35.111111111111114)","(1.65, 2.04, 2.01679012345679)"
12-01-2023 18:15:01.944234,"(7.5, 11.0, 10.777777777777779)","(61.0, 80.0, 70.0)","(7.5, 10.5, 10.1)","(8.0, 11.0, 10.15)","(6.5, 8.6, 8.58)","(14.0, 24.0, 23.323529411764707)","(26.0, 38.0, 35.63636363636363)","(1.65, 2.04, 1.9400612745098038)"
12-01-2023 18:15:03.251060,"(7.5, 11.5, 10.678571428571429)","(61.0, 80.0, 73.33333333333333)","(7.5, 10.5, 10.254716981132075)","(8.0, 10.5, 10.056666666666667)","(6.5, 8.8, 8.575)","(14.0, 24.0, 23.425)","(26.0, 38.0, 34.833333333333336)","(1.65, 1.95, 1.9304909560723513)"
12-01-2023 18:15:04.536409,"(7.5, 11.5, 10.96875)","(61.0, 80.0, 73.07692307692308)","(7.5, 10.5, 10.254716981132075)","(8.0, 10.5, 10.056666666666667)","(6.5, 8.6, 8.92)","(14.0, 24.0, 23.485714285714284)","(26.0, 38.0, 34.833333333333336)","(1.65, 1.95, 1.9249999999999998)"
12-01-2023 18:15:05.824574,"(7.5, 11.5, 10.791666666666666)","(61.0, 80.0, 73.07692307692308)","(7.5, 10.5, 10.33108108108108)","(8.0, 10.5, 10.15)","(6.5, 9.0, 8.784615384615385)","(14.0, 24.0, 23.76)","(26.0, 38.0, 36.416666666666664)","(1.65, 1.94, 1.8906144393241167)"
12-01-2023 18:15:07.108242,"(7.5, 11.5, 11.125)","(61.0, 80.0, 73.07692307692308)","(7.5, 10.5, 10.333333333333334)","(8.0, 10.5, 10.083333333333334)","(6.5, 8.8, 8.885714285714286)","(14.0, 24.0, 23.72)","(26.0, 38.0, 36.416666666666664)","(1.65, 1.9, 1.8905417956656345)"
12-01-2023 18:15:08.393338,"(7.5, 11.5, 11.214285714285714)","(61.0, 80.0, 71.5625)","(7.5, 10.5, 10.32876712328767)","(8.0, 10.5, 10.24074074074074)","(6.5, 9.0, 8.719999999999999)","(14.0, 24.0, 23.818181818181817)","(26.0, 38.0, 45.333333333333336)","(1.65, 1.9, 1.8906187290969898)"
12-01-2023 18:15:09.722560,"(7.5, 11.5, 11.1)","(61.0, 80.0, 73.25)","(7.5, 10.5, 10.316176470588236)","(8.0, 10.5, 10.25)","(6.5, 9.2, 8.65)","(14.0, 24.0, 26.272727272727273)","(26.0, 46.0, 44.769230769230774)","(1.65, 1.9, 1.8906187290969898)"
12-01-2023 18:15:11.010538,"(7.5, 11.0, 10.904761904761905)","(61.0, 80.0, 71.875)","(7.5, 10.5, 10.321428571428571)","(8.0, 10.5, 10.340909090909092)","(6.5, 9.2, 8.980952380952381)","(14.0, 27.0, 25.5)","(26.0, 46.0, 44.81481481481482)","(1.65, 1.9, 1.8904553119730185)"
12-01-2023 18:15:12.318759,"(8.0, 11.5, 11.34)","(51.0, 80.0, 73.25)","(8.0, 10.5, 10.321428571428571)","(8.0, 10.5, 10.236842105263158)","(6.5, 9.0, 8.893617021276595)","(14.0, 27.0, 25.714285714285715)","(31.0, 46.0, 43.30769230769231)","(1.6, 1.9, 1.889433962264151)"
