,To Infinitynbeyond,The Movement,Sals Last Blast,Caymangone,Melati Boy,Ease Up Moby,Iam The Joker,Remember Bubbles,Curveball,Mythos
15-12-2022 11:30:32.923178,"(2.05, 2.26, 2.2212903225806455)","(26.0, 65.0, 41.857142857142854)","(11.0, 25.0, 17.285714285714285)","(20.0, 30.0, 24.0)","(7.5, 9.8, 9.755555555555556)","(21.0, 48.0, 41.666666666666664)","(5.0, 6.6, 6.359999999999999)","(41.0, 100.0, 64.0)","(71.0, 95.0, 80.0)","(5.5, 7.4, 6.92)"
15-12-2022 11:30:34.266449,"(2.05, 2.26, 2.2225)","(26.0, 65.0, 41.857142857142854)","(11.0, 25.0, 17.285714285714285)","(20.0, 30.0, 24.0)","(7.5, 9.8, 9.533333333333333)","(21.0, 48.0, 45.285714285714285)","(5.0, 6.6, 6.4399999999999995)","(41.0, 100.0, 61.42857142857143)","(71.0, 95.0, 80.0)","(5.5, 7.4, 7.1)"
15-12-2022 11:30:35.633228,"(2.05, 2.26, 2.2225)","(26.0, 65.0, 41.857142857142854)","(11.0, 25.0, 18.142857142857142)","(20.0, 30.0, 23.142857142857142)","(7.5, 9.8, 9.533333333333333)","(21.0, 48.0, 45.285714285714285)","(5.0, 6.6, 6.65)","(41.0, 100.0, 61.42857142857143)","(71.0, 95.0, 98.57142857142857)","(5.5, 7.4, 7.1)"
15-12-2022 11:30:37.040621,"(2.05, 2.4, 2.34)","(26.0, 65.0, 41.857142857142854)","(11.0, 25.0, 17.714285714285715)","(20.0, 30.0, 25.09090909090909)","(7.5, 8.8, 8.485714285714286)","(21.0, 48.0, 45.285714285714285)","(5.0, 7.4, 6.714285714285714)","(41.0, 100.0, 61.42857142857143)","(71.0, 240.0, 126.66666666666666)","(5.5, 7.4, 7.1)"
15-12-2022 11:30:38.327390,"(2.05, 2.36, 2.317142857142857)","(26.0, 65.0, 41.857142857142854)","(11.0, 25.0, 17.714285714285715)","(20.0, 30.0, 26.142857142857142)","(7.5, 8.8, 8.485714285714286)","(21.0, 48.0, 45.285714285714285)","(5.0, 7.4, 6.714285714285714)","(41.0, 100.0, 61.42857142857143)","(71.0, 230.0, 95.71428571428572)","(5.5, 7.4, 7.1)"
15-12-2022 11:30:39.648516,"(2.05, 2.36, 2.317142857142857)","(26.0, 65.0, 41.857142857142854)","(11.0, 25.0, 17.714285714285715)","(20.0, 30.0, 26.142857142857142)","(7.5, 8.8, 8.485714285714286)","(21.0, 48.0, 39.6)","(5.0, 7.4, 6.411764705882353)","(41.0, 100.0, 61.42857142857143)","(71.0, 220.0, 132.0)","(5.5, 7.4, 7.1)"
15-12-2022 11:30:41.007759,"(2.05, 2.36, 2.317142857142857)","(26.0, 60.0, 46.5)","(11.0, 25.0, 17.714285714285715)","(20.0, 30.0, 26.0)","(7.5, 8.8, 8.485714285714286)","(21.0, 46.0, 39.0)","(5.0, 7.4, 6.68)","(41.0, 100.0, 61.42857142857143)","(71.0, 210.0, 152.0)","(5.5, 7.4, 7.1)"
15-12-2022 11:30:42.429622,"(2.05, 2.36, 2.317142857142857)","(26.0, 55.0, 40.833333333333336)","(11.0, 25.0, 17.714285714285715)","(20.0, 30.0, 24.75)","(7.5, 8.8, 8.506666666666668)","(21.0, 42.0, 39.6)","(5.0, 7.0, 6.275)","(41.0, 100.0, 61.42857142857143)","(71.0, 200.0, 162.5)","(5.5, 7.4, 7.1)"
15-12-2022 11:30:43.666208,"(2.05, 2.3, 2.2847619047619045)","(26.0, 55.0, 40.833333333333336)","(11.0, 25.0, 20.363636363636363)","(20.0, 30.0, 24.857142857142858)","(7.5, 8.8, 8.425806451612903)","(21.0, 42.0, 39.6)","(5.0, 6.8, 6.29)","(41.0, 100.0, 61.42857142857143)","(71.0, 190.0, 162.5)","(5.5, 7.4, 7.1)"
15-12-2022 11:30:44.888141,"(2.05, 2.38, 2.321818181818182)","(26.0, 55.0, 40.833333333333336)","(11.0, 25.0, 20.363636363636363)","(20.0, 30.0, 24.857142857142858)","(7.5, 8.6, 8.425806451612903)","(21.0, 42.0, 39.6)","(5.0, 6.8, 6.29)","(41.0, 100.0, 61.42857142857143)","(71.0, 190.0, 162.5)","(5.5, 7.4, 7.1)"
15-12-2022 11:30:46.151197,"(2.05, 2.36, 2.3374193548387097)","(26.0, 55.0, 44.285714285714285)","(11.0, 25.0, 19.9)","(20.0, 30.0, 24.857142857142858)","(7.5, 8.6, 8.465)","(21.0, 42.0, 39.6)","(5.0, 6.8, 6.29)","(41.0, 100.0, 61.42857142857143)","(71.0, 180.0, 155.0)","(5.5, 7.6, 7.199999999999999)"
15-12-2022 11:30:47.408098,"(2.05, 2.36, 2.3405555555555555)","(26.0, 55.0, 44.285714285714285)","(11.0, 25.0, 19.0)","(20.0, 30.0, 24.857142857142858)","(7.5, 8.6, 8.465)","(21.0, 42.0, 39.6)","(5.0, 6.8, 6.314285714285714)","(41.0, 100.0, 61.42857142857143)","(71.0, 170.0, 147.5)","(5.5, 7.6, 7.199999999999999)"
15-12-2022 11:30:48.586978,"(2.05, 2.36, 2.3466666666666667)","(26.0, 55.0, 47.5)","(11.0, 25.0, 19.0)","(20.0, 30.0, 24.857142857142858)","(7.5, 8.6, 8.514285714285714)","(21.0, 42.0, 39.6)","(5.0, 6.8, 6.296)","(41.0, 100.0, 70.0)","(71.0, 170.0, 147.5)","(5.5, 7.6, 7.381818181818182)"
15-12-2022 11:30:49.906568,"(2.05, 2.38, 2.341702127659574)","(26.0, 55.0, 47.2)","(11.0, 25.0, 19.0)","(20.0, 30.0, 24.75)","(7.5, 8.6, 8.495652173913044)","(21.0, 42.0, 39.6)","(5.0, 6.8, 6.326315789473684)","(41.0, 100.0, 70.0)","(71.0, 160.0, 132.5)","(5.5, 7.6, 7.3428571428571425)"
15-12-2022 11:30:51.300995,"(2.05, 2.34, 2.3127272727272725)","(26.0, 55.0, 47.2)","(11.0, 25.0, 20.5)","(20.0, 30.0, 24.75)","(7.5, 8.6, 8.51)","(21.0, 42.0, 39.6)","(5.0, 6.8, 6.281818181818182)","(41.0, 100.0, 70.0)","(71.0, 150.0, 132.5)","(5.5, 7.6, 7.3999999999999995)"
15-12-2022 11:30:52.677450,"(2.05, 2.34, 2.318181818181818)","(26.0, 55.0, 45.714285714285715)","(11.0, 25.0, 21.785714285714285)","(20.0, 30.0, 24.75)","(7.5, 8.6, 8.51)","(21.0, 42.0, 33.666666666666664)","(5.0, 6.8, 6.406896551724138)","(41.0, 100.0, 66.66666666666667)","(71.0, 150.0, 131.42857142857144)","(5.5, 7.6, 7.388235294117647)"
15-12-2022 11:30:54.069679,"(2.05, 2.34, 2.3276923076923075)","(26.0, 55.0, 45.714285714285715)","(11.0, 25.0, 20.8)","(20.0, 30.0, 24.75)","(7.5, 8.6, 8.51)","(21.0, 34.0, 33.666666666666664)","(5.0, 6.8, 6.406896551724138)","(41.0, 70.0, 66.66666666666667)","(71.0, 140.0, 131.42857142857144)","(5.5, 7.6, 7.257142857142857)"
15-12-2022 11:30:55.509593,"(2.05, 2.34, 2.2874999999999996)","(26.0, 55.0, 44.166666666666664)","(11.0, 25.0, 20.333333333333332)","(20.0, 30.0, 24.75)","(7.5, 8.6, 8.027067669172933)","(21.0, 34.0, 42.333333333333336)","(5.0, 6.8, 6.414285714285715)","(41.0, 70.0, 66.66666666666667)","(71.0, 140.0, 77.5)","(5.5, 7.6, 7.3677419354838705)"
15-12-2022 11:30:56.822673,"(2.05, 2.42, 2.416086956521739)","(26.0, 55.0, 44.166666666666664)","(11.0, 24.0, 20.0)","(20.0, 30.0, 27.0)","(7.5, 8.4, 8.203100775193798)","(21.0, 55.0, 37.55555555555556)","(5.0, 6.8, 6.414285714285715)","(41.0, 70.0, 62.5)","(71.0, 80.0, 77.5)","(5.5, 7.6, 7.300000000000001)"
15-12-2022 11:30:58.174141,"(2.05, 2.38, 2.3741935483870966)","(26.0, 50.0, 48.8)","(11.0, 23.0, 22.166666666666668)","(20.0, 29.0, 26.666666666666668)","(7.5, 8.4, 8.052713178294574)","(21.0, 50.0, 44.4)","(5.0, 6.8, 5.704285714285715)","(41.0, 70.0, 82.5)","(71.0, 80.0, 93.33333333333333)","(5.5, 7.4, 7.733333333333333)"
15-12-2022 11:30:59.509887,"(2.05, 2.26, 2.401111111111111)","(26.0, 50.0, 50.0)","(11.0, 24.0, 23.9)","(20.0, 34.0, 30.333333333333336)","(7.5, 8.4, 8.053968253968254)","(21.0, 50.0, 51.54545454545455)","(5.0, 5.8, 5.042857142857143)","(41.0, 110.0, 96.66666666666667)","(71.0, 130.0, 93.33333333333333)","(5.5, 8.4, 7.4)"
15-12-2022 11:31:00.777989,"(2.0, 2.42, 2.401111111111111)","(26.0, 55.0, 52.5)","(11.0, 26.0, 21.125)","(20.0, 34.0, 26.5)","(7.5, 8.4, 8.085)","(21.0, 55.0, 51.54545454545455)","(5.0, 5.5, 5.089743589743589)","(41.0, 110.0, 96.66666666666667)","(71.0, 130.0, 93.33333333333333)","(5.5, 7.8, 7.571428571428571)"
15-12-2022 11:31:02.113256,"(2.0, 2.42, 2.35025641025641)","(26.0, 55.0, 52.5)","(11.0, 26.0, 21.125)","(20.0, 34.0, 26.5)","(7.5, 8.4, 8.064150943396227)","(21.0, 55.0, 49.57142857142857)","(5.0, 5.5, 4.859999999999999)","(41.0, 110.0, 96.66666666666667)","(71.0, 130.0, 93.33333333333333)","(5.5, 7.8, 7.6)"
15-12-2022 11:31:03.434763,"(2.0, 2.42, 2.329333333333333)","(26.0, 55.0, 52.8)","(11.0, 26.0, 20.428571428571427)","(20.0, 34.0, 27.333333333333332)","(7.5, 8.4, 8.064150943396227)","(21.0, 55.0, 49.57142857142857)","(5.0, 5.5, 4.859999999999999)","(41.0, 110.0, 96.66666666666667)","(71.0, 130.0, 93.33333333333333)","(5.5, 8.0, 7.542857142857143)"
15-12-2022 11:31:04.774195,"(2.0, 2.42, 2.3284615384615384)","(26.0, 55.0, 52.8)","(11.0, 26.0, 20.428571428571427)","(20.0, 34.0, 27.333333333333332)","(7.5, 8.4, 8.064150943396227)","(21.0, 55.0, 49.57142857142857)","(5.0, 5.5, 4.859999999999999)","(41.0, 110.0, 96.66666666666667)","(71.0, 130.0, 93.33333333333333)","(5.5, 8.0, 7.542857142857143)"
15-12-2022 11:31:06.048514,"(2.0, 2.42, 2.3284615384615384)","(26.0, 55.0, 52.8)","(11.0, 26.0, 21.125)","(20.0, 32.0, 26.666666666666668)","(7.5, 8.4, 8.132330827067669)","(21.0, 55.0, 49.57142857142857)","(5.0, 5.5, 4.859999999999999)","(41.0, 100.0, 85.0)","(71.0, 130.0, 93.33333333333333)","(5.5, 8.0, 7.733333333333333)"
15-12-2022 11:31:07.272251,"(2.0, 2.38, 2.3466666666666667)","(26.0, 55.0, 52.8)","(12.0, 26.0, 21.125)","(20.0, 32.0, 26.666666666666668)","(7.5, 8.4, 8.132330827067669)","(21.0, 55.0, 49.57142857142857)","(5.0, 5.5, 5.042857142857143)","(41.0, 100.0, 85.0)","(71.0, 130.0, 93.33333333333333)","(5.5, 8.0, 7.6000000000000005)"
15-12-2022 11:31:08.601405,"(2.0, 2.38, 2.36)","(26.0, 55.0, 52.8)","(12.0, 26.0, 21.125)","(20.0, 32.0, 26.666666666666668)","(7.5, 8.4, 8.132330827067669)","(21.0, 55.0, 49.57142857142857)","(5.0, 5.5, 5.16)","(41.0, 100.0, 85.0)","(71.0, 130.0, 93.33333333333333)","(5.5, 8.0, 7.6000000000000005)"
15-12-2022 11:31:09.923660,"(2.0, 2.38, 2.3476923076923075)","(26.0, 55.0, 51.25)","(12.0, 26.0, 21.125)","(20.0, 32.0, 26.666666666666668)","(7.5, 8.4, 8.064150943396227)","(21.0, 55.0, 49.57142857142857)","(4.8, 5.4, 5.24)","(41.0, 100.0, 85.0)","(71.0, 130.0, 93.33333333333333)","(5.5, 8.0, 7.9)"
15-12-2022 11:31:11.327096,"(2.0, 2.42, 2.346086956521739)","(26.0, 55.0, 52.5)","(12.0, 26.0, 21.125)","(20.0, 32.0, 26.666666666666668)","(7.5, 8.4, 8.064150943396227)","(21.0, 55.0, 49.57142857142857)","(4.8, 5.4, 5.046875)","(41.0, 100.0, 85.0)","(71.0, 130.0, 93.33333333333333)","(5.5, 8.4, 7.618181818181818)"
15-12-2022 11:31:12.621208,"(2.0, 2.42, 2.3419999999999996)","(26.0, 55.0, 52.85714285714286)","(12.0, 26.0, 21.125)","(19.0, 32.0, 28.666666666666668)","(7.5, 8.4, 8.064150943396227)","(21.0, 55.0, 50.0)","(4.8, 5.5, 5.1090909090909085)","(41.0, 100.0, 85.0)","(71.0, 130.0, 113.33333333333334)","(5.5, 7.8, 7.618181818181818)"
15-12-2022 11:31:13.942174,"(2.0, 2.42, 2.3419999999999996)","(26.0, 55.0, 46.5)","(12.0, 26.0, 20.428571428571427)","(19.0, 32.0, 29.333333333333332)","(7.5, 8.4, 8.188888888888888)","(21.0, 55.0, 46.5)","(4.8, 5.5, 5.1090909090909085)","(41.0, 100.0, 85.0)","(71.0, 130.0, 93.33333333333333)","(5.5, 7.8, 7.618181818181818)"
15-12-2022 11:31:15.201058,"(2.0, 2.44, 2.427142857142857)","(26.0, 55.0, 46.5)","(12.0, 26.0, 22.25)","(19.0, 34.0, 29.333333333333332)","(7.5, 8.4, 8.4)","(21.0, 55.0, 46.5)","(4.8, 5.5, 5.107894736842105)","(41.0, 100.0, 85.0)","(71.0, 130.0, 90.0)","(5.5, 7.8, 7.533333333333333)"
15-12-2022 11:31:16.505631,"(2.0, 2.46, 2.416)","(26.0, 55.0, 46.5)","(12.0, 25.0, 22.25)","(19.0, 34.0, 29.333333333333332)","(7.5, 8.8, 8.438709677419356)","(21.0, 55.0, 46.5)","(4.8, 5.5, 5.107894736842105)","(41.0, 100.0, 85.0)","(71.0, 130.0, 90.0)","(5.5, 7.8, 7.676923076923077)"
15-12-2022 11:31:17.986258,"(2.0, 2.46, 2.385)","(26.0, 55.0, 50.5)","(12.0, 25.0, 21.0)","(19.0, 34.0, 30.666666666666668)","(7.5, 8.8, 8.438709677419356)","(21.0, 55.0, 46.333333333333336)","(4.8, 5.5, 5.066666666666666)","(41.0, 100.0, 100.0)","(71.0, 130.0, 96.66666666666667)","(5.5, 7.8, 7.5)"
15-12-2022 11:31:19.285228,"(2.05, 2.46, 2.37)","(31.0, 55.0, 50.5)","(13.0, 24.0, 21.0)","(18.0, 34.0, 30.666666666666668)","(7.5, 8.8, 8.438709677419356)","(21.0, 55.0, 46.333333333333336)","(4.6, 5.1, 5.066666666666666)","(41.0, 110.0, 100.0)","(61.0, 130.0, 96.66666666666667)","(5.5, 7.8, 7.5)"
15-12-2022 11:31:20.529027,"(2.05, 2.46, 2.37)","(31.0, 55.0, 50.5)","(13.0, 24.0, 21.0)","(18.0, 34.0, 30.666666666666668)","(7.5, 8.8, 8.438709677419356)","(21.0, 55.0, 46.333333333333336)","(4.6, 5.1, 5.066666666666666)","(41.0, 110.0, 100.0)","(61.0, 130.0, 96.66666666666667)","(5.5, 7.8, 7.5)"
15-12-2022 11:31:21.927074,"(2.05, 2.46, 2.45)","(31.0, 55.0, 50.5)","(13.0, 24.0, 21.75)","(18.0, 34.0, 30.666666666666668)","(7.5, 8.8, 8.453333333333333)","(21.0, 55.0, 46.333333333333336)","(4.6, 5.1, 5.006622516556291)","(41.0, 110.0, 100.0)","(61.0, 130.0, 96.66666666666667)","(5.5, 7.8, 7.6)"
15-12-2022 11:31:23.232786,"(2.05, 2.46, 2.4425)","(31.0, 55.0, 50.5)","(13.0, 24.0, 21.75)","(18.0, 34.0, 30.666666666666668)","(7.5, 8.8, 8.453333333333333)","(21.0, 55.0, 46.333333333333336)","(4.6, 5.5, 5.006622516556291)","(41.0, 110.0, 100.0)","(61.0, 130.0, 125.0)","(5.5, 7.8, 8.1)"
15-12-2022 11:31:24.537506,"(2.05, 2.46, 2.4455172413793105)","(31.0, 55.0, 50.5)","(13.0, 24.0, 21.75)","(18.0, 34.0, 30.666666666666668)","(7.5, 8.8, 8.453333333333333)","(21.0, 55.0, 46.333333333333336)","(4.6, 5.5, 5.006622516556291)","(41.0, 110.0, 96.66666666666667)","(61.0, 170.0, 125.0)","(5.5, 9.0, 8.771428571428572)"
15-12-2022 11:31:25.788725,"(2.05, 2.46, 2.4)","(31.0, 55.0, 50.5)","(13.0, 26.0, 20.428571428571427)","(18.0, 34.0, 30.666666666666668)","(7.5, 8.8, 8.347826086956522)","(21.0, 55.0, 46.333333333333336)","(4.6, 5.2, 5.0137931034482754)","(41.0, 110.0, 96.66666666666667)","(61.0, 170.0, 125.0)","(5.5, 9.0, 8.771428571428572)"
15-12-2022 11:31:27.154549,"(2.05, 2.46, 2.4)","(31.0, 55.0, 50.5)","(13.0, 26.0, 20.428571428571427)","(18.0, 34.0, 30.666666666666668)","(7.5, 8.8, 8.347826086956522)","(21.0, 55.0, 49.5)","(4.6, 5.2, 5.0137931034482754)","(41.0, 110.0, 96.66666666666667)","(61.0, 170.0, 125.0)","(5.5, 9.0, 8.771428571428572)"
15-12-2022 11:31:28.456667,"(2.05, 2.46, 2.4)","(31.0, 55.0, 50.5)","(13.0, 26.0, 20.428571428571427)","(18.0, 34.0, 29.333333333333332)","(7.5, 8.8, 8.428571428571429)","(21.0, 55.0, 49.5)","(4.6, 5.2, 5.0137931034482754)","(41.0, 110.0, 96.66666666666667)","(61.0, 170.0, 125.0)","(5.5, 9.0, 8.771428571428572)"
15-12-2022 11:31:29.799442,"(2.05, 2.46, 2.416)","(31.0, 55.0, 50.5)","(13.0, 25.0, 21.0)","(18.0, 34.0, 29.333333333333332)","(7.5, 9.6, 9.59090909090909)","(21.0, 55.0, 49.5)","(4.6, 5.5, 4.88)","(41.0, 110.0, 96.66666666666667)","(61.0, 160.0, 106.66666666666667)","(5.5, 9.0, 7.8)"
15-12-2022 11:31:31.198874,"(2.05, 2.46, 2.3285714285714283)","(31.0, 55.0, 50.5)","(13.0, 24.0, 21.0)","(18.0, 34.0, 29.333333333333332)","(7.5, 9.6, 9.59090909090909)","(21.0, 55.0, 49.5)","(4.8, 5.0, 4.92)","(41.0, 110.0, 96.66666666666667)","(61.0, 160.0, 106.66666666666667)","(5.5, 8.6, 7.533333333333333)"
15-12-2022 11:31:32.441816,"(2.05, 2.42, 2.3285714285714283)","(26.0, 55.0, 50.5)","(13.0, 24.0, 21.0)","(18.0, 34.0, 29.333333333333332)","(7.5, 9.6, 9.59090909090909)","(21.0, 55.0, 49.5)","(4.8, 5.0, 4.92)","(41.0, 110.0, 96.66666666666667)","(61.0, 160.0, 106.66666666666667)","(5.5, 8.6, 8.018181818181818)"
15-12-2022 11:31:33.782063,"(2.05, 2.42, 2.3285714285714283)","(26.0, 55.0, 50.5)","(13.0, 24.0, 20.666666666666668)","(18.0, 34.0, 29.333333333333332)","(7.5, 9.6, 9.59090909090909)","(21.0, 55.0, 49.5)","(4.8, 5.0, 4.933333333333334)","(41.0, 110.0, 96.66666666666667)","(61.0, 160.0, 106.66666666666667)","(5.5, 8.6, 7.666666666666667)"
15-12-2022 11:31:35.140951,"(2.05, 2.42, 2.3285714285714283)","(26.0, 55.0, 50.5)","(14.0, 23.0, 21.25)","(18.0, 34.0, 29.333333333333332)","(7.5, 9.6, 9.59090909090909)","(26.0, 55.0, 49.5)","(4.6, 5.0, 4.92)","(51.0, 110.0, 96.66666666666667)","(61.0, 160.0, 103.33333333333333)","(6.0, 8.6, 8.018181818181818)"
15-12-2022 11:31:36.514991,"(2.05, 2.64, 2.3485714285714288)","(26.0, 55.0, 50.5)","(14.0, 23.0, 21.25)","(18.0, 34.0, 29.333333333333332)","(7.5, 9.6, 9.59090909090909)","(26.0, 55.0, 49.5)","(4.6, 5.0, 4.95)","(51.0, 110.0, 96.66666666666667)","(61.0, 150.0, 103.33333333333333)","(6.0, 8.6, 8.569230769230769)"
15-12-2022 11:31:37.865602,"(2.05, 2.46, 2.3485714285714288)","(26.0, 55.0, 50.5)","(14.0, 23.0, 21.25)","(18.0, 34.0, 29.333333333333332)","(7.5, 9.6, 9.45)","(26.0, 55.0, 49.5)","(4.6, 5.0, 4.933333333333334)","(51.0, 110.0, 96.66666666666667)","(61.0, 150.0, 103.33333333333333)","(6.0, 8.6, 8.569230769230769)"
15-12-2022 11:31:39.144351,"(2.05, 2.46, 2.3485714285714288)","(26.0, 55.0, 50.5)","(14.0, 23.0, 21.25)","(18.0, 34.0, 29.0)","(7.5, 9.6, 9.45)","(26.0, 55.0, 46.333333333333336)","(4.6, 5.0, 5.373913043478261)","(51.0, 110.0, 96.66666666666667)","(61.0, 150.0, 103.33333333333333)","(6.0, 8.6, 8.569230769230769)"
15-12-2022 11:31:40.448833,"(2.05, 2.46, 2.3533333333333335)","(26.0, 55.0, 50.5)","(14.0, 23.0, 21.25)","(18.0, 34.0, 27.333333333333332)","(7.5, 9.6, 9.45)","(26.0, 55.0, 46.333333333333336)","(4.6, 5.4, 5.373913043478261)","(51.0, 110.0, 96.66666666666667)","(61.0, 150.0, 100.0)","(6.0, 8.6, 8.569230769230769)"
15-12-2022 11:31:41.911757,"(2.0, 2.44, 2.36)","(31.0, 55.0, 50.5)","(14.0, 23.0, 21.25)","(18.0, 34.0, 26.5)","(7.5, 9.6, 9.59090909090909)","(26.0, 55.0, 46.333333333333336)","(4.6, 5.4, 5.371428571428572)","(51.0, 110.0, 96.66666666666667)","(61.0, 140.0, 110.0)","(6.0, 8.6, 8.568316831683168)"
15-12-2022 11:31:43.496148,"(2.0, 2.48, 2.36)","(31.0, 55.0, 46.33333333333333)","(14.0, 23.0, 26.25)","(18.0, 34.0, 20.666666666666668)","(7.5, 9.6, 9.0)","(26.0, 55.0, 52.25)","(4.6, 5.4, 6.7)","(51.0, 110.0, 72.0)","(61.0, 140.0, 171.25)","(6.0, 8.6, 10.100000000000001)"
15-12-2022 11:31:45.022603,"(2.0, 4.8, 2.9699999999999998)","(31.0, 85.0, 46.33333333333333)","(14.0, 38.0, 26.25)","(18.0, 34.0, 20.666666666666668)","(7.5, 12.0, 9.0)","(26.0, 85.0, 41.33333333333333)","(4.6, 8.8, 7.0)","(51.0, 110.0, 72.0)","(61.0, 210.0, 156.25)","(6.0, 15.5, 11.428571428571429)"
15-12-2022 11:31:46.515539,"(2.0, 1.98, 1.9033333333333333)","(31.0, 70.0, 67.72222222222223)","(14.0, 38.0, 36.73529411764706)","(18.0, 34.0, 20.666666666666668)","(7.5, 12.0, 9.0)","(26.0, 85.0, 41.33333333333333)","(4.6, 8.8, 7.0)","(51.0, 110.0, 72.0)","(61.0, 190.0, 156.25)","(6.0, 12.5, 11.3)"
15-12-2022 11:31:48.002867,"(2.0, 1.98, 1.9033333333333333)","(31.0, 70.0, 48.5)","(14.0, 38.0, 26.25)","(18.0, 34.0, 20.666666666666668)","(7.5, 12.0, 9.0)","(26.0, 85.0, 41.66666666666667)","(4.6, 8.6, 6.6)","(51.0, 110.0, 72.0)","(61.0, 140.0, 118.75)","(6.0, 15.5, 12.033333333333333)"
15-12-2022 11:31:49.632754,"(2.0, 1.98, 1.641578947368421)","(31.0, 70.0, 48.5)","(14.0, 38.0, 21.666666666666668)","(18.0, 34.0, 34.0)","(7.5, 12.0, 12.8)","(26.0, 85.0, 41.66666666666667)","(4.6, 8.6, 7.512499999999999)","(51.0, 110.0, 72.0)","(61.0, 140.0, 171.25)","(6.0, 15.5, 11.85)"
15-12-2022 11:31:51.281396,"(2.0, 1.65, 1.8684615384615384)","(31.0, 70.0, 48.5)","(14.0, 36.0, 21.666666666666668)","(18.0, 44.0, 34.0)","(7.5, 18.5, 10.625)","(26.0, 85.0, 41.66666666666667)","(4.6, 8.6, 7.631578947368421)","(51.0, 110.0, 72.0)","(61.0, 210.0, 171.25)","(6.0, 15.5, 9.32)"
15-12-2022 11:31:52.837759,"(2.0, 1.97, 1.929032258064516)","(31.0, 70.0, 48.5)","(14.0, 36.0, 21.666666666666668)","(18.0, 44.0, 12.1)","(7.5, 18.5, 10.625)","(26.0, 85.0, 41.66666666666667)","(4.6, 8.2, 7.631578947368421)","(51.0, 110.0, 72.0)","(61.0, 210.0, 171.25)","(6.0, 15.5, 8.375)"
15-12-2022 11:31:54.346223,"(2.0, 1.96, 1.946)","(31.0, 70.0, 48.5)","(14.0, 36.0, 17.571428571428573)","(18.0, 13.5, 25.0)","(7.5, 18.5, 12.32)","(26.0, 85.0, 41.66666666666667)","(4.6, 8.2, 7.583333333333334)","(51.0, 110.0, 72.0)","(61.0, 210.0, 171.25)","(6.0, 15.5, 9.32)"
15-12-2022 11:31:55.751746,"(2.0, 1.98, 1.8725)","(31.0, 70.0, 48.5)","(14.0, 36.0, 17.571428571428573)","(18.0, 38.0, 25.0)","(7.5, 18.5, 12.32)","(26.0, 85.0, 41.66666666666667)","(4.6, 8.0, 11.026315789473685)","(51.0, 110.0, 72.0)","(61.0, 210.0, 171.25)","(6.0, 15.5, 11.5625)"
15-12-2022 11:31:57.156175,"(2.0, 1.95, 1.805)","(31.0, 70.0, 48.5)","(14.0, 36.0, 17.571428571428573)","(18.0, 38.0, 34.8)","(7.5, 18.5, 10.625)","(26.0, 85.0, 41.66666666666667)","(4.6, 12.5, 6.3)","(51.0, 110.0, 72.0)","(61.0, 210.0, 171.25)","(6.0, 15.5, 12.0)"
15-12-2022 11:31:58.520514,"(2.0, 3.9, 2.62)","(31.0, 70.0, 48.5)","(14.0, 36.0, 17.571428571428573)","(18.0, 42.0, 12.68)","(7.5, 18.5, 10.625)","(26.0, 85.0, 41.66666666666667)","(4.6, 8.0, 11.774193548387096)","(51.0, 110.0, 72.0)","(61.0, 210.0, 171.25)","(6.0, 15.5, 12.0)"
15-12-2022 11:31:59.845180,"(2.0, 3.85, 3.4525)","(31.0, 70.0, 48.5)","(14.0, 36.0, 17.571428571428573)","(18.0, 14.0, 12.68)","(7.5, 18.5, 10.625)","(26.0, 85.0, 41.66666666666667)","(4.6, 12.0, 11.176470588235293)","(51.0, 110.0, 72.0)","(61.0, 210.0, 171.25)","(6.0, 15.5, 12.0)"
15-12-2022 11:32:01.299603,"(2.0, 3.85, 3.4525)","(31.0, 70.0, 48.5)","(14.0, 36.0, 16.291666666666668)","(18.0, 14.0, 8.1)","(7.5, 18.5, 10.625)","(26.0, 85.0, 41.66666666666667)","(4.6, 12.0, 11.363636363636363)","(51.0, 110.0, 72.0)","(61.0, 210.0, 171.25)","(6.0, 15.5, 12.0)"
15-12-2022 11:32:02.651753,"(2.0, 3.85, 3.4525)","(31.0, 70.0, 48.5)","(14.0, 36.0, 16.291666666666668)","(18.0, 9.0, 5.388888888888889)","(7.5, 18.5, 10.625)","(26.0, 85.0, 41.66666666666667)","(4.6, 12.0, 11.363636363636363)","(51.0, 110.0, 72.0)","(61.0, 210.0, 171.25)","(6.0, 15.5, 11.5625)"
15-12-2022 11:32:03.896770,"(2.0, 4.0, 3.6836363636363636)","(31.0, 70.0, 48.5)","(14.0, 36.0, 16.291666666666668)","(18.0, 6.4, 5.388888888888889)","(7.5, 18.5, 10.625)","(26.0, 85.0, 41.66666666666667)","(4.6, 12.0, 11.363636363636363)","(51.0, 110.0, 72.0)","(61.0, 210.0, 171.25)","(6.0, 15.5, 11.5625)"
15-12-2022 11:32:05.242884,"(2.0, 2.98, 2.483448275862069)","(31.0, 70.0, 48.5)","(14.0, 36.0, 17.571428571428573)","(18.0, 32.0, 29.011111111111113)","(7.5, 18.5, 10.625)","(26.0, 85.0, 41.66666666666667)","(4.6, 12.0, 11.363636363636363)","(51.0, 110.0, 72.0)","(61.0, 210.0, 171.25)","(6.0, 15.5, 11.5625)"
