,Always Broke,Go Katie Go,Lone Dancer,Sids Mate,Shouting Gunn,Trinity Ann
06-01-2023 14:41:31.793233,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.486190476190476)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:32.746197,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.486190476190476)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:33.840951,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.486190476190476)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:34.900297,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.486190476190476)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:35.941821,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.486190476190476)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:36.916667,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.486190476190476)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:37.809722,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.486190476190476)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:38.795763,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 30.714285714285715)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.483157894736842)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:39.745434,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 31.07142857142857)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.483157894736842)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:40.690784,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 31.07142857142857)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.483157894736842)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:41.628273,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.36363636363636)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.483157894736842)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:42.504680,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.36363636363636)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.483157894736842)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:43.464202,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.36363636363636)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.4966666666666666)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:44.427961,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 40.90909090909091)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.4966666666666666)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:45.430294,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 34.0625)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.4966666666666666)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:46.342166,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 34.0625)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.4966666666666666)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:47.332997,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 34.0625)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.4966666666666666)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:52.572380,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 34.0625)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.4966666666666666)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:53.565732,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 34.0625)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.4966666666666666)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:54.517537,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 34.0625)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.4966666666666666)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:55.485851,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 34.0625)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.4966666666666666)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:56.334625,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 34.0625)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.4966666666666666)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:57.250900,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 34.0625)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.4966666666666666)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:58.203670,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 34.0625)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.4966666666666666)","(71.0, 580.0, 325.0)"
06-01-2023 14:41:59.124699,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 34.0625)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.4966666666666666)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:00.127372,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 34.0625)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.4966666666666666)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:01.078357,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 34.0625)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.4966666666666666)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:02.165468,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 34.0625)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.5367441860465116)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:03.181736,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.5367441860465116)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:04.183330,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.5367441860465116)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:05.097775,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.5367441860465116)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:06.040857,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.5367441860465116)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:07.033089,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.5367441860465116)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:07.981040,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.5367441860465116)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:08.992690,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 9.375)","(1.28, 1.57, 1.5005263157894737)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:10.029217,"(7.5, 15.5, 11.85)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.4375)","(1.28, 1.57, 1.5005263157894737)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:10.917244,"(7.5, 15.5, 9.977777777777778)","(7.0, 12.5, 10.125)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.4375)","(1.28, 1.57, 1.5005263157894737)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:11.825881,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 10.125)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.4375)","(1.28, 1.57, 1.5005263157894737)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:12.742893,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 10.125)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.4375)","(1.28, 1.57, 1.5005263157894737)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:13.668134,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 10.125)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.4375)","(1.28, 1.57, 1.5005263157894737)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:14.705005,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 10.125)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 9.733333333333334)","(1.28, 1.57, 1.5005263157894737)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:15.677337,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 10.125)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.666666666666668)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:16.625194,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.444444444444445)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.666666666666668)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:17.632409,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.1875)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.4375)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:18.638896,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.1875)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.4375)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:19.563633,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.1875)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.4375)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:20.547973,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.1875)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.4375)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:21.502464,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.3125)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:22.376758,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.3125)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:23.300459,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.444444444444445)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.88888888888889)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:24.251728,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.1875)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.6875)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:25.199434,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.1875)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.6875)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:26.092865,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.1875)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.6875)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:26.984032,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.6875)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:27.966964,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.3125)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:29.027353,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.3125)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:30.055272,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.0625)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.3125)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:31.074772,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.0625)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.3125)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:32.104284,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.0625)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.5625)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:33.056013,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.5625)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:34.019443,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 31.07142857142857)","(6.5, 11.5, 8.5625)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:34.998595,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 31.07142857142857)","(6.5, 11.5, 8.285714285714286)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:35.911853,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 31.07142857142857)","(6.5, 11.5, 8.285714285714286)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:36.851777,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.36363636363636)","(6.5, 11.5, 9.692307692307692)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:37.785807,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.36363636363636)","(6.5, 11.5, 9.692307692307692)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:38.691546,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 40.90909090909091)","(6.5, 11.5, 9.692307692307692)","(1.28, 1.57, 1.5438095238095237)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:39.655612,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 30.357142857142858)","(6.5, 11.5, 9.692307692307692)","(1.28, 1.57, 1.5178947368421052)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:40.602212,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 30.357142857142858)","(6.5, 11.5, 9.692307692307692)","(1.28, 1.57, 1.5178947368421052)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:41.505813,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 30.357142857142858)","(6.5, 11.5, 9.692307692307692)","(1.28, 1.57, 1.5178947368421052)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:42.414662,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 30.357142857142858)","(6.5, 11.5, 9.692307692307692)","(1.28, 1.57, 1.5178947368421052)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:43.350005,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 30.357142857142858)","(6.5, 11.5, 9.692307692307692)","(1.28, 1.57, 1.5178947368421052)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:44.260560,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 30.357142857142858)","(6.5, 11.5, 9.692307692307692)","(1.28, 1.57, 1.5178947368421052)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:45.190705,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 30.357142857142858)","(6.5, 11.5, 9.692307692307692)","(1.28, 1.57, 1.5178947368421052)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:46.152865,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 30.357142857142858)","(6.5, 11.5, 9.692307692307692)","(1.28, 1.57, 1.5178947368421052)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:47.046945,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 30.357142857142858)","(6.5, 11.5, 9.692307692307692)","(1.28, 1.57, 1.5178947368421052)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:48.026943,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 30.357142857142858)","(6.5, 11.5, 9.692307692307692)","(1.28, 1.57, 1.5280952380952382)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:49.016649,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.444444444444445)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 9.692307692307692)","(1.28, 1.57, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:49.937210,"(7.5, 15.5, 12.093333333333334)","(7.0, 12.5, 9.1875)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 9.692307692307692)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:50.910284,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 9.444444444444445)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.88888888888889)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:51.796973,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.88888888888889)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:52.624993,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.88888888888889)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:53.508875,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.6875)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:54.468923,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.6875)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:55.354806,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.6875)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:56.342467,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.555555555555555)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:57.237473,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 7.75)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.555555555555555)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:58.245551,"(7.5, 15.5, 10.854545454545454)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.555555555555555)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:42:59.284997,"(7.5, 15.5, 10.854545454545454)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.555555555555555)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:43:00.294067,"(7.5, 15.5, 10.854545454545454)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.555555555555555)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:43:01.203570,"(7.5, 15.5, 10.854545454545454)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.555555555555555)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:43:02.137972,"(7.5, 15.5, 10.854545454545454)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.555555555555555)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:43:03.116565,"(7.5, 15.5, 10.854545454545454)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.555555555555555)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:43:04.076023,"(7.5, 15.5, 10.854545454545454)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.555555555555555)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:43:05.074838,"(7.5, 15.5, 10.854545454545454)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.555555555555555)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:43:05.936873,"(7.5, 15.5, 10.854545454545454)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.555555555555555)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:43:06.861114,"(7.5, 15.5, 10.854545454545454)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.555555555555555)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:43:07.868308,"(7.5, 15.5, 10.854545454545454)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.555555555555555)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:43:08.786085,"(7.5, 15.5, 10.854545454545454)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.555555555555555)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:43:09.745860,"(7.5, 15.5, 10.854545454545454)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.555555555555555)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 325.0)"
06-01-2023 14:43:10.692226,"(7.5, 15.5, 10.854545454545454)","(7.0, 12.5, 9.333333333333332)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.555555555555555)","(1.28, 1.58, 1.5306172839506174)","(71.0, 580.0, 486.66666666666663)"
06-01-2023 14:43:11.630909,"(7.5, 15.5, 10.854545454545454)","(7.0, 12.5, 10.125)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 9.733333333333334)","(1.28, 1.58, 1.5306172839506174)","(71.0, 570.0, 486.66666666666663)"
06-01-2023 14:43:12.550165,"(7.5, 15.5, 10.67)","(7.0, 12.5, 9.1875)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.4375)","(1.28, 1.58, 1.5306172839506174)","(71.0, 570.0, 486.66666666666663)"
06-01-2023 14:43:13.599642,"(7.5, 15.5, 12.186666666666667)","(7.0, 12.5, 9.1875)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.4375)","(1.28, 1.58, 1.5306172839506174)","(71.0, 570.0, 486.66666666666663)"
06-01-2023 14:43:14.481746,"(7.5, 15.5, 10.67)","(7.0, 12.5, 9.1875)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 9.375)","(1.28, 1.58, 1.5306172839506174)","(71.0, 570.0, 486.66666666666663)"
06-01-2023 14:43:15.397553,"(7.5, 15.5, 10.67)","(7.0, 12.5, 9.1875)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.4375)","(1.28, 1.58, 1.5306172839506174)","(71.0, 570.0, 486.66666666666663)"
06-01-2023 14:43:16.317681,"(7.5, 15.5, 12.186666666666667)","(7.0, 12.5, 9.0625)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.4375)","(1.28, 1.58, 1.5306172839506174)","(71.0, 570.0, 486.66666666666663)"
06-01-2023 14:43:17.172657,"(7.5, 15.5, 9.112499999999999)","(7.0, 12.5, 9.0625)","(19.0, 60.0, 41.13636363636364)","(6.5, 11.5, 8.3125)","(1.28, 1.58, 1.5306172839506174)","(71.0, 570.0, 486.66666666666663)"
