,Smug Doug,Jills A Star,Red Fog,Evelyn Dawn,Flying Jarrad,Coconut Santiago,Tonics Girl,Kraken Chino
15-12-2022 11:13:45.535425,"(4.6, 6.2, 5.881818181818182)","(2.9, 3.65, 3.455)","(12.0, 16.0, 15.052631578947368)","(21.0, 60.0, 33.333333333333336)","(9.0, 15.0, 11.186666666666667)","(12.0, 17.0, 14.75)","(5.0, 8.2, 7.514285714285713)","(5.0, 7.0, 6.777777777777778)"
15-12-2022 11:13:46.912221,"(4.6, 6.2, 5.881818181818182)","(2.9, 3.65, 3.455)","(12.0, 16.0, 15.052631578947368)","(21.0, 60.0, 33.333333333333336)","(9.0, 15.0, 12.608695652173914)","(12.0, 17.0, 14.75)","(5.0, 8.2, 7.514285714285713)","(5.0, 7.0, 6.622222222222222)"
15-12-2022 11:13:48.139785,"(4.6, 6.2, 5.881818181818182)","(2.9, 3.65, 3.455)","(12.0, 16.0, 15.052631578947368)","(21.0, 60.0, 33.333333333333336)","(9.0, 15.0, 12.616666666666667)","(12.0, 17.0, 14.75)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.622222222222222)"
15-12-2022 11:13:49.317265,"(4.6, 6.2, 5.75)","(2.9, 3.65, 3.455)","(12.0, 16.0, 15.052631578947368)","(21.0, 60.0, 43.333333333333336)","(9.0, 15.0, 10.914285714285715)","(12.0, 17.0, 14.75)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.622222222222222)"
15-12-2022 11:13:50.382998,"(4.6, 6.2, 5.75)","(2.9, 3.65, 3.455)","(12.0, 16.0, 15.052631578947368)","(21.0, 70.0, 43.333333333333336)","(9.0, 15.0, 10.914285714285715)","(12.0, 17.0, 14.75)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.622222222222222)"
15-12-2022 11:13:51.478453,"(4.6, 6.2, 5.75)","(2.9, 3.65, 3.455)","(12.0, 16.0, 15.052631578947368)","(21.0, 70.0, 43.333333333333336)","(9.0, 15.0, 11.989473684210527)","(12.0, 17.0, 14.75)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.622222222222222)"
15-12-2022 11:13:52.533793,"(4.6, 6.2, 5.75)","(2.9, 3.65, 3.455)","(12.0, 16.0, 15.052631578947368)","(21.0, 70.0, 43.333333333333336)","(9.0, 15.0, 11.989473684210527)","(12.0, 17.0, 14.75)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.622222222222222)"
15-12-2022 11:13:53.626017,"(4.6, 6.2, 5.75)","(2.9, 3.65, 3.455)","(12.0, 16.0, 15.052631578947368)","(21.0, 70.0, 43.333333333333336)","(9.0, 15.0, 11.7)","(12.0, 17.0, 14.75)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.622222222222222)"
15-12-2022 11:13:54.757871,"(4.6, 6.2, 5.75)","(2.9, 3.65, 3.455)","(12.0, 16.0, 15.052631578947368)","(21.0, 70.0, 43.333333333333336)","(9.0, 15.0, 12.525)","(12.0, 17.0, 14.75)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.622222222222222)"
15-12-2022 11:13:55.844620,"(4.6, 6.2, 5.75)","(2.9, 3.65, 3.455)","(12.0, 16.0, 15.052631578947368)","(21.0, 70.0, 43.333333333333336)","(9.0, 15.0, 12.525)","(12.0, 17.0, 14.75)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.733333333333333)"
15-12-2022 11:13:56.889209,"(4.6, 6.2, 5.75)","(2.9, 3.65, 3.455)","(12.0, 16.0, 15.052631578947368)","(21.0, 70.0, 43.333333333333336)","(9.0, 15.0, 12.17142857142857)","(12.0, 17.0, 14.403846153846153)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.733333333333333)"
15-12-2022 11:13:57.938031,"(4.6, 6.2, 5.75)","(2.9, 3.65, 3.532608695652174)","(12.0, 16.0, 15.052631578947368)","(21.0, 70.0, 43.333333333333336)","(9.0, 15.0, 12.17142857142857)","(12.0, 17.0, 13.25)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.733333333333333)"
15-12-2022 11:13:59.032925,"(4.8, 6.2, 5.75)","(2.9, 3.65, 3.414705882352941)","(12.0, 16.0, 15.052631578947368)","(21.0, 70.0, 43.333333333333336)","(9.0, 15.0, 12.17142857142857)","(11.0, 17.0, 13.25)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.733333333333333)"
15-12-2022 11:14:00.100360,"(4.8, 6.2, 5.75)","(2.9, 3.65, 3.414705882352941)","(12.0, 16.0, 15.052631578947368)","(21.0, 70.0, 43.333333333333336)","(9.0, 15.0, 11.2875)","(11.0, 17.0, 13.25)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.733333333333333)"
15-12-2022 11:14:01.157392,"(4.8, 6.2, 5.75)","(2.9, 3.65, 3.414705882352941)","(12.0, 16.0, 15.052631578947368)","(21.0, 70.0, 43.333333333333336)","(9.0, 15.0, 11.2875)","(11.0, 17.0, 13.25)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.733333333333333)"
15-12-2022 11:14:02.224676,"(4.8, 6.2, 5.75)","(2.9, 3.65, 3.414705882352941)","(12.0, 16.0, 15.052631578947368)","(21.0, 70.0, 43.333333333333336)","(9.0, 15.0, 12.17142857142857)","(11.0, 17.0, 14.403846153846153)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.733333333333333)"
15-12-2022 11:14:03.249097,"(4.8, 6.2, 5.730434782608695)","(2.9, 3.65, 3.4833333333333334)","(12.0, 16.0, 15.052631578947368)","(21.0, 70.0, 43.333333333333336)","(9.0, 15.0, 11.2875)","(11.0, 17.0, 14.403846153846153)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.733333333333333)"
15-12-2022 11:14:04.305022,"(4.8, 6.2, 5.730434782608695)","(2.9, 3.65, 3.4833333333333334)","(12.0, 16.0, 15.052631578947368)","(21.0, 70.0, 43.333333333333336)","(9.0, 15.0, 11.2875)","(11.0, 17.0, 14.403846153846153)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.733333333333333)"
15-12-2022 11:14:05.363142,"(4.8, 6.2, 5.730434782608695)","(2.9, 3.65, 3.4833333333333334)","(12.0, 16.0, 15.052631578947368)","(21.0, 70.0, 43.333333333333336)","(9.0, 15.0, 11.2875)","(11.0, 17.0, 14.403846153846153)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.733333333333333)"
15-12-2022 11:14:06.456249,"(4.8, 6.2, 5.730434782608695)","(2.9, 3.65, 3.4833333333333334)","(12.0, 16.0, 15.052631578947368)","(21.0, 70.0, 36.666666666666664)","(9.0, 15.0, 12.17142857142857)","(11.0, 17.0, 14.403846153846153)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.733333333333333)"
15-12-2022 11:14:07.566229,"(4.8, 6.2, 5.730434782608695)","(2.9, 3.65, 3.4833333333333334)","(12.0, 16.0, 15.052631578947368)","(21.0, 65.0, 41.666666666666664)","(9.0, 15.0, 11.2875)","(11.0, 17.0, 13.931818181818182)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.733333333333333)"
15-12-2022 11:14:08.653491,"(4.8, 6.2, 5.730434782608695)","(2.9, 3.65, 3.4833333333333334)","(12.0, 16.0, 15.052631578947368)","(21.0, 65.0, 31.25)","(9.0, 15.0, 12.17142857142857)","(11.0, 17.0, 13.931818181818182)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.733333333333333)"
15-12-2022 11:14:09.759136,"(4.8, 6.2, 5.85945945945946)","(2.9, 3.65, 3.4833333333333334)","(12.0, 16.0, 15.052631578947368)","(21.0, 65.0, 31.25)","(9.0, 15.0, 11.944444444444445)","(11.0, 17.0, 13.931818181818182)","(5.0, 8.2, 7.514285714285713)","(5.0, 6.8, 6.733333333333333)"
15-12-2022 11:14:10.837869,"(4.8, 6.2, 5.85945945945946)","(2.9, 3.65, 3.4833333333333334)","(12.0, 16.0, 15.052631578947368)","(21.0, 60.0, 31.25)","(9.0, 15.0, 12.105263157894736)","(11.0, 17.0, 13.931818181818182)","(5.5, 8.2, 7.3652173913043475)","(5.0, 6.8, 6.733333333333333)"
15-12-2022 11:14:11.907045,"(4.8, 6.2, 5.85945945945946)","(2.9, 3.65, 3.4833333333333334)","(12.0, 16.0, 15.052631578947368)","(21.0, 60.0, 42.0)","(9.0, 15.0, 12.105263157894736)","(11.0, 17.0, 13.631578947368421)","(5.5, 8.2, 7.425806451612902)","(5.0, 6.8, 6.694117647058824)"
15-12-2022 11:14:12.960656,"(4.8, 6.2, 5.669230769230769)","(2.9, 3.65, 3.443103448275862)","(12.0, 16.0, 14.90909090909091)","(21.0, 46.0, 36.0)","(9.0, 15.0, 12.76923076923077)","(11.0, 17.0, 14.23076923076923)","(5.5, 8.2, 7.425806451612902)","(5.0, 6.8, 6.728)"
15-12-2022 11:14:14.009444,"(4.8, 6.0, 5.8)","(2.9, 3.65, 3.443103448275862)","(12.0, 16.0, 14.90909090909091)","(21.0, 46.0, 36.0)","(9.0, 14.5, 13.6)","(11.0, 17.0, 14.23076923076923)","(5.5, 8.2, 7.425806451612902)","(5.0, 6.8, 6.728)"
15-12-2022 11:14:15.138011,"(4.8, 6.0, 5.8)","(2.9, 3.65, 3.443103448275862)","(12.0, 16.0, 14.90909090909091)","(21.0, 46.0, 35.64705882352941)","(9.0, 14.0, 13.266666666666666)","(11.0, 17.0, 14.23076923076923)","(5.5, 8.2, 7.425806451612902)","(5.0, 6.8, 6.6875)"
15-12-2022 11:14:16.244890,"(4.8, 6.0, 5.709090909090909)","(2.9, 3.6, 3.522222222222222)","(12.0, 16.0, 14.90909090909091)","(21.0, 46.0, 37.63636363636364)","(9.0, 14.0, 13.6)","(11.0, 17.0, 14.23076923076923)","(5.5, 8.2, 7.425806451612902)","(5.0, 6.8, 6.6875)"
15-12-2022 11:14:17.369049,"(4.8, 6.0, 5.709090909090909)","(2.9, 3.55, 3.53)","(12.0, 16.0, 14.90909090909091)","(21.0, 44.0, 40.285714285714285)","(9.0, 14.0, 11.48)","(11.0, 17.0, 14.23076923076923)","(5.5, 8.2, 7.425806451612902)","(5.0, 6.8, 6.5058823529411764)"
15-12-2022 11:14:18.457011,"(4.8, 6.0, 5.675)","(2.9, 3.55, 3.53)","(12.0, 16.0, 14.90909090909091)","(21.0, 42.0, 40.285714285714285)","(9.0, 14.0, 11.48)","(11.0, 17.0, 14.23076923076923)","(5.5, 8.2, 7.425806451612902)","(5.0, 6.6, 6.5058823529411764)"
15-12-2022 11:14:19.543881,"(4.8, 6.0, 5.675)","(2.9, 3.55, 3.4115384615384614)","(12.0, 16.0, 14.90909090909091)","(21.0, 42.0, 40.285714285714285)","(9.0, 14.0, 11.333333333333334)","(11.0, 17.0, 14.23076923076923)","(5.5, 8.2, 7.425806451612902)","(5.0, 6.6, 6.5058823529411764)"
15-12-2022 11:14:20.672818,"(4.8, 6.0, 5.796875)","(2.9, 3.55, 3.4115384615384614)","(12.0, 16.0, 14.90909090909091)","(21.0, 42.0, 40.285714285714285)","(9.0, 14.0, 11.9)","(11.0, 17.0, 14.23076923076923)","(5.5, 8.2, 7.425806451612902)","(5.0, 6.6, 6.5058823529411764)"
15-12-2022 11:14:21.742447,"(4.8, 6.0, 5.796875)","(2.9, 3.55, 3.4115384615384614)","(12.0, 16.0, 14.90909090909091)","(21.0, 42.0, 40.285714285714285)","(9.0, 14.0, 11.375)","(11.0, 17.0, 14.23076923076923)","(5.5, 8.2, 7.425806451612902)","(5.0, 6.6, 6.55)"
15-12-2022 11:14:22.768549,"(4.8, 6.0, 5.779411764705882)","(2.9, 3.55, 3.3854838709677417)","(12.0, 16.0, 14.90909090909091)","(21.0, 42.0, 33.130434782608695)","(9.0, 14.0, 13.088888888888889)","(11.0, 17.0, 14.23076923076923)","(5.5, 8.2, 7.425806451612902)","(5.0, 6.6, 6.858823529411765)"
15-12-2022 11:14:23.844917,"(4.8, 6.0, 5.779411764705882)","(2.9, 3.55, 3.3854838709677417)","(12.0, 16.0, 14.90909090909091)","(21.0, 42.0, 33.78947368421053)","(9.0, 13.5, 11.033333333333333)","(11.0, 17.0, 14.23076923076923)","(5.5, 8.2, 7.425806451612902)","(5.0, 7.0, 6.709090909090909)"
15-12-2022 11:14:24.904635,"(4.8, 6.0, 5.779411764705882)","(2.9, 3.55, 3.3854838709677417)","(12.0, 16.0, 14.90909090909091)","(21.0, 42.0, 33.78947368421053)","(9.0, 13.5, 11.033333333333333)","(11.0, 17.0, 14.23076923076923)","(5.5, 8.2, 7.425806451612902)","(5.0, 6.8, 6.709090909090909)"
15-12-2022 11:14:25.977714,"(4.8, 6.0, 5.779411764705882)","(2.9, 3.55, 3.3854838709677417)","(12.0, 16.0, 14.90909090909091)","(21.0, 42.0, 33.78947368421053)","(9.0, 13.5, 11.033333333333333)","(11.0, 17.0, 14.3)","(5.5, 8.2, 7.425806451612902)","(5.0, 6.8, 6.709090909090909)"
15-12-2022 11:14:27.038740,"(4.8, 6.0, 5.779411764705882)","(2.9, 3.55, 3.3854838709677417)","(12.0, 16.0, 15.428571428571429)","(21.0, 42.0, 33.78947368421053)","(9.0, 13.5, 11.3125)","(11.0, 17.0, 14.3)","(5.5, 8.2, 7.324999999999999)","(5.0, 6.8, 6.709090909090909)"
15-12-2022 11:14:28.107888,"(4.8, 6.0, 5.779411764705882)","(2.9, 3.55, 3.3854838709677417)","(12.0, 15.5, 15.071428571428571)","(21.0, 42.0, 33.78947368421053)","(9.0, 13.5, 11.3125)","(11.0, 17.0, 14.3)","(5.5, 8.2, 7.094736842105263)","(5.0, 6.8, 6.709090909090909)"
15-12-2022 11:14:29.185334,"(4.8, 6.0, 5.84375)","(2.9, 3.55, 3.3854838709677417)","(12.0, 15.5, 15.25)","(21.0, 42.0, 33.78947368421053)","(9.0, 13.5, 12.2)","(11.0, 17.0, 14.3)","(5.5, 8.2, 7.324999999999999)","(5.0, 6.8, 6.709090909090909)"
15-12-2022 11:14:30.251363,"(4.8, 6.0, 5.84375)","(2.9, 3.55, 3.3854838709677417)","(12.0, 15.5, 15.071428571428571)","(21.0, 42.0, 35.07692307692308)","(9.0, 13.5, 10.653846153846155)","(11.0, 17.0, 14.083333333333334)","(5.5, 8.2, 7.58235294117647)","(5.0, 6.8, 6.709090909090909)"
15-12-2022 11:14:31.267143,"(4.8, 6.0, 5.692307692307692)","(2.9, 3.55, 3.3666666666666667)","(12.0, 15.0, 14.714285714285714)","(21.0, 42.0, 35.07692307692308)","(9.0, 13.5, 11.891304347826086)","(11.0, 17.0, 14.2)","(5.5, 8.2, 7.661538461538461)","(5.0, 6.8, 6.6421052631578945)"
15-12-2022 11:14:32.296786,"(4.8, 6.0, 5.733333333333333)","(2.9, 3.55, 3.3666666666666667)","(12.0, 15.0, 14.476190476190476)","(21.0, 42.0, 35.07692307692308)","(9.0, 13.5, 11.891304347826086)","(11.0, 17.0, 14.5)","(5.5, 8.2, 7.661538461538461)","(5.0, 6.8, 6.709090909090909)"
15-12-2022 11:14:33.352160,"(4.8, 6.0, 5.733333333333333)","(2.9, 3.55, 3.3666666666666667)","(12.0, 15.0, 14.476190476190476)","(21.0, 42.0, 35.07692307692308)","(9.0, 13.5, 11.978260869565217)","(11.0, 17.0, 14.5)","(5.5, 8.2, 7.661538461538461)","(5.0, 6.8, 6.6421052631578945)"
15-12-2022 11:14:34.417529,"(4.8, 6.0, 5.733333333333333)","(2.9, 3.55, 3.3666666666666667)","(12.0, 15.0, 14.476190476190476)","(21.0, 42.0, 36.111111111111114)","(9.0, 13.5, 11.978260869565217)","(11.0, 17.0, 14.884615384615385)","(5.5, 8.2, 7.616666666666666)","(5.0, 6.8, 6.709090909090909)"
15-12-2022 11:14:35.482665,"(4.8, 6.0, 5.733333333333333)","(2.9, 3.5, 3.3260869565217392)","(12.0, 15.0, 14.476190476190476)","(21.0, 40.0, 35.5)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.884615384615385)","(5.5, 8.2, 7.616666666666666)","(5.0, 6.8, 6.709090909090909)"
15-12-2022 11:14:36.509244,"(4.8, 6.0, 5.733333333333333)","(2.9, 3.45, 3.35)","(12.0, 15.0, 14.476190476190476)","(21.0, 40.0, 35.5)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.884615384615385)","(5.5, 8.2, 7.616666666666666)","(5.0, 6.8, 6.6421052631578945)"
15-12-2022 11:14:37.637096,"(4.8, 6.0, 5.733333333333333)","(2.9, 3.45, 3.3083333333333336)","(12.0, 15.0, 14.476190476190476)","(21.0, 40.0, 34.4)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.884615384615385)","(5.5, 8.2, 7.616666666666666)","(5.0, 6.8, 6.709090909090909)"
15-12-2022 11:14:38.671424,"(4.8, 6.0, 5.733333333333333)","(2.9, 3.45, 3.3083333333333336)","(12.0, 15.0, 14.476190476190476)","(21.0, 40.0, 33.92857142857143)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.616666666666666)","(5.0, 6.8, 6.651851851851852)"
15-12-2022 11:14:39.649425,"(4.8, 6.0, 5.733333333333333)","(2.9, 3.45, 3.261111111111111)","(12.0, 15.0, 14.476190476190476)","(21.0, 40.0, 33.92857142857143)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.616666666666666)","(5.0, 6.8, 6.725925925925926)"
15-12-2022 11:14:40.626453,"(4.8, 6.0, 5.733333333333333)","(2.9, 3.45, 3.261111111111111)","(12.0, 15.0, 14.476190476190476)","(21.0, 40.0, 33.92857142857143)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.616666666666666)","(5.0, 6.8, 6.725925925925926)"
15-12-2022 11:14:41.574305,"(4.8, 6.0, 5.733333333333333)","(2.9, 3.45, 3.261111111111111)","(12.0, 15.0, 14.476190476190476)","(21.0, 40.0, 33.92857142857143)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.616666666666666)","(5.0, 6.8, 6.725925925925926)"
15-12-2022 11:14:42.550783,"(4.8, 6.0, 5.733333333333333)","(2.9, 3.45, 3.261111111111111)","(12.0, 15.0, 14.476190476190476)","(21.0, 40.0, 33.92857142857143)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.616666666666666)","(5.0, 6.8, 6.675)"
15-12-2022 11:14:43.585452,"(4.8, 6.0, 5.8933333333333335)","(2.9, 3.45, 3.3083333333333336)","(12.0, 15.0, 14.476190476190476)","(21.0, 40.0, 33.92857142857143)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.616666666666666)","(5.0, 6.8, 6.675)"
15-12-2022 11:14:44.696289,"(4.8, 6.0, 5.8933333333333335)","(2.9, 3.45, 3.3083333333333336)","(12.0, 15.0, 14.45)","(21.0, 40.0, 30.555555555555557)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.616666666666666)","(5.0, 6.8, 6.725925925925926)"
15-12-2022 11:14:45.810527,"(4.8, 6.0, 5.8933333333333335)","(2.9, 3.45, 3.3083333333333336)","(12.0, 15.0, 14.45)","(21.0, 40.0, 30.555555555555557)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.654545454545454)","(5.0, 6.8, 6.675)"
15-12-2022 11:14:46.905095,"(4.8, 6.0, 5.8933333333333335)","(2.9, 3.45, 3.3083333333333336)","(12.0, 15.0, 14.45)","(21.0, 40.0, 32.608695652173914)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.654545454545454)","(5.0, 6.8, 6.725925925925926)"
15-12-2022 11:14:48.027664,"(4.8, 6.0, 5.8933333333333335)","(2.9, 3.45, 3.3083333333333336)","(12.0, 15.0, 14.45)","(21.0, 40.0, 30.555555555555557)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.726315789473684)","(5.0, 6.8, 6.633333333333333)"
15-12-2022 11:14:49.047392,"(4.8, 6.0, 5.8933333333333335)","(2.9, 3.45, 3.3083333333333336)","(12.0, 15.0, 14.45)","(21.0, 40.0, 30.555555555555557)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.619354838709677)","(5.0, 6.8, 6.666666666666667)"
15-12-2022 11:14:50.131321,"(4.8, 6.0, 5.79047619047619)","(2.9, 3.45, 3.3083333333333336)","(12.0, 15.0, 14.45)","(21.0, 40.0, 33.2)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.699999999999999)","(5.0, 6.8, 6.728571428571429)"
15-12-2022 11:14:51.211942,"(4.8, 6.0, 5.8)","(2.9, 3.45, 3.3083333333333336)","(12.0, 15.0, 14.45)","(21.0, 40.0, 33.81818181818182)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.699999999999999)","(5.0, 6.8, 6.728571428571429)"
15-12-2022 11:14:52.285815,"(4.8, 6.0, 5.8)","(2.9, 3.45, 3.3083333333333336)","(12.0, 15.0, 14.368421052631579)","(21.0, 40.0, 34.96296296296296)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.699999999999999)","(5.0, 6.8, 6.678787878787879)"
15-12-2022 11:14:53.327421,"(4.8, 6.0, 5.8)","(2.9, 3.45, 3.3083333333333336)","(12.0, 15.0, 14.368421052631579)","(21.0, 40.0, 35.47826086956522)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.699999999999999)","(5.0, 6.8, 6.728571428571429)"
15-12-2022 11:14:54.376586,"(4.8, 6.0, 5.8)","(2.9, 3.4, 3.2866666666666666)","(12.0, 15.0, 14.368421052631579)","(21.0, 40.0, 35.47826086956522)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.699999999999999)","(5.0, 6.8, 6.678787878787879)"
15-12-2022 11:14:55.376049,"(4.8, 6.0, 5.8)","(2.9, 3.35, 3.3392857142857144)","(12.0, 15.0, 14.368421052631579)","(21.0, 40.0, 35.47826086956522)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.699999999999999)","(5.0, 6.8, 6.685714285714285)"
15-12-2022 11:14:56.390956,"(4.8, 6.0, 5.705263157894737)","(2.9, 3.35, 3.3375)","(12.0, 15.0, 14.368421052631579)","(21.0, 40.0, 34.22222222222222)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.699999999999999)","(5.0, 7.0, 6.92)"
15-12-2022 11:14:57.422039,"(4.8, 6.0, 5.766666666666667)","(2.9, 3.35, 3.3392857142857144)","(12.0, 15.0, 14.368421052631579)","(21.0, 40.0, 35.47826086956522)","(9.0, 13.5, 11.978260869565217)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.699999999999999)","(5.0, 7.6, 7.24)"
15-12-2022 11:14:58.532985,"(4.8, 5.8, 5.742857142857143)","(2.9, 3.35, 3.2750000000000004)","(12.0, 14.5, 14.175)","(21.0, 34.0, 33.63636363636363)","(9.0, 11.5, 11.105263157894736)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.699999999999999)","(5.0, 7.6, 7.15)"
15-12-2022 11:14:59.635223,"(4.8, 5.8, 5.673684210526315)","(2.9, 3.35, 3.2717391304347827)","(12.0, 14.5, 14.175)","(21.0, 34.0, 33.333333333333336)","(9.0, 11.5, 11.173913043478262)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.741176470588234)","(5.0, 7.6, 7.230769230769231)"
15-12-2022 11:15:00.634560,"(4.8, 5.8, 5.628571428571428)","(2.9, 3.55, 3.313157894736842)","(12.0, 14.5, 14.117647058823529)","(21.0, 34.0, 33.333333333333336)","(9.0, 11.5, 11.173913043478262)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.741176470588234)","(5.0, 7.6, 7.230769230769231)"
15-12-2022 11:15:01.633441,"(4.8, 5.8, 5.697142857142857)","(2.9, 3.5, 3.314814814814815)","(12.0, 14.5, 14.117647058823529)","(21.0, 34.0, 33.63636363636363)","(9.0, 11.5, 11.173913043478262)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.793749999999999)","(5.0, 7.6, 6.888888888888888)"
15-12-2022 11:15:02.609633,"(4.8, 5.8, 5.697142857142857)","(2.9, 3.5, 3.3229166666666665)","(12.0, 14.5, 14.117647058823529)","(21.0, 34.0, 33.63636363636363)","(9.0, 11.5, 11.173913043478262)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.793749999999999)","(5.0, 7.6, 7.377777777777777)"
15-12-2022 11:15:03.626725,"(4.8, 5.8, 5.697142857142857)","(2.9, 3.5, 3.3229166666666665)","(12.0, 14.5, 14.071428571428571)","(21.0, 34.0, 31.333333333333332)","(9.0, 11.5, 11.173913043478262)","(11.0, 16.5, 14.5)","(5.5, 8.2, 7.793749999999999)","(5.0, 7.6, 7.208695652173913)"
15-12-2022 11:15:04.702718,"(4.8, 6.0, 5.802631578947368)","(2.9, 3.5, 3.3229166666666665)","(12.0, 14.5, 14.076923076923077)","(21.0, 36.0, 30.666666666666668)","(9.0, 11.5, 11.2)","(11.0, 16.5, 14.528571428571428)","(5.5, 8.2, 7.8315789473684205)","(5.0, 7.6, 7.208695652173913)"
15-12-2022 11:15:05.795725,"(4.8, 6.0, 5.8076923076923075)","(2.9, 3.5, 3.314814814814815)","(12.0, 14.5, 14.076923076923077)","(21.0, 34.0, 31.5)","(9.0, 11.5, 11.0)","(11.0, 16.5, 14.528571428571428)","(5.5, 8.2, 7.8315789473684205)","(5.0, 7.6, 7.12)"
15-12-2022 11:15:06.765447,"(4.8, 6.0, 5.8076923076923075)","(2.9, 3.5, 3.314814814814815)","(12.0, 14.5, 14.076923076923077)","(21.0, 32.0, 31.5)","(9.0, 11.5, 11.0)","(11.0, 16.5, 14.528571428571428)","(5.5, 8.2, 7.874418604651162)","(5.0, 7.6, 7.2)"
15-12-2022 11:15:07.770250,"(4.8, 5.7, 5.692)","(2.9, 3.5, 3.303030303030303)","(12.0, 20.0, 15.2)","(21.0, 32.0, 30.333333333333332)","(9.0, 11.5, 12.083333333333334)","(11.0, 16.5, 13.625)","(5.5, 8.2, 7.4941176470588236)","(5.0, 7.6, 7.3)"
15-12-2022 11:15:08.939767,"(4.8, 5.7, 5.692)","(2.9, 3.5, 3.305555555555556)","(12.0, 19.5, 14.344827586206897)","(21.0, 34.0, 31.263157894736842)","(9.0, 12.5, 12.1875)","(11.0, 16.5, 14.75)","(5.5, 8.2, 7.628571428571428)","(5.0, 7.6, 7.371428571428571)"
15-12-2022 11:15:10.181473,"(4.8, 5.7, 5.692)","(2.8, 3.5, 3.305555555555556)","(12.0, 19.0, 16.25)","(21.0, 34.0, 30.533333333333335)","(8.5, 15.0, 13.258620689655173)","(11.0, 16.0, 13.65625)","(5.5, 7.8, 7.574999999999999)","(5.5, 7.6, 7.247058823529412)"
15-12-2022 11:15:11.273991,"(4.8, 5.7, 5.692)","(2.8, 3.5, 3.305555555555556)","(12.0, 18.0, 16.25)","(21.0, 34.0, 30.533333333333335)","(8.5, 14.5, 13.06)","(11.0, 16.0, 13.619047619047619)","(5.5, 7.6, 7.574999999999999)","(5.5, 7.6, 7.247058823529412)"
