,Aussie Summer,Sin Rap Miss,Wong Bias,Zipping Swazi,Rich Mans World,Mud Muffin
12-01-2023 17:53:57.720244,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:53:58.656006,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:53:59.569858,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:00.481511,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:01.328494,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:02.295482,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:03.248735,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:04.161644,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:05.069056,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:06.032510,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:06.962369,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:07.849048,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:08.862154,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:09.825181,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:10.674867,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:11.672087,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:12.669348,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:13.566272,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:14.475049,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:15.447746,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:16.362423,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:17.263835,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:18.158352,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:19.159103,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:20.067583,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:21.036847,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:21.978911,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:22.967773,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:23.866248,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:24.782133,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:25.712608,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:26.708042,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:27.639417,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:28.651121,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:29.633931,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:30.581169,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:31.465358,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:32.413870,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:33.404835,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:34.437592,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:35.413054,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:36.360620,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:37.406711,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:38.425399,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:39.413522,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:40.367516,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:41.390553,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:42.343345,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:43.389526,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:44.353640,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:45.266163,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:46.141168,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.8, 3.189285714285714)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:47.098507,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.7, 3.3049999999999997)","(6.5, 12.0, 11.317894736842105)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:48.131236,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.7, 3.236111111111111)","(6.5, 12.0, 11.317894736842105)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:49.061631,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.7, 3.236111111111111)","(6.5, 12.0, 11.317894736842105)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:50.085506,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.7, 3.236111111111111)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:51.128157,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.7, 3.236111111111111)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:52.177029,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.7, 3.236111111111111)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:53.258189,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.7, 3.236111111111111)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:54.245173,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.7, 3.236111111111111)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:55.289590,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.7, 3.236111111111111)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2458823529411767)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:56.151218,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.7, 3.236111111111111)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2458823529411767)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:57.196328,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.7, 3.236111111111111)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2458823529411767)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:58.161051,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.7, 3.236111111111111)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2458823529411767)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:59.061473,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.7, 3.236111111111111)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2458823529411767)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:54:59.970694,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.7, 3.236111111111111)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2458823529411767)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:55:00.944256,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.7, 3.236111111111111)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2458823529411767)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:55:01.858559,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.7, 3.236111111111111)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2458823529411767)","(7.0, 14.5, 12.725)","(18.0, 42.0, 27.3125)"
12-01-2023 17:55:03.030188,"(9.0, 21.0, 15.636363636363637)","(3.1, 4.7, 3.236111111111111)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 42.0, 27.3125)"
12-01-2023 17:55:03.980202,"(9.0, 21.0, 16.083333333333332)","(3.1, 4.7, 3.236111111111111)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 42.0, 27.3125)"
12-01-2023 17:55:04.978507,"(9.0, 21.0, 16.083333333333332)","(3.1, 4.7, 3.236111111111111)","(6.5, 11.5, 10.637837837837838)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 42.0, 27.3125)"
12-01-2023 17:55:06.048905,"(9.0, 21.0, 16.083333333333332)","(3.1, 4.7, 3.236111111111111)","(6.5, 12.0, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 42.0, 27.3125)"
12-01-2023 17:55:07.036716,"(9.0, 21.0, 16.083333333333332)","(3.1, 4.7, 3.34375)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 42.0, 27.3125)"
12-01-2023 17:55:08.055411,"(9.0, 21.0, 16.083333333333332)","(3.1, 4.7, 3.236111111111111)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 42.0, 27.3125)"
12-01-2023 17:55:09.011079,"(9.0, 21.0, 16.083333333333332)","(3.1, 4.7, 3.236111111111111)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 12.725)","(18.0, 42.0, 27.3125)"
12-01-2023 17:55:10.049508,"(9.0, 21.0, 16.083333333333332)","(3.1, 4.7, 3.236111111111111)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 11.82)","(18.0, 42.0, 25.57142857142857)"
12-01-2023 17:55:11.115600,"(9.0, 21.0, 13.875)","(3.1, 4.6, 3.2818181818181817)","(6.5, 11.5, 9.933333333333334)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 11.82)","(18.0, 42.0, 25.57142857142857)"
12-01-2023 17:55:11.986600,"(9.0, 21.0, 13.875)","(3.1, 4.6, 3.2818181818181817)","(6.5, 11.5, 9.933333333333334)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 11.82)","(18.0, 42.0, 25.57142857142857)"
12-01-2023 17:55:13.086344,"(9.0, 21.0, 13.875)","(3.1, 4.6, 3.2818181818181817)","(6.5, 11.5, 9.933333333333334)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 11.82)","(18.0, 42.0, 25.57142857142857)"
12-01-2023 17:55:14.054484,"(9.0, 21.0, 13.875)","(3.1, 4.6, 3.2818181818181817)","(6.5, 11.5, 9.933333333333334)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 11.82)","(18.0, 42.0, 25.57142857142857)"
12-01-2023 17:55:14.898317,"(9.0, 21.0, 14.0)","(3.1, 4.6, 3.2818181818181817)","(6.5, 11.5, 9.933333333333334)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 11.82)","(18.0, 42.0, 25.57142857142857)"
12-01-2023 17:55:15.806380,"(9.0, 21.0, 14.0)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.5, 9.933333333333334)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 11.9)","(18.0, 42.0, 25.57142857142857)"
12-01-2023 17:55:16.811120,"(9.0, 21.0, 14.0)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.5, 9.933333333333334)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 11.9)","(18.0, 42.0, 25.57142857142857)"
12-01-2023 17:55:17.748178,"(9.0, 21.0, 14.0)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 9.32)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 11.9)","(18.0, 42.0, 25.57142857142857)"
12-01-2023 17:55:18.655699,"(9.0, 21.0, 14.0)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 9.32)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 11.9)","(18.0, 42.0, 25.57142857142857)"
12-01-2023 17:55:19.609941,"(9.0, 21.0, 14.0)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 9.32)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 11.9)","(18.0, 42.0, 25.57142857142857)"
12-01-2023 17:55:20.520237,"(9.0, 21.0, 14.0)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 9.32)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 11.9)","(18.0, 42.0, 25.57142857142857)"
12-01-2023 17:55:21.420524,"(9.0, 21.0, 14.0)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 9.32)","(2.05, 3.3, 2.2248)","(7.0, 14.5, 10.25)","(18.0, 42.0, 27.9375)"
12-01-2023 17:55:22.430317,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 42.0, 27.9375)"
12-01-2023 17:55:23.592997,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 42.0, 27.9375)"
12-01-2023 17:55:24.582030,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 42.0, 27.9375)"
12-01-2023 17:55:25.540957,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 42.0, 27.9375)"
12-01-2023 17:55:26.557966,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 42.0, 27.9375)"
12-01-2023 17:55:27.609526,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 42.0, 27.9375)"
12-01-2023 17:55:28.629438,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 42.0, 27.9375)"
12-01-2023 17:55:29.680664,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 42.0, 27.9375)"
12-01-2023 17:55:30.682028,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 42.0, 27.9375)"
12-01-2023 17:55:31.751078,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 42.0, 27.9375)"
12-01-2023 17:55:32.767353,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 42.0, 27.9375)"
12-01-2023 17:55:33.652695,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 42.0, 27.9375)"
12-01-2023 17:55:34.708700,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 42.0, 27.9375)"
12-01-2023 17:55:35.886101,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 42.0, 27.9375)"
12-01-2023 17:55:37.031721,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 42.0, 27.9375)"
12-01-2023 17:55:38.106275,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 42.0, 27.9375)"
12-01-2023 17:55:39.357525,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 42.0, 27.9375)"
12-01-2023 17:55:40.508398,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 42.0, 27.9375)"
12-01-2023 17:55:41.611775,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 42.0, 27.1875)"
12-01-2023 17:55:42.720861,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 40.0, 27.1875)"
12-01-2023 17:55:43.790430,"(9.0, 17.0, 14.120000000000001)","(3.1, 4.6, 3.4795454545454545)","(6.5, 11.0, 8.6)","(2.05, 3.3, 2.2248)","(7.0, 12.5, 11.225)","(18.0, 40.0, 27.1875)"
