,Velocity Framed,Kilcoy Castle,Bermuda Sky,Far Out Lexi,Caledonia,Barking Bush
09-01-2023 17:33:25.653665,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:26.794924,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:27.957941,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:29.126707,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:30.609152,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:31.842388,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:32.997328,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:34.141143,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:35.303849,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:36.533628,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:37.804668,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:39.032964,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:40.253937,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:41.443148,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:42.591824,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:43.718788,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:44.835827,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:45.954240,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:47.129784,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:48.380685,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:49.530448,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:50.756352,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:51.908586,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:53.254634,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:54.484471,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:55.603256,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:56.637782,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:57.685248,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:58.709559,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:33:59.704246,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:00.740104,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:01.772069,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:02.842946,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:03.909433,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:05.041442,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:06.126472,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:07.198944,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:08.294988,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:09.342436,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:10.429344,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:11.484047,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:12.489085,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:13.549941,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:14.551877,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:15.480184,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:16.442340,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:17.358184,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:18.318889,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:19.288813,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:20.282881,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:21.331685,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:22.361928,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:23.395804,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:24.463128,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:25.498977,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:26.577805,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:27.626690,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:28.741892,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:29.780730,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:30.801852,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:31.856368,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:32.941100,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:33.920890,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:34.929901,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:35.908839,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:36.864494,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:37.830716,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:38.978854,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:40.246513,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:41.331643,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:42.403377,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:43.522852,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:44.554576,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:45.595492,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:46.620522,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:47.688966,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:48.757428,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:49.832389,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:50.935415,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:51.986374,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.42)","(6.5, 11.5, 10.914285714285715)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.644444444444445)"
09-01-2023 17:34:53.118128,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 6.8, 5.7)","(6.5, 11.5, 14.672)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.2, 5.04)"
09-01-2023 17:34:54.178424,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 7.2, 5.7)","(6.5, 17.5, 14.672)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 5.771428571428571)"
09-01-2023 17:34:55.203488,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 7.2, 5.7)","(6.5, 17.5, 14.672)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 5.771428571428571)"
09-01-2023 17:34:56.249188,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 7.2, 5.7)","(6.5, 17.5, 14.672)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 5.771428571428571)"
09-01-2023 17:34:57.304163,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 7.2, 5.611111111111111)","(6.5, 17.5, 14.2)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 5.771428571428571)"
09-01-2023 17:34:58.386897,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 7.0, 5.611111111111111)","(6.5, 17.5, 14.2)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 5.771428571428571)"
09-01-2023 17:34:59.458441,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 7.0, 5.611111111111111)","(6.5, 17.5, 11.690909090909091)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 5.771428571428571)"
09-01-2023 17:35:00.510918,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 7.0, 5.611111111111111)","(6.5, 18.5, 11.690909090909091)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 5.771428571428571)"
09-01-2023 17:35:01.522182,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 7.0, 5.611111111111111)","(6.5, 18.5, 11.690909090909091)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 5.771428571428571)"
09-01-2023 17:35:02.535401,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 7.0, 5.611111111111111)","(6.5, 18.5, 11.690909090909091)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 6.359999999999999)"
09-01-2023 17:35:03.576968,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 7.0, 5.611111111111111)","(6.5, 18.5, 11.690909090909091)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 6.359999999999999)"
09-01-2023 17:35:04.617184,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 7.0, 5.611111111111111)","(6.5, 18.5, 11.690909090909091)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 6.359999999999999)"
09-01-2023 17:35:05.666148,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 7.0, 5.611111111111111)","(6.5, 18.5, 11.690909090909091)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 6.359999999999999)"
09-01-2023 17:35:06.676862,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 7.0, 5.611111111111111)","(6.5, 18.5, 11.690909090909091)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 5.199999999999999)"
09-01-2023 17:35:07.681660,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 7.0, 5.611111111111111)","(6.5, 18.5, 11.690909090909091)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 5.199999999999999)"
09-01-2023 17:35:08.710039,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 7.0, 5.611111111111111)","(6.5, 18.5, 11.690909090909091)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 5.199999999999999)"
09-01-2023 17:35:09.725279,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.2, 5.764516129032258)","(4.4, 7.0, 5.611111111111111)","(6.5, 18.5, 11.690909090909091)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 5.199999999999999)"
09-01-2023 17:35:10.727853,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.0, 5.5515625)","(4.4, 7.0, 5.611111111111111)","(6.5, 18.5, 11.690909090909091)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 5.199999999999999)"
09-01-2023 17:35:11.724137,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.2, 5.764516129032258)","(4.4, 7.0, 5.611111111111111)","(6.5, 18.5, 11.690909090909091)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 5.199999999999999)"
09-01-2023 17:35:12.680222,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.2, 5.764516129032258)","(4.4, 7.0, 5.611111111111111)","(6.5, 18.5, 11.690909090909091)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 5.199999999999999)"
09-01-2023 17:35:13.685036,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.2, 5.764516129032258)","(4.4, 7.0, 5.611111111111111)","(6.5, 18.5, 11.690909090909091)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 5.199999999999999)"
09-01-2023 17:35:14.663260,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.2, 5.764516129032258)","(4.4, 7.0, 5.611111111111111)","(6.5, 18.5, 11.690909090909091)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 5.199999999999999)"
09-01-2023 17:35:15.685854,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.2, 5.764516129032258)","(4.4, 7.0, 5.611111111111111)","(6.5, 18.5, 11.690909090909091)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 5.199999999999999)"
09-01-2023 17:35:16.693451,"(5.0, 9.8, 5.527272727272727)","(4.2, 6.2, 5.764516129032258)","(4.4, 7.0, 5.611111111111111)","(6.5, 18.5, 11.690909090909091)","(3.9, 4.1, 3.9499999999999997)","(4.6, 7.6, 5.199999999999999)"
