,Mollidor,Hear The Call Nz,Harry Croft,My Ultimate Heston,Chasin Dreamz,Downtown Lucca,Awayovernight Nz,Jaydes Terror,Rocco Variety
08-12-2022 15:02:15.985421,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 11.299999999999999)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:02:17.152836,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 11.299999999999999)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:02:18.345326,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 11.299999999999999)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:02:19.704206,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 11.299999999999999)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:02:21.000979,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 11.299999999999999)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:02:22.497187,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 11.299999999999999)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:02:23.894175,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 11.299999999999999)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:02:25.214039,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 11.299999999999999)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:02:26.446489,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 11.299999999999999)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:02:27.661723,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 11.299999999999999)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:02:28.829711,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 11.299999999999999)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:02:29.943322,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 11.299999999999999)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:02:31.096392,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 11.299999999999999)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:02:32.236632,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:33.460428,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:34.658377,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:35.862937,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:37.056585,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:38.202268,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:39.376898,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:40.594101,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.5)","(14.0, 27.0, 19.333333333333332)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:41.790846,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 27.333333333333332)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:43.002908,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:44.255180,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:45.501855,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:46.705453,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:47.955962,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:49.213479,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:50.487261,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:51.729081,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:52.943183,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:54.179007,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:55.396544,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:56.648321,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:57.887491,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:02:59.035733,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:03:00.204745,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:03:01.388716,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:03:02.619591,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:03:03.884305,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:03:05.140445,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:06.410887,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:07.674184,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.53076923076923)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:08.881134,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.782352941176471)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 19.0)"
08-12-2022 15:03:10.080984,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.782352941176471)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:11.282932,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.782352941176471)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:12.479659,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.782352941176471)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:13.677657,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.782352941176471)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 19.0)"
08-12-2022 15:03:14.867444,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.782352941176471)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 19.0)"
08-12-2022 15:03:16.063207,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.782352941176471)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:17.285733,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.782352941176471)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 26.826086956521742)"
08-12-2022 15:03:18.578569,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.516666666666666)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 26.826086956521742)"
08-12-2022 15:03:19.882018,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.963636363636363)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:21.212041,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.963636363636363)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 19.0)"
08-12-2022 15:03:22.566603,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 14.516666666666666)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 19.0)"
08-12-2022 15:03:23.885393,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:25.091518,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:26.252943,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 19.0)"
08-12-2022 15:03:27.534092,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:28.752229,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:30.031614,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:31.333554,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:03:32.631172,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 19.0)"
08-12-2022 15:03:33.918072,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:35.314018,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:36.701687,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 19.0)"
08-12-2022 15:03:38.077840,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:39.408299,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:40.732338,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 44.15384615384615)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:42.059911,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 44.15384615384615)","(16.0, 28.0, 19.0)"
08-12-2022 15:03:43.362094,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:44.628857,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 31.333333333333336)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:45.864672,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 19.0)"
08-12-2022 15:03:46.970525,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 19.0)"
08-12-2022 15:03:48.190723,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 25.923076923076923)"
08-12-2022 15:03:49.399291,"(19.0, 36.0, 25.333333333333332)","(1.85, 99999, 99990)","(21.0, 42.0, 35.333333333333336)","(14.0, 26.0, 21.666666666666664)","(14.0, 27.0, 17.142857142857142)","(9.0, 15.5, 11.433333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 40.0)","(16.0, 28.0, 25.923076923076923)"
