,Smiling Walnut,Chinotto Girl,Jingalong Lotte,Ginger Jess,Shaq Owes,Eris Lucy,Winter Skye,Shrimp Boat
10-01-2023 18:31:41.631642,"(3.3, 6.6, 6.199999999999999)","(3.1, 4.2, 3.825)","(4.6, 6.8, 6.2)","(21.0, 70.0, 48.5)","(16.0, 46.0, 39.77777777777778)","(31.0, 110.0, 46.36363636363636)","(3.5, 5.2, 4.7)","(17.0, 42.0, 39.16666666666667)"
10-01-2023 18:31:42.741700,"(3.3, 6.8, 6.05)","(3.1, 4.2, 3.825)","(4.6, 6.8, 6.2)","(21.0, 70.0, 48.5)","(16.0, 46.0, 39.77777777777778)","(31.0, 110.0, 46.36363636363636)","(3.5, 5.2, 4.7)","(17.0, 42.0, 38.8125)"
10-01-2023 18:31:43.851354,"(3.3, 6.6, 5.5)","(3.1, 4.2, 3.825)","(4.6, 6.8, 6.2)","(21.0, 70.0, 48.5)","(16.0, 46.0, 39.77777777777778)","(31.0, 110.0, 46.36363636363636)","(3.5, 5.2, 4.7)","(17.0, 42.0, 29.5)"
10-01-2023 18:31:44.961934,"(3.3, 6.6, 5.5)","(3.1, 4.2, 3.825)","(4.6, 6.8, 6.2)","(21.0, 70.0, 48.5)","(16.0, 46.0, 39.77777777777778)","(31.0, 110.0, 46.36363636363636)","(3.5, 5.2, 4.7)","(17.0, 42.0, 29.5)"
10-01-2023 18:31:46.040215,"(3.3, 6.6, 5.5)","(3.1, 4.2, 3.825)","(4.6, 6.8, 6.2)","(21.0, 70.0, 48.5)","(16.0, 46.0, 39.77777777777778)","(31.0, 110.0, 46.36363636363636)","(3.5, 5.2, 4.7)","(17.0, 42.0, 29.5)"
10-01-2023 18:31:47.133607,"(3.3, 6.6, 5.5)","(3.1, 4.2, 3.825)","(4.6, 6.8, 6.121428571428572)","(21.0, 70.0, 66.0909090909091)","(16.0, 46.0, 26.46875)","(31.0, 110.0, 68.8235294117647)","(3.5, 5.2, 4.7)","(17.0, 42.0, 30.142857142857142)"
10-01-2023 18:31:48.242133,"(3.3, 6.6, 6.42)","(3.1, 4.2, 4.116666666666667)","(4.6, 6.8, 6.121428571428572)","(21.0, 70.0, 57.0)","(16.0, 44.0, 30.25)","(31.0, 110.0, 63.714285714285715)","(3.5, 5.2, 4.7)","(17.0, 40.0, 33.8)"
10-01-2023 18:31:49.336020,"(3.3, 6.6, 5.75)","(3.1, 4.2, 4.116666666666667)","(4.6, 6.4, 6.321052631578947)","(21.0, 60.0, 57.0)","(16.0, 42.0, 30.25)","(31.0, 90.0, 62.4)","(3.5, 5.2, 4.6)","(17.0, 38.0, 33.8)"
10-01-2023 18:31:50.468581,"(3.3, 6.6, 5.75)","(3.1, 4.2, 3.85)","(4.6, 6.0, 5.492307692307692)","(21.0, 60.0, 57.0)","(16.0, 42.0, 30.25)","(31.0, 90.0, 78.16666666666666)","(3.5, 5.0, 4.6)","(17.0, 38.0, 33.8)"
10-01-2023 18:31:51.561694,"(3.3, 6.6, 5.75)","(3.1, 4.2, 3.85)","(4.6, 6.0, 5.492307692307692)","(21.0, 60.0, 57.0)","(16.0, 42.0, 30.25)","(31.0, 85.0, 78.16666666666666)","(3.5, 5.0, 4.6)","(17.0, 38.0, 33.8)"
10-01-2023 18:31:52.691566,"(3.3, 6.6, 5.75)","(3.1, 4.2, 3.85)","(4.6, 6.0, 5.633333333333334)","(21.0, 60.0, 57.0)","(16.0, 42.0, 30.6875)","(31.0, 85.0, 78.16666666666666)","(3.5, 5.0, 4.6)","(17.0, 38.0, 33.8)"
10-01-2023 18:31:53.773632,"(3.3, 6.6, 5.75)","(3.1, 4.2, 3.85)","(4.6, 6.0, 5.633333333333334)","(21.0, 60.0, 57.0)","(16.0, 38.0, 28.25)","(31.0, 85.0, 78.16666666666666)","(3.5, 5.0, 4.6)","(17.0, 38.0, 33.8)"
10-01-2023 18:31:54.870018,"(3.3, 6.6, 6.433333333333333)","(3.1, 4.2, 3.85)","(4.6, 6.0, 5.633333333333334)","(21.0, 60.0, 57.0)","(16.0, 38.0, 27.363636363636363)","(31.0, 85.0, 78.16666666666666)","(3.5, 5.0, 4.6)","(17.0, 38.0, 33.8)"
10-01-2023 18:31:55.967466,"(3.3, 6.6, 5.9)","(3.1, 4.2, 3.85)","(4.6, 6.0, 5.633333333333334)","(21.0, 60.0, 57.0)","(16.0, 38.0, 27.363636363636363)","(31.0, 85.0, 78.16666666666666)","(3.5, 5.0, 4.6)","(17.0, 38.0, 33.8)"
10-01-2023 18:31:57.051535,"(3.3, 6.6, 5.9)","(3.1, 4.2, 3.85)","(4.6, 6.0, 5.633333333333334)","(21.0, 60.0, 57.0)","(16.0, 38.0, 27.363636363636363)","(31.0, 85.0, 78.16666666666666)","(3.5, 5.0, 4.5)","(17.0, 38.0, 33.8)"
10-01-2023 18:31:58.140836,"(3.3, 6.6, 5.9)","(3.1, 4.2, 3.85)","(4.6, 6.0, 5.633333333333334)","(21.0, 60.0, 57.0)","(16.0, 38.0, 28.22222222222222)","(31.0, 85.0, 78.16666666666666)","(3.5, 4.8, 4.5)","(17.0, 38.0, 33.8)"
10-01-2023 18:31:59.216110,"(3.3, 6.6, 5.9)","(3.1, 4.2, 3.85)","(4.6, 6.0, 5.633333333333334)","(21.0, 60.0, 57.0)","(16.0, 36.0, 31.416666666666668)","(31.0, 85.0, 71.33333333333333)","(3.5, 4.8, 4.5)","(17.0, 38.0, 33.8)"
10-01-2023 18:32:00.278771,"(3.3, 6.6, 5.9)","(3.1, 4.2, 3.85)","(4.6, 6.0, 5.633333333333334)","(21.0, 60.0, 57.0)","(16.0, 34.0, 31.416666666666668)","(31.0, 85.0, 71.33333333333333)","(3.5, 4.8, 4.5)","(17.0, 38.0, 33.8)"
10-01-2023 18:32:01.318745,"(3.3, 6.6, 6.416666666666666)","(3.1, 4.2, 3.85)","(4.6, 6.0, 5.633333333333334)","(21.0, 60.0, 57.0)","(16.0, 34.0, 31.416666666666668)","(31.0, 85.0, 71.33333333333333)","(3.5, 4.8, 4.5)","(17.0, 38.0, 33.8)"
10-01-2023 18:32:02.451605,"(3.3, 6.6, 6.1)","(3.1, 4.2, 3.85)","(4.6, 6.0, 5.633333333333334)","(21.0, 60.0, 57.0)","(16.0, 34.0, 31.416666666666668)","(31.0, 85.0, 71.33333333333333)","(3.5, 4.8, 4.5)","(17.0, 38.0, 33.8)"
10-01-2023 18:32:03.565047,"(3.3, 6.6, 6.1)","(3.1, 4.2, 3.85)","(4.6, 6.0, 5.633333333333334)","(21.0, 60.0, 57.0)","(16.0, 34.0, 31.416666666666668)","(31.0, 85.0, 71.33333333333333)","(3.5, 4.8, 4.5)","(17.0, 38.0, 33.8)"
10-01-2023 18:32:04.620343,"(3.3, 6.6, 6.1)","(3.1, 4.2, 3.85)","(4.6, 6.0, 5.633333333333334)","(21.0, 60.0, 57.0)","(16.0, 34.0, 31.416666666666668)","(31.0, 85.0, 74.75)","(3.5, 4.8, 4.5)","(17.0, 38.0, 33.8)"
10-01-2023 18:32:05.699017,"(3.3, 6.6, 6.1)","(3.1, 4.2, 4.114285714285715)","(4.6, 6.0, 5.633333333333334)","(21.0, 60.0, 57.0)","(16.0, 34.0, 31.416666666666668)","(31.0, 85.0, 59.333333333333336)","(3.5, 4.8, 4.75)","(17.0, 38.0, 28.5)"
10-01-2023 18:32:06.752968,"(3.3, 6.6, 6.1)","(3.1, 4.2, 4.05)","(4.6, 6.0, 5.454545454545455)","(21.0, 60.0, 57.0)","(16.0, 34.0, 31.416666666666668)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.9, 4.75)","(17.0, 40.0, 28.5)"
10-01-2023 18:32:07.817238,"(3.3, 6.6, 6.1)","(3.1, 4.2, 3.6115384615384616)","(4.6, 6.0, 5.454545454545455)","(21.0, 60.0, 57.0)","(16.0, 34.0, 31.416666666666668)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.9, 4.75)","(17.0, 40.0, 28.5)"
10-01-2023 18:32:08.829216,"(3.3, 6.6, 6.449999999999999)","(3.1, 4.2, 3.659090909090909)","(4.6, 6.0, 5.454545454545455)","(21.0, 60.0, 57.0)","(16.0, 34.0, 31.416666666666668)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.9, 4.75)","(17.0, 40.0, 28.5)"
10-01-2023 18:32:09.904411,"(3.3, 6.6, 6.199999999999999)","(3.1, 4.1, 3.675)","(4.6, 6.0, 5.454545454545455)","(21.0, 60.0, 57.0)","(16.0, 34.0, 31.416666666666668)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.9, 4.75)","(17.0, 40.0, 28.5)"
10-01-2023 18:32:10.988142,"(3.3, 6.6, 6.199999999999999)","(3.1, 4.0, 3.675)","(4.6, 6.0, 5.454545454545455)","(21.0, 60.0, 57.0)","(16.0, 34.0, 31.416666666666668)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.9, 4.75)","(17.0, 40.0, 25.363636363636363)"
10-01-2023 18:32:12.059093,"(3.3, 6.6, 6.199999999999999)","(3.1, 3.95, 3.83)","(4.6, 6.0, 5.454545454545455)","(21.0, 60.0, 57.0)","(16.0, 34.0, 31.416666666666668)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.9, 4.675)","(17.0, 40.0, 25.363636363636363)"
10-01-2023 18:32:13.192667,"(3.3, 6.6, 6.199999999999999)","(3.1, 3.9, 3.79)","(4.6, 6.0, 5.618181818181818)","(21.0, 60.0, 57.0)","(16.0, 34.0, 31.416666666666668)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.9, 4.675)","(17.0, 40.0, 25.363636363636363)"
10-01-2023 18:32:14.326486,"(3.3, 6.6, 6.199999999999999)","(3.1, 3.9, 3.519230769230769)","(4.6, 6.0, 5.618181818181818)","(21.0, 60.0, 57.0)","(16.0, 34.0, 31.416666666666668)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.9, 4.675)","(17.0, 40.0, 25.363636363636363)"
10-01-2023 18:32:15.477091,"(3.3, 6.8, 5.6)","(3.1, 3.85, 3.5166666666666666)","(4.6, 6.0, 5.618181818181818)","(21.0, 60.0, 57.0)","(16.0, 34.0, 31.416666666666668)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.9, 4.675)","(17.0, 40.0, 28.5)"
10-01-2023 18:32:16.661018,"(3.3, 6.6, 5.75)","(3.1, 3.8, 3.5)","(4.6, 5.9, 5.55)","(21.0, 60.0, 57.0)","(16.0, 34.0, 31.416666666666668)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.9, 4.675)","(17.0, 40.0, 27.142857142857142)"
10-01-2023 18:32:17.871268,"(3.3, 6.6, 5.75)","(3.1, 3.75, 3.440909090909091)","(4.6, 5.8, 5.716666666666667)","(21.0, 60.0, 57.0)","(16.0, 34.0, 31.416666666666668)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.9, 4.675)","(17.0, 40.0, 27.142857142857142)"
10-01-2023 18:32:19.137865,"(3.3, 6.6, 5.75)","(3.1, 3.6, 3.5)","(4.6, 5.8, 5.718181818181818)","(21.0, 60.0, 57.0)","(16.0, 34.0, 31.416666666666668)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.9, 4.733333333333333)","(17.0, 40.0, 27.142857142857142)"
10-01-2023 18:32:20.254388,"(3.3, 6.6, 5.75)","(3.1, 3.55, 3.5)","(4.6, 5.8, 5.8100000000000005)","(21.0, 60.0, 57.0)","(16.0, 34.0, 29.166666666666664)","(31.0, 90.0, 63.714285714285715)","(3.5, 4.8, 4.7125)","(17.0, 40.0, 27.714285714285715)"
10-01-2023 18:32:21.328088,"(3.3, 6.6, 5.85)","(3.1, 3.55, 3.45)","(4.6, 5.9, 5.578571428571429)","(21.0, 60.0, 57.0)","(16.0, 34.0, 31.583333333333332)","(31.0, 90.0, 63.714285714285715)","(3.5, 4.9, 4.7125)","(17.0, 40.0, 28.0)"
10-01-2023 18:32:22.389192,"(3.3, 6.6, 5.949999999999999)","(3.1, 3.55, 3.45)","(4.6, 5.9, 5.578571428571429)","(21.0, 60.0, 57.0)","(16.0, 34.0, 31.583333333333332)","(31.0, 90.0, 63.714285714285715)","(3.5, 4.9, 4.7125)","(17.0, 40.0, 31.799999999999997)"
10-01-2023 18:32:23.435649,"(3.3, 6.6, 5.949999999999999)","(3.1, 3.55, 3.5142857142857142)","(4.6, 5.9, 5.578571428571429)","(21.0, 60.0, 57.0)","(16.0, 34.0, 29.166666666666664)","(31.0, 90.0, 63.714285714285715)","(3.5, 4.9, 4.7125)","(17.0, 40.0, 31.799999999999997)"
10-01-2023 18:32:24.492880,"(3.3, 6.6, 5.949999999999999)","(3.1, 3.55, 3.5142857142857142)","(4.6, 5.9, 5.578571428571429)","(21.0, 60.0, 57.0)","(16.0, 34.0, 29.166666666666664)","(31.0, 90.0, 63.714285714285715)","(3.5, 4.9, 4.7125)","(17.0, 40.0, 31.799999999999997)"
10-01-2023 18:32:25.542825,"(3.3, 6.6, 5.949999999999999)","(3.1, 3.55, 3.533333333333333)","(4.6, 5.9, 5.578571428571429)","(21.0, 60.0, 57.0)","(16.0, 34.0, 29.166666666666664)","(31.0, 90.0, 63.714285714285715)","(3.5, 4.9, 4.375)","(17.0, 40.0, 31.799999999999997)"
10-01-2023 18:32:26.623159,"(3.3, 6.6, 5.949999999999999)","(3.1, 3.55, 3.5214285714285714)","(4.6, 5.9, 5.578571428571429)","(21.0, 60.0, 57.0)","(16.0, 34.0, 29.166666666666664)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.9, 4.5)","(17.0, 40.0, 32.0)"
10-01-2023 18:32:27.666329,"(3.3, 6.6, 6.477777777777778)","(3.1, 3.55, 3.5214285714285714)","(4.6, 5.9, 5.7125)","(21.0, 60.0, 57.0)","(16.0, 34.0, 29.166666666666664)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.8, 4.5)","(17.0, 40.0, 32.0)"
10-01-2023 18:32:28.721752,"(3.3, 6.6, 6.1)","(3.1, 3.55, 3.5214285714285714)","(4.6, 5.8, 5.72)","(21.0, 60.0, 57.0)","(16.0, 34.0, 29.166666666666664)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.8, 4.5)","(17.0, 40.0, 32.0)"
10-01-2023 18:32:29.799053,"(3.3, 6.6, 6.1)","(3.1, 3.55, 3.5214285714285714)","(4.6, 5.8, 5.72)","(21.0, 60.0, 57.0)","(16.0, 34.0, 29.166666666666664)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.8, 4.5)","(17.0, 40.0, 32.0)"
10-01-2023 18:32:30.846316,"(3.3, 6.6, 6.1)","(3.1, 3.55, 3.5214285714285714)","(4.6, 5.8, 5.7124999999999995)","(21.0, 60.0, 57.0)","(16.0, 34.0, 29.166666666666664)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.8, 4.5)","(17.0, 40.0, 32.0)"
10-01-2023 18:32:31.877150,"(3.3, 6.6, 6.1)","(3.1, 3.5, 3.4318181818181817)","(4.6, 5.8, 5.7124999999999995)","(21.0, 60.0, 57.0)","(16.0, 34.0, 29.166666666666664)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.8, 4.375)","(17.0, 40.0, 32.0)"
10-01-2023 18:32:32.897580,"(3.3, 6.6, 6.1)","(3.1, 3.45, 3.435714285714286)","(4.6, 5.9, 5.75)","(21.0, 60.0, 57.0)","(16.0, 34.0, 29.166666666666664)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.9, 4.375)","(17.0, 40.0, 32.0)"
10-01-2023 18:32:33.966973,"(3.3, 6.6, 6.1)","(3.1, 3.45, 3.435714285714286)","(4.6, 5.9, 5.75)","(21.0, 60.0, 57.0)","(16.0, 34.0, 29.166666666666664)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.8, 4.5)","(17.0, 40.0, 32.0)"
10-01-2023 18:32:35.008170,"(3.3, 6.8, 5.8999999999999995)","(3.1, 3.45, 3.435714285714286)","(4.6, 5.9, 5.75)","(21.0, 60.0, 57.0)","(16.0, 34.0, 29.166666666666664)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.8, 4.5)","(17.0, 40.0, 32.0)"
10-01-2023 18:32:36.100044,"(3.3, 6.6, 6.1)","(3.1, 3.45, 3.435714285714286)","(4.6, 5.9, 5.75)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 59.333333333333336)","(3.5, 4.8, 4.5)","(17.0, 40.0, 32.0)"
10-01-2023 18:32:37.123496,"(3.3, 6.6, 6.1)","(3.1, 3.45, 3.4321428571428574)","(4.6, 5.9, 5.75)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 57.14285714285714)","(3.5, 4.8, 4.7125)","(17.0, 40.0, 32.0)"
10-01-2023 18:32:38.154557,"(3.3, 6.6, 6.1)","(3.1, 3.45, 3.35)","(4.6, 5.9, 5.75)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 57.14285714285714)","(3.5, 4.9, 4.7125)","(17.0, 40.0, 32.0)"
10-01-2023 18:32:39.148837,"(3.3, 6.6, 6.1)","(3.1, 3.45, 3.3578947368421055)","(4.6, 5.9, 5.75)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 57.14285714285714)","(3.5, 4.9, 4.7125)","(17.0, 40.0, 32.0)"
10-01-2023 18:32:40.161881,"(3.3, 6.6, 6.466666666666667)","(3.1, 3.4, 3.3846153846153846)","(4.6, 5.8, 5.75)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 57.14285714285714)","(3.5, 4.9, 4.7125)","(17.0, 40.0, 32.0)"
10-01-2023 18:32:41.221793,"(3.3, 6.8, 6.125)","(3.1, 3.4, 3.3846153846153846)","(4.6, 5.9, 5.75)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 57.14285714285714)","(3.5, 4.9, 4.7125)","(17.0, 40.0, 32.0)"
10-01-2023 18:32:42.245544,"(3.3, 6.6, 6.05)","(3.1, 3.4, 3.3846153846153846)","(4.6, 5.9, 5.75)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 57.14285714285714)","(3.5, 4.9, 4.7125)","(17.0, 40.0, 32.0)"
10-01-2023 18:32:43.291706,"(3.3, 6.6, 6.05)","(3.1, 3.4, 3.375)","(4.6, 5.9, 5.75)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.9, 4.375)","(17.0, 40.0, 32.0)"
10-01-2023 18:32:44.342387,"(3.3, 6.6, 6.05)","(3.1, 3.4, 3.375)","(4.6, 5.9, 5.75)","(21.0, 60.0, 56.33333333333333)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.9, 4.5)","(17.0, 40.0, 32.0)"
10-01-2023 18:32:45.354957,"(3.3, 6.6, 5.7894736842105265)","(3.1, 3.35, 3.2875)","(4.6, 5.9, 5.75)","(21.0, 60.0, 56.33333333333333)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.8, 4.5)","(17.0, 40.0, 32.4)"
10-01-2023 18:32:46.391943,"(3.3, 6.6, 5.408333333333333)","(3.1, 3.35, 3.2875)","(4.6, 5.9, 5.595238095238095)","(21.0, 60.0, 56.33333333333333)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.8, 4.5)","(17.0, 40.0, 32.4)"
10-01-2023 18:32:47.393355,"(3.3, 6.4, 5.85)","(3.1, 3.3, 3.2874999999999996)","(4.6, 5.8, 5.75)","(21.0, 60.0, 56.33333333333333)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.8, 4.5)","(17.0, 40.0, 32.4)"
10-01-2023 18:32:48.392366,"(3.3, 6.4, 5.85)","(3.1, 3.3, 3.2874999999999996)","(4.6, 5.8, 5.75)","(21.0, 60.0, 56.33333333333333)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.8, 4.5)","(17.0, 40.0, 32.0)"
10-01-2023 18:32:49.367362,"(3.3, 6.4, 5.85)","(3.1, 3.3, 3.2874999999999996)","(4.6, 5.8, 5.75)","(21.0, 60.0, 56.33333333333333)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.8, 4.525)","(17.0, 40.0, 32.0)"
10-01-2023 18:32:50.341823,"(3.3, 6.4, 5.85)","(3.1, 3.3, 3.2874999999999996)","(4.6, 5.8, 5.75)","(21.0, 60.0, 56.33333333333333)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.9, 4.525)","(17.0, 40.0, 28.0)"
10-01-2023 18:32:51.288968,"(3.3, 6.4, 5.85)","(3.1, 3.3, 3.2874999999999996)","(4.6, 5.8, 5.75)","(21.0, 60.0, 56.33333333333333)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.9, 4.525)","(17.0, 40.0, 28.0)"
10-01-2023 18:32:52.287349,"(3.3, 6.4, 5.85)","(3.1, 3.3, 3.2583333333333333)","(4.6, 5.8, 5.75)","(21.0, 60.0, 56.33333333333333)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.9, 4.525)","(17.0, 40.0, 28.0)"
10-01-2023 18:32:53.274749,"(3.3, 6.4, 6.0)","(3.1, 3.25, 3.24375)","(4.6, 5.8, 5.75)","(21.0, 60.0, 56.33333333333333)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.9, 4.525)","(17.0, 40.0, 28.0)"
10-01-2023 18:32:54.296290,"(3.3, 6.4, 6.0)","(3.1, 3.3, 3.2583333333333333)","(4.6, 5.8, 5.75)","(21.0, 60.0, 56.33333333333333)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.9, 4.525)","(17.0, 40.0, 28.0)"
10-01-2023 18:32:55.399024,"(3.3, 6.4, 6.0)","(3.1, 3.3, 3.2583333333333333)","(4.6, 5.8, 5.75)","(21.0, 60.0, 56.33333333333333)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.9, 4.525)","(17.0, 40.0, 28.0)"
10-01-2023 18:32:56.424912,"(3.3, 6.4, 6.0)","(3.1, 3.3, 3.2583333333333333)","(4.6, 5.8, 5.75)","(21.0, 60.0, 56.33333333333333)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.9, 4.75)","(17.0, 40.0, 28.0)"
10-01-2023 18:32:57.426126,"(3.3, 6.4, 6.0)","(3.1, 3.3, 3.2583333333333333)","(4.6, 5.8, 5.75)","(21.0, 60.0, 56.33333333333333)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.9, 4.75)","(17.0, 40.0, 28.0)"
10-01-2023 18:32:58.410581,"(3.3, 6.4, 6.0)","(3.1, 3.3, 3.2583333333333333)","(4.6, 5.8, 5.75)","(21.0, 60.0, 56.33333333333333)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.9, 4.75)","(17.0, 40.0, 28.0)"
10-01-2023 18:32:59.456961,"(3.3, 6.4, 6.316666666666667)","(3.1, 3.4, 3.257142857142857)","(4.6, 5.8, 5.75)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.9, 4.75)","(17.0, 40.0, 28.0)"
10-01-2023 18:33:00.512210,"(3.3, 6.6, 5.76)","(3.1, 3.4, 3.257142857142857)","(4.6, 5.8, 5.7)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.9, 4.75)","(17.0, 40.0, 28.0)"
10-01-2023 18:33:01.529429,"(3.3, 6.4, 5.6173913043478265)","(3.1, 3.4, 3.257142857142857)","(4.6, 5.8, 5.7)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.9, 4.75)","(17.0, 40.0, 28.0)"
10-01-2023 18:33:02.543133,"(3.3, 6.4, 5.3687499999999995)","(3.1, 3.4, 3.257142857142857)","(4.6, 5.8, 5.7)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.9, 4.75)","(17.0, 40.0, 28.0)"
10-01-2023 18:33:03.496968,"(3.3, 6.4, 5.3687499999999995)","(3.1, 3.4, 3.257142857142857)","(4.6, 5.8, 5.7)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.9, 4.75)","(17.0, 40.0, 28.0)"
10-01-2023 18:33:04.438599,"(3.3, 6.4, 5.3687499999999995)","(3.1, 3.4, 3.257142857142857)","(4.6, 5.8, 5.7)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.9, 4.75)","(17.0, 40.0, 28.0)"
10-01-2023 18:33:05.392417,"(3.3, 6.4, 5.3687499999999995)","(3.1, 3.4, 3.257142857142857)","(4.6, 5.8, 5.7)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.9, 4.75)","(17.0, 40.0, 28.0)"
10-01-2023 18:33:06.351620,"(3.3, 6.4, 5.765384615384615)","(3.1, 3.45, 3.325)","(4.6, 5.8, 5.722222222222222)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.8, 4.457142857142857)","(17.0, 40.0, 28.0)"
10-01-2023 18:33:07.374380,"(3.3, 6.4, 5.765384615384615)","(3.1, 3.45, 3.2555555555555555)","(4.6, 5.8, 5.75)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.8, 4.5)","(17.0, 40.0, 32.0)"
10-01-2023 18:33:08.495147,"(3.3, 6.4, 5.765384615384615)","(3.1, 3.4, 3.3333333333333335)","(4.6, 5.8, 5.75)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.8, 4.5)","(17.0, 40.0, 32.44444444444444)"
10-01-2023 18:33:09.566383,"(3.3, 6.4, 5.765384615384615)","(3.1, 3.4, 3.3333333333333335)","(4.6, 5.8, 5.75)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.8, 4.5)","(17.0, 40.0, 32.44444444444444)"
10-01-2023 18:33:10.561652,"(3.3, 6.4, 5.765384615384615)","(3.1, 3.4, 3.3333333333333335)","(4.6, 5.8, 5.75)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.8, 4.5)","(17.0, 40.0, 32.44444444444444)"
10-01-2023 18:33:11.888614,"(3.3, 6.4, 5.765384615384615)","(3.1, 3.4, 3.3333333333333335)","(4.6, 5.8, 5.555)","(21.0, 60.0, 53.4)","(17.0, 34.0, 29.166666666666664)","(31.0, 90.0, 61.25)","(3.5, 4.8, 4.5)","(17.0, 40.0, 32.44444444444444)"
