,Yuna Bale,Bruisin Bull,Silver Lad,Tiger Worm,Whiskey Roll,Muddle Puddle,Bye Bye Blues,Nitro Britt
09-01-2023 18:43:26.485483,"(12.0, 19.0, 16.5)","(9.0, 14.0, 12.105263157894736)","(5.0, 9.8, 9.175)","(8.0, 15.0, 13.653846153846153)","(3.4, 4.9, 4.521052631578947)","(11.0, 17.0, 13.25)","(4.4, 5.0, 4.6000000000000005)","(5.0, 9.8, 5.8625)"
09-01-2023 18:43:27.700318,"(12.0, 19.0, 16.5)","(9.0, 14.0, 12.105263157894736)","(5.0, 9.8, 9.175)","(8.0, 15.0, 13.681818181818182)","(3.4, 4.9, 4.521052631578947)","(11.0, 17.0, 13.25)","(4.4, 5.0, 4.6000000000000005)","(5.0, 9.8, 6.666666666666667)"
09-01-2023 18:43:28.930259,"(12.0, 19.0, 16.5)","(9.0, 14.0, 11.947368421052632)","(5.0, 9.8, 9.175)","(8.0, 14.5, 13.681818181818182)","(3.4, 4.9, 4.586956521739131)","(11.0, 17.0, 13.25)","(4.4, 5.0, 4.6000000000000005)","(5.0, 9.4, 5.846666666666667)"
09-01-2023 18:43:30.163546,"(12.0, 19.0, 16.5)","(9.0, 14.0, 12.058823529411764)","(5.0, 9.8, 9.085714285714285)","(8.0, 14.5, 13.681818181818182)","(3.4, 4.9, 4.438461538461539)","(11.0, 17.0, 13.25)","(4.4, 5.0, 4.6000000000000005)","(5.0, 9.4, 5.846666666666667)"
09-01-2023 18:43:31.336490,"(12.0, 19.0, 16.5)","(9.0, 14.0, 12.058823529411764)","(5.0, 9.8, 9.085714285714285)","(8.0, 14.5, 16.7)","(3.4, 4.9, 4.438461538461539)","(11.0, 17.0, 13.25)","(4.4, 5.0, 4.6000000000000005)","(5.0, 9.4, 5.846666666666667)"
09-01-2023 18:43:32.519004,"(12.0, 18.5, 15.8)","(9.0, 14.0, 12.058823529411764)","(5.0, 9.8, 8.68888888888889)","(8.0, 18.0, 17.1)","(3.4, 4.9, 4.438461538461539)","(11.0, 17.0, 13.25)","(4.4, 5.0, 4.6000000000000005)","(5.0, 9.4, 5.846666666666667)"
09-01-2023 18:43:33.724051,"(12.0, 18.0, 16.0)","(9.0, 14.0, 12.2)","(5.0, 9.8, 8.68888888888889)","(8.0, 18.5, 17.1)","(3.4, 4.9, 4.438461538461539)","(11.0, 17.0, 13.25)","(4.4, 5.0, 4.6000000000000005)","(5.0, 9.4, 5.846666666666667)"
09-01-2023 18:43:34.873614,"(12.0, 18.0, 16.0)","(9.0, 14.0, 12.2)","(5.0, 9.8, 8.68888888888889)","(8.0, 18.5, 17.1)","(3.4, 4.9, 4.438461538461539)","(11.0, 17.0, 13.25)","(4.4, 5.0, 4.6000000000000005)","(5.0, 9.4, 5.846666666666667)"
09-01-2023 18:43:35.995123,"(12.0, 18.0, 16.0)","(9.0, 14.0, 12.2)","(5.0, 9.8, 8.68888888888889)","(8.0, 18.5, 17.1)","(3.4, 4.9, 4.438461538461539)","(11.0, 17.0, 13.25)","(4.4, 5.0, 4.6000000000000005)","(5.0, 9.4, 5.846666666666667)"
09-01-2023 18:43:37.113550,"(12.0, 18.0, 16.0)","(9.0, 14.0, 12.2)","(5.0, 9.8, 8.68888888888889)","(8.0, 18.5, 17.1)","(3.4, 4.9, 4.438461538461539)","(11.0, 17.0, 13.25)","(4.4, 5.0, 4.6000000000000005)","(5.0, 9.4, 5.846666666666667)"
09-01-2023 18:43:38.181742,"(12.0, 18.0, 16.0)","(9.0, 14.0, 12.2)","(5.0, 9.8, 8.68888888888889)","(8.0, 18.5, 17.1)","(3.4, 4.9, 4.438461538461539)","(11.0, 17.0, 13.25)","(4.4, 5.0, 4.6000000000000005)","(5.0, 9.4, 5.846666666666667)"
09-01-2023 18:43:39.288683,"(12.0, 18.0, 16.0)","(9.0, 14.0, 12.2)","(5.0, 9.8, 8.68888888888889)","(8.0, 18.5, 17.1)","(3.4, 4.9, 4.438461538461539)","(11.0, 17.0, 13.25)","(4.4, 5.0, 4.6000000000000005)","(5.0, 9.4, 5.846666666666667)"
09-01-2023 18:43:40.348893,"(12.0, 18.0, 15.142857142857142)","(9.0, 14.0, 12.2)","(5.0, 9.8, 8.68888888888889)","(8.0, 17.5, 16.833333333333332)","(3.4, 4.9, 4.4714285714285715)","(11.0, 17.0, 13.25)","(4.4, 5.0, 4.640000000000001)","(5.0, 9.4, 5.846666666666667)"
09-01-2023 18:43:41.409104,"(12.0, 18.0, 16.0)","(9.0, 14.0, 11.545454545454545)","(5.0, 9.8, 8.68888888888889)","(8.0, 15.0, 14.045454545454545)","(3.4, 4.9, 4.4714285714285715)","(11.0, 17.0, 13.25)","(4.4, 5.0, 4.640000000000001)","(5.0, 9.4, 5.846666666666667)"
09-01-2023 18:43:42.476315,"(12.0, 18.0, 16.0)","(9.0, 14.0, 11.545454545454545)","(5.0, 9.8, 8.68888888888889)","(8.0, 14.5, 13.833333333333334)","(3.4, 4.9, 4.65)","(11.0, 17.0, 13.25)","(4.4, 5.0, 4.640000000000001)","(5.0, 9.4, 5.846666666666667)"
09-01-2023 18:43:43.548068,"(12.0, 18.0, 16.0)","(9.0, 14.0, 11.545454545454545)","(5.0, 9.8, 8.68888888888889)","(8.0, 15.0, 13.6)","(3.4, 4.9, 4.557142857142857)","(11.0, 17.0, 13.25)","(4.4, 5.0, 4.640000000000001)","(5.0, 9.4, 5.8125)"
09-01-2023 18:43:44.653792,"(12.0, 18.0, 16.0)","(9.0, 14.0, 12.2)","(5.0, 9.8, 8.68888888888889)","(8.0, 15.5, 13.633333333333333)","(3.4, 4.9, 4.566666666666666)","(11.0, 17.0, 13.25)","(4.4, 5.0, 4.640000000000001)","(5.0, 9.4, 5.8125)"
09-01-2023 18:43:45.787901,"(12.0, 18.0, 16.0)","(9.0, 14.0, 11.545454545454545)","(5.0, 9.8, 8.68888888888889)","(8.0, 15.0, 13.5)","(3.4, 4.9, 4.7)","(11.0, 17.0, 13.25)","(4.4, 5.0, 4.640000000000001)","(5.0, 9.4, 5.9411764705882355)"
09-01-2023 18:43:46.954882,"(12.0, 18.0, 15.777777777777779)","(9.0, 14.0, 11.545454545454545)","(5.0, 9.8, 8.68888888888889)","(8.0, 14.5, 14.071428571428571)","(3.4, 4.9, 4.7)","(11.0, 17.0, 14.5)","(4.4, 5.0, 4.640000000000001)","(5.0, 9.4, 6.055555555555555)"
09-01-2023 18:43:48.076982,"(12.0, 18.0, 15.777777777777779)","(9.0, 14.0, 11.545454545454545)","(5.0, 9.8, 8.68888888888889)","(8.0, 14.5, 14.071428571428571)","(3.4, 4.9, 4.7)","(11.0, 17.0, 14.5)","(4.4, 5.0, 4.640000000000001)","(5.0, 9.4, 6.055555555555555)"
09-01-2023 18:43:49.243386,"(12.0, 18.0, 15.777777777777779)","(9.0, 14.0, 11.545454545454545)","(5.0, 9.8, 8.68888888888889)","(8.0, 14.5, 14.071428571428571)","(3.4, 4.9, 4.775)","(11.0, 17.0, 14.5)","(4.4, 5.0, 4.640000000000001)","(5.0, 9.4, 6.055555555555555)"
09-01-2023 18:43:50.396127,"(12.0, 18.0, 15.777777777777779)","(9.0, 14.0, 12.2)","(5.0, 9.8, 8.68888888888889)","(8.0, 14.5, 13.0)","(3.4, 4.9, 4.6499999999999995)","(11.0, 17.0, 15.214285714285715)","(4.4, 5.0, 4.640000000000001)","(5.0, 9.4, 6.005263157894737)"
09-01-2023 18:43:51.553038,"(12.0, 18.0, 15.777777777777779)","(9.0, 14.0, 11.545454545454545)","(5.0, 9.8, 8.68888888888889)","(8.0, 14.5, 13.0)","(3.4, 4.9, 4.6499999999999995)","(11.0, 17.0, 15.214285714285715)","(4.4, 5.0, 4.640000000000001)","(5.0, 9.4, 6.005263157894737)"
09-01-2023 18:43:52.757746,"(12.0, 18.0, 15.777777777777779)","(9.0, 14.0, 11.545454545454545)","(5.0, 9.8, 8.68888888888889)","(8.0, 14.5, 13.0)","(3.4, 4.9, 4.6499999999999995)","(11.0, 17.0, 15.214285714285715)","(4.4, 5.0, 4.640000000000001)","(5.0, 9.4, 6.005263157894737)"
09-01-2023 18:43:53.948591,"(12.0, 18.0, 15.777777777777779)","(9.0, 14.0, 11.545454545454545)","(5.0, 9.8, 8.68888888888889)","(8.0, 14.5, 13.0)","(3.4, 4.9, 4.763636363636364)","(11.0, 17.0, 15.214285714285715)","(4.4, 5.0, 5.05)","(5.0, 9.4, 7.42)"
09-01-2023 18:43:55.130311,"(12.0, 18.0, 15.777777777777779)","(9.0, 14.0, 11.545454545454545)","(5.0, 9.8, 8.514285714285714)","(8.0, 14.5, 12.4)","(3.4, 4.9, 4.733333333333333)","(11.0, 17.0, 13.785714285714286)","(4.4, 5.1, 4.97)","(5.0, 8.0, 5.694117647058824)"
09-01-2023 18:43:56.284614,"(12.0, 18.0, 15.777777777777779)","(9.0, 14.0, 12.2)","(5.0, 9.8, 9.333333333333332)","(8.0, 14.5, 12.4)","(3.4, 4.9, 4.733333333333333)","(11.0, 17.0, 15.166666666666666)","(4.4, 5.0, 5.014285714285714)","(5.0, 9.4, 7.866666666666666)"
09-01-2023 18:43:57.409574,"(12.0, 18.0, 15.777777777777779)","(9.0, 14.0, 12.2)","(5.0, 9.6, 9.333333333333332)","(8.0, 14.5, 12.4)","(3.4, 4.9, 4.733333333333333)","(11.0, 16.5, 15.166666666666666)","(4.4, 5.1, 4.9799999999999995)","(5.0, 9.2, 7.866666666666666)"
09-01-2023 18:43:58.543575,"(12.0, 18.0, 15.777777777777779)","(9.0, 14.0, 12.2)","(5.0, 9.6, 9.333333333333332)","(8.0, 14.5, 12.4)","(3.4, 4.9, 4.733333333333333)","(11.0, 16.5, 15.166666666666666)","(4.4, 5.1, 4.9799999999999995)","(5.0, 9.2, 7.866666666666666)"
09-01-2023 18:43:59.680899,"(12.0, 18.0, 15.777777777777779)","(9.0, 14.0, 12.2)","(5.0, 9.6, 9.333333333333332)","(8.0, 14.5, 12.4)","(3.4, 4.9, 4.733333333333333)","(11.0, 16.5, 15.166666666666666)","(4.4, 5.1, 4.933333333333333)","(5.0, 9.2, 7.733333333333333)"
09-01-2023 18:44:00.804486,"(12.0, 18.0, 15.777777777777779)","(9.0, 14.0, 12.2)","(5.0, 9.6, 9.333333333333332)","(8.0, 14.5, 12.4)","(3.4, 4.9, 4.733333333333333)","(11.0, 16.5, 15.166666666666666)","(4.4, 5.1, 4.7875)","(5.0, 9.0, 7.466666666666667)"
09-01-2023 18:44:01.940694,"(12.0, 18.0, 15.777777777777779)","(9.0, 14.0, 12.2)","(5.0, 9.6, 9.333333333333332)","(8.0, 14.5, 12.4)","(3.4, 4.9, 4.733333333333333)","(11.0, 16.5, 15.166666666666666)","(4.4, 5.1, 4.869230769230769)","(5.0, 8.6, 7.866666666666666)"
09-01-2023 18:44:03.095495,"(12.0, 18.0, 15.777777777777779)","(9.0, 14.0, 12.2)","(5.0, 9.6, 9.333333333333332)","(8.0, 14.5, 12.4)","(3.4, 4.9, 4.733333333333333)","(11.0, 16.5, 15.166666666666666)","(4.4, 5.1, 4.869230769230769)","(5.0, 9.2, 7.866666666666666)"
09-01-2023 18:44:04.252786,"(12.0, 18.0, 15.777777777777779)","(9.0, 14.0, 12.2)","(5.0, 9.6, 9.333333333333332)","(8.0, 14.5, 12.4)","(3.4, 4.9, 4.733333333333333)","(11.0, 16.5, 15.166666666666666)","(4.4, 5.1, 4.869230769230769)","(5.0, 9.2, 7.866666666666666)"
09-01-2023 18:44:05.409663,"(12.0, 17.0, 16.4)","(9.0, 14.0, 12.2)","(5.0, 9.6, 9.333333333333332)","(8.0, 14.5, 12.4)","(3.4, 4.9, 4.733333333333333)","(11.0, 16.5, 15.166666666666666)","(4.4, 5.1, 4.988888888888889)","(5.0, 9.2, 7.866666666666666)"
09-01-2023 18:44:06.513527,"(12.0, 17.0, 16.4)","(9.0, 14.0, 12.2)","(5.0, 9.6, 9.333333333333332)","(8.0, 14.5, 12.4)","(3.4, 4.9, 4.733333333333333)","(11.0, 16.5, 15.166666666666666)","(4.4, 5.1, 4.988888888888889)","(5.0, 9.2, 7.866666666666666)"
09-01-2023 18:44:07.627579,"(12.0, 17.0, 16.4)","(9.0, 14.0, 12.2)","(5.0, 9.6, 9.333333333333332)","(8.0, 14.5, 12.4)","(3.4, 4.9, 4.733333333333333)","(11.0, 16.5, 15.166666666666666)","(4.4, 5.1, 4.988888888888889)","(5.0, 9.2, 7.866666666666666)"
09-01-2023 18:44:08.905722,"(12.0, 17.0, 16.4)","(9.0, 14.0, 12.2)","(5.0, 9.6, 9.333333333333332)","(8.0, 14.5, 12.4)","(3.4, 4.9, 4.733333333333333)","(11.0, 16.5, 15.166666666666666)","(4.4, 5.1, 4.888235294117647)","(5.0, 9.2, 7.866666666666666)"
09-01-2023 18:44:10.031785,"(12.0, 17.0, 16.4)","(9.0, 14.0, 12.2)","(5.0, 9.6, 9.333333333333332)","(8.0, 14.5, 12.1)","(3.4, 4.9, 4.733333333333333)","(11.0, 16.5, 12.846153846153847)","(4.4, 5.1, 4.888235294117647)","(5.0, 9.2, 7.733333333333333)"
09-01-2023 18:44:11.230934,"(12.0, 17.0, 14.5)","(9.0, 14.0, 11.620689655172415)","(5.0, 9.6, 9.476923076923077)","(8.0, 14.5, 12.5)","(3.4, 4.9, 4.733333333333333)","(11.0, 17.0, 13.5)","(4.4, 5.1, 4.888235294117647)","(5.0, 9.0, 7.6000000000000005)"
09-01-2023 18:44:12.603738,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.9375)","(5.0, 9.4, 9.022222222222222)","(8.0, 14.5, 13.642857142857142)","(3.4, 4.9, 4.733333333333333)","(11.0, 16.5, 13.2)","(4.4, 5.1, 4.928571428571428)","(5.0, 8.8, 7.466666666666667)"
09-01-2023 18:44:13.918822,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.9375)","(5.0, 9.8, 9.163636363636364)","(8.0, 14.0, 13.642857142857142)","(3.4, 4.9, 4.733333333333333)","(11.0, 16.0, 14.0)","(4.4, 5.1, 4.928571428571428)","(5.0, 8.6, 7.466666666666667)"
09-01-2023 18:44:15.425384,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 9.8, 9.615789473684211)","(8.0, 14.0, 13.821428571428571)","(3.4, 4.9, 4.733333333333333)","(11.0, 15.5, 13.75)","(4.4, 5.1, 4.928571428571428)","(5.0, 8.6, 8.290909090909091)"
09-01-2023 18:44:16.706678,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 9.8, 9.615789473684211)","(8.0, 14.0, 13.821428571428571)","(3.4, 4.9, 4.733333333333333)","(11.0, 15.0, 13.214285714285714)","(4.4, 5.1, 4.928571428571428)","(5.0, 8.6, 5.720000000000001)"
09-01-2023 18:44:18.025244,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 9.8, 9.615789473684211)","(8.0, 14.0, 13.722222222222221)","(3.4, 4.9, 4.71)","(11.0, 15.0, 13.214285714285714)","(4.4, 5.1, 4.928571428571428)","(5.0, 8.6, 5.588235294117648)"
09-01-2023 18:44:19.196383,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 9.8, 9.615789473684211)","(8.0, 14.0, 13.75)","(3.4, 4.9, 4.71)","(11.0, 15.0, 13.214285714285714)","(4.4, 5.1, 4.928571428571428)","(5.0, 8.6, 5.588235294117648)"
09-01-2023 18:44:20.522174,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 9.8, 9.114285714285714)","(8.0, 14.0, 13.75)","(3.4, 4.9, 4.71)","(11.0, 15.0, 12.692307692307692)","(4.4, 5.1, 4.928571428571428)","(5.0, 8.6, 6.8)"
09-01-2023 18:44:21.642035,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 9.8, 9.114285714285714)","(8.0, 14.0, 13.75)","(3.4, 4.9, 4.71)","(11.0, 15.0, 12.692307692307692)","(4.4, 5.1, 4.928571428571428)","(5.0, 8.2, 6.7)"
09-01-2023 18:44:22.830278,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 9.8, 9.2)","(8.0, 14.0, 13.75)","(3.4, 4.9, 4.71)","(11.0, 15.0, 12.692307692307692)","(4.4, 5.1, 4.928571428571428)","(5.0, 8.0, 7.0)"
09-01-2023 18:44:23.921824,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 9.8, 9.457142857142857)","(8.0, 14.0, 13.75)","(3.4, 4.9, 4.71)","(11.0, 15.0, 11.64)","(4.4, 5.1, 4.928571428571428)","(5.0, 7.8, 6.5)"
09-01-2023 18:44:25.007848,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 10.0, 9.6)","(8.0, 14.0, 13.75)","(3.4, 4.9, 4.71)","(11.0, 15.0, 13.954545454545453)","(4.4, 5.1, 4.928571428571428)","(5.0, 7.6, 6.733333333333333)"
09-01-2023 18:44:26.032048,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 10.0, 9.100000000000001)","(8.0, 14.0, 13.75)","(3.4, 4.9, 4.71)","(11.0, 14.5, 13.25)","(4.4, 5.1, 4.928571428571428)","(5.0, 7.4, 5.733333333333333)"
09-01-2023 18:44:27.105211,"(12.0, 17.0, 14.545454545454545)","(9.0, 13.5, 11.357142857142858)","(5.0, 10.0, 9.175)","(8.0, 14.0, 13.75)","(3.4, 4.9, 4.71)","(11.0, 14.0, 12.636363636363637)","(4.4, 5.1, 4.928571428571428)","(5.0, 7.4, 5.733333333333333)"
09-01-2023 18:44:28.235440,"(12.0, 17.0, 14.545454545454545)","(9.0, 13.5, 11.357142857142858)","(5.0, 10.0, 9.200000000000001)","(8.0, 14.0, 13.75)","(3.4, 4.9, 4.71)","(11.0, 14.0, 13.0)","(4.4, 5.1, 4.928571428571428)","(5.0, 7.4, 5.733333333333333)"
09-01-2023 18:44:29.355292,"(12.0, 17.0, 14.545454545454545)","(9.0, 13.5, 11.357142857142858)","(5.0, 10.0, 9.200000000000001)","(8.0, 14.0, 13.75)","(3.4, 4.9, 4.71)","(11.0, 14.0, 11.72)","(4.4, 5.1, 4.928571428571428)","(5.0, 7.4, 5.4975609756097565)"
09-01-2023 18:44:30.488964,"(12.0, 17.0, 14.545454545454545)","(9.0, 13.5, 11.357142857142858)","(5.0, 10.0, 9.692307692307693)","(8.0, 14.0, 13.75)","(3.4, 4.9, 4.71)","(11.0, 14.0, 11.72)","(4.4, 5.1, 4.928571428571428)","(5.0, 7.4, 5.4975609756097565)"
09-01-2023 18:44:31.821655,"(12.0, 17.0, 14.545454545454545)","(9.0, 13.5, 11.357142857142858)","(5.0, 10.0, 9.692307692307693)","(8.0, 14.0, 13.75)","(3.4, 4.9, 4.71)","(11.0, 14.0, 11.72)","(4.4, 5.1, 4.928571428571428)","(5.0, 7.4, 6.4399999999999995)"
09-01-2023 18:44:33.160431,"(12.0, 17.0, 14.545454545454545)","(9.0, 13.5, 11.357142857142858)","(5.0, 10.0, 9.692307692307693)","(8.0, 14.0, 13.107142857142858)","(3.4, 4.9, 4.713333333333334)","(11.0, 14.0, 11.72)","(4.4, 5.1, 4.928571428571428)","(5.0, 7.2, 6.757142857142857)"
09-01-2023 18:44:34.342890,"(12.0, 17.0, 14.545454545454545)","(9.0, 13.5, 11.357142857142858)","(5.0, 10.0, 9.692307692307693)","(8.0, 14.0, 13.107142857142858)","(3.4, 4.9, 4.713333333333334)","(11.0, 14.0, 11.72)","(4.4, 5.1, 4.928571428571428)","(5.0, 7.0, 6.757142857142857)"
09-01-2023 18:44:35.586956,"(12.0, 17.0, 14.545454545454545)","(9.0, 13.5, 11.357142857142858)","(5.0, 10.0, 9.692307692307693)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 14.0, 11.72)","(4.4, 5.1, 4.997142857142856)","(5.0, 7.0, 6.757142857142857)"
09-01-2023 18:44:36.838040,"(12.0, 17.0, 14.545454545454545)","(9.0, 13.5, 11.357142857142858)","(5.0, 10.0, 9.692307692307693)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 14.0, 13.142857142857142)","(4.4, 5.1, 4.766666666666667)","(5.0, 7.0, 6.757142857142857)"
09-01-2023 18:44:38.168153,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 10.0, 11.32)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 12.25)","(4.4, 5.1, 4.869230769230769)","(5.0, 7.0, 6.2272727272727275)"
09-01-2023 18:44:39.411046,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 14.5, 11.408333333333333)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 12.9)","(4.4, 5.1, 4.869230769230769)","(5.0, 7.0, 5.9799999999999995)"
09-01-2023 18:44:40.606010,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 14.5, 11.408333333333333)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 12.115384615384615)","(4.4, 5.1, 4.869230769230769)","(5.0, 7.0, 5.9799999999999995)"
09-01-2023 18:44:41.791872,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 14.5, 11.892307692307693)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 11.9)","(4.4, 5.1, 4.869230769230769)","(5.0, 7.0, 5.542857142857143)"
09-01-2023 18:44:42.891551,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 13.0, 11.0)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 11.9)","(4.4, 5.1, 4.869230769230769)","(5.0, 7.0, 6.34)"
09-01-2023 18:44:44.036104,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 13.0, 11.186666666666667)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 11.9)","(4.4, 5.1, 4.869230769230769)","(5.0, 6.6, 6.34)"
09-01-2023 18:44:45.177562,"(12.0, 17.0, 14.545454545454545)","(9.0, 13.5, 11.357142857142858)","(5.0, 13.0, 10.166666666666666)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 11.9)","(4.4, 5.1, 4.869230769230769)","(5.0, 6.6, 6.34)"
09-01-2023 18:44:46.413539,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 13.0, 10.63888888888889)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 11.224137931034482)","(4.4, 5.1, 4.869230769230769)","(5.0, 6.6, 5.6000000000000005)"
09-01-2023 18:44:47.657876,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 13.0, 11.229166666666666)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 11.224137931034482)","(4.4, 5.1, 4.869230769230769)","(5.0, 6.6, 5.800000000000001)"
09-01-2023 18:44:48.856515,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 13.0, 11.963414634146341)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 11.224137931034482)","(4.4, 5.1, 4.869230769230769)","(5.0, 6.4, 5.933333333333334)"
09-01-2023 18:44:49.904459,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 13.0, 11.963414634146341)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 11.224137931034482)","(4.4, 5.1, 4.869230769230769)","(5.0, 6.2, 5.933333333333334)"
09-01-2023 18:44:50.965217,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 13.0, 11.963414634146341)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 11.224137931034482)","(4.4, 5.1, 4.869230769230769)","(5.0, 6.2, 5.933333333333334)"
09-01-2023 18:44:52.129083,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 13.0, 11.963414634146341)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 11.224137931034482)","(4.4, 5.1, 4.869230769230769)","(5.0, 6.2, 5.933333333333334)"
09-01-2023 18:44:53.222414,"(12.0, 17.0, 14.461538461538462)","(9.0, 13.5, 11.357142857142858)","(5.0, 13.0, 11.963414634146341)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 11.965116279069768)","(4.4, 5.1, 4.869230769230769)","(5.0, 6.2, 5.933333333333334)"
09-01-2023 18:44:54.299841,"(12.0, 16.5, 14.75)","(9.0, 13.5, 11.357142857142858)","(5.0, 13.0, 11.963414634146341)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 11.965116279069768)","(4.4, 5.1, 4.869230769230769)","(5.0, 6.2, 5.933333333333334)"
09-01-2023 18:44:55.331156,"(12.0, 16.5, 13.451612903225806)","(9.0, 13.5, 11.357142857142858)","(5.0, 13.0, 11.963414634146341)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 11.965116279069768)","(4.4, 5.1, 4.869230769230769)","(5.0, 6.2, 5.933333333333334)"
09-01-2023 18:44:56.413839,"(12.0, 16.5, 13.451612903225806)","(9.0, 13.5, 11.357142857142858)","(5.0, 13.0, 11.963414634146341)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 11.965116279069768)","(4.4, 5.1, 4.869230769230769)","(5.0, 6.2, 5.933333333333334)"
09-01-2023 18:44:57.486309,"(12.0, 16.5, 13.451612903225806)","(9.0, 13.5, 11.357142857142858)","(5.0, 13.0, 11.963414634146341)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 11.965116279069768)","(4.4, 5.1, 4.869230769230769)","(5.0, 6.2, 5.933333333333334)"
09-01-2023 18:44:58.593790,"(12.0, 16.5, 13.451612903225806)","(9.0, 13.5, 11.357142857142858)","(5.0, 13.0, 11.963414634146341)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 11.965116279069768)","(4.4, 5.1, 4.869230769230769)","(5.0, 6.2, 5.933333333333334)"
09-01-2023 18:44:59.663726,"(12.0, 16.5, 13.451612903225806)","(9.0, 13.5, 11.357142857142858)","(5.0, 13.0, 11.963414634146341)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 11.965116279069768)","(4.4, 5.1, 4.869230769230769)","(5.0, 6.2, 5.933333333333334)"
09-01-2023 18:45:00.752586,"(12.0, 16.5, 13.451612903225806)","(9.0, 13.5, 11.357142857142858)","(5.0, 13.0, 11.963414634146341)","(8.0, 14.0, 12.90625)","(3.4, 4.9, 4.713333333333334)","(11.0, 13.5, 11.965116279069768)","(4.4, 5.1, 4.869230769230769)","(5.0, 6.2, 5.933333333333334)"
