,Bare Knuckles,Scott Monster,Rainbows Gold,Tabasco Lad,Jolly Johnny,Gabriella Maree,Tinker Mike,Aston Cigar
10-01-2023 14:56:51.785400,"(6.0, 11.0, 7.800000000000001)","(18.0, 48.0, 31.61111111111111)","(8.0, 15.5, 12.82)","(3.9, 5.9, 4.43)","(4.2, 7.2, 5.1)","(7.5, 12.0, 11.04)","(5.5, 8.2, 7.333333333333333)","(6.0, 11.0, 9.9)"
10-01-2023 14:56:53.011273,"(6.0, 11.0, 7.800000000000001)","(18.0, 48.0, 31.61111111111111)","(8.0, 15.5, 12.82)","(3.9, 5.9, 4.595454545454546)","(4.2, 7.2, 5.1)","(7.5, 12.0, 11.04)","(5.5, 8.2, 7.333333333333333)","(6.0, 11.0, 10.16)"
10-01-2023 14:56:54.460064,"(6.0, 11.0, 7.800000000000001)","(18.0, 48.0, 31.61111111111111)","(8.0, 15.5, 10.766666666666667)","(3.9, 5.9, 4.5)","(4.2, 7.2, 5.1)","(7.5, 12.0, 11.04)","(5.5, 8.2, 7.333333333333333)","(6.0, 11.0, 10.0)"
10-01-2023 14:56:55.768303,"(6.0, 11.0, 7.800000000000001)","(18.0, 48.0, 31.61111111111111)","(8.0, 15.5, 10.766666666666667)","(3.9, 5.9, 4.395)","(4.2, 7.2, 5.1)","(7.5, 12.0, 11.04)","(5.5, 8.2, 7.333333333333333)","(6.0, 11.0, 9.8)"
10-01-2023 14:56:57.130723,"(6.0, 11.0, 7.800000000000001)","(18.0, 48.0, 31.61111111111111)","(8.0, 15.5, 10.766666666666667)","(3.9, 5.9, 4.395)","(4.2, 7.2, 5.1)","(7.5, 12.0, 11.04)","(5.5, 8.2, 7.333333333333333)","(6.0, 11.0, 9.8)"
10-01-2023 14:56:58.282474,"(6.0, 11.0, 7.800000000000001)","(18.0, 48.0, 31.125)","(8.0, 15.5, 10.766666666666667)","(3.9, 5.9, 4.395)","(4.2, 7.2, 5.1)","(7.5, 12.0, 11.04)","(5.5, 8.2, 7.333333333333333)","(6.0, 11.0, 10.08)"
10-01-2023 14:56:59.403743,"(6.0, 11.0, 7.800000000000001)","(18.0, 48.0, 31.125)","(8.0, 15.5, 10.766666666666667)","(3.9, 5.9, 4.465)","(4.2, 7.2, 5.1)","(7.5, 12.0, 11.04)","(5.5, 8.2, 7.333333333333333)","(6.0, 11.0, 9.9)"
10-01-2023 14:57:00.746146,"(6.0, 11.0, 7.800000000000001)","(18.0, 48.0, 31.125)","(8.0, 15.5, 10.766666666666667)","(3.9, 5.9, 4.36)","(4.2, 7.2, 5.1)","(7.5, 12.0, 11.04)","(5.5, 8.2, 7.333333333333333)","(6.0, 11.0, 9.8)"
10-01-2023 14:57:01.968935,"(6.0, 11.0, 7.800000000000001)","(18.0, 48.0, 31.75)","(8.0, 15.5, 10.766666666666667)","(3.9, 5.9, 4.36)","(4.2, 7.2, 5.1)","(7.5, 12.0, 11.04)","(5.5, 8.2, 7.333333333333333)","(6.0, 11.0, 9.8)"
10-01-2023 14:57:03.107335,"(6.0, 11.0, 7.800000000000001)","(18.0, 48.0, 31.75)","(8.0, 15.5, 10.766666666666667)","(3.9, 5.9, 4.531818181818182)","(4.2, 7.2, 5.1)","(7.5, 12.0, 11.04)","(5.5, 8.2, 7.333333333333333)","(6.0, 11.0, 10.08)"
10-01-2023 14:57:04.385720,"(6.0, 11.0, 7.800000000000001)","(18.0, 48.0, 31.75)","(8.0, 15.5, 10.766666666666667)","(3.9, 5.9, 4.531818181818182)","(4.2, 7.2, 5.1)","(7.5, 12.0, 11.04)","(5.5, 8.2, 7.333333333333333)","(6.0, 11.0, 10.08)"
10-01-2023 14:57:05.597215,"(6.0, 11.0, 7.800000000000001)","(18.0, 48.0, 31.75)","(8.0, 15.5, 10.766666666666667)","(3.9, 5.9, 4.43)","(4.2, 7.2, 5.1)","(7.5, 12.0, 11.04)","(5.5, 8.2, 7.333333333333333)","(6.0, 11.0, 10.08)"
10-01-2023 14:57:06.696443,"(6.0, 11.0, 7.800000000000001)","(18.0, 48.0, 31.75)","(8.0, 15.5, 10.766666666666667)","(3.9, 5.9, 4.43)","(4.2, 7.2, 5.1)","(7.5, 12.0, 11.04)","(5.5, 8.2, 7.333333333333333)","(6.0, 11.0, 9.9)"
10-01-2023 14:57:07.767786,"(6.0, 11.0, 7.800000000000001)","(18.0, 48.0, 31.75)","(8.0, 15.5, 10.766666666666667)","(3.9, 5.9, 4.5636363636363635)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 11.04)","(5.5, 8.2, 7.333333333333333)","(6.0, 11.0, 9.8)"
10-01-2023 14:57:08.834599,"(6.0, 11.0, 7.800000000000001)","(18.0, 55.0, 34.375)","(8.0, 15.5, 10.766666666666667)","(3.9, 5.9, 4.5636363636363635)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 7.333333333333333)","(6.0, 11.0, 9.8)"
10-01-2023 14:57:10.038356,"(6.0, 11.0, 6.818181818181818)","(18.0, 55.0, 28.333333333333332)","(8.0, 15.5, 13.528571428571428)","(3.9, 5.9, 4.595454545454546)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 8.9)"
10-01-2023 14:57:11.360337,"(6.0, 11.0, 6.818181818181818)","(18.0, 55.0, 28.333333333333332)","(8.0, 15.5, 12.82)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 9.9)"
10-01-2023 14:57:12.461440,"(6.0, 11.0, 6.818181818181818)","(18.0, 55.0, 28.333333333333332)","(8.0, 15.5, 12.82)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 9.9)"
10-01-2023 14:57:13.532296,"(6.0, 11.0, 6.818181818181818)","(18.0, 55.0, 28.333333333333332)","(8.0, 15.5, 13.266666666666666)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 8.9)"
10-01-2023 14:57:14.714500,"(6.0, 11.0, 6.818181818181818)","(18.0, 55.0, 28.333333333333332)","(8.0, 15.5, 13.266666666666666)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 8.9)"
10-01-2023 14:57:15.799066,"(6.0, 11.0, 6.818181818181818)","(18.0, 55.0, 28.333333333333332)","(8.0, 15.5, 13.266666666666666)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 8.9)"
10-01-2023 14:57:16.880009,"(6.0, 11.0, 6.818181818181818)","(18.0, 55.0, 28.333333333333332)","(8.0, 15.5, 11.033333333333333)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.466666666666667)"
10-01-2023 14:57:18.037314,"(6.0, 11.0, 6.818181818181818)","(18.0, 55.0, 28.333333333333332)","(8.0, 15.5, 11.033333333333333)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 8.7)"
10-01-2023 14:57:19.197189,"(6.0, 10.5, 6.772727272727273)","(18.0, 55.0, 28.333333333333332)","(8.0, 15.5, 11.033333333333333)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 8.7)"
10-01-2023 14:57:20.239002,"(6.0, 10.5, 6.772727272727273)","(18.0, 55.0, 28.333333333333332)","(8.0, 15.5, 11.033333333333333)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 8.7)"
10-01-2023 14:57:21.285335,"(6.0, 10.5, 6.772727272727273)","(18.0, 55.0, 28.333333333333332)","(8.0, 15.5, 11.033333333333333)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 8.7)"
10-01-2023 14:57:22.360476,"(6.0, 10.5, 6.772727272727273)","(18.0, 55.0, 28.333333333333332)","(8.0, 15.5, 11.033333333333333)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 8.7)"
10-01-2023 14:57:23.472924,"(6.0, 10.5, 6.772727272727273)","(18.0, 55.0, 28.333333333333332)","(8.0, 15.5, 11.033333333333333)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 8.7)"
10-01-2023 14:57:24.538169,"(6.0, 10.5, 6.772727272727273)","(18.0, 55.0, 28.333333333333332)","(8.0, 15.5, 12.9)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 8.7)"
10-01-2023 14:57:25.603224,"(6.0, 10.5, 6.772727272727273)","(18.0, 55.0, 28.333333333333332)","(8.0, 13.5, 10.633333333333333)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 9.85)"
10-01-2023 14:57:26.658223,"(6.0, 10.5, 6.772727272727273)","(18.0, 55.0, 28.333333333333332)","(8.0, 13.5, 10.633333333333333)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 9.85)"
10-01-2023 14:57:27.820312,"(6.0, 10.5, 6.772727272727273)","(18.0, 55.0, 28.333333333333332)","(8.0, 13.5, 12.271428571428572)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 9.85)"
10-01-2023 14:57:29.048654,"(6.0, 10.5, 6.772727272727273)","(18.0, 55.0, 28.333333333333332)","(8.0, 13.5, 12.271428571428572)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 9.85)"
10-01-2023 14:57:30.325760,"(6.0, 10.5, 6.772727272727273)","(18.0, 55.0, 28.333333333333332)","(8.0, 13.5, 12.271428571428572)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.120000000000001)"
10-01-2023 14:57:31.507215,"(6.0, 10.5, 6.772727272727273)","(18.0, 55.0, 28.333333333333332)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:32.590221,"(6.0, 10.5, 6.772727272727273)","(18.0, 55.0, 28.333333333333332)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:33.712900,"(6.0, 10.5, 6.772727272727273)","(18.0, 55.0, 28.333333333333332)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:34.844464,"(6.0, 10.5, 6.772727272727273)","(18.0, 55.0, 28.333333333333332)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:36.107200,"(6.0, 10.5, 6.772727272727273)","(18.0, 55.0, 28.333333333333332)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:37.286440,"(6.0, 10.5, 6.772727272727273)","(18.0, 55.0, 28.333333333333332)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:38.395613,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 27.5)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:39.430170,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 27.5)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:40.534634,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 27.5)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:41.698548,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 27.5)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:42.828360,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 36.5)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:43.925310,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 36.5)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:45.105491,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 36.5)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:46.290176,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 36.5)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:47.520390,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:48.759550,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:49.943246,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:51.160415,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:52.371038,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:53.482963,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:54.551630,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:55.651809,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:56.821276,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:58.035706,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:57:59.235914,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:00.462148,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:01.626564,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:02.807955,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:04.012217,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:05.078196,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:06.278553,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:07.434951,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:08.602546,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:09.702295,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:10.885384,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:12.117765,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:13.372428,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:14.613218,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:15.840854,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:17.008404,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:18.198340,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:19.457250,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:20.622626,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:21.827362,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:23.096064,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:24.362743,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:25.616480,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:26.863514,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:28.128994,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
10-01-2023 14:58:29.460195,"(6.0, 10.5, 6.772727272727273)","(18.0, 50.0, 29.166666666666668)","(8.0, 13.5, 12.544444444444444)","(3.9, 5.9, 4.627272727272727)","(4.2, 7.2, 4.493333333333333)","(7.5, 12.0, 8.55)","(5.5, 8.2, 6.2)","(6.0, 11.0, 10.16)"
