,Superb,Blue Cascade,Burn Rate,Down Under Boy,Dr Gwen,Dr Bella,Grumpy Ellie
07-12-2022 19:18:04.721484,"(9.0, 19.0, 12.566666666666666)","(31.0, 340.0, 195.0)","(2.9, 5.0, 4.688888888888889)","(2.4, 3.15, 2.828181818181818)","(4.6, 7.6, 6.781818181818181)","(11.0, 25.0, 15.0)","(10.0, 20.0, 14.571428571428571)"
07-12-2022 19:18:06.080776,"(9.0, 18.5, 12.566666666666666)","(31.0, 330.0, 195.0)","(2.9, 4.9, 4.085714285714285)","(2.4, 3.15, 2.992962962962963)","(4.6, 7.6, 6.199999999999999)","(11.0, 25.0, 15.0)","(10.0, 20.0, 14.571428571428571)"
07-12-2022 19:18:07.319459,"(9.0, 18.5, 12.566666666666666)","(31.0, 330.0, 195.0)","(2.9, 4.9, 3.6333333333333333)","(2.4, 3.15, 2.8936363636363636)","(4.6, 7.6, 5.775)","(11.0, 25.0, 15.0)","(10.0, 20.0, 14.571428571428571)"
07-12-2022 19:18:09.340161,"(9.0, 18.5, 12.566666666666666)","(31.0, 330.0, 195.0)","(2.9, 4.9, 3.608)","(2.4, 3.15, 2.9154545454545455)","(4.6, 7.2, 6.74)","(11.0, 25.0, 15.0)","(10.0, 20.0, 14.571428571428571)"
07-12-2022 19:18:10.722566,"(9.0, 18.5, 12.566666666666666)","(31.0, 330.0, 258.0)","(2.9, 4.9, 4.013333333333334)","(2.4, 3.15, 3.097142857142857)","(4.6, 7.2, 6.7)","(11.0, 25.0, 15.0)","(10.0, 20.0, 17.25)"
07-12-2022 19:18:12.175617,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 182.5)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.1028571428571428)","(4.6, 7.2, 6.6)","(11.0, 25.0, 15.0)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:13.655357,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 182.5)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.1085714285714285)","(4.6, 8.0, 6.6)","(11.0, 25.0, 15.0)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:15.204669,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 266.6666666666667)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.1085714285714285)","(4.6, 8.0, 6.6)","(11.0, 25.0, 15.0)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:16.355878,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 266.6666666666667)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.028)","(4.6, 8.0, 6.9875)","(11.0, 25.0, 15.0)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:17.560872,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 266.6666666666667)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.1, 3.0831578947368423)","(4.6, 8.0, 6.9875)","(11.0, 25.0, 15.0)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:18.729025,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 266.6666666666667)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.1, 3.0873684210526315)","(4.6, 8.0, 7.573076923076923)","(11.0, 25.0, 15.0)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:19.983705,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 266.6666666666667)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.1, 3.141052631578947)","(4.6, 8.0, 6.65)","(11.0, 25.0, 15.0)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:21.192325,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 266.6666666666667)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 15.0)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:22.322576,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 266.6666666666667)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 15.0)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:23.549470,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 266.6666666666667)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 15.0)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:24.787824,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 266.6666666666667)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.65)","(11.0, 25.0, 15.0)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:25.970549,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 266.6666666666667)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.65)","(11.0, 25.0, 15.0)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:27.158145,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 266.6666666666667)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 15.0)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:28.187578,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 266.6666666666667)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 15.0)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:29.198020,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 266.6666666666667)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 15.0)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:30.297915,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 266.6666666666667)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 15.0)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:31.654117,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 266.6666666666667)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.8)","(11.0, 25.0, 15.0)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:32.779557,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 266.6666666666667)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 18.142857142857142)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:34.328302,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 266.6666666666667)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 18.142857142857142)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:35.373286,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 266.6666666666667)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.65)","(11.0, 25.0, 18.142857142857142)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:36.625483,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 266.6666666666667)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.65)","(11.0, 25.0, 18.142857142857142)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:37.825623,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 266.6666666666667)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 18.142857142857142)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:39.066706,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 180.0)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 19.444444444444443)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:40.230371,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 185.0)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 19.666666666666664)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:41.323435,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 185.0)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.65)","(11.0, 25.0, 21.57142857142857)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:42.472116,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 185.0)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.8)","(11.0, 25.0, 21.57142857142857)","(10.0, 19.5, 17.25)"
07-12-2022 19:18:43.570177,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 185.0)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.8)","(11.0, 25.0, 19.25)","(10.0, 19.5, 15.9)"
07-12-2022 19:18:44.546124,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 185.0)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 19.25)","(10.0, 19.5, 15.9)"
07-12-2022 19:18:45.511699,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 185.0)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 19.25)","(10.0, 19.5, 15.9)"
07-12-2022 19:18:46.543225,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 185.0)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.65)","(11.0, 25.0, 19.25)","(10.0, 19.5, 15.9)"
07-12-2022 19:18:47.522636,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 185.0)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.65)","(11.0, 25.0, 19.25)","(10.0, 19.5, 15.9)"
07-12-2022 19:18:48.511346,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 185.0)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.8)","(11.0, 25.0, 20.11111111111111)","(10.0, 19.5, 15.9)"
07-12-2022 19:18:49.508448,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 185.0)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 20.11111111111111)","(10.0, 19.5, 15.9)"
07-12-2022 19:18:50.427143,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 185.0)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 20.11111111111111)","(10.0, 19.5, 15.9)"
07-12-2022 19:18:51.460305,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 185.0)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 21.333333333333332)","(10.0, 19.5, 15.9)"
07-12-2022 19:18:52.605901,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 185.0)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.8)","(11.0, 25.0, 18.714285714285715)","(10.0, 19.5, 15.9)"
07-12-2022 19:18:53.790204,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 185.0)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 18.714285714285715)","(10.0, 19.5, 15.9)"
07-12-2022 19:18:55.129961,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 185.0)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 15.8)","(10.0, 19.5, 15.9)"
07-12-2022 19:18:56.409163,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 185.0)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 15.8)","(10.0, 19.5, 15.9)"
07-12-2022 19:18:57.643181,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 185.0)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.8)","(11.0, 25.0, 15.8)","(10.0, 19.5, 15.9)"
07-12-2022 19:18:58.818163,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 185.0)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 15.8)","(10.0, 19.5, 15.9)"
07-12-2022 19:19:00.121403,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 185.0)","(2.9, 4.9, 4.5200000000000005)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 15.8)","(10.0, 19.5, 15.9)"
07-12-2022 19:19:01.167979,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 180.0)","(2.9, 4.8, 4.309090909090909)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.45)","(11.0, 25.0, 15.8)","(10.0, 19.5, 15.9)"
07-12-2022 19:19:02.389123,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 180.0)","(2.9, 4.9, 4.1692307692307695)","(2.4, 3.15, 3.141052631578947)","(4.6, 8.0, 6.925)","(11.0, 25.0, 15.8)","(10.0, 19.5, 15.9)"
07-12-2022 19:19:03.450397,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 180.0)","(2.9, 4.9, 4.107692307692307)","(2.4, 3.15, 3.141052631578947)","(4.6, 7.6, 7.166666666666666)","(11.0, 25.0, 15.8)","(10.0, 19.5, 15.9)"
07-12-2022 19:19:04.425663,"(9.0, 18.5, 12.566666666666666)","(31.0, 310.0, 180.0)","(2.9, 4.8, 4.107692307692307)","(2.4, 3.15, 3.141052631578947)","(4.6, 7.6, 7.166666666666666)","(11.0, 25.0, 19.25)","(10.0, 19.5, 15.9)"
07-12-2022 19:19:05.578984,"(9.0, 18.5, 10.045)","(31.0, 310.0, 180.0)","(2.9, 4.7, 4.511111111111111)","(2.4, 3.15, 3.1429166666666664)","(4.6, 7.6, 7.275)","(11.0, 23.0, 18.25)","(10.0, 19.5, 13.333333333333332)"
07-12-2022 19:19:06.560109,"(9.0, 17.5, 13.55)","(31.0, 310.0, 180.0)","(2.9, 4.7, 4.511111111111111)","(2.4, 3.15, 3.1429166666666664)","(4.6, 8.0, 6.55)","(11.0, 23.0, 18.25)","(10.0, 19.0, 16.5)"
07-12-2022 19:19:07.605304,"(9.0, 17.5, 13.55)","(31.0, 310.0, 180.0)","(2.9, 4.7, 4.511111111111111)","(2.4, 3.15, 3.1429166666666664)","(4.6, 8.0, 6.8)","(11.0, 23.0, 18.25)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:08.676312,"(9.0, 17.5, 13.55)","(31.0, 310.0, 180.0)","(2.9, 4.8, 4.0285714285714285)","(2.4, 3.15, 3.1429166666666664)","(4.6, 8.0, 6.45)","(11.0, 23.0, 14.23076923076923)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:09.659071,"(9.0, 17.5, 13.55)","(31.0, 310.0, 180.0)","(2.9, 4.8, 4.0285714285714285)","(2.4, 3.15, 3.1429166666666664)","(4.6, 8.0, 6.45)","(11.0, 23.0, 17.25)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:10.684643,"(9.0, 17.5, 13.55)","(31.0, 310.0, 180.0)","(2.9, 4.8, 4.0285714285714285)","(2.4, 3.15, 3.1429166666666664)","(4.6, 8.0, 6.45)","(11.0, 21.0, 17.25)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:11.618894,"(9.0, 17.5, 13.55)","(31.0, 320.0, 185.0)","(2.9, 4.6, 4.422222222222222)","(2.4, 3.15, 3.1429166666666664)","(4.6, 7.6, 6.925)","(11.0, 21.0, 17.25)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:12.626199,"(9.0, 17.5, 13.55)","(31.0, 320.0, 185.0)","(2.9, 4.6, 4.422222222222222)","(2.4, 3.15, 3.1429166666666664)","(4.6, 7.6, 7.15)","(11.0, 21.0, 13.533333333333333)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:13.628971,"(9.0, 17.5, 13.55)","(31.0, 340.0, 98.33333333333334)","(2.9, 4.6, 4.422222222222222)","(2.4, 3.15, 3.1429166666666664)","(4.6, 7.6, 7.166666666666666)","(11.0, 21.0, 13.533333333333333)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:14.596312,"(9.0, 17.5, 13.55)","(31.0, 330.0, 190.0)","(2.9, 4.6, 4.422222222222222)","(2.4, 3.15, 3.1429166666666664)","(4.6, 7.6, 7.166666666666666)","(11.0, 21.0, 13.533333333333333)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:15.575745,"(9.0, 17.5, 13.55)","(31.0, 330.0, 190.0)","(2.9, 4.6, 4.422222222222222)","(2.4, 3.15, 3.1429166666666664)","(4.6, 7.6, 6.975)","(11.0, 21.0, 13.533333333333333)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:16.614342,"(9.0, 17.5, 13.55)","(31.0, 330.0, 190.0)","(2.9, 4.6, 4.422222222222222)","(2.4, 3.15, 3.1429166666666664)","(4.6, 8.4, 7.424999999999999)","(11.0, 21.0, 13.533333333333333)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:17.657051,"(9.0, 17.5, 13.55)","(31.0, 330.0, 190.0)","(2.9, 4.6, 3.7529411764705882)","(2.4, 3.15, 3.1429166666666664)","(4.6, 8.2, 6.6)","(11.0, 21.0, 13.533333333333333)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:18.795976,"(9.0, 17.5, 13.55)","(31.0, 330.0, 190.0)","(2.9, 4.6, 3.206451612903226)","(2.4, 3.15, 3.1429166666666664)","(4.6, 8.0, 7.175)","(11.0, 21.0, 13.533333333333333)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:19.926733,"(9.0, 17.5, 13.55)","(31.0, 330.0, 190.0)","(2.9, 4.6, 3.206451612903226)","(2.4, 3.15, 3.1429166666666664)","(4.6, 7.8, 7.325)","(11.0, 21.0, 13.533333333333333)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:20.983518,"(10.0, 17.5, 13.55)","(31.0, 330.0, 190.0)","(2.9, 4.6, 3.206451612903226)","(2.4, 3.15, 3.1429166666666664)","(4.6, 8.0, 7.533333333333333)","(11.0, 21.0, 13.533333333333333)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:21.956410,"(10.0, 17.5, 13.55)","(31.0, 330.0, 190.0)","(2.9, 4.6, 3.2245614035087717)","(2.4, 3.15, 3.1429166666666664)","(4.6, 8.0, 7.533333333333333)","(11.0, 21.0, 13.533333333333333)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:23.001517,"(10.0, 17.5, 13.55)","(31.0, 330.0, 190.0)","(2.9, 4.5, 3.9230769230769234)","(2.4, 3.15, 3.1429166666666664)","(4.6, 8.0, 7.681818181818182)","(11.0, 21.0, 13.533333333333333)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:24.162985,"(10.0, 17.5, 13.55)","(31.0, 330.0, 190.0)","(2.9, 4.4, 4.2444444444444445)","(2.4, 3.15, 3.1429166666666664)","(4.6, 8.0, 7.66)","(11.0, 21.0, 14.777777777777779)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:25.211374,"(10.0, 17.5, 13.55)","(31.0, 330.0, 190.0)","(2.9, 4.4, 3.6636363636363636)","(2.4, 3.15, 3.1429166666666664)","(4.6, 8.0, 7.66)","(11.0, 21.0, 14.777777777777779)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:26.243022,"(10.0, 17.5, 13.55)","(31.0, 330.0, 190.0)","(2.9, 4.4, 3.3785714285714286)","(2.4, 3.15, 3.1429166666666664)","(4.6, 8.0, 7.66)","(11.0, 21.0, 13.533333333333333)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:27.247762,"(10.0, 17.5, 13.55)","(31.0, 330.0, 190.0)","(2.9, 4.4, 3.3785714285714286)","(2.4, 3.15, 3.1429166666666664)","(4.6, 8.0, 7.32)","(11.0, 21.0, 15.105263157894736)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:28.478613,"(10.0, 17.5, 13.55)","(31.0, 330.0, 190.0)","(2.9, 4.4, 3.273469387755102)","(2.4, 3.15, 3.1429166666666664)","(4.6, 8.0, 7.912820512820513)","(11.0, 21.0, 14.823529411764707)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:29.546943,"(10.0, 17.5, 13.55)","(31.0, 330.0, 190.0)","(2.9, 4.4, 3.273469387755102)","(2.4, 3.15, 3.1429166666666664)","(4.6, 8.0, 7.449999999999999)","(11.0, 21.0, 14.823529411764707)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:30.546880,"(10.0, 17.5, 13.55)","(31.0, 330.0, 190.0)","(2.9, 4.1, 3.9999999999999996)","(2.4, 3.15, 3.1429166666666664)","(4.6, 8.0, 7.449999999999999)","(11.0, 21.0, 14.823529411764707)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:31.455821,"(10.0, 17.5, 13.55)","(31.0, 330.0, 190.0)","(2.9, 4.2, 3.580952380952381)","(2.4, 3.15, 3.1429166666666664)","(4.6, 8.0, 7.449999999999999)","(11.0, 21.0, 14.823529411764707)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:32.474136,"(10.0, 17.5, 13.55)","(31.0, 330.0, 190.0)","(2.9, 4.2, 3.5076923076923077)","(2.4, 3.15, 3.1065)","(4.6, 8.0, 7.902857142857143)","(11.0, 21.0, 16.434782608695652)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:33.553249,"(10.0, 17.5, 10.477777777777778)","(31.0, 330.0, 190.0)","(2.9, 4.2, 3.137142857142857)","(2.4, 3.2, 3.1065)","(4.6, 8.0, 7.902857142857143)","(11.0, 21.0, 17.67857142857143)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:34.625530,"(10.0, 16.5, 13.05)","(31.0, 330.0, 190.0)","(2.9, 4.2, 3.137142857142857)","(2.4, 3.2, 3.1065)","(4.6, 8.0, 7.466666666666667)","(11.0, 20.0, 18.9)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:35.639202,"(10.0, 16.5, 13.05)","(31.0, 330.0, 190.0)","(2.9, 4.2, 3.1714285714285713)","(2.4, 3.2, 3.1065)","(4.6, 8.0, 7.38)","(11.0, 19.5, 18.125)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:36.705302,"(10.0, 15.5, 12.55)","(31.0, 330.0, 190.0)","(2.9, 4.2, 3.1307017543859645)","(2.4, 3.2, 3.1065)","(4.6, 8.0, 7.38)","(11.0, 19.5, 18.125)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:37.648894,"(10.0, 15.5, 12.55)","(31.0, 330.0, 190.0)","(2.9, 4.0, 3.2928571428571427)","(2.4, 3.2, 3.1065)","(4.6, 8.0, 7.38)","(11.0, 19.5, 18.125)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:38.752394,"(10.0, 16.5, 13.05)","(31.0, 330.0, 190.0)","(2.9, 3.95, 3.7375000000000003)","(2.4, 3.2, 3.1065)","(4.6, 8.0, 7.38)","(11.0, 19.5, 18.8125)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:39.815340,"(10.0, 16.0, 11.733333333333333)","(31.0, 330.0, 190.0)","(2.9, 3.95, 3.816666666666667)","(2.4, 3.2, 3.1065)","(4.6, 8.0, 7.5)","(11.0, 19.5, 18.8125)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:40.846150,"(10.0, 17.0, 9.921739130434782)","(31.0, 330.0, 190.0)","(2.9, 4.3, 4.108333333333333)","(2.4, 3.2, 3.1065)","(4.6, 8.0, 7.5)","(11.0, 19.5, 18.8125)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:41.908660,"(10.0, 15.5, 12.55)","(31.0, 330.0, 190.0)","(2.9, 4.5, 4.283333333333333)","(2.4, 3.2, 3.1065)","(4.6, 8.0, 7.5)","(11.0, 19.5, 18.8125)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:43.166692,"(10.0, 15.5, 12.55)","(31.0, 330.0, 190.0)","(2.9, 4.5, 3.71)","(2.4, 3.2, 3.1065)","(4.6, 8.0, 7.921428571428572)","(11.0, 19.5, 18.8125)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:44.181146,"(10.0, 15.5, 12.55)","(31.0, 330.0, 190.0)","(2.9, 4.5, 3.71)","(2.4, 3.2, 3.1065)","(4.6, 8.0, 7.921428571428572)","(11.0, 19.5, 18.8125)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:45.134163,"(10.0, 15.5, 12.55)","(31.0, 330.0, 190.0)","(2.9, 4.5, 4.0125)","(2.4, 3.2, 3.1065)","(4.6, 8.0, 7.483333333333333)","(11.0, 19.5, 18.8125)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:46.223318,"(10.0, 15.5, 12.55)","(31.0, 330.0, 190.0)","(2.9, 4.5, 4.0125)","(2.4, 3.2, 3.1065)","(4.6, 8.0, 7.483333333333333)","(11.0, 19.5, 18.8125)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:47.199731,"(10.0, 17.0, 9.921739130434782)","(31.0, 330.0, 190.0)","(2.9, 4.5, 4.0125)","(2.4, 3.2, 3.1065)","(4.6, 8.0, 7.483333333333333)","(11.0, 19.5, 18.8125)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:48.328881,"(10.0, 15.5, 12.55)","(31.0, 330.0, 190.0)","(2.9, 4.5, 4.36)","(2.4, 3.2, 3.1065)","(4.6, 8.0, 7.902941176470588)","(11.0, 19.5, 18.8125)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:49.404436,"(10.0, 15.5, 12.55)","(31.0, 330.0, 190.0)","(2.9, 4.5, 4.246666666666667)","(2.4, 3.2, 3.1065)","(4.6, 8.0, 7.483333333333333)","(11.0, 19.5, 18.8125)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:50.557462,"(10.0, 16.5, 13.05)","(31.0, 330.0, 190.0)","(2.9, 4.5, 3.775)","(2.4, 3.2, 3.1065)","(4.6, 8.0, 7.483333333333333)","(11.0, 19.5, 18.8125)","(10.0, 18.5, 16.5)"
07-12-2022 19:19:51.674831,"(10.0, 16.5, 13.05)","(31.0, 330.0, 190.0)","(2.9, 4.5, 3.775)","(2.4, 3.2, 3.1065)","(4.6, 8.0, 7.483333333333333)","(11.0, 19.5, 18.8125)","(10.0, 18.5, 16.5)"
