,My Mums Value,Westar Storm,My Place Friday,Makani Girl,Mepunga Echo,Bourne Brett,Rage Quit,Jessore
10-01-2023 13:02:27.678757,"(4.2, 6.8, 4.754545454545454)","(21.0, 130.0, 87.6)","(8.0, 15.5, 9.2875)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 43.6)","(4.6, 5.5, 4.491666666666667)","(10.0, 22.0, 21.2)"
10-01-2023 13:02:28.978808,"(4.2, 6.8, 4.754545454545454)","(21.0, 130.0, 87.6)","(8.0, 15.5, 9.2875)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 43.6)","(4.6, 5.5, 4.491666666666667)","(10.0, 22.0, 21.2)"
10-01-2023 13:02:30.287076,"(4.2, 6.6, 4.681818181818182)","(21.0, 130.0, 87.6)","(8.0, 15.5, 9.2875)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 43.6)","(4.6, 5.5, 5.082758620689655)","(10.0, 22.0, 21.2)"
10-01-2023 13:02:31.607362,"(4.2, 6.4, 4.681818181818182)","(21.0, 130.0, 78.0)","(8.0, 15.5, 9.2875)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 43.6)","(4.6, 5.5, 5.082758620689655)","(10.0, 22.0, 21.2)"
10-01-2023 13:02:32.898756,"(4.2, 6.4, 4.75)","(21.0, 130.0, 78.0)","(8.0, 15.5, 9.2875)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 43.6)","(4.6, 5.5, 5.082758620689655)","(10.0, 22.0, 21.2)"
10-01-2023 13:02:34.169113,"(4.2, 6.4, 4.75)","(21.0, 130.0, 78.0)","(8.0, 15.5, 9.2875)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 43.6)","(4.6, 5.5, 5.082758620689655)","(10.0, 22.0, 21.2)"
10-01-2023 13:02:35.539414,"(4.2, 6.4, 4.75)","(21.0, 130.0, 78.0)","(8.0, 15.5, 9.2875)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 43.6)","(4.6, 5.5, 5.082758620689655)","(10.0, 22.0, 21.2)"
10-01-2023 13:02:36.871539,"(4.2, 6.4, 4.75)","(21.0, 130.0, 78.0)","(8.0, 15.5, 9.2875)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 43.6)","(4.6, 5.5, 5.082758620689655)","(10.0, 22.0, 21.2)"
10-01-2023 13:02:38.157428,"(4.2, 6.4, 4.75)","(21.0, 130.0, 78.0)","(8.0, 15.5, 9.2875)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 51.45454545454545)","(4.6, 5.5, 4.788235294117647)","(10.0, 22.0, 21.2)"
10-01-2023 13:02:39.389931,"(4.2, 6.4, 4.75)","(21.0, 130.0, 78.0)","(8.0, 15.5, 9.2875)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 51.45454545454545)","(4.6, 5.5, 4.788235294117647)","(10.0, 22.0, 21.2)"
10-01-2023 13:02:40.665002,"(4.2, 6.4, 4.75)","(21.0, 130.0, 78.0)","(8.0, 15.5, 9.2875)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 51.45454545454545)","(4.6, 5.5, 4.788235294117647)","(10.0, 22.0, 21.2)"
10-01-2023 13:02:41.912605,"(4.2, 6.4, 4.75)","(21.0, 130.0, 78.0)","(8.0, 15.5, 9.2875)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 45.4)","(4.6, 5.5, 4.788235294117647)","(10.0, 22.0, 21.2)"
10-01-2023 13:02:43.206392,"(4.2, 6.4, 4.75)","(21.0, 130.0, 41.714285714285715)","(8.0, 15.5, 9.2875)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 45.4)","(4.6, 5.5, 4.788235294117647)","(10.0, 22.0, 18.25)"
10-01-2023 13:02:44.433585,"(4.2, 6.4, 4.75)","(21.0, 130.0, 41.714285714285715)","(8.0, 15.5, 9.977777777777778)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 45.4)","(4.6, 5.5, 4.766666666666667)","(10.0, 22.0, 18.25)"
10-01-2023 13:02:45.703752,"(4.2, 6.4, 4.876923076923077)","(21.0, 130.0, 41.714285714285715)","(8.0, 15.5, 9.977777777777778)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 45.4)","(4.6, 5.3, 4.766666666666667)","(10.0, 22.0, 18.25)"
10-01-2023 13:02:46.955964,"(4.2, 6.4, 5.1625000000000005)","(21.0, 130.0, 41.714285714285715)","(8.0, 15.5, 9.977777777777778)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 45.4)","(4.6, 5.3, 4.766666666666667)","(10.0, 22.0, 18.25)"
10-01-2023 13:02:48.256163,"(4.2, 6.4, 5.1625000000000005)","(21.0, 130.0, 41.714285714285715)","(8.0, 15.5, 9.977777777777778)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 45.4)","(4.6, 5.3, 4.766666666666667)","(10.0, 22.0, 18.25)"
10-01-2023 13:02:49.522672,"(4.2, 6.4, 5.1625000000000005)","(21.0, 130.0, 41.714285714285715)","(8.0, 15.5, 9.977777777777778)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 45.4)","(4.6, 5.3, 4.766666666666667)","(10.0, 22.0, 18.25)"
10-01-2023 13:02:50.791272,"(4.2, 6.4, 5.1625000000000005)","(21.0, 130.0, 41.714285714285715)","(8.0, 15.5, 9.977777777777778)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 45.4)","(4.6, 5.3, 4.766666666666667)","(10.0, 22.0, 18.25)"
10-01-2023 13:02:52.081532,"(4.2, 6.4, 5.1625000000000005)","(21.0, 130.0, 41.714285714285715)","(8.0, 15.5, 9.977777777777778)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 45.4)","(4.6, 5.3, 4.833333333333333)","(10.0, 22.0, 18.25)"
10-01-2023 13:02:53.367569,"(4.2, 6.4, 5.1625000000000005)","(21.0, 130.0, 41.714285714285715)","(8.0, 15.5, 9.977777777777778)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 45.4)","(4.6, 5.3, 4.833333333333333)","(10.0, 22.0, 18.25)"
10-01-2023 13:02:54.705366,"(4.2, 6.4, 5.1625000000000005)","(21.0, 130.0, 43.42857142857143)","(8.0, 15.5, 9.4625)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 45.4)","(4.6, 5.3, 5.071428571428571)","(10.0, 22.0, 18.25)"
10-01-2023 13:02:55.955668,"(4.2, 6.4, 5.1625000000000005)","(21.0, 130.0, 43.42857142857143)","(8.0, 15.5, 9.4625)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 50.0)","(4.6, 5.3, 5.071428571428571)","(10.0, 22.0, 18.25)"
10-01-2023 13:02:57.247467,"(4.2, 6.4, 5.1625000000000005)","(21.0, 130.0, 43.42857142857143)","(8.0, 15.5, 9.4625)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 50.0)","(4.6, 5.3, 5.071428571428571)","(10.0, 22.0, 18.25)"
10-01-2023 13:02:58.484952,"(4.2, 6.4, 5.1625000000000005)","(21.0, 130.0, 43.42857142857143)","(8.0, 15.5, 9.4625)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 49.0)","(4.6, 5.3, 5.071428571428571)","(10.0, 22.0, 18.25)"
10-01-2023 13:02:59.726770,"(4.2, 6.4, 5.1625000000000005)","(21.0, 130.0, 43.42857142857143)","(8.0, 15.5, 9.4625)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 49.0)","(4.6, 5.3, 5.071428571428571)","(10.0, 22.0, 18.25)"
10-01-2023 13:03:01.009720,"(4.2, 6.4, 5.1625000000000005)","(21.0, 130.0, 43.42857142857143)","(8.0, 15.5, 9.4625)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 49.0)","(4.6, 5.3, 5.071428571428571)","(10.0, 22.0, 18.25)"
10-01-2023 13:03:02.254878,"(4.2, 6.4, 5.1625000000000005)","(21.0, 130.0, 43.42857142857143)","(8.0, 15.5, 9.4625)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 49.0)","(4.6, 5.3, 5.071428571428571)","(10.0, 22.0, 18.25)"
10-01-2023 13:03:03.698382,"(4.2, 6.4, 5.1625000000000005)","(21.0, 130.0, 43.42857142857143)","(8.0, 15.5, 9.4625)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.9, 4.716666666666667)","(26.0, 130.0, 49.0)","(4.6, 5.3, 5.071428571428571)","(10.0, 22.0, 18.25)"
10-01-2023 13:03:05.066656,"(4.2, 6.4, 5.1625000000000005)","(21.0, 130.0, 43.42857142857143)","(8.0, 15.5, 9.4625)","(3.4, 5.2, 4.514285714285714)","(4.0, 5.8, 4.966666666666667)","(26.0, 130.0, 49.0)","(4.6, 5.3, 5.205882352941177)","(10.0, 22.0, 18.25)"
10-01-2023 13:03:06.423132,"(4.2, 6.4, 5.1625000000000005)","(21.0, 130.0, 43.42857142857143)","(8.0, 15.5, 9.4625)","(3.4, 5.2, 4.470000000000001)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 49.0)","(4.6, 5.3, 5.205882352941177)","(10.0, 22.0, 18.25)"
10-01-2023 13:03:07.817408,"(4.2, 6.4, 5.1625000000000005)","(21.0, 130.0, 43.42857142857143)","(8.0, 15.5, 9.4625)","(3.4, 5.1, 4.470000000000001)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 49.0)","(4.6, 5.3, 5.205882352941177)","(10.0, 22.0, 18.25)"
10-01-2023 13:03:09.158402,"(4.2, 6.2, 5.7555555555555555)","(21.0, 130.0, 43.42857142857143)","(8.0, 15.5, 9.4625)","(3.4, 5.1, 4.470000000000001)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 49.0)","(4.6, 5.3, 5.205882352941177)","(10.0, 22.0, 18.25)"
10-01-2023 13:03:10.446111,"(4.2, 7.4, 5.218181818181819)","(21.0, 130.0, 43.42857142857143)","(8.0, 15.5, 9.4625)","(3.4, 5.1, 4.470000000000001)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 49.0)","(4.6, 5.3, 5.205882352941177)","(10.0, 22.0, 18.25)"
10-01-2023 13:03:11.707784,"(4.2, 6.4, 5.911111111111111)","(21.0, 130.0, 43.42857142857143)","(8.0, 15.5, 9.4625)","(3.4, 5.1, 4.470000000000001)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 49.0)","(4.6, 5.3, 5.205882352941177)","(10.0, 22.0, 18.25)"
10-01-2023 13:03:13.002368,"(4.2, 6.4, 5.911111111111111)","(21.0, 130.0, 43.42857142857143)","(8.0, 15.5, 9.4625)","(3.4, 5.1, 4.470000000000001)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 50.0)","(4.6, 5.3, 5.205882352941177)","(10.0, 22.0, 18.25)"
10-01-2023 13:03:14.393342,"(4.2, 6.4, 5.911111111111111)","(21.0, 130.0, 43.42857142857143)","(8.0, 15.5, 9.4625)","(3.4, 5.1, 4.470000000000001)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 49.0)","(4.6, 5.3, 5.34375)","(10.0, 22.0, 18.25)"
10-01-2023 13:03:15.699805,"(4.2, 6.4, 5.911111111111111)","(21.0, 130.0, 75.45454545454547)","(8.0, 15.5, 9.29)","(3.4, 5.1, 4.470000000000001)","(4.0, 5.9, 4.966666666666667)","(26.0, 130.0, 46.666666666666664)","(4.6, 5.4, 5.3100000000000005)","(10.0, 22.0, 18.25)"
10-01-2023 13:03:16.973004,"(4.2, 6.4, 5.911111111111111)","(21.0, 130.0, 75.45454545454547)","(8.0, 15.5, 10.2)","(3.4, 5.1, 4.470000000000001)","(4.0, 5.9, 4.966666666666667)","(26.0, 120.0, 43.23529411764706)","(4.6, 5.4, 5.3100000000000005)","(10.0, 22.0, 18.25)"
10-01-2023 13:03:18.284688,"(4.2, 6.4, 5.911111111111111)","(21.0, 130.0, 75.45454545454547)","(8.0, 15.0, 10.2)","(3.4, 5.1, 4.470000000000001)","(4.0, 5.9, 4.966666666666667)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.3100000000000005)","(10.0, 22.0, 18.25)"
10-01-2023 13:03:19.622215,"(4.2, 6.4, 5.911111111111111)","(21.0, 130.0, 75.45454545454547)","(8.0, 15.0, 10.2)","(3.4, 5.1, 4.470000000000001)","(4.0, 5.9, 4.966666666666667)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.3100000000000005)","(10.0, 22.0, 18.25)"
10-01-2023 13:03:20.942876,"(4.2, 6.4, 5.911111111111111)","(21.0, 130.0, 75.45454545454547)","(8.0, 15.0, 10.2)","(3.4, 5.1, 4.470000000000001)","(4.0, 5.9, 4.966666666666667)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.3100000000000005)","(10.0, 22.0, 18.25)"
10-01-2023 13:03:22.288039,"(4.2, 6.4, 5.911111111111111)","(21.0, 130.0, 75.45454545454547)","(8.0, 15.0, 10.2)","(3.4, 5.1, 4.470000000000001)","(4.0, 5.9, 4.966666666666667)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.3100000000000005)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:23.551236,"(4.2, 6.4, 5.911111111111111)","(21.0, 130.0, 75.45454545454547)","(8.0, 15.0, 10.2)","(3.4, 5.1, 4.470000000000001)","(4.0, 5.9, 4.966666666666667)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.3100000000000005)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:24.912915,"(4.2, 6.4, 5.911111111111111)","(21.0, 130.0, 75.45454545454547)","(8.0, 15.0, 10.2)","(3.4, 5.1, 4.470000000000001)","(4.0, 5.9, 4.966666666666667)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.3100000000000005)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:26.240079,"(4.2, 6.4, 5.911111111111111)","(21.0, 130.0, 75.45454545454547)","(8.0, 15.0, 10.2)","(3.4, 5.1, 4.470000000000001)","(4.0, 5.9, 4.966666666666667)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.3100000000000005)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:27.592676,"(4.2, 6.4, 5.911111111111111)","(21.0, 130.0, 75.45454545454547)","(8.0, 15.0, 10.2)","(3.4, 5.1, 4.470000000000001)","(4.0, 5.9, 4.966666666666667)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.3100000000000005)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:29.133390,"(4.2, 6.4, 5.911111111111111)","(21.0, 130.0, 75.45454545454547)","(8.0, 15.0, 10.2)","(3.4, 5.1, 4.470000000000001)","(4.0, 5.9, 4.966666666666667)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.3100000000000005)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:30.783091,"(4.2, 6.4, 5.911111111111111)","(21.0, 130.0, 75.45454545454547)","(8.0, 15.0, 10.2)","(3.4, 5.1, 4.453846153846154)","(4.0, 5.9, 4.966666666666667)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.3100000000000005)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:32.080112,"(4.2, 6.4, 5.68)","(21.0, 130.0, 75.45454545454547)","(8.0, 15.0, 10.2)","(3.4, 5.1, 4.433333333333334)","(4.0, 5.9, 4.966666666666667)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.3100000000000005)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:33.332812,"(4.2, 6.4, 5.4)","(21.0, 130.0, 75.45454545454547)","(8.0, 15.0, 10.2)","(3.4, 5.1, 4.433333333333334)","(4.0, 5.9, 5.025)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.3100000000000005)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:34.646925,"(4.2, 6.4, 5.5)","(21.0, 130.0, 75.45454545454547)","(8.0, 15.0, 10.2)","(3.4, 5.1, 4.433333333333334)","(4.0, 5.9, 5.025)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.352631578947369)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:35.997975,"(4.2, 6.4, 5.875)","(21.0, 130.0, 75.45454545454547)","(8.0, 15.0, 10.2)","(3.4, 5.1, 4.433333333333334)","(4.0, 5.9, 5.263636363636364)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.352631578947369)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:37.312019,"(4.2, 6.4, 5.875)","(21.0, 130.0, 76.54545454545453)","(8.0, 15.0, 10.2)","(3.4, 5.1, 4.433333333333334)","(4.0, 5.9, 5.263636363636364)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.352631578947369)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:38.592775,"(4.2, 6.4, 5.875)","(21.0, 130.0, 76.54545454545453)","(8.0, 15.0, 10.350000000000001)","(3.4, 5.1, 4.433333333333334)","(4.0, 5.9, 5.263636363636364)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.352631578947369)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:39.868533,"(4.2, 6.4, 5.875)","(21.0, 130.0, 76.54545454545453)","(8.0, 15.0, 10.350000000000001)","(3.4, 5.1, 4.433333333333334)","(4.0, 5.9, 5.263636363636364)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.352631578947369)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:41.202262,"(4.2, 6.4, 5.875)","(21.0, 130.0, 90.8)","(8.0, 15.0, 9.488888888888889)","(3.4, 5.1, 4.45)","(4.0, 5.9, 5.0600000000000005)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.311111111111112)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:42.648279,"(4.2, 6.4, 6.1000000000000005)","(21.0, 130.0, 90.8)","(8.0, 15.0, 9.488888888888889)","(3.4, 5.0, 4.45)","(4.0, 5.9, 5.0600000000000005)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.311111111111112)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:44.342374,"(4.2, 6.4, 6.1000000000000005)","(21.0, 130.0, 90.8)","(8.0, 15.0, 9.488888888888889)","(3.4, 5.0, 4.525)","(4.0, 5.9, 5.0600000000000005)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.266666666666667)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:45.651701,"(4.2, 6.4, 6.1000000000000005)","(21.0, 130.0, 90.8)","(8.0, 15.0, 10.040000000000001)","(3.4, 4.9, 4.525)","(4.0, 5.9, 5.375)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.266666666666667)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:47.005876,"(4.2, 6.2, 5.068)","(21.0, 130.0, 90.8)","(8.0, 15.0, 10.040000000000001)","(3.4, 4.9, 4.525)","(4.0, 5.9, 5.375)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.266666666666667)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:48.334502,"(4.2, 5.9, 5.068)","(21.0, 130.0, 90.8)","(8.0, 15.0, 11.457142857142857)","(3.4, 4.9, 4.525)","(4.0, 5.9, 5.375)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.266666666666667)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:49.791233,"(4.2, 5.9, 5.068)","(21.0, 130.0, 90.8)","(8.0, 15.0, 11.777777777777777)","(3.4, 4.9, 4.525)","(4.0, 5.9, 5.375)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.266666666666667)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:51.108901,"(4.2, 5.9, 5.068)","(21.0, 130.0, 90.8)","(8.0, 15.0, 11.133333333333333)","(3.4, 4.9, 4.525)","(4.0, 5.9, 5.375)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.266666666666667)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:52.449563,"(4.2, 5.9, 5.068)","(21.0, 130.0, 90.8)","(8.0, 15.0, 10.2)","(3.4, 4.9, 4.4714285714285715)","(4.0, 5.9, 5.2)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.266666666666667)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:53.810461,"(4.2, 5.9, 4.8478260869565215)","(21.0, 130.0, 90.8)","(8.0, 15.0, 10.2)","(3.4, 4.9, 4.4714285714285715)","(4.0, 5.9, 5.48)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.266666666666667)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:55.168845,"(4.2, 5.7, 4.629411764705883)","(21.0, 130.0, 90.8)","(8.0, 15.0, 12.4)","(3.4, 4.9, 4.4714285714285715)","(4.0, 5.9, 5.253846153846154)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.266666666666667)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:56.504249,"(4.2, 5.7, 4.966666666666667)","(21.0, 130.0, 90.8)","(8.0, 15.0, 13.10909090909091)","(3.4, 4.9, 4.4714285714285715)","(4.0, 5.9, 5.553333333333334)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.266666666666667)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:58.048657,"(4.2, 5.5, 4.54)","(21.0, 130.0, 90.8)","(8.0, 15.0, 13.10909090909091)","(3.4, 4.9, 4.4714285714285715)","(4.0, 5.9, 5.553333333333334)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.266666666666667)","(10.0, 22.0, 17.0)"
10-01-2023 13:03:59.400674,"(4.2, 5.5, 4.371428571428572)","(21.0, 130.0, 90.8)","(8.0, 15.0, 12.0)","(3.4, 4.9, 4.4714285714285715)","(4.0, 5.9, 5.553333333333334)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.266666666666667)","(10.0, 22.0, 17.0)"
10-01-2023 13:04:00.753314,"(4.2, 5.4, 4.371428571428572)","(21.0, 130.0, 90.8)","(8.0, 16.0, 11.875)","(3.4, 4.9, 4.4714285714285715)","(4.0, 5.9, 5.561538461538461)","(26.0, 95.0, 43.23529411764706)","(4.6, 5.4, 5.266666666666667)","(10.0, 22.0, 17.0)"
10-01-2023 13:04:02.089344,"(4.2, 5.3, 5.142857142857142)","(21.0, 130.0, 46.0)","(8.0, 16.0, 12.944444444444445)","(3.4, 4.9, 4.4625)","(4.0, 5.9, 5.680000000000001)","(26.0, 95.0, 43.05555555555556)","(4.6, 5.4, 5.266666666666667)","(10.0, 22.0, 15.583333333333334)"
10-01-2023 13:04:03.435670,"(4.2, 5.3, 5.153333333333333)","(21.0, 130.0, 43.6)","(8.0, 16.0, 12.944444444444445)","(3.4, 4.9, 4.4625)","(4.0, 5.9, 5.328571428571429)","(26.0, 95.0, 43.05555555555556)","(4.6, 5.4, 5.266666666666667)","(10.0, 21.0, 15.222222222222221)"
10-01-2023 13:04:04.781037,"(4.2, 5.3, 5.055555555555555)","(21.0, 130.0, 44.666666666666664)","(8.0, 16.0, 12.944444444444445)","(3.4, 4.9, 4.4625)","(4.0, 5.9, 5.328571428571429)","(26.0, 95.0, 41.166666666666664)","(4.6, 5.4, 5.3125)","(10.0, 21.0, 15.222222222222221)"
10-01-2023 13:04:06.179686,"(4.2, 5.3, 5.0777777777777775)","(21.0, 130.0, 43.6)","(8.0, 16.0, 12.944444444444445)","(3.4, 4.9, 4.4625)","(4.0, 5.9, 5.328571428571429)","(26.0, 95.0, 41.166666666666664)","(4.6, 5.4, 5.363157894736842)","(10.0, 21.0, 15.222222222222221)"
10-01-2023 13:04:07.483638,"(4.2, 5.3, 5.1)","(21.0, 130.0, 43.6)","(8.0, 16.0, 12.944444444444445)","(3.4, 4.9, 4.4625)","(4.0, 5.9, 5.328571428571429)","(26.0, 95.0, 41.166666666666664)","(4.6, 5.4, 5.316666666666667)","(10.0, 21.0, 15.222222222222221)"
10-01-2023 13:04:08.793771,"(4.2, 5.3, 5.1)","(21.0, 130.0, 43.6)","(8.0, 16.0, 14.363636363636363)","(3.4, 4.9, 4.4625)","(4.0, 5.9, 5.5888888888888895)","(26.0, 95.0, 41.166666666666664)","(4.6, 5.4, 5.316666666666667)","(10.0, 21.0, 15.6)"
10-01-2023 13:04:10.088014,"(4.2, 5.3, 5.1)","(21.0, 130.0, 43.6)","(8.0, 16.0, 13.333333333333334)","(3.4, 4.9, 4.438461538461539)","(4.0, 5.9, 5.5888888888888895)","(26.0, 95.0, 41.166666666666664)","(4.6, 5.4, 5.316666666666667)","(10.0, 20.0, 16.0)"
10-01-2023 13:04:11.362984,"(4.2, 5.3, 5.1)","(21.0, 130.0, 43.6)","(8.0, 16.0, 12.9)","(3.4, 4.9, 4.438461538461539)","(4.0, 5.9, 5.5888888888888895)","(26.0, 95.0, 41.166666666666664)","(4.6, 5.4, 5.316666666666667)","(10.0, 19.0, 16.0)"
10-01-2023 13:04:12.587447,"(4.2, 5.3, 5.1)","(21.0, 130.0, 43.6)","(8.0, 16.5, 12.9)","(3.4, 4.9, 4.438461538461539)","(4.0, 5.9, 5.5888888888888895)","(26.0, 95.0, 41.166666666666664)","(4.6, 5.4, 5.316666666666667)","(10.0, 19.0, 16.0)"
10-01-2023 13:04:13.834417,"(4.2, 5.3, 5.1)","(21.0, 130.0, 43.6)","(8.0, 16.5, 12.9)","(3.4, 4.9, 4.438461538461539)","(4.0, 5.9, 5.4)","(26.0, 95.0, 41.166666666666664)","(4.6, 5.4, 5.316666666666667)","(10.0, 19.0, 16.0)"
10-01-2023 13:04:15.238489,"(4.2, 5.3, 5.1)","(21.0, 130.0, 43.6)","(8.0, 16.5, 15.166666666666666)","(3.4, 4.9, 4.4625)","(4.0, 5.9, 5.4)","(26.0, 95.0, 41.166666666666664)","(4.6, 5.4, 5.25)","(10.0, 19.0, 16.75)"
10-01-2023 13:04:16.463198,"(4.2, 5.3, 5.1)","(21.0, 130.0, 83.0)","(8.0, 16.5, 15.772727272727273)","(3.4, 4.9, 4.4625)","(4.0, 5.9, 5.366666666666667)","(26.0, 95.0, 41.166666666666664)","(4.6, 5.4, 5.3533333333333335)","(10.0, 19.0, 15.75)"
