,Onya Doug,Favreau,Vanity Bay,Roclea Ruler,Raani,The Weekend,Artful Master,Yarraman Rocky,Courageous Sam
11-01-2023 17:50:59.083772,"(4.0, 6.8, 6.6)","(3.5, 4.1, 3.8666666666666667)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 43.6)","(5.0, 6.6, 6.236363636363636)","(5.0, 5.9, 5.484615384615385)","(101.0, 170.0, 139.16666666666666)","(71.0, 110.0, 101.66666666666667)","(6.5, 10.5, 9.8)"
11-01-2023 17:51:00.334058,"(4.0, 6.8, 6.6)","(3.5, 4.1, 3.877272727272727)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 43.6)","(5.0, 6.6, 6.236363636363636)","(5.0, 5.9, 5.484615384615385)","(101.0, 160.0, 141.11111111111111)","(71.0, 110.0, 101.66666666666667)","(6.5, 10.5, 9.36)"
11-01-2023 17:51:01.572097,"(4.0, 6.8, 6.6)","(3.5, 4.1, 3.904)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 43.6)","(5.0, 6.6, 6.236363636363636)","(5.0, 5.9, 5.484615384615385)","(101.0, 150.0, 141.11111111111111)","(71.0, 110.0, 101.66666666666667)","(6.5, 10.5, 9.225000000000001)"
11-01-2023 17:51:02.895246,"(4.0, 6.8, 6.6)","(3.5, 4.1, 3.877272727272727)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 43.6)","(5.0, 6.6, 6.236363636363636)","(5.0, 5.9, 5.484615384615385)","(101.0, 150.0, 141.11111111111111)","(71.0, 110.0, 101.66666666666667)","(6.5, 10.5, 9.65)"
11-01-2023 17:51:04.090507,"(4.0, 6.8, 6.6)","(3.5, 4.1, 3.7888888888888888)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 43.6)","(5.0, 6.6, 6.1)","(5.0, 5.9, 5.566666666666666)","(101.0, 150.0, 141.11111111111111)","(71.0, 110.0, 101.66666666666667)","(6.5, 10.5, 9.65)"
11-01-2023 17:51:05.303089,"(4.0, 6.8, 6.6)","(3.5, 4.0, 3.8846153846153846)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 43.6)","(5.0, 6.6, 6.0)","(5.0, 5.9, 5.633333333333333)","(101.0, 150.0, 141.11111111111111)","(71.0, 110.0, 101.66666666666667)","(6.5, 10.5, 9.82)"
11-01-2023 17:51:06.464768,"(4.0, 6.8, 6.6)","(3.5, 4.0, 3.9181818181818184)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 43.6)","(5.0, 6.2, 5.8)","(5.0, 5.8, 5.633333333333333)","(101.0, 150.0, 141.11111111111111)","(71.0, 110.0, 101.66666666666667)","(6.5, 10.5, 9.82)"
11-01-2023 17:51:07.674845,"(4.0, 6.8, 6.6)","(3.5, 4.1, 3.8391304347826085)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 43.6)","(5.0, 6.2, 5.9)","(5.0, 5.8, 5.78)","(101.0, 150.0, 141.11111111111111)","(71.0, 110.0, 101.66666666666667)","(6.5, 10.5, 9.82)"
11-01-2023 17:51:08.923514,"(4.0, 6.8, 6.6)","(3.5, 4.0, 3.9583333333333335)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 43.6)","(5.0, 6.2, 5.9)","(5.0, 5.9, 5.78)","(101.0, 150.0, 141.11111111111111)","(71.0, 110.0, 101.66666666666667)","(6.5, 10.5, 9.82)"
11-01-2023 17:51:10.167411,"(4.0, 6.8, 6.6)","(3.5, 4.1, 3.909090909090909)","(7.0, 10.5, 9.569230769230769)","(19.0, 46.0, 43.6)","(5.0, 6.2, 5.9)","(5.0, 5.9, 5.7)","(101.0, 150.0, 141.11111111111111)","(71.0, 110.0, 101.66666666666667)","(6.5, 10.5, 9.82)"
11-01-2023 17:51:11.423578,"(4.0, 6.8, 6.6)","(3.5, 4.1, 3.8666666666666667)","(7.0, 10.5, 9.788235294117648)","(19.0, 46.0, 43.6)","(5.0, 6.2, 5.9)","(5.0, 5.8, 5.86)","(101.0, 150.0, 141.11111111111111)","(71.0, 110.0, 98.88888888888889)","(6.5, 10.5, 9.82)"
11-01-2023 17:51:12.617156,"(4.0, 6.8, 6.6)","(3.5, 4.1, 3.85)","(7.0, 10.5, 9.788235294117648)","(19.0, 46.0, 43.6)","(5.0, 6.2, 5.9)","(5.0, 6.0, 5.853846153846154)","(101.0, 150.0, 141.11111111111111)","(71.0, 110.0, 96.66666666666667)","(6.5, 10.5, 9.892857142857142)"
11-01-2023 17:51:13.843918,"(4.0, 6.8, 6.6)","(3.5, 4.1, 3.85)","(7.0, 10.5, 9.895)","(19.0, 46.0, 43.75)","(5.0, 6.2, 5.9)","(5.0, 6.2, 5.853846153846154)","(101.0, 150.0, 127.5)","(71.0, 110.0, 96.66666666666667)","(6.5, 10.5, 9.892857142857142)"
11-01-2023 17:51:15.082460,"(4.0, 6.8, 6.6)","(3.5, 4.1, 3.892857142857143)","(7.0, 10.5, 9.895)","(19.0, 46.0, 43.75)","(5.0, 6.2, 5.9)","(5.0, 6.2, 5.853846153846154)","(101.0, 140.0, 127.5)","(71.0, 110.0, 96.66666666666667)","(6.5, 10.5, 9.892857142857142)"
11-01-2023 17:51:16.353807,"(4.0, 6.8, 6.6)","(3.5, 4.0, 3.892857142857143)","(7.0, 10.5, 9.895)","(19.0, 46.0, 56.66666666666667)","(5.0, 6.2, 5.9)","(5.0, 6.2, 5.594736842105263)","(101.0, 140.0, 127.5)","(71.0, 100.0, 97.5)","(6.5, 10.5, 9.892857142857142)"
11-01-2023 17:51:17.604599,"(4.0, 7.6, 7.075)","(3.5, 4.0, 3.925)","(7.0, 10.5, 9.788235294117648)","(19.0, 60.0, 46.333333333333336)","(5.0, 6.2, 5.9)","(5.0, 6.0, 5.566666666666666)","(101.0, 140.0, 127.5)","(71.0, 110.0, 96.5)","(6.5, 10.5, 9.233333333333333)"
11-01-2023 17:51:18.835919,"(4.0, 7.4, 6.7)","(3.5, 4.0, 3.8613636363636363)","(7.0, 10.5, 9.895)","(21.0, 55.0, 52.55555555555556)","(5.0, 6.2, 5.9)","(5.0, 5.9, 5.736363636363636)","(101.0, 140.0, 127.5)","(71.0, 110.0, 97.5)","(6.5, 10.5, 9.15)"
11-01-2023 17:51:20.042865,"(4.0, 7.0, 6.8)","(3.5, 4.1, 3.8613636363636363)","(7.0, 10.5, 9.8125)","(21.0, 55.0, 58.25)","(5.0, 6.2, 5.9)","(5.0, 5.9, 5.736363636363636)","(101.0, 140.0, 127.5)","(71.0, 100.0, 97.5)","(6.5, 10.5, 9.076923076923077)"
11-01-2023 17:51:21.292810,"(4.0, 7.6, 7.183333333333333)","(3.5, 4.1, 3.8613636363636363)","(7.0, 10.5, 9.8125)","(21.0, 60.0, 58.25)","(5.0, 6.2, 5.9)","(5.0, 5.9, 5.672727272727273)","(101.0, 140.0, 127.5)","(71.0, 100.0, 96.25)","(6.5, 10.0, 8.8)"
11-01-2023 17:51:22.519343,"(4.0, 7.6, 7.183333333333333)","(3.5, 4.1, 3.9)","(7.0, 10.5, 9.788235294117648)","(21.0, 60.0, 58.25)","(5.0, 6.2, 5.9)","(5.0, 5.8, 5.578947368421052)","(101.0, 140.0, 127.5)","(71.0, 100.0, 95.71428571428571)","(6.5, 10.0, 8.8)"
11-01-2023 17:51:23.709184,"(4.0, 7.6, 7.183333333333333)","(3.5, 4.1, 3.8846153846153846)","(7.0, 10.5, 9.788235294117648)","(21.0, 60.0, 57.2)","(5.0, 6.2, 5.9)","(5.0, 5.8, 5.7837398373983735)","(101.0, 140.0, 127.5)","(71.0, 100.0, 95.71428571428571)","(6.5, 10.0, 8.8)"
11-01-2023 17:51:24.858343,"(4.0, 7.6, 7.183333333333333)","(3.5, 4.0, 3.8846153846153846)","(7.0, 10.5, 9.788235294117648)","(21.0, 60.0, 54.0)","(5.0, 6.2, 5.9)","(5.0, 5.8, 5.790322580645161)","(101.0, 140.0, 127.5)","(71.0, 100.0, 93.63636363636364)","(6.5, 10.0, 9.076923076923077)"
11-01-2023 17:51:26.077242,"(4.0, 7.6, 7.183333333333333)","(3.5, 4.0, 3.9347826086956523)","(7.0, 10.5, 9.788235294117648)","(21.0, 60.0, 54.0)","(5.0, 6.2, 5.9)","(5.0, 5.8, 5.790322580645161)","(101.0, 140.0, 127.5)","(71.0, 100.0, 93.63636363636364)","(6.5, 10.0, 9.076923076923077)"
11-01-2023 17:51:27.387126,"(4.0, 7.6, 7.183333333333333)","(3.5, 4.0, 3.9571428571428573)","(7.0, 10.5, 9.788235294117648)","(21.0, 60.0, 54.0)","(5.0, 6.2, 5.9)","(5.0, 5.8, 5.790322580645161)","(101.0, 140.0, 127.5)","(71.0, 100.0, 75.0)","(6.5, 10.0, 9.25)"
11-01-2023 17:51:28.588987,"(4.0, 7.6, 7.183333333333333)","(3.5, 4.2, 3.8785714285714286)","(7.0, 10.5, 9.788235294117648)","(21.0, 60.0, 54.0)","(5.0, 6.4, 6.133333333333334)","(5.0, 6.2, 5.633333333333333)","(101.0, 140.0, 127.5)","(71.0, 95.0, 71.66666666666667)","(6.5, 10.0, 9.0)"
11-01-2023 17:51:29.828396,"(4.0, 7.6, 7.183333333333333)","(3.5, 4.1, 3.9764705882352938)","(7.0, 10.5, 9.714285714285715)","(21.0, 60.0, 54.0)","(5.0, 6.4, 6.08)","(5.0, 5.7, 5.633333333333333)","(101.0, 140.0, 127.5)","(71.0, 95.0, 80.0)","(6.5, 10.0, 9.368421052631579)"
11-01-2023 17:51:31.090500,"(4.0, 7.6, 7.247058823529412)","(3.5, 4.1, 3.952631578947368)","(7.0, 10.5, 9.788235294117648)","(21.0, 60.0, 54.0)","(5.0, 6.2, 6.08)","(5.0, 5.7, 5.627272727272727)","(101.0, 140.0, 127.5)","(71.0, 90.0, 73.33333333333333)","(6.5, 10.0, 9.368421052631579)"
11-01-2023 17:51:32.325593,"(4.0, 7.6, 6.905263157894737)","(3.5, 4.1, 3.925)","(7.0, 10.5, 9.788235294117648)","(21.0, 60.0, 54.0)","(5.0, 6.2, 6.08)","(5.0, 5.7, 5.627272727272727)","(101.0, 140.0, 127.5)","(71.0, 90.0, 73.33333333333333)","(6.5, 10.0, 9.018181818181818)"
11-01-2023 17:51:33.524216,"(4.0, 7.6, 6.905263157894737)","(3.5, 4.1, 3.925)","(7.0, 10.5, 9.788235294117648)","(21.0, 60.0, 54.0)","(5.0, 6.2, 6.311111111111112)","(5.0, 5.7, 5.627272727272727)","(101.0, 140.0, 127.5)","(71.0, 90.0, 81.66666666666667)","(6.5, 10.0, 9.1)"
11-01-2023 17:51:34.647585,"(4.0, 7.6, 6.905263157894737)","(3.5, 4.1, 3.925)","(7.0, 10.5, 9.788235294117648)","(21.0, 60.0, 54.0)","(5.0, 6.4, 5.969230769230769)","(5.0, 5.7, 5.627272727272727)","(101.0, 140.0, 127.5)","(71.0, 90.0, 85.0)","(6.5, 10.0, 9.1)"
11-01-2023 17:51:35.727632,"(4.0, 7.4, 7.2)","(3.5, 4.1, 3.925)","(7.0, 10.5, 9.788235294117648)","(21.0, 60.0, 54.0)","(5.0, 6.2, 6.036363636363636)","(5.0, 5.7, 5.627272727272727)","(101.0, 140.0, 127.5)","(71.0, 90.0, 79.28571428571429)","(6.5, 10.0, 9.1)"
11-01-2023 17:51:36.816978,"(4.0, 7.4, 6.9714285714285715)","(3.5, 4.1, 3.925)","(7.0, 10.5, 9.788235294117648)","(21.0, 60.0, 58.8)","(5.0, 6.2, 6.036363636363636)","(5.0, 5.7, 5.627272727272727)","(101.0, 140.0, 127.5)","(71.0, 90.0, 81.0)","(6.5, 10.0, 9.357142857142858)"
11-01-2023 17:51:37.885551,"(4.0, 7.4, 6.9714285714285715)","(3.5, 4.1, 3.925)","(7.0, 10.5, 9.74375)","(21.0, 60.0, 58.8)","(5.0, 6.2, 5.92)","(5.0, 5.7, 5.627272727272727)","(101.0, 140.0, 127.5)","(71.0, 85.0, 77.0)","(6.5, 10.0, 9.619047619047619)"
11-01-2023 17:51:39.103588,"(4.0, 7.2, 6.72)","(3.5, 4.1, 3.925)","(7.0, 10.0, 9.571428571428571)","(21.0, 60.0, 58.8)","(5.0, 6.2, 5.92)","(5.0, 5.7, 5.627272727272727)","(101.0, 140.0, 127.5)","(71.0, 80.0, 77.0)","(6.5, 10.0, 9.619047619047619)"
11-01-2023 17:51:40.324471,"(4.0, 7.2, 6.72)","(3.5, 4.1, 3.9459999999999997)","(7.0, 10.0, 9.571428571428571)","(21.0, 60.0, 58.8)","(5.0, 6.2, 5.92)","(5.0, 5.7, 5.627272727272727)","(101.0, 140.0, 127.5)","(71.0, 80.0, 77.0)","(6.5, 10.0, 9.3)"
11-01-2023 17:51:41.520249,"(4.0, 7.0, 6.9)","(3.5, 4.1, 4.0890625)","(7.0, 9.8, 9.514285714285714)","(21.0, 60.0, 58.666666666666664)","(5.0, 6.2, 5.92)","(5.0, 5.7, 5.627272727272727)","(101.0, 140.0, 127.5)","(71.0, 80.0, 81.66666666666667)","(7.0, 10.0, 9.631578947368421)"
11-01-2023 17:51:42.816202,"(4.0, 7.0, 6.9)","(3.5, 4.1, 4.0890625)","(7.0, 9.8, 9.514285714285714)","(21.0, 60.0, 57.0)","(5.0, 6.2, 5.92)","(5.0, 5.7, 5.627272727272727)","(101.0, 140.0, 127.5)","(71.0, 90.0, 111.15384615384616)","(7.0, 10.0, 9.631578947368421)"
11-01-2023 17:51:44.140975,"(4.0, 7.0, 6.9)","(3.5, 4.1, 4.0890625)","(7.0, 9.8, 9.200000000000001)","(21.0, 60.0, 57.0)","(5.0, 6.2, 5.818181818181818)","(5.0, 5.7, 5.627272727272727)","(101.0, 140.0, 127.5)","(71.0, 140.0, 109.0)","(7.0, 10.0, 9.285714285714286)"
11-01-2023 17:51:45.432436,"(4.0, 7.0, 6.7)","(3.5, 4.2, 4.011111111111111)","(7.0, 9.8, 9.200000000000001)","(21.0, 60.0, 57.0)","(5.0, 6.2, 5.818181818181818)","(5.0, 5.7, 5.627272727272727)","(101.0, 140.0, 127.5)","(71.0, 120.0, 98.84615384615384)","(7.0, 10.0, 9.285714285714286)"
11-01-2023 17:51:46.680042,"(4.0, 7.0, 6.7)","(3.5, 4.4, 4.081818181818182)","(7.0, 9.8, 9.200000000000001)","(21.0, 60.0, 57.0)","(5.0, 6.2, 5.818181818181818)","(5.0, 5.7, 5.8)","(101.0, 140.0, 121.25)","(71.0, 120.0, 101.0)","(7.0, 10.0, 9.285714285714286)"
11-01-2023 17:51:47.917566,"(4.0, 7.0, 6.7)","(3.5, 4.4, 4.081818181818182)","(7.0, 9.8, 9.44)","(21.0, 60.0, 58.0)","(5.0, 6.2, 5.818181818181818)","(5.0, 6.0, 5.699999999999999)","(101.0, 140.0, 127.5)","(71.0, 110.0, 78.5)","(7.0, 10.0, 9.825)"
11-01-2023 17:51:49.234466,"(4.0, 7.6, 6.666666666666667)","(3.5, 4.4, 4.081818181818182)","(7.0, 10.0, 9.44)","(21.0, 60.0, 54.666666666666664)","(5.0, 6.2, 5.818181818181818)","(5.0, 6.0, 5.699999999999999)","(101.0, 140.0, 127.5)","(71.0, 110.0, 91.25)","(7.0, 10.0, 9.423529411764706)"
11-01-2023 17:51:50.450252,"(4.0, 7.6, 6.85)","(3.5, 4.4, 4.011111111111111)","(7.0, 9.8, 9.56)","(21.0, 60.0, 55.333333333333336)","(5.0, 6.2, 5.818181818181818)","(5.0, 6.0, 5.699999999999999)","(101.0, 140.0, 127.5)","(71.0, 100.0, 91.25)","(7.0, 9.6, 9.066666666666666)"
11-01-2023 17:51:51.712554,"(4.0, 7.2, 7.0)","(3.5, 4.4, 4.05)","(7.0, 9.8, 9.133333333333335)","(21.0, 60.0, 55.333333333333336)","(5.0, 6.2, 5.818181818181818)","(5.0, 6.0, 5.699999999999999)","(101.0, 140.0, 127.5)","(71.0, 100.0, 91.25)","(7.0, 9.6, 9.066666666666666)"
11-01-2023 17:51:53.006104,"(4.0, 7.2, 7.0)","(3.5, 4.4, 4.05)","(7.0, 9.8, 9.425)","(21.0, 60.0, 55.333333333333336)","(5.0, 6.2, 5.818181818181818)","(5.0, 6.0, 5.699999999999999)","(101.0, 140.0, 136.25)","(71.0, 100.0, 91.25)","(7.0, 9.6, 9.066666666666666)"
11-01-2023 17:51:54.260432,"(4.0, 7.2, 7.0)","(3.4, 4.4, 4.011111111111111)","(7.0, 9.8, 9.5)","(21.0, 60.0, 54.666666666666664)","(5.0, 6.2, 5.818181818181818)","(5.0, 6.0, 5.699999999999999)","(101.0, 140.0, 136.25)","(71.0, 100.0, 91.25)","(7.0, 9.6, 9.377777777777776)"
11-01-2023 17:51:55.606641,"(4.0, 7.0, 6.815384615384615)","(3.4, 4.4, 4.05)","(7.0, 9.8, 9.610526315789475)","(21.0, 60.0, 52.0)","(5.0, 6.2, 5.76)","(5.0, 6.0, 5.4640211640211644)","(101.0, 140.0, 136.25)","(71.0, 100.0, 91.25)","(7.0, 9.6, 9.377777777777776)"
11-01-2023 17:51:56.830120,"(4.0, 7.0, 6.815384615384615)","(3.4, 4.3, 4.004347826086956)","(7.0, 9.8, 9.425)","(21.0, 60.0, 49.5)","(5.0, 6.2, 5.76)","(5.0, 5.5, 5.463440860215054)","(101.0, 140.0, 132.0)","(71.0, 100.0, 91.25)","(7.0, 9.6, 9.100000000000001)"
11-01-2023 17:51:58.150055,"(4.0, 7.0, 6.890909090909091)","(3.4, 4.3, 4.004347826086956)","(7.0, 9.8, 9.3)","(21.0, 60.0, 48.0)","(5.0, 6.2, 5.76)","(5.0, 5.5, 5.465193370165746)","(101.0, 150.0, 132.0)","(71.0, 100.0, 87.5)","(7.0, 9.4, 9.533333333333333)"
11-01-2023 17:51:59.346551,"(4.0, 7.4, 6.873684210526316)","(3.4, 4.3, 4.073333333333333)","(7.0, 9.8, 9.3)","(21.0, 60.0, 49.5)","(5.0, 6.2, 5.76)","(5.0, 5.5, 5.465193370165746)","(101.0, 150.0, 131.25)","(71.0, 95.0, 80.0)","(7.0, 9.6, 9.333333333333334)"
11-01-2023 17:52:00.595663,"(4.0, 7.4, 7.0)","(3.4, 4.3, 4.073333333333333)","(7.0, 9.8, 8.91304347826087)","(21.0, 60.0, 48.0)","(5.0, 6.2, 5.76)","(5.0, 5.5, 5.465193370165746)","(101.0, 150.0, 196.0)","(71.0, 95.0, 72.5)","(7.0, 9.6, 9.533333333333333)"
11-01-2023 17:52:01.971692,"(4.0, 7.2, 7.08)","(3.4, 4.3, 4.080645161290322)","(7.0, 9.4, 8.91304347826087)","(21.0, 60.0, 48.0)","(5.0, 6.2, 5.76)","(5.0, 5.5, 5.465193370165746)","(101.0, 220.0, 188.0)","(71.0, 85.0, 72.5)","(7.0, 9.6, 9.533333333333333)"
11-01-2023 17:52:03.316501,"(4.0, 7.2, 7.026666666666666)","(3.4, 4.3, 4.1)","(7.0, 9.4, 8.91304347826087)","(21.0, 60.0, 49.5)","(5.0, 6.2, 5.76)","(5.0, 5.5, 5.465193370165746)","(101.0, 210.0, 150.0)","(71.0, 85.0, 75.0)","(7.0, 9.6, 9.100000000000001)"
11-01-2023 17:52:04.561000,"(4.0, 7.4, 7.026666666666666)","(3.4, 4.3, 4.1)","(7.0, 9.4, 8.72)","(21.0, 60.0, 49.5)","(5.0, 6.2, 5.76)","(5.0, 5.5, 5.465193370165746)","(101.0, 190.0, 146.25)","(71.0, 85.0, 75.0)","(7.0, 9.4, 9.22857142857143)"
11-01-2023 17:52:05.848535,"(4.0, 7.4, 6.955555555555556)","(3.4, 4.3, 3.9210526315789473)","(7.0, 8.8, 8.72)","(21.0, 60.0, 49.5)","(5.0, 6.2, 5.8)","(5.0, 5.5, 5.8)","(101.0, 190.0, 113.33333333333333)","(71.0, 85.0, 75.0)","(7.0, 9.4, 9.100000000000001)"
11-01-2023 17:52:07.153875,"(4.0, 7.2, 7.08)","(3.4, 4.3, 4.05)","(7.0, 8.8, 8.31111111111111)","(21.0, 60.0, 48.0)","(5.0, 6.0, 5.666666666666666)","(5.0, 6.0, 5.699999999999999)","(101.0, 120.0, 115.0)","(71.0, 85.0, 75.0)","(7.0, 9.4, 9.5375)"
11-01-2023 17:52:08.498206,"(4.0, 7.2, 8.018181818181818)","(3.4, 4.2, 4.0)","(7.0, 9.2, 8.57391304347826)","(26.0, 60.0, 49.5)","(5.0, 6.0, 5.666666666666666)","(4.8, 6.0, 5.950819672131147)","(101.0, 120.0, 115.0)","(61.0, 85.0, 75.0)","(7.0, 9.6, 9.5375)"
11-01-2023 17:52:09.803407,"(4.4, 10.5, 9.387179487179488)","(3.4, 4.2, 4.0)","(7.0, 9.2, 8.676923076923078)","(26.0, 55.0, 47.666666666666664)","(5.0, 6.0, 5.5)","(4.8, 6.0, 5.972602739726027)","(101.0, 120.0, 109.28571428571429)","(61.0, 85.0, 75.0)","(7.0, 9.6, 9.333333333333334)"
11-01-2023 17:52:11.118801,"(4.4, 9.6, 7.92)","(3.4, 4.2, 4.083333333333334)","(7.0, 8.8, 8.700000000000001)","(26.0, 55.0, 50.38461538461539)","(5.0, 6.0, 5.483333333333333)","(4.8, 6.0, 5.972602739726027)","(101.0, 120.0, 108.0)","(61.0, 85.0, 75.0)","(7.0, 9.6, 9.333333333333334)"
11-01-2023 17:52:12.412935,"(4.4, 9.2, 7.92)","(3.4, 4.2, 4.083333333333334)","(7.0, 8.8, 8.700000000000001)","(26.0, 55.0, 50.38461538461539)","(5.0, 5.9, 5.65)","(4.8, 6.0, 5.972602739726027)","(101.0, 120.0, 113.33333333333333)","(61.0, 85.0, 75.0)","(7.0, 9.6, 9.544444444444444)"
11-01-2023 17:52:13.734715,"(4.4, 9.2, 8.799999999999999)","(3.4, 4.1, 4.0874999999999995)","(7.0, 8.8, 8.700000000000001)","(26.0, 55.0, 45.5)","(5.0, 5.9, 5.7124999999999995)","(4.8, 6.0, 5.971830985915493)","(101.0, 120.0, 113.33333333333333)","(61.0, 85.0, 75.0)","(7.0, 9.6, 9.333333333333334)"
11-01-2023 17:52:15.026720,"(4.6, 9.0, 8.65)","(3.4, 4.1, 4.0874999999999995)","(7.0, 8.8, 8.700000000000001)","(26.0, 55.0, 43.333333333333336)","(5.0, 5.8, 5.557142857142857)","(4.8, 6.0, 5.971830985915493)","(101.0, 120.0, 115.0)","(61.0, 85.0, 75.0)","(7.0, 9.6, 9.333333333333334)"
11-01-2023 17:52:16.229647,"(4.6, 8.8, 8.700000000000001)","(3.4, 4.1, 4.0874999999999995)","(7.0, 8.8, 8.700000000000001)","(26.0, 50.0, 44.857142857142854)","(5.0, 5.7, 5.3875)","(4.8, 6.0, 5.971830985915493)","(101.0, 120.0, 115.0)","(61.0, 85.0, 75.0)","(7.0, 9.6, 9.333333333333334)"
11-01-2023 17:52:17.414273,"(4.6, 8.6, 8.4)","(3.4, 4.1, 4.0874999999999995)","(7.0, 8.8, 8.700000000000001)","(26.0, 50.0, 44.857142857142854)","(5.0, 5.7, 5.45)","(4.8, 6.0, 5.84)","(101.0, 120.0, 115.0)","(61.0, 85.0, 75.0)","(7.0, 9.6, 9.333333333333334)"
11-01-2023 17:52:18.707277,"(4.6, 8.4, 8.24)","(3.4, 4.1, 4.0874999999999995)","(7.0, 8.8, 8.700000000000001)","(26.0, 50.0, 44.857142857142854)","(5.0, 5.7, 5.45)","(4.8, 6.0, 5.822222222222222)","(101.0, 120.0, 115.0)","(61.0, 85.0, 75.0)","(7.0, 9.6, 9.066666666666666)"
11-01-2023 17:52:20.041630,"(4.6, 8.4, 8.133333333333333)","(3.4, 4.1, 4.0874999999999995)","(7.0, 8.8, 8.7)","(26.0, 50.0, 44.857142857142854)","(5.0, 5.7, 5.45)","(4.8, 6.0, 5.822222222222222)","(101.0, 120.0, 114.0)","(61.0, 85.0, 75.0)","(7.0, 9.6, 9.389473684210525)"
11-01-2023 17:52:21.382430,"(4.6, 8.4, 8.222222222222221)","(3.4, 4.1, 4.0874999999999995)","(7.0, 9.2, 8.563636363636363)","(26.0, 50.0, 44.857142857142854)","(5.0, 5.7, 5.45)","(4.8, 6.0, 5.8769230769230765)","(101.0, 120.0, 114.0)","(61.0, 85.0, 75.0)","(7.0, 9.6, 9.100000000000001)"
11-01-2023 17:52:22.899439,"(4.6, 8.4, 8.293333333333333)","(3.4, 4.1, 4.0928571428571425)","(7.0, 9.0, 8.77142857142857)","(26.0, 50.0, 44.857142857142854)","(5.0, 5.7, 5.45)","(4.8, 6.0, 5.8769230769230765)","(101.0, 120.0, 114.0)","(61.0, 85.0, 75.0)","(7.0, 9.4, 9.547368421052632)"
11-01-2023 17:52:24.188129,"(4.6, 8.6, 8.44)","(3.4, 4.1, 4.0928571428571425)","(7.0, 9.0, 8.77142857142857)","(26.0, 50.0, 44.857142857142854)","(5.0, 5.7, 5.336363636363637)","(4.8, 6.0, 5.8769230769230765)","(101.0, 120.0, 114.0)","(61.0, 85.0, 75.0)","(7.0, 9.6, 8.896296296296295)"
11-01-2023 17:52:25.538461,"(4.6, 8.6, 8.454545454545455)","(3.4, 4.1, 4.092647058823529)","(7.0, 9.0, 8.77142857142857)","(26.0, 50.0, 45.0)","(5.0, 5.7, 5.336363636363637)","(4.8, 6.0, 5.8769230769230765)","(101.0, 120.0, 114.0)","(61.0, 85.0, 75.0)","(7.0, 9.4, 8.808695652173913)"
11-01-2023 17:52:27.036781,"(4.6, 8.6, 8.314285714285713)","(3.4, 4.1, 4.092647058823529)","(7.0, 9.0, 8.68)","(26.0, 50.0, 45.0)","(5.0, 5.7, 5.074074074074074)","(4.8, 6.0, 5.8769230769230765)","(101.0, 120.0, 114.0)","(61.0, 85.0, 75.0)","(7.0, 9.4, 8.857142857142858)"
11-01-2023 17:52:28.546499,"(4.6, 8.6, 8.4)","(3.4, 4.1, 4.092647058823529)","(7.0, 9.0, 8.68)","(26.0, 50.0, 45.0)","(5.0, 5.4, 5.15)","(4.8, 6.0, 5.769565217391304)","(101.0, 120.0, 114.0)","(61.0, 85.0, 75.0)","(7.0, 9.2, 8.690909090909091)"
11-01-2023 17:52:30.036929,"(4.6, 9.0, 8.5625)","(3.4, 4.1, 4.092647058823529)","(7.0, 9.2, 8.5)","(26.0, 50.0, 45.63636363636363)","(5.0, 5.3, 5.15)","(4.8, 5.9, 5.769565217391304)","(101.0, 120.0, 114.0)","(61.0, 85.0, 75.0)","(7.0, 9.2, 8.690909090909091)"
11-01-2023 17:52:31.379063,"(4.6, 9.0, 8.5625)","(3.4, 4.1, 4.092647058823529)","(7.0, 9.2, 8.5)","(26.0, 50.0, 45.63636363636363)","(5.0, 5.3, 5.15)","(4.8, 5.9, 5.769565217391304)","(101.0, 120.0, 114.0)","(61.0, 85.0, 75.0)","(7.0, 9.2, 8.690909090909091)"
11-01-2023 17:52:32.958147,"(4.6, 8.8, 8.654545454545454)","(3.4, 4.1, 4.092647058823529)","(7.0, 9.2, 8.5)","(26.0, 50.0, 45.63636363636363)","(5.0, 5.3, 5.221052631578948)","(4.8, 5.9, 5.769565217391304)","(101.0, 120.0, 114.0)","(61.0, 85.0, 75.0)","(7.0, 9.2, 8.690909090909091)"
11-01-2023 17:52:34.336026,"(4.6, 8.8, 8.514285714285714)","(3.4, 4.1, 4.097252747252747)","(7.0, 9.2, 8.5)","(26.0, 50.0, 45.63636363636363)","(5.0, 5.3, 5.221052631578948)","(4.8, 5.9, 5.769565217391304)","(101.0, 120.0, 114.0)","(61.0, 85.0, 75.0)","(7.0, 9.2, 8.635294117647058)"
