,Elusive Eagle,Swan Island,Arthur In Charge,Turboart,Wait A Minute,Dont Diss Around,The Power Of One,Expensive To Keep,Secret Cash,Got The Lot
05-01-2023 16:45:09.883280,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.95, 3.9035714285714285)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.630232558139535)","(17.0, 26.0, 25.470588235294116)","(11.0, 22.0, 21.558823529411764)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:45:11.275338,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.95, 3.89)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.630232558139535)","(17.0, 26.0, 25.55)","(11.0, 22.0, 21.166666666666668)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:45:12.592126,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.95, 3.89)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.630232558139535)","(17.0, 26.0, 25.55)","(11.0, 22.0, 20.444444444444443)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:45:13.915324,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.95, 3.89)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.630232558139535)","(17.0, 26.0, 25.55)","(11.0, 22.0, 20.444444444444443)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:45:15.183444,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.95, 3.89)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.630232558139535)","(17.0, 26.0, 25.470588235294116)","(11.0, 22.0, 20.444444444444443)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:45:16.455817,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.95, 3.89)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.630232558139535)","(17.0, 26.0, 25.470588235294116)","(11.0, 22.0, 20.444444444444443)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:45:17.806474,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.95, 3.89)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.630232558139535)","(17.0, 26.0, 25.470588235294116)","(11.0, 22.0, 20.444444444444443)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:45:19.193639,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.95, 3.840909090909091)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.630232558139535)","(17.0, 26.0, 25.470588235294116)","(11.0, 22.0, 21.166666666666668)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:45:20.665897,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.95, 3.840909090909091)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.630232558139535)","(17.0, 26.0, 25.470588235294116)","(11.0, 22.0, 21.166666666666668)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:45:22.056592,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.95, 3.840909090909091)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.586792452830188)","(17.0, 26.0, 23.75)","(11.0, 22.0, 21.166666666666668)","(3.8, 4.1, 4.0653061224489795)","(31.0, 90.0, 86.66666666666667)"
05-01-2023 16:45:23.443319,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.95, 3.840909090909091)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.586792452830188)","(17.0, 26.0, 23.75)","(11.0, 22.0, 21.166666666666668)","(3.8, 4.2, 4.0777777777777775)","(31.0, 90.0, 86.66666666666667)"
05-01-2023 16:45:24.797440,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.95, 3.840909090909091)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.586792452830188)","(17.0, 26.0, 23.75)","(11.0, 22.0, 20.24468085106383)","(3.8, 4.2, 4.0875)","(31.0, 90.0, 86.66666666666667)"
05-01-2023 16:45:26.132919,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.95, 3.840909090909091)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.586792452830188)","(17.0, 26.0, 23.75)","(11.0, 22.0, 19.82894736842105)","(3.8, 4.2, 4.12)","(31.0, 90.0, 86.66666666666667)"
05-01-2023 16:45:27.445336,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 10.615384615384615)","(2.9, 3.95, 3.8914634146341465)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.586792452830188)","(17.0, 26.0, 23.75)","(11.0, 22.0, 19.82894736842105)","(3.8, 4.2, 4.135483870967742)","(31.0, 90.0, 86.66666666666667)"
05-01-2023 16:45:29.076713,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 10.615384615384615)","(2.9, 3.9, 3.864705882352941)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.586792452830188)","(17.0, 26.0, 23.75)","(11.0, 22.0, 19.82894736842105)","(3.8, 4.2, 4.135483870967742)","(31.0, 90.0, 86.66666666666667)"
05-01-2023 16:45:30.630916,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 11.0)","(2.9, 3.9, 3.8863636363636362)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.586792452830188)","(17.0, 26.0, 23.75)","(11.0, 22.0, 20.25)","(3.8, 4.2, 4.135483870967742)","(31.0, 90.0, 86.66666666666667)"
05-01-2023 16:45:32.253525,"(10.0, 13.0, 14.0)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 11.0)","(2.9, 3.9, 3.834375)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.586792452830188)","(17.0, 26.0, 23.75)","(11.0, 21.0, 20.25)","(3.8, 4.2, 4.135483870967742)","(31.0, 90.0, 86.66666666666667)"
05-01-2023 16:45:33.817105,"(10.0, 14.5, 13.736842105263158)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 11.0)","(2.9, 3.9, 3.83)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.586792452830188)","(17.0, 26.0, 23.75)","(11.0, 21.0, 19.928571428571427)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.66666666666667)"
05-01-2023 16:45:35.293804,"(10.0, 15.0, 13.736842105263158)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 11.0)","(2.9, 3.85, 3.83)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.586792452830188)","(17.0, 26.0, 23.75)","(11.0, 21.0, 19.928571428571427)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.66666666666667)"
05-01-2023 16:45:36.677294,"(10.0, 15.0, 13.736842105263158)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 11.0)","(2.9, 3.85, 3.83)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.586792452830188)","(17.0, 26.0, 23.75)","(11.0, 21.0, 19.928571428571427)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.66666666666667)"
05-01-2023 16:45:38.088528,"(10.0, 15.0, 13.8)","(20.0, 24.0, 23.571428571428573)","(8.0, 12.0, 11.0)","(2.9, 3.85, 3.786363636363636)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.586792452830188)","(17.0, 26.0, 23.75)","(11.0, 21.0, 19.0)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.66666666666667)"
05-01-2023 16:45:39.512258,"(10.0, 15.0, 14.052631578947368)","(20.0, 24.0, 23.88888888888889)","(8.0, 12.0, 11.0)","(2.9, 3.8, 3.832692307692308)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.6045454545454545)","(17.0, 26.0, 23.75)","(11.0, 20.0, 18.133333333333333)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.66666666666667)"
05-01-2023 16:45:41.376339,"(10.0, 15.0, 14.052631578947368)","(20.0, 24.0, 23.8)","(8.0, 12.0, 11.0)","(2.9, 3.85, 3.826923076923077)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.6045454545454545)","(17.0, 26.0, 23.75)","(11.0, 20.0, 18.133333333333333)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.66666666666667)"
05-01-2023 16:45:42.978579,"(10.0, 15.0, 14.052631578947368)","(20.0, 24.0, 23.8)","(8.0, 12.0, 11.0)","(2.9, 3.85, 3.7772727272727273)","(51.0, 90.0, 80.0)","(4.8, 5.7, 5.6045454545454545)","(17.0, 26.0, 23.75)","(11.0, 20.0, 18.366666666666667)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.66666666666667)"
05-01-2023 16:45:44.370831,"(10.0, 15.0, 14.052631578947368)","(20.0, 24.0, 23.285714285714285)","(8.0, 12.0, 11.0)","(2.9, 3.85, 3.7772727272727273)","(51.0, 90.0, 83.33333333333333)","(4.8, 5.7, 5.6045454545454545)","(17.0, 26.0, 23.75)","(11.0, 20.0, 18.25)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.66666666666667)"
05-01-2023 16:45:45.770244,"(10.0, 15.0, 14.052631578947368)","(20.0, 24.0, 23.285714285714285)","(8.0, 12.0, 11.0)","(2.9, 3.85, 3.7772727272727273)","(51.0, 90.0, 90.0)","(4.8, 5.7, 5.6045454545454545)","(17.0, 26.0, 23.75)","(11.0, 20.0, 18.25)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.66666666666667)"
05-01-2023 16:45:47.113098,"(10.0, 15.0, 14.217391304347826)","(20.0, 24.0, 23.285714285714285)","(8.0, 12.0, 11.0)","(2.9, 3.85, 3.7772727272727273)","(51.0, 100.0, 80.0)","(4.8, 5.7, 5.6045454545454545)","(17.0, 26.0, 23.75)","(11.0, 20.0, 18.25)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.66666666666667)"
05-01-2023 16:45:48.558282,"(10.0, 15.0, 14.217391304347826)","(20.0, 24.0, 23.285714285714285)","(8.0, 12.0, 11.0)","(2.9, 3.85, 3.7772727272727273)","(51.0, 100.0, 80.0)","(4.8, 5.7, 5.6045454545454545)","(17.0, 26.0, 23.75)","(11.0, 20.0, 18.25)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.66666666666667)"
05-01-2023 16:45:49.987552,"(10.0, 15.0, 14.217391304347826)","(20.0, 24.0, 23.285714285714285)","(8.0, 12.0, 11.0)","(2.9, 3.85, 3.7772727272727273)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.610638297872341)","(17.0, 26.0, 23.75)","(11.0, 20.0, 18.25)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.0)"
05-01-2023 16:45:51.517559,"(10.0, 15.0, 14.217391304347826)","(20.0, 24.0, 23.25)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.7772727272727273)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.5928571428571425)","(17.0, 26.0, 23.75)","(11.0, 20.0, 18.25)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.0)"
05-01-2023 16:45:53.023137,"(10.0, 15.0, 14.052631578947368)","(20.0, 24.0, 23.25)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.7772727272727273)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.5928571428571425)","(17.0, 26.0, 23.75)","(11.0, 20.0, 18.9)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.0)"
05-01-2023 16:45:54.484320,"(10.0, 15.0, 14.217391304347826)","(20.0, 24.0, 23.25)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.7772727272727273)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.5928571428571425)","(17.0, 26.0, 24.875)","(11.0, 19.5, 18.346153846153847)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.0)"
05-01-2023 16:45:55.944355,"(10.0, 15.0, 14.217391304347826)","(20.0, 24.0, 23.25)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.7772727272727273)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.5928571428571425)","(17.0, 26.0, 24.875)","(11.0, 19.5, 18.346153846153847)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.0)"
05-01-2023 16:45:57.437398,"(10.0, 15.0, 14.217391304347826)","(20.0, 24.0, 23.25)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.5928571428571425)","(17.0, 26.0, 24.875)","(11.0, 19.5, 18.346153846153847)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.0)"
05-01-2023 16:45:59.117784,"(10.0, 15.0, 14.217391304347826)","(20.0, 24.0, 23.25)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.5928571428571425)","(17.0, 26.0, 24.875)","(11.0, 19.5, 18.346153846153847)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.0)"
05-01-2023 16:46:00.592455,"(10.0, 15.0, 14.052631578947368)","(20.0, 24.0, 23.25)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.5928571428571425)","(17.0, 26.0, 24.875)","(11.0, 19.5, 18.346153846153847)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.0)"
05-01-2023 16:46:02.122971,"(10.0, 15.0, 14.052631578947368)","(20.0, 24.0, 23.25)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.5928571428571425)","(17.0, 26.0, 24.875)","(11.0, 19.5, 18.346153846153847)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.0)"
05-01-2023 16:46:03.493046,"(10.0, 15.0, 14.052631578947368)","(20.0, 24.0, 23.25)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.839655172413793)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.5928571428571425)","(17.0, 26.0, 24.875)","(11.0, 19.5, 18.346153846153847)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.0)"
05-01-2023 16:46:04.950628,"(10.0, 15.0, 14.052631578947368)","(20.0, 24.0, 24.142857142857142)","(8.0, 12.0, 11.538461538461538)","(2.9, 3.85, 3.839655172413793)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.5928571428571425)","(17.0, 26.0, 24.875)","(11.0, 19.5, 19.25)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.0)"
05-01-2023 16:46:06.432105,"(10.0, 14.5, 13.9375)","(20.0, 25.0, 24.142857142857142)","(8.0, 12.0, 11.538461538461538)","(2.9, 3.85, 3.839655172413793)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.5928571428571425)","(17.0, 26.0, 24.875)","(11.0, 19.5, 19.25)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.0)"
05-01-2023 16:46:07.988232,"(10.0, 14.5, 13.9375)","(20.0, 25.0, 24.142857142857142)","(8.0, 12.0, 11.538461538461538)","(2.9, 3.85, 3.839655172413793)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.5928571428571425)","(17.0, 26.0, 25.307692307692307)","(11.0, 19.5, 19.25)","(3.8, 4.2, 4.1607843137254905)","(31.0, 90.0, 86.0)"
05-01-2023 16:46:09.511894,"(10.0, 14.5, 13.9375)","(20.0, 25.0, 24.142857142857142)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.839655172413793)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.5928571428571425)","(17.0, 26.0, 25.307692307692307)","(11.0, 19.5, 19.25)","(3.8, 4.2, 4.159183673469388)","(31.0, 90.0, 111.11111111111111)"
05-01-2023 16:46:11.248058,"(10.0, 14.5, 13.9375)","(20.0, 25.0, 24.142857142857142)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.839655172413793)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.5928571428571425)","(17.0, 26.0, 24.875)","(11.0, 19.5, 19.25)","(3.8, 4.2, 4.159183673469388)","(31.0, 150.0, 104.0)"
05-01-2023 16:46:12.672962,"(10.0, 14.5, 13.9375)","(20.0, 25.0, 24.142857142857142)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.613043478260869)","(17.0, 26.0, 24.875)","(11.0, 19.5, 19.25)","(3.8, 4.2, 4.159183673469388)","(31.0, 140.0, 104.0)"
05-01-2023 16:46:14.034713,"(10.0, 14.5, 13.9375)","(20.0, 25.0, 24.142857142857142)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.613043478260869)","(18.0, 26.0, 24.875)","(11.0, 19.5, 19.25)","(3.8, 4.2, 4.159183673469388)","(31.0, 140.0, 104.0)"
05-01-2023 16:46:15.363102,"(10.0, 14.5, 13.9375)","(20.0, 25.0, 24.142857142857142)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.613043478260869)","(18.0, 26.0, 24.875)","(11.0, 19.5, 19.25)","(3.8, 4.2, 4.159183673469388)","(31.0, 140.0, 104.0)"
05-01-2023 16:46:16.719639,"(10.0, 14.5, 13.9375)","(20.0, 25.0, 24.36842105263158)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.613043478260869)","(18.0, 26.0, 23.75)","(11.0, 19.5, 19.25)","(3.8, 4.2, 4.238235294117647)","(31.0, 140.0, 104.0)"
05-01-2023 16:46:18.132576,"(10.0, 14.5, 13.6)","(20.0, 25.0, 24.529411764705884)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.613043478260869)","(18.0, 26.0, 23.555555555555557)","(11.0, 19.5, 18.15)","(3.8, 4.3, 4.240909090909091)","(31.0, 140.0, 104.0)"
05-01-2023 16:46:19.608307,"(10.0, 14.5, 13.6)","(20.0, 25.0, 24.529411764705884)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.613043478260869)","(18.0, 24.0, 23.555555555555557)","(11.0, 19.5, 18.1875)","(3.8, 4.3, 4.240909090909091)","(31.0, 140.0, 104.0)"
05-01-2023 16:46:20.996887,"(10.0, 14.5, 13.6)","(20.0, 25.0, 24.529411764705884)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.613043478260869)","(18.0, 24.0, 23.555555555555557)","(11.0, 19.5, 18.833333333333332)","(3.8, 4.3, 4.26)","(31.0, 140.0, 102.22222222222223)"
05-01-2023 16:46:22.427389,"(10.0, 14.5, 13.6)","(20.0, 25.0, 24.529411764705884)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.613043478260869)","(18.0, 24.0, 23.333333333333332)","(11.0, 19.5, 18.833333333333332)","(3.8, 4.3, 4.24)","(31.0, 130.0, 96.0)"
05-01-2023 16:46:23.847254,"(10.0, 14.5, 13.6)","(20.0, 25.0, 24.529411764705884)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.613043478260869)","(18.0, 24.0, 23.333333333333332)","(11.0, 19.5, 18.833333333333332)","(3.8, 4.3, 4.24)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:25.220726,"(10.0, 14.5, 13.6)","(20.0, 25.0, 24.333333333333332)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.613043478260869)","(18.0, 24.0, 23.333333333333332)","(11.0, 19.5, 18.833333333333332)","(3.8, 4.3, 4.24)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:26.569792,"(10.0, 14.5, 13.6)","(20.0, 25.0, 24.333333333333332)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.613043478260869)","(18.0, 24.0, 23.333333333333332)","(11.0, 19.5, 18.833333333333332)","(3.8, 4.3, 4.24)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:27.992758,"(10.0, 14.5, 13.6)","(20.0, 25.0, 24.333333333333332)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 100.0, 92.14285714285714)","(4.8, 5.7, 5.613043478260869)","(18.0, 24.0, 23.333333333333332)","(11.0, 19.5, 18.735294117647058)","(3.8, 4.3, 4.24)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:29.388239,"(10.0, 14.0, 13.055555555555555)","(20.0, 25.0, 24.5)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 110.0, 92.14285714285714)","(4.8, 5.7, 5.613043478260869)","(18.0, 24.0, 23.333333333333332)","(11.0, 19.0, 18.833333333333332)","(3.8, 4.3, 4.24)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:30.851020,"(10.0, 14.0, 12.842857142857143)","(20.0, 25.0, 24.5)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 110.0, 92.0)","(4.8, 5.7, 5.618367346938776)","(18.0, 24.0, 23.5)","(11.0, 19.5, 18.62)","(3.8, 4.3, 4.24)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:32.203246,"(10.0, 14.0, 12.753846153846155)","(20.0, 25.0, 24.5)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 120.0, 92.0)","(4.8, 5.7, 5.618367346938776)","(18.0, 24.0, 23.5)","(11.0, 19.5, 18.62)","(3.8, 4.3, 4.24)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:33.523654,"(10.0, 14.0, 12.753846153846155)","(20.0, 25.0, 24.5)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 120.0, 92.0)","(4.8, 5.7, 5.618367346938776)","(18.0, 24.0, 23.5)","(11.0, 19.5, 18.62)","(3.8, 4.3, 4.24)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:34.827162,"(10.0, 14.0, 12.753846153846155)","(20.0, 25.0, 24.5)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 120.0, 92.0)","(4.8, 5.7, 5.618367346938776)","(18.0, 24.0, 23.5)","(11.0, 19.5, 18.62)","(3.8, 4.3, 4.245454545454545)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:36.036492,"(10.0, 14.0, 12.753846153846155)","(20.0, 25.0, 24.5)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 120.0, 83.75)","(4.8, 5.7, 5.618367346938776)","(18.0, 24.0, 23.5)","(11.0, 19.5, 18.62)","(3.8, 4.3, 4.173333333333333)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:37.214879,"(10.0, 14.0, 12.753846153846155)","(20.0, 25.0, 24.5)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 110.0, 83.33333333333333)","(4.8, 5.7, 5.618367346938776)","(18.0, 24.0, 23.5)","(11.0, 19.5, 18.62)","(3.8, 4.3, 4.137931034482758)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:38.369880,"(10.0, 14.0, 12.753846153846155)","(20.0, 25.0, 24.5)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.811904761904762)","(51.0, 100.0, 83.33333333333333)","(4.8, 5.7, 5.618367346938776)","(18.0, 24.0, 23.5)","(11.0, 19.5, 18.62)","(3.8, 4.3, 4.133846153846154)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:39.557498,"(10.0, 14.0, 12.753846153846155)","(20.0, 25.0, 24.5)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.825)","(51.0, 100.0, 81.66666666666667)","(4.8, 5.7, 5.634545454545455)","(18.0, 24.0, 23.5)","(11.0, 19.5, 18.735294117647058)","(3.8, 4.3, 4.173076923076923)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:40.797345,"(10.0, 13.5, 13.227272727272727)","(20.0, 25.0, 24.5)","(8.0, 12.0, 11.25)","(2.9, 3.85, 3.825)","(51.0, 95.0, 81.66666666666667)","(4.8, 5.7, 5.634545454545455)","(18.0, 24.0, 23.5)","(11.0, 19.0, 18.62)","(3.8, 4.2, 4.173076923076923)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:42.046265,"(10.0, 13.5, 13.227272727272727)","(20.0, 25.0, 24.5)","(8.0, 12.0, 11.25)","(2.9, 3.9, 3.8675)","(51.0, 95.0, 81.66666666666667)","(4.8, 5.7, 5.634545454545455)","(18.0, 24.0, 23.5)","(11.0, 19.5, 18.62)","(3.8, 4.2, 4.173076923076923)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:43.280715,"(10.0, 13.5, 13.441176470588236)","(20.0, 25.0, 24.166666666666668)","(8.0, 12.0, 11.538461538461538)","(2.9, 3.9, 3.8675)","(51.0, 110.0, 83.75)","(4.8, 5.7, 5.634545454545455)","(18.0, 24.0, 23.5)","(11.0, 19.5, 18.62)","(3.8, 4.2, 4.173076923076923)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:44.535560,"(10.0, 13.5, 13.454545454545455)","(20.0, 25.0, 24.166666666666668)","(8.0, 12.0, 11.538461538461538)","(2.9, 3.9, 3.8675)","(51.0, 110.0, 83.75)","(4.8, 5.7, 5.634545454545455)","(18.0, 24.0, 23.666666666666668)","(11.0, 19.0, 18.8125)","(3.8, 4.2, 4.173076923076923)","(31.0, 120.0, 90.0)"
