,Shes The Grouse,Learned Lesson,Spotted Bull,Pennys Jade,Caesars Palace
04-01-2023 11:37:11.452600,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:12.298698,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:13.212568,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:14.106081,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:14.950967,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:15.790880,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:16.605253,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:17.410974,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:18.277488,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:19.107055,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:19.944394,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:20.809597,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:21.649075,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:22.475778,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:23.312058,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:24.132252,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:24.982447,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:25.808558,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:26.671041,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:27.461843,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:28.253101,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:29.087056,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:29.966260,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:30.793685,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:31.609520,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:32.459230,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:33.395382,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.9, 3.6548076923076924)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:34.206882,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:35.005768,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:35.863531,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:36.701097,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:37.485527,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:38.327500,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:39.225015,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:40.068691,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:40.939490,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:41.755064,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:42.581430,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:43.422262,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:44.278786,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:45.082223,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:46.194687,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:47.055908,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:47.984366,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:48.959939,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:49.808345,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:50.586446,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:51.513817,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:52.392082,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 3.741860465116279)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:53.220556,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 4.8, 4.0633333333333335)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:54.063642,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 4.176666666666667)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:54.867264,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 4.176666666666667)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:55.681202,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 4.176666666666667)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:56.562126,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:57.393840,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:58.293654,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:37:59.122358,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:00.000207,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:00.826643,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:01.636557,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:02.557282,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:03.381255,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:04.171870,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:05.005744,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:05.852492,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:06.744230,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:07.574292,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:08.401991,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.7634146341463413)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:09.235152,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.8209302325581396)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:10.050489,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.8209302325581396)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:10.941859,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.8209302325581396)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:11.822529,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.8209302325581396)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:12.896410,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.8209302325581396)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:13.678233,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.8209302325581396)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:14.527630,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.8209302325581396)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:15.457932,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.8209302325581396)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:16.364297,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 4.176666666666667)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:17.144995,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 4.176666666666667)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:17.951844,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 4.176666666666667)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:18.823502,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 4.176666666666667)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:19.802071,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 4.176666666666667)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:20.745850,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 4.176666666666667)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:21.549095,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:22.490962,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:23.419441,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:24.331527,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:25.156661,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:26.018061,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:26.913916,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:27.791914,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:28.623792,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:29.413164,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:30.253580,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:31.212264,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:32.119467,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:32.933853,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.7634146341463413)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:33.756572,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.0864864864864865)","(3.2, 5.0, 3.7634146341463413)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:34.650974,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.592592592592593)","(3.2, 5.0, 3.8209302325581396)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:35.524392,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.592592592592593)","(3.2, 5.0, 3.8209302325581396)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:36.382240,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.592592592592593)","(3.2, 5.0, 3.8209302325581396)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:37.223690,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.592592592592593)","(3.2, 5.0, 3.8209302325581396)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:38.081815,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.592592592592593)","(3.2, 5.0, 3.8209302325581396)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:38.969489,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.592592592592593)","(3.2, 5.0, 4.176666666666667)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:39.849774,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.592592592592593)","(3.2, 5.0, 4.176666666666667)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:40.671838,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.592592592592593)","(3.2, 5.0, 4.176666666666667)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:41.527094,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.592592592592593)","(3.2, 5.0, 4.176666666666667)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:42.420601,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.592592592592593)","(3.2, 5.0, 4.176666666666667)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:43.310367,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.592592592592593)","(3.2, 5.0, 4.176666666666667)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:44.144521,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.503703703703703)","(3.2, 5.0, 4.176666666666667)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:44.968735,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.503703703703703)","(3.2, 5.0, 4.176666666666667)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:45.862895,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.503703703703703)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:46.775190,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.503703703703703)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:47.669224,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.503703703703703)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:48.466758,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.503703703703703)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:49.358963,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.503703703703703)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:50.252596,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.503703703703703)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:51.146406,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.503703703703703)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:51.983686,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.503703703703703)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:52.823150,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.841558441558441)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:53.677314,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.841558441558441)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:38:54.592057,"(4.0, 5.9, 5.45)","(4.0, 7.6, 6.841558441558441)","(3.2, 5.0, 3.314814814814815)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
