,Mighty Night,Little Mac,Tah Ash,Nitro Cannon,Brookes Girl,Monos Spirit,Monos Typhoon,Tah Darcy
10-01-2023 11:32:52.714107,"(7.0, 12.5, 10.945454545454545)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 85.81818181818181)","(2.9, 4.1, 3.1885714285714286)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 16.166666666666668)","(8.5, 22.0, 16.514285714285712)","(101.0, 650.0, 270.0)"
10-01-2023 11:32:53.683941,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 85.81818181818181)","(2.9, 4.1, 3.1885714285714286)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 21.444444444444443)","(8.5, 22.0, 16.514285714285712)","(101.0, 650.0, 270.0)"
10-01-2023 11:32:54.680789,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 85.81818181818181)","(2.9, 4.1, 3.1885714285714286)","(3.2, 4.4, 3.5)","(12.0, 32.0, 21.444444444444443)","(8.5, 22.0, 16.514285714285712)","(101.0, 650.0, 270.0)"
10-01-2023 11:32:55.683400,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 85.81818181818181)","(2.9, 4.2, 3.21)","(3.2, 4.7, 3.5)","(12.0, 32.0, 21.444444444444443)","(8.5, 22.0, 16.514285714285712)","(101.0, 650.0, 270.0)"
10-01-2023 11:32:56.681910,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 85.81818181818181)","(2.9, 4.2, 3.21)","(3.2, 4.6, 3.4461538461538463)","(12.0, 32.0, 21.444444444444443)","(8.5, 22.0, 16.514285714285712)","(101.0, 650.0, 270.0)"
10-01-2023 11:32:57.679689,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 85.81818181818181)","(2.9, 4.2, 3.21)","(3.2, 4.6, 3.4461538461538463)","(12.0, 32.0, 21.444444444444443)","(8.5, 22.0, 16.514285714285712)","(101.0, 650.0, 270.0)"
10-01-2023 11:32:58.858911,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 85.81818181818181)","(2.9, 4.2, 3.21)","(3.2, 4.6, 3.4461538461538463)","(12.0, 32.0, 21.444444444444443)","(8.5, 22.0, 16.514285714285712)","(101.0, 650.0, 270.0)"
10-01-2023 11:32:59.962550,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 85.81818181818181)","(2.9, 4.2, 3.21)","(3.2, 4.6, 3.4461538461538463)","(12.0, 32.0, 21.444444444444443)","(8.5, 22.0, 16.514285714285712)","(101.0, 650.0, 270.0)"
10-01-2023 11:33:01.046389,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 85.81818181818181)","(2.9, 4.2, 3.21)","(3.2, 4.6, 3.4461538461538463)","(12.0, 32.0, 21.444444444444443)","(8.5, 22.0, 16.514285714285712)","(101.0, 650.0, 536.0)"
10-01-2023 11:33:02.273559,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 85.81818181818181)","(2.9, 4.2, 3.21)","(3.2, 4.6, 3.4461538461538463)","(12.0, 32.0, 21.444444444444443)","(8.5, 22.0, 16.514285714285712)","(101.0, 650.0, 536.0)"
10-01-2023 11:33:03.413273,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 85.81818181818181)","(2.9, 4.2, 3.21)","(3.2, 4.6, 3.4461538461538463)","(12.0, 32.0, 23.875)","(8.5, 22.0, 16.514285714285712)","(101.0, 650.0, 536.0)"
10-01-2023 11:33:04.413796,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 85.81818181818181)","(2.9, 4.2, 3.21)","(3.2, 4.6, 3.4461538461538463)","(12.0, 32.0, 19.8125)","(8.5, 22.0, 16.514285714285712)","(101.0, 650.0, 536.0)"
10-01-2023 11:33:05.411274,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 85.81818181818181)","(2.9, 4.2, 3.21)","(3.2, 4.6, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(8.5, 22.0, 16.514285714285712)","(101.0, 650.0, 536.0)"
10-01-2023 11:33:06.399726,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 85.81818181818181)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.514285714285712)","(101.0, 650.0, 333.33333333333337)"
10-01-2023 11:33:07.394455,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 85.81818181818181)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.514285714285712)","(101.0, 650.0, 365.0)"
10-01-2023 11:33:08.404379,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 90.8)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.514285714285712)","(101.0, 650.0, 333.33333333333337)"
10-01-2023 11:33:09.374257,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 85.81818181818181)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.514285714285712)","(101.0, 650.0, 270.0)"
10-01-2023 11:33:10.318131,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 85.81818181818181)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.514285714285712)","(101.0, 650.0, 270.0)"
10-01-2023 11:33:11.289897,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 85.81818181818181)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.514285714285712)","(101.0, 650.0, 270.0)"
10-01-2023 11:33:12.294480,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 85.81818181818181)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.514285714285712)","(101.0, 650.0, 270.0)"
10-01-2023 11:33:13.274572,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 85.81818181818181)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.514285714285712)","(101.0, 650.0, 302.30769230769226)"
10-01-2023 11:33:14.278510,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 106.0)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.514285714285712)","(101.0, 650.0, 302.30769230769226)"
10-01-2023 11:33:15.260827,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 106.0)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.514285714285712)","(101.0, 650.0, 302.30769230769226)"
10-01-2023 11:33:16.258120,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 106.0)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.514285714285712)","(101.0, 650.0, 302.30769230769226)"
10-01-2023 11:33:17.252629,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 106.0)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.514285714285712)","(101.0, 650.0, 302.30769230769226)"
10-01-2023 11:33:18.249751,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 106.0)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.88)","(101.0, 650.0, 302.30769230769226)"
10-01-2023 11:33:19.257848,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 106.0)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.88)","(101.0, 650.0, 302.30769230769226)"
10-01-2023 11:33:20.283702,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 106.0)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.88)","(101.0, 650.0, 302.30769230769226)"
10-01-2023 11:33:21.270685,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 106.0)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.88)","(101.0, 650.0, 302.30769230769226)"
10-01-2023 11:33:22.218603,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 106.0)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.88)","(101.0, 650.0, 302.30769230769226)"
10-01-2023 11:33:23.172312,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 106.0)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.88)","(101.0, 650.0, 302.30769230769226)"
10-01-2023 11:33:24.118493,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 106.0)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.88)","(101.0, 650.0, 302.30769230769226)"
10-01-2023 11:33:25.064249,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 106.0)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.88)","(101.0, 650.0, 302.30769230769226)"
10-01-2023 11:33:26.012473,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 106.0)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.88)","(101.0, 650.0, 302.30769230769226)"
10-01-2023 11:33:26.945117,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 106.0)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.88)","(101.0, 650.0, 302.30769230769226)"
10-01-2023 11:33:27.891674,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 106.0)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 19.8125)","(9.0, 22.0, 16.88)","(101.0, 650.0, 302.30769230769226)"
10-01-2023 11:33:28.832821,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.136842105263158)","(41.0, 310.0, 106.0)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 20.125)","(9.0, 22.0, 16.88)","(101.0, 650.0, 302.30769230769226)"
10-01-2023 11:33:29.774336,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.634782608695652)","(41.0, 310.0, 106.0)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 20.125)","(9.0, 22.0, 16.88)","(101.0, 650.0, 555.8333333333334)"
10-01-2023 11:33:30.727587,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.634782608695652)","(41.0, 310.0, 70.0)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 20.125)","(9.0, 22.0, 16.88)","(101.0, 650.0, 187.5)"
10-01-2023 11:33:31.681559,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.634782608695652)","(41.0, 310.0, 67.0)","(2.9, 4.2, 3.21)","(3.2, 4.4, 3.4000000000000004)","(12.0, 32.0, 20.125)","(9.0, 22.0, 16.88)","(101.0, 650.0, 187.5)"
10-01-2023 11:33:32.622283,"(7.0, 12.0, 10.581818181818182)","(3.6, 7.0, 4.3225)","(41.0, 310.0, 67.0)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 20.125)","(9.0, 22.0, 16.88)","(101.0, 650.0, 187.5)"
10-01-2023 11:33:33.567000,"(7.0, 12.0, 8.25)","(3.6, 7.0, 4.3225)","(41.0, 310.0, 67.0)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 16.583333333333332)","(9.0, 22.0, 11.371428571428572)","(101.0, 650.0, 206.0)"
10-01-2023 11:33:34.511372,"(7.0, 12.0, 8.25)","(3.6, 7.0, 4.45)","(41.0, 310.0, 67.0)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 16.583333333333332)","(9.0, 22.0, 16.685714285714287)","(101.0, 650.0, 156.66666666666666)"
10-01-2023 11:33:35.449600,"(7.0, 12.0, 8.25)","(3.6, 7.0, 4.45)","(41.0, 310.0, 67.0)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 16.583333333333332)","(9.0, 22.0, 16.685714285714287)","(101.0, 650.0, 156.66666666666666)"
10-01-2023 11:33:36.413865,"(7.0, 12.0, 8.25)","(3.6, 7.0, 4.45)","(41.0, 310.0, 67.0)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 156.66666666666666)"
10-01-2023 11:33:37.374040,"(7.0, 12.0, 8.25)","(3.6, 7.0, 4.45)","(41.0, 310.0, 67.0)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 302.30769230769226)"
10-01-2023 11:33:38.325660,"(7.0, 12.0, 8.25)","(3.6, 7.0, 4.45)","(41.0, 310.0, 67.0)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 170.0)"
10-01-2023 11:33:39.282037,"(7.0, 12.0, 8.25)","(3.6, 7.0, 4.45)","(41.0, 310.0, 67.0)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 170.0)"
10-01-2023 11:33:40.254190,"(7.0, 12.0, 8.25)","(3.6, 7.0, 4.45)","(41.0, 310.0, 67.0)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 170.0)"
10-01-2023 11:33:41.247244,"(7.0, 12.0, 8.25)","(3.6, 7.0, 4.45)","(41.0, 310.0, 67.0)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 170.0)"
10-01-2023 11:33:42.238032,"(7.0, 12.0, 8.25)","(3.6, 7.0, 4.45)","(41.0, 310.0, 67.0)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 170.0)"
10-01-2023 11:33:43.252034,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.45)","(41.0, 310.0, 67.0)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 170.0)"
10-01-2023 11:33:44.236936,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.45)","(41.0, 310.0, 67.0)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 170.0)"
10-01-2023 11:33:45.241606,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.45)","(41.0, 310.0, 67.0)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 170.0)"
10-01-2023 11:33:46.222770,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.45)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 170.0)"
10-01-2023 11:33:47.204281,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.45)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 170.0)"
10-01-2023 11:33:48.174762,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.45)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 170.0)"
10-01-2023 11:33:49.126926,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.45)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 170.0)"
10-01-2023 11:33:50.079479,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.45)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 170.0)"
10-01-2023 11:33:51.040534,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.45)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 380.0)"
10-01-2023 11:33:51.985835,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.45)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 380.0)"
10-01-2023 11:33:52.929018,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.45)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 380.0)"
10-01-2023 11:33:53.905591,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.45)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.276)","(3.2, 4.4, 3.5)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 380.0)"
10-01-2023 11:33:54.861273,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.365)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.276)","(3.2, 4.5, 3.5)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 380.0)"
10-01-2023 11:33:55.825030,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.365)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.276)","(3.2, 4.5, 3.5)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 385.0)"
10-01-2023 11:33:56.801503,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.365)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.276)","(3.2, 4.5, 3.5)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 208.33333333333331)"
10-01-2023 11:33:57.806115,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.365)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.169090909090909)","(3.2, 4.5, 3.5)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 208.33333333333331)"
10-01-2023 11:33:58.784602,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.365)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.169090909090909)","(3.2, 4.5, 3.5)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 178.88888888888889)"
10-01-2023 11:33:59.773037,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.365)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.169090909090909)","(3.2, 4.5, 3.5)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 178.88888888888889)"
10-01-2023 11:34:00.733267,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.365)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.169090909090909)","(3.2, 4.5, 3.5)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 178.88888888888889)"
10-01-2023 11:34:01.747833,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.365)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.169090909090909)","(3.2, 4.5, 3.5)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 302.30769230769226)"
10-01-2023 11:34:02.777778,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.365)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.169090909090909)","(3.2, 4.5, 3.5)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 187.77777777777777)"
10-01-2023 11:34:03.789763,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.365)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.169090909090909)","(3.2, 4.5, 3.5)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 187.77777777777777)"
10-01-2023 11:34:04.830125,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.365)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.169090909090909)","(3.2, 4.5, 3.5)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 187.77777777777777)"
10-01-2023 11:34:05.852063,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.365)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.169090909090909)","(3.2, 4.5, 3.5)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 187.77777777777777)"
10-01-2023 11:34:06.880162,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.365)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.169090909090909)","(3.2, 4.5, 3.5)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 187.77777777777777)"
10-01-2023 11:34:07.884825,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.365)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.169090909090909)","(3.2, 4.5, 3.5)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 187.77777777777777)"
10-01-2023 11:34:08.891793,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.365)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.169090909090909)","(3.2, 4.5, 3.5)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 187.77777777777777)"
10-01-2023 11:34:09.922316,"(7.0, 12.5, 8.375)","(3.6, 7.0, 4.45)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.169090909090909)","(3.2, 4.5, 3.5)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 187.77777777777777)"
10-01-2023 11:34:10.880754,"(7.0, 12.5, 8.375)","(3.5, 7.0, 4.45)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.169090909090909)","(3.2, 4.5, 3.5)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 187.77777777777777)"
10-01-2023 11:34:11.862836,"(7.0, 12.5, 8.375)","(3.5, 7.0, 4.45)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.169090909090909)","(3.2, 4.5, 3.5)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 390.0)"
10-01-2023 11:34:12.831867,"(7.0, 12.5, 8.375)","(3.5, 7.0, 4.45)","(41.0, 310.0, 68.8)","(2.9, 4.2, 3.169090909090909)","(3.2, 4.5, 3.4714285714285715)","(12.0, 32.0, 17.0)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 390.0)"
10-01-2023 11:34:13.789408,"(7.0, 12.5, 8.375)","(3.5, 7.0, 4.45)","(41.0, 310.0, 86.66666666666666)","(2.9, 4.2, 3.169090909090909)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 16.583333333333332)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 390.0)"
10-01-2023 11:34:14.763893,"(7.0, 12.5, 8.375)","(3.5, 7.0, 4.45)","(41.0, 310.0, 86.66666666666666)","(2.9, 4.2, 3.169090909090909)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 18.785714285714285)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 390.0)"
10-01-2023 11:34:15.737923,"(7.0, 12.5, 8.375)","(3.5, 7.0, 4.45)","(41.0, 310.0, 86.66666666666666)","(2.9, 4.2, 3.169090909090909)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 18.785714285714285)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 390.0)"
10-01-2023 11:34:16.726080,"(7.0, 12.5, 8.375)","(3.5, 7.0, 4.45)","(41.0, 310.0, 86.66666666666666)","(2.9, 4.2, 3.169090909090909)","(3.2, 4.4, 3.4714285714285715)","(12.0, 32.0, 18.785714285714285)","(9.0, 22.0, 11.542857142857143)","(101.0, 650.0, 390.0)"
