,Eight Gifts,Nick The Quick,Dashing Daph,Ferocious Barbie,River Raging,Velocity Lara
07-12-2022 18:56:35.007776,"(6.0, 9.2, 8.2)","(1.75, 1.83, 1.823)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 60.0, 42.5)","(4.2, 9.4, 8.527272727272727)"
07-12-2022 18:56:36.073594,"(6.0, 9.2, 8.2)","(1.75, 1.84, 1.8114285714285714)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 60.0, 42.5)","(4.2, 9.4, 8.527272727272727)"
07-12-2022 18:56:37.144637,"(6.0, 9.2, 8.2)","(1.75, 1.84, 1.83)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 60.0, 42.5)","(4.2, 9.4, 8.527272727272727)"
07-12-2022 18:56:38.177285,"(6.0, 9.2, 8.2)","(1.75, 1.84, 1.8333333333333335)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 60.0, 42.5)","(4.2, 9.4, 8.05)"
07-12-2022 18:56:39.400438,"(6.0, 9.2, 8.2)","(1.75, 1.87, 1.83875)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 60.0, 42.5)","(4.2, 9.4, 8.2)"
07-12-2022 18:56:40.693084,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.84)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 60.0, 55.5)","(4.2, 9.0, 8.0)"
07-12-2022 18:56:41.828379,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.84)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 60.0, 55.5)","(4.2, 9.0, 8.03076923076923)"
07-12-2022 18:56:42.920711,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.84)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 60.0, 42.5)","(4.2, 9.0, 7.88)"
07-12-2022 18:56:44.110250,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.801111111111111)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 60.0, 55.14285714285714)","(4.2, 9.0, 7.25)"
07-12-2022 18:56:45.323004,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.801111111111111)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 60.0, 43.5)","(4.2, 9.0, 7.25)"
07-12-2022 18:56:46.592423,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.801111111111111)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 60.0, 43.5)","(4.2, 9.0, 7.833333333333333)"
07-12-2022 18:56:47.711888,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.801111111111111)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 60.0, 43.5)","(4.2, 9.0, 8.181818181818182)"
07-12-2022 18:56:48.730003,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.801111111111111)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 60.0, 43.5)","(4.2, 9.0, 8.0)"
07-12-2022 18:56:49.748926,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.801111111111111)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 60.0, 31.666666666666668)","(4.2, 9.0, 7.666666666666667)"
07-12-2022 18:56:50.824287,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.801111111111111)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 55.0, 42.666666666666664)","(4.2, 8.6, 7.444444444444445)"
07-12-2022 18:56:51.958976,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.801111111111111)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 50.0, 42.666666666666664)","(4.2, 8.6, 7.92)"
07-12-2022 18:56:53.021415,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.801111111111111)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 50.0, 42.666666666666664)","(4.2, 8.4, 7.533333333333333)"
07-12-2022 18:56:54.089201,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.801111111111111)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 50.0, 42.666666666666664)","(4.2, 8.2, 7.2)"
07-12-2022 18:56:55.122983,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.801111111111111)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 50.0, 42.666666666666664)","(4.2, 8.2, 7.2)"
07-12-2022 18:56:56.186388,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.801111111111111)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 50.0, 42.666666666666664)","(4.2, 8.2, 7.6)"
07-12-2022 18:56:57.171977,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.7985714285714287)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 50.0, 42.666666666666664)","(4.2, 8.2, 7.6)"
07-12-2022 18:56:58.250249,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.79375)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 50.0, 42.666666666666664)","(4.2, 8.2, 7.6)"
07-12-2022 18:56:59.329316,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.79375)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 50.0, 42.666666666666664)","(4.2, 8.2, 7.6)"
07-12-2022 18:57:00.407691,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.79375)","(31.0, 140.0, 104.0)","(5.5, 8.0, 6.92)","(18.0, 50.0, 42.666666666666664)","(4.2, 8.2, 7.84)"
07-12-2022 18:57:01.505908,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.79375)","(31.0, 140.0, 119.2)","(5.5, 8.0, 6.5600000000000005)","(18.0, 50.0, 47.77777777777778)","(4.2, 8.4, 7.88)"
07-12-2022 18:57:02.469011,"(6.0, 9.2, 8.2)","(1.75, 1.85, 1.8034482758620691)","(31.0, 140.0, 119.2)","(5.5, 8.0, 6.5600000000000005)","(18.0, 50.0, 47.77777777777778)","(4.2, 8.2, 7.88)"
07-12-2022 18:57:03.553913,"(6.0, 9.2, 7.333333333333333)","(1.75, 1.85, 1.8084615384615386)","(31.0, 140.0, 104.0)","(5.5, 7.8, 6.6571428571428575)","(18.0, 50.0, 44.75)","(4.2, 8.2, 7.76)"
07-12-2022 18:57:04.609730,"(6.0, 9.2, 7.8999999999999995)","(1.75, 1.85, 1.7992307692307692)","(31.0, 140.0, 124.57142857142857)","(5.5, 7.8, 6.6571428571428575)","(18.0, 50.0, 47.66666666666667)","(4.2, 8.0, 7.777777777777778)"
07-12-2022 18:57:05.785777,"(6.0, 9.2, 7.723076923076922)","(1.75, 1.85, 1.8044827586206897)","(31.0, 140.0, 104.66666666666667)","(5.5, 7.8, 7.533333333333333)","(18.0, 50.0, 44.75)","(4.2, 8.0, 7.1)"
07-12-2022 18:57:06.929054,"(6.0, 9.2, 7.333333333333333)","(1.75, 1.85, 1.8044827586206897)","(31.0, 140.0, 128.0)","(5.5, 8.2, 7.533333333333333)","(18.0, 50.0, 44.5)","(4.2, 8.0, 7.133333333333333)"
07-12-2022 18:57:07.997293,"(6.0, 9.2, 7.8999999999999995)","(1.75, 1.85, 1.8086206896551724)","(31.0, 140.0, 128.0)","(5.5, 8.2, 7.533333333333333)","(18.0, 50.0, 48.25)","(4.2, 7.8, 6.966666666666667)"
07-12-2022 18:57:09.057283,"(6.0, 9.2, 7.279999999999999)","(1.75, 1.85, 1.7973684210526317)","(31.0, 140.0, 128.0)","(5.5, 8.2, 7.533333333333333)","(18.0, 50.0, 67.92307692307692)","(4.2, 7.8, 7.963636363636364)"
07-12-2022 18:57:10.108051,"(6.0, 9.2, 7.955555555555556)","(1.75, 1.84, 1.82)","(31.0, 140.0, 130.1818181818182)","(5.5, 8.2, 7.533333333333333)","(18.0, 75.0, 62.599999999999994)","(4.2, 8.4, 7.184615384615385)"
07-12-2022 18:57:11.127363,"(6.0, 9.2, 7.955555555555556)","(1.75, 1.84, 1.82)","(31.0, 140.0, 130.1818181818182)","(5.5, 8.2, 7.533333333333333)","(18.0, 85.0, 72.15384615384616)","(4.2, 8.2, 7.5)"
07-12-2022 18:57:12.138086,"(6.0, 9.2, 7.476923076923077)","(1.75, 1.84, 1.82)","(31.0, 140.0, 130.1818181818182)","(5.5, 8.2, 7.533333333333333)","(18.0, 80.0, 67.25)","(4.2, 8.0, 6.9714285714285715)"
07-12-2022 18:57:13.235728,"(6.0, 9.2, 7.955555555555556)","(1.75, 1.84, 1.8)","(31.0, 140.0, 130.1818181818182)","(5.5, 8.2, 7.533333333333333)","(18.0, 80.0, 72.15384615384616)","(4.2, 8.0, 7.4)"
07-12-2022 18:57:14.328329,"(6.0, 9.2, 7.955555555555556)","(1.75, 1.84, 1.82)","(31.0, 140.0, 130.1818181818182)","(5.5, 8.2, 7.1)","(18.0, 80.0, 72.15384615384616)","(4.2, 7.8, 7.52)"
07-12-2022 18:57:15.348570,"(6.0, 9.4, 7.9)","(1.75, 1.84, 1.82)","(31.0, 140.0, 130.1818181818182)","(5.5, 8.0, 6.476923076923077)","(18.0, 80.0, 67.25)","(4.2, 8.0, 7.266666666666667)"
07-12-2022 18:57:16.387705,"(6.0, 9.4, 7.233333333333333)","(1.75, 1.84, 1.8)","(31.0, 140.0, 130.1818181818182)","(5.5, 8.0, 6.476923076923077)","(18.0, 80.0, 67.25)","(4.2, 8.2, 7.6)"
07-12-2022 18:57:17.404571,"(6.0, 9.0, 7.7)","(1.75, 1.84, 1.82)","(31.0, 140.0, 130.1818181818182)","(5.5, 8.0, 7.1)","(18.0, 80.0, 68.88888888888889)","(4.2, 8.2, 7.824999999999999)"
07-12-2022 18:57:18.555983,"(6.0, 9.0, 7.122222222222223)","(1.75, 1.84, 1.8)","(31.0, 140.0, 130.1818181818182)","(5.5, 8.2, 7.533333333333333)","(18.0, 80.0, 68.88888888888889)","(4.2, 8.2, 7.846153846153847)"
07-12-2022 18:57:19.759428,"(6.0, 9.0, 7.328571428571429)","(1.75, 1.84, 1.82)","(31.0, 140.0, 130.1818181818182)","(5.5, 8.2, 7.533333333333333)","(18.0, 80.0, 68.88888888888889)","(4.2, 8.0, 7.846153846153847)"
07-12-2022 18:57:20.951533,"(6.0, 9.0, 7.328571428571429)","(1.75, 1.84, 1.82)","(31.0, 140.0, 130.1818181818182)","(5.5, 8.2, 7.533333333333333)","(18.0, 80.0, 68.88888888888889)","(4.2, 8.0, 7.846153846153847)"
07-12-2022 18:57:22.470670,"(6.0, 9.0, 7.328571428571429)","(1.75, 1.84, 1.82)","(31.0, 140.0, 130.1818181818182)","(5.5, 8.2, 7.533333333333333)","(18.0, 80.0, 68.88888888888889)","(4.2, 8.0, 7.846153846153847)"
07-12-2022 18:57:23.580651,"(6.0, 9.0, 8.538461538461538)","(1.75, 1.84, 1.7672727272727273)","(31.0, 140.0, 199.125)","(5.5, 8.2, 8.114285714285714)","(18.0, 80.0, 68.88888888888889)","(4.2, 8.0, 7.846153846153847)"
07-12-2022 18:57:24.710332,"(6.0, 9.0, 7.5600000000000005)","(1.75, 1.83, 1.734)","(31.0, 210.0, 200.59459459459458)","(5.5, 8.2, 7.933333333333333)","(18.0, 80.0, 77.43589743589743)","(4.2, 8.0, 7.846153846153847)"
07-12-2022 18:57:25.898306,"(6.0, 9.4, 8.4)","(1.75, 1.82, 1.754)","(31.0, 210.0, 200.59459459459458)","(5.5, 8.2, 7.933333333333333)","(18.0, 80.0, 77.43589743589743)","(4.2, 8.0, 8.204651162790698)"
07-12-2022 18:57:27.073245,"(6.0, 9.0, 8.314285714285715)","(1.75, 1.82, 1.755)","(31.0, 210.0, 200.59459459459458)","(5.5, 8.2, 7.933333333333333)","(18.0, 80.0, 52.0)","(4.2, 8.4, 8.057142857142857)"
07-12-2022 18:57:28.230311,"(6.0, 9.4, 9.1)","(1.75, 1.81, 1.7955263157894736)","(31.0, 210.0, 181.33333333333334)","(5.5, 8.2, 7.933333333333333)","(18.0, 70.0, 55.33333333333333)","(4.2, 8.4, 8.036363636363637)"
07-12-2022 18:57:29.320008,"(6.0, 9.4, 8.8)","(1.75, 1.8, 1.77)","(31.0, 210.0, 181.33333333333334)","(5.5, 8.2, 7.933333333333333)","(18.0, 65.0, 59.2)","(4.2, 8.4, 7.733333333333333)"
07-12-2022 18:57:30.405111,"(6.0, 9.4, 8.6)","(1.75, 1.8, 1.77)","(31.0, 210.0, 181.33333333333334)","(5.5, 8.2, 7.933333333333333)","(18.0, 65.0, 59.2)","(4.2, 8.4, 8.26)"
07-12-2022 18:57:31.599192,"(6.0, 9.4, 9.236363636363636)","(1.75, 1.8, 1.784375)","(31.0, 210.0, 200.59459459459458)","(5.5, 8.2, 7.8)","(18.0, 65.0, 62.099999999999994)","(4.2, 8.4, 8.042105263157895)"
07-12-2022 18:57:32.768186,"(6.0, 9.4, 9.08)","(1.75, 1.8, 1.7435483870967743)","(31.0, 210.0, 189.52941176470586)","(5.5, 8.2, 7.92)","(18.0, 65.0, 56.66666666666667)","(4.2, 8.2, 8.83157894736842)"
07-12-2022 18:57:33.981457,"(6.0, 9.6, 8.8)","(1.75, 1.8, 1.7575)","(31.0, 210.0, 201.8095238095238)","(5.5, 8.2, 7.92)","(18.0, 65.0, 60.0)","(4.2, 9.0, 7.949999999999999)"
07-12-2022 18:57:35.112706,"(6.0, 9.8, 9.636363636363637)","(1.75, 1.78, 1.7575)","(31.0, 210.0, 179.0909090909091)","(5.5, 8.2, 7.966666666666666)","(18.0, 65.0, 58.75)","(4.2, 9.0, 8.634782608695652)"
07-12-2022 18:57:36.245726,"(6.0, 10.0, 8.646153846153846)","(1.75, 1.76, 1.7363157894736843)","(31.0, 210.0, 98.0)","(5.5, 8.2, 7.966666666666666)","(18.0, 65.0, 60.0)","(4.2, 9.0, 8.563636363636364)"
07-12-2022 18:57:37.342788,"(6.0, 9.6, 8.618181818181819)","(1.7, 1.73, 1.7266666666666666)","(31.0, 210.0, 98.0)","(5.5, 8.2, 7.999999999999999)","(18.0, 65.0, 61.875)","(4.6, 9.0, 8.2)"
07-12-2022 18:57:38.421052,"(6.0, 9.6, 8.8)","(1.7, 1.72, 1.7123076923076923)","(31.0, 210.0, 98.0)","(5.5, 8.2, 7.999999999999999)","(18.0, 65.0, 61.16666666666667)","(4.6, 9.0, 8.3)"
07-12-2022 18:57:39.557758,"(6.0, 9.6, 8.618181818181819)","(1.7, 1.72, 1.7130555555555556)","(31.0, 210.0, 73.6)","(5.5, 8.2, 7.999999999999999)","(18.0, 65.0, 62.7)","(4.6, 8.8, 8.2)"
07-12-2022 18:57:40.692307,"(6.0, 9.6, 8.8)","(1.7, 1.72, 1.7124242424242424)","(31.0, 200.0, 91.33333333333334)","(5.5, 8.2, 8.033333333333333)","(18.0, 65.0, 63.230769230769226)","(4.6, 8.8, 8.472727272727273)"
07-12-2022 18:57:41.824999,"(6.0, 9.6, 8.8)","(1.7, 1.72, 1.7124242424242424)","(31.0, 190.0, 91.33333333333334)","(5.5, 8.2, 7.699999999999999)","(18.0, 65.0, 62.125)","(4.6, 8.8, 8.633333333333335)"
07-12-2022 18:57:42.906025,"(6.0, 9.6, 9.437837837837838)","(1.7, 1.7, 1.6954545454545453)","(31.0, 190.0, 91.33333333333334)","(5.5, 8.2, 7.699999999999999)","(18.0, 65.0, 60.4)","(4.6, 8.8, 8.633333333333335)"
07-12-2022 18:57:44.000586,"(6.0, 10.0, 9.222222222222221)","(1.7, 1.7, 1.6954545454545453)","(31.0, 190.0, 182.0)","(5.5, 8.2, 8.127272727272727)","(18.0, 65.0, 61.5)","(4.6, 8.8, 8.472727272727273)"
07-12-2022 18:57:45.101553,"(6.0, 10.0, 9.200000000000001)","(1.7, 1.7, 1.69390625)","(31.0, 190.0, 182.0)","(5.5, 8.2, 8.146666666666667)","(18.0, 65.0, 63.38461538461539)","(4.6, 8.8, 8.721052631578948)"
07-12-2022 18:57:46.178007,"(6.0, 10.0, 9.01818181818182)","(1.7, 1.7, 1.69390625)","(31.0, 190.0, 154.9090909090909)","(5.5, 8.2, 8.146666666666667)","(18.0, 65.0, 57.714285714285715)","(4.6, 8.8, 8.7375)"
07-12-2022 18:57:47.274485,"(6.0, 10.0, 9.200000000000001)","(1.7, 1.7, 1.69390625)","(31.0, 180.0, 134.0)","(5.5, 8.2, 8.146666666666667)","(18.0, 60.0, 54.666666666666664)","(4.6, 8.8, 8.666666666666668)"
07-12-2022 18:57:48.490812,"(6.0, 10.0, 9.01818181818182)","(1.7, 1.7, 1.69390625)","(31.0, 170.0, 147.0909090909091)","(5.5, 8.2, 8.146666666666667)","(18.0, 60.0, 54.666666666666664)","(4.6, 8.8, 8.666666666666668)"
07-12-2022 18:57:49.574725,"(6.0, 10.0, 9.01818181818182)","(1.7, 1.7, 1.69390625)","(31.0, 170.0, 163.18918918918916)","(5.5, 8.2, 8.146666666666667)","(18.0, 60.0, 56.44444444444444)","(4.6, 8.8, 8.666666666666668)"
07-12-2022 18:57:50.590165,"(6.0, 10.0, 9.200000000000001)","(1.7, 1.7, 1.6933898305084745)","(31.0, 170.0, 163.0810810810811)","(5.5, 8.2, 8.146666666666667)","(18.0, 60.0, 54.666666666666664)","(4.6, 8.8, 8.666666666666668)"
07-12-2022 18:57:51.721659,"(6.0, 10.0, 9.01818181818182)","(1.7, 1.7, 1.69)","(31.0, 170.0, 147.0909090909091)","(5.5, 8.2, 8.1)","(18.0, 60.0, 54.666666666666664)","(4.6, 8.8, 8.666666666666668)"
07-12-2022 18:57:52.885313,"(6.0, 10.0, 9.815384615384616)","(1.7, 1.7, 1.6838)","(31.0, 170.0, 160.66666666666669)","(5.5, 8.2, 8.0)","(18.0, 60.0, 54.666666666666664)","(4.6, 8.8, 8.714285714285715)"
07-12-2022 18:57:54.082819,"(6.0, 10.0, 9.333333333333334)","(1.7, 1.7, 1.6552083333333332)","(31.0, 170.0, 160.3076923076923)","(5.5, 8.6, 8.683333333333334)","(18.0, 60.0, 54.666666666666664)","(4.6, 8.8, 8.714285714285715)"
07-12-2022 18:57:55.165904,"(6.0, 10.0, 9.181818181818182)","(1.7, 1.7, 1.633846153846154)","(31.0, 170.0, 160.3076923076923)","(5.5, 8.8, 8.666666666666668)","(18.0, 60.0, 54.666666666666664)","(4.6, 8.8, 8.714285714285715)"
07-12-2022 18:57:56.239962,"(6.0, 10.0, 9.181818181818182)","(1.7, 1.68, 1.6721495327102804)","(31.0, 170.0, 134.57142857142858)","(5.5, 8.8, 8.65)","(18.0, 60.0, 54.666666666666664)","(4.6, 8.8, 8.75)"
07-12-2022 18:57:57.393351,"(6.0, 10.0, 9.333333333333334)","(1.7, 1.68, 1.6785567010309277)","(31.0, 170.0, 142.44444444444446)","(5.5, 8.8, 8.6)","(18.0, 60.0, 54.666666666666664)","(4.6, 8.8, 8.75)"
07-12-2022 18:57:58.710216,"(6.0, 10.0, 9.181818181818182)","(1.7, 1.67, 1.6667272727272726)","(31.0, 170.0, 99.0)","(5.5, 9.0, 8.6)","(18.0, 60.0, 56.44444444444444)","(4.6, 8.8, 8.75)"
07-12-2022 18:57:59.924531,"(6.0, 10.0, 9.181818181818182)","(1.7, 1.67, 1.65875)","(31.0, 150.0, 133.33333333333334)","(5.5, 9.2, 8.28)","(18.0, 60.0, 49.25)","(4.6, 8.8, 8.36)"
07-12-2022 18:58:01.307242,"(6.0, 10.0, 9.333333333333334)","(1.7, 1.66, 1.6498305084745761)","(31.0, 150.0, 135.71428571428572)","(5.5, 8.6, 8.2)","(18.0, 50.0, 48.8)","(4.6, 8.4, 8.36)"
07-12-2022 18:58:02.505541,"(6.0, 10.0, 9.333333333333334)","(1.7, 1.66, 1.6498305084745761)","(31.0, 150.0, 135.71428571428572)","(5.5, 8.6, 8.2)","(18.0, 50.0, 41.44444444444444)","(4.6, 8.4, 8.36)"
07-12-2022 18:58:03.693974,"(6.0, 10.0, 9.846153846153847)","(1.7, 1.66, 1.639746835443038)","(31.0, 150.0, 135.71428571428572)","(5.5, 8.6, 8.2)","(18.0, 50.0, 43.714285714285715)","(4.6, 8.4, 8.36)"
07-12-2022 18:58:04.790893,"(6.0, 10.0, 9.345454545454546)","(1.7, 1.66, 1.639746835443038)","(31.0, 150.0, 143.75)","(5.5, 8.6, 8.233333333333334)","(18.0, 50.0, 40.270270270270274)","(4.6, 8.4, 9.08)"
07-12-2022 18:58:05.938147,"(6.0, 10.0, 9.466666666666667)","(1.7, 1.66, 1.6372727272727272)","(31.0, 150.0, 143.75)","(5.5, 9.4, 8.28)","(18.0, 50.0, 42.30769230769231)","(4.6, 9.2, 9.0)"
07-12-2022 18:58:06.981111,"(6.0, 10.0, 9.466666666666667)","(1.7, 1.66, 1.6505405405405404)","(31.0, 150.0, 143.75)","(5.5, 9.4, 8.4)","(18.0, 50.0, 42.30769230769231)","(4.6, 9.2, 9.033333333333333)"
07-12-2022 18:58:08.068222,"(6.0, 10.0, 9.345454545454546)","(1.7, 1.66, 1.6497368421052632)","(31.0, 150.0, 128.88888888888889)","(5.5, 9.2, 8.12)","(18.0, 50.0, 42.857142857142854)","(4.6, 9.2, 8.5)"
07-12-2022 18:58:09.269145,"(6.0, 10.0, 9.466666666666667)","(1.7, 1.66, 1.641913043478261)","(31.0, 150.0, 135.0)","(5.5, 8.6, 8.066666666666666)","(18.0, 44.0, 38.666666666666664)","(4.6, 8.6, 8.5)"
07-12-2022 18:58:10.446716,"(6.0, 10.0, 9.466666666666667)","(1.7, 1.66, 1.6545205479452054)","(31.0, 150.0, 137.14285714285714)","(5.5, 8.6, 8.44)","(18.0, 44.0, 42.4)","(4.6, 8.6, 8.54)"
07-12-2022 18:58:11.505697,"(6.0, 10.0, 9.345454545454546)","(1.7, 1.64, 1.6370588235294117)","(31.0, 150.0, 137.14285714285714)","(5.5, 8.6, 8.333333333333332)","(18.0, 44.0, 41.0)","(4.6, 8.6, 8.466666666666667)"
07-12-2022 18:58:12.528176,"(6.0, 10.0, 9.345454545454546)","(1.7, 1.64, 1.6373134328358208)","(31.0, 150.0, 128.75)","(5.5, 8.6, 8.333333333333332)","(18.0, 44.0, 41.473684210526315)","(4.6, 8.6, 8.5)"
07-12-2022 18:58:13.584889,"(6.0, 10.0, 9.466666666666667)","(1.7, 1.63, 1.627906976744186)","(31.0, 150.0, 128.75)","(5.5, 8.6, 8.333333333333332)","(18.0, 44.0, 40.4)","(4.6, 8.6, 9.161538461538461)"
07-12-2022 18:58:14.743915,"(6.0, 10.0, 9.345454545454546)","(1.7, 1.63, 1.6269047619047619)","(31.0, 150.0, 137.85714285714286)","(5.5, 9.2, 8.799999999999999)","(18.0, 44.0, 35.0)","(4.6, 9.2, 9.218181818181819)"
07-12-2022 18:58:15.946910,"(6.0, 10.0, 9.466666666666667)","(1.7, 1.63, 1.6264864864864865)","(31.0, 150.0, 148.52459016393442)","(5.5, 9.2, 8.425)","(18.0, 44.0, 36.61538461538461)","(4.6, 9.4, 8.989473684210527)"
07-12-2022 18:58:17.031761,"(6.0, 10.0, 9.466666666666667)","(1.7, 1.63, 1.6264864864864865)","(31.0, 150.0, 121.66666666666666)","(5.5, 8.8, 8.35)","(18.0, 38.0, 34.76923076923077)","(4.6, 9.2, 8.942857142857143)"
07-12-2022 18:58:18.157784,"(6.0, 10.0, 9.345454545454546)","(1.7, 1.63, 1.6272727272727272)","(31.0, 150.0, 135.83333333333331)","(5.5, 8.8, 8.309090909090909)","(18.0, 38.0, 33.333333333333336)","(4.6, 9.2, 8.923076923076923)"
07-12-2022 18:58:19.226273,"(6.0, 10.0, 9.466666666666667)","(1.7, 1.63, 1.6272727272727272)","(31.0, 150.0, 135.83333333333331)","(5.5, 8.8, 8.309090909090909)","(18.0, 38.0, 36.17391304347826)","(4.6, 9.2, 8.545454545454545)"
07-12-2022 18:58:20.327640,"(6.0, 10.0, 9.466666666666667)","(1.7, 1.63, 1.6245283018867924)","(31.0, 150.0, 135.83333333333331)","(5.5, 8.8, 8.309090909090909)","(18.0, 38.0, 36.72727272727273)","(4.6, 9.2, 9.0)"
07-12-2022 18:58:21.302309,"(6.0, 10.0, 9.345454545454546)","(1.7, 1.63, 1.6239583333333334)","(31.0, 150.0, 143.91304347826087)","(5.5, 8.8, 8.44)","(18.0, 38.0, 37.63265306122449)","(4.6, 9.2, 9.12)"
07-12-2022 18:58:22.387445,"(6.0, 10.0, 9.466666666666667)","(1.7, 1.63, 1.6027272727272728)","(31.0, 150.0, 143.91304347826087)","(5.5, 8.8, 8.5)","(18.0, 38.0, 37.660377358490564)","(4.6, 9.2, 9.10943396226415)"
07-12-2022 18:58:23.549724,"(6.0, 10.0, 9.345454545454546)","(1.7, 1.65, 1.647894736842105)","(31.0, 150.0, 137.0)","(5.5, 8.8, 8.5)","(18.0, 38.0, 37.73529411764706)","(4.6, 9.2, 9.10943396226415)"
07-12-2022 18:58:24.630242,"(6.5, 10.0, 9.345454545454546)","(1.6, 1.65, 1.647894736842105)","(31.0, 150.0, 137.0)","(5.5, 8.8, 8.25)","(19.0, 38.0, 33.940298507462686)","(4.6, 9.2, 8.899999999999999)"
07-12-2022 18:58:25.615505,"(6.5, 9.8, 9.35)","(1.6, 1.65, 1.646056338028169)","(31.0, 150.0, 137.0)","(5.5, 8.4, 8.25)","(19.0, 34.0, 33.940298507462686)","(4.6, 9.2, 9.13170731707317)"
07-12-2022 18:58:26.590447,"(6.5, 10.0, 9.345454545454546)","(1.6, 1.65, 1.6479527559055118)","(31.0, 150.0, 124.0)","(5.5, 8.4, 8.266666666666667)","(19.0, 34.0, 39.875)","(4.6, 9.2, 9.13170731707317)"
07-12-2022 18:58:27.716054,"(6.5, 10.0, 9.466666666666667)","(1.6, 1.65, 1.6466233766233764)","(31.0, 150.0, 117.5)","(5.5, 8.4, 8.307692307692308)","(19.0, 40.0, 39.868852459016395)","(4.6, 9.2, 8.952941176470588)"
07-12-2022 18:58:28.871756,"(6.5, 9.8, 9.309090909090909)","(1.6, 1.65, 1.642549019607843)","(31.0, 150.0, 132.85714285714286)","(5.5, 8.4, 8.285714285714286)","(19.0, 40.0, 37.925925925925924)","(4.6, 9.2, 9.119230769230768)"
07-12-2022 18:58:29.980263,"(6.5, 9.8, 9.270588235294117)","(1.6, 1.65, 1.642549019607843)","(31.0, 150.0, 132.85714285714286)","(5.5, 8.4, 8.285714285714286)","(19.0, 40.0, 37.64705882352941)","(4.6, 9.2, 9.174468085106382)"
07-12-2022 18:58:31.019375,"(6.5, 9.8, 9.4)","(1.6, 1.65, 1.6392063492063491)","(31.0, 150.0, 132.85714285714286)","(5.5, 8.4, 8.545454545454545)","(19.0, 40.0, 37.714285714285715)","(4.6, 9.2, 9.174468085106382)"
07-12-2022 18:58:32.009044,"(6.5, 10.0, 9.428571428571429)","(1.6, 1.65, 1.6392063492063491)","(31.0, 150.0, 146.66666666666669)","(5.5, 8.6, 8.363636363636363)","(19.0, 40.0, 36.57142857142857)","(4.6, 9.2, 9.11111111111111)"
07-12-2022 18:58:33.088691,"(6.5, 9.6, 9.333333333333332)","(1.6, 1.64, 1.6390624999999999)","(31.0, 150.0, 141.875)","(5.5, 8.4, 8.285714285714286)","(19.0, 40.0, 35.9344262295082)","(4.6, 9.2, 9.0)"
07-12-2022 18:58:34.243789,"(6.5, 9.6, 9.399999999999999)","(1.6, 1.64, 1.6369047619047619)","(31.0, 150.0, 175.71428571428572)","(5.5, 8.4, 8.258064516129032)","(19.0, 36.0, 35.9344262295082)","(4.6, 9.2, 9.152941176470588)"
