,Vive El Momento,Platinum Frolic,Gossiping,Party Monster,Sweet Annabella,Sarah Bellum,Awesome Incentive,Helluva Lady,Skyfly,Esperannna
07-01-2023 14:23:12.944090,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.0)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:14.147326,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:15.366526,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:16.585220,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.0)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:18.252415,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:19.724470,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.0)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:21.074881,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:22.284477,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.0)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:23.428390,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.0)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:24.660842,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:25.872620,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:27.013853,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.0)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:28.243533,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:29.472552,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.0)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:30.704858,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:32.006362,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:33.242973,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.0)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:34.430333,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:35.594879,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.0)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:36.839590,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:38.028192,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:39.214714,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:40.447443,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.0)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:41.690675,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:42.895635,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:44.053498,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.0)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:45.208701,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:46.439305,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.0)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:47.610466,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.0)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:48.780139,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:50.060502,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.0)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:51.329141,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:52.587226,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.0)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:54.012136,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:55.495905,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:56.700554,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:57.920486,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.0)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:23:59.102714,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.0)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:24:00.232235,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.0)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:24:01.453106,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.714285714285715)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:24:02.572839,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 53.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:24:03.799179,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 27.5)","(31.0, 70.0, 53.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.106837606837607)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:24:05.215974,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 45.6)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:24:06.433790,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 26.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 45.6)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:24:07.618731,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 86.66666666666667)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 45.6)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:24:08.715441,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 45.6)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:24:09.842172,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 45.6)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:24:11.006489,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 45.6)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:24:12.212541,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 45.6)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:24:13.450292,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 45.6)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:24:14.597600,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 45.6)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:24:15.724839,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 134.28571428571428)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 45.6)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:24:16.828952,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 134.28571428571428)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 45.6)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:24:17.932589,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 134.28571428571428)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 45.6)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:24:19.140977,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 134.28571428571428)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 45.6)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:24:20.298564,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 134.28571428571428)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 45.6)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:24:21.460805,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 134.28571428571428)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 45.6)","(3.3, 4.1, 4.070833333333333)"
07-01-2023 14:24:22.614960,"(31.0, 85.0, 55.5)","(7.5, 12.0, 11.8)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 134.28571428571428)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:23.778431,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 134.28571428571428)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:24.850566,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 134.28571428571428)","(13.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:25.951984,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 138.75)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:27.092065,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 138.75)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:28.301060,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 138.75)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:29.430594,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 138.75)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:30.572415,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 138.75)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:31.685818,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 138.75)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:32.853203,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 138.75)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:33.996320,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 138.75)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:35.149186,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
07-01-2023 14:24:36.271382,"(31.0, 85.0, 55.5)","(7.5, 11.5, 11.222222222222221)","(20.0, 32.0, 28.666666666666668)","(31.0, 70.0, 54.0)","(17.0, 25.0, 22.5)","(61.0, 170.0, 114.44444444444444)","(14.0, 20.0, 18.8)","(1.75, 2.2, 2.1035398230088496)","(26.0, 100.0, 43.333333333333336)","(3.3, 4.1, 4.0125)"
