,Sasha,Oratoria,Some Change Nz,Blazing Banner Nz,Rocknroll Times,Scared Stiff Nz,The Banker Nz,Lifeinthebalance,Im In Trouble,Are Doubleyou
06-01-2023 16:37:25.575573,"(7.0, 9.4, 8.8)","(12.0, 14.5, 13.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 28.333333333333336)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 32.0)","(7.5, 15.5, 11.166666666666666)","(15.0, 26.0, 21.0)"
06-01-2023 16:37:26.874311,"(7.0, 9.4, 8.8)","(12.0, 14.5, 13.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 28.333333333333336)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 32.0)","(7.5, 15.5, 11.166666666666666)","(15.0, 26.0, 21.0)"
06-01-2023 16:37:28.142795,"(7.0, 9.4, 9.23076923076923)","(12.0, 14.5, 13.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 34.85714285714286)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 44.22222222222222)","(7.5, 15.5, 14.354545454545454)","(15.0, 26.0, 23.0)"
06-01-2023 16:37:29.365335,"(7.0, 9.4, 8.8)","(12.0, 14.5, 13.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 28.666666666666664)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 39.6)","(7.5, 15.5, 13.875)","(15.0, 26.0, 23.0)"
06-01-2023 16:37:30.583042,"(7.0, 9.4, 8.8)","(12.0, 14.5, 13.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 40.0)","(7.5, 15.5, 14.354545454545454)","(15.0, 26.0, 23.0)"
06-01-2023 16:37:31.922913,"(7.0, 9.4, 8.8)","(12.0, 14.5, 13.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 40.0)","(7.5, 15.5, 14.354545454545454)","(15.0, 26.0, 23.0)"
06-01-2023 16:37:33.220449,"(7.0, 9.4, 9.23076923076923)","(12.0, 14.5, 13.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 39.4)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 40.0)","(7.5, 15.5, 14.354545454545454)","(15.0, 26.0, 23.0)"
06-01-2023 16:37:34.593254,"(7.0, 9.4, 8.8)","(12.0, 14.5, 13.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 34.958333333333336)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 32.0)","(7.5, 15.5, 11.433333333333334)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:37:35.937188,"(7.0, 9.4, 8.6)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 32.75)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 32.0)","(7.5, 15.5, 11.433333333333334)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:37:37.149515,"(7.0, 9.4, 8.6)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 32.75)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 32.0)","(7.5, 15.5, 11.433333333333334)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:37:38.424830,"(7.0, 9.4, 8.6)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 32.75)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 32.0)","(7.5, 15.5, 11.433333333333334)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:37:39.633879,"(7.0, 9.4, 8.6)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 32.75)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 32.0)","(7.5, 15.5, 13.333333333333332)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:37:40.863896,"(7.0, 9.4, 8.6)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 23.916666666666668)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 28.77777777777778)","(7.5, 15.5, 11.133333333333333)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:37:42.230891,"(7.0, 9.4, 8.6)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 23.916666666666668)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 75.0, 28.77777777777778)","(7.5, 15.0, 11.133333333333333)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:37:43.545317,"(7.0, 9.4, 8.6)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 23.916666666666668)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 75.0, 28.77777777777778)","(7.5, 15.0, 11.133333333333333)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:37:44.890159,"(7.0, 9.4, 8.6)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 23.916666666666668)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 75.0, 28.77777777777778)","(7.5, 15.0, 11.133333333333333)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:37:46.297881,"(7.0, 9.4, 8.6)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 23.916666666666668)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 75.0, 28.77777777777778)","(7.5, 15.0, 11.133333333333333)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:37:47.540894,"(7.0, 9.4, 8.6)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 29.75)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 75.0, 37.90909090909091)","(7.5, 15.0, 11.133333333333333)","(15.0, 26.0, 19.88888888888889)"
06-01-2023 16:37:48.810406,"(7.0, 9.4, 8.6)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 75.0, 30.0)","(7.5, 15.0, 11.133333333333333)","(15.0, 26.0, 21.153846153846153)"
06-01-2023 16:37:50.033847,"(7.0, 9.4, 8.8)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 75.0, 38.25)","(7.5, 15.0, 13.98181818181818)","(15.0, 26.0, 18.125)"
06-01-2023 16:37:51.284703,"(7.0, 9.4, 9.23076923076923)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 33.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 75.0, 30.0)","(7.5, 15.0, 11.133333333333333)","(15.0, 26.0, 22.25)"
06-01-2023 16:37:52.529935,"(7.0, 9.4, 9.15)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 75.0, 38.25)","(7.5, 15.0, 11.133333333333333)","(15.0, 26.0, 18.125)"
06-01-2023 16:37:53.797173,"(7.0, 9.4, 9.2875)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 39.6)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 75.0, 39.0)","(7.5, 15.0, 13.98181818181818)","(15.0, 26.0, 18.125)"
06-01-2023 16:37:55.061060,"(7.0, 9.4, 9.133333333333333)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 39.6)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 75.0, 39.0)","(7.5, 15.0, 13.98181818181818)","(15.0, 26.0, 18.125)"
06-01-2023 16:37:56.675751,"(7.0, 9.4, 8.933333333333334)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 39.6)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 75.0, 48.5)","(7.5, 15.0, 13.572727272727274)","(15.0, 26.0, 17.0)"
06-01-2023 16:37:58.292726,"(7.0, 9.4, 8.933333333333334)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 41.25)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 70.0, 48.5)","(7.5, 14.5, 13.572727272727274)","(15.0, 26.0, 17.0)"
06-01-2023 16:37:59.626125,"(7.0, 9.4, 8.933333333333334)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.75)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 70.0, 48.5)","(7.5, 14.5, 10.966666666666667)","(15.0, 26.0, 22.25)"
06-01-2023 16:38:00.999214,"(7.0, 9.4, 8.95)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 70.0, 48.0)","(7.5, 14.5, 10.966666666666667)","(15.0, 26.0, 18.125)"
06-01-2023 16:38:02.301393,"(7.0, 9.4, 8.95)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 38.75)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 70.0, 50.45454545454545)","(7.5, 14.5, 13.572727272727274)","(15.0, 26.0, 22.25)"
06-01-2023 16:38:03.561561,"(7.0, 9.4, 9.266666666666667)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 41.375)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 70.0, 49.0)","(7.5, 14.5, 13.572727272727274)","(15.0, 26.0, 22.25)"
06-01-2023 16:38:04.781577,"(7.0, 9.4, 9.266666666666667)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 31.625)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 70.0, 49.8)","(7.5, 14.5, 13.572727272727274)","(15.0, 26.0, 23.142857142857142)"
06-01-2023 16:38:05.984835,"(7.0, 9.4, 9.266666666666667)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.625)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 65.0, 49.8)","(7.5, 14.5, 13.572727272727274)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:38:07.212287,"(7.0, 9.4, 8.95)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.625)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 65.0, 49.8)","(7.5, 14.5, 12.379999999999999)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:38:08.461607,"(7.0, 9.4, 9.266666666666667)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 32.25)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 65.0, 50.2)","(7.5, 14.5, 13.65)","(15.0, 26.0, 23.25)"
06-01-2023 16:38:09.670772,"(7.0, 9.4, 9.266666666666667)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 32.25)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 65.0, 50.2)","(7.5, 14.5, 11.233333333333333)","(15.0, 26.0, 23.25)"
06-01-2023 16:38:10.946631,"(7.0, 9.4, 9.266666666666667)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 27.07142857142857)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 70.0, 38.666666666666664)","(7.5, 14.5, 11.833333333333334)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:38:12.208632,"(7.0, 9.4, 9.1)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 27.07142857142857)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 70.0, 38.666666666666664)","(7.5, 14.5, 11.833333333333334)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:38:13.476713,"(7.0, 9.4, 9.1)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 33.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 70.0, 59.77777777777777)","(7.5, 14.5, 13.863636363636363)","(15.0, 26.0, 23.25)"
06-01-2023 16:38:14.796805,"(7.0, 9.4, 9.285714285714286)","(12.0, 14.5, 14.214285714285714)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 32.111111111111114)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 70.0, 55.0)","(7.5, 14.5, 14.0)","(15.0, 26.0, 23.375)"
06-01-2023 16:38:16.015048,"(7.0, 9.4, 9.307692307692308)","(12.0, 14.5, 14.285714285714285)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 31.27777777777778)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 70.0, 38.666666666666664)","(7.5, 14.5, 12.166666666666666)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:38:17.260174,"(7.0, 9.4, 8.6)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 27.07142857142857)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 70.0, 38.666666666666664)","(7.5, 14.5, 12.166666666666666)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:38:18.613616,"(7.0, 9.4, 8.6)","(12.0, 14.5, 13.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 40.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 70.0, 50.285714285714285)","(7.5, 14.5, 13.5)","(15.0, 26.0, 23.25)"
06-01-2023 16:38:19.875402,"(7.0, 9.4, 9.292307692307693)","(12.0, 14.5, 14.285714285714285)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 37.875)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 70.0, 50.285714285714285)","(7.5, 14.5, 13.5)","(15.0, 26.0, 23.25)"
06-01-2023 16:38:21.171678,"(7.0, 9.4, 9.292307692307693)","(12.0, 14.5, 13.833333333333334)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 40.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 70.0, 51.66666666666667)","(7.5, 14.5, 11.875)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:38:22.402397,"(7.0, 9.4, 9.0)","(12.0, 14.5, 13.833333333333334)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 41.44444444444444)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 65.0, 51.66666666666667)","(7.5, 14.5, 13.6)","(15.0, 26.0, 23.25)"
06-01-2023 16:38:23.621100,"(7.0, 9.4, 8.8)","(12.0, 14.5, 14.3125)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 39.4)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 65.0, 51.66666666666667)","(7.5, 14.5, 13.0)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:38:24.838959,"(7.0, 9.4, 9.0)","(12.0, 14.5, 14.1)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 39.6)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 65.0, 51.66666666666667)","(7.5, 14.5, 13.9375)","(15.0, 26.0, 23.25)"
06-01-2023 16:38:26.066900,"(7.0, 9.4, 9.345454545454546)","(12.0, 14.5, 14.3125)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 39.6)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 65.0, 51.66666666666667)","(7.5, 14.5, 15.25)","(15.0, 26.0, 23.25)"
06-01-2023 16:38:27.279543,"(7.0, 9.4, 9.35)","(12.0, 14.5, 14.3125)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 39.6)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 65.0, 51.66666666666667)","(7.5, 16.0, 15.25)","(15.0, 26.0, 23.25)"
06-01-2023 16:38:28.722595,"(7.0, 9.4, 9.3)","(12.0, 14.5, 14.1)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 39.6)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 65.0, 51.66666666666667)","(7.5, 16.0, 15.0)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:38:29.947711,"(7.0, 14.5, 8.757142857142856)","(12.0, 27.0, 25.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 39.6)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 65.0, 55.0)","(7.5, 16.0, 14.45)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:38:31.242371,"(7.0, 14.5, 12.205882352941176)","(12.0, 27.0, 22.166666666666664)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 39.6)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 65.0, 55.0)","(7.5, 21.0, 14.0)","(15.0, 26.0, 18.333333333333332)"
06-01-2023 16:38:32.520509,"(7.0, 14.5, 8.757142857142856)","(12.0, 27.0, 22.166666666666664)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 40.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 65.0, 59.0)","(7.5, 21.0, 14.0)","(15.0, 26.0, 21.0)"
06-01-2023 16:38:33.817677,"(7.0, 14.5, 8.757142857142856)","(12.0, 29.0, 20.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 41.42857142857143)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 65.0, 59.0)","(7.5, 21.0, 12.74)","(15.0, 26.0, 21.0)"
06-01-2023 16:38:35.107504,"(7.0, 14.5, 10.1875)","(12.0, 29.0, 20.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 65.0, 59.0)","(7.5, 21.0, 13.625)","(15.0, 26.0, 21.0)"
06-01-2023 16:38:36.600798,"(7.0, 14.5, 10.1875)","(12.0, 29.0, 20.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 65.0, 59.0)","(7.5, 21.0, 13.625)","(15.0, 26.0, 21.0)"
06-01-2023 16:38:38.069629,"(7.0, 14.5, 10.1875)","(12.0, 29.0, 20.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 50.0, 40.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 65.0, 59.0)","(7.5, 21.0, 13.625)","(15.0, 26.0, 21.0)"
06-01-2023 16:38:39.440823,"(7.0, 14.5, 10.1875)","(12.0, 29.0, 20.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 40.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 65.0, 59.0)","(7.5, 21.0, 13.625)","(15.0, 26.0, 21.0)"
06-01-2023 16:38:40.698886,"(7.0, 14.5, 10.1875)","(12.0, 29.0, 20.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 40.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 65.0, 59.0)","(7.5, 21.0, 13.625)","(15.0, 26.0, 21.0)"
06-01-2023 16:38:41.980921,"(7.0, 14.5, 10.1875)","(12.0, 29.0, 20.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 40.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 65.0, 50.75)","(7.5, 21.0, 15.68)","(15.0, 26.0, 23.727272727272727)"
06-01-2023 16:38:43.293037,"(7.0, 14.0, 11.44)","(12.0, 28.0, 19.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 40.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 60.0, 50.75)","(7.5, 20.0, 15.68)","(15.0, 26.0, 24.076923076923077)"
06-01-2023 16:38:44.534839,"(7.0, 14.0, 11.44)","(12.0, 27.0, 19.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 40.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 60.0, 50.75)","(7.5, 20.0, 15.68)","(15.0, 26.0, 22.875)"
06-01-2023 16:38:46.045135,"(7.0, 14.0, 11.44)","(12.0, 27.0, 19.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 40.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 60.0, 50.75)","(7.5, 20.0, 15.68)","(15.0, 26.0, 22.875)"
06-01-2023 16:38:47.329699,"(7.0, 14.0, 11.44)","(12.0, 27.0, 19.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 40.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 60.0, 53.27272727272727)","(7.5, 20.0, 15.68)","(15.0, 26.0, 22.875)"
06-01-2023 16:38:48.655212,"(7.0, 14.0, 11.44)","(12.0, 27.0, 19.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 60.0, 33.0)","(7.5, 20.0, 13.64)","(15.0, 26.0, 18.0)"
06-01-2023 16:38:50.053616,"(7.0, 14.0, 12.17142857142857)","(12.0, 27.0, 19.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 60.0, 33.0)","(7.5, 20.0, 13.64)","(15.0, 26.0, 18.0)"
06-01-2023 16:38:51.288934,"(7.0, 14.0, 12.17142857142857)","(12.0, 27.0, 19.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 60.0, 33.0)","(7.5, 20.0, 13.64)","(15.0, 26.0, 18.0)"
06-01-2023 16:38:52.574353,"(7.0, 14.0, 10.266666666666666)","(12.0, 27.0, 19.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 60.0, 33.0)","(7.5, 20.0, 13.64)","(15.0, 26.0, 23.333333333333332)"
06-01-2023 16:38:53.845277,"(7.0, 14.0, 10.266666666666666)","(12.0, 27.0, 19.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 60.0, 33.0)","(7.5, 20.0, 13.64)","(15.0, 26.0, 23.333333333333332)"
06-01-2023 16:38:55.281929,"(7.0, 14.0, 10.266666666666666)","(12.0, 27.0, 19.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 60.0, 33.0)","(7.5, 20.0, 13.64)","(15.0, 26.0, 20.25)"
06-01-2023 16:38:56.597992,"(7.0, 14.0, 8.575)","(12.0, 27.0, 19.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 60.0, 33.0)","(7.5, 20.0, 13.76)","(15.0, 26.0, 20.25)"
06-01-2023 16:38:58.025880,"(7.0, 14.0, 10.0)","(12.0, 27.0, 19.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 60.0, 33.0)","(7.5, 20.0, 12.5)","(15.0, 26.0, 20.25)"
06-01-2023 16:38:59.338293,"(7.0, 14.0, 11.0)","(12.0, 27.0, 19.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 60.0, 33.0)","(7.5, 20.0, 12.5)","(15.0, 26.0, 20.25)"
06-01-2023 16:39:00.810824,"(7.0, 14.0, 11.0)","(12.0, 27.0, 19.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 60.0, 33.0)","(7.5, 20.0, 12.5)","(15.0, 26.0, 20.25)"
06-01-2023 16:39:02.328487,"(7.0, 14.0, 9.966666666666667)","(12.0, 27.0, 19.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 60.0, 33.0)","(7.5, 20.0, 13.5)","(15.0, 30.0, 24.833333333333336)"
06-01-2023 16:39:03.489629,"(7.0, 13.5, 9.966666666666667)","(12.0, 26.0, 19.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 60.0, 33.0)","(7.5, 19.5, 13.5)","(15.0, 30.0, 24.833333333333336)"
06-01-2023 16:39:04.654692,"(7.0, 13.5, 10.1)","(12.0, 26.0, 20.6)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 60.0, 46.5)","(7.5, 19.5, 13.833333333333334)","(15.0, 30.0, 28.0625)"
06-01-2023 16:39:05.786988,"(7.0, 13.5, 10.1)","(12.0, 26.0, 17.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 41.599999999999994)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 60.0, 42.0)","(7.5, 19.5, 13.833333333333334)","(15.0, 30.0, 28.0625)"
