,Mr Blue Sky,Moth Rocks,Impress Browning,Claretown Ryan,Explosive Debt,Swift Robert,Roxy Ouzo,Fabs Udon
11-01-2023 19:29:27.620894,"(1.65, 2.08, 1.9216)","(8.0, 13.5, 10.75)","(9.0, 18.5, 14.166666666666666)","(10.0, 40.0, 32.5)","(10.0, 22.0, 14.666666666666666)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 74.5)","(5.0, 12.0, 7.04)"
11-01-2023 19:29:28.925380,"(1.65, 2.08, 1.9216)","(8.0, 13.5, 10.75)","(9.0, 18.5, 14.166666666666666)","(10.0, 40.0, 32.5)","(10.0, 22.0, 14.666666666666666)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 74.5)","(5.0, 12.0, 7.04)"
11-01-2023 19:29:30.293584,"(1.65, 2.08, 1.8952)","(8.0, 13.5, 10.5)","(9.0, 18.5, 14.166666666666666)","(10.0, 40.0, 36.785714285714285)","(10.0, 22.0, 14.666666666666666)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 74.5)","(5.0, 12.0, 7.49090909090909)"
11-01-2023 19:29:32.061629,"(1.65, 2.08, 1.8810526315789475)","(8.0, 13.5, 10.5)","(9.0, 18.5, 14.166666666666666)","(10.0, 40.0, 36.785714285714285)","(10.0, 22.0, 14.666666666666666)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 74.5)","(5.0, 12.0, 7.49090909090909)"
11-01-2023 19:29:33.625747,"(1.65, 2.08, 1.9272727272727275)","(8.0, 13.5, 10.5)","(9.0, 18.5, 14.166666666666666)","(10.0, 40.0, 36.785714285714285)","(10.0, 22.0, 14.666666666666666)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 74.5)","(5.0, 12.0, 7.49090909090909)"
11-01-2023 19:29:35.041754,"(1.65, 2.06, 1.9363636363636363)","(8.0, 13.5, 10.5)","(9.0, 18.5, 14.166666666666666)","(10.0, 40.0, 32.833333333333336)","(10.0, 22.0, 14.666666666666666)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 74.5)","(5.0, 12.0, 8.65)"
11-01-2023 19:29:36.514722,"(1.65, 2.06, 1.9363636363636363)","(8.0, 13.5, 11.25)","(9.0, 18.5, 14.166666666666666)","(10.0, 40.0, 32.833333333333336)","(10.0, 22.0, 14.666666666666666)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 74.5)","(5.0, 12.0, 7.49090909090909)"
11-01-2023 19:29:37.926338,"(1.65, 2.06, 1.916842105263158)","(8.0, 14.5, 11.857142857142858)","(9.0, 18.5, 15.5)","(10.0, 40.0, 35.7)","(10.0, 22.0, 13.2)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 65.2)","(5.0, 12.0, 6.778947368421052)"
11-01-2023 19:29:39.350873,"(1.65, 2.06, 1.916842105263158)","(8.0, 14.0, 11.535714285714285)","(9.0, 18.5, 15.5)","(10.0, 40.0, 35.7)","(10.0, 22.0, 14.333333333333334)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 65.2)","(5.0, 12.0, 6.778947368421052)"
11-01-2023 19:29:40.677711,"(1.65, 2.06, 1.916842105263158)","(8.0, 13.5, 11.535714285714285)","(9.0, 18.5, 15.5)","(10.0, 40.0, 37.611111111111114)","(10.0, 21.0, 14.333333333333334)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 65.2)","(5.0, 12.0, 6.778947368421052)"
11-01-2023 19:29:42.035365,"(1.65, 2.06, 1.916842105263158)","(8.0, 13.5, 11.535714285714285)","(9.0, 18.5, 15.5)","(10.0, 40.0, 37.611111111111114)","(10.0, 21.0, 14.333333333333334)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 65.2)","(5.0, 12.0, 7.2)"
11-01-2023 19:29:43.455543,"(1.65, 2.06, 1.916842105263158)","(8.0, 13.5, 11.535714285714285)","(9.0, 18.5, 15.5)","(10.0, 40.0, 37.611111111111114)","(10.0, 21.0, 14.333333333333334)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 65.2)","(5.0, 12.0, 7.2)"
11-01-2023 19:29:44.829961,"(1.65, 2.06, 1.949230769230769)","(8.0, 13.5, 11.535714285714285)","(9.0, 18.5, 15.5)","(10.0, 40.0, 37.611111111111114)","(10.0, 21.0, 14.333333333333334)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 65.2)","(5.0, 12.0, 7.2)"
11-01-2023 19:29:46.145746,"(1.65, 2.06, 1.949230769230769)","(8.0, 13.5, 11.535714285714285)","(9.0, 18.5, 14.6)","(10.0, 40.0, 37.611111111111114)","(10.0, 21.0, 14.333333333333334)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 65.2)","(5.0, 12.0, 7.2)"
11-01-2023 19:29:47.469599,"(1.65, 2.06, 1.949230769230769)","(8.0, 13.5, 11.535714285714285)","(9.0, 18.5, 14.5)","(10.0, 40.0, 37.611111111111114)","(10.0, 21.0, 14.333333333333334)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 65.2)","(5.0, 12.0, 7.2)"
11-01-2023 19:29:48.879473,"(1.65, 2.06, 1.949230769230769)","(8.0, 13.5, 11.535714285714285)","(9.0, 18.5, 14.5)","(10.0, 40.0, 37.611111111111114)","(10.0, 21.0, 14.333333333333334)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 65.2)","(5.0, 12.0, 7.2)"
11-01-2023 19:29:50.275814,"(1.65, 2.06, 1.949230769230769)","(8.0, 13.5, 11.535714285714285)","(9.0, 18.5, 14.5)","(10.0, 40.0, 34.875)","(10.0, 21.0, 14.333333333333334)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 65.2)","(5.0, 12.0, 7.428571428571429)"
11-01-2023 19:29:51.577952,"(1.65, 2.06, 1.949230769230769)","(8.0, 13.5, 11.535714285714285)","(9.0, 18.5, 14.5)","(10.0, 40.0, 37.77777777777778)","(10.0, 21.0, 14.333333333333334)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 65.2)","(5.0, 12.0, 7.428571428571429)"
11-01-2023 19:29:52.858333,"(1.65, 2.06, 1.949230769230769)","(8.0, 13.5, 11.535714285714285)","(9.0, 18.5, 14.5)","(10.0, 40.0, 37.77777777777778)","(10.0, 21.0, 14.333333333333334)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 65.2)","(5.0, 12.0, 7.428571428571429)"
11-01-2023 19:29:54.113584,"(1.65, 2.06, 1.949230769230769)","(8.0, 13.5, 11.535714285714285)","(9.0, 18.5, 14.5)","(10.0, 40.0, 37.77777777777778)","(10.0, 21.0, 14.333333333333334)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 65.2)","(5.0, 12.0, 7.428571428571429)"
11-01-2023 19:29:55.406761,"(1.65, 2.06, 1.949230769230769)","(8.0, 13.5, 11.535714285714285)","(9.0, 18.5, 14.5)","(10.0, 40.0, 37.77777777777778)","(10.0, 21.0, 14.333333333333334)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 65.2)","(5.0, 12.0, 7.428571428571429)"
11-01-2023 19:29:56.666759,"(1.65, 2.06, 1.949230769230769)","(8.0, 13.5, 11.535714285714285)","(9.0, 18.5, 14.5)","(10.0, 40.0, 37.77777777777778)","(10.0, 21.0, 14.333333333333334)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 65.2)","(5.0, 12.0, 7.428571428571429)"
11-01-2023 19:29:57.953734,"(1.65, 2.06, 1.916)","(8.0, 13.5, 11.25)","(9.0, 18.5, 14.642857142857142)","(10.0, 40.0, 34.666666666666664)","(10.0, 21.0, 14.333333333333334)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 65.2)","(5.0, 12.0, 7.25)"
11-01-2023 19:29:59.291914,"(1.65, 1.88, 1.8707692307692307)","(8.0, 13.5, 10.115384615384615)","(9.0, 18.5, 15.9375)","(10.0, 42.0, 32.57142857142857)","(10.0, 21.0, 14.333333333333334)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 74.5)","(5.0, 12.0, 7.25)"
11-01-2023 19:30:00.665991,"(1.65, 1.88, 1.864313725490196)","(8.0, 13.5, 10.238461538461538)","(9.0, 18.0, 14.772727272727273)","(10.0, 42.0, 32.57142857142857)","(10.0, 21.0, 14.333333333333334)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 74.5)","(5.0, 12.0, 7.25)"
11-01-2023 19:30:01.984925,"(1.65, 1.88, 1.864313725490196)","(8.0, 13.5, 10.238461538461538)","(9.0, 17.5, 15.3125)","(10.0, 42.0, 31.733333333333334)","(10.0, 21.0, 14.333333333333334)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 74.5)","(5.0, 12.0, 10.583333333333332)"
11-01-2023 19:30:03.546592,"(1.65, 1.88, 1.8651851851851853)","(8.0, 13.5, 11.9)","(9.0, 17.0, 15.833333333333332)","(10.0, 42.0, 37.77777777777778)","(10.0, 21.0, 13.0)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 65.2)","(5.0, 11.5, 9.928571428571429)"
11-01-2023 19:30:05.085304,"(1.65, 1.88, 1.8759615384615385)","(8.0, 13.0, 11.733333333333334)","(9.0, 16.5, 14.5)","(10.0, 40.0, 37.77777777777778)","(10.0, 21.0, 13.0)","(21.0, 75.0, 67.28571428571428)","(31.0, 90.0, 72.57142857142857)","(5.0, 11.5, 9.75)"
11-01-2023 19:30:06.590624,"(1.65, 1.88, 1.8754347826086957)","(8.0, 12.0, 10.56)","(9.0, 16.5, 14.5)","(10.0, 40.0, 36.6)","(10.0, 21.0, 12.25)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 72.57142857142857)","(5.0, 10.5, 9.75)"
11-01-2023 19:30:08.078751,"(1.65, 1.88, 1.8754347826086957)","(8.0, 11.0, 10.26923076923077)","(9.0, 16.5, 14.3125)","(10.0, 40.0, 36.6)","(10.0, 21.0, 12.25)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 72.57142857142857)","(5.0, 10.5, 9.75)"
11-01-2023 19:30:09.458652,"(1.65, 1.88, 1.8754347826086957)","(8.0, 10.5, 10.85)","(9.0, 16.5, 14.3125)","(10.0, 40.0, 38.3)","(10.0, 21.0, 12.25)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 72.57142857142857)","(5.0, 10.5, 7.607142857142858)"
11-01-2023 19:30:10.834122,"(1.65, 1.88, 1.8625)","(8.0, 12.5, 12.133333333333333)","(9.0, 16.5, 14.3125)","(10.0, 40.0, 36.0)","(10.0, 21.0, 12.25)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 72.57142857142857)","(5.0, 10.5, 9.166666666666668)"
11-01-2023 19:30:12.204124,"(1.65, 1.88, 1.8751162790697673)","(8.0, 12.5, 12.133333333333333)","(9.0, 16.5, 14.3125)","(10.0, 40.0, 36.25)","(10.0, 21.0, 12.11111111111111)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 72.57142857142857)","(5.0, 9.8, 8.0)"
11-01-2023 19:30:13.519888,"(1.65, 1.88, 1.87475)","(8.0, 12.5, 12.133333333333333)","(9.0, 16.5, 14.3125)","(10.0, 40.0, 37.0)","(10.0, 21.0, 12.0)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 72.57142857142857)","(5.0, 9.6, 8.285714285714285)"
11-01-2023 19:30:14.736193,"(1.65, 1.88, 1.8743243243243242)","(8.0, 12.5, 12.1125)","(9.0, 16.5, 14.3125)","(10.0, 40.0, 37.0)","(10.0, 21.0, 12.0)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 72.57142857142857)","(5.0, 9.2, 8.5)"
11-01-2023 19:30:15.931985,"(1.65, 1.88, 1.8746153846153846)","(8.0, 12.5, 12.1125)","(9.0, 16.5, 14.3125)","(10.0, 40.0, 39.08333333333333)","(10.0, 21.0, 12.0)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 72.57142857142857)","(5.0, 9.0, 7.071428571428571)"
11-01-2023 19:30:17.207597,"(1.65, 1.9, 1.8875)","(8.0, 12.5, 12.19)","(9.0, 16.5, 14.3125)","(10.0, 40.0, 39.08333333333333)","(10.0, 21.0, 12.0)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 72.57142857142857)","(5.0, 9.0, 8.0)"
11-01-2023 19:30:18.580018,"(1.65, 1.91, 1.9076)","(8.0, 12.5, 12.236363636363636)","(9.0, 16.5, 14.3125)","(10.0, 40.0, 39.08333333333333)","(10.0, 21.0, 12.0)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 72.57142857142857)","(5.0, 8.8, 8.166666666666666)"
11-01-2023 19:30:19.837280,"(1.65, 1.91, 1.9072727272727272)","(8.0, 12.5, 12.236363636363636)","(9.0, 16.5, 14.3125)","(10.0, 40.0, 40.470588235294116)","(10.0, 21.0, 12.0)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 72.57142857142857)","(5.0, 8.6, 6.928571428571429)"
11-01-2023 19:30:21.074434,"(1.65, 1.91, 1.9072727272727272)","(8.0, 12.5, 12.236363636363636)","(9.0, 16.5, 14.3125)","(10.0, 42.0, 40.0)","(10.0, 21.0, 12.0)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 72.57142857142857)","(5.0, 8.6, 6.928571428571429)"
11-01-2023 19:30:22.352871,"(1.65, 1.91, 1.906842105263158)","(8.0, 12.5, 12.236363636363636)","(9.0, 16.5, 14.3125)","(10.0, 42.0, 40.15384615384615)","(10.0, 21.0, 12.0)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 72.57142857142857)","(5.0, 8.6, 6.928571428571429)"
11-01-2023 19:30:23.638374,"(1.65, 1.91, 1.906842105263158)","(8.0, 12.5, 12.236363636363636)","(9.0, 16.5, 14.3125)","(10.0, 42.0, 34.8)","(10.0, 21.0, 12.0)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 72.57142857142857)","(5.0, 8.6, 6.65)"
11-01-2023 19:30:24.944027,"(1.65, 1.91, 1.906842105263158)","(8.0, 12.5, 12.236363636363636)","(9.0, 16.5, 14.3125)","(10.0, 46.0, 38.0)","(10.0, 21.0, 11.666666666666666)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 72.57142857142857)","(5.0, 8.6, 6.65)"
11-01-2023 19:30:26.289742,"(1.65, 1.91, 1.906842105263158)","(8.0, 12.5, 12.236363636363636)","(9.0, 16.5, 14.3125)","(10.0, 44.0, 38.0)","(10.0, 21.0, 11.666666666666666)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 72.57142857142857)","(5.0, 8.6, 6.65)"
11-01-2023 19:30:27.607124,"(1.65, 1.91, 1.90625)","(8.0, 12.5, 11.96)","(9.0, 16.5, 14.3125)","(10.0, 44.0, 34.0)","(10.0, 21.0, 11.666666666666666)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 58.0)","(5.0, 8.6, 6.65)"
11-01-2023 19:30:28.952905,"(1.65, 1.91, 1.9045454545454545)","(8.0, 12.5, 12.292307692307693)","(9.0, 16.5, 14.3125)","(10.0, 44.0, 34.0)","(10.0, 21.0, 11.666666666666666)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 58.0)","(5.0, 8.6, 6.65)"
11-01-2023 19:30:30.195276,"(1.65, 1.91, 1.9045454545454545)","(8.0, 12.5, 12.292307692307693)","(9.0, 16.5, 14.3125)","(10.0, 44.0, 34.0)","(10.0, 21.0, 11.666666666666666)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 58.0)","(5.0, 8.6, 6.65)"
11-01-2023 19:30:31.294611,"(1.65, 1.91, 1.9045454545454545)","(8.0, 12.5, 12.292307692307693)","(9.0, 16.5, 15.25)","(10.0, 44.0, 40.72727272727273)","(10.0, 21.0, 11.666666666666666)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 58.0)","(5.0, 8.6, 6.65)"
11-01-2023 19:30:32.579162,"(1.65, 1.91, 1.9024999999999999)","(8.0, 12.5, 12.292307692307693)","(9.0, 16.5, 14.3125)","(10.0, 44.0, 40.72727272727273)","(10.0, 21.0, 11.666666666666666)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 72.66666666666666)","(5.0, 8.6, 6.65)"
11-01-2023 19:30:33.897952,"(1.65, 1.91, 1.87)","(8.0, 12.5, 12.292307692307693)","(9.0, 16.5, 14.3125)","(10.0, 44.0, 40.72727272727273)","(10.0, 21.0, 11.666666666666666)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 72.66666666666666)","(5.0, 8.6, 6.65)"
11-01-2023 19:30:35.321259,"(1.65, 1.91, 1.862)","(8.0, 12.5, 12.292307692307693)","(9.0, 16.5, 14.3125)","(10.0, 44.0, 40.25)","(10.0, 21.0, 15.5)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 72.66666666666666)","(5.0, 8.6, 6.65)"
11-01-2023 19:30:36.627205,"(1.65, 1.91, 1.862)","(8.0, 12.5, 12.292307692307693)","(9.0, 16.5, 14.3125)","(10.0, 44.0, 40.25)","(10.0, 20.0, 12.7)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 59.0)","(5.0, 8.6, 6.65)"
11-01-2023 19:30:37.947260,"(1.65, 1.91, 1.825294117647059)","(8.0, 12.5, 12.292307692307693)","(9.0, 16.5, 15.041666666666668)","(10.0, 44.0, 40.25)","(10.0, 19.5, 11.818181818181818)","(21.0, 75.0, 67.28571428571428)","(31.0, 80.0, 59.0)","(5.0, 8.6, 6.975)"
11-01-2023 19:30:39.445467,"(1.65, 1.91, 1.825294117647059)","(8.0, 12.5, 12.292307692307693)","(9.0, 16.5, 15.041666666666668)","(10.0, 44.0, 39.0)","(10.0, 20.0, 11.818181818181818)","(21.0, 75.0, 70.27272727272728)","(31.0, 80.0, 59.0)","(5.0, 8.6, 6.975)"
11-01-2023 19:30:40.774929,"(1.65, 1.91, 1.825294117647059)","(8.0, 12.5, 12.292307692307693)","(9.0, 16.5, 15.041666666666668)","(10.0, 42.0, 39.0)","(10.0, 20.0, 11.818181818181818)","(21.0, 75.0, 71.0)","(31.0, 80.0, 59.0)","(5.0, 8.6, 7.44)"
11-01-2023 19:30:42.315218,"(1.65, 1.91, 1.825294117647059)","(8.0, 12.5, 12.292307692307693)","(9.0, 16.5, 15.041666666666668)","(10.0, 46.0, 37.833333333333336)","(10.0, 20.0, 11.818181818181818)","(21.0, 75.0, 70.66666666666666)","(31.0, 80.0, 59.0)","(5.0, 8.4, 7.44)"
11-01-2023 19:30:43.662414,"(1.65, 1.91, 1.825294117647059)","(8.0, 12.5, 12.292307692307693)","(9.0, 16.5, 15.041666666666668)","(10.0, 46.0, 37.833333333333336)","(10.0, 20.0, 11.818181818181818)","(21.0, 75.0, 70.66666666666666)","(31.0, 80.0, 59.0)","(5.0, 8.4, 7.44)"
11-01-2023 19:30:44.874624,"(1.6, 1.91, 1.825294117647059)","(8.0, 12.5, 12.292307692307693)","(9.0, 16.5, 15.041666666666668)","(10.0, 46.0, 37.833333333333336)","(10.0, 20.0, 11.818181818181818)","(21.0, 75.0, 69.44444444444444)","(31.0, 80.0, 59.0)","(5.0, 8.4, 7.44)"
11-01-2023 19:30:45.985039,"(1.6, 1.91, 1.825294117647059)","(8.0, 12.5, 12.307142857142857)","(9.0, 16.5, 15.041666666666668)","(10.0, 46.0, 37.833333333333336)","(10.0, 20.0, 11.818181818181818)","(21.0, 75.0, 69.44444444444444)","(31.0, 80.0, 59.0)","(5.0, 8.4, 7.44)"
11-01-2023 19:30:47.271914,"(1.6, 1.91, 1.825294117647059)","(8.0, 12.5, 12.307142857142857)","(9.0, 16.5, 15.041666666666668)","(10.0, 46.0, 37.833333333333336)","(10.0, 20.0, 11.818181818181818)","(21.0, 75.0, 69.44444444444444)","(31.0, 80.0, 59.0)","(5.0, 8.4, 7.44)"
11-01-2023 19:30:48.621391,"(1.6, 1.91, 1.8215384615384616)","(8.0, 12.5, 12.307142857142857)","(9.0, 16.5, 15.041666666666668)","(10.0, 46.0, 37.833333333333336)","(10.0, 20.0, 11.818181818181818)","(21.0, 75.0, 69.44444444444444)","(31.0, 80.0, 59.0)","(5.0, 8.4, 7.44)"
11-01-2023 19:30:50.016503,"(1.6, 1.9, 1.8215384615384616)","(8.0, 12.5, 12.307142857142857)","(9.0, 16.5, 15.041666666666668)","(10.0, 46.0, 41.0)","(10.0, 20.0, 11.818181818181818)","(21.0, 75.0, 62.75)","(31.0, 80.0, 59.0)","(5.0, 8.4, 7.44)"
11-01-2023 19:30:51.287796,"(1.6, 1.89, 1.8236842105263158)","(8.0, 12.5, 12.307142857142857)","(9.0, 16.5, 15.041666666666668)","(10.0, 46.0, 44.90909090909091)","(10.0, 20.0, 11.818181818181818)","(21.0, 75.0, 51.5)","(31.0, 80.0, 59.0)","(5.0, 8.4, 7.44)"
11-01-2023 19:30:52.602762,"(1.6, 1.88, 1.8537499999999998)","(8.0, 12.5, 12.307142857142857)","(9.0, 16.5, 15.041666666666668)","(10.0, 46.0, 44.90909090909091)","(10.0, 20.0, 11.818181818181818)","(21.0, 75.0, 51.5)","(31.0, 80.0, 59.0)","(5.0, 8.4, 7.44)"
11-01-2023 19:30:53.921842,"(1.6, 1.87, 1.6775)","(8.0, 12.5, 12.307142857142857)","(9.0, 16.5, 15.041666666666668)","(10.0, 46.0, 44.76923076923077)","(10.0, 20.0, 11.818181818181818)","(21.0, 75.0, 51.5)","(31.0, 80.0, 59.0)","(5.0, 8.4, 7.44)"
11-01-2023 19:30:55.212527,"(1.6, 1.87, 1.8218750000000001)","(8.0, 12.5, 12.307142857142857)","(9.0, 16.5, 15.041666666666668)","(10.0, 48.0, 46.72727272727273)","(10.0, 20.0, 11.818181818181818)","(21.0, 75.0, 51.5)","(31.0, 80.0, 59.0)","(5.0, 8.4, 7.44)"
11-01-2023 19:30:56.544001,"(1.6, 1.87, 1.8218750000000001)","(8.0, 12.5, 12.307142857142857)","(9.0, 16.5, 15.041666666666668)","(10.0, 48.0, 44.90909090909091)","(10.0, 20.0, 11.818181818181818)","(21.0, 75.0, 51.5)","(31.0, 80.0, 59.0)","(5.0, 8.4, 7.6499999999999995)"
11-01-2023 19:30:57.788087,"(1.6, 1.87, 1.6949999999999998)","(8.0, 12.5, 12.307142857142857)","(9.0, 16.5, 15.041666666666668)","(10.0, 46.0, 43.23076923076923)","(10.0, 20.0, 11.818181818181818)","(21.0, 75.0, 51.5)","(31.0, 80.0, 59.0)","(5.0, 8.2, 8.100000000000001)"
11-01-2023 19:30:58.998114,"(1.6, 1.87, 1.6949999999999998)","(8.0, 12.5, 12.307142857142857)","(9.0, 16.5, 14.3125)","(10.0, 46.0, 43.23076923076923)","(10.0, 20.0, 11.818181818181818)","(21.0, 75.0, 51.5)","(31.0, 80.0, 59.0)","(5.0, 8.8, 8.100000000000001)"
11-01-2023 19:31:00.162714,"(1.6, 1.87, 1.8395652173913044)","(8.0, 12.5, 12.307142857142857)","(9.0, 16.5, 14.3125)","(10.0, 46.0, 43.23076923076923)","(10.0, 20.0, 11.818181818181818)","(21.0, 75.0, 51.5)","(31.0, 80.0, 59.0)","(5.0, 8.8, 8.100000000000001)"
11-01-2023 19:31:01.323542,"(1.6, 1.87, 1.7037499999999999)","(8.0, 12.5, 12.307142857142857)","(9.0, 16.5, 14.3125)","(10.0, 46.0, 43.23076923076923)","(10.0, 20.0, 11.818181818181818)","(21.0, 75.0, 51.5)","(31.0, 80.0, 59.0)","(5.0, 8.8, 6.763636363636364)"
11-01-2023 19:31:02.546016,"(1.6, 1.87, 1.7037499999999999)","(8.0, 12.5, 12.307142857142857)","(9.0, 16.5, 13.38888888888889)","(10.0, 46.0, 43.6)","(10.0, 20.0, 18.285714285714285)","(21.0, 75.0, 67.9)","(31.0, 80.0, 62.5)","(5.0, 8.8, 6.975)"
11-01-2023 19:31:04.024162,"(1.6, 1.87, 1.832)","(8.0, 12.5, 11.666666666666666)","(9.0, 16.5, 14.0)","(10.0, 46.0, 43.6)","(10.0, 19.5, 18.285714285714285)","(21.0, 70.0, 58.69230769230769)","(31.0, 80.0, 62.5)","(5.0, 8.6, 6.55)"
11-01-2023 19:31:05.491310,"(1.6, 1.87, 1.8495384615384616)","(8.0, 12.5, 10.833333333333334)","(9.0, 16.0, 14.0)","(10.0, 46.0, 43.6)","(10.0, 19.5, 18.285714285714285)","(21.0, 70.0, 58.69230769230769)","(31.0, 80.0, 62.5)","(5.0, 8.2, 7.5)"
11-01-2023 19:31:07.052957,"(1.6, 1.87, 1.8495384615384616)","(8.0, 12.5, 10.535714285714286)","(9.0, 16.0, 13.310344827586206)","(10.0, 46.0, 43.6)","(10.0, 19.5, 16.054054054054056)","(21.0, 70.0, 56.5)","(31.0, 80.0, 62.5)","(5.0, 8.0, 7.5)"
11-01-2023 19:31:08.496958,"(1.6, 1.87, 1.8215384615384616)","(8.0, 12.5, 10.535714285714286)","(9.0, 16.0, 13.310344827586206)","(10.0, 46.0, 43.6)","(10.0, 19.5, 16.2)","(21.0, 70.0, 58.400000000000006)","(31.0, 80.0, 62.5)","(5.0, 8.0, 6.75)"
11-01-2023 19:31:09.786782,"(1.6, 1.87, 1.837837837837838)","(8.0, 12.5, 10.535714285714286)","(9.0, 16.0, 13.310344827586206)","(10.0, 46.0, 43.6)","(10.0, 19.0, 16.2)","(21.0, 60.0, 58.400000000000006)","(31.0, 80.0, 62.5)","(5.0, 8.0, 6.75)"
11-01-2023 19:31:11.012893,"(1.6, 1.87, 1.79)","(8.0, 12.5, 10.535714285714286)","(9.0, 16.0, 13.346153846153847)","(10.0, 46.0, 43.6)","(10.0, 19.0, 16.2)","(21.0, 60.0, 58.400000000000006)","(31.0, 80.0, 62.5)","(5.0, 8.0, 6.75)"
11-01-2023 19:31:12.361741,"(1.6, 1.87, 1.8041176470588236)","(8.0, 12.5, 10.326086956521738)","(9.0, 16.0, 13.346153846153847)","(10.0, 46.0, 43.6)","(10.0, 19.0, 17.57142857142857)","(21.0, 60.0, 58.400000000000006)","(31.0, 80.0, 62.5)","(5.0, 8.0, 7.35)"
11-01-2023 19:31:13.717748,"(1.6, 1.87, 1.8175000000000001)","(8.0, 12.5, 10.326086956521738)","(9.0, 16.0, 13.346153846153847)","(10.0, 46.0, 43.6)","(10.0, 18.5, 17.125)","(21.0, 60.0, 56.120000000000005)","(31.0, 80.0, 62.5)","(5.0, 7.8, 7.35)"
11-01-2023 19:31:14.949249,"(1.6, 1.87, 1.8175000000000001)","(8.0, 12.5, 10.441176470588236)","(9.0, 16.0, 13.346153846153847)","(10.0, 46.0, 43.6)","(10.0, 18.5, 16.75)","(21.0, 65.0, 55.03846153846154)","(31.0, 80.0, 62.5)","(5.0, 7.8, 7.35)"
11-01-2023 19:31:16.154284,"(1.6, 1.87, 1.827391304347826)","(8.0, 12.5, 10.441176470588236)","(9.0, 16.0, 13.346153846153847)","(10.0, 46.0, 38.5)","(10.0, 18.0, 16.857142857142858)","(21.0, 65.0, 55.03846153846154)","(31.0, 80.0, 62.5)","(5.0, 7.8, 7.35)"
11-01-2023 19:31:17.313838,"(1.6, 1.87, 1.827391304347826)","(8.0, 12.5, 10.441176470588236)","(9.0, 16.0, 13.346153846153847)","(10.0, 46.0, 38.5)","(10.0, 17.5, 16.857142857142858)","(21.0, 65.0, 55.03846153846154)","(31.0, 80.0, 62.5)","(5.0, 7.8, 7.199999999999999)"
