,Chloes China,Seriously Fly,Mr Bean,Little Winnie,Juice,Angry Betty,Sekola,My Names Judy
12-01-2023 10:45:30.986101,"(8.5, 10.5, 9.922222222222222)","(3.1, 3.95, 3.90625)","(6.0, 8.2, 7.925)","(15.0, 26.0, 24.526315789473685)","(6.5, 7.0, 6.969230769230769)","(5.0, 7.0, 6.706666666666666)","(4.8, 5.9, 5.878571428571429)","(81.0, 250.0, 183.33333333333334)"
12-01-2023 10:45:32.105474,"(8.5, 10.5, 9.47857142857143)","(3.1, 3.9, 3.8439153439153437)","(6.0, 8.4, 7.9875)","(15.0, 26.0, 27.833333333333336)","(6.5, 7.0, 6.685714285714285)","(5.0, 7.0, 6.703225806451613)","(4.8, 5.9, 5.962962962962963)","(81.0, 250.0, 183.33333333333334)"
12-01-2023 10:45:33.247108,"(8.5, 10.5, 9.766666666666667)","(3.1, 3.9, 3.835838150289017)","(6.0, 8.2, 8.0)","(15.0, 32.0, 27.454545454545453)","(6.5, 7.2, 6.699999999999999)","(5.0, 7.0, 6.682758620689655)","(4.8, 6.0, 5.962962962962963)","(81.0, 250.0, 191.66666666666666)"
12-01-2023 10:45:34.375275,"(8.5, 10.5, 9.871428571428572)","(3.1, 3.85, 3.8425000000000002)","(6.0, 8.2, 8.0)","(15.0, 30.0, 27.454545454545453)","(6.5, 7.0, 6.699999999999999)","(5.0, 7.0, 6.682758620689655)","(4.8, 6.0, 5.983333333333333)","(81.0, 250.0, 191.66666666666666)"
12-01-2023 10:45:35.463237,"(8.5, 10.5, 10.251724137931035)","(3.2, 3.8, 3.799009900990099)","(6.0, 8.2, 7.9230769230769225)","(15.0, 30.0, 27.0)","(6.0, 7.0, 6.771428571428571)","(5.5, 7.0, 6.659259259259259)","(4.8, 6.0, 5.916666666666667)","(81.0, 250.0, 183.33333333333334)"
12-01-2023 10:45:36.709478,"(8.5, 11.0, 10.4)","(3.2, 3.8, 3.773015873015873)","(6.0, 8.2, 7.453333333333334)","(15.0, 30.0, 27.384615384615383)","(6.0, 7.0, 6.791304347826087)","(5.5, 7.0, 6.616666666666666)","(4.8, 6.0, 5.914285714285715)","(81.0, 250.0, 187.5)"
12-01-2023 10:45:37.855675,"(8.5, 11.0, 10.583333333333334)","(3.2, 3.8, 3.77258064516129)","(6.0, 8.2, 7.905263157894736)","(15.0, 29.0, 27.384615384615383)","(6.0, 7.0, 6.791304347826087)","(5.0, 7.0, 6.44)","(4.8, 6.0, 5.925000000000001)","(81.0, 240.0, 200.0)"
12-01-2023 10:45:39.238687,"(8.0, 11.0, 10.166666666666666)","(3.1, 3.8, 3.7643356643356642)","(6.0, 8.2, 7.905263157894736)","(16.0, 29.0, 25.92)","(6.0, 7.0, 6.9)","(5.0, 6.8, 6.425000000000001)","(4.8, 6.0, 5.925000000000001)","(81.0, 230.0, 200.0)"
12-01-2023 10:45:40.477581,"(8.0, 11.0, 10.583333333333334)","(3.1, 3.75, 3.700561797752809)","(6.0, 8.2, 7.905263157894736)","(16.0, 29.0, 26.375)","(6.0, 7.0, 6.88235294117647)","(5.0, 6.6, 6.425000000000001)","(4.8, 6.0, 5.914285714285715)","(81.0, 230.0, 196.66666666666669)"
12-01-2023 10:45:41.669660,"(8.0, 11.0, 10.714285714285714)","(3.1, 3.75, 3.661881188118812)","(6.0, 8.2, 8.0)","(17.0, 29.0, 25.272727272727273)","(5.5, 7.0, 6.9)","(5.5, 6.6, 6.433333333333334)","(4.8, 6.0, 5.925000000000001)","(81.0, 230.0, 171.66666666666666)"
12-01-2023 10:45:42.839874,"(8.0, 11.0, 10.590909090909092)","(3.1, 3.75, 3.6572916666666666)","(6.0, 8.2, 8.072727272727272)","(17.0, 28.0, 25.789473684210527)","(5.5, 7.0, 6.95)","(5.5, 6.6, 6.425000000000001)","(4.8, 6.0, 5.91)","(81.0, 230.0, 175.0)"
12-01-2023 10:45:44.046854,"(8.0, 11.0, 10.692307692307692)","(3.1, 3.75, 3.6142857142857143)","(6.0, 8.4, 7.7125)","(17.0, 28.0, 26.0)","(5.5, 7.4, 7.3500000000000005)","(5.5, 6.6, 6.425000000000001)","(4.8, 6.0, 5.798550724637681)","(81.0, 220.0, 194.54545454545456)"
12-01-2023 10:45:45.121942,"(8.0, 11.0, 10.833333333333334)","(3.1, 3.7, 3.62)","(6.0, 8.4, 7.9875)","(17.0, 27.0, 26.0)","(5.5, 7.4, 7.2125)","(5.5, 6.6, 6.514285714285714)","(4.8, 5.8, 5.884)","(81.0, 220.0, 190.0)"
12-01-2023 10:45:46.208303,"(8.0, 11.0, 10.64516129032258)","(3.1, 3.7, 3.5625)","(6.0, 8.4, 7.9875)","(17.0, 27.0, 26.0)","(5.5, 7.4, 7.3130434782608695)","(5.5, 6.6, 6.54)","(4.8, 5.9, 5.8933333333333335)","(81.0, 220.0, 190.0)"
12-01-2023 10:45:47.407545,"(8.0, 11.0, 10.64516129032258)","(3.1, 3.7, 3.6500000000000004)","(6.0, 8.4, 7.96)","(17.0, 27.0, 26.77777777777778)","(5.5, 7.4, 7.223529411764706)","(5.5, 6.6, 6.141935483870968)","(4.8, 5.9, 5.946341463414634)","(81.0, 220.0, 205.0)"
12-01-2023 10:45:48.592949,"(8.0, 11.0, 10.607142857142858)","(3.1, 3.7, 3.625)","(6.0, 8.4, 7.96)","(17.0, 27.0, 26.77777777777778)","(5.5, 7.4, 7.271428571428571)","(5.5, 6.2, 6.147058823529412)","(4.8, 6.2, 5.977777777777778)","(81.0, 250.0, 205.0)"
12-01-2023 10:45:49.677516,"(8.0, 11.0, 10.607142857142858)","(3.1, 3.7, 3.6214285714285714)","(6.0, 8.6, 8.371428571428572)","(17.0, 27.0, 26.57894736842105)","(5.5, 7.4, 7.271428571428571)","(5.5, 6.2, 6.333333333333333)","(4.8, 6.2, 5.947826086956522)","(81.0, 250.0, 205.0)"
12-01-2023 10:45:50.739145,"(8.5, 11.0, 10.692307692307692)","(3.1, 3.7, 3.66875)","(6.0, 8.8, 8.16)","(17.0, 27.0, 26.46666666666667)","(5.5, 7.4, 7.271428571428571)","(5.5, 6.6, 6.377777777777778)","(4.8, 6.0, 5.961904761904762)","(81.0, 250.0, 205.0)"
12-01-2023 10:45:51.873401,"(8.5, 11.0, 10.56)","(3.1, 3.7, 3.6545454545454543)","(6.0, 8.8, 8.32)","(17.0, 27.0, 26.692307692307693)","(5.5, 7.2, 7.0636363636363635)","(5.5, 6.4, 6.377777777777778)","(4.8, 6.0, 5.975)","(81.0, 250.0, 205.0)"
12-01-2023 10:45:53.014503,"(8.5, 11.0, 10.352941176470589)","(3.1, 3.7, 3.6589285714285715)","(6.0, 8.8, 8.426666666666668)","(17.0, 27.0, 26.692307692307693)","(5.5, 7.4, 6.942857142857143)","(5.5, 6.4, 6.514285714285714)","(4.8, 6.0, 5.961538461538462)","(81.0, 250.0, 205.0)"
12-01-2023 10:45:54.122770,"(8.5, 11.0, 10.45)","(3.1, 3.7, 3.6350000000000002)","(6.0, 8.6, 8.378947368421052)","(17.0, 27.0, 25.916666666666668)","(5.5, 7.0, 6.92)","(5.5, 6.6, 6.646153846153846)","(4.8, 6.2, 5.912820512820513)","(81.0, 250.0, 205.0)"
12-01-2023 10:45:55.293086,"(8.5, 11.0, 10.419354838709678)","(3.1, 3.7, 3.6411764705882352)","(6.0, 8.6, 8.48)","(17.0, 28.0, 25.666666666666668)","(5.5, 7.0, 6.8)","(5.5, 6.8, 6.635294117647058)","(4.8, 6.0, 5.891891891891892)","(81.0, 250.0, 205.0)"
12-01-2023 10:45:56.422773,"(8.5, 11.0, 10.419354838709678)","(3.1, 3.7, 3.635483870967742)","(6.0, 8.6, 8.48)","(17.0, 28.0, 25.666666666666668)","(5.5, 7.0, 6.8352941176470585)","(5.5, 6.8, 6.66)","(4.8, 6.0, 5.9)","(81.0, 250.0, 205.0)"
12-01-2023 10:45:57.649793,"(8.5, 11.0, 10.32258064516129)","(3.1, 3.7, 3.5609090909090906)","(6.0, 8.6, 8.294736842105264)","(17.0, 28.0, 25.8)","(5.5, 7.0, 7.036363636363636)","(5.5, 6.8, 6.66)","(4.8, 6.0, 5.905555555555556)","(81.0, 250.0, 205.0)"
12-01-2023 10:45:58.840808,"(8.5, 11.0, 10.32258064516129)","(3.1, 3.6, 3.5609090909090906)","(6.0, 8.8, 8.294736842105264)","(17.0, 27.0, 25.8)","(5.5, 7.2, 7.0181818181818185)","(5.5, 6.8, 6.66)","(4.8, 6.0, 5.958695652173914)","(81.0, 250.0, 205.0)"
12-01-2023 10:45:59.957606,"(8.5, 11.0, 10.32258064516129)","(3.1, 3.55, 3.526923076923077)","(6.0, 8.8, 8.280000000000001)","(17.0, 27.0, 25.8)","(5.5, 7.2, 7.051612903225807)","(5.5, 6.8, 6.66)","(4.8, 6.2, 5.95)","(81.0, 250.0, 205.0)"
12-01-2023 10:46:01.434063,"(8.5, 11.0, 10.32258064516129)","(3.1, 3.55, 3.526923076923077)","(6.0, 8.8, 8.325000000000001)","(17.0, 27.0, 25.8)","(5.5, 7.4, 7.036363636363636)","(5.5, 6.8, 6.871428571428571)","(4.8, 6.0, 5.928)","(81.0, 250.0, 205.0)"
12-01-2023 10:46:02.625812,"(8.5, 11.0, 10.32258064516129)","(3.1, 3.55, 3.5265625)","(6.0, 8.8, 8.25263157894737)","(17.0, 27.0, 26.0)","(5.5, 7.4, 7.066666666666666)","(5.5, 7.0, 6.836363636363636)","(4.8, 6.0, 5.929411764705883)","(81.0, 250.0, 205.0)"
12-01-2023 10:46:03.873889,"(8.5, 11.0, 10.377777777777778)","(3.1, 3.5, 3.49375)","(6.0, 8.8, 8.389473684210525)","(17.0, 28.0, 26.526315789473685)","(5.5, 7.2, 7.16)","(5.5, 7.0, 6.996694214876033)","(4.8, 6.0, 5.792391304347826)","(81.0, 250.0, 190.0)"
12-01-2023 10:46:05.225022,"(8.5, 11.0, 10.26086956521739)","(3.1, 3.5, 3.481666666666667)","(6.0, 8.8, 8.46857142857143)","(17.0, 28.0, 26.526315789473685)","(5.5, 7.2, 7.076923076923077)","(5.5, 7.0, 7.113157894736842)","(4.8, 5.8, 5.576666666666666)","(81.0, 250.0, 172.85714285714286)"
12-01-2023 10:46:06.552431,"(8.5, 11.0, 10.333333333333334)","(3.1, 3.5, 3.520388349514563)","(6.0, 8.8, 8.540000000000001)","(17.0, 28.0, 26.526315789473685)","(5.5, 7.4, 7.1647058823529415)","(5.5, 7.2, 7.1248322147651)","(4.8, 5.6, 5.361538461538462)","(81.0, 250.0, 205.0)"
12-01-2023 10:46:07.856996,"(8.5, 11.0, 10.37037037037037)","(3.1, 3.6, 3.4893939393939393)","(6.0, 8.8, 8.56969696969697)","(17.0, 28.0, 26.736842105263158)","(5.5, 7.4, 7.194594594594594)","(5.5, 7.2, 7.129251700680272)","(4.8, 5.4, 5.3930232558139535)","(81.0, 250.0, 205.0)"
12-01-2023 10:46:09.348804,"(8.5, 11.0, 10.52)","(3.0, 3.55, 3.485897435897436)","(6.5, 8.8, 8.719999999999999)","(17.0, 28.0, 26.666666666666668)","(6.0, 7.4, 7.194594594594594)","(5.5, 7.2, 7.109333333333334)","(5.0, 5.5, 5.6031249999999995)","(81.0, 250.0, 190.0)"
12-01-2023 10:46:10.741947,"(8.5, 11.0, 10.518518518518519)","(3.0, 3.55, 3.477777777777778)","(6.5, 9.0, 8.945945945945946)","(17.0, 28.0, 26.526315789473685)","(6.0, 7.4, 7.2)","(5.5, 7.2, 6.830985915492958)","(5.0, 5.7, 5.753658536585366)","(81.0, 250.0, 175.0)"
12-01-2023 10:46:11.961976,"(9.0, 11.0, 10.518518518518519)","(2.8, 3.5, 3.4705882352941178)","(6.5, 9.0, 8.88888888888889)","(18.0, 28.0, 26.526315789473685)","(6.0, 7.4, 7.229508196721311)","(5.5, 7.0, 6.806666666666667)","(4.8, 5.8, 5.736082474226804)","(91.0, 250.0, 175.0)"
12-01-2023 10:46:13.168173,"(9.0, 11.0, 10.516666666666667)","(2.8, 3.5, 3.4705882352941178)","(6.5, 9.0, 8.88888888888889)","(18.0, 28.0, 26.526315789473685)","(6.0, 7.4, 7.192)","(5.5, 7.0, 6.76)","(4.8, 5.8, 5.76235294117647)","(91.0, 250.0, 172.85714285714286)"
12-01-2023 10:46:14.500344,"(9.0, 11.0, 10.516666666666667)","(2.9, 3.5, 3.539655172413793)","(6.5, 9.0, 8.88888888888889)","(18.0, 28.0, 26.0)","(6.0, 7.4, 7.158139534883721)","(5.5, 6.8, 6.662222222222222)","(4.8, 5.8, 5.673684210526315)","(91.0, 250.0, 181.42857142857142)"
12-01-2023 10:46:15.742305,"(9.0, 11.0, 10.292682926829269)","(2.9, 3.55, 3.539655172413793)","(6.5, 9.0, 8.88888888888889)","(18.0, 28.0, 26.0)","(6.0, 7.4, 7.158139534883721)","(5.5, 6.8, 6.96)","(4.8, 5.8, 5.466666666666667)","(91.0, 250.0, 183.33333333333334)"
12-01-2023 10:46:16.930911,"(9.0, 11.0, 10.292682926829269)","(2.9, 3.6, 3.5358974358974358)","(6.5, 9.0, 8.915151515151514)","(18.0, 28.0, 26.0)","(6.0, 7.4, 7.2)","(5.5, 7.2, 7.034042553191489)","(4.8, 5.5, 5.444615384615385)","(91.0, 250.0, 196.0)"
12-01-2023 10:46:18.114004,"(9.0, 11.0, 10.618421052631579)","(2.9, 3.6, 3.5257425742574258)","(6.5, 9.0, 8.915151515151514)","(18.0, 28.0, 26.0)","(6.0, 7.4, 7.176923076923077)","(5.5, 7.2, 7.0588235294117645)","(4.8, 5.5, 5.464912280701754)","(91.0, 250.0, 211.42857142857144)"
12-01-2023 10:46:19.270875,"(9.0, 11.0, 10.628205128205128)","(2.9, 3.6, 3.5257425742574258)","(6.5, 9.0, 8.91)","(18.0, 28.0, 26.0)","(6.0, 7.4, 7.176923076923077)","(5.5, 7.2, 7.0588235294117645)","(4.8, 5.5, 5.464705882352941)","(91.0, 250.0, 211.42857142857144)"
12-01-2023 10:46:20.453571,"(9.0, 11.0, 10.628205128205128)","(2.9, 3.55, 3.5245283018867926)","(6.5, 9.0, 8.91)","(18.0, 28.0, 26.0)","(6.0, 7.2, 7.944444444444445)","(5.5, 7.2, 7.0636363636363635)","(4.8, 5.5, 5.41875)","(91.0, 250.0, 215.3846153846154)"
12-01-2023 10:46:21.653235,"(9.0, 11.0, 10.8125)","(2.9, 3.45, 3.44375)","(6.5, 9.0, 8.83)","(18.0, 28.0, 26.625)","(6.0, 8.0, 8.149999999999999)","(5.5, 7.2, 7.06046511627907)","(4.8, 5.5, 5.36)","(91.0, 250.0, 211.42857142857144)"
12-01-2023 10:46:22.898017,"(9.0, 11.0, 10.76595744680851)","(2.9, 3.45, 3.4244444444444446)","(6.5, 9.0, 8.863829787234042)","(18.0, 27.0, 26.625)","(6.0, 8.2, 8.24)","(5.5, 7.2, 7.264864864864865)","(4.8, 5.4, 5.241935483870968)","(91.0, 250.0, 190.0)"
12-01-2023 10:46:24.044570,"(9.0, 11.0, 10.691489361702128)","(2.9, 3.45, 3.423636363636364)","(6.5, 9.0, 8.84)","(18.0, 27.0, 25.615384615384617)","(6.0, 8.4, 8.28695652173913)","(5.5, 7.4, 7.270588235294118)","(4.8, 5.3, 5.168421052631579)","(91.0, 250.0, 200.0)"
12-01-2023 10:46:25.142783,"(9.0, 11.0, 10.42)","(2.9, 3.45, 3.3911764705882352)","(6.5, 9.0, 8.817142857142857)","(18.0, 27.0, 25.615384615384617)","(6.0, 8.4, 8.28695652173913)","(5.5, 7.4, 7.270588235294118)","(4.8, 5.2, 5.15)","(91.0, 250.0, 212.5)"
12-01-2023 10:46:26.297457,"(9.0, 11.0, 10.553846153846154)","(2.9, 3.4, 3.3765151515151515)","(6.5, 9.0, 8.84)","(18.0, 27.0, 25.615384615384617)","(6.0, 8.4, 8.264)","(5.5, 7.4, 7.270588235294118)","(4.8, 5.2, 5.15)","(91.0, 250.0, 212.5)"
12-01-2023 10:46:27.523356,"(9.0, 11.0, 10.553846153846154)","(2.9, 3.4, 3.364935064935065)","(6.5, 9.0, 8.872)","(18.0, 27.0, 25.615384615384617)","(6.0, 8.4, 8.355555555555556)","(5.5, 7.6, 7.434285714285714)","(4.8, 5.2, 5.16060606060606)","(91.0, 250.0, 181.42857142857142)"
12-01-2023 10:46:28.786504,"(9.0, 11.0, 10.553846153846154)","(2.9, 3.4, 3.353125)","(6.5, 9.0, 8.872)","(18.0, 27.0, 25.615384615384617)","(6.0, 8.4, 8.497872340425532)","(5.5, 7.6, 7.4622222222222225)","(4.8, 5.2, 5.180555555555555)","(91.0, 250.0, 183.33333333333334)"
12-01-2023 10:46:30.066497,"(9.0, 11.0, 10.553846153846154)","(2.9, 3.35, 3.334)","(6.5, 9.0, 8.872)","(18.0, 27.0, 24.0)","(6.0, 8.6, 8.52258064516129)","(5.5, 7.6, 7.216666666666667)","(4.8, 5.2, 5.180555555555555)","(91.0, 250.0, 183.33333333333334)"
12-01-2023 10:46:31.295383,"(9.0, 11.0, 10.553846153846154)","(2.9, 3.35, 3.318085106382979)","(6.5, 9.0, 8.873170731707317)","(18.0, 24.0, 23.88235294117647)","(6.0, 8.6, 8.52258064516129)","(5.5, 7.6, 7.408333333333333)","(4.8, 5.2, 5.2153846153846155)","(91.0, 250.0, 181.42857142857142)"
12-01-2023 10:46:32.479696,"(9.0, 11.0, 10.580645161290322)","(2.9, 3.35, 3.3232142857142857)","(6.5, 9.0, 8.819607843137256)","(18.0, 26.0, 25.076923076923077)","(6.0, 8.8, 8.666666666666668)","(5.5, 7.6, 7.300000000000001)","(4.8, 5.3, 5.209375)","(91.0, 250.0, 181.42857142857142)"
12-01-2023 10:46:33.575462,"(9.0, 11.0, 10.611940298507463)","(2.8, 3.35, 3.3030612244897957)","(6.5, 9.0, 8.83859649122807)","(18.0, 26.0, 25.076923076923077)","(6.0, 8.8, 8.711111111111112)","(5.5, 7.4, 7.300000000000001)","(4.8, 5.3, 5.221621621621622)","(91.0, 250.0, 183.33333333333334)"
12-01-2023 10:46:34.651770,"(9.0, 11.0, 10.611940298507463)","(2.8, 3.35, 3.293269230769231)","(6.5, 9.0, 8.872)","(18.0, 27.0, 25.5)","(6.0, 9.0, 8.964705882352941)","(5.5, 7.4, 7.266666666666667)","(4.8, 5.3, 5.221621621621622)","(91.0, 250.0, 183.33333333333334)"
12-01-2023 10:46:35.788947,"(9.0, 11.0, 10.611940298507463)","(2.8, 3.3, 3.2931372549019606)","(6.5, 9.0, 8.872)","(18.0, 27.0, 25.235294117647058)","(6.0, 9.0, 8.8)","(5.5, 7.4, 7.25)","(4.8, 5.3, 5.225)","(91.0, 240.0, 180.0)"
12-01-2023 10:46:36.945708,"(8.5, 11.0, 10.611940298507463)","(2.8, 3.3, 3.285185185185185)","(6.5, 9.0, 8.737142857142857)","(18.0, 27.0, 25.235294117647058)","(6.5, 9.0, 8.788235294117646)","(6.0, 7.4, 7.443137254901961)","(4.8, 5.3, 5.262162162162162)","(91.0, 240.0, 180.0)"
12-01-2023 10:46:38.121793,"(8.5, 11.0, 10.611940298507463)","(2.8, 3.3, 3.277464788732394)","(6.5, 8.8, 8.483333333333334)","(18.0, 27.0, 25.235294117647058)","(6.5, 9.0, 8.934545454545454)","(6.0, 7.6, 7.4818181818181815)","(4.8, 5.3, 5.241666666666667)","(91.0, 240.0, 181.66666666666666)"
12-01-2023 10:46:39.280047,"(9.0, 11.0, 10.894736842105264)","(2.8, 3.3, 3.2635135135135136)","(6.5, 8.8, 8.541176470588235)","(18.0, 27.0, 25.076923076923077)","(6.0, 9.0, 8.871428571428572)","(5.5, 7.6, 7.411764705882353)","(4.8, 5.3, 5.1395348837209305)","(91.0, 240.0, 184.0)"
12-01-2023 10:46:40.465076,"(9.0, 11.5, 11.128205128205128)","(2.8, 3.4, 3.366216216216216)","(6.5, 8.6, 8.153488372093022)","(18.0, 26.0, 24.615384615384617)","(6.0, 9.0, 8.808)","(5.5, 7.6, 7.4)","(4.8, 5.2, 5.128260869565217)","(91.0, 240.0, 200.0)"
12-01-2023 10:46:41.654259,"(9.0, 11.5, 11.25)","(2.8, 3.4, 3.3695121951219513)","(6.5, 8.2, 8.0)","(18.0, 26.0, 24.666666666666668)","(6.0, 9.0, 9.19742268041237)","(5.5, 7.6, 7.866666666666666)","(4.8, 5.2, 5.0549019607843135)","(91.0, 230.0, 200.0)"
12-01-2023 10:46:42.771767,"(8.5, 12.0, 11.365591397849462)","(2.7, 3.4, 3.3604477611940298)","(6.5, 8.0, 7.896774193548387)","(18.0, 25.0, 24.666666666666668)","(6.5, 9.2, 9.19742268041237)","(6.0, 8.0, 7.458823529411765)","(4.8, 5.1, 5.084848484848485)","(91.0, 230.0, 200.0)"
12-01-2023 10:46:43.965756,"(8.5, 12.0, 11.51388888888889)","(2.7, 3.35, 3.347244094488189)","(6.5, 8.0, 7.818181818181818)","(18.0, 23.0, 22.714285714285715)","(6.5, 9.6, 9.43157894736842)","(6.0, 7.6, 7.487804878048781)","(4.8, 5.1, 5.13265306122449)","(91.0, 230.0, 178.57142857142858)"
12-01-2023 10:46:45.205932,"(8.5, 12.0, 11.528301886792454)","(2.7, 3.35, 3.3343137254901962)","(6.5, 8.0, 7.988888888888889)","(18.0, 23.0, 21.8)","(6.5, 9.4, 9.326315789473684)","(6.0, 7.8, 7.604878048780488)","(4.8, 5.2, 5.141071428571428)","(91.0, 230.0, 195.0)"
12-01-2023 10:46:46.371675,"(8.5, 12.0, 11.517857142857142)","(2.7, 3.35, 3.3343137254901962)","(6.5, 8.0, 7.978947368421053)","(18.0, 23.0, 21.75)","(6.5, 9.4, 9.326315789473684)","(6.0, 7.8, 7.692857142857143)","(4.8, 5.2, 5.043333333333333)","(91.0, 230.0, 195.0)"
12-01-2023 10:46:47.497578,"(8.5, 12.0, 11.517857142857142)","(2.7, 3.4, 3.355769230769231)","(6.5, 8.2, 7.9529411764705875)","(18.0, 22.0, 21.375)","(6.5, 9.4, 9.493333333333334)","(6.0, 7.8, 7.677966101694915)","(4.8, 5.1, 5.046478873239437)","(91.0, 230.0, 210.0)"
12-01-2023 10:46:48.618878,"(8.5, 12.0, 11.50909090909091)","(2.7, 3.35, 3.3409836065573773)","(6.5, 8.0, 7.883333333333333)","(18.0, 22.0, 21.428571428571427)","(6.5, 9.6, 9.336363636363636)","(6.0, 7.8, 7.6875)","(4.6, 5.1, 5.079591836734694)","(91.0, 220.0, 210.0)"
12-01-2023 10:46:49.745475,"(8.5, 12.0, 11.4375)","(2.7, 3.35, 3.3409836065573773)","(6.5, 8.0, 7.883333333333333)","(18.0, 22.0, 21.428571428571427)","(6.5, 9.4, 9.537254901960784)","(6.0, 7.8, 7.690322580645161)","(4.6, 5.1, 5.055)","(91.0, 220.0, 210.0)"
12-01-2023 10:46:50.867309,"(8.5, 11.5, 11.37037037037037)","(2.7, 3.35, 3.3238095238095235)","(6.5, 8.2, 7.864)","(18.0, 22.0, 21.428571428571427)","(6.5, 9.6, 9.552)","(6.0, 7.8, 7.7105263157894735)","(4.6, 5.1, 5.126315789473684)","(91.0, 220.0, 211.42857142857144)"
12-01-2023 10:46:51.988880,"(8.5, 12.0, 11.307692307692308)","(2.7, 3.3, 3.255238095238095)","(7.0, 8.2, 7.864)","(18.0, 22.0, 21.428571428571427)","(7.0, 9.6, 9.4)","(6.0, 7.8, 7.74)","(4.6, 5.2, 5.1179487179487175)","(101.0, 220.0, 211.42857142857144)"
12-01-2023 10:46:53.071773,"(8.5, 12.0, 11.307692307692308)","(2.7, 3.3, 3.22)","(7.0, 8.2, 8.038461538461538)","(18.0, 22.0, 21.428571428571427)","(7.0, 9.4, 9.393939393939394)","(6.0, 7.8, 7.742857142857143)","(4.6, 5.2, 5.122727272727272)","(101.0, 220.0, 205.0)"
12-01-2023 10:46:54.178192,"(8.5, 12.0, 11.28169014084507)","(2.7, 3.25, 3.2488888888888887)","(7.0, 8.2, 8.066666666666666)","(18.0, 23.0, 21.454545454545453)","(7.0, 9.6, 9.424561403508772)","(6.0, 7.8, 7.757142857142857)","(4.6, 5.2, 5.133333333333333)","(101.0, 220.0, 208.0)"
12-01-2023 10:46:55.306563,"(8.5, 11.5, 11.481481481481481)","(2.7, 3.25, 3.2253521126760565)","(7.0, 8.4, 8.276363636363635)","(18.0, 23.0, 21.454545454545453)","(7.0, 9.6, 9.424561403508772)","(6.0, 7.8, 7.771428571428571)","(4.6, 5.2, 5.073015873015873)","(101.0, 220.0, 206.66666666666666)"
12-01-2023 10:46:56.366647,"(8.5, 11.5, 11.333333333333334)","(2.7, 3.25, 3.2161764705882354)","(7.0, 8.4, 8.266666666666666)","(18.0, 23.0, 21.64)","(7.0, 9.6, 9.542857142857143)","(6.0, 7.8, 7.77)","(4.6, 5.1, 5.06875)","(101.0, 230.0, 206.66666666666666)"
12-01-2023 10:46:57.387187,"(8.5, 11.5, 11.391304347826086)","(2.7, 3.25, 3.2161764705882354)","(7.0, 8.6, 8.311627906976744)","(18.0, 23.0, 21.64)","(7.0, 9.6, 9.494736842105263)","(6.0, 7.8, 7.769230769230769)","(4.6, 5.1, 5.275206611570248)","(101.0, 230.0, 182.0)"
12-01-2023 10:46:58.498604,"(8.5, 11.5, 11.257575757575758)","(2.7, 3.25, 3.2032608695652174)","(7.0, 8.6, 8.222222222222221)","(18.0, 23.0, 21.666666666666668)","(7.0, 9.6, 9.484848484848484)","(6.0, 7.8, 7.725581395348837)","(4.6, 5.3, 5.24)","(101.0, 230.0, 182.0)"
12-01-2023 10:46:59.596277,"(8.5, 11.5, 11.045454545454545)","(2.7, 3.25, 3.198447204968944)","(7.0, 8.4, 8.222222222222221)","(18.0, 23.0, 21.666666666666668)","(7.0, 9.8, 9.986451612903226)","(6.0, 7.8, 7.4974358974358974)","(4.6, 5.3, 5.240909090909091)","(101.0, 230.0, 182.0)"
12-01-2023 10:47:00.819761,"(8.5, 11.5, 11.12962962962963)","(2.7, 3.3, 3.25)","(7.0, 8.2, 8.081818181818182)","(18.0, 23.0, 22.032258064516128)","(7.0, 10.0, 10.372923076923078)","(6.0, 7.6, 7.459090909090909)","(4.6, 5.3, 5.243137254901961)","(101.0, 230.0, 195.0)"
12-01-2023 10:47:02.078515,"(8.5, 11.5, 11.145833333333334)","(2.7, 3.25, 3.2157894736842105)","(7.0, 8.2, 8.161111111111111)","(18.0, 23.0, 22.225806451612904)","(7.0, 10.5, 9.976470588235294)","(6.0, 7.6, 7.47)","(4.6, 5.3, 5.342424242424243)","(101.0, 220.0, 195.0)"
12-01-2023 10:47:03.257837,"(8.5, 11.5, 11.08904109589041)","(2.7, 3.2, 3.18)","(7.0, 8.2, 7.92)","(18.0, 23.0, 22.48148148148148)","(7.0, 10.0, 9.961538461538462)","(6.0, 7.6, 7.491666666666667)","(4.6, 5.4, 5.34)","(101.0, 220.0, 195.0)"
12-01-2023 10:47:04.416961,"(8.5, 11.5, 11.13076923076923)","(2.7, 3.2, 3.18)","(7.0, 8.2, 7.8125)","(18.0, 23.0, 22.333333333333332)","(7.0, 10.0, 9.96)","(6.0, 7.6, 7.516666666666667)","(4.6, 5.4, 5.340983606557377)","(101.0, 220.0, 195.0)"
12-01-2023 10:47:05.608386,"(8.5, 11.5, 11.316666666666666)","(2.7, 3.25, 3.20982905982906)","(7.0, 8.0, 7.751111111111111)","(18.0, 23.0, 22.333333333333332)","(7.0, 10.0, 9.931034482758621)","(6.0, 7.6, 7.514893617021277)","(4.6, 5.4, 5.332075471698113)","(101.0, 220.0, 195.0)"
