,M And M Girl,Big Cyn,Shez A Grinder,Clubhouse Saint,Shoe Game,Rowangoeshollywood,Sue Ettas Ghost,Fire Diamonds,Tick Tock,Izanami
12-01-2023 08:15:06.027388,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:07.252124,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:08.480767,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:09.749530,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:11.006576,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:12.313407,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:13.557686,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:14.834807,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:16.220319,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:17.524022,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:18.846368,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:20.165461,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:21.448876,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:22.764940,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:24.068803,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:25.336246,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:26.614277,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:27.876980,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:29.129980,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:30.322785,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:31.572624,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:32.795665,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(51.0, 99999, 99990)","(10.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:34.023353,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:35.153597,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:36.277528,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:37.560250,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:38.784143,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:40.029772,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:41.280001,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:42.582444,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:43.906828,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:45.062471,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:46.188925,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:47.513225,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:48.910422,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:50.294248,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:51.699749,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:53.068484,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:54.383145,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:55.687158,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:57.042338,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:58.364582,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:15:59.636847,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:00.794157,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:02.053826,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:03.286736,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:04.597555,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:05.938659,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:07.273757,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:08.579088,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:09.869860,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:11.139246,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:12.345832,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:13.489119,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:14.737014,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:15.951838,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:17.186515,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:18.447388,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:19.734260,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:20.973999,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:22.262714,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:23.528713,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:24.746312,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:26.002962,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:27.211747,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:28.425820,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:29.713893,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:31.037063,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.9, 99999, 99990)","(2.8, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:32.330129,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:33.695728,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:35.170592,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:36.502200,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:37.807020,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:39.329882,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:40.895363,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:42.379675,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:43.705264,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:44.952310,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:46.135469,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:47.389093,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:48.672010,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:49.981346,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:51.276257,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:52.594452,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:53.897968,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:55.195782,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:56.499923,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:16:57.727049,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
