,Burns Bay,Im Feeling Firey,Just Dessy,Regulus,Brigadiers Son Nz,Falcons,Bumper,Artful Maid,Saving Major Percy,B Mac C Nz
06-01-2023 16:49:52.551938,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:53.975076,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:55.566948,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:56.936707,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:58.381290,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:00.073223,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:01.635364,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:03.172001,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:04.713075,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:06.267239,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:07.792162,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:09.349314,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:10.809656,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:12.335133,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:13.790256,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:15.263278,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:16.734741,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:18.136975,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:19.575666,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:21.047369,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:22.508793,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:23.901765,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:25.400731,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:26.845914,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:28.228034,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:29.595430,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:31.009876,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:32.502259,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 12.222222222222221)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:33.949054,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 12.222222222222221)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:35.493813,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 12.222222222222221)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:36.999671,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 12.222222222222221)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:50:38.536399,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 12.222222222222221)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:50:39.965422,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 12.222222222222221)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:50:41.374088,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 12.222222222222221)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:50:42.675966,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 12.222222222222221)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:50:43.970631,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.942857142857143)","(5.0, 7.0, 6.24)","(10.0, 16.5, 12.222222222222221)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:50:45.403898,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.4, 5.35)","(5.0, 7.0, 6.24)","(10.0, 16.5, 12.222222222222221)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:50:46.795205,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 5.35)","(5.0, 7.0, 6.24)","(10.0, 16.5, 12.222222222222221)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:50:48.220109,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 5.35)","(5.0, 7.0, 6.24)","(10.0, 16.5, 12.222222222222221)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:50:49.685009,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 5.35)","(5.0, 7.0, 6.24)","(10.0, 16.5, 12.222222222222221)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:50:51.247046,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 5.35)","(5.0, 7.0, 6.24)","(10.0, 16.5, 12.222222222222221)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:50:52.660156,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 5.35)","(5.0, 7.0, 6.24)","(10.0, 16.5, 12.222222222222221)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:50:54.072216,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 5.35)","(5.0, 7.0, 6.24)","(10.0, 16.5, 12.222222222222221)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:50:55.469157,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 5.35)","(5.0, 7.0, 6.24)","(10.0, 16.5, 12.222222222222221)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:50:56.832400,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 5.35)","(5.0, 7.0, 6.24)","(10.0, 16.5, 12.222222222222221)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:50:58.305810,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 5.35)","(5.0, 7.0, 6.24)","(10.0, 16.5, 12.222222222222221)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:50:59.759356,"(4.0, 7.0, 6.2125)","(4.2, 5.6, 5.449999999999999)","(5.0, 7.0, 6.485714285714286)","(10.0, 16.5, 13.538461538461538)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:01.329673,"(4.0, 7.0, 6.2125)","(4.2, 5.6, 5.449999999999999)","(5.0, 7.0, 6.485714285714286)","(10.0, 16.5, 13.538461538461538)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:02.790225,"(4.0, 7.0, 6.2125)","(4.2, 5.6, 5.449999999999999)","(5.0, 7.0, 6.485714285714286)","(10.0, 16.5, 13.538461538461538)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:04.241820,"(4.0, 7.0, 6.2125)","(4.2, 5.6, 5.0181818181818185)","(5.0, 7.0, 6.485714285714286)","(10.0, 16.5, 13.538461538461538)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:05.605552,"(4.0, 7.0, 6.2125)","(4.2, 5.4, 5.0181818181818185)","(5.0, 7.0, 6.485714285714286)","(10.0, 16.5, 13.538461538461538)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:06.969848,"(4.0, 7.0, 6.2125)","(4.2, 5.4, 5.0181818181818185)","(5.0, 7.0, 6.485714285714286)","(10.0, 16.5, 13.538461538461538)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:08.353203,"(4.0, 7.0, 6.2125)","(4.2, 5.4, 4.92)","(5.0, 7.0, 6.485714285714286)","(10.0, 16.5, 13.538461538461538)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:09.759523,"(4.0, 7.0, 6.2125)","(4.2, 5.4, 4.92)","(5.0, 7.0, 6.485714285714286)","(10.0, 16.5, 13.538461538461538)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:11.211900,"(4.0, 7.0, 6.2125)","(4.2, 5.4, 4.92)","(5.0, 7.0, 6.485714285714286)","(10.0, 16.5, 13.538461538461538)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:12.744802,"(4.0, 7.0, 6.2125)","(4.2, 5.4, 4.92)","(5.0, 7.0, 6.485714285714286)","(10.0, 16.5, 13.538461538461538)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:14.367983,"(4.0, 7.0, 6.2125)","(4.2, 5.4, 4.92)","(5.0, 7.0, 6.485714285714286)","(10.0, 16.5, 13.538461538461538)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:15.780730,"(4.0, 7.0, 6.2125)","(4.2, 5.4, 4.92)","(5.0, 7.0, 6.485714285714286)","(10.0, 16.5, 13.538461538461538)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:17.181865,"(4.0, 7.0, 6.2125)","(4.2, 5.4, 4.92)","(5.0, 7.0, 6.485714285714286)","(10.0, 16.5, 14.75)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:18.674842,"(4.0, 7.0, 6.2125)","(4.2, 5.4, 4.92)","(5.0, 7.0, 6.485714285714286)","(10.0, 16.0, 14.75)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:20.025878,"(4.0, 7.0, 6.2125)","(4.2, 5.4, 4.92)","(5.0, 7.0, 6.485714285714286)","(10.0, 16.0, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:21.473878,"(4.0, 7.0, 6.2125)","(4.2, 5.4, 4.92)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:23.054794,"(4.0, 7.0, 6.2125)","(4.2, 5.4, 4.92)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:24.594810,"(4.0, 7.0, 6.2125)","(4.2, 5.4, 4.92)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:26.389775,"(4.0, 7.0, 6.2125)","(4.2, 5.4, 4.92)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:28.098100,"(4.0, 7.0, 6.2125)","(4.2, 5.4, 4.92)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:29.793894,"(4.0, 7.0, 6.2125)","(4.2, 5.4, 4.949999999999999)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:31.334525,"(4.0, 7.0, 6.2125)","(4.2, 5.3, 4.949999999999999)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:32.777641,"(4.0, 7.0, 6.2125)","(4.2, 5.3, 4.949999999999999)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:34.195764,"(4.0, 7.0, 6.2125)","(4.2, 5.3, 4.949999999999999)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:35.703219,"(4.0, 7.0, 6.2125)","(4.2, 5.3, 4.949999999999999)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:37.066866,"(4.0, 7.0, 6.2125)","(4.2, 5.3, 4.949999999999999)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
06-01-2023 16:51:38.670785,"(4.0, 7.0, 6.2125)","(4.2, 5.3, 4.949999999999999)","(5.0, 7.0, 6.485714285714286)","(10.0, 15.5, 14.375)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 193.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 45.0)","(16.0, 99999, 99990)"
