,Tah Nathan,Jarrods Boy,Monos Thunder,Lost Magic,Just Casper,Nitro Disco,Tah Bamber,Tah Lindsey
10-01-2023 10:56:15.997944,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:16.937765,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:17.887404,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:18.829423,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:19.789423,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:20.728517,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:21.673728,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:22.625615,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:23.557558,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:24.489295,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:25.445111,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:26.370069,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:27.296403,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:28.257556,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:29.198621,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:30.163629,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:31.105025,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:32.048005,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:33.006381,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:33.964283,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:34.913169,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:35.861783,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:36.813967,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:37.762909,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:38.705085,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:39.656287,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:40.627781,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:41.578950,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:42.534508,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:43.500044,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:44.444085,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:45.386660,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:46.351623,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:47.301069,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:48.236628,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:49.176842,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:50.120271,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:51.057257,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:51.988672,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:52.944087,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:53.875721,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:54.810115,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:55.756579,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:56.704794,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:57.652173,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:58.598502,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:56:59.536128,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:00.478853,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:01.429799,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:02.380931,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:03.358049,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:04.325196,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:05.306164,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:06.268400,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:07.232387,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:08.272016,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:09.475300,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:10.490246,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:11.503367,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:12.473725,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:13.448619,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:14.388300,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:15.352114,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:16.283351,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:17.240695,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:18.188837,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:19.142435,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:20.091552,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:21.069173,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:22.012539,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:22.984421,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:23.937396,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:24.897153,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:25.845036,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:26.828201,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:27.784109,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:28.788893,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:29.763514,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:30.755402,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:31.756800,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:32.732357,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
10-01-2023 10:57:33.732162,"(6.0, 13.0, 8.942857142857143)","(6.5, 10.5, 9.75)","(7.5, 14.0, 12.057142857142857)","(8.5, 15.0, 13.114285714285714)","(3.3, 4.5, 3.78125)","(3.3, 5.8, 3.8172413793103446)","(10.0, 23.0, 18.142857142857142)","(21.0, 75.0, 40.0)"
