,Jaziah,The Casual Goose,Mon Bel Ange,Recipe For Dreaming Nz,Purple Shades,Roclea Ruler,True Grit Shadow,Whata Terror,Bettor Getta Lover
05-01-2023 17:04:50.103678,"(1.4, 1.61, 1.591826923076923)","(8.0, 12.0, 11.9)","(51.0, 120.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 24.285714285714285)","(31.0, 70.0, 66.25)","(21.0, 38.0, 34.25)","(4.8, 6.0, 5.742857142857143)","(61.0, 190.0, 165.0)"
05-01-2023 17:04:51.986606,"(1.4, 1.61, 1.580118577075099)","(8.0, 12.0, 11.75)","(51.0, 120.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 24.285714285714285)","(31.0, 70.0, 66.25)","(21.0, 38.0, 34.25)","(4.8, 6.0, 5.742857142857143)","(41.0, 190.0, 165.0)"
05-01-2023 17:04:53.457238,"(1.4, 1.61, 1.5796385542168676)","(8.0, 12.0, 11.857142857142858)","(51.0, 120.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 24.285714285714285)","(31.0, 70.0, 66.25)","(21.0, 38.0, 34.25)","(4.8, 6.0, 5.742857142857143)","(41.0, 190.0, 165.0)"
05-01-2023 17:04:54.828857,"(1.35, 1.61, 1.5796385542168676)","(8.0, 12.0, 11.857142857142858)","(51.0, 120.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 24.285714285714285)","(31.0, 70.0, 67.5)","(21.0, 38.0, 39.333333333333336)","(4.8, 6.0, 5.742857142857143)","(61.0, 190.0, 153.63636363636363)"
05-01-2023 17:04:56.031204,"(1.35, 1.61, 1.5796385542168676)","(8.0, 12.0, 11.875)","(51.0, 120.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 24.285714285714285)","(31.0, 70.0, 67.5)","(21.0, 40.0, 39.45454545454545)","(4.8, 6.0, 5.813793103448276)","(61.0, 190.0, 155.0)"
05-01-2023 17:04:57.280437,"(1.35, 1.59, 1.583793103448276)","(8.0, 12.0, 11.9375)","(51.0, 120.0, 103.33333333333333)","(21.0, 99999, 99990)","(16.0, 26.0, 24.285714285714285)","(31.0, 70.0, 67.5)","(21.0, 40.0, 39.45454545454545)","(4.8, 6.0, 5.813793103448276)","(61.0, 180.0, 155.0)"
05-01-2023 17:04:58.495510,"(1.35, 1.6, 1.5900671140939597)","(8.0, 12.5, 12.25)","(51.0, 120.0, 107.5)","(21.0, 99999, 99990)","(16.0, 26.0, 24.333333333333332)","(31.0, 70.0, 68.63636363636364)","(21.0, 40.0, 39.333333333333336)","(4.8, 5.9, 5.866666666666667)","(61.0, 180.0, 138.33333333333334)"
05-01-2023 17:04:59.628748,"(1.35, 1.6, 1.5900694444444445)","(8.0, 12.5, 12.342105263157894)","(51.0, 120.0, 115.0)","(21.0, 99999, 99990)","(16.0, 26.0, 24.5)","(31.0, 70.0, 68.63636363636364)","(21.0, 40.0, 39.333333333333336)","(4.8, 5.9, 5.883333333333334)","(61.0, 180.0, 138.33333333333334)"
05-01-2023 17:05:00.796359,"(1.35, 1.6, 1.5900649350649352)","(8.0, 12.5, 12.342105263157894)","(51.0, 120.0, 115.0)","(21.0, 99999, 99990)","(16.0, 26.0, 25.0625)","(31.0, 70.0, 68.63636363636364)","(21.0, 40.0, 39.333333333333336)","(4.8, 5.9, 5.883333333333334)","(61.0, 180.0, 138.33333333333334)"
05-01-2023 17:05:01.967946,"(1.35, 1.6, 1.5900649350649352)","(8.0, 12.5, 12.342105263157894)","(51.0, 120.0, 115.0)","(21.0, 99999, 99990)","(16.0, 26.0, 25.0625)","(31.0, 70.0, 68.63636363636364)","(21.0, 40.0, 39.333333333333336)","(4.8, 5.9, 5.883333333333334)","(61.0, 180.0, 138.33333333333334)"
05-01-2023 17:05:03.253337,"(1.35, 1.6, 1.5900649350649352)","(8.0, 12.5, 12.88888888888889)","(51.0, 120.0, 115.0)","(21.0, 99999, 99990)","(16.0, 26.0, 25.0625)","(31.0, 70.0, 68.63636363636364)","(21.0, 40.0, 39.333333333333336)","(4.8, 5.9, 5.882352941176471)","(61.0, 180.0, 138.33333333333334)"
05-01-2023 17:05:04.431514,"(1.35, 1.6, 1.5754545454545454)","(8.0, 13.0, 12.85)","(51.0, 120.0, 107.5)","(21.0, 99999, 99990)","(16.0, 26.0, 25.0625)","(31.0, 70.0, 68.63636363636364)","(21.0, 40.0, 37.6)","(4.8, 5.9, 5.885714285714286)","(61.0, 180.0, 155.0)"
05-01-2023 17:05:05.637638,"(1.35, 1.59, 1.5731050228310504)","(8.0, 13.0, 12.85)","(51.0, 120.0, 107.5)","(21.0, 99999, 99990)","(16.0, 26.0, 25.0625)","(31.0, 70.0, 68.63636363636364)","(21.0, 38.0, 37.6)","(4.8, 5.9, 5.753846153846154)","(61.0, 180.0, 161.25)"
05-01-2023 17:05:07.139318,"(1.35, 1.59, 1.57304932735426)","(8.0, 13.0, 12.90625)","(51.0, 120.0, 99.0909090909091)","(21.0, 99999, 99990)","(16.0, 26.0, 24.846153846153847)","(31.0, 70.0, 68.63636363636364)","(21.0, 38.0, 37.6)","(4.8, 5.9, 5.737142857142857)","(61.0, 180.0, 161.25)"
05-01-2023 17:05:08.430211,"(1.35, 1.59, 1.57304932735426)","(8.0, 13.0, 12.928571428571429)","(51.0, 140.0, 102.85714285714286)","(21.0, 99999, 99990)","(16.0, 26.0, 24.846153846153847)","(31.0, 70.0, 68.63636363636364)","(21.0, 38.0, 37.6)","(4.8, 5.9, 5.737142857142857)","(61.0, 180.0, 161.25)"
05-01-2023 17:05:09.702422,"(1.35, 1.59, 1.57304932735426)","(8.0, 13.0, 12.928571428571429)","(51.0, 140.0, 102.85714285714286)","(21.0, 99999, 99990)","(16.0, 26.0, 24.846153846153847)","(31.0, 70.0, 68.63636363636364)","(21.0, 38.0, 37.6)","(4.8, 5.9, 5.737142857142857)","(61.0, 180.0, 161.25)"
05-01-2023 17:05:11.051699,"(1.35, 1.59, 1.57304932735426)","(8.0, 13.0, 12.928571428571429)","(51.0, 140.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 24.96551724137931)","(31.0, 70.0, 68.63636363636364)","(21.0, 38.0, 37.81818181818182)","(4.8, 5.9, 5.75)","(61.0, 180.0, 161.25)"
05-01-2023 17:05:12.281616,"(1.35, 1.59, 1.57304932735426)","(8.0, 13.0, 12.928571428571429)","(51.0, 140.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 24.96551724137931)","(31.0, 70.0, 68.63636363636364)","(21.0, 38.0, 37.81818181818182)","(4.8, 5.9, 5.75)","(61.0, 180.0, 161.25)"
05-01-2023 17:05:13.503121,"(1.35, 1.59, 1.57304932735426)","(8.0, 13.0, 12.928571428571429)","(51.0, 140.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 24.96551724137931)","(31.0, 70.0, 68.63636363636364)","(21.0, 38.0, 37.81818181818182)","(4.8, 5.9, 5.75)","(61.0, 180.0, 161.25)"
05-01-2023 17:05:14.879347,"(1.35, 1.59, 1.5725454545454547)","(8.0, 13.0, 12.9)","(51.0, 140.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 24.75)","(31.0, 70.0, 65.0)","(21.0, 40.0, 39.333333333333336)","(4.8, 5.9, 5.805)","(61.0, 180.0, 161.25)"
05-01-2023 17:05:16.177032,"(1.35, 1.59, 1.5862626262626263)","(8.0, 13.0, 12.571428571428571)","(51.0, 140.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 24.75)","(31.0, 70.0, 65.0)","(21.0, 40.0, 39.333333333333336)","(4.8, 5.9, 5.805)","(61.0, 180.0, 161.25)"
05-01-2023 17:05:17.779957,"(1.35, 1.6, 1.587310924369748)","(8.0, 13.0, 12.76923076923077)","(51.0, 140.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 24.75)","(31.0, 70.0, 63.333333333333336)","(21.0, 40.0, 39.333333333333336)","(4.8, 5.9, 5.805)","(61.0, 180.0, 142.5)"
05-01-2023 17:05:19.312554,"(1.35, 1.6, 1.5919034852546918)","(8.0, 13.0, 12.76923076923077)","(51.0, 140.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 24.75)","(31.0, 70.0, 61.42857142857143)","(21.0, 40.0, 39.333333333333336)","(4.6, 5.9, 5.805)","(71.0, 180.0, 142.5)"
05-01-2023 17:05:20.958061,"(1.35, 1.6, 1.595951742627346)","(8.0, 13.0, 12.76923076923077)","(51.0, 140.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 24.42105263157895)","(31.0, 70.0, 61.42857142857143)","(21.0, 40.0, 39.333333333333336)","(4.6, 5.9, 5.805)","(71.0, 180.0, 142.5)"
05-01-2023 17:05:22.501204,"(1.35, 1.6, 1.5961157024793389)","(8.0, 13.0, 12.76923076923077)","(51.0, 140.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 24.333333333333332)","(31.0, 70.0, 61.42857142857143)","(21.0, 40.0, 39.333333333333336)","(4.6, 5.9, 5.805)","(71.0, 180.0, 142.5)"
05-01-2023 17:05:24.146103,"(1.35, 1.6, 1.603375)","(8.0, 13.0, 12.833333333333334)","(51.0, 140.0, 107.5)","(21.0, 99999, 99990)","(16.0, 25.0, 24.4)","(31.0, 70.0, 61.42857142857143)","(21.0, 40.0, 39.333333333333336)","(4.6, 5.9, 5.804166666666666)","(71.0, 180.0, 142.5)"
05-01-2023 17:05:25.663509,"(1.35, 1.61, 1.6055384615384616)","(8.0, 13.0, 12.833333333333334)","(51.0, 140.0, 120.0)","(21.0, 99999, 99990)","(16.0, 25.0, 24.333333333333332)","(31.0, 70.0, 61.42857142857143)","(21.0, 40.0, 39.333333333333336)","(4.6, 5.9, 5.804166666666666)","(71.0, 180.0, 142.5)"
05-01-2023 17:05:27.126523,"(1.35, 1.61, 1.6007317073170733)","(8.0, 13.0, 12.833333333333334)","(51.0, 130.0, 120.0)","(21.0, 99999, 99990)","(16.0, 25.0, 24.333333333333332)","(31.0, 70.0, 61.42857142857143)","(21.0, 40.0, 39.333333333333336)","(4.6, 5.9, 5.601923076923077)","(71.0, 180.0, 142.5)"
05-01-2023 17:05:28.407892,"(1.35, 1.61, 1.6007317073170733)","(8.0, 13.0, 12.4)","(51.0, 130.0, 120.0)","(21.0, 99999, 99990)","(16.0, 25.0, 24.333333333333332)","(31.0, 70.0, 61.42857142857143)","(21.0, 40.0, 39.333333333333336)","(4.6, 5.7, 5.601923076923077)","(71.0, 180.0, 142.5)"
05-01-2023 17:05:29.598994,"(1.35, 1.61, 1.6029629629629631)","(8.0, 13.0, 12.7)","(51.0, 130.0, 120.0)","(21.0, 99999, 99990)","(16.0, 25.0, 24.333333333333332)","(31.0, 70.0, 61.42857142857143)","(21.0, 40.0, 39.333333333333336)","(4.6, 5.7, 5.5285714285714285)","(71.0, 180.0, 142.5)"
05-01-2023 17:05:30.903039,"(1.35, 1.61, 1.6029629629629631)","(9.0, 13.0, 12.7)","(61.0, 130.0, 120.0)","(21.0, 99999, 99990)","(16.0, 25.0, 24.333333333333332)","(31.0, 70.0, 63.84615384615385)","(21.0, 40.0, 39.333333333333336)","(4.6, 5.6, 5.5285714285714285)","(61.0, 180.0, 142.5)"
05-01-2023 17:05:32.052964,"(1.35, 1.61, 1.6029629629629631)","(9.0, 13.0, 12.7)","(61.0, 130.0, 120.0)","(21.0, 99999, 99990)","(16.0, 25.0, 24.333333333333332)","(31.0, 70.0, 63.84615384615385)","(21.0, 40.0, 39.333333333333336)","(4.6, 5.6, 5.3171875)","(61.0, 180.0, 142.5)"
05-01-2023 17:05:33.328671,"(1.35, 1.62, 1.6170588235294119)","(9.0, 13.0, 12.75)","(61.0, 130.0, 120.0)","(21.0, 99999, 99990)","(16.0, 25.0, 23.52173913043478)","(31.0, 70.0, 66.25)","(21.0, 40.0, 39.6)","(4.6, 5.5, 5.314285714285714)","(61.0, 180.0, 150.0)"
05-01-2023 17:05:34.594105,"(1.35, 1.62, 1.6170588235294119)","(9.0, 13.5, 13.025)","(61.0, 130.0, 120.0)","(21.0, 99999, 99990)","(16.0, 26.0, 23.75)","(31.0, 75.0, 66.25)","(21.0, 40.0, 39.333333333333336)","(4.6, 5.5, 5.24)","(61.0, 180.0, 142.5)"
05-01-2023 17:05:35.844159,"(1.35, 1.62, 1.6170588235294119)","(9.0, 13.5, 12.74)","(61.0, 130.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 23.75)","(31.0, 75.0, 66.25)","(21.0, 40.0, 39.333333333333336)","(4.6, 5.5, 5.24)","(61.0, 180.0, 142.5)"
05-01-2023 17:05:37.184061,"(1.35, 1.62, 1.6170588235294119)","(9.0, 13.5, 12.74)","(61.0, 140.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 23.75)","(31.0, 75.0, 66.25)","(21.0, 40.0, 39.333333333333336)","(4.6, 5.5, 5.24)","(61.0, 180.0, 142.5)"
05-01-2023 17:05:38.570123,"(1.35, 1.62, 1.6043478260869566)","(9.0, 13.5, 12.74)","(61.0, 140.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 23.52173913043478)","(31.0, 75.0, 66.25)","(21.0, 40.0, 39.333333333333336)","(4.6, 5.5, 5.3125)","(61.0, 180.0, 142.5)"
05-01-2023 17:05:39.815563,"(1.35, 1.62, 1.6164705882352943)","(9.0, 13.5, 12.821428571428571)","(61.0, 140.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 23.807692307692307)","(31.0, 75.0, 66.25)","(21.0, 40.0, 39.333333333333336)","(4.6, 5.4, 5.3125)","(61.0, 180.0, 150.0)"
05-01-2023 17:05:41.101188,"(1.35, 1.62, 1.6164705882352943)","(9.0, 13.5, 12.821428571428571)","(61.0, 140.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 23.52173913043478)","(31.0, 75.0, 66.25)","(21.0, 40.0, 39.333333333333336)","(4.6, 5.4, 5.341666666666667)","(61.0, 180.0, 142.5)"
05-01-2023 17:05:42.345609,"(1.35, 1.61, 1.6016190476190477)","(9.0, 13.5, 12.982758620689655)","(61.0, 140.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 26.0, 23.625)","(31.0, 75.0, 66.25)","(21.0, 40.0, 39.333333333333336)","(4.6, 5.4, 5.357575757575757)","(61.0, 180.0, 150.0)"
05-01-2023 17:05:43.561810,"(1.35, 1.61, 1.6015384615384616)","(9.0, 13.5, 13.058823529411764)","(61.0, 140.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 26.0, 23.625)","(31.0, 75.0, 67.0)","(21.0, 40.0, 39.6)","(4.6, 5.4, 5.357575757575757)","(61.0, 180.0, 150.0)"
05-01-2023 17:05:44.754569,"(1.35, 1.61, 1.6020833333333335)","(9.0, 13.5, 12.964285714285714)","(61.0, 140.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 26.0, 23.625)","(31.0, 75.0, 66.25)","(21.0, 40.0, 39.6)","(4.6, 5.4, 5.357575757575757)","(61.0, 180.0, 150.0)"
05-01-2023 17:05:45.909817,"(1.35, 1.61, 1.6043103448275864)","(9.0, 13.5, 12.964285714285714)","(61.0, 140.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 26.0, 23.870967741935484)","(31.0, 75.0, 66.25)","(21.0, 40.0, 39.6)","(4.6, 5.4, 5.3374999999999995)","(61.0, 180.0, 150.0)"
05-01-2023 17:05:47.019538,"(1.35, 1.61, 1.6034000000000002)","(9.0, 13.5, 12.964285714285714)","(61.0, 140.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 26.0, 23.964285714285715)","(31.0, 75.0, 66.25)","(21.0, 40.0, 39.333333333333336)","(4.6, 5.5, 5.3374999999999995)","(61.0, 180.0, 142.5)"
05-01-2023 17:05:48.158765,"(1.35, 1.61, 1.6034000000000002)","(9.0, 13.5, 12.964285714285714)","(61.0, 140.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 24.416666666666668)","(31.0, 75.0, 66.25)","(21.0, 40.0, 39.6)","(4.6, 5.5, 5.3374999999999995)","(61.0, 180.0, 150.0)"
05-01-2023 17:05:49.285190,"(1.35, 1.61, 1.602325581395349)","(9.0, 13.5, 12.964285714285714)","(61.0, 140.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 26.0, 24.416666666666668)","(31.0, 75.0, 67.0)","(21.0, 40.0, 39.6)","(4.6, 5.5, 5.3374999999999995)","(61.0, 180.0, 150.0)"
05-01-2023 17:05:50.778435,"(1.35, 1.61, 1.602325581395349)","(9.0, 13.5, 12.964285714285714)","(61.0, 140.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 26.0, 24.416666666666668)","(31.0, 75.0, 66.25)","(21.0, 40.0, 39.6)","(4.6, 5.5, 5.3374999999999995)","(61.0, 180.0, 142.5)"
05-01-2023 17:05:52.937005,"(1.35, 1.61, 1.6022222222222222)","(9.0, 13.5, 12.964285714285714)","(61.0, 140.0, 110.0)","(21.0, 99999, 99990)","(16.0, 26.0, 24.416666666666668)","(31.0, 75.0, 66.25)","(21.0, 40.0, 39.333333333333336)","(4.6, 5.5, 5.334042553191489)","(61.0, 180.0, 142.5)"
05-01-2023 17:05:54.575429,"(1.35, 1.61, 1.6022222222222222)","(9.0, 13.5, 12.964285714285714)","(61.0, 140.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 26.0, 24.689655172413794)","(31.0, 75.0, 67.0)","(21.0, 40.0, 39.2)","(4.6, 5.5, 5.334042553191489)","(61.0, 180.0, 150.0)"
05-01-2023 17:05:55.888650,"(1.35, 1.61, 1.6055555555555556)","(9.0, 13.5, 12.964285714285714)","(61.0, 140.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 26.0, 24.689655172413794)","(31.0, 75.0, 67.0)","(21.0, 40.0, 39.2)","(4.6, 5.5, 5.334042553191489)","(61.0, 180.0, 150.0)"
05-01-2023 17:05:57.070448,"(1.35, 1.61, 1.6055555555555556)","(9.0, 13.5, 12.964285714285714)","(61.0, 140.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 26.0, 24.689655172413794)","(31.0, 75.0, 67.0)","(21.0, 40.0, 39.0)","(4.6, 5.5, 5.334042553191489)","(61.0, 180.0, 150.0)"
05-01-2023 17:05:58.414460,"(1.35, 1.61, 1.6055555555555556)","(9.0, 13.5, 12.82)","(61.0, 140.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 26.0, 24.689655172413794)","(31.0, 75.0, 67.0)","(21.0, 40.0, 39.0)","(4.6, 5.5, 5.334042553191489)","(61.0, 180.0, 150.0)"
05-01-2023 17:05:59.619188,"(1.35, 1.61, 1.6028205128205129)","(9.0, 13.5, 12.82)","(61.0, 140.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 26.0, 24.689655172413794)","(31.0, 75.0, 67.0)","(21.0, 40.0, 39.42857142857143)","(4.6, 5.5, 5.345714285714285)","(61.0, 180.0, 150.0)"
05-01-2023 17:06:00.894467,"(1.35, 1.61, 1.6096000000000001)","(9.0, 13.5, 12.65)","(61.0, 140.0, 113.33333333333333)","(21.0, 99999, 99990)","(16.0, 26.0, 24.689655172413794)","(31.0, 75.0, 67.0)","(21.0, 40.0, 39.63636363636364)","(4.6, 5.5, 5.345714285714285)","(61.0, 180.0, 150.0)"
05-01-2023 17:06:02.063432,"(1.35, 1.61, 1.609761904761905)","(9.0, 13.5, 12.87037037037037)","(61.0, 140.0, 112.72727272727273)","(21.0, 99999, 99990)","(16.0, 26.0, 24.0)","(31.0, 75.0, 67.5)","(21.0, 40.0, 40.15384615384615)","(4.6, 5.5, 5.366666666666666)","(61.0, 180.0, 150.0)"
05-01-2023 17:06:03.252216,"(1.35, 1.62, 1.6172413793103448)","(9.0, 13.5, 13.11111111111111)","(61.0, 140.0, 114.28571428571429)","(21.0, 99999, 99990)","(16.0, 24.0, 23.19047619047619)","(31.0, 75.0, 67.5)","(21.0, 42.0, 41.45454545454545)","(4.6, 5.5, 5.387179487179487)","(61.0, 180.0, 150.0)"
05-01-2023 17:06:04.560720,"(1.35, 1.62, 1.6175510204081633)","(9.0, 13.5, 13.121621621621621)","(61.0, 130.0, 106.0)","(21.0, 99999, 99990)","(16.0, 24.0, 22.625)","(31.0, 75.0, 69.0)","(21.0, 42.0, 41.45454545454545)","(4.6, 5.5, 5.392682926829268)","(61.0, 180.0, 150.0)"
05-01-2023 17:06:05.694340,"(1.35, 1.62, 1.6175510204081633)","(9.0, 13.5, 13.121621621621621)","(61.0, 130.0, 106.0)","(21.0, 99999, 99990)","(16.0, 24.0, 22.625)","(31.0, 75.0, 69.0)","(21.0, 42.0, 41.45454545454545)","(4.6, 5.5, 5.4185185185185185)","(61.0, 180.0, 140.0)"
05-01-2023 17:06:06.892618,"(1.35, 1.62, 1.617037037037037)","(9.0, 13.5, 13.121621621621621)","(61.0, 130.0, 106.0)","(21.0, 99999, 99990)","(16.0, 24.0, 22.625)","(31.0, 75.0, 67.3076923076923)","(21.0, 42.0, 41.45454545454545)","(4.6, 5.5, 5.428571428571429)","(61.0, 180.0, 140.0)"
05-01-2023 17:06:08.065452,"(1.35, 1.62, 1.6189655172413795)","(9.0, 13.5, 13.117647058823529)","(61.0, 130.0, 106.0)","(21.0, 99999, 99990)","(16.0, 24.0, 22.833333333333332)","(31.0, 80.0, 67.3076923076923)","(21.0, 42.0, 41.45454545454545)","(4.6, 5.5, 5.428571428571429)","(61.0, 180.0, 140.0)"
05-01-2023 17:06:09.223067,"(1.35, 1.62, 1.6189655172413795)","(9.0, 13.5, 13.157894736842104)","(61.0, 130.0, 106.0)","(21.0, 99999, 99990)","(16.0, 24.0, 22.833333333333332)","(31.0, 80.0, 70.29411764705883)","(21.0, 42.0, 41.6)","(4.6, 5.5, 5.428571428571429)","(61.0, 180.0, 140.0)"
05-01-2023 17:06:10.388373,"(1.35, 1.62, 1.6189655172413795)","(9.0, 13.5, 13.157894736842104)","(61.0, 130.0, 106.0)","(21.0, 99999, 99990)","(16.0, 24.0, 22.833333333333332)","(31.0, 80.0, 70.29411764705883)","(21.0, 42.0, 41.6)","(4.6, 5.5, 5.428571428571429)","(61.0, 180.0, 140.0)"
05-01-2023 17:06:11.547767,"(1.35, 1.62, 1.6189655172413795)","(9.0, 13.5, 13.157894736842104)","(61.0, 130.0, 106.0)","(21.0, 99999, 99990)","(16.0, 24.0, 22.833333333333332)","(31.0, 80.0, 70.29411764705883)","(21.0, 42.0, 41.6)","(4.6, 5.5, 5.457142857142857)","(61.0, 180.0, 140.0)"
05-01-2023 17:06:12.872202,"(1.35, 1.62, 1.6189655172413795)","(9.0, 13.5, 13.117647058823529)","(61.0, 130.0, 106.0)","(21.0, 99999, 99990)","(16.0, 24.0, 22.727272727272727)","(31.0, 80.0, 69.28571428571429)","(21.0, 42.0, 41.42857142857143)","(4.6, 5.5, 5.457142857142857)","(61.0, 180.0, 140.0)"
05-01-2023 17:06:14.135128,"(1.35, 1.61, 1.605)","(9.0, 13.5, 13.13888888888889)","(61.0, 130.0, 106.0)","(21.0, 99999, 99990)","(16.0, 24.0, 22.782608695652172)","(31.0, 80.0, 70.29411764705883)","(21.0, 42.0, 41.5)","(4.6, 5.5, 5.483333333333333)","(61.0, 180.0, 140.0)"
05-01-2023 17:06:15.354394,"(1.35, 1.61, 1.6054237288135593)","(9.0, 13.5, 13.035714285714286)","(61.0, 130.0, 106.0)","(21.0, 99999, 99990)","(16.0, 24.0, 22.833333333333332)","(31.0, 80.0, 70.29411764705883)","(21.0, 42.0, 41.5)","(4.6, 5.5, 5.483333333333333)","(61.0, 180.0, 140.0)"
05-01-2023 17:06:16.648481,"(1.35, 1.61, 1.605846153846154)","(9.0, 13.5, 13.035714285714286)","(61.0, 130.0, 106.0)","(21.0, 99999, 99990)","(16.0, 24.0, 23.03448275862069)","(31.0, 80.0, 70.29411764705883)","(21.0, 42.0, 41.5)","(4.6, 5.5, 5.483333333333333)","(61.0, 180.0, 140.0)"
05-01-2023 17:06:17.899044,"(1.35, 1.61, 1.605846153846154)","(9.0, 13.5, 13.035714285714286)","(61.0, 130.0, 106.0)","(21.0, 99999, 99990)","(16.0, 24.0, 23.0)","(31.0, 80.0, 70.29411764705883)","(21.0, 42.0, 41.5)","(4.6, 5.5, 5.483333333333333)","(61.0, 180.0, 140.0)"
05-01-2023 17:06:19.174744,"(1.35, 1.63, 1.6140697674418605)","(9.0, 13.5, 13.041666666666666)","(61.0, 130.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 24.0, 23.037037037037038)","(31.0, 80.0, 72.14285714285714)","(21.0, 42.0, 40.470588235294116)","(4.6, 5.5, 5.468965517241379)","(61.0, 180.0, 140.0)"
05-01-2023 17:06:20.479727,"(1.35, 1.62, 1.6091891891891892)","(9.0, 13.5, 13.0)","(61.0, 140.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 24.0, 23.037037037037038)","(31.0, 80.0, 72.14285714285714)","(21.0, 44.0, 45.69565217391305)","(4.6, 5.6, 5.468965517241379)","(61.0, 180.0, 140.0)"
05-01-2023 17:06:21.825998,"(1.35, 1.62, 1.6079032258064516)","(9.0, 13.0, 12.833333333333334)","(61.0, 140.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 24.0, 23.037037037037038)","(31.0, 80.0, 72.14285714285714)","(21.0, 46.0, 47.9)","(4.6, 5.6, 5.468965517241379)","(61.0, 180.0, 140.0)"
05-01-2023 17:06:23.122795,"(1.35, 1.63, 1.6250091074681239)","(10.0, 13.0, 12.833333333333334)","(51.0, 140.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 24.0, 23.037037037037038)","(41.0, 80.0, 72.14285714285714)","(26.0, 48.0, 47.9)","(4.4, 5.6, 5.434782608695652)","(61.0, 180.0, 140.0)"
05-01-2023 17:06:24.525719,"(1.35, 1.63, 1.6239344262295081)","(10.0, 13.0, 12.766666666666667)","(51.0, 140.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 24.0, 23.037037037037038)","(41.0, 80.0, 73.125)","(26.0, 48.0, 47.9)","(4.4, 5.6, 5.434782608695652)","(61.0, 180.0, 140.0)"
05-01-2023 17:06:25.949083,"(1.35, 1.63, 1.6272527472527472)","(10.0, 13.0, 12.648148148148149)","(51.0, 140.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 24.0, 23.037037037037038)","(41.0, 80.0, 75.41666666666667)","(26.0, 48.0, 47.9)","(4.4, 5.6, 5.457627118644068)","(61.0, 180.0, 132.0)"
05-01-2023 17:06:27.215683,"(1.35, 1.63, 1.6272527472527472)","(10.0, 13.0, 12.648148148148149)","(51.0, 140.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 24.0, 23.037037037037038)","(41.0, 80.0, 75.41666666666667)","(26.0, 48.0, 47.9)","(4.4, 5.6, 5.457627118644068)","(61.0, 180.0, 132.0)"
05-01-2023 17:06:28.312273,"(1.35, 1.63, 1.6259016393442622)","(10.0, 13.0, 12.703125)","(51.0, 140.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 24.0, 22.818181818181817)","(41.0, 80.0, 70.83333333333333)","(26.0, 48.0, 47.9)","(4.4, 5.6, 5.457627118644068)","(61.0, 180.0, 132.0)"
05-01-2023 17:06:29.519645,"(1.35, 1.63, 1.6259016393442622)","(10.0, 13.0, 12.703125)","(51.0, 140.0, 103.63636363636364)","(21.0, 99999, 99990)","(16.0, 24.0, 22.818181818181817)","(41.0, 80.0, 70.83333333333333)","(26.0, 48.0, 47.9)","(4.4, 5.6, 5.457627118644068)","(61.0, 180.0, 132.0)"
