,Barbara Ann,Ebony Riot,Aston Samba,Louie Zeus,Reinforcements,Town Rocker,Unleaded Diesel,Ida Nancy
14-12-2022 13:15:42.566438,"(21.0, 90.0, 64.28571428571428)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.646153846153846)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 10.442857142857143)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:15:43.687549,"(21.0, 90.0, 64.28571428571428)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.646153846153846)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 10.442857142857143)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:15:44.832633,"(21.0, 90.0, 64.28571428571428)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.646153846153846)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 10.442857142857143)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:15:46.029366,"(21.0, 90.0, 64.28571428571428)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.5846153846153848)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 10.1)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:15:47.185252,"(21.0, 90.0, 64.28571428571428)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.5846153846153848)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 10.1)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:15:48.384861,"(21.0, 90.0, 64.28571428571428)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.5846153846153848)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 10.1)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:15:49.789069,"(21.0, 80.0, 66.36363636363637)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.646153846153846)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 10.442857142857143)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:15:51.001343,"(21.0, 75.0, 61.15384615384615)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.646153846153846)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 10.442857142857143)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:15:52.201928,"(21.0, 75.0, 61.15384615384615)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.533333333333333)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 10.1)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:15:53.460189,"(21.0, 75.0, 61.15384615384615)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.533333333333333)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 10.1)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:15:54.698099,"(21.0, 75.0, 61.15384615384615)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.533333333333333)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 10.1)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:15:55.905776,"(21.0, 75.0, 61.15384615384615)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.533333333333333)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 10.1)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:15:57.126341,"(21.0, 75.0, 61.15384615384615)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.533333333333333)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 10.1)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:15:58.412459,"(21.0, 75.0, 61.15384615384615)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.533333333333333)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 10.1)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:15:59.588662,"(21.0, 75.0, 61.15384615384615)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.533333333333333)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 10.1)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:00.786666,"(21.0, 75.0, 61.15384615384615)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.533333333333333)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 10.1)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:01.916976,"(21.0, 75.0, 61.15384615384615)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.533333333333333)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 10.1)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:03.006815,"(21.0, 75.0, 61.15384615384615)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.6769230769230767)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 10.1)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:04.115656,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.6769230769230767)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 10.1)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:05.163699,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.6769230769230767)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.5100000000000002)","(7.0, 11.5, 10.442857142857143)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:06.196614,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.5777777777777775)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.5100000000000002)","(7.0, 11.5, 10.442857142857143)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:07.235601,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.533333333333333)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.5100000000000002)","(7.0, 11.5, 10.442857142857143)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:08.272686,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.7076923076923074)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.5100000000000002)","(7.0, 11.5, 10.1)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:09.353916,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.7076923076923074)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.5100000000000002)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:10.401916,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.7076923076923074)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.5100000000000002)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:11.546744,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.7076923076923074)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.5100000000000002)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:12.785279,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.5846153846153848)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.5100000000000002)","(7.0, 11.5, 9.5)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:14.037445,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.646153846153846)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.5100000000000002)","(7.0, 11.5, 9.5)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:15.225248,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.646153846153846)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.5100000000000002)","(7.0, 11.5, 9.5)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:16.366548,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.646153846153846)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.5100000000000002)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:17.550426,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.533333333333333)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.5100000000000002)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:18.568469,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.533333333333333)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.5100000000000002)","(7.0, 11.5, 9.5)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:19.594253,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.6769230769230767)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.5100000000000002)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:20.613711,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.6769230769230767)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.5100000000000002)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:21.751311,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.6769230769230767)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.5100000000000002)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:22.842315,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.533333333333333)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 9.5)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:23.983394,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.533333333333333)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 9.5)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:25.087201,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.533333333333333)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 9.5)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:26.173317,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.533333333333333)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.6081818181818184)","(7.0, 11.5, 9.5)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:27.256069,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.533333333333333)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.05, 2.5114285714285716)","(7.0, 11.5, 9.5)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:28.362114,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.7076923076923074)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.0, 2.5114285714285716)","(7.0, 11.5, 9.5)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:29.434839,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.7076923076923074)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.0, 2.5114285714285716)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:30.537620,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.7076923076923074)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.0, 2.5114285714285716)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:31.784050,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.7076923076923074)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.0, 2.5114285714285716)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:32.991150,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.5846153846153848)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.0, 2.5114285714285716)","(7.0, 11.5, 9.5)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:34.187879,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.646153846153846)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.0, 2.5114285714285716)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:35.412246,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.646153846153846)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.0, 2.5114285714285716)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:36.694315,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.533333333333333)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.0, 2.5114285714285716)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:37.964207,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.533333333333333)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.0, 2.5114285714285716)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:39.205813,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.6769230769230767)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.0, 2.5114285714285716)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 34.0, 22.666666666666668)"
14-12-2022 13:16:40.421116,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.6769230769230767)","(51.0, 370.0, 200.9090909090909)","(2.15, 3.0, 2.486666666666667)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 34.0, 25.333333333333336)"
14-12-2022 13:16:41.576956,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.6769230769230767)","(51.0, 370.0, 200.9090909090909)","(2.15, 2.98, 2.486666666666667)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 42.0, 32.5)"
14-12-2022 13:16:42.844891,"(21.0, 75.0, 66.81818181818181)","(4.6, 11.0, 10.04)","(3.2, 3.8, 3.7076923076923074)","(51.0, 370.0, 200.9090909090909)","(2.15, 2.98, 2.486666666666667)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 48.0, 32.5)"
14-12-2022 13:16:44.058573,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.0, 7.0)","(3.2, 3.8, 3.7076923076923074)","(61.0, 370.0, 200.9090909090909)","(2.15, 2.98, 2.4971428571428573)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 48.0, 32.5)"
14-12-2022 13:16:45.173773,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 7.266666666666667)","(3.2, 3.8, 3.7076923076923074)","(61.0, 370.0, 200.9090909090909)","(2.15, 2.96, 2.4971428571428573)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 48.0, 32.5)"
14-12-2022 13:16:46.288079,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 7.933333333333333)","(3.2, 3.8, 3.7076923076923074)","(61.0, 370.0, 200.9090909090909)","(2.15, 2.96, 2.4971428571428573)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 48.0, 32.5)"
14-12-2022 13:16:47.445678,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 7.933333333333333)","(3.2, 3.8, 3.5846153846153848)","(61.0, 370.0, 200.9090909090909)","(2.15, 2.96, 2.4971428571428573)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 48.0, 32.5)"
14-12-2022 13:16:48.586753,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 7.71111111111111)","(3.2, 3.8, 3.5846153846153848)","(61.0, 370.0, 200.9090909090909)","(2.15, 2.96, 2.4971428571428573)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 48.0, 22.42857142857143)"
14-12-2022 13:16:49.701861,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 8.046153846153846)","(3.2, 3.8, 3.646153846153846)","(61.0, 370.0, 200.9090909090909)","(2.15, 2.96, 2.4971428571428573)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 22.42857142857143)"
14-12-2022 13:16:50.852945,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 8.046153846153846)","(3.2, 3.8, 3.646153846153846)","(61.0, 370.0, 200.9090909090909)","(2.15, 2.96, 2.4971428571428573)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 22.42857142857143)"
14-12-2022 13:16:51.993741,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 8.046153846153846)","(3.2, 3.8, 3.646153846153846)","(61.0, 370.0, 200.9090909090909)","(2.15, 2.96, 2.4971428571428573)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 23.333333333333332)"
14-12-2022 13:16:53.253999,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 7.699999999999999)","(3.2, 3.8, 3.533333333333333)","(61.0, 370.0, 200.9090909090909)","(2.15, 2.96, 2.4971428571428573)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 23.333333333333332)"
14-12-2022 13:16:54.467658,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 8.066666666666666)","(3.2, 3.8, 3.6769230769230767)","(61.0, 350.0, 167.6923076923077)","(2.15, 2.96, 2.4971428571428573)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 23.333333333333332)"
14-12-2022 13:16:55.691859,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 8.066666666666666)","(3.2, 3.8, 3.6769230769230767)","(61.0, 340.0, 167.6923076923077)","(2.15, 2.96, 2.4971428571428573)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 23.333333333333332)"
14-12-2022 13:16:56.926697,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 8.066666666666666)","(3.2, 3.8, 3.533333333333333)","(61.0, 340.0, 167.6923076923077)","(2.15, 2.96, 2.4971428571428573)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 23.333333333333332)"
14-12-2022 13:16:58.183711,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 7.685714285714285)","(3.2, 3.8, 3.533333333333333)","(61.0, 340.0, 167.6923076923077)","(2.15, 2.96, 2.4971428571428573)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 23.333333333333332)"
14-12-2022 13:16:59.374187,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 7.685714285714285)","(3.2, 3.8, 3.7076923076923074)","(61.0, 340.0, 172.5)","(2.15, 2.96, 2.4294736842105267)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 23.333333333333332)"
14-12-2022 13:17:00.532627,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 8.133333333333333)","(3.2, 3.8, 3.7076923076923074)","(61.0, 330.0, 160.0)","(2.15, 2.96, 2.4294736842105267)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 23.333333333333332)"
14-12-2022 13:17:01.721750,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 8.133333333333333)","(3.2, 3.8, 3.7076923076923074)","(61.0, 320.0, 160.0)","(2.15, 2.96, 2.4294736842105267)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 23.333333333333332)"
14-12-2022 13:17:02.799724,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 8.133333333333333)","(3.2, 3.8, 3.7076923076923074)","(61.0, 320.0, 160.0)","(2.15, 2.96, 2.4294736842105267)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 23.333333333333332)"
14-12-2022 13:17:03.896572,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 8.133333333333333)","(3.2, 3.8, 3.7076923076923074)","(61.0, 320.0, 164.16666666666666)","(2.15, 2.96, 2.4294736842105267)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 23.333333333333332)"
14-12-2022 13:17:04.997100,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 8.133333333333333)","(3.2, 3.8, 3.7076923076923074)","(61.0, 310.0, 164.16666666666666)","(2.15, 2.96, 2.4733333333333336)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 23.333333333333332)"
14-12-2022 13:17:06.248211,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 8.133333333333333)","(3.2, 3.8, 3.7076923076923074)","(61.0, 300.0, 217.14285714285714)","(2.15, 2.94, 2.4733333333333336)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 23.333333333333332)"
14-12-2022 13:17:07.438068,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 8.133333333333333)","(3.2, 3.8, 3.7076923076923074)","(61.0, 280.0, 182.22222222222223)","(2.15, 2.94, 2.4733333333333336)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 23.333333333333332)"
14-12-2022 13:17:08.609084,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 8.2)","(3.2, 3.8, 3.646153846153846)","(61.0, 280.0, 182.22222222222223)","(2.15, 2.94, 2.4733333333333336)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 23.333333333333332)"
14-12-2022 13:17:09.850240,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 8.0)","(3.2, 3.8, 3.646153846153846)","(61.0, 280.0, 182.22222222222223)","(2.15, 2.94, 2.482857142857143)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 23.333333333333332)"
14-12-2022 13:17:11.062140,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.6, 8.0)","(3.2, 3.8, 3.646153846153846)","(61.0, 280.0, 182.22222222222223)","(2.15, 2.92, 2.482857142857143)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 23.333333333333332)"
14-12-2022 13:17:12.298060,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.4, 7.581818181818182)","(3.2, 3.8, 3.533333333333333)","(61.0, 260.0, 141.8181818181818)","(2.15, 2.92, 2.482857142857143)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 23.333333333333332)"
14-12-2022 13:17:13.577095,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.4, 7.581818181818182)","(3.2, 3.8, 3.6769230769230767)","(61.0, 240.0, 124.28571428571429)","(2.15, 2.92, 2.482857142857143)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 43.088235294117645)"
14-12-2022 13:17:14.859122,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.4, 7.885714285714285)","(3.2, 3.8, 3.6769230769230767)","(61.0, 240.0, 124.28571428571429)","(2.15, 2.92, 2.6525)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 23.75)"
14-12-2022 13:17:16.002134,"(21.0, 75.0, 66.81818181818181)","(4.6, 8.4, 7.885714285714285)","(3.2, 3.8, 3.6769230769230767)","(61.0, 240.0, 154.44444444444446)","(2.15, 2.9, 2.468571428571429)","(7.0, 11.5, 9.855555555555556)","(51.0, 390.0, 190.0)","(14.0, 55.0, 23.75)"
