,Saint Max,Chasing Her Tail,Thai Gem,All Day Drive,Distal,Screaming Izzy,Lothbrok Girl,Who Told Sarah
09-01-2023 14:51:54.285645,"(10.0, 24.0, 20.166666666666668)","(21.0, 80.0, 31.666666666666664)","(17.0, 44.0, 21.5)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 33.333333333333336)","(2.9, 3.9, 3.38)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:51:55.420966,"(10.0, 24.0, 20.166666666666668)","(21.0, 80.0, 31.666666666666664)","(17.0, 44.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 30.1)","(2.9, 3.9, 3.2386666666666666)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:51:56.578711,"(10.0, 21.0, 20.055555555555557)","(21.0, 80.0, 50.5)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 30.1)","(2.9, 3.3, 2.9228571428571426)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:51:57.640301,"(10.0, 21.0, 19.0)","(21.0, 80.0, 32.5)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 30.1)","(2.9, 3.3, 2.9228571428571426)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:51:58.765615,"(10.0, 21.0, 17.25)","(21.0, 80.0, 32.5)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 30.1)","(2.9, 3.3, 2.9228571428571426)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:51:59.909037,"(10.0, 21.0, 17.25)","(21.0, 80.0, 32.5)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 30.1)","(2.9, 3.3, 3.38)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:52:01.010176,"(10.0, 21.0, 20.166666666666668)","(21.0, 80.0, 29.333333333333332)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 30.1)","(2.9, 3.9, 3.38)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:52:02.072397,"(10.0, 21.0, 20.166666666666668)","(21.0, 80.0, 29.333333333333332)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 30.1)","(2.9, 3.9, 3.38)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:52:03.163287,"(10.0, 21.0, 19.25)","(21.0, 80.0, 29.333333333333332)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 30.1)","(2.9, 3.9, 3.38)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:52:04.257597,"(10.0, 21.0, 20.1875)","(21.0, 80.0, 29.333333333333332)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 43.857142857142854)","(2.9, 3.9, 3.38)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:52:05.373250,"(10.0, 21.0, 20.1875)","(21.0, 80.0, 43.69230769230769)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 28.3)","(2.9, 3.9, 3.38)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:52:06.537880,"(10.0, 21.0, 20.1875)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 28.3)","(2.9, 3.9, 3.38)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:52:07.710517,"(10.0, 21.0, 20.1875)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 28.3)","(2.9, 3.9, 3.38)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:52:08.810741,"(10.0, 21.0, 19.5)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 28.3)","(2.9, 3.9, 3.38)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:52:09.886808,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 28.3)","(2.9, 3.9, 3.38)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:52:10.917310,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 28.3)","(2.9, 3.9, 3.38)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:52:11.985948,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 28.3)","(2.9, 3.9, 3.38)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:52:13.018638,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 28.3)","(2.9, 3.9, 3.38)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:52:14.072871,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 28.3)","(2.9, 3.9, 3.38)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:52:15.142294,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 28.3)","(2.9, 3.9, 3.38)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:52:16.268203,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 28.3)","(2.9, 3.9, 3.38)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:52:17.394275,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 28.3)","(2.9, 3.9, 3.38)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:52:18.508859,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 28.3)","(2.9, 3.9, 3.38)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:52:19.588584,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 28.3)","(2.9, 3.9, 3.38)","(4.8, 9.2, 6.661904761904761)"
09-01-2023 14:52:20.702223,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 28.3)","(2.9, 3.9, 3.38)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:21.810368,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 28.3)","(2.9, 3.9, 3.38)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:22.910068,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 28.3)","(2.9, 3.9, 3.8388235294117647)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:23.981582,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 28.3)","(2.9, 3.9, 2.985)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:25.102797,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 85.0, 37.25)","(2.9, 3.3, 3.1854545454545455)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:26.241421,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 29.6)","(2.9, 3.3, 3.2636363636363637)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:27.392307,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 29.6)","(2.9, 3.3, 3.264705882352941)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:28.629209,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 31.4)","(2.9, 3.3, 3.264705882352941)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:29.784061,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 31.4)","(2.9, 3.3, 3.264705882352941)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:30.894399,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 31.4)","(2.9, 3.3, 3.264705882352941)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:32.021709,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 31.4)","(2.9, 3.3, 3.2651612903225806)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:33.162446,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 33.2)","(2.9, 3.3, 3.045)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:34.377859,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 33.77777777777778)","(2.9, 3.3, 3.045)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:35.574811,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.444444444444443)","(17.0, 42.0, 19.555555555555557)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 33.77777777777778)","(2.9, 3.3, 3.045)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:36.707505,"(10.0, 21.0, 18.25)","(21.0, 80.0, 41.0)","(17.0, 40.0, 19.555555555555557)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 33.77777777777778)","(2.9, 3.3, 3.045)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:37.882321,"(10.0, 21.0, 18.25)","(21.0, 80.0, 43.72727272727273)","(17.0, 40.0, 19.555555555555557)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 33.77777777777778)","(2.9, 3.3, 3.045)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:39.090538,"(10.0, 21.0, 18.25)","(21.0, 80.0, 40.8)","(17.0, 40.0, 19.555555555555557)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 33.77777777777778)","(2.9, 3.3, 3.045)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:40.208544,"(10.0, 21.0, 18.25)","(21.0, 80.0, 28.666666666666668)","(17.0, 40.0, 19.555555555555557)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 33.77777777777778)","(2.9, 3.3, 3.045)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:41.387106,"(10.0, 21.0, 18.25)","(21.0, 80.0, 46.52173913043478)","(17.0, 40.0, 19.555555555555557)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 33.77777777777778)","(2.9, 3.3, 3.045)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:42.498657,"(10.0, 21.0, 18.25)","(21.0, 80.0, 46.52173913043478)","(17.0, 40.0, 19.555555555555557)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 33.77777777777778)","(2.9, 3.3, 3.045)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:43.555090,"(10.0, 21.0, 18.25)","(21.0, 80.0, 47.916666666666664)","(17.0, 40.0, 19.555555555555557)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 33.77777777777778)","(2.9, 3.3, 3.045)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:44.724251,"(10.0, 21.0, 18.25)","(21.0, 80.0, 47.916666666666664)","(17.0, 40.0, 19.555555555555557)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 33.77777777777778)","(2.9, 3.3, 3.045)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:45.904875,"(10.0, 21.0, 18.25)","(21.0, 80.0, 36.35294117647059)","(17.0, 40.0, 18.76923076923077)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 33.77777777777778)","(2.9, 3.3, 3.045)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:47.208900,"(10.0, 21.0, 18.25)","(21.0, 80.0, 50.32)","(17.0, 40.0, 18.76923076923077)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 33.77777777777778)","(2.9, 3.3, 3.045)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:48.427196,"(10.0, 21.0, 18.25)","(21.0, 80.0, 31.46666666666667)","(17.0, 40.0, 18.76923076923077)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 33.77777777777778)","(2.9, 3.3, 3.045)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:49.613519,"(10.0, 21.0, 18.25)","(21.0, 80.0, 31.46666666666667)","(17.0, 40.0, 18.76923076923077)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 33.77777777777778)","(2.9, 3.3, 3.045)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:50.760901,"(10.0, 21.0, 18.25)","(21.0, 80.0, 31.46666666666667)","(17.0, 40.0, 18.76923076923077)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 33.77777777777778)","(2.9, 3.3, 3.045)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:51.860325,"(10.0, 21.0, 18.25)","(21.0, 80.0, 31.46666666666667)","(17.0, 40.0, 18.76923076923077)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 33.77777777777778)","(2.9, 3.3, 2.99625)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:52.986087,"(10.0, 21.0, 18.25)","(21.0, 80.0, 31.46666666666667)","(17.0, 40.0, 18.76923076923077)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 33.77777777777778)","(2.9, 3.25, 2.99625)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:54.100906,"(10.0, 21.0, 18.25)","(21.0, 80.0, 32.4)","(17.0, 40.0, 18.76923076923077)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 33.77777777777778)","(2.9, 3.25, 2.99625)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:55.297763,"(10.0, 21.0, 18.25)","(21.0, 80.0, 32.4)","(17.0, 40.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 80.0, 35.833333333333336)","(2.9, 3.25, 2.99625)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:56.457166,"(10.0, 21.0, 18.25)","(21.0, 80.0, 32.4)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 75.0, 35.833333333333336)","(2.9, 3.25, 2.99625)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:57.502340,"(10.0, 21.0, 18.25)","(21.0, 80.0, 32.4)","(17.0, 42.0, 20.125)","(5.0, 8.6, 6.12)","(3.2, 5.4, 3.528)","(21.0, 75.0, 35.833333333333336)","(2.9, 3.25, 2.99625)","(4.8, 9.2, 5.485714285714286)"
09-01-2023 14:52:58.574181,"(10.0, 21.0, 18.25)","(21.0, 80.0, 32.4)","(17.0, 42.0, 20.125)","(5.0, 8.6, 7.177777777777777)","(3.2, 5.4, 3.8200000000000003)","(21.0, 75.0, 42.0)","(2.9, 3.25, 2.99625)","(4.8, 9.2, 6.466666666666667)"
09-01-2023 14:52:59.692320,"(10.0, 21.0, 18.25)","(21.0, 75.0, 38.2)","(17.0, 40.0, 24.666666666666668)","(5.0, 8.4, 6.466666666666667)","(3.2, 5.3, 3.8200000000000003)","(21.0, 70.0, 42.0)","(2.9, 3.25, 2.99625)","(4.8, 9.0, 8.025)"
09-01-2023 14:53:00.843764,"(10.0, 21.0, 18.25)","(21.0, 75.0, 38.2)","(17.0, 40.0, 24.666666666666668)","(5.0, 8.4, 6.466666666666667)","(3.2, 5.3, 3.8200000000000003)","(21.0, 70.0, 42.0)","(2.9, 3.25, 2.99625)","(4.8, 9.0, 6.466666666666667)"
09-01-2023 14:53:02.002881,"(10.0, 21.0, 18.25)","(21.0, 75.0, 38.2)","(17.0, 40.0, 24.666666666666668)","(5.0, 8.4, 6.466666666666667)","(3.2, 5.3, 3.8200000000000003)","(21.0, 70.0, 42.0)","(2.9, 3.25, 2.99625)","(4.8, 9.0, 6.466666666666667)"
09-01-2023 14:53:03.134702,"(10.0, 21.0, 18.25)","(21.0, 75.0, 38.2)","(17.0, 40.0, 24.666666666666668)","(5.0, 8.4, 6.466666666666667)","(3.2, 5.3, 3.8200000000000003)","(21.0, 70.0, 42.0)","(2.9, 3.25, 2.99625)","(4.8, 9.0, 6.466666666666667)"
09-01-2023 14:53:04.304579,"(10.0, 21.0, 18.25)","(21.0, 75.0, 38.2)","(17.0, 40.0, 24.666666666666668)","(5.0, 8.4, 6.466666666666667)","(3.2, 5.3, 3.644444444444445)","(21.0, 70.0, 31.81818181818182)","(2.9, 3.25, 2.99625)","(4.8, 9.0, 5.800000000000001)"
09-01-2023 14:53:05.462175,"(10.0, 21.0, 15.823529411764707)","(21.0, 70.0, 41.5)","(17.0, 38.0, 19.625)","(5.0, 8.4, 6.466666666666667)","(3.2, 5.2, 3.644444444444445)","(21.0, 70.0, 31.81818181818182)","(2.9, 3.25, 2.99625)","(4.8, 8.8, 5.800000000000001)"
09-01-2023 14:53:06.648878,"(10.0, 20.0, 17.0)","(21.0, 70.0, 38.333333333333336)","(17.0, 36.0, 23.333333333333332)","(5.0, 8.4, 6.466666666666667)","(3.2, 5.3, 4.066666666666666)","(21.0, 70.0, 31.81818181818182)","(2.9, 3.25, 2.9922222222222223)","(4.8, 9.0, 5.297435897435897)"
09-01-2023 14:53:07.776815,"(10.0, 20.0, 15.736842105263158)","(21.0, 70.0, 49.88235294117647)","(17.0, 36.0, 18.727272727272727)","(5.0, 8.4, 6.466666666666667)","(3.2, 5.3, 3.66875)","(21.0, 70.0, 31.81818181818182)","(2.9, 3.2, 3.16)","(4.8, 9.0, 5.766666666666667)"
09-01-2023 14:53:08.947973,"(10.0, 20.0, 15.736842105263158)","(21.0, 70.0, 37.6)","(17.0, 32.0, 22.0)","(5.0, 8.4, 6.466666666666667)","(3.2, 5.2, 3.5217391304347827)","(21.0, 70.0, 31.81818181818182)","(2.9, 3.2, 3.16)","(4.8, 8.6, 6.266666666666667)"
09-01-2023 14:53:10.235695,"(10.0, 20.0, 15.736842105263158)","(21.0, 70.0, 52.0)","(17.0, 32.0, 18.857142857142858)","(5.0, 8.4, 8.11)","(3.2, 5.1, 3.488372093023256)","(21.0, 70.0, 31.81818181818182)","(2.9, 3.2, 3.4317857142857147)","(4.8, 8.4, 6.2)"
09-01-2023 14:53:11.502462,"(10.0, 20.0, 15.736842105263158)","(21.0, 70.0, 51.33333333333333)","(17.0, 30.0, 21.0)","(5.0, 8.4, 7.5)","(3.2, 5.1, 3.488372093023256)","(21.0, 70.0, 31.81818181818182)","(2.9, 3.45, 3.415)","(4.8, 8.2, 5.733333333333333)"
09-01-2023 14:53:12.787826,"(10.0, 20.0, 15.736842105263158)","(21.0, 70.0, 43.55555555555556)","(17.0, 29.0, 23.041666666666664)","(5.0, 8.4, 7.75)","(3.2, 5.1, 3.488372093023256)","(21.0, 70.0, 31.81818181818182)","(2.9, 3.45, 3.215)","(4.8, 8.4, 5.28421052631579)"
