,Almighty Virtue,Katzenjammer,Puma,Rockierro,Gotchagood,Kreglinger,Gee Gees Flyby
11-01-2023 11:29:07.649440,"(71.0, 130.0, 112.85714285714286)","(1.85, 2.06, 2.0438823529411767)","(11.0, 15.0, 14.891304347826086)","(5.0, 6.2, 6.046242774566474)","(71.0, 130.0, 122.85714285714286)","(3.6, 4.3, 4.218379446640316)","(31.0, 40.0, 39.1496062992126)"
11-01-2023 11:29:08.751384,"(71.0, 130.0, 112.85714285714286)","(1.85, 2.06, 2.0438823529411767)","(11.0, 15.0, 14.891304347826086)","(5.0, 6.2, 6.046242774566474)","(71.0, 130.0, 122.3529411764706)","(3.6, 4.3, 4.222779922779923)","(31.0, 40.0, 39.2)"
11-01-2023 11:29:09.900950,"(71.0, 130.0, 111.42857142857143)","(1.85, 2.06, 2.0590262172284644)","(11.0, 15.0, 14.673076923076923)","(5.0, 6.2, 6.059627329192547)","(71.0, 130.0, 122.3529411764706)","(3.6, 4.3, 4.230890052356021)","(31.0, 40.0, 39.294117647058826)"
11-01-2023 11:29:10.873751,"(71.0, 130.0, 111.42857142857143)","(1.85, 2.04, 2.039508506616257)","(11.0, 15.0, 14.673076923076923)","(5.0, 6.2, 6.059627329192547)","(71.0, 130.0, 122.3529411764706)","(3.6, 4.3, 4.230890052356021)","(31.0, 40.0, 39.294117647058826)"
11-01-2023 11:29:11.939956,"(71.0, 130.0, 111.42857142857143)","(1.85, 2.04, 2.039508506616257)","(11.0, 15.0, 14.757142857142856)","(5.0, 6.2, 6.05)","(71.0, 130.0, 122.5)","(3.6, 4.3, 4.230890052356021)","(31.0, 40.0, 39.294117647058826)"
11-01-2023 11:29:12.883141,"(71.0, 130.0, 111.81818181818181)","(1.85, 2.04, 2.0398689956331877)","(11.0, 15.0, 14.757142857142856)","(5.0, 6.2, 6.05)","(71.0, 130.0, 122.5)","(3.6, 4.3, 4.230769230769231)","(31.0, 40.0, 39.348837209302324)"
11-01-2023 11:29:13.967869,"(71.0, 130.0, 111.81818181818181)","(1.85, 2.04, 2.0392727272727273)","(11.0, 15.0, 14.571428571428571)","(5.0, 6.2, 6.059433962264151)","(71.0, 130.0, 122.66666666666667)","(3.6, 4.3, 4.230769230769231)","(31.0, 40.0, 39.348837209302324)"
11-01-2023 11:29:15.223528,"(71.0, 130.0, 111.81818181818181)","(1.85, 2.04, 2.0392727272727273)","(12.0, 15.0, 14.587628865979381)","(5.0, 6.2, 6.059433962264151)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.230769230769231)","(31.0, 40.0, 39.348837209302324)"
11-01-2023 11:29:16.307675,"(71.0, 130.0, 110.66666666666667)","(1.85, 2.06, 2.044431818181818)","(12.0, 15.0, 14.587628865979381)","(5.0, 6.2, 6.059433962264151)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.230769230769231)","(31.0, 40.0, 39.38095238095238)"
11-01-2023 11:29:17.394399,"(71.0, 130.0, 110.66666666666667)","(1.85, 2.06, 2.044297994269341)","(12.0, 15.0, 14.587628865979381)","(5.0, 6.2, 6.048809523809524)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.230769230769231)","(31.0, 40.0, 39.38095238095238)"
11-01-2023 11:29:18.515099,"(71.0, 130.0, 110.66666666666667)","(1.85, 2.06, 2.0445402298850577)","(12.0, 15.0, 14.564356435643564)","(5.0, 6.2, 6.112442396313364)","(81.0, 130.0, 121.17647058823529)","(3.7, 4.3, 4.231369150779896)","(31.0, 40.0, 39.38095238095238)"
11-01-2023 11:29:19.486318,"(71.0, 120.0, 112.5)","(1.85, 2.06, 2.0448316251830163)","(12.0, 15.0, 14.564356435643564)","(5.0, 6.2, 6.112442396313364)","(81.0, 130.0, 121.17647058823529)","(3.7, 4.3, 4.238221528861154)","(31.0, 40.0, 39.55357142857143)"
11-01-2023 11:29:20.452314,"(71.0, 120.0, 112.5)","(1.85, 2.04, 2.0323076923076924)","(11.0, 15.0, 14.576923076923077)","(5.0, 6.2, 6.115929203539823)","(81.0, 130.0, 121.66666666666667)","(3.7, 4.3, 4.241107382550336)","(31.0, 40.0, 39.55357142857143)"
11-01-2023 11:29:21.405515,"(71.0, 120.0, 112.5)","(1.85, 2.04, 2.0323076923076924)","(11.0, 15.0, 14.576923076923077)","(5.0, 6.2, 6.115929203539823)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.240924657534246)","(31.0, 40.0, 39.55357142857143)"
11-01-2023 11:29:22.424235,"(71.0, 120.0, 112.5)","(1.85, 2.04, 2.0323076923076924)","(11.0, 15.0, 14.576923076923077)","(5.0, 6.2, 6.1039682539682545)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.240924657534246)","(31.0, 40.0, 39.8125)"
11-01-2023 11:29:23.437513,"(71.0, 120.0, 112.5)","(1.85, 2.04, 2.0323384615384614)","(11.0, 15.0, 14.526315789473685)","(5.0, 6.2, 6.096323529411765)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.240924657534246)","(31.0, 40.0, 40.161490683229815)"
11-01-2023 11:29:24.388969,"(71.0, 120.0, 112.5)","(1.85, 2.04, 2.031418439716312)","(11.0, 15.5, 15.2)","(5.0, 6.2, 6.096323529411765)","(71.0, 130.0, 122.85714285714286)","(3.7, 4.3, 4.245754716981132)","(31.0, 42.0, 40.37362637362637)"
11-01-2023 11:29:25.417004,"(71.0, 120.0, 114.0)","(1.85, 2.04, 2.0307801418439717)","(11.0, 15.0, 14.833333333333334)","(5.0, 6.2, 6.108441558441559)","(71.0, 130.0, 122.85714285714286)","(3.7, 4.3, 4.245754716981132)","(31.0, 42.0, 40.57692307692308)"
11-01-2023 11:29:26.495356,"(71.0, 120.0, 114.0)","(1.85, 2.04, 2.0307801418439717)","(11.0, 15.0, 14.833333333333334)","(5.0, 6.2, 6.1003533568904595)","(71.0, 130.0, 122.85714285714286)","(3.7, 4.3, 4.25028818443804)","(31.0, 42.0, 40.41095890410959)"
11-01-2023 11:29:27.550136,"(71.0, 120.0, 114.0)","(1.85, 2.04, 2.0298488120950324)","(11.0, 15.0, 14.833333333333334)","(5.0, 6.2, 6.1003533568904595)","(71.0, 130.0, 122.85714285714286)","(3.7, 4.3, 4.253609831029186)","(31.0, 42.0, 40.45454545454545)"
11-01-2023 11:29:28.581957,"(71.0, 120.0, 114.0)","(1.85, 2.04, 2.0298488120950324)","(11.0, 15.0, 14.833333333333334)","(5.0, 6.2, 6.1003533568904595)","(71.0, 130.0, 122.85714285714286)","(3.7, 4.3, 4.2513687600644126)","(31.0, 42.0, 40.45454545454545)"
11-01-2023 11:29:29.604775,"(71.0, 120.0, 114.0)","(1.85, 2.04, 2.027992125984252)","(11.0, 15.0, 14.722222222222221)","(5.0, 6.2, 6.1003533568904595)","(71.0, 130.0, 123.18181818181819)","(3.7, 4.3, 4.257404795486601)","(31.0, 42.0, 40.64900662251656)"
11-01-2023 11:29:30.639264,"(71.0, 120.0, 115.71428571428571)","(1.85, 2.04, 2.0288122605363985)","(12.0, 15.0, 14.852941176470589)","(5.0, 6.2, 6.106930693069307)","(81.0, 130.0, 123.18181818181819)","(3.7, 4.3, 4.257404795486601)","(31.0, 42.0, 40.64900662251656)"
11-01-2023 11:29:31.827135,"(71.0, 120.0, 115.71428571428571)","(1.85, 2.04, 2.0288122605363985)","(12.0, 15.0, 14.852941176470589)","(5.0, 6.2, 6.109701492537313)","(81.0, 130.0, 122.5)","(3.7, 4.3, 4.257223796033994)","(31.0, 42.0, 40.64900662251656)"
11-01-2023 11:29:33.209745,"(71.0, 120.0, 115.71428571428571)","(1.85, 2.04, 2.02640625)","(12.0, 15.0, 14.846153846153847)","(5.0, 6.2, 6.095522388059702)","(81.0, 130.0, 122.5)","(3.7, 4.3, 4.258055555555556)","(31.0, 42.0, 40.64900662251656)"
11-01-2023 11:29:34.379972,"(71.0, 120.0, 116.25)","(1.85, 2.04, 2.02640625)","(12.0, 15.0, 14.846153846153847)","(5.0, 6.2, 6.095522388059702)","(81.0, 130.0, 122.5)","(3.7, 4.3, 4.258055555555556)","(31.0, 42.0, 40.56198347107438)"
11-01-2023 11:29:35.491796,"(71.0, 120.0, 116.25)","(1.85, 2.04, 2.027482014388489)","(12.0, 15.0, 14.829787234042554)","(5.0, 6.2, 6.095522388059702)","(81.0, 130.0, 122.5)","(3.7, 4.3, 4.258055555555556)","(31.0, 42.0, 40.56198347107438)"
11-01-2023 11:29:36.502642,"(71.0, 120.0, 116.25)","(1.85, 2.04, 2.028851063829787)","(12.0, 15.0, 14.829787234042554)","(5.0, 6.2, 6.095522388059702)","(81.0, 130.0, 122.5)","(3.7, 4.3, 4.258055555555556)","(31.0, 42.0, 40.647619047619045)"
11-01-2023 11:29:37.523206,"(71.0, 120.0, 116.25)","(1.85, 2.04, 2.0275829383886257)","(12.0, 15.0, 14.794871794871796)","(5.0, 6.2, 6.107865168539326)","(81.0, 130.0, 123.18181818181819)","(3.7, 4.3, 4.263893016344725)","(31.0, 42.0, 40.743362831858406)"
11-01-2023 11:29:38.609317,"(71.0, 130.0, 112.63157894736842)","(1.85, 2.04, 2.0308231173380036)","(12.0, 15.0, 14.841269841269842)","(5.0, 6.2, 6.128070175438596)","(81.0, 130.0, 123.18181818181819)","(3.7, 4.3, 4.263893016344725)","(31.0, 42.0, 40.743362831858406)"
11-01-2023 11:29:39.620690,"(71.0, 130.0, 112.4390243902439)","(1.85, 2.04, 2.031437908496732)","(12.0, 15.0, 14.864406779661017)","(5.0, 6.2, 6.125321888412017)","(81.0, 130.0, 123.18181818181819)","(3.7, 4.3, 4.263893016344725)","(31.0, 42.0, 40.743362831858406)"
11-01-2023 11:29:40.624932,"(71.0, 130.0, 112.4390243902439)","(1.85, 2.04, 2.030996563573883)","(12.0, 15.0, 14.864406779661017)","(5.0, 6.2, 6.123206751054853)","(81.0, 130.0, 123.18181818181819)","(3.7, 4.3, 4.273253833049404)","(31.0, 42.0, 40.864)"
11-01-2023 11:29:41.588128,"(71.0, 130.0, 112.4390243902439)","(1.85, 2.04, 2.031311154598826)","(12.0, 15.0, 14.864406779661017)","(5.0, 6.2, 6.123206751054853)","(81.0, 130.0, 123.18181818181819)","(3.7, 4.3, 4.273253833049404)","(31.0, 42.0, 40.864)"
11-01-2023 11:29:42.665942,"(71.0, 130.0, 112.4390243902439)","(1.85, 2.04, 2.0305732484076433)","(12.0, 15.0, 14.90566037735849)","(5.0, 6.2, 6.125862068965517)","(81.0, 130.0, 123.18181818181819)","(3.7, 4.3, 4.26544901065449)","(31.0, 42.0, 40.864)"
11-01-2023 11:29:43.691896,"(71.0, 130.0, 112.4390243902439)","(1.85, 2.04, 2.031608391608392)","(12.0, 15.0, 14.90566037735849)","(5.0, 6.2, 6.166857142857143)","(81.0, 130.0, 123.18181818181819)","(3.7, 4.3, 4.2713101160862355)","(31.0, 42.0, 40.864)"
11-01-2023 11:29:44.762835,"(71.0, 130.0, 110.71428571428571)","(1.85, 2.04, 2.024651162790698)","(12.0, 15.0, 14.918032786885245)","(5.0, 6.2, 6.166857142857143)","(81.0, 130.0, 123.18181818181819)","(3.7, 4.3, 4.285987261146497)","(31.0, 42.0, 40.864)"
11-01-2023 11:29:45.786626,"(71.0, 130.0, 110.71428571428571)","(1.85, 2.04, 2.03561893896178)","(12.0, 15.0, 14.918032786885245)","(5.0, 6.2, 6.142439024390244)","(81.0, 130.0, 123.18181818181819)","(3.7, 4.3, 4.290401785714286)","(31.0, 42.0, 40.81666666666667)"
11-01-2023 11:29:46.863428,"(71.0, 120.0, 119.04761904761905)","(1.85, 2.04, 2.035678109172763)","(12.0, 15.0, 14.918032786885245)","(5.0, 6.2, 6.142156862745098)","(81.0, 130.0, 123.18181818181819)","(3.7, 4.3, 4.276559546313799)","(31.0, 42.0, 40.81666666666667)"
11-01-2023 11:29:47.912561,"(71.0, 120.0, 118.82352941176471)","(1.85, 2.04, 2.0308457711442784)","(12.0, 15.0, 14.918032786885245)","(5.0, 6.2, 6.142156862745098)","(81.0, 130.0, 123.18181818181819)","(3.7, 4.3, 4.296199524940618)","(31.0, 42.0, 40.81666666666667)"
11-01-2023 11:29:48.927693,"(71.0, 120.0, 118.82352941176471)","(1.85, 2.04, 2.035678214914856)","(12.0, 15.0, 14.918032786885245)","(5.0, 6.4, 6.205090909090909)","(81.0, 130.0, 123.18181818181819)","(3.7, 4.3, 4.296199524940618)","(31.0, 42.0, 40.81666666666667)"
11-01-2023 11:29:49.929130,"(71.0, 120.0, 118.82352941176471)","(1.85, 2.04, 2.0362628089210366)","(12.0, 15.0, 14.918032786885245)","(5.0, 6.4, 6.202150537634409)","(81.0, 130.0, 122.5)","(3.7, 4.3, 4.296199524940618)","(31.0, 42.0, 40.775862068965516)"
11-01-2023 11:29:51.032715,"(71.0, 120.0, 118.82352941176471)","(1.85, 2.04, 2.035513577331759)","(12.0, 15.0, 14.918032786885245)","(5.0, 6.4, 6.246341463414634)","(81.0, 130.0, 122.5)","(3.7, 4.3, 4.266502463054187)","(31.0, 42.0, 40.775862068965516)"
11-01-2023 11:29:52.052070,"(71.0, 120.0, 118.82352941176471)","(1.85, 2.02, 2.0177567886658796)","(12.0, 15.0, 14.918032786885245)","(5.0, 6.4, 6.246341463414634)","(81.0, 130.0, 122.5)","(3.7, 4.3, 4.266502463054187)","(31.0, 42.0, 40.775862068965516)"
11-01-2023 11:29:53.032619,"(71.0, 120.0, 118.82352941176471)","(1.85, 2.02, 2.0177567886658796)","(12.0, 15.0, 14.918032786885245)","(5.0, 6.4, 6.244)","(81.0, 130.0, 122.5)","(3.7, 4.3, 4.266280991735537)","(31.0, 42.0, 40.775862068965516)"
11-01-2023 11:29:54.087475,"(71.0, 120.0, 118.82352941176471)","(1.85, 2.02, 2.016464148877942)","(12.0, 15.5, 15.357142857142858)","(5.0, 6.4, 6.244)","(81.0, 130.0, 122.5)","(3.7, 4.3, 4.266280991735537)","(31.0, 42.0, 40.775862068965516)"
11-01-2023 11:29:55.144368,"(71.0, 120.0, 118.82352941176471)","(1.85, 2.02, 2.016464148877942)","(12.0, 15.5, 15.359550561797754)","(5.0, 6.4, 6.303759398496241)","(81.0, 130.0, 121.66666666666667)","(3.7, 4.3, 4.266280991735537)","(31.0, 42.0, 40.775862068965516)"
11-01-2023 11:29:56.239238,"(71.0, 120.0, 118.82352941176471)","(1.85, 2.02, 2.016872890888639)","(12.0, 15.5, 15.359550561797754)","(5.0, 6.4, 6.31896551724138)","(81.0, 130.0, 121.66666666666667)","(3.7, 4.3, 4.2668831168831165)","(31.0, 42.0, 40.775862068965516)"
11-01-2023 11:29:57.345414,"(71.0, 120.0, 118.82352941176471)","(1.85, 2.02, 2.0153523489932885)","(12.0, 15.5, 15.359550561797754)","(5.5, 6.4, 6.325454545454546)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.2668831168831165)","(31.0, 42.0, 40.775862068965516)"
11-01-2023 11:29:58.438632,"(71.0, 120.0, 118.82352941176471)","(1.85, 2.02, 2.0153523489932885)","(12.0, 15.5, 15.359550561797754)","(5.5, 6.4, 6.302985074626866)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.270097087378641)","(31.0, 42.0, 40.775862068965516)"
11-01-2023 11:29:59.511029,"(71.0, 120.0, 118.82352941176471)","(1.85, 2.02, 2.0171969696969696)","(12.0, 15.5, 15.359550561797754)","(5.5, 6.4, 6.302985074626866)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.270097087378641)","(31.0, 42.0, 40.775862068965516)"
11-01-2023 11:30:00.565525,"(71.0, 120.0, 118.82352941176471)","(1.85, 2.02, 2.0171969696969696)","(12.0, 15.5, 15.359550561797754)","(5.5, 6.4, 6.302985074626866)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.270097087378641)","(31.0, 42.0, 40.775862068965516)"
11-01-2023 11:30:01.577428,"(71.0, 120.0, 118.82352941176471)","(1.85, 2.02, 2.0171969696969696)","(12.0, 15.5, 15.357142857142858)","(5.5, 6.4, 6.287898089171975)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.270097087378641)","(31.0, 42.0, 40.775862068965516)"
11-01-2023 11:30:02.558179,"(71.0, 120.0, 118.82352941176471)","(1.85, 2.02, 2.01665914221219)","(12.0, 15.5, 15.237623762376238)","(5.5, 6.4, 6.297674418604651)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.270097087378641)","(31.0, 42.0, 40.714285714285715)"
11-01-2023 11:30:03.527161,"(71.0, 120.0, 118.82352941176471)","(1.85, 2.02, 2.015232383808096)","(12.0, 15.5, 15.265217391304347)","(5.5, 6.4, 6.29764705882353)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.270097087378641)","(31.0, 42.0, 40.714285714285715)"
11-01-2023 11:30:04.495551,"(71.0, 120.0, 119.0909090909091)","(1.85, 2.02, 2.015232383808096)","(12.0, 15.5, 15.261061946902656)","(5.5, 6.4, 6.299401197604791)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.268241965973535)","(31.0, 42.0, 40.714285714285715)"
11-01-2023 11:30:05.537098,"(71.0, 120.0, 119.0909090909091)","(1.85, 2.02, 2.0182405745062835)","(12.0, 15.5, 15.261061946902656)","(5.5, 6.4, 6.299401197604791)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.255992844364937)","(31.0, 42.0, 40.714285714285715)"
11-01-2023 11:30:06.669510,"(71.0, 120.0, 119.0909090909091)","(1.85, 2.02, 2.0163081861958267)","(12.0, 15.5, 15.261061946902656)","(5.5, 6.4, 6.309677419354839)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.255992844364937)","(31.0, 42.0, 40.714285714285715)"
11-01-2023 11:30:07.673200,"(71.0, 120.0, 119.0909090909091)","(1.85, 2.02, 2.0163081861958267)","(12.0, 15.5, 15.261061946902656)","(5.5, 6.4, 6.30625)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.255992844364937)","(31.0, 42.0, 40.714285714285715)"
11-01-2023 11:30:08.730170,"(71.0, 120.0, 117.14285714285714)","(1.85, 2.02, 2.0163081861958267)","(12.0, 15.5, 15.261061946902656)","(5.5, 6.4, 6.30625)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.255992844364937)","(31.0, 42.0, 40.64705882352941)"
11-01-2023 11:30:10.075935,"(71.0, 120.0, 117.14285714285714)","(1.85, 2.02, 2.033573667711599)","(12.0, 15.5, 15.261061946902656)","(5.5, 6.4, 6.210810810810811)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.254816112084063)","(31.0, 42.0, 40.64705882352941)"
11-01-2023 11:30:11.506998,"(71.0, 120.0, 117.14285714285714)","(1.85, 2.04, 2.033901192504259)","(12.0, 15.5, 15.261061946902656)","(5.5, 6.4, 6.185531914893617)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.255992844364937)","(31.0, 42.0, 40.64705882352941)"
11-01-2023 11:30:12.625997,"(71.0, 120.0, 117.14285714285714)","(1.85, 2.04, 2.033901192504259)","(12.0, 15.5, 15.261061946902656)","(5.5, 6.2, 6.229834254143647)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.2529702970297025)","(31.0, 42.0, 40.64705882352941)"
11-01-2023 11:30:13.816784,"(71.0, 120.0, 119.23076923076923)","(1.85, 2.04, 2.0320401337792644)","(12.0, 15.5, 15.261061946902656)","(5.5, 6.4, 6.229834254143647)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.253145695364238)","(31.0, 42.0, 40.64705882352941)"
11-01-2023 11:30:15.056704,"(71.0, 120.0, 119.23076923076923)","(1.85, 2.04, 2.0314649681528665)","(12.0, 15.5, 15.261061946902656)","(5.5, 6.4, 6.2846715328467155)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.256814159292035)","(31.0, 42.0, 40.64705882352941)"
11-01-2023 11:30:16.327260,"(71.0, 120.0, 119.23076923076923)","(1.85, 2.02, 2.0154592720970537)","(12.0, 15.5, 14.898550724637682)","(5.5, 6.4, 6.325619834710744)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.25711743772242)","(31.0, 42.0, 40.64705882352941)"
11-01-2023 11:30:17.650025,"(71.0, 120.0, 119.39393939393939)","(1.85, 2.02, 2.0154592720970537)","(12.0, 15.0, 14.898550724637682)","(5.5, 6.4, 6.325619834710744)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.25711743772242)","(31.0, 42.0, 40.64705882352941)"
11-01-2023 11:30:18.844073,"(71.0, 120.0, 119.39393939393939)","(1.85, 2.02, 2.0154592720970537)","(12.0, 15.0, 14.898550724637682)","(5.5, 6.4, 6.328813559322034)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.261279461279461)","(31.0, 42.0, 40.64705882352941)"
11-01-2023 11:30:20.083828,"(71.0, 120.0, 119.39393939393939)","(1.8, 2.02, 2.014901960784314)","(12.0, 15.0, 14.898550724637682)","(5.5, 6.4, 6.34766355140187)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.261279461279461)","(31.0, 42.0, 40.64705882352941)"
11-01-2023 11:30:21.147828,"(71.0, 120.0, 119.28571428571428)","(1.8, 2.02, 2.014901960784314)","(12.0, 15.0, 14.898550724637682)","(5.5, 6.4, 6.311111111111112)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.244868035190616)","(31.0, 42.0, 40.64705882352941)"
11-01-2023 11:30:22.323221,"(71.0, 120.0, 119.28571428571428)","(1.8, 2.02, 2.0179097387173397)","(12.0, 15.0, 14.898550724637682)","(5.5, 6.4, 6.301123595505619)","(81.0, 130.0, 122.10526315789474)","(3.7, 4.3, 4.193693693693694)","(31.0, 42.0, 40.64705882352941)"
11-01-2023 11:30:23.416923,"(71.0, 120.0, 119.28571428571428)","(1.8, 2.04, 2.026723404255319)","(12.0, 15.0, 14.5)","(5.5, 6.4, 6.228169014084507)","(81.0, 130.0, 120.0)","(3.7, 4.2, 4.0844)","(31.0, 42.0, 40.73394495412844)"
11-01-2023 11:30:24.617617,"(71.0, 120.0, 119.16666666666667)","(1.8, 2.08, 2.0673728813559324)","(12.0, 14.5, 14.321428571428571)","(5.5, 6.4, 6.2439024390243905)","(81.0, 130.0, 121.17647058823529)","(3.7, 4.1, 4.084274193548387)","(31.0, 42.0, 40.74545454545454)"
11-01-2023 11:30:25.773510,"(71.0, 120.0, 119.2)","(1.8, 2.1, 2.075605381165919)","(12.0, 14.5, 14.321428571428571)","(5.5, 6.4, 6.2439024390243905)","(81.0, 130.0, 121.17647058823529)","(3.7, 4.1, 4.0841463414634145)","(31.0, 42.0, 40.74545454545454)"
11-01-2023 11:30:26.940122,"(71.0, 120.0, 118.96551724137932)","(1.8, 2.08, 2.0701428571428573)","(12.0, 14.5, 14.425925925925926)","(5.5, 6.4, 6.300990099009901)","(81.0, 130.0, 121.17647058823529)","(3.7, 4.1, 4.156912028725315)","(31.0, 42.0, 40.74545454545454)"
11-01-2023 11:30:28.096914,"(71.0, 120.0, 118.96551724137932)","(1.8, 2.08, 2.0640462427745665)","(12.0, 15.0, 14.425925925925926)","(5.5, 6.4, 6.300990099009901)","(81.0, 130.0, 121.17647058823529)","(3.7, 4.2, 4.156912028725315)","(31.0, 42.0, 40.74545454545454)"
11-01-2023 11:30:29.428025,"(71.0, 120.0, 118.96551724137932)","(1.85, 2.08, 2.058805970149254)","(11.0, 15.0, 14.346153846153847)","(5.5, 6.4, 6.252941176470588)","(71.0, 130.0, 121.17647058823529)","(3.6, 4.2, 4.156912028725315)","(31.0, 42.0, 40.74545454545454)"
11-01-2023 11:30:30.639646,"(71.0, 120.0, 118.96551724137932)","(1.85, 2.08, 2.058805970149254)","(11.0, 15.0, 14.346153846153847)","(5.5, 6.4, 6.291056910569106)","(71.0, 130.0, 121.17647058823529)","(3.6, 4.2, 4.137823834196891)","(31.0, 42.0, 40.74545454545454)"
11-01-2023 11:30:31.805172,"(71.0, 120.0, 118.96551724137932)","(1.85, 2.06, 2.0452719665271966)","(11.0, 15.0, 14.348484848484848)","(5.5, 6.4, 6.291056910569106)","(71.0, 130.0, 121.17647058823529)","(3.6, 4.2, 4.137823834196891)","(31.0, 42.0, 40.74545454545454)"
11-01-2023 11:30:32.891646,"(71.0, 120.0, 118.96551724137932)","(1.85, 2.06, 2.0452719665271966)","(11.0, 15.0, 14.32857142857143)","(5.5, 6.4, 6.298245614035088)","(71.0, 130.0, 121.17647058823529)","(3.6, 4.2, 4.137823834196891)","(31.0, 42.0, 40.74545454545454)"
11-01-2023 11:30:34.190917,"(71.0, 120.0, 118.96551724137932)","(1.85, 2.06, 2.0452719665271966)","(11.0, 15.0, 14.44047619047619)","(5.5, 6.4, 6.311864406779661)","(71.0, 130.0, 121.17647058823529)","(3.6, 4.2, 4.137823834196891)","(31.0, 42.0, 40.71304347826087)"
11-01-2023 11:30:35.364416,"(71.0, 120.0, 118.96551724137932)","(1.85, 2.06, 2.0452719665271966)","(11.0, 15.0, 14.44047619047619)","(5.5, 6.4, 6.311864406779661)","(71.0, 130.0, 121.17647058823529)","(3.6, 4.2, 4.063531114327062)","(31.0, 42.0, 40.71304347826087)"
11-01-2023 11:30:36.550631,"(71.0, 120.0, 118.96551724137932)","(1.85, 2.06, 2.0455144032921813)","(11.0, 15.0, 14.510416666666666)","(5.5, 6.4, 6.314754098360656)","(71.0, 130.0, 121.42857142857143)","(3.6, 4.1, 4.064853556485356)","(31.0, 42.0, 40.74576271186441)"
11-01-2023 11:30:37.878929,"(71.0, 120.0, 110.0)","(1.85, 2.06, 2.048027210884354)","(11.0, 15.0, 14.522222222222222)","(5.5, 6.4, 6.338333333333334)","(71.0, 130.0, 121.42857142857143)","(3.6, 4.1, 4.1530054644808745)","(31.0, 42.0, 40.74576271186441)"
11-01-2023 11:30:39.041700,"(71.0, 120.0, 110.0)","(1.85, 2.06, 2.0434020618556703)","(11.0, 15.0, 14.522222222222222)","(5.5, 6.4, 6.338333333333334)","(71.0, 130.0, 120.3225806451613)","(3.7, 4.2, 4.14235807860262)","(31.0, 42.0, 40.74576271186441)"
11-01-2023 11:30:40.259522,"(71.0, 120.0, 110.0)","(1.85, 2.06, 2.036236162361624)","(11.0, 15.0, 14.522222222222222)","(5.5, 6.4, 6.338333333333334)","(71.0, 130.0, 120.3225806451613)","(3.7, 4.2, 4.14235807860262)","(31.0, 42.0, 40.74576271186441)"
11-01-2023 11:30:41.482337,"(71.0, 120.0, 110.0)","(1.85, 2.06, 2.041387283236994)","(11.0, 15.0, 13.844444444444445)","(5.5, 6.4, 6.340277777777778)","(71.0, 130.0, 120.625)","(3.6, 4.2, 4.153024911032029)","(31.0, 42.0, 40.73134328358209)"
11-01-2023 11:30:42.659701,"(71.0, 130.0, 108.82352941176471)","(1.85, 2.06, 2.041387283236994)","(11.0, 14.0, 13.844444444444445)","(5.5, 6.4, 6.341891891891892)","(71.0, 130.0, 121.17647058823529)","(3.6, 4.2, 4.155102040816327)","(31.0, 42.0, 40.74074074074074)"
