,Lycallegro,Move Like Jagger,Flying Billie,Angeli,Depasser,Gee Gees Choris,Bellasario,Elmajay,Royal Molly
11-01-2023 12:23:32.899624,"(10.0, 14.0, 13.09090909090909)","(3.0, 3.75, 3.5944444444444446)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 51.714285714285715)","(21.0, 55.0, 52.44444444444444)","(11.0, 13.5, 12.26923076923077)","(8.0, 12.0, 10.5)","(4.0, 4.9, 4.875)","(4.4, 6.6, 6.0473684210526315)"
11-01-2023 12:23:34.206527,"(10.0, 14.0, 13.09090909090909)","(3.0, 3.75, 3.4499999999999997)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 49.0)","(21.0, 55.0, 44.44444444444444)","(11.0, 13.5, 12.26923076923077)","(8.0, 12.0, 10.5)","(4.0, 4.9, 4.875)","(4.4, 6.6, 6.446153846153846)"
11-01-2023 12:23:35.493255,"(10.0, 14.0, 13.625)","(3.0, 3.65, 3.4499999999999997)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 49.0)","(21.0, 46.0, 44.44444444444444)","(11.0, 13.5, 12.26923076923077)","(8.0, 12.0, 10.5)","(4.0, 4.9, 4.672131147540983)","(4.4, 6.6, 6.446153846153846)"
11-01-2023 12:23:36.852837,"(10.0, 14.0, 13.68421052631579)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 49.0)","(21.0, 46.0, 41.6)","(11.0, 13.5, 12.26923076923077)","(8.0, 12.0, 10.5)","(4.0, 5.0, 4.672131147540983)","(4.4, 6.6, 7.1230769230769235)"
11-01-2023 12:23:38.206325,"(10.0, 14.0, 13.68421052631579)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 49.0)","(21.0, 44.0, 41.6)","(11.0, 13.5, 12.26923076923077)","(8.0, 12.0, 10.5)","(4.0, 5.0, 4.667692307692308)","(4.4, 7.2, 6.7)"
11-01-2023 12:23:39.552371,"(10.0, 14.0, 13.68421052631579)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 49.0)","(21.0, 44.0, 36.0)","(11.0, 13.5, 12.26923076923077)","(8.0, 12.0, 10.5)","(4.0, 5.0, 4.667692307692308)","(4.4, 7.6, 6.842105263157895)"
11-01-2023 12:23:40.899833,"(10.0, 14.0, 13.68421052631579)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 49.0)","(21.0, 44.0, 36.0)","(11.0, 13.5, 12.26923076923077)","(8.0, 12.0, 10.5)","(4.0, 5.0, 4.667692307692308)","(4.4, 7.6, 6.842105263157895)"
11-01-2023 12:23:42.219389,"(10.0, 14.0, 13.68421052631579)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 49.0)","(21.0, 44.0, 36.0)","(11.0, 13.5, 12.26923076923077)","(8.0, 12.0, 10.5)","(4.0, 5.0, 4.7)","(4.4, 7.6, 6.842105263157895)"
11-01-2023 12:23:43.488465,"(10.0, 14.0, 13.68421052631579)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 49.0)","(21.0, 44.0, 36.0)","(11.0, 13.5, 12.61111111111111)","(8.0, 12.0, 10.5)","(4.0, 4.9, 4.526666666666666)","(4.4, 7.6, 6.842105263157895)"
11-01-2023 12:23:44.767091,"(10.0, 14.0, 13.68421052631579)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 49.0)","(21.0, 44.0, 36.0)","(11.0, 13.5, 12.61111111111111)","(8.0, 12.0, 10.5)","(4.0, 4.9, 4.525)","(4.4, 7.6, 6.842105263157895)"
11-01-2023 12:23:46.107414,"(10.0, 14.0, 13.68421052631579)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 46.333333333333336)","(21.0, 44.0, 36.0)","(11.0, 13.5, 12.61111111111111)","(8.0, 12.0, 10.5)","(4.0, 4.9, 4.525)","(4.4, 7.6, 6.811764705882354)"
11-01-2023 12:23:47.436510,"(10.0, 14.0, 13.68421052631579)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 46.333333333333336)","(21.0, 44.0, 36.0)","(11.0, 13.5, 12.61111111111111)","(8.0, 12.0, 10.5)","(4.0, 4.9, 4.525)","(4.4, 7.4, 6.811764705882354)"
11-01-2023 12:23:49.006912,"(10.0, 14.0, 13.68421052631579)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 46.333333333333336)","(21.0, 44.0, 36.0)","(11.0, 13.5, 12.61111111111111)","(8.0, 12.0, 10.5)","(4.0, 4.9, 4.525)","(4.4, 7.4, 6.811764705882354)"
11-01-2023 12:23:50.450023,"(10.0, 14.0, 13.68421052631579)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 46.333333333333336)","(21.0, 44.0, 36.0)","(11.0, 13.5, 12.61111111111111)","(8.0, 12.0, 10.5)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.036363636363637)"
11-01-2023 12:23:51.846702,"(10.0, 14.0, 13.68421052631579)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 46.333333333333336)","(21.0, 44.0, 36.0)","(11.0, 13.5, 12.61111111111111)","(8.0, 12.0, 10.5)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.275)"
11-01-2023 12:23:53.332296,"(10.0, 14.0, 13.68421052631579)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 46.333333333333336)","(21.0, 44.0, 36.0)","(11.0, 13.5, 12.61111111111111)","(8.0, 12.0, 10.5)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.275)"
11-01-2023 12:23:54.729195,"(10.0, 14.0, 13.68421052631579)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 46.333333333333336)","(21.0, 44.0, 38.333333333333336)","(11.0, 13.5, 12.61111111111111)","(8.0, 12.0, 10.5)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.275)"
11-01-2023 12:23:56.033095,"(10.0, 14.0, 13.68421052631579)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 48.5)","(21.0, 44.0, 36.0)","(11.0, 13.5, 12.61111111111111)","(8.0, 12.0, 10.5)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.3375)"
11-01-2023 12:23:57.309998,"(10.0, 14.0, 13.68421052631579)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 48.5)","(21.0, 44.0, 36.0)","(11.0, 13.5, 12.61111111111111)","(8.0, 12.0, 10.5)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.3375)"
11-01-2023 12:23:58.556695,"(10.0, 14.0, 13.68421052631579)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 48.5)","(21.0, 44.0, 36.0)","(11.0, 13.5, 12.61111111111111)","(8.0, 12.0, 10.5)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.3375)"
11-01-2023 12:23:59.809076,"(10.0, 14.0, 13.68421052631579)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 48.5)","(21.0, 44.0, 36.0)","(11.0, 13.5, 12.61111111111111)","(8.0, 12.0, 10.5)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.3375)"
11-01-2023 12:24:01.015776,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 48.5)","(21.0, 44.0, 36.0)","(11.0, 13.5, 12.61111111111111)","(8.0, 12.0, 10.5)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.3375)"
11-01-2023 12:24:02.322161,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 48.5)","(21.0, 44.0, 36.0)","(11.0, 13.5, 12.61111111111111)","(8.0, 12.0, 10.666666666666666)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.3375)"
11-01-2023 12:24:03.527742,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 48.5)","(21.0, 44.0, 36.0)","(11.0, 13.5, 12.61111111111111)","(8.0, 12.0, 10.666666666666666)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.341176470588236)"
11-01-2023 12:24:04.695622,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 48.5)","(21.0, 44.0, 41.09090909090909)","(11.0, 13.5, 12.61111111111111)","(8.0, 12.0, 10.666666666666666)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.341176470588236)"
11-01-2023 12:24:05.872865,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 17.11904761904762)","(21.0, 55.0, 48.5)","(21.0, 44.0, 38.0)","(11.0, 13.5, 12.61111111111111)","(8.0, 12.0, 10.666666666666666)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.341176470588236)"
11-01-2023 12:24:07.118546,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 14.875)","(21.0, 55.0, 48.5)","(21.0, 44.0, 38.0)","(11.0, 13.5, 12.5)","(8.0, 12.0, 11.0)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.300000000000001)"
11-01-2023 12:24:08.325150,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.419230769230769)","(11.0, 17.5, 14.875)","(21.0, 55.0, 48.5)","(21.0, 44.0, 38.0)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.300000000000001)"
11-01-2023 12:24:09.756679,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.5115384615384615)","(11.0, 17.5, 15.75)","(21.0, 55.0, 48.5)","(21.0, 44.0, 38.0)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.2)"
11-01-2023 12:24:11.063777,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.5115384615384615)","(11.0, 17.5, 15.75)","(21.0, 55.0, 48.5)","(21.0, 44.0, 38.0)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.2)"
11-01-2023 12:24:12.325590,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.5115384615384615)","(11.0, 17.5, 15.75)","(21.0, 55.0, 48.5)","(21.0, 44.0, 38.0)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.2)"
11-01-2023 12:24:13.589070,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.5115384615384615)","(11.0, 17.5, 14.875)","(21.0, 55.0, 48.5)","(21.0, 44.0, 38.0)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.257142857142857)"
11-01-2023 12:24:14.895794,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.5115384615384615)","(11.0, 17.5, 14.875)","(21.0, 55.0, 48.5)","(21.0, 44.0, 38.0)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.257142857142857)"
11-01-2023 12:24:16.112376,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.5115384615384615)","(11.0, 17.5, 14.875)","(21.0, 55.0, 48.5)","(21.0, 44.0, 38.0)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.257142857142857)"
11-01-2023 12:24:17.362584,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.5115384615384615)","(11.0, 17.5, 14.875)","(21.0, 55.0, 48.5)","(21.0, 44.0, 38.0)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.257142857142857)"
11-01-2023 12:24:18.687824,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.5115384615384615)","(11.0, 17.5, 14.875)","(21.0, 55.0, 48.5)","(21.0, 44.0, 36.0)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.257142857142857)"
11-01-2023 12:24:19.885031,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.5115384615384615)","(11.0, 17.5, 14.875)","(21.0, 55.0, 48.5)","(21.0, 44.0, 36.0)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.257142857142857)"
11-01-2023 12:24:21.137959,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.496808510638298)","(11.0, 17.5, 14.875)","(21.0, 55.0, 48.5)","(21.0, 44.0, 37.14285714285714)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.257142857142857)"
11-01-2023 12:24:22.398477,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.496808510638298)","(11.0, 17.5, 14.875)","(21.0, 55.0, 48.5)","(21.0, 44.0, 40.8)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.257142857142857)"
11-01-2023 12:24:23.669310,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.6055555555555556)","(11.0, 17.5, 14.875)","(21.0, 55.0, 48.5)","(21.0, 44.0, 40.57142857142857)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.257142857142857)"
11-01-2023 12:24:25.016462,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.6055555555555556)","(11.0, 17.5, 14.875)","(21.0, 55.0, 48.5)","(21.0, 50.0, 40.57142857142857)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.257142857142857)"
11-01-2023 12:24:26.444838,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.6055555555555556)","(11.0, 17.5, 14.875)","(21.0, 55.0, 48.5)","(21.0, 50.0, 40.57142857142857)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.257142857142857)"
11-01-2023 12:24:27.859574,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.6055555555555556)","(11.0, 17.5, 14.875)","(21.0, 55.0, 48.5)","(21.0, 50.0, 40.57142857142857)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.257142857142857)"
11-01-2023 12:24:29.145216,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.6055555555555556)","(11.0, 17.5, 14.875)","(21.0, 55.0, 48.5)","(21.0, 50.0, 40.57142857142857)","(11.0, 13.5, 12.166666666666666)","(8.0, 11.5, 10.363636363636363)","(4.0, 4.9, 4.525)","(4.4, 7.4, 7.0)"
11-01-2023 12:24:30.316435,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.6055555555555556)","(11.0, 17.5, 14.875)","(21.0, 55.0, 46.333333333333336)","(21.0, 50.0, 37.4)","(11.0, 13.5, 12.61111111111111)","(8.0, 12.0, 10.8)","(4.0, 4.9, 4.703571428571429)","(4.4, 7.2, 7.0)"
11-01-2023 12:24:31.496478,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.6055555555555556)","(11.0, 17.5, 14.875)","(21.0, 55.0, 46.333333333333336)","(21.0, 50.0, 38.0)","(11.0, 13.5, 12.5)","(8.0, 12.0, 11.0)","(4.0, 4.9, 4.65)","(4.4, 7.2, 7.0)"
11-01-2023 12:24:32.777306,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.5954545454545452)","(11.0, 17.5, 14.875)","(26.0, 55.0, 46.333333333333336)","(21.0, 50.0, 38.0)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.8, 4.5588235294117645)","(4.4, 7.2, 7.0)"
11-01-2023 12:24:33.975203,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.5954545454545452)","(11.0, 17.5, 14.875)","(26.0, 55.0, 46.333333333333336)","(21.0, 50.0, 40.0)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.7, 4.5588235294117645)","(4.4, 7.2, 7.0)"
11-01-2023 12:24:35.179084,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.5954545454545452)","(11.0, 17.5, 14.875)","(26.0, 55.0, 46.333333333333336)","(21.0, 50.0, 40.0)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.7, 4.5588235294117645)","(4.4, 7.2, 7.0)"
11-01-2023 12:24:36.333230,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.5954545454545452)","(11.0, 17.5, 14.875)","(26.0, 55.0, 46.333333333333336)","(21.0, 50.0, 40.0)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.7, 4.5588235294117645)","(4.4, 7.2, 7.0)"
11-01-2023 12:24:37.480929,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.5954545454545452)","(11.0, 17.5, 14.875)","(26.0, 55.0, 46.333333333333336)","(21.0, 50.0, 40.0)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.7, 4.5588235294117645)","(4.4, 7.2, 7.0)"
11-01-2023 12:24:38.642221,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.5954545454545452)","(11.0, 17.5, 14.875)","(26.0, 55.0, 46.333333333333336)","(21.0, 50.0, 40.0)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.0)","(4.0, 4.7, 4.5588235294117645)","(4.4, 7.2, 6.933333333333334)"
11-01-2023 12:24:39.779038,"(10.0, 14.0, 13.166666666666666)","(3.0, 3.65, 3.5954545454545452)","(11.0, 17.5, 14.875)","(26.0, 55.0, 46.333333333333336)","(21.0, 50.0, 40.0)","(11.0, 13.5, 12.5)","(8.0, 11.5, 11.25)","(4.0, 4.7, 4.714285714285714)","(4.4, 7.2, 6.933333333333334)"
11-01-2023 12:24:40.929489,"(10.0, 14.0, 12.4375)","(3.0, 3.65, 3.559090909090909)","(11.0, 17.5, 14.928571428571429)","(26.0, 55.0, 46.333333333333336)","(21.0, 50.0, 38.0)","(11.0, 13.5, 12.833333333333334)","(8.0, 11.5, 11.3)","(4.0, 4.8, 4.753846153846154)","(4.4, 7.2, 6.9)"
11-01-2023 12:24:42.076861,"(10.0, 14.0, 12.181818181818182)","(3.0, 3.65, 3.559090909090909)","(11.0, 17.5, 14.928571428571429)","(26.0, 55.0, 46.333333333333336)","(21.0, 50.0, 38.0)","(11.0, 13.5, 12.833333333333334)","(8.0, 11.5, 11.3)","(4.0, 4.8, 4.753846153846154)","(4.4, 7.2, 6.9)"
11-01-2023 12:24:43.269987,"(10.0, 14.0, 12.181818181818182)","(3.0, 3.65, 3.559090909090909)","(11.0, 17.5, 14.928571428571429)","(26.0, 55.0, 46.333333333333336)","(21.0, 50.0, 38.0)","(11.0, 13.5, 12.833333333333334)","(8.0, 11.5, 11.3)","(4.0, 4.8, 4.753846153846154)","(4.4, 7.2, 7.02)"
11-01-2023 12:24:44.448829,"(10.0, 14.0, 12.181818181818182)","(3.0, 3.65, 3.559090909090909)","(11.0, 17.5, 14.928571428571429)","(26.0, 55.0, 46.333333333333336)","(21.0, 50.0, 38.0)","(11.0, 13.5, 12.833333333333334)","(8.0, 11.5, 11.3)","(4.0, 4.8, 4.753846153846154)","(4.4, 7.2, 7.02)"
11-01-2023 12:24:45.637223,"(10.0, 14.0, 12.181818181818182)","(3.0, 3.65, 3.6155172413793104)","(11.0, 17.5, 14.928571428571429)","(26.0, 55.0, 46.333333333333336)","(21.0, 50.0, 38.0)","(11.0, 13.5, 12.833333333333334)","(8.0, 11.5, 11.3)","(4.0, 4.8, 4.753846153846154)","(4.4, 7.2, 7.02)"
11-01-2023 12:24:46.837992,"(10.0, 14.0, 12.571428571428571)","(3.0, 3.65, 3.6155172413793104)","(11.0, 17.5, 14.833333333333334)","(26.0, 55.0, 45.5)","(21.0, 50.0, 38.0)","(11.0, 13.5, 12.833333333333334)","(8.0, 11.5, 11.3)","(4.0, 4.8, 4.657142857142857)","(4.4, 7.2, 6.88)"
11-01-2023 12:24:48.306441,"(10.0, 14.0, 12.222222222222221)","(3.0, 3.65, 3.5689189189189188)","(11.0, 17.5, 14.833333333333334)","(26.0, 55.0, 45.5)","(21.0, 50.0, 38.0)","(11.0, 13.5, 12.928571428571429)","(8.0, 11.5, 11.318181818181818)","(4.0, 4.8, 4.657142857142857)","(4.4, 7.0, 6.88)"
11-01-2023 12:24:49.609918,"(10.0, 14.0, 12.222222222222221)","(3.0, 3.65, 3.5689189189189188)","(11.0, 17.5, 14.833333333333334)","(26.0, 55.0, 45.5)","(21.0, 50.0, 38.0)","(11.0, 13.5, 12.928571428571429)","(8.0, 11.5, 11.318181818181818)","(4.0, 4.8, 4.657142857142857)","(4.4, 7.0, 6.88)"
11-01-2023 12:24:51.028654,"(10.0, 14.0, 12.333333333333334)","(3.0, 3.65, 3.5689189189189188)","(11.0, 17.5, 14.833333333333334)","(26.0, 55.0, 45.5)","(21.0, 50.0, 38.0)","(11.0, 13.5, 12.928571428571429)","(8.0, 11.5, 11.318181818181818)","(4.0, 4.8, 4.657142857142857)","(4.4, 7.0, 6.88)"
11-01-2023 12:24:52.441667,"(10.0, 14.0, 12.333333333333334)","(3.0, 3.65, 3.5689189189189188)","(11.0, 17.5, 14.833333333333334)","(26.0, 55.0, 45.5)","(21.0, 50.0, 38.0)","(11.0, 13.5, 12.928571428571429)","(8.0, 11.5, 11.318181818181818)","(4.0, 4.8, 4.657142857142857)","(4.4, 7.0, 6.88)"
11-01-2023 12:24:53.908756,"(10.0, 14.0, 12.5)","(3.0, 3.65, 3.5689189189189188)","(11.0, 17.5, 15.333333333333334)","(26.0, 55.0, 45.5)","(21.0, 50.0, 38.0)","(11.0, 13.5, 12.928571428571429)","(8.0, 11.5, 11.318181818181818)","(4.0, 4.8, 4.6695652173913045)","(4.4, 7.0, 6.88)"
11-01-2023 12:24:55.290949,"(10.0, 13.5, 12.5)","(3.0, 3.65, 3.5689189189189188)","(11.0, 17.0, 14.857142857142858)","(26.0, 55.0, 45.5)","(21.0, 50.0, 38.0)","(11.0, 13.5, 17.166666666666668)","(8.0, 11.5, 11.25)","(4.0, 4.8, 4.617391304347826)","(4.4, 7.0, 6.88)"
11-01-2023 12:24:56.595780,"(10.0, 13.5, 13.0)","(3.0, 3.65, 3.5689189189189188)","(11.0, 17.0, 15.3)","(26.0, 55.0, 45.5)","(21.0, 50.0, 38.0)","(11.0, 19.5, 16.863636363636363)","(8.0, 11.5, 10.875)","(4.0, 4.8, 4.64)","(4.4, 7.0, 6.3933333333333335)"
11-01-2023 12:24:57.892784,"(10.0, 14.0, 13.0)","(3.0, 3.65, 3.5689189189189188)","(11.0, 16.5, 15.3)","(26.0, 55.0, 45.5)","(21.0, 50.0, 38.0)","(11.0, 18.5, 16.5)","(8.0, 12.0, 10.875)","(4.0, 4.8, 4.673684210526316)","(4.4, 7.0, 6.708333333333333)"
11-01-2023 12:24:59.103647,"(10.0, 14.0, 13.0)","(3.0, 3.65, 3.55625)","(11.0, 16.5, 15.3)","(26.0, 55.0, 45.5)","(21.0, 50.0, 38.0)","(11.0, 17.5, 15.576923076923077)","(8.0, 12.0, 10.875)","(4.0, 4.8, 4.673684210526316)","(4.4, 6.8, 6.708333333333333)"
11-01-2023 12:25:00.625896,"(10.0, 14.0, 13.0)","(3.0, 3.65, 3.55625)","(11.0, 16.5, 15.3)","(26.0, 55.0, 45.5)","(21.0, 50.0, 38.0)","(11.0, 17.5, 15.0)","(8.0, 12.0, 10.875)","(4.0, 4.8, 4.673684210526316)","(4.4, 6.8, 6.726666666666667)"
11-01-2023 12:25:02.034683,"(10.0, 14.0, 13.0)","(3.0, 3.65, 3.55625)","(11.0, 16.5, 15.3)","(26.0, 55.0, 46.5)","(21.0, 50.0, 38.0)","(11.0, 17.5, 15.1)","(8.0, 12.0, 10.875)","(4.0, 4.8, 4.673684210526316)","(4.4, 6.8, 6.774358974358974)"
11-01-2023 12:25:03.381891,"(10.0, 14.0, 13.0)","(3.0, 3.65, 3.55625)","(11.0, 16.5, 15.3)","(26.0, 55.0, 51.6)","(21.0, 50.0, 38.0)","(12.0, 17.5, 14.607142857142858)","(8.0, 12.0, 10.875)","(3.9, 4.8, 4.673684210526316)","(4.4, 6.8, 6.55)"
11-01-2023 12:25:05.042367,"(10.0, 14.0, 13.4)","(3.0, 3.65, 3.55625)","(11.0, 16.5, 14.9)","(26.0, 55.0, 51.75)","(21.0, 50.0, 40.4)","(12.0, 17.5, 14.607142857142858)","(8.0, 12.0, 11.454545454545455)","(3.9, 4.7, 4.5814814814814815)","(4.4, 6.8, 6.55)"
11-01-2023 12:25:06.671997,"(10.0, 14.0, 13.4)","(3.0, 3.65, 3.55625)","(11.0, 16.5, 14.9)","(26.0, 55.0, 51.75)","(21.0, 50.0, 40.4)","(12.0, 17.5, 14.607142857142858)","(8.0, 12.0, 11.454545454545455)","(3.9, 4.7, 4.560869565217391)","(4.4, 6.8, 6.55)"
11-01-2023 12:25:07.943416,"(10.0, 14.0, 13.642857142857142)","(3.0, 3.65, 3.55625)","(11.0, 16.5, 14.9)","(26.0, 55.0, 51.75)","(21.0, 50.0, 42.0)","(12.0, 17.5, 14.227272727272727)","(8.0, 12.0, 11.454545454545455)","(3.9, 4.7, 4.560869565217391)","(4.4, 6.8, 6.55)"
11-01-2023 12:25:09.227339,"(10.0, 14.0, 13.642857142857142)","(3.0, 3.65, 3.55625)","(11.0, 16.5, 14.9)","(26.0, 55.0, 51.75)","(21.0, 50.0, 42.0)","(12.0, 17.5, 14.38888888888889)","(8.0, 12.0, 11.454545454545455)","(3.9, 4.7, 4.560869565217391)","(4.4, 6.8, 6.55)"
11-01-2023 12:25:10.521502,"(10.0, 14.0, 13.642857142857142)","(3.0, 3.65, 3.55625)","(11.0, 16.5, 14.9)","(26.0, 55.0, 51.75)","(21.0, 50.0, 42.0)","(12.0, 17.5, 14.38888888888889)","(8.0, 12.0, 11.454545454545455)","(3.9, 4.7, 4.560869565217391)","(4.4, 6.8, 6.55)"
11-01-2023 12:25:11.801518,"(10.0, 14.0, 13.642857142857142)","(3.0, 3.65, 3.55625)","(11.0, 16.5, 14.9)","(26.0, 55.0, 51.75)","(21.0, 50.0, 42.0)","(12.0, 17.5, 14.38888888888889)","(8.0, 12.0, 11.454545454545455)","(3.9, 4.7, 4.560869565217391)","(4.4, 6.8, 6.011764705882353)"
