,Hopes Girl,Weblec Breeze,Nova Cascade,Beautiful Bounty,Follow You,Shrinking
07-12-2022 13:41:40.439664,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.9, 3.5933333333333333)","(4.0, 7.0, 5.630434782608695)"
07-12-2022 13:41:41.539608,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.9, 3.5933333333333333)","(4.0, 7.0, 5.630434782608695)"
07-12-2022 13:41:42.698424,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.9, 3.5933333333333333)","(4.0, 7.0, 5.630434782608695)"
07-12-2022 13:41:43.844598,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.9, 3.5933333333333333)","(4.0, 7.0, 5.630434782608695)"
07-12-2022 13:41:44.960422,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.9, 3.5933333333333333)","(4.0, 7.0, 5.630434782608695)"
07-12-2022 13:41:46.108470,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.9, 3.5933333333333333)","(4.0, 7.0, 5.630434782608695)"
07-12-2022 13:41:47.227519,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.9, 3.5933333333333333)","(4.0, 7.0, 5.630434782608695)"
07-12-2022 13:41:48.385660,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.9, 3.5933333333333333)","(4.0, 7.0, 5.630434782608695)"
07-12-2022 13:41:49.497929,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.9, 3.5933333333333333)","(4.0, 7.0, 5.630434782608695)"
07-12-2022 13:41:50.804694,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.9, 3.5933333333333333)","(4.0, 7.0, 5.630434782608695)"
07-12-2022 13:41:52.030991,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.9, 3.5933333333333333)","(4.0, 7.0, 5.630434782608695)"
07-12-2022 13:41:53.319433,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.9, 3.5933333333333333)","(4.0, 7.0, 5.630434782608695)"
07-12-2022 13:41:54.581332,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.9, 3.5933333333333333)","(4.0, 7.0, 5.630434782608695)"
07-12-2022 13:41:55.930177,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.9, 3.5933333333333333)","(4.0, 7.0, 5.630434782608695)"
07-12-2022 13:41:57.533880,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.9, 3.5933333333333333)","(4.0, 7.0, 5.630434782608695)"
07-12-2022 13:41:58.908511,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.9, 3.5933333333333333)","(4.0, 7.0, 5.630434782608695)"
07-12-2022 13:42:00.272887,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.9, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:01.582624,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:02.710146,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:04.009197,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:05.328374,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:06.465041,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:07.938248,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:09.310737,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:10.747049,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:12.212394,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:13.459254,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:14.667969,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:15.884608,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:17.065087,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:18.239497,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:19.477615,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:20.582417,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:21.815095,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:23.018382,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:24.187387,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:25.309068,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:26.519870,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:27.649767,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:28.822921,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:30.042572,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:31.406821,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:32.632127,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:33.932115,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:34.985955,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:36.002855,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:37.152884,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:38.128578,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:39.233993,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:40.420763,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:41.410012,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:42.338850,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:43.409396,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:44.408986,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:45.472650,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:46.557983,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:47.601438,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:48.758529,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:49.901345,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:51.015711,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:52.085885,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:53.166802,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:54.197804,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:55.293800,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:56.524176,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:57.750026,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:58.851380,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:42:59.986574,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.578666666666667)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:01.153292,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.1, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:02.236709,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:03.257225,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.6220000000000003)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:04.321734,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.6220000000000003)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:05.543494,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.6220000000000003)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:06.692526,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.6220000000000003)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:07.828535,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.6220000000000003)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:08.951750,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.6220000000000003)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:10.001268,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.6220000000000003)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:11.070788,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.6220000000000003)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:12.190318,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:13.327013,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:14.451062,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:15.617787,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:16.654492,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:17.746894,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:18.856438,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:20.186749,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:21.410195,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:22.736252,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:24.041755,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:25.049402,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:26.137247,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:27.261496,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:28.170839,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:29.183667,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:30.257536,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:31.282586,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:32.326435,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:33.446271,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:34.595209,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:35.682576,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:36.682177,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:37.722258,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:38.780382,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
07-12-2022 13:43:39.877483,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 14.0, 13.383333333333333)","(2.2, 3.2, 2.843)","(2.9, 4.8, 4.153043478260869)","(4.0, 7.0, 5.366666666666667)"
