,Screaming Izzy,Echo Chamber,Blue Ability,Wood Carrier,Blazin Fury,Dr Cinny,Tinker Dan,Mekong Tash
07-01-2023 09:40:06.631657,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 570.0, 310.0)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.96, 2.941818181818182)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:07.849089,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 570.0, 310.0)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.96, 2.941818181818182)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:09.049963,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 570.0, 310.0)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.96, 2.941818181818182)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:10.465567,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 570.0, 310.0)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.96, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:11.775989,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 570.0, 310.0)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:13.131319,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 570.0, 310.0)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:14.526145,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 570.0, 310.0)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:15.848868,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:17.169311,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:18.451345,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:19.586798,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:20.844330,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:22.129519,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:23.293646,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:24.536889,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:25.721585,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:26.844041,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:28.122208,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:29.355189,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:30.614660,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:31.796698,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:33.097569,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:34.304450,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:35.563974,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:36.924268,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:38.247182,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.74)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:39.490949,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.566666666666667)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:40.795893,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.94, 2.706086956521739)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:42.079335,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:43.302198,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:44.551869,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:46.055444,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:47.310717,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:48.664641,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:50.225613,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:51.756054,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:53.035093,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 106.66666666666666)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:54.342531,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 560.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:55.615443,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:56.849969,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:58.149401,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:40:59.399023,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:41:00.553541,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:41:01.748253,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:41:02.845415,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:41:04.046438,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:41:05.337107,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:41:06.531246,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:41:07.724256,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:41:08.924526,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:41:10.103678,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.605)","(5.5, 11.5, 10.36)"
07-01-2023 09:41:11.305702,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.73)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:12.622946,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.719130434782609)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:13.888606,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.719130434782609)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:15.069068,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.719130434782609)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:16.249040,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.719130434782609)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:17.443153,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:18.565828,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:19.823550,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:21.060434,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:22.199459,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:23.297759,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:24.413288,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:25.531895,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:26.705841,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 27.0)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:27.864768,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:28.967361,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:30.067796,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:31.168742,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:32.320516,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 105.55555555555556)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:33.479029,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 550.0, 131.66666666666669)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:34.703044,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 540.0, 104.44444444444444)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:35.808932,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 540.0, 104.44444444444444)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:36.978578,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 540.0, 104.44444444444444)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:38.122869,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 540.0, 104.44444444444444)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:39.158983,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 540.0, 104.44444444444444)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:40.342119,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 540.0, 104.44444444444444)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6237500000000002)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:41.539016,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 540.0, 104.44444444444444)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.7425)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:42.704331,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 540.0, 104.44444444444444)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.7425)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:43.844250,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 540.0, 104.44444444444444)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.7425)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:45.018778,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 540.0, 104.44444444444444)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.7425)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:46.206012,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 540.0, 104.44444444444444)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.7425)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:47.404770,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 540.0, 104.44444444444444)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.7425)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:48.661203,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 540.0, 104.44444444444444)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.732173913043478)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:49.866395,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 540.0, 104.44444444444444)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6425)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:51.015224,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 540.0, 104.44444444444444)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6425)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:52.331967,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 540.0, 104.44444444444444)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6425)","(5.5, 11.5, 7.766666666666667)"
07-01-2023 09:41:53.624898,"(21.0, 80.0, 42.5)","(71.0, 580.0, 317.5)","(18.0, 42.0, 30.75)","(2.7, 5.3, 4.2375)","(61.0, 540.0, 104.44444444444444)","(3.8, 5.7, 4.323529411764706)","(2.6, 2.98, 2.6425)","(5.5, 11.5, 7.766666666666667)"
