,Stella Star,Madi Moonshine,Destini Fresco,Magic Zimba,Elektra Storm,Up There Rocco
08-01-2023 17:00:56.595052,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:00:57.575033,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:00:58.540967,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:00:59.451077,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:00.394292,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:01.320339,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:02.366190,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:03.414273,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:04.418627,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:05.335646,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:06.328818,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:07.331592,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:08.433351,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:09.466163,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:10.465915,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:11.426396,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:12.460538,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:13.515970,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:14.546842,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:15.595963,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:16.640083,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:17.522384,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:18.533777,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:19.610451,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:20.634724,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:21.675292,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:22.696081,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:23.730188,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:24.690956,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:25.696614,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:26.780941,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:27.825415,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:28.793218,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:29.746719,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:30.813003,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:31.939540,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:33.094567,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:34.264828,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:35.521427,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:36.552265,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:37.670608,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:38.712553,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:39.799569,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:40.939909,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:42.022849,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:43.096537,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:44.060360,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:45.096140,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:46.059916,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:47.080385,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:48.202275,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:49.262024,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:50.216412,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:51.246654,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:52.278636,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:53.222393,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:54.250838,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:55.320550,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:56.328548,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:57.245282,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:58.209510,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:01:59.148940,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:00.167045,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:01.176594,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:02.259037,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:03.282443,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:04.181904,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:05.147478,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:06.114980,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:07.061661,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:08.110062,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:09.156801,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:10.092363,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:10.961151,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:11.951306,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:12.894180,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:13.856548,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:14.925774,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:16.085496,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:17.100844,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:18.229109,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:19.408880,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:20.377573,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:21.252580,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:22.248775,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:23.206451,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:24.245085,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:25.240661,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:26.244750,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:27.087480,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:28.028180,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:29.105550,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:30.111502,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:31.063851,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:31.936123,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:32.900303,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:33.958464,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:34.955823,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:35.942610,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:36.823672,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:37.753989,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:38.739248,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
08-01-2023 17:02:39.827498,"(9.0, 19.0, 10.333333333333332)","(31.0, 130.0, 89.23076923076923)","(8.0, 16.0, 8.65)","(14.0, 48.0, 34.92307692307692)","(12.0, 34.0, 27.235294117647058)","(1.18, 1.49, 1.235128205128205)"
