,Office Bad Boy,Matai Reactor,Perfect Feeling,Duke Nz,Bettor Rocknroll,After Darn,Jang Pel,Abbey Diadema,Regal Nightshade Nz
07-12-2022 18:33:36.976273,"(7.0, 11.5, 11.11111111111111)","(3.1, 3.45, 3.37)","(10.0, 14.5, 14.090909090909092)","(10.0, 99999, 99990)","(2.6, 3.15, 3.1176470588235294)","(26.0, 42.0, 37.0)","(31.0, 65.0, 53.666666666666664)","(15.0, 17.5, 16.916666666666668)","(17.0, 99999, 99990)"
07-12-2022 18:33:38.319129,"(7.0, 11.5, 10.916666666666666)","(3.1, 3.45, 3.37)","(10.0, 14.5, 14.25)","(10.0, 99999, 99990)","(2.6, 3.15, 3.1176470588235294)","(26.0, 40.0, 37.0)","(31.0, 65.0, 52.25)","(15.0, 17.0, 15.942307692307692)","(17.0, 99999, 99990)"
07-12-2022 18:33:39.662589,"(7.0, 11.5, 10.916666666666666)","(3.1, 3.45, 3.4113636363636366)","(10.0, 16.0, 15.5)","(10.0, 99999, 99990)","(2.6, 3.15, 3.1176470588235294)","(26.0, 40.0, 40.0)","(31.0, 65.0, 53.666666666666664)","(15.0, 16.0, 15.94)","(17.0, 99999, 99990)"
07-12-2022 18:33:41.041908,"(7.0, 11.5, 10.961538461538462)","(3.1, 3.4, 3.3649253731343283)","(10.0, 16.0, 15.826086956521738)","(10.0, 99999, 99990)","(2.6, 3.15, 3.1176470588235294)","(26.0, 48.0, 44.0)","(31.0, 65.0, 53.666666666666664)","(14.0, 16.0, 17.26923076923077)","(17.0, 99999, 99990)"
07-12-2022 18:33:42.329981,"(7.0, 11.5, 11.255555555555556)","(3.1, 3.45, 3.3649253731343283)","(10.0, 16.0, 15.826086956521738)","(10.0, 99999, 99990)","(2.6, 3.15, 3.1612244897959183)","(26.0, 48.0, 42.666666666666664)","(31.0, 65.0, 49.416666666666664)","(14.0, 17.5, 15.953125)","(17.0, 99999, 99990)"
07-12-2022 18:33:43.617806,"(7.0, 11.5, 11.255555555555556)","(3.1, 3.4, 3.393181818181818)","(10.0, 16.0, 15.777777777777779)","(10.0, 99999, 99990)","(2.6, 3.2, 3.1612244897959183)","(26.0, 46.0, 42.666666666666664)","(31.0, 65.0, 49.416666666666664)","(14.0, 16.0, 16.49685534591195)","(16.0, 99999, 99990)"
07-12-2022 18:33:44.993633,"(7.0, 11.0, 10.913793103448276)","(3.1, 3.5, 3.4413793103448276)","(10.0, 16.0, 15.936170212765958)","(10.0, 99999, 99990)","(2.6, 3.15, 3.097058823529412)","(26.0, 46.0, 42.0)","(31.0, 65.0, 49.214285714285715)","(14.0, 16.5, 17.480392156862745)","(16.0, 99999, 99990)"
07-12-2022 18:33:46.375245,"(7.0, 11.0, 10.148148148148149)","(3.1, 3.5, 3.4625000000000004)","(10.0, 16.0, 15.916666666666666)","(10.0, 99999, 99990)","(2.6, 3.15, 2.9805405405405407)","(26.0, 46.0, 44.0)","(31.0, 65.0, 52.0)","(14.0, 17.5, 17.47887323943662)","(16.0, 99999, 99990)"
07-12-2022 18:33:47.718379,"(7.0, 10.5, 10.092857142857143)","(3.1, 3.5, 3.4529411764705884)","(10.0, 16.0, 15.916666666666666)","(10.0, 99999, 99990)","(2.6, 3.0, 2.965921052631579)","(26.0, 46.0, 44.666666666666664)","(31.0, 60.0, 52.0)","(14.0, 17.5, 17.916666666666668)","(16.0, 99999, 99990)"
07-12-2022 18:33:49.025782,"(7.0, 10.5, 9.866216216216216)","(3.0, 3.5, 3.4058823529411764)","(11.0, 16.0, 15.916666666666666)","(10.0, 99999, 99990)","(2.6, 3.05, 3.0006944444444446)","(31.0, 46.0, 42.0)","(31.0, 60.0, 45.333333333333336)","(14.0, 18.0, 17.931972789115648)","(16.0, 99999, 99990)"
07-12-2022 18:33:50.350041,"(7.0, 10.5, 9.866216216216216)","(3.0, 3.5, 3.5)","(11.0, 16.0, 15.8125)","(10.0, 99999, 99990)","(2.6, 3.05, 3.084390243902439)","(31.0, 48.0, 42.0)","(31.0, 60.0, 46.5)","(14.0, 18.0, 17.931972789115648)","(16.0, 99999, 99990)"
07-12-2022 18:33:51.705938,"(7.0, 10.5, 9.866216216216216)","(3.0, 3.6, 3.5946428571428575)","(11.0, 16.0, 15.15625)","(10.0, 99999, 99990)","(2.6, 3.1, 3.09)","(31.0, 48.0, 42.0)","(31.0, 55.0, 48.5)","(14.0, 18.0, 17.931972789115648)","(16.0, 99999, 99990)"
07-12-2022 18:33:53.166974,"(8.0, 10.5, 9.866216216216216)","(3.0, 3.6, 3.5863636363636364)","(11.0, 16.0, 15.5)","(10.0, 99999, 99990)","(2.5, 3.1, 3.09)","(31.0, 48.0, 42.0)","(31.0, 55.0, 46.333333333333336)","(14.0, 18.0, 17.479166666666668)","(15.0, 99999, 99990)"
07-12-2022 18:33:54.487010,"(8.0, 10.5, 9.714285714285715)","(3.0, 3.6, 3.5906976744186045)","(11.0, 16.0, 14.642857142857142)","(10.0, 99999, 99990)","(2.5, 3.1, 3.0987096774193548)","(31.0, 48.0, 42.0)","(31.0, 55.0, 53.14285714285714)","(14.0, 17.5, 16.825581395348838)","(15.0, 99999, 99990)"
07-12-2022 18:33:55.707391,"(8.0, 10.5, 9.714285714285715)","(3.0, 3.6, 3.5906976744186045)","(11.0, 15.0, 14.772727272727273)","(10.0, 99999, 99990)","(2.5, 3.1, 2.9543243243243245)","(31.0, 48.0, 44.0)","(31.0, 55.0, 56.0)","(14.0, 17.0, 16.568181818181817)","(15.0, 99999, 99990)"
07-12-2022 18:33:57.012005,"(8.0, 10.5, 10.041666666666666)","(3.0, 3.65, 3.583333333333333)","(11.0, 16.0, 13.636363636363637)","(10.0, 99999, 99990)","(2.5, 2.96, 2.964)","(31.0, 48.0, 45.333333333333336)","(31.0, 60.0, 54.85714285714286)","(14.0, 17.0, 16.568181818181817)","(15.0, 99999, 99990)"
07-12-2022 18:33:58.380709,"(8.0, 10.0, 9.672727272727272)","(3.0, 3.65, 3.5928571428571425)","(11.0, 14.0, 13.4)","(10.0, 99999, 99990)","(2.5, 3.0, 2.9096774193548387)","(31.0, 50.0, 47.2)","(31.0, 60.0, 54.85714285714286)","(14.0, 17.0, 16.714285714285715)","(15.0, 99999, 99990)"
07-12-2022 18:33:59.685684,"(8.0, 10.0, 9.544736842105264)","(3.0, 3.65, 3.5166666666666666)","(11.0, 14.0, 13.955882352941176)","(10.0, 99999, 99990)","(2.5, 3.0, 2.9485714285714284)","(31.0, 50.0, 48.0)","(31.0, 60.0, 52.0)","(14.0, 17.0, 17.25)","(15.0, 99999, 99990)"
07-12-2022 18:34:00.916280,"(8.0, 10.5, 9.544736842105264)","(3.0, 3.65, 3.457692307692308)","(11.0, 14.0, 13.955882352941176)","(10.0, 99999, 99990)","(2.5, 3.0, 2.9957142857142856)","(31.0, 50.0, 48.0)","(31.0, 60.0, 52.0)","(14.0, 17.5, 17.41025641025641)","(15.0, 99999, 99990)"
07-12-2022 18:34:02.191545,"(8.0, 10.5, 9.626470588235295)","(3.0, 3.55, 3.453846153846154)","(11.0, 14.0, 13.955882352941176)","(10.0, 99999, 99990)","(2.5, 3.15, 3.0832558139534885)","(31.0, 50.0, 44.0)","(31.0, 60.0, 52.0)","(14.0, 17.5, 17.41025641025641)","(15.0, 99999, 99990)"
07-12-2022 18:34:03.407089,"(8.0, 10.5, 9.626470588235295)","(3.0, 3.55, 3.454761904761905)","(11.0, 14.0, 13.955882352941176)","(10.0, 99999, 99990)","(2.5, 3.1, 3.0832558139534885)","(31.0, 50.0, 44.0)","(31.0, 60.0, 52.0)","(14.0, 17.5, 17.330645161290324)","(15.0, 99999, 99990)"
07-12-2022 18:34:04.685936,"(8.0, 10.0, 9.653333333333332)","(3.0, 3.55, 3.5328125)","(11.0, 14.0, 13.955882352941176)","(10.0, 99999, 99990)","(2.5, 3.1, 3.036)","(31.0, 50.0, 51.2)","(31.0, 60.0, 52.0)","(14.0, 17.5, 17.41025641025641)","(15.0, 99999, 99990)"
07-12-2022 18:34:06.024010,"(8.0, 10.5, 9.51)","(3.0, 3.65, 3.5205882352941176)","(11.0, 14.0, 9.047058823529412)","(10.0, 99999, 99990)","(2.5, 3.1, 3.011111111111111)","(31.0, 55.0, 51.111111111111114)","(31.0, 60.0, 54.44444444444444)","(14.0, 17.5, 16.98)","(16.0, 99999, 99990)"
07-12-2022 18:34:07.296192,"(8.0, 10.5, 9.718032786885246)","(3.0, 3.75, 3.5205882352941176)","(11.0, 10.5, 9.4)","(10.0, 99999, 99990)","(2.5, 3.1, 3.127586206896552)","(31.0, 65.0, 55.0)","(31.0, 65.0, 56.81818181818182)","(14.0, 18.0, 17.714285714285715)","(16.0, 99999, 99990)"
07-12-2022 18:34:08.664560,"(8.0, 10.5, 10.15)","(3.0, 3.7, 3.6194174757281554)","(11.0, 9.8, 9.512068965517242)","(10.0, 99999, 99990)","(2.5, 3.2, 2.4661290322580647)","(31.0, 70.0, 32.57142857142857)","(31.0, 65.0, 41.36363636363637)","(14.0, 18.0, 14.727272727272727)","(16.0, 99999, 99990)"
07-12-2022 18:34:09.890921,"(8.0, 12.5, 8.6)","(3.0, 3.9, 3.808333333333333)","(11.0, 12.0, 7.2155172413793105)","(10.0, 99999, 99990)","(2.5, 3.25, 2.4661290322580647)","(31.0, 90.0, 32.57142857142857)","(31.0, 75.0, 41.36363636363637)","(14.0, 22.0, 14.727272727272727)","(16.0, 99999, 99990)"
07-12-2022 18:34:11.375597,"(8.0, 12.5, 8.6)","(3.0, 3.9, 3.808333333333333)","(11.0, 12.0, 8.035714285714286)","(10.0, 99999, 99990)","(2.5, 3.25, 2.7933333333333334)","(31.0, 90.0, 38.0)","(31.0, 75.0, 54.0)","(14.0, 22.0, 14.727272727272727)","(16.0, 99999, 99990)"
07-12-2022 18:34:12.712876,"(8.0, 12.5, 9.5)","(3.0, 3.5, 3.8)","(11.0, 12.0, 6.733333333333333)","(10.0, 99999, 99990)","(2.5, 2.86, 2.972608695652174)","(31.0, 80.0, 49.5)","(31.0, 70.0, 47.5)","(14.0, 22.0, 17.5)","(16.0, 99999, 99990)"
07-12-2022 18:34:13.968712,"(8.0, 12.0, 10.040000000000001)","(3.0, 3.9, 3.083636363636364)","(11.0, 7.0, 8.68)","(10.0, 99999, 99990)","(2.5, 3.25, 2.8433333333333333)","(31.0, 75.0, 49.5)","(31.0, 70.0, 52.0)","(14.0, 21.0, 15.181818181818182)","(16.0, 99999, 99990)"
07-12-2022 18:34:15.209964,"(8.0, 12.5, 8.72)","(3.0, 4.0, 3.083636363636364)","(11.0, 11.5, 6.4)","(10.0, 99999, 99990)","(2.5, 3.45, 2.9274999999999998)","(31.0, 75.0, 41.0)","(31.0, 70.0, 52.0)","(14.0, 22.0, 15.181818181818182)","(16.0, 99999, 99990)"
07-12-2022 18:34:16.483205,"(8.0, 12.5, 8.966666666666667)","(3.0, 4.0, 4.231034482758621)","(11.0, 7.0, 6.7)","(10.0, 99999, 99990)","(2.5, 3.45, 2.591089108910891)","(31.0, 75.0, 44.4)","(31.0, 70.0, 45.833333333333336)","(14.0, 22.0, 15.333333333333334)","(16.0, 99999, 99990)"
