,Art Major,Bucks,Jaffastock,Tametomo,Allyrock,Rippa Choice,Roederer
08-01-2023 14:42:54.428247,"(2.9, 3.25, 3.230722891566265)","(5.5, 8.4, 8.175)","(4.8, 6.6, 6.3)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.52)","(7.5, 11.5, 9.61)","(51.0, 150.0, 134.0)"
08-01-2023 14:42:55.524462,"(2.9, 3.25, 3.230722891566265)","(5.5, 8.4, 8.175)","(4.8, 6.6, 6.3)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.52)","(7.5, 11.5, 9.61)","(51.0, 150.0, 134.0)"
08-01-2023 14:42:56.532093,"(2.9, 3.25, 3.230722891566265)","(5.5, 8.4, 8.175)","(4.8, 6.6, 6.3)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.52)","(7.5, 11.5, 9.61)","(51.0, 150.0, 134.0)"
08-01-2023 14:42:57.586543,"(2.9, 3.25, 3.230722891566265)","(5.5, 8.4, 8.175)","(4.8, 6.6, 6.3)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.68)","(7.5, 11.5, 9.97)","(51.0, 150.0, 134.0)"
08-01-2023 14:42:58.709164,"(2.9, 3.25, 3.15)","(5.5, 8.2, 8.15151515151515)","(4.8, 6.6, 6.449999999999999)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.68)","(7.5, 11.5, 9.97)","(51.0, 150.0, 134.0)"
08-01-2023 14:42:59.798388,"(2.9, 3.25, 3.15)","(5.5, 8.2, 8.15151515151515)","(4.8, 6.6, 6.449999999999999)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.68)","(7.5, 11.5, 9.97)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:00.854401,"(2.9, 3.25, 3.15)","(5.5, 8.2, 8.15151515151515)","(4.8, 6.6, 6.449999999999999)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.68)","(7.5, 11.5, 11.006451612903227)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:01.929441,"(2.9, 3.25, 3.15)","(5.5, 8.2, 7.88)","(4.8, 6.6, 6.449999999999999)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.68)","(7.5, 11.5, 11.006451612903227)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:02.863627,"(2.9, 3.25, 3.15)","(5.5, 8.2, 7.88)","(4.8, 6.6, 6.449999999999999)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.68)","(7.5, 11.5, 10.99)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:03.958678,"(2.9, 3.25, 3.231176470588235)","(5.5, 8.2, 7.88)","(4.8, 6.8, 6.4363636363636365)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.885714285714286)","(7.5, 11.5, 10.99)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:04.930012,"(2.9, 3.25, 3.231609195402299)","(5.5, 8.2, 7.666666666666667)","(4.8, 6.8, 6.4363636363636365)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.885714285714286)","(7.5, 11.5, 10.99)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:05.942682,"(2.9, 3.25, 3.231609195402299)","(5.5, 8.2, 7.666666666666667)","(4.8, 6.8, 6.4363636363636365)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.885714285714286)","(7.5, 11.5, 10.99)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:06.885468,"(2.9, 3.25, 3.231609195402299)","(5.5, 8.2, 7.666666666666667)","(4.8, 6.8, 6.4363636363636365)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.885714285714286)","(7.5, 11.5, 10.99)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:07.938643,"(2.9, 3.25, 3.231609195402299)","(5.5, 8.2, 7.666666666666667)","(4.8, 6.8, 6.4363636363636365)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.885714285714286)","(7.5, 11.5, 10.99)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:08.917519,"(2.9, 3.25, 3.231609195402299)","(5.5, 8.2, 7.666666666666667)","(4.8, 6.8, 6.4363636363636365)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.885714285714286)","(7.5, 11.5, 10.99)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:09.845059,"(2.9, 3.25, 3.231609195402299)","(5.5, 8.2, 7.666666666666667)","(4.8, 6.8, 6.4363636363636365)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.885714285714286)","(7.5, 11.5, 10.99)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:10.924350,"(2.9, 3.25, 3.231609195402299)","(5.5, 8.2, 7.666666666666667)","(4.8, 6.8, 6.3)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.885714285714286)","(7.5, 11.5, 9.781818181818181)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:12.000484,"(2.9, 3.25, 3.231609195402299)","(5.5, 8.2, 7.685714285714285)","(4.8, 6.8, 6.3)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.885714285714286)","(7.5, 11.5, 9.781818181818181)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:13.071638,"(2.9, 3.25, 3.231609195402299)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.885714285714286)","(7.5, 11.5, 9.781818181818181)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:14.180530,"(2.9, 3.25, 3.231609195402299)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.885714285714286)","(7.5, 11.5, 9.781818181818181)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:15.181667,"(2.9, 3.25, 3.231609195402299)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.885714285714286)","(7.5, 11.5, 9.781818181818181)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:16.128672,"(2.9, 3.25, 3.231609195402299)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.885714285714286)","(7.5, 11.5, 9.781818181818181)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:17.119439,"(2.9, 3.25, 3.231609195402299)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.885714285714286)","(7.5, 11.5, 9.781818181818181)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:18.108268,"(2.9, 3.25, 3.231609195402299)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.885714285714286)","(7.5, 11.5, 9.781818181818181)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:19.132882,"(2.9, 3.25, 3.231609195402299)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.8, 4.6125)","(7.0, 9.8, 8.733333333333333)","(7.5, 11.5, 10.10909090909091)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:20.177978,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 11.021875)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:21.171316,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 11.021875)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:22.076689,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 11.021875)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:23.121466,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 11.021875)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:24.242841,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 11.021875)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:25.250638,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 11.021875)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:26.254920,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 11.021875)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:27.238526,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 11.021875)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:28.201540,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 11.021875)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:29.226219,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 11.021875)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:30.276954,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 10.10909090909091)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:31.258613,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 10.10909090909091)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:32.239647,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 10.10909090909091)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:33.110993,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 10.10909090909091)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:34.130713,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 10.10909090909091)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:35.130918,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 10.10909090909091)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:36.119040,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 10.10909090909091)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:37.104625,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 10.10909090909091)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:38.045686,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 10.10909090909091)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:39.015834,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 10.10909090909091)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:39.993417,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 10.10909090909091)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:40.992455,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 10.10909090909091)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:41.954401,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.75)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.5, 10.10909090909091)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:43.219423,"(2.9, 3.25, 3.17)","(5.5, 8.2, 7.779999999999999)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.588235294117649)","(7.5, 11.5, 10.796875)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:44.186118,"(2.9, 3.25, 3.2294871794871796)","(5.5, 9.4, 7.779999999999999)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.588235294117649)","(7.5, 11.5, 10.838235294117647)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:45.123797,"(2.9, 3.25, 3.2294871794871796)","(5.5, 8.8, 7.771428571428571)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.588235294117649)","(7.5, 11.5, 10.838235294117647)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:46.195205,"(2.9, 3.25, 3.2294871794871796)","(5.5, 8.8, 7.771428571428571)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.588235294117649)","(7.5, 11.5, 10.838235294117647)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:47.371750,"(2.9, 3.25, 3.2294871794871796)","(5.5, 8.8, 7.771428571428571)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.588235294117649)","(7.5, 11.5, 10.838235294117647)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:48.424157,"(2.9, 3.25, 3.2294871794871796)","(5.5, 8.8, 7.709090909090909)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.5, 9.618181818181817)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:49.460573,"(2.9, 3.25, 3.2294871794871796)","(5.5, 8.6, 7.933333333333333)","(4.8, 6.8, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.5, 9.618181818181817)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:50.492209,"(2.9, 3.25, 3.2294871794871796)","(5.5, 8.6, 8.066666666666666)","(4.8, 6.8, 6.2375)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.588235294117649)","(7.5, 11.5, 10.838235294117647)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:51.543825,"(2.9, 3.25, 3.2294871794871796)","(5.5, 8.8, 8.6)","(4.8, 6.8, 5.966666666666667)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.588235294117649)","(7.5, 11.5, 10.796875)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:52.600325,"(2.9, 3.25, 3.2294871794871796)","(5.5, 9.0, 8.6)","(4.8, 6.8, 5.966666666666667)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.588235294117649)","(7.5, 11.5, 10.796875)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:53.648908,"(2.9, 3.25, 3.2294871794871796)","(5.5, 9.0, 8.6)","(4.8, 6.8, 6.2444444444444445)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.588235294117649)","(7.5, 11.5, 10.796875)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:54.674724,"(2.9, 3.25, 3.2294871794871796)","(5.5, 9.0, 8.6)","(4.8, 6.8, 6.2444444444444445)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.588235294117649)","(7.5, 11.5, 10.796875)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:55.727223,"(2.9, 3.25, 3.2294871794871796)","(5.5, 9.0, 8.6)","(4.8, 6.8, 6.2444444444444445)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.588235294117649)","(7.5, 11.5, 10.796875)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:56.759929,"(2.9, 3.25, 3.2294871794871796)","(5.5, 9.0, 8.6)","(4.8, 6.8, 6.2444444444444445)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.588235294117649)","(7.5, 11.5, 10.796875)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:57.840321,"(2.9, 3.25, 3.2294871794871796)","(5.5, 9.0, 8.6)","(4.8, 6.8, 6.2444444444444445)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.588235294117649)","(7.5, 11.5, 10.796875)","(51.0, 150.0, 134.0)"
08-01-2023 14:43:58.959728,"(2.9, 3.25, 3.2294871794871796)","(5.5, 9.0, 8.6)","(4.8, 6.8, 6.2444444444444445)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.588235294117649)","(7.5, 11.5, 10.796875)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:00.064430,"(2.9, 3.25, 3.1045454545454545)","(5.5, 9.0, 8.6)","(4.8, 6.8, 6.6863636363636365)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.5, 10.703703703703704)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:01.193391,"(2.9, 3.25, 3.1045454545454545)","(5.5, 9.0, 8.333333333333334)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 10.703703703703704)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:02.161999,"(2.9, 3.25, 3.1045454545454545)","(5.5, 9.0, 8.333333333333334)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 10.703703703703704)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:03.156319,"(2.9, 3.25, 3.1045454545454545)","(5.5, 9.0, 8.333333333333334)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 10.703703703703704)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:04.090288,"(2.9, 3.25, 3.1045454545454545)","(5.5, 9.0, 8.333333333333334)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 10.703703703703704)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:05.077308,"(2.9, 3.25, 3.1045454545454545)","(5.5, 9.0, 8.333333333333334)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 10.703703703703704)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:06.100231,"(2.9, 3.25, 3.1045454545454545)","(5.5, 9.0, 8.333333333333334)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 10.703703703703704)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:07.123250,"(2.9, 3.25, 3.1045454545454545)","(5.5, 9.0, 8.333333333333334)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 10.533333333333333)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:08.235764,"(2.9, 3.25, 3.1045454545454545)","(5.5, 9.0, 8.333333333333334)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 9.444444444444445)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:09.319693,"(2.9, 3.25, 3.1045454545454545)","(5.5, 9.0, 8.333333333333334)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 9.6)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:10.393521,"(2.9, 3.25, 3.1045454545454545)","(5.5, 9.0, 8.333333333333334)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 9.6)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:11.372046,"(2.9, 3.25, 3.1045454545454545)","(5.5, 9.0, 8.333333333333334)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 9.6)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:12.401394,"(2.9, 3.25, 3.1045454545454545)","(5.5, 9.0, 8.333333333333334)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 9.799999999999999)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:13.458557,"(2.9, 3.25, 3.1045454545454545)","(5.5, 9.0, 8.333333333333334)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 9.799999999999999)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:14.538058,"(2.9, 3.25, 3.1045454545454545)","(5.5, 9.0, 8.333333333333334)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 9.799999999999999)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:15.554502,"(2.9, 3.25, 3.1045454545454545)","(5.5, 9.0, 8.333333333333334)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 9.799999999999999)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:16.474210,"(2.9, 3.25, 3.1045454545454545)","(5.5, 9.0, 8.333333333333334)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 9.799999999999999)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:17.429131,"(2.9, 3.25, 3.1045454545454545)","(5.5, 9.0, 8.333333333333334)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 9.799999999999999)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:18.644775,"(2.9, 3.25, 3.1045454545454545)","(5.5, 9.0, 8.333333333333334)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 9.799999999999999)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:19.733991,"(2.9, 3.25, 3.1045454545454545)","(5.5, 9.0, 8.166666666666666)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 9.799999999999999)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:20.738816,"(2.9, 3.25, 3.2294871794871796)","(5.5, 9.0, 8.84375)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 9.799999999999999)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:21.735081,"(2.9, 3.25, 3.2294871794871796)","(5.5, 9.0, 8.84375)","(4.8, 6.8, 6.35)","(4.2, 4.7, 4.575)","(7.0, 9.8, 9.605405405405406)","(7.5, 11.0, 9.799999999999999)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:22.815422,"(2.9, 3.25, 3.2294871794871796)","(5.5, 9.0, 8.84375)","(4.8, 6.8, 6.3375)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.0, 9.933333333333334)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:23.899048,"(2.9, 3.25, 3.17)","(5.5, 8.8, 8.72)","(4.8, 6.6, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.0, 9.933333333333334)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:24.967136,"(2.9, 3.25, 3.17)","(5.5, 8.8, 8.72)","(4.8, 6.6, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.0, 9.933333333333334)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:26.046194,"(2.9, 3.25, 3.17)","(5.5, 8.8, 8.717241379310346)","(4.8, 6.6, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.0, 9.933333333333334)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:27.055989,"(2.9, 3.25, 3.17)","(5.5, 8.8, 8.717241379310346)","(4.8, 6.6, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.0, 9.933333333333334)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:28.117183,"(2.9, 3.25, 3.17)","(5.5, 8.8, 8.717241379310346)","(4.8, 6.6, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.0, 9.933333333333334)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:29.186891,"(2.9, 3.25, 3.17)","(5.5, 8.8, 8.717241379310346)","(4.8, 6.6, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.0, 9.933333333333334)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:30.208097,"(2.9, 3.25, 3.17)","(5.5, 8.8, 8.2)","(4.8, 6.6, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.0, 9.933333333333334)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:31.216371,"(2.9, 3.25, 3.17)","(5.5, 8.8, 8.2)","(4.8, 6.6, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.0, 9.933333333333334)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:32.180918,"(2.9, 3.25, 3.17)","(5.5, 8.8, 8.2)","(4.8, 6.6, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.0, 9.933333333333334)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:33.140424,"(2.9, 3.25, 3.17)","(5.5, 8.8, 8.2)","(4.8, 6.6, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.0, 9.933333333333334)","(51.0, 150.0, 110.0)"
08-01-2023 14:44:34.203820,"(2.9, 3.25, 3.17)","(5.5, 8.8, 8.2)","(4.8, 6.6, 6.3)","(4.2, 4.7, 4.575)","(7.0, 9.8, 8.866666666666667)","(7.5, 11.0, 10.25)","(51.0, 150.0, 110.0)"
