,Lucky Fernando,Dewana Scotch,Dewana Burger,Deep Fever,Zippy Audi,Fabriola Yanis,Apache Shout,Arkansas
14-12-2022 19:34:17.313114,"(21.0, 40.0, 30.823529411764707)","(1.6, 1.79, 1.7678947368421052)","(4.8, 7.0, 6.357142857142857)","(12.0, 29.0, 25.842105263157894)","(9.0, 17.0, 16.666666666666668)","(19.0, 55.0, 39.705882352941174)","(7.5, 12.0, 11.447368421052632)","(21.0, 48.0, 46.333333333333336)"
14-12-2022 19:34:18.588101,"(21.0, 40.0, 29.954545454545453)","(1.6, 1.78, 1.768695652173913)","(4.8, 7.0, 6.357142857142857)","(12.0, 29.0, 21.181818181818183)","(9.0, 19.5, 18.86842105263158)","(19.0, 55.0, 43.18181818181819)","(7.5, 12.0, 11.785714285714285)","(21.0, 48.0, 46.82352941176471)"
14-12-2022 19:34:19.738367,"(21.0, 40.0, 28.36842105263158)","(1.6, 1.78, 1.7666666666666666)","(4.8, 7.0, 6.357142857142857)","(12.0, 23.0, 21.333333333333332)","(9.0, 19.5, 18.86842105263158)","(19.0, 55.0, 43.18181818181819)","(7.5, 12.0, 11.785714285714285)","(21.0, 48.0, 46.82352941176471)"
14-12-2022 19:34:20.797866,"(21.0, 40.0, 29.954545454545453)","(1.6, 1.78, 1.77)","(4.8, 7.0, 6.357142857142857)","(12.0, 23.0, 21.181818181818183)","(9.0, 19.5, 18.86842105263158)","(19.0, 55.0, 43.18181818181819)","(7.5, 12.0, 11.447368421052632)","(21.0, 48.0, 46.82352941176471)"
14-12-2022 19:34:22.006600,"(21.0, 40.0, 28.36842105263158)","(1.6, 1.78, 1.7675)","(4.8, 7.0, 6.357142857142857)","(12.0, 23.0, 21.333333333333332)","(9.0, 19.5, 18.86842105263158)","(19.0, 55.0, 43.18181818181819)","(7.5, 12.0, 11.785714285714285)","(21.0, 48.0, 46.82352941176471)"
14-12-2022 19:34:23.228349,"(21.0, 40.0, 28.36842105263158)","(1.6, 1.79, 1.7715384615384615)","(4.8, 7.0, 6.357142857142857)","(12.0, 23.0, 21.181818181818183)","(9.0, 19.5, 18.166666666666668)","(19.0, 55.0, 43.18181818181819)","(7.5, 12.0, 11.447368421052632)","(21.0, 48.0, 46.82352941176471)"
14-12-2022 19:34:24.488434,"(21.0, 40.0, 29.954545454545453)","(1.6, 1.79, 1.771111111111111)","(4.8, 7.0, 6.357142857142857)","(12.0, 23.0, 21.181818181818183)","(9.0, 19.5, 18.86842105263158)","(19.0, 55.0, 43.18181818181819)","(7.5, 12.0, 11.833333333333334)","(21.0, 48.0, 46.82352941176471)"
14-12-2022 19:34:25.679735,"(21.0, 40.0, 28.36842105263158)","(1.6, 1.79, 1.7668181818181818)","(4.8, 7.0, 6.357142857142857)","(12.0, 23.0, 21.181818181818183)","(9.0, 19.5, 18.86842105263158)","(19.0, 55.0, 43.18181818181819)","(7.5, 12.0, 11.833333333333334)","(21.0, 48.0, 46.82352941176471)"
14-12-2022 19:34:26.903135,"(21.0, 40.0, 28.36842105263158)","(1.6, 1.78, 1.7666666666666666)","(4.8, 7.0, 6.357142857142857)","(12.0, 23.0, 21.333333333333332)","(9.0, 19.5, 18.86842105263158)","(19.0, 55.0, 43.18181818181819)","(7.5, 12.0, 11.833333333333334)","(21.0, 48.0, 46.82352941176471)"
14-12-2022 19:34:28.219291,"(21.0, 40.0, 28.36842105263158)","(1.6, 1.78, 1.7675)","(4.8, 7.0, 6.357142857142857)","(12.0, 23.0, 21.333333333333332)","(9.0, 19.5, 18.86842105263158)","(19.0, 55.0, 43.18181818181819)","(7.5, 12.0, 11.681818181818182)","(21.0, 48.0, 46.82352941176471)"
14-12-2022 19:34:29.484468,"(21.0, 40.0, 29.954545454545453)","(1.6, 1.78, 1.7345454545454546)","(4.8, 7.0, 6.357142857142857)","(12.0, 23.0, 21.181818181818183)","(9.0, 19.5, 19.0)","(19.0, 55.0, 36.666666666666664)","(7.5, 12.0, 12.6)","(21.0, 48.0, 32.8)"
14-12-2022 19:34:30.690410,"(21.0, 40.0, 32.666666666666664)","(1.55, 1.79, 1.726)","(5.0, 6.4, 6.15)","(13.0, 23.0, 21.181818181818183)","(9.0, 19.5, 19.083333333333332)","(20.0, 55.0, 36.666666666666664)","(7.5, 13.0, 12.2)","(21.0, 48.0, 32.8)"
14-12-2022 19:34:31.743225,"(21.0, 40.0, 32.666666666666664)","(1.55, 1.77, 1.7627272727272727)","(5.0, 6.4, 6.218181818181819)","(13.0, 23.0, 21.38095238095238)","(9.0, 19.5, 19.083333333333332)","(20.0, 55.0, 36.666666666666664)","(7.5, 13.0, 12.2)","(21.0, 48.0, 32.8)"
14-12-2022 19:34:33.160743,"(21.0, 40.0, 32.666666666666664)","(1.55, 1.77, 1.7627272727272727)","(5.0, 6.4, 6.218181818181819)","(13.0, 23.0, 21.38095238095238)","(9.0, 19.5, 19.083333333333332)","(20.0, 55.0, 38.333333333333336)","(7.5, 13.5, 13.0)","(21.0, 55.0, 34.2)"
14-12-2022 19:34:34.402752,"(21.0, 40.0, 32.5)","(1.55, 1.77, 1.7475)","(5.0, 6.4, 6.15)","(13.0, 23.0, 21.210526315789473)","(9.0, 19.5, 19.083333333333332)","(20.0, 55.0, 38.333333333333336)","(7.5, 13.5, 13.0)","(21.0, 55.0, 34.2)"
14-12-2022 19:34:35.575637,"(21.0, 40.0, 28.529411764705884)","(1.55, 1.77, 1.7571428571428571)","(5.0, 6.4, 6.15)","(13.0, 23.0, 21.210526315789473)","(9.0, 19.5, 17.625)","(20.0, 55.0, 38.333333333333336)","(7.5, 13.5, 13.0)","(21.0, 55.0, 34.2)"
14-12-2022 19:34:36.868651,"(21.0, 40.0, 30.25)","(1.55, 1.77, 1.7423076923076923)","(5.0, 6.4, 6.15)","(13.0, 23.0, 21.38095238095238)","(9.0, 19.5, 19.105263157894736)","(20.0, 55.0, 45.90909090909091)","(7.5, 13.5, 12.61111111111111)","(21.0, 55.0, 40.714285714285715)"
14-12-2022 19:34:38.231414,"(21.0, 40.0, 30.25)","(1.55, 1.74, 1.7335714285714285)","(5.0, 6.4, 6.075)","(13.0, 23.0, 21.38095238095238)","(9.0, 19.5, 19.105263157894736)","(20.0, 55.0, 47.89473684210526)","(7.5, 13.5, 13.038461538461538)","(21.0, 55.0, 40.9375)"
14-12-2022 19:34:39.480484,"(21.0, 40.0, 34.526315789473685)","(1.55, 1.76, 1.7321428571428572)","(5.0, 6.2, 6.075)","(13.0, 23.0, 21.38095238095238)","(9.0, 19.5, 19.105263157894736)","(20.0, 50.0, 47.89473684210526)","(7.5, 13.5, 13.038461538461538)","(21.0, 55.0, 45.90909090909091)"
14-12-2022 19:34:40.785240,"(21.0, 38.0, 36.0)","(1.55, 1.76, 1.7346153846153847)","(5.0, 6.2, 6.109090909090909)","(13.0, 23.0, 21.210526315789473)","(9.0, 19.5, 19.166666666666668)","(20.0, 55.0, 46.0)","(7.5, 13.5, 12.61111111111111)","(21.0, 55.0, 38.0)"
14-12-2022 19:34:41.993808,"(21.0, 40.0, 33.06666666666667)","(1.55, 1.76, 1.7346153846153847)","(5.0, 6.2, 6.109090909090909)","(13.0, 23.0, 21.210526315789473)","(9.0, 19.5, 19.166666666666668)","(20.0, 48.0, 46.0)","(7.5, 13.5, 13.058823529411764)","(21.0, 50.0, 40.0)"
14-12-2022 19:34:43.201361,"(21.0, 38.0, 35.42857142857143)","(1.55, 1.76, 1.75625)","(5.0, 6.2, 6.075)","(13.0, 23.0, 21.38095238095238)","(9.0, 19.5, 19.166666666666668)","(20.0, 48.0, 46.0)","(7.5, 13.5, 12.4)","(21.0, 50.0, 45.09090909090909)"
14-12-2022 19:34:44.463554,"(21.0, 36.0, 33.0)","(1.55, 1.76, 1.7442857142857142)","(5.0, 6.4, 6.114285714285715)","(13.0, 23.0, 21.210526315789473)","(9.0, 19.5, 19.285714285714285)","(20.0, 48.0, 43.45454545454545)","(7.5, 13.5, 12.4)","(21.0, 50.0, 44.8)"
14-12-2022 19:34:45.632015,"(21.0, 36.0, 32.53846153846154)","(1.55, 1.77, 1.7648275862068965)","(5.0, 6.2, 6.075)","(13.0, 23.0, 21.210526315789473)","(9.0, 20.0, 19.285714285714285)","(20.0, 50.0, 43.45454545454545)","(7.5, 13.5, 12.4)","(21.0, 48.0, 44.44444444444444)"
14-12-2022 19:34:46.817609,"(21.0, 36.0, 32.53846153846154)","(1.55, 1.77, 1.7648275862068965)","(5.0, 6.2, 6.109090909090909)","(13.0, 23.0, 21.210526315789473)","(9.0, 20.0, 19.130434782608695)","(20.0, 50.0, 45.90909090909091)","(7.5, 13.5, 12.4)","(21.0, 46.0, 47.1578947368421)"
14-12-2022 19:34:47.928600,"(21.0, 36.0, 33.5)","(1.55, 1.75, 1.7472727272727273)","(5.0, 6.2, 5.836363636363636)","(13.0, 23.0, 21.38095238095238)","(9.0, 20.0, 19.130434782608695)","(20.0, 50.0, 45.90909090909091)","(7.5, 13.5, 12.4)","(21.0, 48.0, 47.1578947368421)"
14-12-2022 19:34:49.167040,"(21.0, 36.0, 32.25)","(1.55, 1.75, 1.7472727272727273)","(5.0, 6.2, 5.771428571428571)","(13.0, 23.0, 21.210526315789473)","(9.0, 20.0, 19.130434782608695)","(20.0, 50.0, 45.90909090909091)","(7.5, 13.5, 12.4)","(21.0, 48.0, 47.1578947368421)"
14-12-2022 19:34:50.379064,"(21.0, 36.0, 32.57142857142857)","(1.55, 1.75, 1.7349999999999999)","(5.0, 6.2, 5.771428571428571)","(13.0, 23.0, 21.38095238095238)","(9.0, 20.0, 19.130434782608695)","(20.0, 50.0, 45.90909090909091)","(7.5, 13.5, 12.4)","(21.0, 48.0, 47.1578947368421)"
14-12-2022 19:34:51.554180,"(21.0, 36.0, 32.57142857142857)","(1.55, 1.75, 1.7349999999999999)","(5.0, 6.2, 5.771428571428571)","(13.0, 23.0, 21.38095238095238)","(9.0, 20.0, 19.304347826086957)","(20.0, 50.0, 45.90909090909091)","(7.5, 13.5, 12.4)","(21.0, 48.0, 47.1578947368421)"
14-12-2022 19:34:52.723389,"(21.0, 36.0, 30.666666666666668)","(1.55, 1.75, 1.7486842105263158)","(5.0, 6.2, 5.866666666666666)","(13.0, 23.0, 21.210526315789473)","(9.0, 20.0, 19.304347826086957)","(20.0, 50.0, 45.90909090909091)","(7.5, 13.5, 12.4)","(21.0, 48.0, 47.1578947368421)"
14-12-2022 19:34:53.885170,"(21.0, 36.0, 30.545454545454547)","(1.55, 1.76, 1.7584210526315789)","(5.0, 6.2, 5.866666666666666)","(13.0, 23.0, 21.210526315789473)","(9.0, 20.0, 19.333333333333332)","(20.0, 50.0, 45.90909090909091)","(7.5, 13.5, 12.4)","(21.0, 48.0, 47.1578947368421)"
14-12-2022 19:34:55.135176,"(21.0, 34.0, 31.77777777777778)","(1.55, 1.76, 1.7584210526315789)","(5.0, 6.2, 5.958064516129032)","(13.0, 23.0, 21.38095238095238)","(9.0, 20.0, 18.857142857142858)","(20.0, 50.0, 45.90909090909091)","(7.5, 13.5, 12.4)","(21.0, 48.0, 47.1578947368421)"
14-12-2022 19:34:56.364198,"(21.0, 34.0, 31.77777777777778)","(1.55, 1.76, 1.7584210526315789)","(5.0, 6.2, 5.958064516129032)","(13.0, 23.0, 21.38095238095238)","(9.0, 20.0, 19.304347826086957)","(20.0, 50.0, 45.90909090909091)","(7.5, 13.5, 12.4)","(21.0, 48.0, 47.1578947368421)"
14-12-2022 19:34:57.591291,"(21.0, 34.0, 30.666666666666668)","(1.55, 1.76, 1.7572727272727273)","(5.0, 6.2, 5.958064516129032)","(13.0, 23.0, 21.210526315789473)","(9.0, 20.0, 19.304347826086957)","(20.0, 50.0, 45.90909090909091)","(7.5, 13.5, 12.4)","(21.0, 48.0, 47.1578947368421)"
14-12-2022 19:34:58.790311,"(21.0, 34.0, 30.666666666666668)","(1.55, 1.76, 1.7572727272727273)","(5.0, 6.2, 5.958064516129032)","(13.0, 23.0, 21.210526315789473)","(9.0, 20.0, 19.304347826086957)","(20.0, 50.0, 45.90909090909091)","(7.5, 13.5, 12.4)","(21.0, 48.0, 47.1578947368421)"
14-12-2022 19:35:00.067892,"(21.0, 34.0, 31.77777777777778)","(1.55, 1.76, 1.739375)","(5.0, 6.2, 5.958064516129032)","(13.0, 23.0, 21.38095238095238)","(9.0, 20.0, 19.666666666666668)","(20.0, 50.0, 45.90909090909091)","(7.5, 13.5, 12.4)","(21.0, 48.0, 47.1578947368421)"
14-12-2022 19:35:01.328705,"(21.0, 34.0, 30.363636363636363)","(1.55, 1.76, 1.7442857142857142)","(5.0, 6.2, 5.842857142857143)","(13.0, 23.0, 21.210526315789473)","(9.0, 20.0, 19.666666666666668)","(20.0, 50.0, 45.90909090909091)","(7.5, 13.5, 12.4)","(21.0, 48.0, 47.1578947368421)"
14-12-2022 19:35:02.506027,"(21.0, 34.0, 30.363636363636363)","(1.55, 1.75, 1.7473333333333334)","(5.0, 6.2, 5.9222222222222225)","(13.0, 23.0, 21.210526315789473)","(9.0, 20.0, 19.666666666666668)","(20.0, 50.0, 36.888888888888886)","(7.5, 13.5, 12.4)","(21.0, 48.0, 41.0)"
14-12-2022 19:35:03.578372,"(21.0, 34.0, 30.363636363636363)","(1.55, 1.76, 1.738846153846154)","(5.0, 6.2, 5.9222222222222225)","(13.0, 23.0, 21.210526315789473)","(9.0, 20.0, 19.653846153846153)","(20.0, 48.0, 36.888888888888886)","(7.5, 13.5, 12.4)","(21.0, 48.0, 41.0)"
14-12-2022 19:35:04.844619,"(21.0, 34.0, 30.666666666666668)","(1.55, 1.77, 1.75875)","(5.0, 6.2, 5.958064516129032)","(13.0, 23.0, 21.210526315789473)","(9.0, 22.0, 19.5)","(20.0, 44.0, 42.125)","(7.5, 10.5, 9.961538461538462)","(21.0, 48.0, 39.333333333333336)"
14-12-2022 19:35:06.083033,"(21.0, 34.0, 32.0)","(1.55, 1.77, 1.75875)","(5.0, 6.2, 5.9222222222222225)","(13.0, 23.0, 22.055555555555557)","(9.0, 22.0, 19.5)","(20.0, 44.0, 42.125)","(7.5, 10.5, 10.0625)","(21.0, 50.0, 46.285714285714285)"
14-12-2022 19:35:07.215331,"(21.0, 34.0, 30.8)","(1.55, 1.77, 1.763076923076923)","(5.0, 6.2, 5.9222222222222225)","(13.0, 23.0, 22.055555555555557)","(9.0, 22.0, 21.464285714285715)","(20.0, 44.0, 42.125)","(7.5, 10.5, 10.7)","(21.0, 48.0, 46.285714285714285)"
14-12-2022 19:35:08.374283,"(21.0, 34.0, 30.8)","(1.45, 1.76, 1.74)","(5.0, 6.2, 5.932142857142857)","(14.0, 23.0, 22.2)","(11.0, 22.0, 21.464285714285715)","(21.0, 44.0, 42.125)","(8.0, 11.0, 10.7)","(21.0, 48.0, 46.5)"
14-12-2022 19:35:09.627625,"(21.0, 34.0, 31.53846153846154)","(1.45, 1.76, 1.75)","(5.0, 6.2, 5.9)","(14.0, 25.0, 22.5)","(11.0, 22.0, 21.482758620689655)","(21.0, 44.0, 42.333333333333336)","(8.0, 11.0, 10.025)","(21.0, 48.0, 46.5)"
14-12-2022 19:35:10.842526,"(21.0, 34.0, 32.0)","(1.45, 1.77, 1.74)","(5.0, 6.2, 5.9)","(14.0, 25.0, 22.5)","(11.0, 22.0, 21.482758620689655)","(21.0, 44.0, 42.333333333333336)","(8.0, 11.0, 10.025)","(21.0, 48.0, 46.5)"
14-12-2022 19:35:12.078202,"(21.0, 34.0, 30.444444444444443)","(1.45, 1.77, 1.74)","(5.0, 6.2, 5.9)","(14.0, 25.0, 23.0)","(11.0, 22.0, 21.482758620689655)","(21.0, 44.0, 42.333333333333336)","(8.0, 11.0, 10.025)","(21.0, 48.0, 47.07692307692308)"
14-12-2022 19:35:13.293143,"(21.0, 34.0, 31.333333333333332)","(1.45, 1.77, 1.752857142857143)","(5.0, 6.2, 5.9)","(14.0, 25.0, 23.0)","(11.0, 22.0, 21.482758620689655)","(21.0, 44.0, 42.333333333333336)","(8.0, 11.0, 10.025)","(21.0, 48.0, 36.90909090909091)"
14-12-2022 19:35:14.584210,"(21.0, 34.0, 30.8)","(1.45, 1.78, 1.7650000000000001)","(5.0, 6.2, 5.894444444444445)","(14.0, 25.0, 23.18181818181818)","(11.0, 22.0, 21.482758620689655)","(21.0, 44.0, 42.333333333333336)","(8.0, 11.0, 10.025)","(21.0, 50.0, 39.0)"
14-12-2022 19:35:15.861043,"(21.0, 34.0, 30.8)","(1.45, 1.78, 1.7650000000000001)","(5.0, 6.2, 5.894444444444445)","(14.0, 25.0, 23.18181818181818)","(11.0, 22.0, 21.482758620689655)","(21.0, 44.0, 42.333333333333336)","(8.0, 11.0, 10.025)","(21.0, 44.0, 37.6)"
14-12-2022 19:35:17.082431,"(21.0, 34.0, 32.0)","(1.45, 1.78, 1.7650000000000001)","(5.0, 6.2, 5.894444444444445)","(14.0, 25.0, 23.18181818181818)","(11.0, 22.0, 21.482758620689655)","(21.0, 44.0, 42.333333333333336)","(8.0, 11.0, 10.025)","(21.0, 44.0, 37.6)"
14-12-2022 19:35:18.288570,"(21.0, 34.0, 31.53846153846154)","(1.45, 1.78, 1.7650000000000001)","(5.0, 6.2, 5.894444444444445)","(14.0, 25.0, 23.18181818181818)","(11.0, 22.0, 21.482758620689655)","(21.0, 44.0, 42.333333333333336)","(8.0, 11.0, 10.025)","(21.0, 44.0, 37.6)"
14-12-2022 19:35:19.461549,"(21.0, 34.0, 31.454545454545453)","(1.45, 1.75, 1.7233333333333334)","(5.0, 6.2, 6.05)","(14.0, 25.0, 23.4)","(11.0, 22.0, 21.482758620689655)","(21.0, 44.0, 37.0)","(8.0, 11.0, 10.057142857142857)","(21.0, 44.0, 37.6)"
14-12-2022 19:35:20.684393,"(21.0, 34.0, 30.5)","(1.45, 1.76, 1.7538461538461538)","(5.0, 6.4, 6.0285714285714285)","(14.0, 25.0, 23.22222222222222)","(11.0, 22.0, 21.03846153846154)","(21.0, 44.0, 42.5)","(8.0, 11.0, 10.285714285714286)","(21.0, 44.0, 42.15384615384615)"
14-12-2022 19:35:21.755820,"(21.0, 34.0, 31.666666666666668)","(1.45, 1.75, 1.7457142857142858)","(5.0, 6.2, 6.05)","(14.0, 25.0, 23.22222222222222)","(11.0, 22.0, 21.479166666666668)","(21.0, 44.0, 43.0)","(8.0, 11.0, 10.285714285714286)","(21.0, 44.0, 42.15384615384615)"
14-12-2022 19:35:22.986337,"(21.0, 34.0, 32.13333333333333)","(1.45, 1.75, 1.7538461538461538)","(5.0, 6.2, 6.05)","(14.0, 25.0, 23.90909090909091)","(11.0, 22.0, 21.479166666666668)","(21.0, 44.0, 43.0)","(8.0, 11.0, 10.285714285714286)","(21.0, 44.0, 42.15384615384615)"
14-12-2022 19:35:24.172730,"(21.0, 34.0, 30.5)","(1.45, 1.76, 1.7538461538461538)","(5.0, 6.2, 6.022222222222222)","(14.0, 25.0, 23.90909090909091)","(11.0, 22.0, 21.63235294117647)","(21.0, 44.0, 43.0)","(8.0, 11.0, 10.285714285714286)","(21.0, 44.0, 42.15384615384615)"
14-12-2022 19:35:25.224588,"(21.0, 34.0, 31.454545454545453)","(1.45, 1.76, 1.7538461538461538)","(5.0, 6.2, 6.05)","(14.0, 25.0, 23.5)","(11.0, 22.0, 21.55357142857143)","(21.0, 44.0, 43.0)","(8.0, 11.0, 10.285714285714286)","(21.0, 44.0, 42.15384615384615)"
14-12-2022 19:35:26.453080,"(21.0, 34.0, 32.72727272727273)","(1.45, 1.75, 1.7453846153846153)","(5.0, 6.2, 6.05)","(14.0, 25.0, 23.8)","(11.0, 22.0, 21.55357142857143)","(21.0, 44.0, 43.0)","(8.0, 11.0, 10.285714285714286)","(21.0, 44.0, 42.15384615384615)"
14-12-2022 19:35:27.724291,"(21.0, 34.0, 32.44444444444444)","(1.45, 1.75, 1.7453846153846153)","(5.0, 6.2, 6.022222222222222)","(14.0, 25.0, 23.90909090909091)","(11.0, 22.0, 21.55357142857143)","(21.0, 44.0, 43.0)","(8.0, 11.0, 10.272727272727273)","(21.0, 44.0, 42.15384615384615)"
14-12-2022 19:35:28.972797,"(21.0, 34.0, 32.44444444444444)","(1.45, 1.75, 1.7453846153846153)","(5.0, 6.4, 6.022222222222222)","(14.0, 25.0, 23.90909090909091)","(11.0, 22.0, 21.55357142857143)","(21.0, 44.0, 43.0)","(8.0, 11.0, 10.31578947368421)","(21.0, 44.0, 42.15384615384615)"
14-12-2022 19:35:30.178815,"(21.0, 34.0, 32.72727272727273)","(1.45, 1.76, 1.7546666666666666)","(5.0, 6.4, 6.022222222222222)","(14.0, 25.0, 23.90909090909091)","(11.0, 22.0, 21.55357142857143)","(21.0, 44.0, 43.0)","(8.0, 11.0, 10.31578947368421)","(21.0, 44.0, 42.15384615384615)"
14-12-2022 19:35:31.358027,"(21.0, 34.0, 32.72727272727273)","(1.45, 1.76, 1.745)","(5.0, 6.2, 6.022222222222222)","(14.0, 25.0, 23.90909090909091)","(11.0, 22.0, 21.642857142857142)","(21.0, 44.0, 43.0)","(8.0, 11.0, 10.352941176470589)","(21.0, 44.0, 42.666666666666664)"
14-12-2022 19:35:32.594603,"(21.0, 34.0, 32.92307692307692)","(1.45, 1.75, 1.7285714285714286)","(5.0, 6.4, 6.1125)","(14.0, 25.0, 24.384615384615383)","(11.0, 22.0, 21.444444444444443)","(21.0, 44.0, 41.714285714285715)","(8.0, 11.0, 10.307692307692308)","(21.0, 44.0, 43.333333333333336)"
14-12-2022 19:35:33.819061,"(21.0, 34.0, 33.294117647058826)","(1.45, 1.72, 1.7111904761904762)","(5.0, 6.4, 6.1125)","(14.0, 25.0, 24.384615384615383)","(11.0, 22.0, 21.444444444444443)","(21.0, 44.0, 41.714285714285715)","(8.0, 11.0, 10.307692307692308)","(21.0, 44.0, 43.333333333333336)"
14-12-2022 19:35:34.995377,"(21.0, 40.0, 36.631578947368425)","(1.45, 1.72, 1.702222222222222)","(5.0, 6.4, 6.08)","(14.0, 25.0, 24.272727272727273)","(11.0, 24.0, 23.2)","(21.0, 46.0, 42.0)","(8.0, 11.0, 10.4375)","(21.0, 44.0, 43.333333333333336)"
14-12-2022 19:35:36.046195,"(21.0, 40.0, 36.44444444444444)","(1.45, 1.74, 1.7155555555555555)","(5.0, 6.4, 6.08)","(14.0, 27.0, 26.77777777777778)","(11.0, 24.0, 23.2)","(21.0, 48.0, 39.666666666666664)","(8.0, 11.0, 10.4375)","(21.0, 44.0, 43.333333333333336)"
14-12-2022 19:35:37.322301,"(21.0, 40.0, 36.44444444444444)","(1.45, 1.74, 1.7216666666666667)","(5.0, 6.4, 6.08)","(14.0, 27.0, 26.692307692307693)","(11.0, 24.0, 23.2)","(21.0, 48.0, 39.42857142857143)","(8.0, 11.0, 10.4375)","(21.0, 44.0, 43.333333333333336)"
14-12-2022 19:35:38.528398,"(21.0, 40.0, 33.6)","(1.45, 1.74, 1.7192592592592593)","(5.0, 6.4, 6.08)","(14.0, 27.0, 26.692307692307693)","(12.0, 24.0, 23.35135135135135)","(21.0, 48.0, 39.42857142857143)","(8.0, 11.0, 10.485714285714286)","(21.0, 44.0, 43.333333333333336)"
14-12-2022 19:35:39.637858,"(21.0, 40.0, 35.07692307692308)","(1.45, 1.74, 1.7192592592592593)","(5.0, 6.4, 6.08)","(14.0, 27.0, 26.692307692307693)","(12.0, 24.0, 23.35135135135135)","(21.0, 48.0, 39.42857142857143)","(8.0, 11.0, 10.485714285714286)","(21.0, 44.0, 43.333333333333336)"
14-12-2022 19:35:40.803287,"(21.0, 40.0, 36.44444444444444)","(1.45, 1.73, 1.726)","(5.0, 6.4, 6.08)","(14.0, 27.0, 26.714285714285715)","(12.0, 24.0, 23.35135135135135)","(21.0, 48.0, 39.42857142857143)","(8.0, 11.0, 10.485714285714286)","(21.0, 44.0, 43.333333333333336)"
14-12-2022 19:35:42.109420,"(21.0, 40.0, 35.733333333333334)","(1.45, 1.73, 1.7259090909090908)","(5.0, 6.4, 6.08)","(14.0, 27.0, 26.714285714285715)","(12.0, 24.0, 23.35135135135135)","(21.0, 48.0, 39.42857142857143)","(8.0, 11.0, 10.485714285714286)","(21.0, 44.0, 43.333333333333336)"
14-12-2022 19:35:43.308976,"(21.0, 40.0, 35.07692307692308)","(1.45, 1.73, 1.721111111111111)","(5.0, 6.4, 6.08)","(14.0, 27.0, 26.714285714285715)","(12.0, 24.0, 23.428571428571427)","(21.0, 48.0, 39.42857142857143)","(8.0, 11.0, 10.485714285714286)","(21.0, 44.0, 43.55555555555556)"
14-12-2022 19:35:44.561002,"(21.0, 38.0, 37.625)","(1.45, 1.73, 1.721111111111111)","(5.0, 6.4, 6.08)","(14.0, 27.0, 26.714285714285715)","(12.0, 24.0, 23.372093023255815)","(21.0, 48.0, 42.666666666666664)","(8.0, 11.0, 10.117647058823529)","(21.0, 44.0, 42.666666666666664)"
14-12-2022 19:35:45.826234,"(21.0, 40.0, 38.0)","(1.45, 1.73, 1.724375)","(5.0, 6.4, 6.048148148148148)","(14.0, 25.0, 24.714285714285715)","(12.0, 24.0, 23.307692307692307)","(21.0, 48.0, 44.266666666666666)","(8.0, 10.5, 9.733333333333333)","(21.0, 44.0, 42.666666666666664)"
14-12-2022 19:35:47.030602,"(21.0, 42.0, 36.18181818181818)","(1.45, 1.73, 1.724375)","(5.0, 6.4, 6.0625)","(14.0, 25.0, 24.714285714285715)","(12.0, 24.0, 23.307692307692307)","(21.0, 48.0, 44.266666666666666)","(8.0, 10.0, 9.56)","(21.0, 44.0, 43.0)"
14-12-2022 19:35:48.296793,"(21.0, 40.0, 38.5)","(1.45, 1.73, 1.7136363636363636)","(5.0, 6.4, 6.08235294117647)","(14.0, 25.0, 24.714285714285715)","(12.0, 24.0, 23.272727272727273)","(21.0, 48.0, 44.5)","(8.0, 10.0, 9.67)","(21.0, 46.0, 46.0)"
14-12-2022 19:35:49.420505,"(21.0, 40.0, 39.333333333333336)","(1.45, 1.72, 1.7092857142857143)","(5.0, 6.4, 6.1)","(14.0, 25.0, 24.714285714285715)","(12.0, 24.0, 23.5)","(21.0, 46.0, 44.5)","(8.0, 10.0, 9.67)","(21.0, 48.0, 46.714285714285715)"
14-12-2022 19:35:50.549358,"(21.0, 40.0, 39.333333333333336)","(1.45, 1.72, 1.7114864864864865)","(5.0, 6.4, 6.091428571428572)","(14.0, 25.0, 24.714285714285715)","(12.0, 24.0, 23.5)","(21.0, 46.0, 45.0)","(8.0, 10.0, 9.674999999999999)","(21.0, 48.0, 45.88235294117647)"
14-12-2022 19:35:51.695635,"(21.0, 40.0, 38.5)","(1.45, 1.72, 1.7137313432835821)","(5.0, 6.4, 6.091428571428572)","(14.0, 25.0, 24.714285714285715)","(12.0, 24.0, 23.5)","(21.0, 46.0, 45.42857142857143)","(8.0, 10.0, 9.674999999999999)","(21.0, 48.0, 46.714285714285715)"
14-12-2022 19:35:52.779365,"(21.0, 40.0, 38.5)","(1.45, 1.72, 1.7156451612903225)","(5.0, 6.4, 6.091428571428572)","(14.0, 25.0, 24.714285714285715)","(12.0, 24.0, 23.5)","(21.0, 46.0, 45.42857142857143)","(8.0, 10.0, 9.674999999999999)","(21.0, 48.0, 46.714285714285715)"
14-12-2022 19:35:53.845526,"(21.0, 40.0, 39.333333333333336)","(1.45, 1.73, 1.7248275862068965)","(5.0, 6.4, 6.091428571428572)","(14.0, 25.0, 24.714285714285715)","(12.0, 24.0, 23.5)","(21.0, 46.0, 45.42857142857143)","(8.0, 10.0, 9.674999999999999)","(21.0, 48.0, 45.88235294117647)"
