,My Best Buddy,Long Gully Brown,Fizzy Crest,Alaska Black,Emerley Cougar,Chilli On Ice
11-01-2023 11:37:24.920210,"(3.0, 4.1, 4.030769230769231)","(5.5, 5.8, 5.533333333333333)","(6.5, 14.5, 12.535714285714286)","(8.0, 10.0, 9.177777777777779)","(3.2, 3.85, 3.6023809523809525)","(5.5, 11.0, 10.333333333333334)"
11-01-2023 11:37:25.983161,"(3.0, 4.1, 4.030769230769231)","(5.5, 5.8, 5.569230769230769)","(6.5, 14.5, 12.535714285714286)","(8.0, 9.8, 8.938461538461539)","(3.2, 3.85, 3.6023809523809525)","(5.5, 11.0, 10.333333333333334)"
11-01-2023 11:37:27.299270,"(3.0, 4.1, 4.030769230769231)","(5.5, 5.8, 5.570833333333333)","(6.5, 14.5, 12.535714285714286)","(8.0, 9.8, 8.938461538461539)","(3.2, 3.85, 3.6023809523809525)","(5.5, 11.0, 10.333333333333334)"
11-01-2023 11:37:28.479794,"(3.0, 4.1, 4.030769230769231)","(5.5, 5.8, 5.570833333333333)","(6.5, 14.5, 12.535714285714286)","(8.0, 9.8, 8.68)","(3.2, 3.85, 3.6023809523809525)","(5.5, 11.0, 10.357142857142858)"
11-01-2023 11:37:29.545958,"(3.0, 4.1, 4.030769230769231)","(5.5, 5.8, 5.532142857142857)","(6.5, 14.5, 12.535714285714286)","(8.0, 9.8, 8.68)","(3.2, 3.85, 3.6023809523809525)","(5.5, 11.0, 10.357142857142858)"
11-01-2023 11:37:30.602173,"(3.0, 4.1, 4.030769230769231)","(5.5, 5.8, 5.532142857142857)","(6.5, 14.5, 12.535714285714286)","(8.0, 9.8, 8.83448275862069)","(3.2, 3.85, 3.544117647058824)","(5.5, 11.0, 10.357142857142858)"
11-01-2023 11:37:31.821660,"(3.0, 4.1, 4.030769230769231)","(5.5, 5.8, 5.570833333333333)","(6.5, 14.5, 12.535714285714286)","(8.0, 9.8, 8.83448275862069)","(3.2, 3.85, 3.544117647058824)","(5.5, 11.0, 10.357142857142858)"
11-01-2023 11:37:32.979453,"(3.0, 4.1, 4.030769230769231)","(5.5, 5.8, 5.570833333333333)","(6.5, 14.5, 12.535714285714286)","(8.0, 9.8, 8.83448275862069)","(3.2, 3.85, 3.544117647058824)","(5.5, 11.0, 10.357142857142858)"
11-01-2023 11:37:34.079452,"(3.0, 4.1, 4.030769230769231)","(5.5, 5.8, 5.570833333333333)","(6.5, 14.5, 12.535714285714286)","(8.0, 9.8, 8.83448275862069)","(3.2, 3.85, 3.544117647058824)","(5.5, 11.0, 10.357142857142858)"
11-01-2023 11:37:35.211690,"(3.0, 4.1, 4.030769230769231)","(5.5, 5.8, 5.56)","(6.5, 14.5, 13.25)","(8.0, 9.8, 8.83448275862069)","(3.2, 3.85, 3.5433333333333334)","(5.5, 11.0, 10.142857142857142)"
11-01-2023 11:37:36.278035,"(3.0, 4.1, 4.030769230769231)","(5.5, 5.8, 5.56)","(6.5, 14.0, 13.0)","(8.0, 9.8, 8.83448275862069)","(3.2, 3.8, 3.5433333333333334)","(5.5, 11.0, 10.142857142857142)"
11-01-2023 11:37:37.240924,"(3.0, 4.1, 4.030769230769231)","(5.5, 5.8, 5.56)","(6.5, 14.0, 13.0)","(8.0, 9.8, 8.83448275862069)","(3.2, 3.8, 3.5433333333333334)","(5.5, 11.0, 9.857142857142858)"
11-01-2023 11:37:38.346324,"(3.0, 4.1, 4.030769230769231)","(5.5, 5.8, 5.56)","(6.5, 14.0, 12.521739130434783)","(8.0, 9.8, 8.83448275862069)","(3.2, 3.8, 3.5433333333333334)","(5.5, 11.0, 9.892307692307693)"
11-01-2023 11:37:39.472945,"(3.0, 4.1, 4.030769230769231)","(5.5, 5.8, 5.56)","(6.5, 14.0, 12.521739130434783)","(8.0, 9.8, 8.83448275862069)","(3.2, 3.8, 3.5433333333333334)","(5.5, 11.0, 9.892307692307693)"
11-01-2023 11:37:40.475700,"(3.0, 4.1, 4.030769230769231)","(5.5, 5.8, 5.56)","(6.5, 14.0, 12.521739130434783)","(8.0, 9.8, 8.83448275862069)","(3.2, 3.8, 3.5433333333333334)","(5.5, 11.0, 10.4)"
11-01-2023 11:37:41.484818,"(3.0, 4.1, 4.030769230769231)","(5.5, 5.8, 5.56)","(6.5, 14.0, 12.521739130434783)","(8.0, 9.8, 8.83448275862069)","(3.2, 3.8, 3.5433333333333334)","(5.5, 11.0, 10.4)"
11-01-2023 11:37:42.656063,"(3.0, 4.1, 4.030769230769231)","(5.5, 5.8, 5.56)","(6.5, 14.0, 12.32)","(8.0, 9.8, 8.977777777777778)","(3.2, 3.8, 3.5)","(5.5, 11.0, 10.424)"
11-01-2023 11:37:43.742041,"(3.0, 4.1, 3.9599999999999995)","(5.5, 5.8, 5.522222222222222)","(6.5, 14.0, 12.32)","(8.0, 9.6, 8.783333333333333)","(3.2, 3.75, 3.49)","(5.5, 11.0, 10.424)"
11-01-2023 11:37:44.709600,"(3.0, 4.1, 3.9599999999999995)","(5.5, 5.7, 5.58235294117647)","(6.5, 14.0, 12.32)","(8.0, 9.6, 8.783333333333333)","(3.2, 3.75, 3.49)","(5.5, 11.0, 10.424)"
11-01-2023 11:37:45.698004,"(3.0, 4.1, 3.9499999999999997)","(5.5, 5.7, 5.58235294117647)","(6.5, 14.0, 12.32)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.75, 3.425)","(5.5, 11.0, 9.74)"
11-01-2023 11:37:46.881716,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.58235294117647)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.75, 3.425)","(5.5, 11.0, 9.74)"
11-01-2023 11:37:48.016203,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.604761904761904)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.75, 3.425)","(5.5, 11.0, 9.693333333333333)"
11-01-2023 11:37:49.227721,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.604761904761904)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.75, 3.425)","(5.5, 11.0, 9.833333333333332)"
11-01-2023 11:37:50.275446,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.604761904761904)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.75, 3.425)","(5.5, 11.0, 9.833333333333332)"
11-01-2023 11:37:51.407748,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.604761904761904)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.75, 3.425)","(5.5, 11.0, 9.833333333333332)"
11-01-2023 11:37:52.409835,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.604761904761904)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.75, 3.425)","(5.5, 11.0, 9.833333333333332)"
11-01-2023 11:37:53.482862,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.604761904761904)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.75, 3.4272727272727272)","(5.5, 11.0, 9.81111111111111)"
11-01-2023 11:37:54.497353,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.604761904761904)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.7, 3.4214285714285713)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:37:55.511892,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.604761904761904)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.7, 3.4214285714285713)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:37:56.508436,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.604761904761904)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.7, 3.4214285714285713)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:37:57.493398,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.604761904761904)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.7, 3.4214285714285713)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:37:58.510085,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.604761904761904)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.7, 3.4214285714285713)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:37:59.565999,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.609090909090909)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.7, 3.4499999999999997)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:00.594670,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.609090909090909)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.4499999999999997)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:01.687339,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.609090909090909)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:02.750476,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.609090909090909)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:03.800503,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.609090909090909)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:04.792496,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.609090909090909)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:05.754825,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.609090909090909)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:07.005448,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.609090909090909)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:08.178456,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.609090909090909)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:09.386855,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.609090909090909)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:10.607873,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.609090909090909)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:11.697529,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.609090909090909)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:12.629679,"(3.0, 4.1, 3.9125)","(5.5, 5.7, 5.609090909090909)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:13.571006,"(3.0, 4.1, 3.9125)","(5.5, 5.8, 5.4363636363636365)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:14.543188,"(3.0, 4.1, 3.9125)","(5.5, 5.8, 5.4363636363636365)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:15.716165,"(3.0, 4.1, 3.9499999999999997)","(5.5, 5.8, 5.55)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:16.961235,"(3.0, 4.1, 3.9499999999999997)","(5.5, 5.8, 5.55)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:18.102985,"(3.0, 4.1, 3.9499999999999997)","(5.5, 5.8, 5.55)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:19.213332,"(3.0, 4.1, 3.9499999999999997)","(5.5, 5.8, 5.614814814814815)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:20.257922,"(3.0, 4.1, 3.9499999999999997)","(5.5, 6.0, 5.883333333333333)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:21.275014,"(3.0, 4.1, 3.925)","(5.5, 6.0, 5.76)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:22.333277,"(3.0, 4.1, 4.0125)","(5.5, 6.0, 5.8)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:23.392476,"(3.0, 4.1, 4.04375)","(5.5, 6.0, 5.8)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:24.446884,"(3.0, 4.1, 4.04375)","(5.5, 6.0, 5.861538461538462)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:25.400981,"(3.0, 4.1, 4.04375)","(5.5, 6.0, 5.861538461538462)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:26.342202,"(3.0, 4.1, 4.04375)","(5.5, 6.0, 5.861538461538462)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:27.349773,"(3.0, 4.1, 4.04375)","(5.5, 6.0, 5.861538461538462)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:28.411069,"(3.0, 4.1, 4.0125)","(5.5, 6.0, 5.861538461538462)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.504347826086956)","(3.2, 3.65, 3.425)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:29.455852,"(3.0, 4.3, 3.98)","(5.5, 6.0, 5.861538461538462)","(6.5, 14.0, 12.4)","(8.0, 9.6, 8.65)","(3.2, 3.65, 3.35)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:30.534666,"(3.0, 4.3, 4.0)","(5.5, 6.0, 5.861538461538462)","(6.5, 14.0, 12.4)","(8.0, 9.4, 8.65)","(3.2, 3.65, 3.35)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:31.878443,"(3.0, 4.3, 4.225)","(5.5, 6.0, 5.861538461538462)","(6.5, 14.0, 12.4)","(8.0, 9.4, 8.488)","(3.2, 3.65, 3.35)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:33.014785,"(3.0, 4.3, 4.225)","(5.5, 6.0, 5.861538461538462)","(6.5, 14.0, 12.4)","(8.0, 9.4, 8.488)","(3.2, 3.65, 3.35)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:33.989981,"(3.0, 4.3, 4.225)","(5.5, 6.0, 5.861538461538462)","(6.5, 14.0, 12.4)","(8.0, 9.4, 8.488)","(3.2, 3.65, 3.35)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:35.033652,"(3.0, 4.3, 4.225)","(5.5, 6.0, 5.861538461538462)","(6.5, 14.0, 12.4)","(8.0, 9.4, 8.488)","(3.2, 3.65, 3.35)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:36.373678,"(3.0, 4.3, 4.225)","(5.5, 6.0, 5.861538461538462)","(6.5, 14.0, 12.4)","(8.0, 9.4, 8.488)","(3.2, 3.65, 3.35)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:37.562366,"(3.0, 4.3, 4.225)","(5.5, 6.0, 5.861538461538462)","(6.5, 14.0, 12.4)","(8.0, 9.4, 8.488)","(3.2, 3.65, 3.35)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:38.731291,"(3.0, 4.3, 4.225)","(5.5, 6.0, 5.861538461538462)","(6.5, 14.0, 12.4)","(8.0, 9.4, 8.488)","(3.2, 3.65, 3.35)","(5.5, 11.5, 9.735714285714286)"
11-01-2023 11:38:39.752305,"(3.0, 4.3, 4.075)","(5.5, 6.0, 5.861538461538462)","(6.5, 14.0, 12.4)","(8.5, 9.4, 9.057142857142857)","(3.2, 3.65, 3.35)","(6.0, 11.5, 9.735714285714286)"
11-01-2023 11:38:40.762726,"(3.0, 4.3, 4.075)","(5.5, 6.0, 5.861538461538462)","(6.5, 14.0, 12.4)","(8.5, 9.2, 8.95)","(3.2, 3.65, 3.35)","(6.0, 11.5, 9.735714285714286)"
11-01-2023 11:38:41.785784,"(3.0, 4.3, 4.075)","(5.5, 6.0, 5.861538461538462)","(6.5, 14.0, 12.4)","(8.5, 9.2, 8.95)","(3.2, 3.65, 3.35)","(6.0, 11.5, 9.735714285714286)"
11-01-2023 11:38:42.734674,"(3.0, 4.3, 4.075)","(5.5, 6.0, 5.843478260869565)","(6.5, 14.0, 12.4)","(8.5, 9.2, 8.95)","(3.2, 3.65, 3.41)","(6.0, 11.5, 9.735714285714286)"
11-01-2023 11:38:43.710579,"(3.0, 4.3, 4.075)","(5.5, 6.0, 5.843478260869565)","(6.5, 14.0, 12.4)","(8.5, 9.2, 8.95)","(3.2, 3.65, 3.41)","(6.0, 11.5, 9.735714285714286)"
11-01-2023 11:38:44.736865,"(3.0, 4.3, 4.075)","(5.5, 6.0, 5.7272727272727275)","(6.5, 14.0, 12.347826086956522)","(8.5, 9.2, 8.95)","(3.2, 3.65, 3.41)","(6.0, 11.5, 9.735714285714286)"
11-01-2023 11:38:45.677563,"(3.0, 4.3, 4.075)","(5.5, 6.0, 5.8125)","(6.5, 14.0, 12.347826086956522)","(8.5, 9.2, 8.95)","(3.2, 3.65, 3.41)","(6.0, 11.5, 9.735714285714286)"
11-01-2023 11:38:46.625632,"(3.0, 4.3, 4.166666666666666)","(5.5, 6.0, 5.8125)","(6.5, 14.0, 12.347826086956522)","(8.5, 9.2, 8.745454545454544)","(3.2, 3.65, 3.440909090909091)","(6.0, 11.5, 10.2)"
11-01-2023 11:38:47.586707,"(3.0, 4.3, 4.166666666666666)","(5.5, 6.0, 5.8125)","(6.5, 14.0, 12.347826086956522)","(8.5, 9.2, 8.5)","(3.2, 3.6, 3.355)","(6.0, 11.5, 10.470833333333333)"
11-01-2023 11:38:48.574644,"(3.0, 4.3, 4.166666666666666)","(5.5, 6.0, 5.733333333333333)","(6.5, 14.0, 12.347826086956522)","(8.5, 9.2, 8.5)","(3.2, 3.6, 3.355)","(6.0, 11.5, 10.470833333333333)"
11-01-2023 11:38:49.564756,"(3.0, 4.3, 4.166666666666666)","(5.5, 6.0, 5.8)","(6.5, 14.0, 12.347826086956522)","(8.5, 9.2, 8.5)","(3.2, 3.6, 3.355)","(6.0, 11.5, 10.470833333333333)"
11-01-2023 11:38:50.552952,"(3.0, 4.3, 4.166666666666666)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.347826086956522)","(8.5, 9.2, 8.5)","(3.2, 3.6, 3.3625)","(6.0, 11.5, 9.921428571428573)"
11-01-2023 11:38:51.500237,"(3.0, 4.3, 4.133333333333333)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.347826086956522)","(8.5, 9.2, 8.5)","(3.2, 3.55, 3.3625)","(6.0, 11.5, 9.921428571428573)"
11-01-2023 11:38:52.464429,"(3.0, 4.3, 4.133333333333333)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.347826086956522)","(8.5, 9.2, 8.5)","(3.2, 3.55, 3.3625)","(6.0, 11.5, 9.921428571428573)"
11-01-2023 11:38:53.517588,"(3.0, 4.3, 4.133333333333333)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.347826086956522)","(8.5, 9.2, 8.5)","(3.2, 3.55, 3.3625)","(6.0, 11.5, 9.921428571428573)"
11-01-2023 11:38:54.642644,"(3.0, 4.3, 4.133333333333333)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.347826086956522)","(8.5, 9.2, 8.5)","(3.2, 3.55, 3.3625)","(6.0, 11.5, 9.921428571428573)"
11-01-2023 11:38:55.869462,"(3.0, 4.3, 4.133333333333333)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.347826086956522)","(8.5, 9.2, 8.5)","(3.2, 3.55, 3.3625)","(6.0, 11.5, 9.921428571428573)"
11-01-2023 11:38:57.042248,"(3.0, 4.3, 4.133333333333333)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.347826086956522)","(8.5, 9.2, 8.5)","(3.2, 3.55, 3.3625)","(6.0, 11.5, 9.921428571428573)"
11-01-2023 11:38:58.247405,"(3.0, 4.3, 4.133333333333333)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.347826086956522)","(8.5, 9.2, 8.5)","(3.2, 3.55, 3.3625)","(6.0, 11.5, 9.921428571428573)"
11-01-2023 11:38:59.444143,"(3.0, 4.3, 4.133333333333333)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.347826086956522)","(8.5, 9.2, 8.5)","(3.2, 3.55, 3.3625)","(6.0, 11.5, 10.68)"
11-01-2023 11:39:00.822198,"(3.0, 4.3, 4.166666666666666)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.421052631578947)","(8.5, 9.2, 8.717241379310344)","(3.2, 3.55, 3.3625)","(6.0, 11.0, 10.46)"
11-01-2023 11:39:01.930415,"(3.0, 4.3, 4.166666666666666)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.421052631578947)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.55, 3.3625)","(6.0, 11.0, 10.614285714285714)"
11-01-2023 11:39:03.224325,"(3.0, 4.3, 4.166666666666666)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.421052631578947)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.55, 3.3625)","(6.0, 11.0, 10.614285714285714)"
11-01-2023 11:39:04.369259,"(3.0, 4.3, 4.166666666666666)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.421052631578947)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.55, 3.3625)","(6.0, 11.0, 10.614285714285714)"
11-01-2023 11:39:05.457121,"(3.0, 4.3, 4.166666666666666)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.421052631578947)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.55, 3.302941176470588)","(6.0, 11.0, 10.75)"
11-01-2023 11:39:06.536486,"(3.0, 4.3, 4.166666666666666)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.421052631578947)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.55, 3.302941176470588)","(6.0, 11.0, 10.614285714285714)"
11-01-2023 11:39:07.650416,"(3.0, 4.3, 4.166666666666666)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.421052631578947)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.55, 3.302941176470588)","(6.0, 11.0, 10.76)"
11-01-2023 11:39:08.745656,"(3.0, 4.4, 4.228571428571429)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.421052631578947)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.55, 3.302941176470588)","(6.0, 11.0, 10.76)"
11-01-2023 11:39:09.761160,"(3.0, 4.4, 4.228571428571429)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.421052631578947)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.55, 3.302941176470588)","(6.0, 11.0, 10.76)"
11-01-2023 11:39:10.812028,"(3.0, 4.4, 4.207692307692308)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.421052631578947)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.55, 3.302941176470588)","(6.0, 11.0, 10.76)"
11-01-2023 11:39:12.211860,"(3.0, 4.4, 4.209090909090909)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.55, 3.3125)","(6.0, 11.0, 10.68)"
11-01-2023 11:39:13.410132,"(3.0, 4.4, 4.209090909090909)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.5, 3.2941176470588234)","(6.0, 11.0, 10.68)"
11-01-2023 11:39:14.448889,"(3.0, 4.4, 4.209090909090909)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.5, 3.2941176470588234)","(6.0, 11.0, 10.68)"
11-01-2023 11:39:15.546512,"(3.0, 4.4, 4.209090909090909)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.5, 3.2941176470588234)","(6.0, 11.0, 10.68)"
11-01-2023 11:39:16.685498,"(3.0, 4.4, 4.209090909090909)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.5, 3.2941176470588234)","(6.0, 11.0, 10.68)"
11-01-2023 11:39:17.798657,"(3.0, 4.4, 4.209090909090909)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.5, 3.2941176470588234)","(6.0, 11.0, 10.68)"
11-01-2023 11:39:18.975552,"(3.0, 4.4, 4.209090909090909)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.5, 3.2941176470588234)","(6.0, 11.0, 10.68)"
11-01-2023 11:39:20.087797,"(3.0, 4.4, 4.209090909090909)","(5.5, 6.0, 5.890909090909091)","(6.5, 14.0, 12.205128205128204)","(8.5, 9.2, 8.591304347826085)","(3.2, 3.5, 3.2941176470588234)","(6.0, 11.0, 10.68)"
