,Tat Yap,Its Luigi,Villanova,Mibin Magic,Over Slips,Aston Gray,Juice,Chloes China
15-12-2022 12:41:44.896336,"(2.2, 2.48, 2.3767741935483873)","(5.0, 8.2, 7.342857142857143)","(41.0, 370.0, 268.33333333333337)","(41.0, 300.0, 101.53846153846155)","(7.5, 19.0, 9.725)","(5.0, 5.8, 5.1454545454545455)","(6.0, 9.0, 7.472727272727273)","(10.0, 27.0, 17.57142857142857)"
15-12-2022 12:41:46.232317,"(2.2, 2.48, 2.2933333333333334)","(5.0, 8.0, 7.342857142857143)","(41.0, 370.0, 268.33333333333337)","(41.0, 300.0, 101.53846153846155)","(7.5, 19.0, 9.725)","(5.0, 5.8, 5.1454545454545455)","(6.0, 9.0, 7.266666666666667)","(10.0, 27.0, 17.57142857142857)"
15-12-2022 12:41:47.427337,"(2.2, 2.46, 2.3000000000000003)","(5.0, 8.0, 7.342857142857143)","(41.0, 370.0, 227.5)","(41.0, 300.0, 101.53846153846155)","(7.5, 19.0, 9.725)","(5.0, 5.8, 5.1454545454545455)","(6.0, 9.0, 7.266666666666667)","(10.0, 27.0, 17.57142857142857)"
15-12-2022 12:41:48.703478,"(2.2, 2.42, 2.408181818181818)","(5.0, 8.0, 7.2)","(41.0, 390.0, 227.5)","(41.0, 300.0, 98.46153846153845)","(7.5, 19.0, 9.725)","(5.0, 5.8, 5.1454545454545455)","(6.0, 9.0, 7.5)","(10.0, 27.0, 17.57142857142857)"
15-12-2022 12:41:50.000881,"(2.2, 2.42, 2.397391304347826)","(5.0, 8.0, 7.2)","(41.0, 390.0, 227.5)","(41.0, 300.0, 98.46153846153845)","(7.5, 19.0, 9.725)","(5.0, 5.8, 5.1454545454545455)","(6.0, 9.0, 7.6909090909090905)","(10.0, 27.0, 17.57142857142857)"
15-12-2022 12:41:51.393466,"(2.2, 2.42, 2.3514285714285714)","(5.0, 8.0, 7.342857142857143)","(41.0, 390.0, 275.0)","(41.0, 290.0, 98.5)","(7.5, 19.0, 9.725)","(5.0, 7.4, 6.3)","(6.0, 9.0, 7.533333333333333)","(10.0, 27.0, 17.57142857142857)"
15-12-2022 12:41:52.753199,"(2.2, 2.42, 2.3514285714285714)","(5.0, 8.0, 7.342857142857143)","(41.0, 380.0, 275.0)","(41.0, 280.0, 98.5)","(7.5, 19.0, 9.725)","(5.0, 7.4, 6.3)","(6.0, 9.0, 7.533333333333333)","(10.0, 27.0, 17.0625)"
15-12-2022 12:41:54.004632,"(2.2, 2.42, 2.3514285714285714)","(5.0, 8.0, 7.233333333333333)","(41.0, 380.0, 275.0)","(41.0, 280.0, 98.5)","(7.5, 19.0, 9.725)","(5.0, 7.4, 6.3)","(6.0, 9.0, 7.533333333333333)","(10.0, 28.0, 17.0625)"
15-12-2022 12:41:55.239750,"(2.2, 2.42, 2.3577777777777778)","(5.0, 8.0, 7.2)","(41.0, 380.0, 275.0)","(41.0, 280.0, 62.2)","(7.5, 19.0, 9.725)","(5.0, 7.4, 7.133333333333334)","(6.0, 9.0, 8.11111111111111)","(10.0, 28.0, 17.0625)"
15-12-2022 12:41:56.457400,"(2.25, 2.42, 2.3457142857142856)","(5.0, 8.0, 7.581818181818182)","(51.0, 380.0, 275.0)","(41.0, 280.0, 155.05882352941177)","(7.5, 19.0, 14.053333333333335)","(5.0, 7.4, 7.133333333333334)","(6.0, 9.0, 7.9714285714285715)","(10.0, 28.0, 17.0625)"
15-12-2022 12:41:57.777742,"(2.25, 2.42, 2.3457142857142856)","(5.0, 8.0, 7.581818181818182)","(51.0, 380.0, 275.0)","(41.0, 280.0, 155.05882352941177)","(7.5, 19.0, 10.911111111111111)","(5.0, 7.4, 7.133333333333334)","(6.0, 9.0, 7.9714285714285715)","(10.0, 28.0, 17.0625)"
15-12-2022 12:41:59.038957,"(2.25, 2.42, 2.3457142857142856)","(5.0, 8.0, 7.581818181818182)","(51.0, 380.0, 275.0)","(41.0, 280.0, 155.05882352941177)","(7.5, 19.0, 16.685714285714283)","(5.0, 7.4, 7.133333333333334)","(6.0, 9.0, 7.981818181818182)","(10.0, 28.0, 17.0625)"
15-12-2022 12:42:00.225970,"(2.25, 2.42, 2.3577777777777778)","(5.0, 8.0, 7.371428571428572)","(51.0, 380.0, 275.0)","(41.0, 280.0, 155.05882352941177)","(7.5, 20.0, 14.844444444444445)","(5.0, 7.4, 7.133333333333334)","(6.0, 9.0, 8.114285714285716)","(10.0, 28.0, 17.0625)"
15-12-2022 12:42:01.500945,"(2.25, 2.42, 2.3457142857142856)","(5.0, 8.0, 7.511111111111111)","(51.0, 380.0, 275.0)","(41.0, 280.0, 155.05882352941177)","(7.5, 20.0, 10.72)","(5.0, 7.4, 7.133333333333334)","(6.0, 8.8, 8.114285714285716)","(10.0, 28.0, 17.0625)"
15-12-2022 12:42:02.751538,"(2.25, 2.42, 2.3457142857142856)","(5.0, 8.0, 7.511111111111111)","(51.0, 380.0, 275.0)","(41.0, 280.0, 155.05882352941177)","(7.5, 20.0, 15.5)","(5.0, 7.4, 7.133333333333334)","(6.0, 8.8, 8.114285714285716)","(10.0, 28.0, 16.333333333333336)"
15-12-2022 12:42:04.141767,"(2.25, 2.42, 2.3457142857142856)","(5.0, 8.0, 7.511111111111111)","(51.0, 380.0, 275.0)","(41.0, 280.0, 155.05882352941177)","(7.5, 20.0, 15.5)","(5.0, 7.4, 7.133333333333334)","(6.0, 8.8, 8.222222222222223)","(10.0, 28.0, 16.333333333333336)"
15-12-2022 12:42:05.493072,"(2.25, 2.42, 2.3457142857142856)","(5.0, 8.0, 7.342857142857143)","(51.0, 380.0, 275.0)","(41.0, 280.0, 155.05882352941177)","(7.5, 20.0, 15.5)","(5.0, 7.4, 7.381081081081081)","(6.0, 8.8, 8.32)","(10.0, 28.0, 16.333333333333336)"
15-12-2022 12:42:06.751298,"(2.25, 2.42, 2.3514285714285714)","(5.0, 8.0, 7.654545454545454)","(51.0, 380.0, 275.0)","(41.0, 280.0, 155.05882352941177)","(7.5, 20.0, 15.5)","(5.0, 7.4, 7.381081081081081)","(6.0, 8.8, 8.114285714285716)","(10.0, 28.0, 16.214285714285715)"
15-12-2022 12:42:07.946669,"(2.25, 2.42, 2.3514285714285714)","(5.0, 8.2, 7.654545454545454)","(51.0, 380.0, 275.0)","(41.0, 280.0, 155.05882352941177)","(7.5, 20.0, 15.5)","(5.0, 7.4, 7.381081081081081)","(6.0, 8.8, 8.114285714285716)","(10.0, 28.0, 18.294117647058822)"
15-12-2022 12:42:09.172125,"(2.25, 2.42, 2.3514285714285714)","(5.0, 8.2, 7.654545454545454)","(51.0, 380.0, 275.0)","(41.0, 280.0, 155.05882352941177)","(7.5, 20.0, 16.0)","(5.0, 7.4, 7.386486486486487)","(6.0, 8.8, 7.840000000000001)","(10.0, 28.0, 18.294117647058822)"
15-12-2022 12:42:10.447651,"(2.25, 2.14, 2.1350000000000002)","(5.0, 8.2, 7.283333333333333)","(51.0, 380.0, 275.0)","(41.0, 280.0, 155.05882352941177)","(7.5, 20.0, 17.583333333333336)","(5.0, 7.4, 7.386666666666667)","(6.0, 8.8, 7.446153846153846)","(10.0, 28.0, 16.214285714285715)"
15-12-2022 12:42:11.654824,"(2.25, 2.42, 2.4066666666666667)","(5.0, 8.6, 7.988888888888889)","(51.0, 380.0, 227.5)","(41.0, 280.0, 208.0)","(7.5, 19.5, 17.583333333333336)","(5.0, 7.4, 7.386666666666667)","(6.0, 8.8, 7.446153846153846)","(10.0, 28.0, 16.214285714285715)"
15-12-2022 12:42:12.813184,"(2.25, 2.42, 2.4066666666666667)","(5.0, 8.6, 7.988888888888889)","(51.0, 390.0, 227.5)","(41.0, 290.0, 208.0)","(7.5, 19.5, 17.583333333333336)","(5.0, 7.4, 7.386666666666667)","(6.0, 8.8, 7.446153846153846)","(10.0, 28.0, 16.214285714285715)"
15-12-2022 12:42:13.909476,"(2.25, 2.42, 2.4066666666666667)","(5.0, 8.6, 7.988888888888889)","(51.0, 390.0, 227.5)","(41.0, 290.0, 208.0)","(7.5, 19.5, 17.583333333333336)","(5.0, 7.4, 7.386666666666667)","(6.0, 8.8, 7.446153846153846)","(10.0, 28.0, 16.214285714285715)"
15-12-2022 12:42:15.025630,"(2.25, 2.42, 2.4066666666666667)","(5.0, 8.6, 7.753846153846154)","(51.0, 390.0, 227.5)","(41.0, 290.0, 208.0)","(7.5, 19.5, 17.583333333333336)","(5.0, 7.4, 7.386666666666667)","(6.0, 8.8, 7.413333333333334)","(10.0, 28.0, 15.692307692307693)"
15-12-2022 12:42:16.099289,"(2.25, 2.42, 2.393333333333333)","(5.0, 8.6, 7.6)","(51.0, 390.0, 227.5)","(41.0, 300.0, 172.0)","(7.5, 19.5, 17.583333333333336)","(5.0, 7.4, 7.386666666666667)","(6.0, 8.8, 7.490909090909091)","(10.0, 28.0, 15.692307692307693)"
15-12-2022 12:42:17.226679,"(2.25, 2.42, 2.393333333333333)","(5.0, 8.6, 7.6)","(51.0, 400.0, 176.66666666666669)","(41.0, 300.0, 172.0)","(7.5, 19.5, 17.583333333333336)","(5.0, 7.4, 7.386666666666667)","(6.0, 8.8, 7.490909090909091)","(10.0, 28.0, 15.692307692307693)"
15-12-2022 12:42:18.399292,"(2.25, 2.42, 2.393333333333333)","(5.0, 8.6, 7.6)","(51.0, 400.0, 176.66666666666669)","(41.0, 310.0, 190.28571428571428)","(7.5, 19.5, 17.240000000000002)","(5.0, 7.4, 7.386666666666667)","(6.0, 8.8, 7.490909090909091)","(10.0, 28.0, 15.692307692307693)"
15-12-2022 12:42:19.534499,"(2.25, 2.42, 2.393333333333333)","(5.0, 8.6, 7.6)","(51.0, 400.0, 176.66666666666669)","(41.0, 300.0, 190.28571428571428)","(7.5, 19.5, 17.240000000000002)","(5.0, 7.4, 7.386666666666667)","(6.0, 8.8, 7.0)","(10.0, 28.0, 15.692307692307693)"
15-12-2022 12:42:20.771749,"(2.25, 2.42, 2.33)","(5.0, 8.6, 7.6)","(51.0, 400.0, 176.66666666666669)","(41.0, 300.0, 190.28571428571428)","(7.5, 19.5, 17.240000000000002)","(5.0, 7.4, 7.386666666666667)","(6.0, 8.8, 7.640000000000001)","(10.0, 28.0, 15.692307692307693)"
15-12-2022 12:42:22.052286,"(2.25, 2.42, 2.393333333333333)","(5.0, 8.6, 7.6)","(51.0, 400.0, 176.66666666666669)","(41.0, 300.0, 190.28571428571428)","(7.5, 19.5, 17.240000000000002)","(5.0, 7.4, 7.386666666666667)","(6.0, 8.8, 7.833333333333334)","(10.0, 28.0, 15.692307692307693)"
15-12-2022 12:42:23.407357,"(2.25, 2.42, 2.393333333333333)","(5.0, 8.6, 7.6)","(51.0, 400.0, 176.66666666666669)","(41.0, 300.0, 190.28571428571428)","(7.5, 19.5, 17.240000000000002)","(5.0, 7.4, 7.386666666666667)","(6.0, 8.8, 7.833333333333334)","(10.0, 28.0, 15.692307692307693)"
15-12-2022 12:42:24.798619,"(2.25, 2.42, 2.4054545454545453)","(5.0, 8.6, 6.753846153846154)","(51.0, 400.0, 160.0)","(41.0, 300.0, 190.28571428571428)","(7.5, 19.5, 17.240000000000002)","(5.0, 7.4, 7.386666666666667)","(6.0, 8.8, 7.0600000000000005)","(10.0, 28.0, 15.692307692307693)"
15-12-2022 12:42:26.124370,"(2.25, 2.42, 2.393333333333333)","(5.0, 8.6, 7.133333333333334)","(51.0, 400.0, 160.0)","(41.0, 300.0, 190.28571428571428)","(7.5, 19.5, 16.725)","(5.0, 7.4, 7.325)","(6.0, 8.8, 7.272727272727273)","(10.0, 28.0, 15.692307692307693)"
15-12-2022 12:42:27.349476,"(2.25, 2.42, 2.3966666666666665)","(5.0, 8.6, 7.133333333333334)","(51.0, 400.0, 160.0)","(41.0, 300.0, 190.28571428571428)","(7.5, 19.5, 16.725)","(5.0, 7.4, 7.325)","(6.0, 8.8, 8.166666666666666)","(10.0, 28.0, 15.692307692307693)"
15-12-2022 12:42:28.597189,"(2.25, 2.42, 2.3966666666666665)","(5.0, 8.6, 7.133333333333334)","(51.0, 400.0, 160.0)","(41.0, 300.0, 190.28571428571428)","(7.5, 19.5, 16.725)","(5.0, 7.4, 7.325)","(6.0, 8.6, 8.166666666666666)","(10.0, 28.0, 14.666666666666666)"
15-12-2022 12:42:29.895488,"(2.25, 2.42, 2.3966666666666665)","(5.0, 8.6, 6.907692307692308)","(51.0, 400.0, 160.0)","(41.0, 300.0, 190.28571428571428)","(7.5, 19.5, 16.725)","(5.0, 7.4, 7.325)","(6.0, 8.6, 8.15)","(10.0, 28.0, 17.565217391304348)"
15-12-2022 12:42:31.061082,"(2.25, 2.42, 2.393333333333333)","(5.0, 8.6, 6.753846153846154)","(51.0, 400.0, 160.0)","(41.0, 300.0, 190.28571428571428)","(7.5, 19.5, 17.32)","(5.0, 7.4, 7.183333333333333)","(6.0, 8.6, 8.233333333333333)","(10.0, 28.0, 17.565217391304348)"
15-12-2022 12:42:32.257606,"(2.25, 2.42, 2.3966666666666665)","(5.0, 8.6, 7.266666666666667)","(51.0, 400.0, 317.5)","(41.0, 300.0, 190.28571428571428)","(7.5, 19.5, 17.32)","(5.0, 7.6, 7.242857142857142)","(6.0, 8.6, 8.233333333333333)","(10.0, 28.0, 17.565217391304348)"
15-12-2022 12:42:33.541544,"(2.25, 2.42, 2.3966666666666665)","(5.0, 8.6, 7.266666666666667)","(51.0, 400.0, 317.5)","(41.0, 300.0, 190.28571428571428)","(7.5, 19.5, 17.32)","(5.0, 7.6, 7.242857142857142)","(6.0, 8.6, 8.233333333333333)","(10.0, 28.0, 17.565217391304348)"
15-12-2022 12:42:34.788680,"(2.25, 2.42, 2.3966666666666665)","(5.0, 8.6, 6.753846153846154)","(51.0, 400.0, 362.77777777777777)","(41.0, 300.0, 190.28571428571428)","(7.5, 19.5, 17.32)","(5.0, 7.6, 7.866666666666667)","(6.0, 8.6, 8.274999999999999)","(10.0, 28.0, 17.565217391304348)"
15-12-2022 12:42:35.926553,"(2.25, 2.42, 2.33)","(5.0, 8.6, 6.753846153846154)","(51.0, 400.0, 362.77777777777777)","(41.0, 300.0, 190.28571428571428)","(7.5, 19.5, 17.32)","(5.0, 8.4, 7.866666666666667)","(6.0, 8.6, 8.274999999999999)","(10.0, 28.0, 17.166666666666668)"
15-12-2022 12:42:37.056717,"(2.25, 2.42, 2.393333333333333)","(5.0, 8.6, 7.133333333333334)","(51.0, 400.0, 362.77777777777777)","(41.0, 300.0, 161.45454545454544)","(7.5, 19.5, 18.28888888888889)","(5.0, 8.6, 7.861538461538461)","(6.0, 8.6, 7.8)","(10.0, 28.0, 17.166666666666668)"
15-12-2022 12:42:38.253350,"(2.25, 2.42, 2.393333333333333)","(5.0, 8.6, 7.133333333333334)","(51.0, 400.0, 362.77777777777777)","(41.0, 300.0, 161.45454545454544)","(7.5, 19.5, 18.28888888888889)","(5.0, 8.6, 7.861538461538461)","(6.0, 8.6, 7.657142857142857)","(10.0, 28.0, 16.0)"
15-12-2022 12:42:39.492309,"(2.25, 2.42, 2.393333333333333)","(5.0, 8.6, 7.133333333333334)","(51.0, 400.0, 362.77777777777777)","(41.0, 300.0, 161.45454545454544)","(7.5, 19.5, 18.28888888888889)","(5.0, 8.6, 7.861538461538461)","(6.0, 8.6, 7.657142857142857)","(10.0, 28.0, 16.0)"
15-12-2022 12:42:40.656325,"(2.2, 2.42, 2.393333333333333)","(5.0, 8.6, 7.246153846153846)","(51.0, 400.0, 362.77777777777777)","(41.0, 300.0, 161.45454545454544)","(7.5, 19.5, 18.28888888888889)","(5.0, 8.6, 7.861538461538461)","(6.0, 8.6, 7.452173913043478)","(10.0, 28.0, 19.666666666666664)"
15-12-2022 12:42:41.823351,"(2.2, 2.42, 2.33)","(5.0, 8.0, 7.0)","(51.0, 400.0, 362.77777777777777)","(41.0, 300.0, 161.45454545454544)","(7.5, 19.5, 16.23076923076923)","(5.0, 8.6, 7.861538461538461)","(6.0, 8.6, 7.0875)","(10.0, 21.0, 19.666666666666664)"
15-12-2022 12:42:43.020012,"(2.2, 2.42, 2.3966666666666665)","(5.0, 8.6, 7.133333333333334)","(51.0, 400.0, 362.77777777777777)","(41.0, 300.0, 161.45454545454544)","(7.5, 21.0, 16.23076923076923)","(5.0, 8.6, 7.861538461538461)","(6.0, 8.6, 7.4)","(10.0, 21.0, 19.666666666666664)"
15-12-2022 12:42:44.291721,"(2.2, 2.42, 2.3966666666666665)","(5.0, 8.6, 7.133333333333334)","(51.0, 400.0, 249.0)","(41.0, 300.0, 161.45454545454544)","(7.5, 21.0, 16.23076923076923)","(5.0, 8.6, 7.861538461538461)","(6.0, 8.6, 7.5)","(10.0, 21.0, 19.666666666666664)"
15-12-2022 12:42:45.588859,"(2.2, 2.42, 2.3966666666666665)","(5.0, 8.6, 6.753846153846154)","(51.0, 410.0, 249.0)","(41.0, 300.0, 161.45454545454544)","(7.5, 21.0, 16.23076923076923)","(5.0, 8.6, 7.861538461538461)","(6.0, 8.6, 7.4)","(10.0, 21.0, 19.666666666666664)"
15-12-2022 12:42:46.894967,"(2.2, 2.42, 2.33)","(5.0, 8.6, 7.266666666666667)","(51.0, 410.0, 249.0)","(41.0, 300.0, 161.45454545454544)","(7.5, 21.0, 16.23076923076923)","(5.0, 8.6, 7.861538461538461)","(6.0, 8.6, 7.5)","(10.0, 21.0, 20.0)"
15-12-2022 12:42:48.206786,"(2.2, 2.42, 2.393333333333333)","(5.0, 8.6, 7.266666666666667)","(51.0, 410.0, 193.63636363636363)","(41.0, 300.0, 161.45454545454544)","(7.5, 21.0, 16.23076923076923)","(5.0, 8.6, 7.861538461538461)","(6.0, 8.6, 7.866666666666666)","(10.0, 21.0, 20.0)"
15-12-2022 12:42:49.349611,"(2.2, 2.42, 2.393333333333333)","(5.0, 8.6, 7.266666666666667)","(51.0, 410.0, 193.63636363636363)","(41.0, 300.0, 161.45454545454544)","(7.5, 21.0, 15.927272727272726)","(5.0, 8.6, 7.49)","(6.0, 8.6, 8.05)","(10.0, 21.0, 19.46153846153846)"
15-12-2022 12:42:50.427583,"(2.2, 2.48, 2.32875)","(5.0, 8.6, 7.1)","(51.0, 410.0, 175.5)","(41.0, 300.0, 161.45454545454544)","(7.5, 21.0, 15.927272727272726)","(5.0, 8.4, 7.316129032258065)","(6.0, 8.6, 7.5)","(10.0, 21.0, 18.88235294117647)"
15-12-2022 12:42:51.514610,"(2.2, 2.46, 2.364)","(5.0, 8.4, 6.4)","(51.0, 410.0, 214.58333333333334)","(41.0, 300.0, 148.8)","(7.5, 21.0, 19.185714285714283)","(5.0, 8.4, 7.316129032258065)","(6.0, 8.6, 7.6)","(10.0, 21.0, 18.88235294117647)"
15-12-2022 12:42:52.680690,"(2.2, 2.46, 2.3615384615384616)","(5.0, 8.4, 7.4)","(51.0, 410.0, 214.58333333333334)","(41.0, 300.0, 192.0)","(7.5, 20.0, 18.046666666666667)","(5.0, 8.4, 7.316129032258065)","(6.0, 8.6, 7.933333333333333)","(10.0, 21.0, 18.88235294117647)"
15-12-2022 12:42:53.878172,"(2.2, 2.46, 2.3615384615384616)","(5.0, 8.4, 7.066666666666667)","(51.0, 410.0, 214.58333333333334)","(41.0, 300.0, 192.0)","(7.5, 19.5, 18.046666666666667)","(5.0, 8.4, 7.316129032258065)","(6.0, 8.6, 7.933333333333333)","(10.0, 21.0, 18.88235294117647)"
15-12-2022 12:42:55.075633,"(2.2, 2.46, 2.3615384615384616)","(5.0, 8.4, 7.066666666666667)","(51.0, 410.0, 214.58333333333334)","(41.0, 300.0, 192.0)","(7.5, 20.0, 16.833333333333332)","(5.0, 8.4, 7.316129032258065)","(6.0, 8.6, 7.35)","(10.0, 21.0, 18.88235294117647)"
15-12-2022 12:42:56.227594,"(2.2, 2.46, 2.364)","(5.0, 8.4, 6.566666666666666)","(51.0, 410.0, 214.58333333333334)","(41.0, 300.0, 192.0)","(7.5, 19.5, 17.45625)","(5.0, 8.4, 7.316129032258065)","(6.0, 8.6, 7.6)","(10.0, 21.0, 18.88235294117647)"
15-12-2022 12:42:57.381478,"(2.2, 2.46, 2.364)","(5.0, 8.4, 6.4)","(51.0, 410.0, 214.58333333333334)","(41.0, 300.0, 192.0)","(7.5, 20.0, 16.833333333333332)","(5.0, 8.4, 7.316129032258065)","(6.0, 8.6, 7.6)","(10.0, 21.0, 18.88235294117647)"
15-12-2022 12:42:58.567384,"(2.2, 2.46, 2.3615384615384616)","(5.0, 8.4, 6.9)","(51.0, 400.0, 345.8333333333333)","(41.0, 300.0, 192.0)","(7.5, 19.5, 18.046666666666667)","(5.0, 8.4, 7.316129032258065)","(6.0, 8.6, 7.699999999999999)","(10.0, 21.0, 19.666666666666668)"
15-12-2022 12:42:59.749680,"(2.2, 2.44, 2.258)","(5.0, 8.4, 6.9)","(51.0, 400.0, 345.8333333333333)","(41.0, 300.0, 192.0)","(7.5, 19.5, 16.47222222222222)","(5.0, 8.4, 7.316129032258065)","(6.0, 8.6, 8.0)","(10.0, 22.0, 20.636363636363637)"
15-12-2022 12:43:00.917635,"(2.2, 2.44, 2.258)","(5.0, 8.4, 6.9)","(51.0, 400.0, 345.8333333333333)","(41.0, 300.0, 192.0)","(7.5, 19.5, 18.046666666666667)","(5.0, 8.4, 7.316129032258065)","(6.0, 8.6, 7.988888888888889)","(10.0, 22.0, 20.636363636363637)"
15-12-2022 12:43:02.028178,"(2.2, 2.44, 2.258)","(5.0, 8.4, 6.3375)","(51.0, 400.0, 345.8333333333333)","(41.0, 300.0, 192.0)","(7.5, 19.5, 18.046666666666667)","(5.0, 8.4, 7.933333333333333)","(6.0, 8.6, 7.933333333333333)","(10.0, 22.0, 19.666666666666668)"
15-12-2022 12:43:03.179130,"(2.2, 2.44, 2.3000000000000003)","(5.0, 8.4, 6.9)","(51.0, 400.0, 345.8333333333333)","(41.0, 300.0, 192.0)","(7.5, 19.5, 16.47222222222222)","(5.0, 8.2, 7.933333333333333)","(6.0, 8.6, 7.907692307692307)","(10.0, 22.0, 20.636363636363637)"
15-12-2022 12:43:04.341035,"(2.2, 2.44, 2.3000000000000003)","(5.0, 8.4, 6.9)","(51.0, 400.0, 345.8333333333333)","(41.0, 300.0, 192.0)","(7.5, 19.5, 16.47222222222222)","(5.0, 8.2, 7.6)","(6.0, 8.6, 7.6)","(10.0, 22.0, 22.333333333333332)"
15-12-2022 12:43:05.430719,"(2.2, 2.44, 2.3000000000000003)","(5.0, 8.4, 6.9)","(51.0, 400.0, 345.8333333333333)","(41.0, 300.0, 192.0)","(7.5, 19.5, 18.046666666666667)","(5.0, 8.2, 7.933333333333333)","(6.0, 8.6, 7.8307692307692305)","(10.0, 23.0, 22.333333333333332)"
15-12-2022 12:43:06.456116,"(2.2, 2.44, 2.258)","(5.0, 8.4, 6.566666666666666)","(51.0, 400.0, 345.8333333333333)","(41.0, 300.0, 192.0)","(7.5, 19.5, 16.47222222222222)","(5.0, 8.2, 7.6)","(6.0, 8.6, 7.9125)","(10.0, 23.0, 22.333333333333332)"
15-12-2022 12:43:07.610708,"(2.2, 2.44, 2.332307692307692)","(5.0, 8.4, 7.4)","(51.0, 400.0, 310.0)","(41.0, 300.0, 192.0)","(7.5, 19.5, 16.47222222222222)","(5.0, 8.2, 7.6)","(6.0, 8.6, 7.933333333333333)","(10.0, 23.0, 22.333333333333332)"
15-12-2022 12:43:08.719712,"(2.2, 2.44, 2.335)","(5.0, 8.4, 7.4)","(51.0, 400.0, 310.0)","(41.0, 300.0, 192.0)","(7.5, 19.5, 18.046666666666667)","(5.0, 8.2, 7.933333333333333)","(6.0, 8.6, 7.933333333333333)","(10.0, 23.0, 23.22222222222222)"
15-12-2022 12:43:09.840638,"(2.2, 2.44, 2.335)","(5.0, 8.4, 7.4)","(51.0, 400.0, 310.0)","(41.0, 300.0, 192.0)","(7.5, 19.5, 16.47222222222222)","(5.0, 8.2, 7.6)","(6.0, 8.6, 7.6)","(10.0, 24.0, 23.22222222222222)"
15-12-2022 12:43:10.991571,"(2.2, 2.44, 2.335)","(5.0, 8.4, 7.066666666666667)","(51.0, 400.0, 347.5)","(41.0, 300.0, 192.0)","(7.5, 19.5, 16.47222222222222)","(5.0, 8.2, 7.6)","(6.0, 8.6, 7.9125)","(10.0, 24.0, 23.22222222222222)"
15-12-2022 12:43:12.176522,"(2.2, 2.44, 2.258)","(5.0, 8.4, 6.4)","(51.0, 400.0, 347.5)","(41.0, 300.0, 192.0)","(7.5, 19.5, 18.046666666666667)","(5.0, 8.2, 7.933333333333333)","(6.0, 8.6, 7.6)","(10.0, 24.0, 21.0)"
15-12-2022 12:43:13.352502,"(2.2, 2.44, 2.3000000000000003)","(5.0, 8.4, 7.4)","(51.0, 400.0, 347.5)","(41.0, 300.0, 192.0)","(7.5, 19.5, 14.504166666666666)","(5.0, 8.2, 7.699999999999999)","(6.0, 8.6, 7.369230769230769)","(10.0, 24.0, 19.545454545454547)"
15-12-2022 12:43:14.411477,"(2.2, 2.44, 2.275)","(5.0, 8.4, 6.816666666666667)","(51.0, 400.0, 347.5)","(41.0, 300.0, 192.0)","(7.5, 19.5, 14.504166666666666)","(5.0, 8.2, 7.4941176470588236)","(6.0, 8.6, 7.71111111111111)","(10.0, 24.0, 20.11111111111111)"
15-12-2022 12:43:15.521756,"(2.2, 2.44, 2.275)","(5.0, 8.4, 6.816666666666667)","(51.0, 400.0, 362.9411764705883)","(41.0, 300.0, 192.0)","(7.5, 19.5, 15.365517241379312)","(5.0, 8.2, 7.699999999999999)","(6.0, 8.6, 7.673684210526316)","(10.0, 24.0, 22.333333333333332)"
15-12-2022 12:43:16.534957,"(2.2, 2.44, 2.2894736842105265)","(5.0, 8.4, 6.3375)","(51.0, 400.0, 362.9411764705883)","(41.0, 300.0, 192.0)","(7.5, 19.5, 12.15)","(5.0, 8.2, 7.381818181818182)","(6.0, 8.6, 7.552380952380952)","(10.0, 23.0, 22.333333333333332)"
15-12-2022 12:43:17.583019,"(2.2, 2.44, 2.3208333333333333)","(5.0, 8.4, 6.3375)","(51.0, 400.0, 278.0)","(41.0, 300.0, 192.0)","(7.5, 19.5, 12.28125)","(5.0, 8.2, 7.381818181818182)","(6.0, 8.6, 7.469565217391304)","(10.0, 23.0, 22.57142857142857)"
15-12-2022 12:43:18.680072,"(2.2, 2.44, 2.3344)","(5.0, 8.4, 6.816666666666667)","(51.0, 400.0, 358.6666666666667)","(41.0, 300.0, 192.0)","(7.5, 19.5, 10.615384615384615)","(5.0, 8.2, 7.381818181818182)","(6.0, 8.6, 7.469565217391304)","(10.0, 23.0, 22.57142857142857)"
15-12-2022 12:43:19.785218,"(2.2, 2.44, 2.3344)","(5.0, 8.4, 6.816666666666667)","(51.0, 400.0, 358.6666666666667)","(41.0, 300.0, 192.0)","(7.5, 19.5, 13.083333333333334)","(5.0, 8.2, 7.381818181818182)","(6.0, 8.6, 7.155555555555555)","(10.0, 23.0, 22.57142857142857)"
15-12-2022 12:43:20.878407,"(2.2, 2.44, 2.3344)","(5.0, 8.4, 7.4731707317073175)","(51.0, 400.0, 358.6666666666667)","(41.0, 300.0, 192.0)","(7.5, 19.5, 13.083333333333334)","(5.0, 8.2, 7.381818181818182)","(6.0, 8.6, 7.155555555555555)","(10.0, 23.0, 20.25)"
15-12-2022 12:43:21.962219,"(2.2, 2.42, 2.324)","(5.0, 8.4, 7.05)","(51.0, 400.0, 358.6666666666667)","(41.0, 300.0, 192.0)","(7.5, 19.5, 14.478260869565217)","(5.0, 8.2, 7.381818181818182)","(6.0, 8.6, 7.155555555555555)","(10.0, 24.0, 20.25)"
