,Blackwood Johnny,Dewana Natural,Nitro Harvey,Disco Dance,Nitro Cannon,Dewana Boogie,Blitz Danger,Find Doh
761,"[datetime.datetime(2022, 11, 28, 18, 57, 7, 402461), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 7, 402461), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 7, 402461), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 18, 57, 7, 402461), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 57, 7, 402461), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 57, 7, 402461), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 7, 402461), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 18, 57, 7, 402461), 26.0, 70.0]"
762,"[datetime.datetime(2022, 11, 28, 18, 57, 8, 546806), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 8, 546806), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 8, 546806), 2.5, 3.3]","[datetime.datetime(2022, 11, 28, 18, 57, 8, 546806), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 57, 8, 546806), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 57, 8, 546806), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 8, 546806), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 57, 8, 546806), 26.0, 70.0]"
763,"[datetime.datetime(2022, 11, 28, 18, 57, 9, 674069), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 9, 674069), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 9, 674069), 2.5, 3.3]","[datetime.datetime(2022, 11, 28, 18, 57, 9, 674069), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 57, 9, 674069), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 18, 57, 9, 674069), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 9, 674069), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 57, 9, 674069), 26.0, 70.0]"
764,"[datetime.datetime(2022, 11, 28, 18, 57, 10, 817921), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 10, 817921), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 10, 817921), 2.5, 3.3]","[datetime.datetime(2022, 11, 28, 18, 57, 10, 817921), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 57, 10, 817921), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 18, 57, 10, 817921), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 10, 817921), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 57, 10, 817921), 26.0, 70.0]"
765,"[datetime.datetime(2022, 11, 28, 18, 57, 11, 960828), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 11, 960828), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 57, 11, 960828), 2.5, 3.3]","[datetime.datetime(2022, 11, 28, 18, 57, 11, 960828), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 57, 11, 960828), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 57, 11, 960828), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 11, 960828), 11.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 11, 960828), 26.0, 70.0]"
766,"[datetime.datetime(2022, 11, 28, 18, 57, 13, 93828), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 13, 93828), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 57, 13, 93828), 2.5, 3.3]","[datetime.datetime(2022, 11, 28, 18, 57, 13, 93828), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 57, 13, 93828), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 57, 13, 93828), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 13, 93828), 11.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 13, 93828), 26.0, 70.0]"
767,"[datetime.datetime(2022, 11, 28, 18, 57, 14, 233811), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 14, 233811), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 57, 14, 233811), 2.5, 3.3]","[datetime.datetime(2022, 11, 28, 18, 57, 14, 233811), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 57, 14, 233811), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 57, 14, 233811), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 14, 233811), 11.0, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 14, 233811), 26.0, 70.0]"
768,"[datetime.datetime(2022, 11, 28, 18, 57, 15, 372748), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 15, 372748), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 57, 15, 372748), 2.5, 3.3]","[datetime.datetime(2022, 11, 28, 18, 57, 15, 372748), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 57, 15, 372748), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 57, 15, 372748), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 15, 372748), 11.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 57, 15, 372748), 26.0, 70.0]"
769,"[datetime.datetime(2022, 11, 28, 18, 57, 16, 527412), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 16, 527412), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 57, 16, 527412), 2.5, 3.3]","[datetime.datetime(2022, 11, 28, 18, 57, 16, 527412), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 57, 16, 527412), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 57, 16, 527412), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 57, 16, 527412), 11.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 57, 16, 527412), 26.0, 70.0]"
770,"[datetime.datetime(2022, 11, 28, 18, 57, 17, 683918), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 17, 683918), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 57, 17, 683918), 2.5, 3.3]","[datetime.datetime(2022, 11, 28, 18, 57, 17, 683918), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 57, 17, 683918), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 57, 17, 683918), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 17, 683918), 11.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 57, 17, 683918), 26.0, 70.0]"
771,"[datetime.datetime(2022, 11, 28, 18, 57, 18, 842903), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 18, 842903), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 57, 18, 842903), 2.5, 3.3]","[datetime.datetime(2022, 11, 28, 18, 57, 18, 842903), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 57, 18, 842903), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 57, 18, 842903), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 18, 842903), 11.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 57, 18, 842903), 26.0, 70.0]"
772,"[datetime.datetime(2022, 11, 28, 18, 57, 20, 19835), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 20, 19835), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 57, 20, 19835), 2.5, 3.3]","[datetime.datetime(2022, 11, 28, 18, 57, 20, 19835), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 57, 20, 19835), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 57, 20, 19835), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 20, 19835), 11.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 20, 19835), 26.0, 70.0]"
773,"[datetime.datetime(2022, 11, 28, 18, 57, 21, 193196), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 21, 193196), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 57, 21, 193196), 2.5, 3.3]","[datetime.datetime(2022, 11, 28, 18, 57, 21, 193196), 6.5, 9.6]","[datetime.datetime(2022, 11, 28, 18, 57, 21, 193196), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 18, 57, 21, 193196), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 21, 193196), 11.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 21, 193196), 26.0, 70.0]"
774,"[datetime.datetime(2022, 11, 28, 18, 57, 22, 383028), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 22, 383028), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 57, 22, 383028), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 18, 57, 22, 383028), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 57, 22, 383028), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 18, 57, 22, 383028), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 22, 383028), 11.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 22, 383028), 26.0, 70.0]"
775,"[datetime.datetime(2022, 11, 28, 18, 57, 23, 537867), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 23, 537867), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 57, 23, 537867), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 18, 57, 23, 537867), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 57, 23, 537867), 5.5, 9.6]","[datetime.datetime(2022, 11, 28, 18, 57, 23, 537867), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 23, 537867), 11.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 57, 23, 537867), 26.0, 70.0]"
776,"[datetime.datetime(2022, 11, 28, 18, 57, 24, 705535), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 24, 705535), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 57, 24, 705535), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 18, 57, 24, 705535), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 57, 24, 705535), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 57, 24, 705535), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 24, 705535), 11.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 24, 705535), 26.0, 70.0]"
777,"[datetime.datetime(2022, 11, 28, 18, 57, 25, 842564), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 25, 842564), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 57, 25, 842564), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 18, 57, 25, 842564), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 25, 842564), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 57, 25, 842564), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 25, 842564), 11.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 25, 842564), 26.0, 70.0]"
778,"[datetime.datetime(2022, 11, 28, 18, 57, 26, 999257), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 26, 999257), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 57, 26, 999257), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 18, 57, 26, 999257), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 26, 999257), 5.5, 9.6]","[datetime.datetime(2022, 11, 28, 18, 57, 26, 999257), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 26, 999257), 11.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 26, 999257), 26.0, 70.0]"
779,"[datetime.datetime(2022, 11, 28, 18, 57, 28, 152538), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 28, 152538), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 57, 28, 152538), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 18, 57, 28, 152538), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 28, 152538), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 57, 28, 152538), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 28, 152538), 11.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 28, 152538), 26.0, 70.0]"
780,"[datetime.datetime(2022, 11, 28, 18, 57, 29, 295317), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 29, 295317), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 57, 29, 295317), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 18, 57, 29, 295317), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 29, 295317), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 57, 29, 295317), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 29, 295317), 11.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 29, 295317), 26.0, 70.0]"
781,"[datetime.datetime(2022, 11, 28, 18, 57, 30, 436134), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 30, 436134), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 57, 30, 436134), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 18, 57, 30, 436134), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 30, 436134), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 57, 30, 436134), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 30, 436134), 11.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 30, 437142), 26.0, 70.0]"
782,"[datetime.datetime(2022, 11, 28, 18, 57, 31, 573515), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 31, 573515), 6.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 57, 31, 573515), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 18, 57, 31, 573515), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 31, 573515), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 57, 31, 573515), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 31, 573515), 11.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 31, 573515), 26.0, 70.0]"
783,"[datetime.datetime(2022, 11, 28, 18, 57, 32, 717203), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 32, 717203), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 57, 32, 717203), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 18, 57, 32, 717203), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 32, 717203), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 57, 32, 717203), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 32, 717203), 11.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 32, 717203), 26.0, 70.0]"
784,"[datetime.datetime(2022, 11, 28, 18, 57, 33, 857529), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 33, 857529), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 57, 33, 857529), 2.5, 3.4]","[datetime.datetime(2022, 11, 28, 18, 57, 33, 857529), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 33, 857529), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 57, 33, 857529), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 33, 857529), 11.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 33, 857529), 26.0, 70.0]"
785,"[datetime.datetime(2022, 11, 28, 18, 57, 35, 13698), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 35, 13698), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 57, 35, 13698), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 18, 57, 35, 13698), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 35, 13698), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 57, 35, 13698), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 35, 13698), 10.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 35, 13698), 26.0, 70.0]"
786,"[datetime.datetime(2022, 11, 28, 18, 57, 36, 151219), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 36, 151219), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 57, 36, 151219), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 18, 57, 36, 151219), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 36, 151219), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 57, 36, 151219), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 57, 36, 151219), 10.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 36, 151219), 26.0, 70.0]"
787,"[datetime.datetime(2022, 11, 28, 18, 57, 37, 308369), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 37, 308369), 6.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 57, 37, 308369), 2.5, 3.55]","[datetime.datetime(2022, 11, 28, 18, 57, 37, 308369), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 37, 308369), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 57, 37, 308369), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 57, 37, 308369), 10.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 37, 308369), 26.0, 70.0]"
788,"[datetime.datetime(2022, 11, 28, 18, 57, 38, 457565), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 38, 457565), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 18, 57, 38, 457565), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 57, 38, 457565), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 38, 457565), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 57, 38, 457565), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 57, 38, 457565), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 38, 457565), 26.0, 70.0]"
789,"[datetime.datetime(2022, 11, 28, 18, 57, 39, 607448), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 39, 607448), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 18, 57, 39, 607448), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 57, 39, 607448), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 39, 607448), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 57, 39, 607448), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 57, 39, 607448), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 39, 607448), 26.0, 70.0]"
790,"[datetime.datetime(2022, 11, 28, 18, 57, 40, 792226), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 40, 792226), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 18, 57, 40, 792226), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 57, 40, 792226), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 40, 792226), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 18, 57, 40, 792226), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 57, 40, 792226), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 40, 792226), 26.0, 70.0]"
791,"[datetime.datetime(2022, 11, 28, 18, 57, 41, 939773), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 41, 939773), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 18, 57, 41, 939773), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 57, 41, 939773), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 41, 939773), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 57, 41, 939773), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 57, 41, 939773), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 41, 939773), 26.0, 70.0]"
792,"[datetime.datetime(2022, 11, 28, 18, 57, 43, 83415), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 57, 43, 83415), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 18, 57, 43, 83415), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 57, 43, 83415), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 43, 83415), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 57, 43, 83415), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 57, 43, 83415), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 43, 83415), 26.0, 70.0]"
793,"[datetime.datetime(2022, 11, 28, 18, 57, 44, 220077), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 57, 44, 220077), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 18, 57, 44, 220077), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 57, 44, 220077), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 44, 220077), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 18, 57, 44, 220077), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 57, 44, 220077), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 44, 220077), 26.0, 70.0]"
794,"[datetime.datetime(2022, 11, 28, 18, 57, 45, 362996), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 57, 45, 362996), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 18, 57, 45, 362996), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 57, 45, 362996), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 45, 362996), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 57, 45, 362996), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 57, 45, 362996), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 45, 362996), 26.0, 70.0]"
795,"[datetime.datetime(2022, 11, 28, 18, 57, 46, 511431), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 57, 46, 511431), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 18, 57, 46, 511431), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 18, 57, 46, 511431), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 46, 511431), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 18, 57, 46, 511431), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 57, 46, 511431), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 46, 511431), 26.0, 65.0]"
796,"[datetime.datetime(2022, 11, 28, 18, 57, 47, 671285), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 57, 47, 671285), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 18, 57, 47, 671285), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 18, 57, 47, 671285), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 47, 671285), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 57, 47, 671285), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 57, 47, 671285), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 47, 671285), 26.0, 65.0]"
797,"[datetime.datetime(2022, 11, 28, 18, 57, 48, 845576), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 57, 48, 845576), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 18, 57, 48, 845576), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 18, 57, 48, 845576), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 48, 845576), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 18, 57, 48, 845576), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 57, 48, 845576), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 48, 845576), 26.0, 65.0]"
798,"[datetime.datetime(2022, 11, 28, 18, 57, 50, 59863), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 57, 50, 59863), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 18, 57, 50, 59863), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 18, 57, 50, 59863), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 50, 59863), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 18, 57, 50, 59863), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 57, 50, 59863), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 50, 59863), 26.0, 65.0]"
799,"[datetime.datetime(2022, 11, 28, 18, 57, 51, 236065), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 57, 51, 236065), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 18, 57, 51, 236065), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 18, 57, 51, 236065), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 51, 236065), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 18, 57, 51, 236065), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 57, 51, 236065), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 51, 236065), 26.0, 65.0]"
800,"[datetime.datetime(2022, 11, 28, 18, 57, 52, 412416), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 57, 52, 412416), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 18, 57, 52, 412416), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 18, 57, 52, 412416), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 57, 52, 412416), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 18, 57, 52, 412416), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 57, 52, 412416), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 57, 52, 412416), 26.0, 65.0]"
