,Coalville Flyer,Black Eyed Peas,Charizard,Poppy To Burn,Stengle,Chers Hand,Boot A Dream
05-01-2023 16:19:51.562089,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:19:52.633569,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:19:53.641358,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:19:54.639235,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:19:55.683295,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:19:56.719346,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:19:57.796705,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:19:58.796087,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:19:59.940625,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:01.075771,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:02.352257,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:03.494839,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:04.597404,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:05.764439,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:06.713239,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:07.652438,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:08.637737,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:09.589718,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:10.631760,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:11.678693,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:12.742047,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:13.712390,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:14.704020,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:15.650266,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:16.603289,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:17.672697,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:18.731480,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:19.764958,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:20.832529,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:21.824935,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:22.860316,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 4.266666666666667)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:23.867949,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.653333333333333)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:24.914082,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:25.941973,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:26.922821,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:27.897247,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:28.961589,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:30.025365,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:31.116202,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:32.135838,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:33.124318,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:34.099585,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:35.142447,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:36.158927,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:37.194310,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:38.130548,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:39.096722,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:40.125660,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:41.180531,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:42.240912,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:43.248962,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:44.277971,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:45.218045,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.675)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:46.233648,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 26.0)"
05-01-2023 16:20:47.203122,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 26.0)"
05-01-2023 16:20:48.162628,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 26.0)"
05-01-2023 16:20:49.105552,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 18.666666666666668)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 26.0)"
05-01-2023 16:20:50.043102,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 26.0)"
05-01-2023 16:20:51.073973,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 26.0)"
05-01-2023 16:20:52.172049,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:53.239463,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:54.298017,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:55.303102,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:56.313707,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:57.325475,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:58.379509,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:20:59.426077,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:00.521282,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:01.550828,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:02.517493,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:03.499839,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:04.550675,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:05.621698,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:06.642667,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:07.594256,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:08.553157,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:09.558230,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.0, 10.2)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.92)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:10.585337,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.5, 7.779999999999999)","(3.3, 6.0, 5.694117647058824)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.0, 9.4125)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:11.681463,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.5, 7.779999999999999)","(3.3, 6.0, 4.3)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.5, 9.4125)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:12.673743,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.5, 7.779999999999999)","(3.3, 6.0, 4.3)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.5, 9.4125)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:13.615971,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.5, 7.779999999999999)","(3.3, 6.0, 4.3)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 5.800000000000001)","(8.5, 16.5, 9.4125)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:14.640313,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.5, 8.209090909090909)","(3.3, 6.0, 4.3)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 4.633333333333334)","(8.5, 16.5, 9.4125)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:15.618022,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.5, 8.209090909090909)","(3.3, 6.0, 4.3)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 4.633333333333334)","(8.5, 16.5, 10.2)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:16.630227,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.5, 8.209090909090909)","(3.3, 6.0, 4.3)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 4.633333333333334)","(8.5, 16.5, 10.2)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:17.632839,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.5, 8.209090909090909)","(3.3, 6.0, 4.3)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 4.633333333333334)","(8.5, 16.5, 10.2)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:18.566330,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.5, 8.209090909090909)","(3.3, 6.0, 4.3)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 4.633333333333334)","(8.5, 16.5, 10.2)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:19.618799,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.5, 8.209090909090909)","(3.3, 6.0, 4.3)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 4.633333333333334)","(8.5, 16.5, 10.2)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:20.679282,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.5, 8.209090909090909)","(3.3, 6.0, 4.3)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 4.633333333333334)","(8.5, 16.5, 10.2)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:21.767758,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.5, 8.209090909090909)","(3.3, 6.0, 4.3)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 4.633333333333334)","(8.5, 16.5, 10.2)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:22.838708,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.5, 8.209090909090909)","(3.3, 6.0, 4.3)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 4.633333333333334)","(8.5, 16.5, 10.2)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:23.883903,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.5, 8.209090909090909)","(3.3, 6.0, 4.3)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 4.633333333333334)","(8.5, 16.5, 10.2)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:24.880730,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.5, 8.209090909090909)","(3.3, 6.0, 4.3)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 4.633333333333334)","(8.5, 16.5, 10.2)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:25.839462,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.5, 8.209090909090909)","(3.3, 6.0, 4.3)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 4.633333333333334)","(8.5, 16.5, 10.2)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:26.816854,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.5, 8.209090909090909)","(3.3, 6.0, 4.3)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 4.633333333333334)","(8.5, 16.5, 10.2)","(14.0, 38.0, 18.0)"
05-01-2023 16:21:27.763411,"(3.2, 4.4, 3.6333333333333333)","(6.5, 12.5, 8.209090909090909)","(3.3, 6.0, 4.3)","(13.0, 29.0, 19.333333333333332)","(3.8, 6.4, 4.633333333333334)","(8.5, 16.5, 10.2)","(14.0, 38.0, 18.0)"
