,Gospel Musketeer,Just A Irish Lad,Kwontro,Mister Wayside,Frigerator,Yankee Indian
16-12-2022 15:14:57.840498,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.8, 7.925000000000001)","(26.0, 160.0, 113.5)","(2.2, 2.44, 2.4066666666666667)","(13.0, 23.0, 19.4)","(2.6, 3.0, 2.9428571428571426)"
16-12-2022 15:14:58.717455,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.8, 7.925000000000001)","(26.0, 160.0, 113.5)","(2.2, 2.44, 2.4066666666666667)","(13.0, 23.0, 19.4)","(2.6, 3.0, 2.9428571428571426)"
16-12-2022 15:14:59.573087,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.8, 7.925000000000001)","(26.0, 160.0, 113.5)","(2.2, 2.46, 2.356)","(13.0, 23.0, 19.4)","(2.6, 3.0, 2.9428571428571426)"
16-12-2022 15:15:00.429969,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.6, 7.611764705882353)","(26.0, 160.0, 113.5)","(2.2, 2.46, 2.356)","(13.0, 22.0, 19.0)","(2.6, 3.0, 2.9428571428571426)"
16-12-2022 15:15:01.256170,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.8, 7.925000000000001)","(26.0, 160.0, 110.4)","(2.2, 2.46, 2.3921739130434783)","(13.0, 21.0, 19.666666666666668)","(2.6, 3.0, 2.9428571428571426)"
16-12-2022 15:15:02.095914,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.8, 7.925000000000001)","(26.0, 160.0, 98.0)","(2.2, 2.46, 2.3921739130434783)","(13.0, 21.0, 18.666666666666668)","(2.6, 3.05, 2.964285714285714)"
16-12-2022 15:15:02.946463,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.6, 7.611764705882353)","(26.0, 160.0, 98.0)","(2.2, 2.46, 2.3921739130434783)","(13.0, 21.0, 19.857142857142858)","(2.6, 3.05, 2.940909090909091)"
16-12-2022 15:15:03.797961,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.4, 8.0)","(26.0, 160.0, 98.0)","(2.2, 2.46, 2.3921739130434783)","(13.0, 21.0, 18.666666666666668)","(2.6, 3.05, 2.940909090909091)"
16-12-2022 15:15:04.678386,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.4, 8.0)","(26.0, 160.0, 98.0)","(2.2, 2.46, 2.3921739130434783)","(13.0, 21.0, 18.666666666666668)","(2.6, 3.05, 2.964285714285714)"
16-12-2022 15:15:05.528887,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.4, 8.0)","(26.0, 160.0, 98.0)","(2.2, 2.46, 2.3921739130434783)","(13.0, 21.0, 18.666666666666668)","(2.6, 3.05, 2.964285714285714)"
16-12-2022 15:15:06.381598,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.4, 8.0)","(26.0, 160.0, 98.0)","(2.2, 2.46, 2.3921739130434783)","(13.0, 21.0, 18.666666666666668)","(2.6, 3.05, 2.964285714285714)"
16-12-2022 15:15:07.242622,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.4, 8.0)","(26.0, 160.0, 98.0)","(2.2, 2.46, 2.3921739130434783)","(13.0, 22.0, 19.5)","(2.6, 3.05, 2.964285714285714)"
16-12-2022 15:15:08.099892,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.4, 8.0)","(26.0, 160.0, 98.0)","(2.2, 2.46, 2.3921739130434783)","(13.0, 22.0, 19.5)","(2.6, 3.05, 2.9375)"
16-12-2022 15:15:08.924827,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.4, 8.0)","(26.0, 160.0, 98.0)","(2.2, 2.46, 2.403157894736842)","(13.0, 22.0, 19.5)","(2.6, 3.05, 2.9375)"
16-12-2022 15:15:09.779626,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.4, 8.0)","(26.0, 160.0, 98.0)","(2.2, 2.46, 2.403157894736842)","(13.0, 22.0, 19.5)","(2.6, 3.05, 2.9375)"
16-12-2022 15:15:10.606244,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.4, 8.0)","(26.0, 160.0, 98.0)","(2.2, 2.46, 2.403157894736842)","(13.0, 22.0, 19.5)","(2.6, 3.05, 2.9375)"
16-12-2022 15:15:11.447381,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.4, 8.0)","(26.0, 160.0, 98.0)","(2.2, 2.46, 2.403157894736842)","(13.0, 22.0, 19.5)","(2.6, 3.05, 2.9375)"
16-12-2022 15:15:12.290227,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.4, 8.0)","(26.0, 160.0, 98.0)","(2.2, 2.46, 2.403157894736842)","(13.0, 22.0, 18.923076923076923)","(2.6, 3.05, 2.9375)"
16-12-2022 15:15:13.142094,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.4, 8.0)","(26.0, 160.0, 110.4)","(2.2, 2.46, 2.403157894736842)","(13.0, 21.0, 18.666666666666668)","(2.6, 3.05, 2.9375)"
16-12-2022 15:15:13.970170,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.4, 8.0)","(26.0, 160.0, 110.4)","(2.2, 2.46, 2.403157894736842)","(13.0, 21.0, 19.857142857142858)","(2.6, 3.05, 2.9375)"
16-12-2022 15:15:14.844408,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.4, 8.0)","(26.0, 160.0, 110.4)","(2.2, 2.46, 2.403157894736842)","(13.0, 21.0, 19.857142857142858)","(2.6, 3.05, 2.9375)"
16-12-2022 15:15:15.682440,"(15.0, 32.0, 21.666666666666668)","(6.0, 8.4, 8.0)","(26.0, 160.0, 110.4)","(2.2, 2.46, 2.403157894736842)","(13.0, 21.0, 19.857142857142858)","(2.6, 3.05, 2.9375)"
16-12-2022 15:15:16.535764,"(15.0, 32.0, 22.0)","(6.0, 8.4, 8.0)","(26.0, 160.0, 113.5)","(2.2, 2.46, 2.403157894736842)","(13.0, 21.0, 19.857142857142858)","(2.6, 3.05, 2.9375)"
16-12-2022 15:15:17.393127,"(15.0, 32.0, 22.0)","(6.0, 8.4, 8.0)","(26.0, 160.0, 113.5)","(2.2, 2.4, 2.355)","(13.0, 21.0, 19.857142857142858)","(2.6, 3.05, 2.9375)"
16-12-2022 15:15:18.243983,"(15.0, 32.0, 22.0)","(6.0, 8.4, 8.0)","(26.0, 160.0, 113.5)","(2.2, 2.4, 2.3645454545454543)","(13.0, 21.0, 19.857142857142858)","(2.6, 3.05, 2.9375)"
16-12-2022 15:15:19.088853,"(15.0, 32.0, 22.0)","(6.0, 8.4, 8.0)","(26.0, 160.0, 113.5)","(2.2, 2.4, 2.36)","(13.0, 21.0, 19.857142857142858)","(2.6, 3.05, 2.9375)"
16-12-2022 15:15:19.980150,"(15.0, 32.0, 22.0)","(6.0, 8.4, 8.0)","(26.0, 160.0, 113.5)","(2.2, 2.4, 2.36)","(13.0, 21.0, 19.857142857142858)","(2.6, 3.05, 2.9375)"
16-12-2022 15:15:20.840317,"(15.0, 32.0, 22.0)","(6.0, 8.4, 8.0)","(26.0, 160.0, 113.5)","(2.2, 2.4, 2.3843478260869566)","(13.0, 21.0, 19.857142857142858)","(2.6, 3.05, 2.9085714285714284)"
16-12-2022 15:15:21.718439,"(15.0, 32.0, 22.0)","(6.0, 8.4, 8.0)","(26.0, 160.0, 113.5)","(2.2, 2.4, 2.3873170731707316)","(13.0, 21.0, 19.857142857142858)","(2.6, 3.0, 2.9085714285714284)"
16-12-2022 15:15:22.562427,"(15.0, 32.0, 22.0)","(6.0, 8.4, 8.0)","(26.0, 160.0, 113.5)","(2.2, 2.4, 2.3873170731707316)","(13.0, 21.0, 19.857142857142858)","(2.6, 3.0, 2.9085714285714284)"
16-12-2022 15:15:23.424965,"(15.0, 32.0, 25.6)","(6.0, 8.4, 8.0)","(26.0, 160.0, 113.5)","(2.2, 2.4, 2.3873170731707316)","(13.0, 21.0, 19.857142857142858)","(2.6, 2.98, 2.934285714285714)"
16-12-2022 15:15:24.296468,"(15.0, 32.0, 28.9)","(6.0, 8.4, 8.0)","(26.0, 160.0, 99.0)","(2.2, 2.4, 2.3873170731707316)","(13.0, 21.0, 19.857142857142858)","(2.6, 2.98, 2.934285714285714)"
16-12-2022 15:15:25.131769,"(15.0, 32.0, 28.9)","(6.5, 8.4, 8.0)","(26.0, 160.0, 99.0)","(2.2, 2.4, 2.3873170731707316)","(13.0, 21.0, 19.857142857142858)","(2.6, 2.98, 2.934285714285714)"
16-12-2022 15:15:26.044132,"(15.0, 32.0, 26.0)","(6.5, 8.4, 8.0)","(26.0, 160.0, 99.0)","(2.2, 2.4, 2.3873170731707316)","(13.0, 21.0, 19.857142857142858)","(2.6, 2.98, 2.934285714285714)"
16-12-2022 15:15:26.875474,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 99.0)","(2.2, 2.4, 2.3876190476190473)","(13.0, 21.0, 19.857142857142858)","(2.6, 2.98, 2.934285714285714)"
16-12-2022 15:15:27.727262,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 113.5)","(2.2, 2.4, 2.3931428571428572)","(13.0, 21.0, 19.857142857142858)","(2.6, 2.98, 2.934285714285714)"
16-12-2022 15:15:28.566551,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.8, 7.925000000000001)","(26.0, 160.0, 113.5)","(2.2, 2.4, 2.3931428571428572)","(13.0, 21.0, 19.857142857142858)","(2.6, 2.98, 2.934285714285714)"
16-12-2022 15:15:29.398379,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.8, 7.925000000000001)","(26.0, 160.0, 113.5)","(2.2, 2.4, 2.3931428571428572)","(13.0, 21.0, 19.857142857142858)","(2.6, 2.98, 2.934285714285714)"
16-12-2022 15:15:30.225407,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.8, 7.925000000000001)","(26.0, 160.0, 113.5)","(2.2, 2.4, 2.3931428571428572)","(13.0, 21.0, 19.857142857142858)","(2.6, 2.98, 2.934285714285714)"
16-12-2022 15:15:31.077183,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.8, 7.925000000000001)","(26.0, 160.0, 110.4)","(2.2, 2.4, 2.3828571428571426)","(13.0, 21.0, 19.857142857142858)","(2.6, 2.98, 2.934285714285714)"
16-12-2022 15:15:31.925081,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.8, 7.925000000000001)","(26.0, 160.0, 110.4)","(2.2, 2.44, 2.392)","(13.0, 21.0, 19.857142857142858)","(2.6, 2.98, 2.934285714285714)"
16-12-2022 15:15:32.793098,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.8, 7.925000000000001)","(26.0, 160.0, 110.4)","(2.2, 2.44, 2.392)","(13.0, 21.0, 19.857142857142858)","(2.6, 2.98, 2.934285714285714)"
16-12-2022 15:15:33.624384,"(15.0, 32.0, 25.8)","(6.5, 8.6, 7.611764705882353)","(26.0, 160.0, 110.4)","(2.2, 2.44, 2.416)","(13.0, 20.0, 18.363636363636363)","(2.6, 2.98, 2.934285714285714)"
16-12-2022 15:15:34.460949,"(15.0, 32.0, 22.0)","(6.5, 8.8, 7.590909090909092)","(26.0, 160.0, 110.4)","(2.2, 2.44, 2.4171428571428573)","(13.0, 21.0, 18.666666666666668)","(2.6, 2.98, 2.934285714285714)"
16-12-2022 15:15:35.287771,"(15.0, 32.0, 22.0)","(6.5, 8.8, 7.590909090909092)","(26.0, 160.0, 110.4)","(2.2, 2.44, 2.4171428571428573)","(13.0, 21.0, 18.666666666666668)","(2.6, 2.98, 2.92)"
16-12-2022 15:15:36.145700,"(15.0, 32.0, 22.0)","(6.5, 8.8, 7.590909090909092)","(26.0, 160.0, 110.4)","(2.2, 2.44, 2.41)","(13.0, 21.0, 18.666666666666668)","(2.6, 2.98, 2.92)"
16-12-2022 15:15:36.997815,"(15.0, 32.0, 22.0)","(6.5, 8.6, 8.12)","(26.0, 160.0, 110.4)","(2.2, 2.44, 2.41)","(13.0, 21.0, 18.666666666666668)","(2.6, 2.98, 2.92)"
16-12-2022 15:15:37.850873,"(15.0, 32.0, 22.0)","(6.5, 8.6, 8.12)","(26.0, 160.0, 110.4)","(2.2, 2.44, 2.41)","(13.0, 21.0, 18.666666666666668)","(2.6, 2.98, 2.92)"
16-12-2022 15:15:38.744178,"(15.0, 32.0, 22.0)","(6.5, 8.6, 7.589473684210526)","(26.0, 160.0, 110.4)","(2.2, 2.44, 2.41)","(13.0, 21.0, 18.666666666666668)","(2.6, 2.98, 2.92)"
16-12-2022 15:15:39.596262,"(15.0, 32.0, 22.0)","(6.5, 8.6, 7.589473684210526)","(26.0, 160.0, 110.4)","(2.2, 2.44, 2.41)","(13.0, 21.0, 18.666666666666668)","(2.6, 2.98, 2.92)"
16-12-2022 15:15:40.461599,"(15.0, 32.0, 22.0)","(6.5, 8.6, 7.589473684210526)","(26.0, 160.0, 110.4)","(2.2, 2.44, 2.41)","(13.0, 21.0, 18.666666666666668)","(2.6, 2.98, 2.9)"
16-12-2022 15:15:41.323753,"(15.0, 32.0, 28.25)","(6.5, 8.4, 7.7)","(26.0, 160.0, 132.44444444444446)","(2.2, 2.44, 2.41)","(13.0, 21.0, 18.666666666666668)","(2.6, 2.98, 2.9)"
16-12-2022 15:15:42.175582,"(15.0, 32.0, 27.857142857142858)","(6.5, 8.2, 7.88)","(26.0, 160.0, 132.44444444444446)","(2.2, 2.44, 2.41)","(13.0, 20.0, 19.142857142857142)","(2.6, 2.98, 2.9)"
16-12-2022 15:15:42.998492,"(15.0, 32.0, 27.857142857142858)","(6.5, 8.2, 7.88)","(26.0, 160.0, 132.44444444444446)","(2.2, 2.44, 2.41)","(13.0, 20.0, 19.142857142857142)","(2.6, 2.98, 2.9)"
16-12-2022 15:15:43.837307,"(15.0, 32.0, 27.857142857142858)","(6.5, 8.2, 7.88)","(26.0, 160.0, 132.44444444444446)","(2.2, 2.46, 2.4109090909090907)","(13.0, 20.0, 19.142857142857142)","(2.6, 2.98, 2.9)"
16-12-2022 15:15:44.659752,"(15.0, 32.0, 27.857142857142858)","(6.5, 8.2, 7.88)","(26.0, 160.0, 132.44444444444446)","(2.2, 2.46, 2.4109090909090907)","(13.0, 20.0, 19.142857142857142)","(2.6, 2.98, 2.9)"
16-12-2022 15:15:45.499882,"(15.0, 32.0, 27.857142857142858)","(6.5, 8.2, 7.88)","(26.0, 160.0, 132.44444444444446)","(2.2, 2.46, 2.4109090909090907)","(13.0, 20.0, 19.142857142857142)","(2.6, 2.98, 2.9)"
16-12-2022 15:15:46.347396,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.8, 7.925000000000001)","(26.0, 160.0, 86.8)","(2.2, 2.46, 2.4171428571428573)","(13.0, 20.0, 19.142857142857142)","(2.6, 2.98, 2.875)"
16-12-2022 15:15:47.167419,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 86.8)","(2.2, 2.46, 2.4171428571428573)","(13.0, 20.0, 19.142857142857142)","(2.6, 2.98, 2.875)"
16-12-2022 15:15:48.059802,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 86.8)","(2.2, 2.46, 2.453939393939394)","(13.0, 20.0, 19.142857142857142)","(2.6, 2.98, 2.8255172413793104)"
16-12-2022 15:15:48.888357,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 86.8)","(2.2, 2.46, 2.4541176470588235)","(13.0, 20.0, 19.142857142857142)","(2.6, 2.98, 2.8255172413793104)"
16-12-2022 15:15:49.721261,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 86.8)","(2.2, 2.46, 2.4541176470588235)","(13.0, 20.0, 19.142857142857142)","(2.6, 2.98, 2.8255172413793104)"
16-12-2022 15:15:50.563983,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 86.8)","(2.2, 2.46, 2.4541176470588235)","(13.0, 20.0, 19.142857142857142)","(2.6, 2.94, 2.8499999999999996)"
16-12-2022 15:15:51.399026,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.8, 7.925000000000001)","(26.0, 160.0, 86.8)","(2.2, 2.46, 2.4541176470588235)","(13.0, 20.0, 19.142857142857142)","(2.6, 2.94, 2.893333333333333)"
16-12-2022 15:15:52.249153,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.8, 7.925000000000001)","(26.0, 160.0, 86.8)","(2.2, 2.46, 2.4541176470588235)","(13.0, 20.0, 19.142857142857142)","(2.6, 2.94, 2.893333333333333)"
16-12-2022 15:15:53.097167,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.6, 7.611764705882353)","(26.0, 160.0, 86.8)","(2.2, 2.46, 2.456969696969697)","(13.0, 20.0, 19.142857142857142)","(2.6, 2.94, 2.893333333333333)"
16-12-2022 15:15:53.929571,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.6, 8.12)","(26.0, 160.0, 86.8)","(2.2, 2.46, 2.456969696969697)","(13.0, 20.0, 19.142857142857142)","(2.6, 2.94, 2.893333333333333)"
16-12-2022 15:15:54.812205,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 86.8)","(2.2, 2.46, 2.458666666666667)","(13.0, 20.0, 19.142857142857142)","(2.6, 2.94, 2.893333333333333)"
16-12-2022 15:15:55.672740,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 86.8)","(2.2, 2.46, 2.458666666666667)","(13.0, 22.0, 20.076923076923077)","(2.6, 2.94, 2.893333333333333)"
16-12-2022 15:15:56.501029,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 86.8)","(2.2, 2.46, 2.458666666666667)","(13.0, 22.0, 20.076923076923077)","(2.6, 2.94, 2.893333333333333)"
16-12-2022 15:15:57.355430,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 86.8)","(2.2, 2.54, 2.524848484848485)","(13.0, 21.0, 19.18181818181818)","(2.6, 2.94, 2.893333333333333)"
16-12-2022 15:15:58.191266,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 86.8)","(2.2, 2.54, 2.524848484848485)","(13.0, 21.0, 19.0)","(2.6, 2.94, 2.893333333333333)"
16-12-2022 15:15:59.013531,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 86.8)","(2.2, 2.54, 2.5318032786885247)","(13.0, 21.0, 19.0)","(2.6, 2.94, 2.893333333333333)"
16-12-2022 15:15:59.849344,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 86.8)","(2.2, 2.54, 2.5318032786885247)","(13.0, 20.0, 19.25)","(2.6, 2.94, 2.86)"
16-12-2022 15:16:00.690410,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 86.8)","(2.2, 2.5, 2.496949152542373)","(13.0, 20.0, 19.25)","(2.6, 2.94, 2.86)"
16-12-2022 15:16:01.560408,"(15.0, 32.0, 27.857142857142858)","(6.5, 8.4, 8.0)","(26.0, 160.0, 98.0)","(2.2, 2.5, 2.4699999999999998)","(13.0, 20.0, 19.25)","(2.6, 2.94, 2.8466666666666667)"
16-12-2022 15:16:02.412102,"(15.0, 32.0, 28.375)","(6.5, 8.4, 8.066666666666666)","(26.0, 160.0, 77.33333333333334)","(2.2, 2.5, 2.496949152542373)","(13.0, 20.0, 19.25)","(2.6, 2.94, 2.8466666666666667)"
16-12-2022 15:16:03.267746,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.066666666666666)","(26.0, 160.0, 77.33333333333334)","(2.2, 2.54, 2.486666666666667)","(13.0, 20.0, 19.25)","(2.6, 2.94, 2.8466666666666667)"
16-12-2022 15:16:04.106955,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 7.733333333333333)","(26.0, 160.0, 77.33333333333334)","(2.2, 2.54, 2.486666666666667)","(13.0, 20.0, 18.636363636363637)","(2.6, 2.94, 2.8466666666666667)"
16-12-2022 15:16:04.966451,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 7.733333333333333)","(26.0, 160.0, 77.33333333333334)","(2.2, 2.54, 2.486666666666667)","(13.0, 20.0, 19.25)","(2.6, 2.94, 2.8329411764705883)"
16-12-2022 15:16:05.810764,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.15)","(26.0, 160.0, 77.33333333333334)","(2.2, 2.54, 2.5254545454545454)","(13.0, 22.0, 20.0)","(2.6, 2.94, 2.8329411764705883)"
16-12-2022 15:16:06.667407,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.15)","(26.0, 160.0, 77.33333333333334)","(2.2, 2.54, 2.5254545454545454)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.94, 2.8329411764705883)"
16-12-2022 15:16:07.522537,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.15)","(26.0, 160.0, 77.33333333333334)","(2.2, 2.54, 2.5254545454545454)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.94, 2.8329411764705883)"
16-12-2022 15:16:08.366037,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.15)","(26.0, 160.0, 77.33333333333334)","(2.2, 2.54, 2.5254545454545454)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.94, 2.87)"
16-12-2022 15:16:09.210707,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.15)","(26.0, 160.0, 77.33333333333334)","(2.2, 2.54, 2.5254545454545454)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.92, 2.86)"
16-12-2022 15:16:10.101099,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 77.33333333333334)","(2.2, 2.54, 2.5254545454545454)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.92, 2.86)"
16-12-2022 15:16:10.945696,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 77.33333333333334)","(2.2, 2.54, 2.5300000000000002)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.92, 2.86)"
16-12-2022 15:16:11.808749,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 77.33333333333334)","(2.2, 2.54, 2.5300000000000002)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.92, 2.8137142857142856)"
16-12-2022 15:16:12.689645,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 77.33333333333334)","(2.2, 2.56, 2.54)","(13.0, 21.0, 19.0)","(2.6, 2.92, 2.8129729729729727)"
16-12-2022 15:16:13.553961,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 77.33333333333334)","(2.2, 2.58, 2.55)","(13.0, 21.0, 19.0)","(2.6, 2.92, 2.8129729729729727)"
16-12-2022 15:16:14.406042,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 7.733333333333333)","(26.0, 160.0, 77.33333333333334)","(2.2, 2.58, 2.55)","(13.0, 20.0, 19.0)","(2.6, 2.92, 2.8129729729729727)"
16-12-2022 15:16:15.233234,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 7.733333333333333)","(26.0, 160.0, 77.33333333333334)","(2.2, 2.58, 2.55)","(13.0, 20.0, 19.0)","(2.6, 2.92, 2.8129729729729727)"
16-12-2022 15:16:16.067718,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 7.733333333333333)","(26.0, 160.0, 67.0)","(2.2, 2.58, 2.55)","(13.0, 22.0, 20.0)","(2.6, 2.92, 2.812)"
16-12-2022 15:16:16.918687,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 7.733333333333333)","(26.0, 160.0, 85.6)","(2.2, 2.58, 2.55)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.92, 2.8166666666666664)"
16-12-2022 15:16:17.763185,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 7.733333333333333)","(26.0, 160.0, 85.6)","(2.2, 2.58, 2.55)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.9, 2.8166666666666664)"
16-12-2022 15:16:18.620967,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 7.733333333333333)","(26.0, 160.0, 85.6)","(2.2, 2.58, 2.55)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.9, 2.829411764705882)"
16-12-2022 15:16:19.473409,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 7.733333333333333)","(26.0, 160.0, 85.6)","(2.2, 2.58, 2.55)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.9, 2.829411764705882)"
16-12-2022 15:16:20.305635,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 7.733333333333333)","(26.0, 160.0, 85.6)","(2.2, 2.58, 2.55)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.9, 2.829411764705882)"
16-12-2022 15:16:21.155022,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 7.733333333333333)","(26.0, 160.0, 85.6)","(2.2, 2.58, 2.55)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.9, 2.829411764705882)"
16-12-2022 15:16:21.990582,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 7.733333333333333)","(26.0, 160.0, 85.6)","(2.2, 2.58, 2.55)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.9, 2.829411764705882)"
16-12-2022 15:16:22.827471,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 85.6)","(2.2, 2.58, 2.55)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.9, 2.829411764705882)"
16-12-2022 15:16:23.664155,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 85.6)","(2.2, 2.58, 2.55)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.9, 2.829411764705882)"
16-12-2022 15:16:24.514876,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 85.6)","(2.2, 2.58, 2.55)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.9, 2.8105454545454545)"
16-12-2022 15:16:25.369327,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 7.733333333333333)","(26.0, 160.0, 85.6)","(2.2, 2.58, 2.55)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.9, 2.8105454545454545)"
16-12-2022 15:16:26.241404,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 7.733333333333333)","(26.0, 160.0, 85.6)","(2.2, 2.58, 2.55)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.9, 2.8105454545454545)"
16-12-2022 15:16:27.104237,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 85.6)","(2.2, 2.58, 2.55)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.9, 2.809473684210526)"
16-12-2022 15:16:27.980696,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 8.0)","(26.0, 160.0, 85.6)","(2.2, 2.58, 2.55)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.9, 2.809473684210526)"
16-12-2022 15:16:28.850002,"(15.0, 32.0, 22.666666666666668)","(6.5, 8.4, 7.733333333333333)","(26.0, 160.0, 85.6)","(2.2, 2.58, 2.55)","(13.0, 21.0, 19.666666666666668)","(2.6, 2.9, 2.809473684210526)"
